KEY,English
ARCHIVE_TREASURE_NOTHOLDING,You haven't acquired this unique treasure yet.
ARCHIVE_ARTIFACT_INTRODUCE,Artifact Introduction
ARCHIVE_ARTIFACT_NOTHOLDING,This artifact has not been acquired yet.
ARCHIVE_ITEM_INTRODUCE,Item Introduction
ARCHIVE_ITEM_NOTHOLDING,You haven't acquired this item yet.
ARCHIVE_ITEM_NO_STORY,We're preparing the story.
ARCHIVE_KILL_RATE,Kill Rate
ARCHIVE_RAID,Dragon Raid
ARCHIVE_CHALLENGERAID,Challenge Raid
ARCHIVE_GUILDRAID,Guild Raid
ARCHIVE_WORLDBOSS,World Boss
ARCHIVE_GODKING,Trial of the God King
ARCHIVE_ECLIPSE,Eclipse
ARCHIVE_CHAPTER_BOSS,Chapter Boss
ARCHIVE_CONQUEST,Conquest
ARCHIVE_NORMAL_MONSTER,Normal Monster
ARCHIVE_MONSTER_INTRODUCE,Introduction
ARCHIVE_STAT,Common
ARCHIVE_SKILL,Skills
ARCHIVE_EASY_NORMAL,Easy & Normal Mode
ARCHIVE_RAID_SINGLE,Single Raid
BIRTH_MONTH_1,Month of Protection
BIRTH_MONTH_2,Month of Wisdom
BIRTH_MONTH_3,Month of Insight
BIRTH_MONTH_4,Month of Life
BIRTH_MONTH_5,Month of Hope
BIRTH_MONTH_6,Month of Love
BIRTH_MONTH_7,Month of Harmony
BIRTH_MONTH_8,Month of Vitality
BIRTH_MONTH_9,Month of Truth
BIRTH_MONTH_10,Month of Friendship
BIRTH_MONTH_11,Month of Fortune
BIRTH_MONTH_12,Month of Patience
ARCHIVE_CONSTELL_1,Guardian Mertis
ARCHIVE_CONSTELL_2,Satua the Sage
ARCHIVE_CONSTELL_3,Lasiphil the Prophet
ARCHIVE_CONSTELL_4,Armil the Saint
ARCHIVE_CONSTELL_5,Graham the Thief
ARCHIVE_CONSTELL_6,Mira the Minstrel
ARCHIVE_CONSTELL_7,Notmun the Tuner
ARCHIVE_CONSTELL_8,Kandala the Conqueror
ARCHIVE_CONSTELL_9,Judgment Layan
ARCHIVE_CONSTELL_10,Asiphia the Empress
ARCHIVE_CONSTELL_11,Gisla the Sharpshooter
ARCHIVE_CONSTELL_12,Hexipolia the Wanderer
HERO_RACE_HUMAN,Human
HERO_RACE_BABARIAN,Barbarian
HERO_RACE_DWARF,Dwarf
HERO_RACE_GOBLIN,Goblin
HERO_RACE_ORC,Orc
HERO_RACE_DEMON,Demon
HERO_RACE_ELF,Elf
HERO_RACE_TAMIA,Tamia
HERO_RACE_DARKELF,Dark Elf
HERO_RACE_HARPY,Harpy
HERO_RACE_DEMON_DRAGON,Demon (Dark Dragon)
HERO_RACE_UNDEAD,Undead
HERO_RACE_NOUM,Gnome
HERO_RACE_LUNA,Animal Hybrid (Rabbit)
HERO_RACE_DRAGON,Dragon
HERO_RACE_ANGEL,Angel
HERO_RACE_VAMP,Vampire
HERO_RACE_HALFELF,Half-Elf
HERO_RACE_HALFDEMON,Demon (Half-blood)
HERO_RACE_REDPER,Redpur (Formerly human)
HERO_RACE_VISKA,Demon (Possessed Human)
HERO_RACE_REQUINA,Animal Hybrid (Fox)
HERO_RACE_HOMUN,Homunculus
HERO_RACE_PAVEL,Human (Possessing a dragon's soul)
HERO_RACE_DRAGON_MAN,Dragon
ARCHIVE_RACE_26,Fairy
HERO_RACE_GLADI,Animal Hybrid (Lynx)
HERO_RACE_KARA,Human-type Golem
HERO_RACE_NIA,Human (Possessing Demonic Blood)
HERO_RACE_GHOST,Ghost
HERO_RACE_LIZARDMAN,Lizardman
HERO_RACE_KIRZE,Animal Hybrid (Cat)
HERO_AGE_NO_INFO,???
HERO_AGE_MARIA,125 (Physically always 25)
HERO_AGE_DIMAEL,163 (Human years: 16)
HERO_AGE_MIRURU,27 (Mentally: 12)
HERO_AGE_SONIA,16 (No growth since creation)
HERO_AGE_PAVEL,243 (Dragon: ???)
HERO_AGE_MIRRIANE,12 (Physical age: 18)
HERO_AGE_TANYA,18 (Physical age: 18)
HERO_AGE_EZEKIEL,19 (Self-proclaimed)
HERO_AGE_VISKA,14 (Demon:???)
CREATURE_STORY_1,"A squire of the Kingdom of Orvelia. Traumatized by witnessing the deaths of his parents at the hands of the Demons invading the village, and later, the assassination of his sword teacher, he fears the idea of anyone around him dying. His past has driven him to seek out his sworn brother from his early years in the orphanage, Clause, who joined an expedition, but never returned."
CREATURE_STORY_2,"An apprentice priestess serving the Goddess Lua, the church has high expectations of her as a future priestess. From the early years of her training, she has amazed even the high priests with her strong faith and natural talent for channeling Lua's power. She herself considers priesthood her destined path, and her kind heart reflects her resolve. However, she shows no mercy toward evildoers."
CREATURE_STORY_3,"Cleo's earliest memory begins at the Tower of Sage. Raised by Dominix the Great Sage as an orphan, she is both a genius wizard and a troublemaker. Her inability to control her own power has often led to trouble, including partial destruction of the Red Tower, her own residence. Despite this, her apparent immunity to the wrath of the Great Sage has caused her to be ostracized from her peers. Although this has led her to become selfish and inconsiderate, deep inside, she is still a kindhearted girl who fears abandonment by others."
CREATURE_STORY_4,"He is Cleo's escort and is protecting her at Dominix's request. A former member of a group of assassins, he risked his life and went rogue for some unknown reason. Having lived as an assassin, he rarely shows much respect toward others, but his hardships have made him an experienced and shrewd man who treats those who help him with fairness."
CREATURE_STORY_5,"Gau is a powerful warrior from the Barbarian Kingdom. Whenever he swung his twin axes, a bloodbath would follow. As a warrior, he was feared for his peerless ferocity. However, he suddenly disappeared for 10 years. When he returned, he was a completely changed man. His violent Barbarian tendencies were all gone, even when others criticized him. Instead, he now faces them with smiles and jolly laughter. The kind, warm gaze he now shows to children and animals is especially surprising."
CREATURE_STORY_6,"He is the stout and upright king of the Dwarves. He fought alongside the Warrior of the Holy Sword against the Demon Army 100 years ago. His heroism in defeating the Dark Dragon Legion, the core division of the Demon Army, is well known throughout the land. In reality, he only sits on the throne out of a sense of obligation. Even as he complains about the boredom of his royal duties, he continues to work diligently."
CREATURE_STORY_7,"This eccentric albino Goblin enjoys developing powerful weapons more than anything else. Having been harassed and ostracized by other Goblins due to his skin color, he feels no compassion toward his kind. He would gladly shoot, blow up, and smash even a fellow Goblin to test his weapons. However, he also expresses his gratitude to those who help him, and this is how he became Roi's friend. Unfortunately, he is terrible at remembering faces, so he often tries to shoot Roi before he recalls who he is."
CREATURE_STORY_8,"This great Orc shaman wields the power of lightning. He is the chieftain of the Skywind Tribe and a respected elder of the Orc Alliance. He has trained countless Orc shamans and is considered their spiritual leader. He is also one of the few shamans who has clairvoyant dreams, and he is wise enough to properly interpret them."
CREATURE_STORY_9,"This playful and bewitching succubus acts on her own whims. As expected of her Demon lineage, she is a hedonist driven by what she finds fun and enjoyable. Even during the Demon War, she chose traveling around on her own over joining the invasion. In her eyes, fighting alongside Kyle was interesting enough for her to even betray her own kind. When she later met Kasel, she gladly joined his party, knowing that she found another fun adventure for herself. When she finds attractive men, she sometimes visits them in their dreams."
CREATURE_STORY_10,"This noble Elven princess admires the Holy Sword and its chosen warrior. She strives as much as she can to do what's right, and wants others to do the same. This is why she offers genuine criticism to anyone who strays from the path of righteousness, even if it's the Warrior of the Holy Sword. Unfortunately, her stout resolve is sometimes taken the wrong way by others. She often visits her younger sister Dosarta at her tower to keep her company."
CREATURE_STORY_11,"Although she was a Holy Maiden of Lua in the past, she eventually fell into corruption. Now, this cynical, crow-commanding witch curses her former Goddess from the darkness. There was a time when she was a friend of Kyle and a heroine of the people. However, when Kyle disappeared, she hid herself from the world as well. She eventually came back as a fallen witch, threatening mankind as the spearhead of the Demon Army. These days, however, she appears to be plotting some scheme, not as a Demon commander, but completely on her own."
CREATURE_STORY_12,"She once roamed the seas as the pirate empress, instilling fear in sailors' hearts. However, a cursed item has turned her into a child, and all her loyal allies and crew members soon left her. Not one to give up, she started again from the scratch, and now dreams of returning to her former glory. Unfortunately, the curse of childhood has made her way of thinking immature as well. Even so, she continues to chase her dream. Currently, she commands the second Miruru Pirates consisting of Goblins and Gnolls."
CREATURE_STORY_13,"The Great Sage of Elidora is the wisest of the Druids. As one of the heroes who fought against the Demon invaders 100 years ago, she is often considered the wisest person on the entire Orbis Continent. She has taught and trained countless Elves, and possesses keen insight and mystic powers befitting her age. It is said that even the current king of Elidora as well as his children were all once her students. Having recently sensed a strange disturbance from the Elidora Forest, she is preparing the path for the wielder of the Holy Sword."
CREATURE_STORY_15,"This upright and righteous man protects Orvel as one of its knights. Many people consider him a dependable defender of Orvel, but due to his lack of interest in wealth and success, his actual rank within the order has never been very high. He grew up together with Kasel and Frey in the same orphanage, and he loves his land as the home of those precious to him. He recently volunteered to join the expedition to investigate the King's Plains."
CREATURE_STORY_16,"This pure and kindhearted Tamian soul guide can communicate with the dead. The Tamian race lives in harmony with nature, and they have the ability to read its flow and guide the souls of the dead. Rephy's ability as a soul guide is exceptional, even for a Tamian. He uses it to guide the souls of those who died in the forest and help them pass on, preventing them from turning evil. He is the most capable among the Tamians in discerning the paths of the stars, pacifying the souls of the dead, and properly guiding them to the afterlife."
CREATURE_STORY_17,"This lonely Dark Elf swore vengeance against his own race for the death of his sister. Having barely survived his deployment to the Aegina Desert, the only thing waiting for him back home was the dreadful news that his sister had been killed as an Elven sacrifice. As he cried out her name in the darkness, he began succumbing to madness. Eventually, he swore an oath of hatred and vengeance against his own kind, the murderers of his sister."
CREATURE_STORY_18,"Reina von Stein was born the daughter of a noble family of the empire. Her free spirit and energetic personality seem to brighten up even those around her. She prefers a life of freedom as a mercenary over the suffocating life of an aristocrat. After working as a mercenary for a long time, and she's already lost all traces of her noble upbringing in her manners. Even as a child, she showed a natural talent with swords. Over the years, she developed her skills with a rapier, using a style that best suited her lithe physique. Recently, she turned down a strange contract. Ever since then, she has been feeling as if someone has been following and watching her."
CREATURE_STORY_19,"A curious case of a human wizard possessed by the soul of an ice dragon. Having fought alongside Kyle 100 years ago, this ancient ice wizard has actually existed far before even then. The dragon's soul is usually asleep, but wakes up occasionally to speak to him in the voice of a lover. The empire considers him a key figure, and has dispatched Rodina to monitor and protect him. He himself, however, only wishes to live in peace and quiet, away from the concerns of the world."
CREATURE_STORY_20,"Ziltrion Si Demia. The commander of the Guardian Knights of Orvel. She is a mighty and dignified knight who wields a lance and a giant shield. It is said that penetrating her shield is next to impossible. As a knight commander, she cherishes her subordinates, and is prepared to perform any task in service of her land. Having felt the recent change of the atmosphere within the royal palace, she hopes to quickly appoint Clause as the next commander so that she may protect Scarlet from the aggression of the nobles."
CREATURE_STORY_21,"A stout and honorable warrior of the Harpies, the wielders of the power of wind. Her dignity as a Harpy warrior is more important to her than anything else in the world. She draws upon her willpower and desire to uphold her warrior's honor to bring down any enemy. Her skills are exceptional, even among her peers, and she is the ideal role model for younger Harpy warriors."
CREATURE_STORY_22,"The empire's top ranking sniper, and a lover of bears. She likes them so much that she always wears accessories resembling a bear's ears on her hat. So, she'll sometimes hunts tigers, but she'll never shoot a bear. Although her shooting skills are most suitable for assassination, she swore to never use them for unjust reasons. Instead, she uses them to protect others. Currently, she lives with Pavel in the Windland Snow Mountain as his personal guard delegated by the empire."
CREATURE_STORY_23,"The former commander of the Dark Dragon Knights, she's the most gallant demon knight of the Demon Army. Currently, for some unknown reason, she is following the witch Maria and assisting her work. Many find it strange that the former champion of the Demon Army, who slaughtered countless enemies and even devoured dragons, now works for a mere witch as her servant. Nevertheless, she continues to faithfully serve her master."
CREATURE_STORY_24,"As the most unlikely priest in the Church of Lua, Baudouin is, in a word, a maverick. Since childhood, he has always been a black sheep in the Church of Lua that emphasizes piety. He entered the church with the help of the High Priest Berman, but the religious life was painfully ill-suited for him. One day, however, he suddenly decided to quit his deviant ways, and started following the path of the high priesthood."
CREATURE_STORY_25,"She was once the princess of the fallen Republic of Gray. The Republic of Gray, wiped off the map by the Demon invaders during the Demon War, was the protector of countless secrets, including the ruins and technologies of an ancient civilization. Jane, too, lost her life to protect those secrets. Later, she was brought back to the world as an undead by Malduk, a high-ranking officer and a strategist of the Demon Army. She was given a new consciousness by a strange, dark magic. Now, she seeks to go on a journey to find her past self and her lost memories."
CREATURE_STORY_26,"A daughter of a noble family from Orvel. As one of the most talented wizards in the Tower of Sage, she has been granted the title of 'Purple' in recognition of her magic capability. She was raised in the Tower of Sage since childhood at her parents' request, but she still retains her dignity as an aristocrat. As a child, she never realized why her parents sent her away on her own, but now she understands their reasons. Now, she is back home, and is always attended by her handmaiden, who is like another member of the family to her."
CREATURE_STORY_27,"In the royal palace of Orvel, there exists a library that is said to be infinite in space. Leo is a Gnome who has been protecting this library for a very long time. Having memorized every book in the library, he is the most knowledgeable person in the entire palace, and many visit the library, seeking his wisdom. However, he still seems to have difficulty interacting with others."
CREATURE_STORY_28,"As the son of the commander of the Imperial Knights, he has received rigorous training since early childhood to become a proper swordsman. No one can question his title as the fastest swordsman in the imperial palace. The number of enemy knights he felled in the fields of battle is a testament to his skills. He quickly rose to the rank as the vice-captain of the Imperial Guard and is the subject of everyone's admiration. Although he is aware of his beautiful appearance, he detests those who approach him for his outer beauty. He considers inner beauty more important than what is visible. However, he's slightly hypocritical in that he occasionally falls for his own beauty."
CREATURE_STORY_29,"Lulus, very rarely sighted and often considered mythical, are a race of animal hybrids. They live in an extremely cold region, and are very fearful of contacting the outside world. One day, a Lulu child was born with the exact opposite personality that is typical her race. That child is Luna. It's not that she was unhappy with the ways of her people. Nor did she have any grand purpose of experiencing the world outside. She was simply picking flowers, one step at a time. Another step to pick up some frozen branches for her slingshot. And another step to follow the scent of some sweet, red fruit. Before she knew it, she was outside, running toward a carrot field away from the mountain."
CREATURE_STORY_30,"This beautiful and gentle priestess of water is actually a morphed blue dragon. In the distant past, she was worshipped by certain desert tribes. However, she has been sleeping for ages for some unknown reason. She can command water to turn lands fertile, and she always used her powers to help her people. In return, the humans built the golden Shrine of Flow in her honor under the lake in the oasis. A flow of evil energy in the desert has awakened her from her sleep, and she has once again begun using her powers to help those around her."
CREATURE_STORY_31,"An Angel warrior who descended from the Heavens to punish the Demons and stop the spread of chaos on earth. His delegated tasks include scouting, reconnaissance, and execution of any Demons found on earth. He has a strong sense of responsibility and is quick and decisive against any injustice. He truly loves Mankind and all the life forms that inhabit the earth. This is why he strives to prevent the Demons from defiling this world."
CREATURE_STORY_32,"A Vampire princess who joined Kyle in his war against the Demons 100 years ago. She is a pure-blood Vampire who has lived for over 500 years. Often considered the Queen of Vampires, she is nigh immortal. The tremendous expenditure of her power during the war against the Demons has taken its toll, and the immortal princess now assumes a child-like form. After the war, she blended into Human society and watched the world change over the next 100 years while slowly restoring her power. When the Demons reappeared and the Holy Sword awoke, Lewisia sensed the sudden shifts of energy. Soon after, she left on a journey to find and observe the newly chosen warrior."
CREATURE_STORY_33,"A mysterious dimension-crossing wizard with distinctly recognizable heterochromia. The perpetual smile on his face seems to come from the wisdom of someone who sees through the entire universe. He shows great interest in those with special abilities and enjoys testing them. His space teleportation ability seems to surpass the realm of mortals, and he can even travel across dimensions. It is unsure what his true motivation is, but it seems certain enough that he always intends to help others."
CREATURE_STORY_34,"A genius technomagi from the Kingdom of Orvelia. She is highly optimistic, and failure never seems to bother her. She dreams of inventing a device that would allow anyone to handle magic one day. She has a magically engineered assistant whom she brought to life after years of research. Following the arrival of the Demons, she incorporated her research into developing weapons that would allow anyone to fight against the invaders."
CREATURE_STORY_35,"Known to some as the Song of the Silver Madness, he is incredibly insincere in everything he does. He shows absolutely no sense of responsibility in regard to those around him. Once he engages in a combat, though, he turns into an untouchable silver wolf that storms across the battlefield. Nothing is known about his past. One thing is certain: he does not distinguish between friend and foe once the madness of battle takes over him. Staying near him when he's in this state may be far more dangerous than holding onto a ticking time bomb."
CREATURE_STORY_36,"A hero who saved countless lives from the Demons, and the current commander of the Holy Knights of the Church of Lua. This brave and seasoned knight has been hunting down Demons all across Orvelia since his younger days. He is also the headmaster of the orphanage where Kasel, Frey, and Clause grew up. He trained countless warriors in Orvelia and is considered their spiritual leader. He is preparing to step down from the position due to his age, but his age-defying strength has always led to the denial of his retirement request."
CREATURE_STORY_37,"An assassin of the Laughing Mask, and Roi's colleague. Although she has a physical advantage over Roi as a Half-Elf, she lacks his worldly wisdom and his ability to connect with others, traits that made him crucial in large-scale operations. This has given her something of an inferiority complex. As the 'Cleaner' of the organization, she was tasked with eliminating any traitors. When Roi abandoned the organization, she set out to chase him to figure out his motivation, leaving all her other tasks behind. Her plans after finding him remain to be seen."
CREATURE_STORY_38,"The son of Lucikiel is a powerful Demon officer who brought down the Republic of Gray. Usually considerate and careful, he is actually half Human. In battle, his Demon blood takes over, turning him arrogant and violent. He inherited this power from his father, whom he never even knew. However, he takes pride in his power and does not try to hide it. Since he is only partly Demon, only a single arm undergoes the transformation. However, even just this single arm contains immense power, and it's certainly not easy for him to fully control it yet. If he loses the control of the arm, the only wise decision is to immediately get as far away from him as possible."
CREATURE_STORY_39,"She's the owner of 'Gold Bar,' the biggest and the most luxurious tavern in Vespia. Beneath its flashy exterior, the tavern actually serves as a secret meeting place for the social elites, where invaluable secret information is constantly exchanged. Her natural charm and conversation skills can easily break down personal barriers and win the trust of others. Her true identity is a dealer of secret information and weapons."
CREATURE_STORY_40,"A knight who served the Republic of Gray 100 years ago, and an admirer of Jane Gray. Theo was the First Knight of the Republic and the wielder of the Lightning Legios. During the Duchy's battle against the Demon Army, the Mountain Fortress went on a rampage when its seal was lifted. Under Jane's order, Theo set out to contain it. In his absence, powerful Demon officers attacked the royal palace. Theo returned to fight them despite heavy injury, but was unable to defeat them by himself. When the battle was over, he held the body of the princess in his arms and cried out from the ruins of the palace. Suddenly, a mysterious entity offered him a chance to defend his princess for all eternity. When he accepted, he fell into a deep slumber."
CREATURE_STORY_41,"A practitioner of the medical arts developed when priests were short in supply. She inherited her natural medical talent from her father, but her thirst for knowledge crossed the line when she began researching poison. As a result, she was excommunicated from medical society, but her enthusiasm for research was seemingly unaffected. However, her basic respect for life kept her from achieving any experimental results for her poison research. When the Demons appeared, she became overjoyed at finding rare and precious test subjects."
CREATURE_STORY_42,"He was a mechanic of the royal palace of Orvelia in the distant past. However, he was cursed by the mythical creature Redpur and turned into a Redpur himself. Ever since the transformation, he has been living for so long that he forgot his own age. When he was Human, he invented the first portable watch, but no one in Orvelia saw its true value. To give his invention the recognition it deserved, he set out to the empire. On his way, he was cursed by a group of Redpurs who mistook him for a poacher. The curse also affected his watch, giving it a magical power to control the time flow within a living body. Oddy's own time stopped as well."
CREATURE_STORY_43,"A maverick among Demons who seeks to grow her own power by devouring other powerful Demons. She embodies the worst possible meaning of the word Demon. She crossed the dimensional rift to seek out and devour the Demons who traveled to the earthly realm. She placed a limit on her own power and assumed the form of a sickly young girl to further humiliate her victims. She detests weaklings who pretend to be strong. On the other hand, she respects those who recognize their own weaknesses and risk their lives in the pursuit of strength."
CREATURE_STORY_44,"A former officer of Orvelia's armed forces. After a failed attempt to reveal the corruption of military leaders, she was driven out from her position. Wanting to conceal their corruption, the military leaders constantly sent out assassins to eliminate her. The long and lonely fight was beginning to take its toll on her, physically and mentally. One day, the aristocratic von Daphnel family offered her protection in exchange for her service. She accepted, and has been working as Aisha's maid in the Tower of Sage ever since. To this day, she faithfully carries out her duties as a maid bodyguard. However, she sends all her payments to an undisclosed recipient."
CREATURE_STORY_45,"A Barbarian warrior who specializes in dealing with monsters that threaten people. Thanks to a unique physical trait, her muscular strength is several times stronger than that of a normal Barbarian warrior. She wields a greatbow larger than her own body with such ease that people call her a walking siege weapon. While she is a kindhearted woman who enjoys helping others, once engaged in a combat, her Barbarian aggressiveness begins to surface. She once slayed a mad dragon named Svelta, a feat that earned her the nickname Dragon Slayer."
CREATURE_STORY_46,"A Prince and successor to the God King of the ancient desert kingdom who possesses the power to control desert sand. \nAs the young leader of the Mauhata tribe of Desert Warriors, he has been trained and educated to be the worthy successor to the great king. \nWhen the Trovatia tribe, their sworn brothers, were praying at the Shrine of Flow to awake the God Dragon, he led his warriors to defeat all demons approaching the oasis. \nAssisted by the God Dragon and Laudia, her priestess, he is fulfilling his role as a Desert Warrior defending his home. \nHe hopes that his efforts make the late God King proud."
CREATURE_STORY_47,"If one asks who the most famous tailor is in Orbis Continent, most people won't know who to name.\nHowever, those who know a thing or two about clothing will never fail to bring up Yuria's name.\nYuria, a tailor from Penteonia, always has two conditions that she sets when accepting requests.\nFirst, the client needs to allow Yuria to spend some time with the client so that she draws inspiration as to what kind of clothing she would make.\nSecond, while she is with the client, the client must not lie or pretend to be something they are not.\n\nThe first condition is for her sense of 'Foresight.'\nShe needs to feel the client's thread of fate so she can express it through clothing.\nThe second condition is mainly because she can sense the truth and finds lies disgusting.\nShe doesn't want to make anything for anyone who won't be true.\nHer masterpieces, made with the fate she's read, are as valuable as starlight.\nEven the nobles would be envious of them."
CREATURE_STORY_48,"The owner and artisan of ‘Aselerando,’ an instrument atelier located at the Empire’s capital.\nHer cheerful personality, along with her gentle tone and diligence, is well-received by the customers.\nWith her excellent customer service towards her regulars along with her great crafting skills, Rehartna is known as an accomplished entrepreneur even at a young age. She appears to be just an ordinary artisan, but in reality,\nshe is actually a member of the Resistance.\nShe works as an intel collector who also arranges contacts, and she mostly performs her duty while traveling around the Empire, disguised as a trader.\nRehartna is a very punctual and heavy-mouthed individual who has earned great trust from her fellow Resistance comrades.\nMoreover, her atelier’s backroom serves as one of the hideouts of the Resistance, providing space for Resistance members from different places to exchange information."
