KEY,"ChineseTraditional"
CONVERSATION_TU_314,"到目前為止，這麼長的時間內都由我們皇室的成員輪流守護這座塔。"
CONVERSATION_TU_315,"但就在一百年前，魔族入侵之時，"
CONVERSATION_TU_316,"奧勒貝利亞的王－凱爾為了獲得足以與魔族抗衡的強大力量"
CONVERSATION_TU_317,"而要求進入挑戰之塔，"
CONVERSATION_TU_318,"並從那些依舊喊著「我的寶貝！」的喪失心智的人的手中"
CONVERSATION_TU_319,"拿走了神器碎片，並將其復原。"
CONVERSATION_TU_320,"看來凱爾王似乎沒有受到詛咒的影響呢。"
CONVERSATION_TU_321,"用凱爾王取得的神器碎片中無法復原的碎片所進行的研究結果顯示，"
CONVERSATION_TU_322,"當神器碎裂時，上頭被賦予的詛咒也將隨之消失。"
CONVERSATION_TU_323,"看來即使神器復原，詛咒也沒有重新生效呢。"
CONVERSATION_TU_324,"比起復原，完整的神器只有被放在塔內時詛咒才會生效。"
CONVERSATION_TU_325,"現在似乎已經沒有完整的神器了，但這點也尚未經證實，"
CONVERSATION_TU_326,"再加上那些受詛咒還是沒死，喊著「我的寶貝！」的危險的傢伙，"
CONVERSATION_TU_327,"所以我們才決定把門關上，並且守護這座塔。"
CONVERSATION_TU_328,"但現在狀況改變了，聖劍出現就代表這個世界陷入了危機。"
CONVERSATION_TU_329,"所以我們今天就把大門打開，讓你們開始進行挑戰。"
CONVERSATION_CHPT01,"第1章，啟程"
CONVERSATION_1,"公曆700年，奧勒貝利亞王國，王之平原"
CONVERSATION_SILENCE,"......"
CONVERSATION_SURPRISE,"！！！"
CONVERSATION_FLINCH,"...！"
CONVERSATION_INTRO_51,"大約一百年前，自從某位魔法師開啟了魔界之門後，"
CONVERSATION_INTRO_52,"魔族便傾巢而出，入侵了整片大陸。"
CONVERSATION_INTRO_53,"而備受魔族尊崇的魔王－央格文"
CONVERSATION_INTRO_54,"則視自己為這世界真正的王者，"
CONVERSATION_INTRO_55,"他讓大地陷入一片由血、淚，及悲鳴交織而成的世界。"
CONVERSATION_INTRO_56,"就在一片絕望之中，有一支隊伍正朝著魔王央格文的堡壘邁進，"
CONVERSATION_INTRO_57,"他們就是來自人類王國奧勒貝利亞的凱爾王以及他的同伴們，"
CONVERSATION_INTRO_58,"他們在央格文的堡壘前浴血奮戰，"
CONVERSATION_INTRO_59,"當同伴們在與暗黑爪牙纏鬥時，"
CONVERSATION_INTRO_60,"獨自進入暗黑領主的堡壘的凱爾"
CONVERSATION_INTRO_61,"終於將聖劍埃亞刺入了央格文的心臟，"
CONVERSATION_INTRO_62,"事後卻僅有聖劍埃亞留在原地，"
CONVERSATION_INTRO_63,"凱爾與央格文則不知所蹤。"
CONVERSATION_INTRO_64,"在失去領導者的魔族迅速潰敗後，"
CONVERSATION_INTRO_65,"原先居住於此地的各個種族取得了勝利。"
CONVERSATION_INTRO_66,"時光飛逝，就在戰爭的傷痛逐漸癒合之際，"
CONVERSATION_INTRO_67,"一股不明的黑暗氣息卻悄悄地找上了聖劍埃亞。"
CONVERSATION_INTRO_68,"曾與凱爾並肩作戰的英雄們"
CONVERSATION_INTRO_69,"將聖劍埃亞封印於受到光之女神祝福的世界樹之中，"
CONVERSATION_INTRO_70,"祈禱世界樹能提供永恆的庇護，使其免受黑暗的侵擾。"
CONVERSATION_INTRO_71,"在魔界之門開啟一百年後的現在，"
CONVERSATION_INTRO_72,"人類王國奧勒貝利亞早已找不到絲毫戰爭的痕跡，"
CONVERSATION_INTRO_73,"而人們也堅信這份和平能永久地持續下去，"
CONVERSATION_INTRO_74,"然而世界樹的周圍卻又再次被黑暗所籠罩。"
CONVERSATION_INTRO_75,"露亞教團的大祭司艾莉絲"
CONVERSATION_INTRO_76,"感受到了原先以為已被消滅的央格文的力量"
CONVERSATION_INTRO_77,"儘管微弱卻正在逐漸地復甦，"
CONVERSATION_INTRO_78,"因此，奧勒貝利亞王國派出了遠征隊來進行調查..."
CONVERSATION_5000,"再過不久就能成為正式騎士了，怎麼偏偏在這時候..."
CONVERSATION_5001,"哈哈哈，你是覺得很可惜不能加入遠征隊嗎？"
CONVERSATION_5002,"果然是我的弟弟！雖然現在還只是個見習騎士，但已經這麼勇敢了。"
CONVERSATION_5003,"我不是覺得可惜，我是因為擔心才想參加的，"
CONVERSATION_5004,"聽說這種規模的遠征隊，自跟魔王軍的戰爭以後還是第一次呢。"
CONVERSATION_5005,"哈哈哈，一個見習騎士竟然會擔心正規騎士團，"
CONVERSATION_5006,"前輩們聽了一定會自尊心受創的，那你又會被敲頭了。"
CONVERSATION_5007,"我願意被打一百下，只要能跟你們一起去。"
CONVERSATION_5008,"凱瑟，我已經說過了，"
CONVERSATION_5009,"你現在該做的事，是在我們離開的期間好好守護奧勒貝爾的百姓。"
CONVERSATION_5010,"對騎士來說，沒有比守護百姓和國家更重要的事情，你絕對不可以忘記這點。"
CONVERSATION_5011,"好吧，身為一個見習騎士...只能相信遠征隊然後在這裡做自己該做的事了。"
CONVERSATION_5012,"凱瑟，挺起胸膛，你很快也能成為一位堂堂正正的騎士的，"
CONVERSATION_5013,"而且如果是你，一定能夠勝任為國為民的重責大任，"
CONVERSATION_5014,"到那時候，我也會跟你一起行動的。"
CONVERSATION_5015,"突然變得這麼認真還真不像你，讓我有點坐立不安。"
CONVERSATION_5016,"這個嘛，我也是偶爾會講這些帥氣的話啊，哈哈哈！"
CONVERSATION_5017,"哈哈，是也沒那麼帥氣啦。"
CONVERSATION_5018,"很好，就保持這種笑容，等我完成任務平安歸來，"
CONVERSATION_5019,"為了我們奧勒貝利亞皇家騎士團的名譽！"
CONVERSATION_5020,"是呀，有哥在，我相信你們會平安歸來的！"
CONVERSATION_2302,"28天後......"
CONVERSATION_5021,"不管怎麼等都等不到遠征隊的消息，"
CONVERSATION_5022,"只有關於遠征隊的不祥傳聞甚囂塵上，"
CONVERSATION_5023,"據說遠征隊此次並非只為了調查，而是為了和再次現身的魔族戰鬥。"
CONVERSATION_5024,"我不能再坐以待斃了，"
CONVERSATION_5025,"假如真的是魔族..."
CONVERSATION_5026,"就必須得出發了，"
CONVERSATION_5027,"他是我唯一的哥哥...我絕不能讓他陷入險境！"
CONVERSATION_5028,"遠征隊目前似乎正朝東南方前進，"
CONVERSATION_5029,"只要跟著那條路走應該就能跟哥碰頭了吧。"
CONVERSATION_5030,"凱瑟，你要去哪？"
CONVERSATION_5031,"哦？芙萊兒，妳不是在教堂裡..."
CONVERSATION_5032,"從今天開始放假囉。"
CONVERSATION_5033,"如果是要去找克勞斯哥哥的話就一起去吧。"
CONVERSATION_5034,"妳怎麼知道..."
CONVERSATION_5035,"如果我身上有劍...我也會這麼做的。"
CONVERSATION_5036,"胡說什麼！妳以實習牧師的身分離開王城太危險了！"
CONVERSATION_5037,"而且騎士團一點消息也沒有，也無從得知外面發生了什麼事。"
CONVERSATION_5038,"哈，凱瑟，你了解牧師這個職業嗎？"
CONVERSATION_5039,"雖然牧師單獨前往冒險是很危險沒錯，"
CONVERSATION_5040,"但任何職業只要少了牧師也一樣危險，你不知道嗎？"
CONVERSATION_5041,"但是..."
CONVERSATION_5042,"凱瑟，你沒有拒絕的理由，"
CONVERSATION_5043,"並不是只有你在擔心他，"
CONVERSATION_5044,"況且若連你也回不來的話..."
CONVERSATION_5045,"..."
CONVERSATION_5046,"我明白了，一起去吧。"
CONVERSATION_5047,"但是妳得小心，一定要緊跟著我。"
CONVERSATION_5048,"畢竟我們不知道外面會有什麼危險。"
CONVERSATION_5049,"芙萊兒，妳今天必須離開教堂。"
CONVERSATION_5050,"大祭司，您這話是什麼意思，是我做錯什麼了嗎？"
CONVERSATION_5051,"不，只是妳需要完成一些事。"
CONVERSATION_5052,"妳心之所向的地方，就是露亞要指引妳前往的道路。"
CONVERSATION_5053,"我的心唯有追隨光之女神露亞。"
CONVERSATION_5054,"我明白妳對信仰的虔誠，也看出了妳眼裡滿滿的擔憂..."
CONVERSATION_5055,"大祭司大人..."
CONVERSATION_5056,"出了教堂，前往首都的入口，妳就會看到那條道路了。"
CONVERSATION_5058,"雖然露亞會為妳指引方向，但苦難與困境也會隨之而來的。"
CONVERSATION_5059,"為了與黑暗對抗的他，請務必用光照亮他的道路。"
CONVERSATION_5060,"您說苦難...該不會是克勞斯哥哥..."
CONVERSATION_5061,"離開教堂後，妳會在首都的入口處遇見他，"
CONVERSATION_5062,"妳得幫助他讓他免於受到黑暗的侵襲。"
CONVERSATION_5063,"伴隨苦難之路啊..."
CONVERSATION_5064,"我能夠遵循正確的道路嗎？"
CONVERSATION_5065,"外面到底發生了什麼事呢...？"
CONVERSATION_5066,"芙萊兒，妳愣在那裡做什麼？快過來！"
CONVERSATION_5067,"等等，凱瑟！一起走！"
CONVERSATION_5068,"露亞大人，請您務必照亮我們前進的道路。"
CONVERSATION_5069,"願光與我們一路同行。"
CONVERSATION_5070,"我們差不多走了大半天了...不知道遠征隊有沒有事？"
CONVERSATION_5071,"凱瑟，不用太擔心，很快就能找到他們的。"
CONVERSATION_2356,"羅伊，你回去啦！"
CONVERSATION_2357,"唉..."
CONVERSATION_2358,"唉...克麗歐，別這樣，塔裡全都亂成一團了。"
CONVERSATION_2359,"塔裡都已經亂成一團了。"
CONVERSATION_2360,"啊！～～～～真是的！～～～～～"
CONVERSATION_2361,"我不是不明白妳的心情，我也跟妳一樣為難。"
CONVERSATION_2362,"但我也有事要做啊..."
CONVERSATION_2363,"妳就看在擔心妳的那位份上..."
CONVERSATION_2364,"吵死了！吵死了！吵死了！你回去！我叫你回去！"
CONVERSATION_2367,"啊！那邊，路過的騎士大人！"
CONVERSATION_2368,"凱瑟，好像是在叫你耶？"
CONVERSATION_2369,"嗯？叫我嗎？"
CONVERSATION_2370,"請幫幫我！有...有色狼！"
CONVERSATION_2371,"唉，克麗歐..."
CONVERSATION_2372,"凱瑟，她說有色狼！我們快去幫她！"
CONVERSATION_2373,"嘖，真讓人頭痛...我先說，這是誤會！"
CONVERSATION_2374,"話說在前頭，這只是一場誤會罷了，"
CONVERSATION_2375,"我只是...！"
CONVERSATION_2376,"啊！請幫幫我！"
CONVERSATION_2377,"雖然我不知道你是誰，不過請你離這位小姐遠一點！"
CONVERSATION_2378,"請離這位小姐遠一點！"
CONVERSATION_2380,"啊...這真是..."
CONVERSATION_2381,"你們三個注意一下周圍。"
CONVERSATION_2382,"是狼群？什麼時候...！"
CONVERSATION_2383,"看來是我們太吵了。"
CONVERSATION_2384,"也沒辦法了，"
CONVERSATION_2385,"管他是色狼還是什麼，先解決要緊的事吧。"
CONVERSATION_2386,"沒辦法了...先解決當務之急吧！"
CONVERSATION_2387,"啊！唔唔...小狗們來得真不是時候！"
CONVERSATION_2388,"這些小狗還不會看時機呢！！"
CONVERSATION_2389,"大家小心！"
CONVERSATION_2390,"都解決掉了嗎..."
CONVERSATION_2392,"不要太早鬆懈。"
CONVERSATION_2393,"啊！又過來了！"
CONVERSATION_2394,"那隻塊頭特別大的傢伙，好像是首領。"
CONVERSATION_2395,"看來是狼群首領。"
CONVERSATION_5595,"這樣看來只要解決那傢伙，應該就不會再湧上來了吧？"
CONVERSATION_5596,"大概吧。"
CONVERSATION_5597,"村莊附近竟然有這種狼群..."
CONVERSATION_5598,"應該是因為連村莊的衛兵也被召進遠征隊的關係吧。"
CONVERSATION_5599,"我上囉，小心點，芙萊兒。"
CONVERSATION_5072,"呼...幸好大家都沒事。"
CONVERSATION_5073,"如果沒有這位先生的提醒，真不知道會發生什麼事。"
CONVERSATION_5074,"可惜他是個色狼。"
CONVERSATION_5075,"喂，小姐，妳戴著有色眼鏡看待別人讓我很困擾耶。"
CONVERSATION_2406,"我剛才也說過了，我只是過來送克麗歐回家罷了。"
CONVERSATION_2407,"對吧，克麗歐？"
CONVERSATION_2408,"絕對不可以相信那個色狼的話！"
CONVERSATION_2409,"克麗歐...妳就別再胡鬧了，好嗎？"
CONVERSATION_2410,"非得要因為妳的固執，看我跟這些人拔刀相向才高興嗎？"
CONVERSATION_2411,"不要再鬧了。"
CONVERSATION_2412,"走，我們回去吧。"
CONVERSATION_2413,"...就算是那樣，我也不回去！我也是下定決心才跑出來的！"
CONVERSATION_2414,"我可是下定決心出來的！"
CONVERSATION_2415,"可不是像平常一樣出來晃晃而已。"
CONVERSATION_2416,"我...！"
CONVERSATION_2417,"唉...好，我明白妳想尋找線索的心情，可是..."
CONVERSATION_2418,"一定要找到線索...對吧..."
CONVERSATION_2419,"那...那個，"
CONVERSATION_2420,"那個...我不知道兩位究竟發生了什麼事情，不過您看起來似乎不是色狼，"
CONVERSATION_2421,"那麼我們就先離開了。"
CONVERSATION_2422,"抱歉，我們還以為真的是..."
CONVERSATION_2423,"不用在意，比起這個..."
CONVERSATION_2424,"雖然這不是妳的本意，但妳還是給他們添麻煩了，不覺得應該向他們道歉嗎？"
CONVERSATION_2425,"哼！"
CONVERSATION_5076,"哈哈...不不，沒關係。"
CONVERSATION_5077,"我們才該因為誤會向您道歉呢。"
CONVERSATION_5078,"呵呵，沒關係，話說回來，妳說妳叫克麗歐嗎？"
CONVERSATION_5079,"雖然我不知道妳在找什麼線索，但我會祈禱妳趕快找到的。"
CONVERSATION_5080,"但是這位一直在擔心妳的先生..."
CONVERSATION_5081,"請問您貴姓大名？"
CONVERSATION_5082,"我叫羅伊。"
CONVERSATION_5083,"應該不要讓擔心您的羅伊為難比較好吧？"
CONVERSATION_2430,"呃呃...對不起！都是因為我..."
CONVERSATION_2431,"對不起！都是因為我才讓你碰到這些危險的事..."
CONVERSATION_2432,"咦？居然真的道歉了...明天太陽真的要從西邊升起了嗎？"
CONVERSATION_2433,"妳竟然會道歉。"
CONVERSATION_2434,"可是羅伊，我是絕對不會回去的。"
CONVERSATION_2435,"就算你硬把我帶回去，不管是幾次我都會再出來的！"
CONVERSATION_2436,"因為我有必須要做的事..."
CONVERSATION_2437,"不管是十次還是一百次，我都會再出來的，我有必須要做的事。"
CONVERSATION_5084,"克麗歐，這..."
CONVERSATION_5085,"兩位要前往何處呢？依方向來看，似乎是剛從奧勒貝爾出來呢。"
CONVERSATION_5086,"喂，妳別打斷我的話..."
CONVERSATION_5087,"啊，對了！你們好像是從反方向過來的，"
CONVERSATION_5088,"有沒有看見從奧勒貝爾派出的遠征隊呢？"
CONVERSATION_5089,"喂，可以一個一個輪流講嘛..."
CONVERSATION_5090,"真的很抱歉，我們正在尋找從奧勒貝爾派出的遠征隊。"
CONVERSATION_5091,"已經過了一個月卻一點消息也沒有才..."
CONVERSATION_5092,"嗯...這麼說起來，我在來的路上有看到紮營的痕跡。"
CONVERSATION_5093,"是的，家人......是家人沒錯。"
CONVERSATION_5094,"我和凱瑟是在同一個孤兒院裡長大的......"
CONVERSATION_5095,"嗯..."
CONVERSATION_5096,"這麼一想，來的路上是有看過紮營的痕跡。"
CONVERSATION_5097,"啊，我也有看到！一起去吧！我來帶路。"
CONVERSATION_5098,"一起走吧！我為你們帶路。"
CONVERSATION_5099,"什麼呀，妳什麼時候那麼親切了..."
CONVERSATION_5100,"原來如此，難道這就是在賢者之塔中從未感受過的溫暖嗎......"
CONVERSATION_5101,"回去的話應該要建議雇用一位牧師了。"
CONVERSATION_5102,"你一個人在碎碎念什麼啊？"
CONVERSATION_5103,"我不知道你在打什麼鬼主意，總之你快走吧。"
CONVERSATION_5104,"我要留下來幫他們。"
CONVERSATION_5105,"我要幫他們。"
CONVERSATION_5106,"唉...好吧，有誰能奈何得了妳的固執呢..."
CONVERSATION_5107,"騎士先生，我也一起同行沒關係吧？"
CONVERSATION_2466,"騎士先生，那我就暫時跟你們一起行動吧，"
CONVERSATION_2467,"我現在也有理由得跟你們一起行動了。"
CONVERSATION_2468,"咦？羅伊...？"
CONVERSATION_2469,"我無法輕易違背向賢者之塔許下的諾言..."
CONVERSATION_5108,"謝謝，若找到我哥，我一定會報答你們的。"
CONVERSATION_5109,"太好了，凱瑟。"
CONVERSATION_2472,"正式向你們自我介紹，我是來自賢者之塔的魔法師克麗歐。"
CONVERSATION_5110,"我是從賢者之塔來的魔法師克麗歐。"
CONVERSATION_2474,"我..."
CONVERSATION_5111,"我是這傢伙的護衛，羅伊。"
CONVERSATION_2476,"我叫羅伊。"
CONVERSATION_2477,"我是奧勒貝爾的見習騎士凱瑟。"
CONVERSATION_2478,"我是露亞教團的見習牧師芙萊兒。"
CONVERSATION_5112,"你們兩位..都還是學徒嗎？"
CONVERSATION_5113,"什麼啊，羅伊，你現在是因為他們兩位還是學徒就瞧不起人家嗎？"
CONVERSATION_5114,"不，我只是有點驚訝，單就見習生來說實力也太好了吧。"
CONVERSATION_5115,"哈哈，是嗎？"
CONVERSATION_5116,"那牧師居然能讓克麗歐服服貼貼的...看來可以好好利用一下。"
CONVERSATION_5117,"感化能力真是驚人，感覺很有用喔，呵呵呵..."
CONVERSATION_5118,"什麼...竟然看著芙萊兒笑得那麼陰險。"
CONVERSATION_5119,"那個...他真的不是色狼嗎？克麗歐。"
CONVERSATION_5120,"我真的不是。"
CONVERSATION_5121,"哈哈哈，我可以保證，羅伊再怎麼討人厭，也不是會做壞事的人。"
CONVERSATION_5122,"不過，嗯...我好像可以理解那個陰險的笑了...嗯..."
CONVERSATION_5123,"一直盯著身體的一部分看很失禮，"
CONVERSATION_5123_GF,"這樣直勾勾的盯著人家看也很失禮。"
CONVERSATION_5124,"什麼，你這傢伙！？還不都是因為你那個陰險的笑容才會造成誤會！"
CONVERSATION_5125,"才不是，一開始可是妳先叫我色狼的。"
CONVERSATION_5126,"那個...是不是差不多該出發了？"
CONVERSATION_5127,"我們得盡快找到他們。"
CONVERSATION_5128,"啊，是啊、是啊！我們趕緊出發吧～！"
CONVERSATION_2483,"嗚哇，那些是什麼呢"
CONVERSATION_2484,"天啊，是史萊姆耶！不覺得它們很可愛嗎？"
CONVERSATION_2485,"那個...妳說很可愛？"
CONVERSATION_2486,"曾經想試著做出寵物史萊姆，但..."
CONVERSATION_2487,"竟然連用來裝它的罐子也融化了。"
CONVERSATION_2488,"最後當然也由我來收拾掉了。"
CONVERSATION_2489,"羅伊，一直記仇的話會不受歡迎的。"
CONVERSATION_2490,"兩位關係真好呢。"
CONVERSATION_2491,"妳說誰關係好！"
CONVERSATION_5129,"為什麼要那麼仔細地觀察史萊姆呢？"
CONVERSATION_5130,"當然是凱瑟也發覺到史萊姆的魅力啦～！"
CONVERSATION_5131,"嵌在史萊姆身上的武器...我看看是否是我們騎士團還是其他遠征隊的武器"
CONVERSATION_5132,"不過幸好不是呢。"
CONVERSATION_5133,"這次是妳沒掌握好氣氛呢，克麗歐。"
CONVERSATION_5134,"啊，不是的。不好意思讓您丟臉了。"
CONVERSATION_5135,"是呀，克麗歐。凱瑟也是有點擔心......"
CONVERSATION_5136,"看吧，羅伊。"
CONVERSATION_5137,"唉...果然還是我不會看臉色。"
CONVERSATION_5137_0,"不是的，羅伊。羅伊也是考慮到凱瑟的心情才會這麼說的。"
CONVERSATION_5137_1,"啊，我沒事的。說不定我應該要像你們對待克麗歐一樣對待她還比較好。"
CONVERSATION_5137_2,"我又怎麼了？"
CONVERSATION_5137_3,"再這樣下去吵不完了。現在史萊姆的觀察結束了嗎，凱瑟。"
CONVERSATION_5137_4,"是的。現在我做好準備了。"
CONVERSATION_2507,"欸，那史萊姆是怎麼一回事？"
CONVERSATION_2508,"好巨大的史萊姆呀！"
CONVERSATION_2509,"我也是第一次看到那樣的史萊姆。"
CONVERSATION_2510,"我一直都想養看看那種史萊姆呢！"
CONVERSATION_5138,"羅伊，之後可以幫我把那個史萊姆帶回賢者之塔嗎？"
CONVERSATION_2512,"我要拒絕妳。"
CONVERSATION_2513,"若那傢伙不趕快過去的話，我們也無法前進的。"
CONVERSATION_2514,"那麼把它砍了就行了吧。"
CONVERSATION_2515,"不可以殺死它呀羅伊-！"
CONVERSATION_2516,"他好像沒聽到。"
CONVERSATION_2517,"哼！笨蛋羅伊！"
CONVERSATION_2518,"羅伊你這個笨蛋！怎麼可以殺掉它！？"
CONVERSATION_5139,"嗯，史萊姆果然是不太好切呢。"
CONVERSATION_5140,"喔，克麗歐，我很遺憾。"
CONVERSATION_5141,"這麼大的史萊姆應該克麗歐跟羅伊都是第一次看到吧？"
CONVERSATION_5142,"對啊，到底是誰會創造..."
CONVERSATION_5143,"這麼大的史萊姆啊？"
CONVERSATION_5144,"說不定那個傳言..."
CONVERSATION_5145,"什麼傳言？"
CONVERSATION_5146,"啊，是那個惡魔再度出現的傳聞嗎？"
CONVERSATION_5147,"克麗歐也聽說過嗎？"
CONVERSATION_5148,"在奧勒貝爾有稍微聽說過？"
CONVERSATION_5149,"若不是那笨蛋羅伊追過來的話，我就能聽到更多了。"
CONVERSATION_5150,"我都不知道有這樣的傳聞正在散播。"
CONVERSATION_5151,"若傳言是真的，我懷疑惡魔們是否會浪費他們的時間來製造史萊姆..."
CONVERSATION_5152,"史萊姆可能不是任何人創造的。"
CONVERSATION_5153,"他們可能只是因為受到魔法影響所以自己變大的吧。"
CONVERSATION_5154,"不管是哪一種狀況，這都不太尋常啊。"
CONVERSATION_5155,"我希望克勞斯一切安好..."
CONVERSATION_2536,"呃啊...好噁心！這裡怎麼會有蜘蛛呢？"
CONVERSATION_2537,"明明覺得史萊姆很可愛，竟然會討厭蜘蛛。"
CONVERSATION_2538,"真是令人無法理解的傢伙。"
CONVERSATION_2539,"不過！很噁心不是嘛！"
CONVERSATION_2540,"看看牠們的腳！"
CONVERSATION_2541,"還有那眼睛！"
CONVERSATION_2542,"不過，那種吸血蜘蛛烤來吃可是很美味的！"
CONVERSATION_2543,"你說吃那東西？！"
CONVERSATION_2544,"嗯...妳沒聽說過嗎？"
CONVERSATION_2545,"...我也是第一次聽說會吃那種東西。"
CONVERSATION_2546,"我的師父在訓練結束後告訴我這很美味，並烤了那蜘蛛腳給我吃呢。"
CONVERSATION_2547,"師父？"
CONVERSATION_2548,"..."
CONVERSATION_2549,"嗯，看來要晚一點再聊了。"
CONVERSATION_2550,"蜘蛛們似乎在往這個方向看呢。"
CONVERSATION_2551,"你們敢過來，我就把你們全都燒光！"
CONVERSATION_2552,"數量比我預期的還要多，大家小心。"
CONVERSATION_2553,"不要烤太熟啊！"
CONVERSATION_2554,"呃啊啊～太多了！"
CONVERSATION_2555,"必須一次全部都燒死！"
CONVERSATION_2556,"耶！實在是太爽快了！"
CONVERSATION_2557,"差點連我們都燒了呢。"
CONVERSATION_2558,"反正就是不懂什麼叫節制..."
CONVERSATION_2559,"不過也真是了不起呀。"
CONVERSATION_2560,"那麼多的蜘蛛，一次就..."
CONVERSATION_2561,"啊！凱瑟！"
CONVERSATION_2562,"凱瑟！凱瑟！"
CONVERSATION_2563,"噫！竟然有那麼巨大的蜘蛛！"
CONVERSATION_2564,"好險只是暈了過去。沒有受什麼傷。"
