KEY,ChineseSimplified
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION_ENTRY,通关试炼之房后，可以带着「被封印的黑暗面」进入净化之房。
LOADING_TITLE_CONTENT_ROOMOFPURIFICATION_OFFERING,准备净化
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION_OFFERING,净化时需要大量的金币。\n准备充足的金币来净化吧！
LOADING_TITLE_CONTENT_CITY,奥勒贝尔
LOADING_TEXT_CONTENT_CITY,奥勒贝利亚王国的首都，在这里可以进行各种系统和功能。\n尽情参观首都风光，体验地下监牢、竞技场等各种系统吧！
LOADING_TITLE_CONTENT_SHOP,到商店逛逛吧！
LOADING_TEXT_CONTENT_SHOP,商店里有各式各样的商品。\n有武器、防具、辅助装备、技能书，连晶元都有呢！
LOADING_TITLE_CONTENT_SHOP_SOLDOUT,商店里的商品卖完了吗？
LOADING_TEXT_CONTENT_SHOP_SOLDOUT,商品没有库存了吗？\n别担心，可以使用红宝石立即刷新商品目录。\n此外，商品目录每小时会自动更新，记得常来逛逛哦！
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON,阴森的地下监牢
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON,每天都可以在地下监牢挑战不同的怪物。\n不同难度的副本等着大家来挑战，\n务必做好准备再来挑战！
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON_REWARD,地下监牢奖励
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON_REWARD,通关地下监牢副本，可以获得较多的技能书奖励。
LOADING_TEXT_HERO_INTRO_TITLE1,圣剑勇者\n凯瑟
LOADING_TEXT_HERO_INTRO_COMMENT1,让开！这条路是我们的必经之路！\n不让开的话...我只好用这把剑开路了！
LOADING_TEXT_HERO_INTRO_TITLE2,圣光牧师\n芙莱儿
LOADING_TEXT_HERO_INTRO_COMMENT2,不行唷！生命是祝福。\n魔王竟然想要伤害他们，\n绝对不能原谅！
LOADING_TEXT_HERO_INTRO_TITLE3,炼狱魔法师\n克丽欧
LOADING_TEXT_HERO_INTRO_COMMENT3,让开！凯瑟。我要用我的火焰烧光他们！
LOADING_TEXT_HERO_INTRO_TITLE4,神速刺客\n罗伊
LOADING_TEXT_HERO_INTRO_COMMENT4,我只不过是在执行我的任务。
LOADING_TEXT_HERO_INTRO_TITLE5,酷寒野蛮人战士\n高尔
LOADING_TEXT_HERO_INTRO_COMMENT5,顺带一提，\n要不要和我比试一下？
LOADING_TEXT_HERO_INTRO_TITLE6,矮人之王\n菲洛普
LOADING_TEXT_HERO_INTRO_TITLE7,火枪猎手\n拉克拉克
LOADING_TEXT_HERO_INTRO_COMMENT7,嘻嘻嘻，原来这是你想要的？\n你把我误会成普通哥布林我会很困扰喔...\n来吧，放马过来！
LOADING_TEXT_HERO_INTRO_TITLE8,雷电萨满\n卡尔洛
LOADING_TEXT_HERO_INTRO_COMMENT8,咳...你以为我会死在这种地方吗？\n我绝对不会抛弃天风族！\n精怪们啊，赐与我力量！
LOADING_TEXT_HERO_INTRO_TITLE9,魅惑恶魔\n爱比丝
LOADING_TEXT_HERO_INTRO_COMMENT9,嘻嘻～你看起来真美味啊！\n我迫不及待地想要一口一口地品尝你了。
LOADING_TEXT_HERO_INTRO_TITLE10,破风之箭\n瑟琳
LOADING_TEXT_HERO_INTRO_COMMENT10,请速速拔剑吧！\n我们森林妖精可没有卑鄙到会攻击手无寸铁的人。
LOADING_TEXT_HERO_INTRO_TITLE11,堕落女巫\n玛莉亚
LOADING_TEXT_HERO_INTRO_TITLE12,受诅咒之海盗女王\n米露露
LOADING_TEXT_HERO_INTRO_TITLE13,艾莉朵拉大贤者\n罗兰
LOADING_TEXT_HERO_INTRO_TITLE14,勇猛兽王\n玛雅
LOADING_TEXT_HERO_INTRO_TITLE15,铁壁骑士\n克劳斯
LOADING_TEXT_HERO_INTRO_COMMENT15,你说的对，凯瑟。我会守护大家的！
LOADING_TEXT_HERO_INTRO_TITLE16,灵魂引渡者\n乐皮
LOADING_TEXT_HERO_INTRO_TITLE17,暗影猎者\n迪麦
LOADING_TEXT_HERO_INTRO_TITLE18,电光一闪\n蕾娜
LOADING_TEXT_HERO_INTRO_TITLE19,冰龙巫师\n帕菲
LOADING_TEXT_HERO_INTRO_TITLE20,钢铁壁垒\n黛弥儿
LOADING_TEXT_HERO_INTRO_TITLE21,风之格斗家\n奈拉
LOADING_TEXT_HERO_INTRO_TITLE22,酷寒狙击手\n罗迪娜
LOADING_TEXT_HERO_INTRO_TITLE23,恶魔之火\n莫拉
LOADING_TEXT_HERO_INTRO_TITLE24,圣光恶棍\n巴杜因
LOADING_TEXT_HERO_INTRO_TITLE25,石棺之尸\n珍
LOADING_TEXT_HERO_INTRO_TITLE26,紫罗兰公主\n爱纱
LOADING_TEXT_HERO_INTRO_TITLE27,永恒书记官\n里欧
LOADING_TEXT_HERO_INTRO_TITLE28,翔舞之刃\n弗鲁斯
LOADING_TEXT_HERO_INTRO_TITLE29,月光之子\n露娜
LOADING_TEXT_HERO_INTRO_TITLE30,水之圣女\n莱雅丝
LOADING_TEXT_HERO_INTRO_TITLE31,净化之箭\n亚克
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,炼狱魔法师
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,克丽欧
LOADING_TEXT_HERO_INTRO_TITLE32,血色皇族\n露伊希亚
LOADING_TEXT_HERO_INTRO_TITLE33,次元斩击者\n尼克斯
LOADING_TEXT_HERO_INTRO_TITLE34,皇家魔导工学师\n安妮特
LOADING_TEXT_HERO_INTRO_TITLE35,白银战狼\n米特拉
LOADING_TEXT_HERO_INTRO_TITLE36,露亚审判者\n瑞卡德
LOADING_TEXT_HERO_INTRO_TITLE37,沉默之刃\n谭雅
LOADING_TEXT_HERO_INTRO_TITLE38,诅咒之血\n伊兹凯尔
LOADING_TEXT_HERO_INTRO_TITLE39,诱惑之风\n卡珊卓
LOADING_TEXT_HERO_INTRO_TITLE40,忠诚骑士\n希欧
LOADING_TEXT_HERO_INTRO_TITLE41,看似危险的医疗人员\n梅蒂安娜
LOADING_TEXT_HERO_INTRO_TITLE42,永生的钟表术士\n欧迪
LOADING_TEXT_HERO_INTRO_TITLE43,恶魔捕食者\n薇丝卡
LOADING_TEXT_HERO_INTRO_TITLE44,钢铁的随从\n普莉西拉
LOADING_TEXT_HERO_INTRO_TITLE45,屠龙者\n雅妮
LOADING_TEXT_HERO_INTRO_TITLE46,沙尘暴的王子\n查毕勒
LOADING_TEXT_HERO_INTRO_TITLE47,神秘的裁缝\n尤莉娅
LOADING_TEXT_HERO_INTRO_TITLE48,亲切的使者\n蕾哈特娜
LOADING_TEXT_HERO_INTRO_TITLE49,命运寻路者\n欧菲莉亚
LOADING_TEXT_HERO_INTRO_TITLE50,毒药商\n芮奎娜
LOADING_TEXT_HERO_INTRO_TITLE51,太阳守护者\n艾希莉卡
LOADING_TEXT_HERO_INTRO_TITLE52,惩罚的子弹\n克洛
LOADING_TEXT_HERO_INTRO_TITLE53,诅咒的容器\n萨蜜拉
LOADING_TEXT_HERO_INTRO_TITLE54,可爱恶灵\n拉薇儿
LOADING_TEXT_HERO_INTRO_TITLE55,深渊暗影\n赛莉亚
LOADING_TEXT_HERO_INTRO_TITLE56,无止尽的渴求\n爱儿琪
LOADING_TEXT_HERO_INTRO_TITLE57,大海与暴风的女儿\n黎莉雅
LOADING_TEXT_HERO_INTRO_TITLE58,绿洲的舞姬\n劳蒂亚
LOADING_TEXT_HERO_INTRO_TITLE59,祝福圣者\n鲁西亚司
LOADING_TEXT_HERO_INTRO_TITLE60,铁血监察官\n克莉莎
LOADING_TEXT_HERO_INTRO_TITLE61,漆黑的傲慢\n奈洛希思
LOADING_TEXT_HERO_INTRO_TITLE62,银白信念\n史嘉蕾
LOADING_TEXT_HERO_INTRO_TITLE63,深蓝飓风\n索妮亚
LOADING_TEXT_HERO_INTRO_TITLE64,光之女皇\n阿蒂蜜雅
LOADING_TEXT_HERO_INTRO_TITLE65,深蓝女仆\n米芮安
LOADING_TEXT_HERO_INTRO_TITLE66,夢幻旋律\n希婭
LOADING_TEXT_HERO_INTRO_TITLE67,古代文明的精华\n卡菈
LOADING_TEXT_HERO_INTRO_TITLE68,吞噬黑暗的双眼\n倪娅
LOADING_TEXT_HERO_INTRO_TITLE69,幻术赌徒\n艾斯克
LOADING_TEXT_HERO_INTRO_TITLE70,正义赤风\n塞西莉亚
LOADING_TEXT_HERO_INTRO_TITLE71,赤朱的晶猫\n凯丽泽
LOADING_TEXT_HERO_INTRO_TITLE72,疯狂的火花\n潘希洛奈
LOADING_TEXT_HERO_INTRO_TITLE73,Type.0\n伽司
LOADING_TEXT_HERO_INTRO_TITLE74,贪婪的刀刃\n基裴拉
LOADING_TEXT_HERO_INTRO_TITLE75,湖之贤者\n达卡里斯
LOADING_TEXT_HERO_INTRO_TITLE78,破坏之剑\n伯伦海姆
LOADING_TEXT_HERO_INTRO_TITLE87,帝国的盾牌\n格兰薇丝
LOADING_TEXT_HERO_INTRO_TITLE90,发财梦少女\n梅伊
LOADING_TEXT_HERO_INTRO_TITLE91,竞技场猛兽\n格拉帝
LOADING_TEXT_HERO_INTRO_TITLE92,洞察之眼\n薇若妮卡
LOADING_TEXT_HERO_INTRO_TITLE93,信赖的守卫\n洛曼
LOADING_TEXT_HERO_INTRO_TITLE94,英雄的厨师\n朱诺
LOADING_TEXT_HERO_INTRO_TITLE95,残酷的监狱长\n妮琪
LOADING_TEXT_HERO_INTRO_TITLE96,纯真之风\n朵莎尔妲
LOADING_TEXT_HERO_INTRO_TITLE97,炮火的教官\n哈奴斯
LOADING_TEXT_HERO_INTRO_TITLE98,不朽的新王\n该隐
LOADING_TEXT_TIP_1,体力会随时间持续恢复。
LOADING_TEXT_TIP_2,首次通过关卡可以获得一定数量的红宝石奖励。
LOADING_TEXT_TIP_3,每日可以获得3把地下监牢的钥匙。
LOADING_TEXT_TIP_4,队伍经验值可以透过购买英雄、英雄成长及战斗等方式取得。
LOADING_TEXT_TIP_5,装备的级别分为一般、高级、稀有、英雄、传说，级别越高的装备价值越高。
LOADING_TEXT_TIP_6,装备的星星数量越多，装备的属性及价值就越高。
LOADING_TEXT_TIP_7,分解装备可以获得强化装备属性必须的魔法粉末。
LOADING_TEXT_TIP_8,持有2件以上相同的装备时，试试装备觉醒吧！
LOADING_TEXT_TIP_9,物品的最大强化数值是由装备稀有度决定。
LOADING_TEXT_TIP_10,强化装备的属性时，装备的附加属性将会上升。
LOADING_TEXT_TIP_11,专属武器可以强化至英雄目前的等级。
LOADING_TEXT_TIP_12,只要解除试炼之房的封印，在通关前可以随时入场。
LOADING_TEXT_TIP_13,地下监牢可以获得最多的技能书。
LOADING_TEXT_TIP_14,每日可以获得3把上古皇室金库的钥匙。
LOADING_TEXT_TIP_15,上古皇室金库可以获得大量的金币。
LOADING_TEXT_TIP_16,通过「其他选单」内的「游戏设定」按钮可变更战斗属性。
LOADING_TEXT_BROADCAST_WAITING,正在准备直播。\n敬请期待唷！
LOADING_TEXT_HERO_CONTENT_LEVELUP,通关关卡后，将获得经验值提升等级。\n如果关卡失败了，就什么都拿不到了。请注意唷～
LOADING_TEXT_HERO_CONTENT_SKILL,王之逆袭的每位英雄都可以学习4种技能。
LOADING_TEXT_HERO_CONTENT_SKILL2,可以消耗魔力直接施放的技能。
LOADING_TEXT_HERO_CONTENT_SKILL4,战斗中会持续作用的技能。
LOADING_TEXT_HERO_AWAKENING2,换上时装，会大幅提升能力值唷！\n最高可以觉醒至★5！
LOADING_TEXT_HERO_EQUIP_ENHANCE,将多余的装备用来强化材料吧！\n装备可以强化的阶段随稀有度增加，一般3阶段、高级5阶段、稀有10阶段，\n英雄15阶段，传说则可以强化至20阶段。
LOADING_TEXT_HERO_SKILL,英雄的技能等级可以使用金币来提升。\n最高可以提升至与英雄相同等级（最高100级）。\n英雄等级提升时，也别忘了提升技能等级唷！
LOADING_TEXT_DIFFICULTY,世界地图的战斗可以分为简单、普通、困难、地狱四种难度。
NONBATTLE_COMMON_LOADING_TIP_1,通过英雄的获得／觉醒、消耗体力、完成任务／成就等方式可提升队伍等级。
NONBATTLE_COMMON_LOADING_TIP_2,通过高级副本可获得英雄觉醒所需的晶元。
NONBATTLE_COMMON_LOADING_TIP_3,每个英雄都具备蕴含独特能力的专属装备，\n通过穿戴专属武器和专属宝物来加强英雄吧！
NONBATTLE_COMMON_LOADING_TIP_4,进行剧情任务可获得各种各样的奖励。
NONBATTLE_COMMON_LOADING_TIP_5,加入公会可享受公会战役、公会讨伐战、公会战等内容，\n并领取为公会成员发放的各种优惠！
NONBATTLE_COMMON_LOADING_TIP_6,想变得更强吗？\n通过强化和觉醒可提升装备的能力。
NONBATTLE_COMMON_LOADING_TIP_7,试试爬上挑战之塔吧！\n可获得制作神器道具时所需的材料。
NONBATTLE_COMMON_LOADING_TIP_8,在王室地下迷宮可获得记忆碎片，\n若想获得专属宝物的话就前往挑战吧！
NONBATTLE_COMMON_LOADING_TIP_9,如果需要传说装备，就去挑战战役吧！已为您准备了能够变强的各种装备。
NONBATTLE_COMMON_LOADING_TIP_10,缺少进行突破时需要的精华吗？\n去试炼之塔一探究竟吧！
NONBATTLE_COMMON_LOADING_TIP_11,在英雄旅馆可招募新的英雄，\n与拜访的英雄们累计好感度吧！
NONBATTLE_COMMON_LOADING_TIP_12,组成8人队伍挑战世界BOSS，并根据排名获得相应的奖励吧！
NONBATTLE_COMMON_LOADING_TIP_13,符石可以镶嵌于装备的栏位当中，\n利用符石来加强英雄所需的能力吧！
NONBATTLE_COMMON_LOADING_TIP_14,通关章节战斗时，若所有英雄都存活下来，将获得3颗星；若有一名英雄被击倒，将获得2颗星；\n若两名以上的英雄被击倒，将获得1颗星。
NONBATTLE_COMMON_LOADING_TIP_15,在名誉记录室可查看竞技场、世界BOSS、公会讨伐战的排名。
CHAPTER1_COMMON_LOADING_STORY_1,凯瑟与芙莱儿为了寻找前往远征的哥哥而踏上旅程。
CHAPTER2_COMMON_LOADING_STORY_1,凯瑟身为圣剑的主人，必须承担圣剑的重量。
CHAPTER3_COMMON_LOADING_STORY_1,矛盾和猜疑挡住了凯瑟一行人，为此他们必须一一克服阻碍。
CHAPTER4_COMMON_LOADING_STORY_1,凯瑟一行人将会面对自身的内心深处，那是想隐藏住的自身的黑暗面。
CHAPTER5_COMMON_LOADING_STORY_1,凯瑟一行人将面对想要守护的意志变成绝望的场面。
CHAPTER6_COMMON_LOADING_STORY_1,凯瑟一行人将在这充满神秘的沙漠中再次得到成长。
CHAPTER7_COMMON_LOADING_STORY_1,失去的悲伤与痛苦。眼前突如其来的场面令凯瑟举措不定。
CHAPTER8_COMMON_LOADING_STORY_1,身为圣剑的主人，要迈出一步需要比谁都更坚强的意志…还有…
CHAPTER9_COMMON_LOADING_STORY_1,为了守护那些珍爱之人的微笑…凯瑟…
ORDEAL_COMMON_LOADING_TIP_1,与内心的黑暗战斗，取得胜利吧！
ORDEAL_COMMON_LOADING_TIP_2,在试炼之房中获得胜利时，可在净化之房进行觉醒。
ROYALDUNGEON_LOADING_TIP_1,使用皇室金库时，请多加利用金币加成卷轴！
ROYALDUNGEON_LOADING_TIP_2,在皇室金库可获得大量的金币，\n挑战更高的层数，来获得更多金币吧！
ROYALDUNGEON_LOADING_STORY_1,洛曼一个人守护着这地方，\n他每天都在刻木头雕像。
ROYALDUNGEON_LOADING_STORY_2,在奥勒贝尔只有最正直可靠的人才有资格看管皇室金库。
ROYALDUNGEON_LOADING_STORY_3,由于此处是皇室的巨富源泉，\n许许多多的人为此而威胁皇室的安宁。
ROYALDUNGEON_LOADING_STORY_4,到现在也没有查清到底是谁把这些放在这儿的，\n只有流传着五花八门的推测。
PRISON_COMMON_LOADING_TIP_1,应该先掌握各区域的特点才能通关。\n请务必先确认怪物的特征。
PRISON_COMMON_LOADING_TIP_2,如果想让英雄变得更强，必须强化技能特性！
PRISON_COMMON_LOADING_TIP_3,利用在地下监牢获得的技能书\n可强化英雄的技能。
PRISON_COMMON_LOADING_STORY_1,如果好奇地下监牢的囚犯怎么会如此乖巧，\n就去问问妮琪吧。
PRISON_COMMON_LOADING_STORY_2,妮琪的武器－更生之锤给地下监牢带来和平起了很大的作用。
PRISON_COMMON_LOADING_STORY_3,若犯了严重恶行被关到这地下监牢，\n就最好放弃活着离开这里。
CONQUEST_COMMON_LOADING_TIP_1,讨伐战斗各章节每天可进入3次。
CONQUEST_COMMON_LOADING_TIP_2,若想快速提升英雄的等级，别忘了进行讨伐战斗！
HIDEOUT_COMMON_LOADING_TIP_1,高级副本各章节每天可进入3次。
HIDEOUT_COMMON_LOADING_TIP_2,若缺乏晶元，可尝试使用战利品加成卷轴。
HIDEOUT_COMMON_LOADING_TIP_3,晶元和精华是英雄觉醒以及突破时使用的重要材料。\n请勤奋地收集所需的材料吧！
CHALLENGETOWER_COMMON_LOADING_TIP_1,挑战之塔会在每月1日重置，别忘了哦！
CHALLENGETOWER_COMMON_LOADING_TIP_2,挑战魔方每2小时会充值1个。\n通过战斗来获得神器碎片吧！
CHALLENGETOWER_COMMON_LOADING_TIP_3,如果想获得更多神器碎片，可尝试使用战利品加成卷轴。
CHALLENGETOWER_COMMON_LOADING_TIP_4,集满神器碎片1000个可以试试复原神器哦！\n复原后能获得很好用的神器。
CHALLENGETOWER_LOADING_TIP_66F_1,上古魔力魔像将持续使周围敌人陷入触电状态，并且对魔法伤害具有很强的抗体。\n请善用对状态异常免疫或远距离攻击的英雄吧！
CHALLENGETOWER_LOADING_TIP_67F_1,骷髅图腾会定期召唤大量的骷髅士兵，\n请善用具有范围攻击技能的英雄吧！
CHALLENGETOWER_LOADING_TIP_68F_1,蝎尾狮会定期对附近的敌人施放造成巨大伤害的技能，\n请善用能使伤害无效化的技能。
CHALLENGETOWER_LOADING_TIP_69F_1,龙头石像会定期发射能秒杀自身前方敌人的物体，\n请善用能使伤害无效化的技能或移动技能吧。
CHALLENGETOWER_LOADING_TIP_72F_1,在处于状态异常免疫的状态下，如受到酷寒战士高尔的攻击将不会受到任何伤害。
CHALLENGETOWER_LOADING_TIP_73F_1,鹰身人族女王会定期使用能秒杀附近敌人的技能，\n请善用能使伤害无效化的技能。
CHALLENGETOWER_LOADING_TIP_74F_1,燃烧的熔岩魔像召唤出的熔岩在集满能量时，将造成巨大的魔法伤害。\n请善用具有大范围攻击技能的英雄来快速地处理熔岩吧。
CHALLENGETOWER_LOADING_TIP_75F_1,殷毕洛在经过一段时间后会飞至空中并持续给予大范围巨大伤害，\n请善用状态异常技能使殷毕洛陷入无力状态吧。
CHALLENGETOWER_LOADING_TIP_76F_1,克洛会持续施展强大的技能，\n必须持续使用状态异常技能来阻止克洛施展技能。
CHALLENGETOWER_LOADING_TIP_77F_1,地狱灯火会朝自身周遭范围持续给予大量的伤害，\n并且若受到一定次数以上的状态异常技能攻击时，将暂时进入状态异常免疫状态。
CHALLENGETOWER_LOADING_TIP_78F_1,米芮安的技能会朝魔法防御力最低的对象进行攻击，\n在攻击的同时请保护好该名英雄。
CHALLENGETOWER_LOADING_TIP_79F_1,帝国陆军盾牌兵团长具有强大的防御力而且不会攻击敌人，\n但是在连续受到暴击时会愤怒起来。
CHALLENGETOWER_LOADING_TIP_80F_1,鲁希基耶吸收水晶的力量越久，力量就会越强，\n必须尽速使用强大的状态异常技能来阻止他。
CHALLENGETOWER_LOADING_TIP_80F_2,鲁希基耶具有很高的生命值回复力，\n请善用回复力减少效果吧。
CHALLENGETOWER_LOADING_STORY_1,朵莎尔妲为了给大家制作更好的神器，每天都在坚持不懈的练习，\n也多亏如此，许多破碎的神器碎片才…
CHALLENGETOWER_LOADING_STORY_2,在精灵皇室的成员中，有一群人必须承接守护挑战之塔的任务。
CHALLENGETOWER_LOADING_STORY_3,因为以人类的时间概念来想的话，独自守护塔的时间太过于长久，\n所以目前正考虑下次是否要一次派出两或三个人。
CHALLENGETOWER_LOADING_STORY_4,瑟琳常常为了看朵莎尔妲而拜访挑战之塔。
CHALLENGETOWER_LOADING_STORY_5,谁都不知道这座塔为什么叫做挑战之塔，\n也记不清是什么时候开始这么称呼它了。
ORDEALTOWER_COMMON_LOADING_TIP_1,试炼的黑暗英雄们非常强大，请小心！
ORDEALTOWER_COMMON_LOADING_TIP_2,无限晶元通过制作可做出无限之石。
ORDEALTOWER_COMMON_LOADING_TIP_3,试炼之塔会在每周一重置。
ORDEALTOWER_COMMON_LOADING_STORY_1,其实，大家都很好奇希莉亚兜帽里的模样。
ORDEALTOWER_COMMON_LOADING_STORY_2,只有战胜自身内心深处的人才能获得真正的力量。
ORDEALTOWER_COMMON_LOADING_STORY_3,自身的内心有时会以光的形象，有时会以黑暗的形象展现出来。
ORDEALTOWER_COMMON_LOADING_STORY_4,只有在与自身的斗争中找出正确之路时，\n英雄们才能够更加强大。
DRAGONRAID_COMMON_LOADING_TIP_1,在战役战斗中可获得传说装备。
DRAGONRAID_COMMON_LOADING_TIP_2,穿戴传说装备时，别忘了套装效果哦！
DRAGONRAID_COMMON_LOADING_TIP_3,利用状态异常技能使状态异常的量消耗殆尽时，就可以击倒龙。
DRAGONRAID_COMMON_LOADING_TIP_4,在龙之战役获得的龙之代币可在锻造所中使用。\n使用龙之代币来购买传说装备以及各种道具吧！
DRAGONRAID_COMMON_LOADING_STORY_1,因为勇者们日日夜夜的挑战，这些龙也渐渐地感到疲惫。
REDDRAGONRAID_COMMON_LOADING_TIP_1,泰莫雷勒的火焰会焚烧英雄，请小心持续性的伤害。
REDDRAGONRAID_COMMON_LOADING_STORY_1,泰莫雷勒是在德拉吉亚火山里垒窝，并注视世界的上古红龙。
REDDRAGONRAID_COMMON_LOADING_STORY_2,泰莫雷勒会控制熔岩和火焰的力量，\n偶尔会到人类世界变成铁匠来使用那份力量。
BLUEDRAGONRAID_COMMON_LOADING_TIP_1,史卡洛锡亚具有对魔法伤害的抗体。
BLUEDRAGONRAID_COMMON_LOADING_TIP_2,破坏寒冰水晶吧！爆炸时，会造成巨大伤害。
BLUEDRAGONRAID_COMMON_LOADING_STORY_1,史卡洛锡亚是在风地雪山尽头的北方永冻土地－\n图蓝达纳上垒窝，过着平静生活的上古冰龙。
BLUEDRAGONRAID_COMMON_LOADING_STORY_2,据传身为冰龙的史卡洛锡亚，其肉身充满寒气，\n若是压制不住那股力量时，周围的一切都会被冻结。
GREENDRAGONRAID_COMMON_LOADING_TIP_1,吉尔基诺司的剧毒将在生命值充满时解除。
GREENDRAGONRAID_COMMON_LOADING_TIP_2,要最先处理掉剧毒沙虫和剧毒幼龙。
GREENDRAGONRAID_COMMON_LOADING_STORY_1,吉尔基诺司是支配位于克卢雅平原北边死亡沼泽\n－格林姆班的上古剧毒之龙。
GREENDRAGONRAID_COMMON_LOADING_STORY_2,爱护环境的吉尔基诺司特别喜欢和其他生物共同分享巢穴。\n它还是个相当疼爱史莱姆的怪咖龙。
BLACKDRAGONRAID_COMMON_LOADING_TIP_1,阿尔玛塔通过暗黑火焰来削弱远处的敌人。
BLACKDRAGONRAID_COMMON_LOADING_TIP_2,请注意随时降下来的暗龙闪电！
BLACKDRAGONRAID_COMMON_LOADING_STORY_1,阿尔玛塔是阿罗维纳海岸南边的遗迹－\n艾薛毕克的暴君兼主宰此地的上古黑暗之龙。
BLACKDRAGONRAID_COMMON_LOADING_STORY_2,虽然暗龙的力量在龙当中算是相当地强，\n但同时其傲慢的态度也令人发指。
DRAGONRAIDHARD_COMMON_LOADING_TIP_1,通过附魔来强化装备吧！\n附魔卷轴可在锻造所使用。
DRAGONRAIDHARD_COMMON_LOADING_TIP_2,根据附魔卷轴的种类可赋予的属性也有所不同。
DRAGONRAIDHARD_COMMON_LOADING_TIP_3,每周通关战役任务并获得传说附魔卷轴吧！
