KEY,German
MAZE_WARNING_ARCHER_1,[FF8200]El Rosed ruft nach den Dunkelelfen.
MAZE_WARNING_WARRIOR_1,[FF8200]Das Skelett bereitet einen mächtigen Schlag vor.
MAZE_WARNING_KNIGHT_1,"[FF8200]Der Ziegenkrieger versucht, den Feind zu verbannen."
RAID_WARNING_LAKREIL_1,"[FF8200]Lakreil beginnt, den tödlichen Boomerang zu werfen."
RAID_WARNING_LAKREIL_2,[FF8200]Lakreil bereitet sich auf Körperhieb vor.
RAID_WARNING_Xanadus_1,Xanadus lädt dich in den Abgrund ein.
RAID_WARNING_Xanadus_2,[FF8200]Xanadus zieht den Vorhang\nder Dunkelheit zur Seite.
RAID_WARNING_Xanadus_3,Xanadus lässt ihre Flügel spielen.
RAID_WARNING_Xanadus_4,[FF0000]Xanadus versucht den Alptraum\ndes Abgrunds zu manifestieren.
RAID_WARNING_Xanadus_5,Der [Seelenstein des Abgrunds] erhöht den ANG von Xanadus.
RAID_WARNING_KALLAX_3,"[FF0000]Kallax springt in den Himmel, um zu urteilen."
RAID_WARNING_IMET_1,[FF0000]Imet hält alle Verbündete im Sandgefängnis fest\nund möchte kürzen Prozess machen.
RAID_WARNING_MSAMA_1,[FF0000]Musama sammelt die Kraft des Himmels.
RAID_WARNING_SEKMAHA_1,[FF0000]Der Fluss von Sekmaha hat sich verändert. 
RAID_WARNING_IMET_2,"[FF8200]Der Gottkönig segnet die HElden, um ihre TP zu regenerieren."
