KEY,Korean
EQUIP_ASK_EXTEND_MESSAGE_2,( 현재 장비가방 : {1} / {2} )
EQUIP_EXTEND_ACTION,확장하기
EQUIP_ASK_SELL,{1} 을(를) 판매합니다.
EQUIP_ASK_EQUIP_TITLE,장비착용
EQUIP_ASK_UNEQUIP_TITLE,장비해제
EQUIP_ASK_EQUIP,{1} 을(를) 착용하겠습니까?
EQUIP_ERROR_ALREADY_EQUIPPED,이미 장비가 착용되어있습니다.
EQUIP_ASK_SELECT_EQUIP_MESSAGE,장비를 착용할 슬롯을 선택하세요.
EQUIP_ASK_SELECT_EQUIP_FIRST,기본슬롯
EQUIP_ASK_SELECT_EQUIP_SECOND,확장슬롯
EQUIP_ASK_EQUIP_OVERWRITE_MESSAGE,이미 착용 중인 장비가 있습니다.\n해당 장비를 제거하고 착용하겠습니까?
EQUIP_ASK_EQUIP_REMOVE,제거
EQUIP_ASK_EQUIP_PRESERVE,보존
EQUIP_ASK_EQUIP_PRESERVE_CONFIRM,착용 중인 장비를 보존하고\n새 장비를 장착하겠습니까?
EQUIP_ASK_EQUIP_REMOVE_CONFIRM,착용 중인 장비를 제거하고\n새 장비를 장착하겠습니까?
EQUIP_ASK_UNEQUIP_MESSAGE,해당 장비를 제거하거나 보존할 수 있습니다.
EQUIP_ASK_UNEQUIP_PRESERVE_CONFIRM,장비를 보존하겠습니까?
EQUIP_ASK_UNEQUIP_REMOVE_CONFIRM,장비를 제거하겠습니까?
EQUIP_ERROR_NOT_EQUIPPED,장비가 착용되지 않았습니다.
EQUIP_ASK_ENCHANT_OPTION_TITLE,재감정
EQUIP_ASK_ENCHANT_OPTION,해당 옵션을 재감정하겠습니까?
EQUIP_ASK_ENCHANT_OPTION_CONFIRM_TITLE,옵션 사용하기
EQUIP_ASK_ENCHANT_OPTION_CONFIRM,해당 옵션을 사용하겠습니까?
EQUIP_ASK_ENCHANT_OPTION_CANCEL_TITLE,옵션 되돌리기
EQUIP_ASK_ENCHANT_OPTION_CANCEL,해당 옵션을 되돌리겠습니까?
EQUIP_ASK_ENCHANT_RESULT_MESSAGE,[FF8000]감정 전 [00FF00]{1}[-] [FFFFFF]{2}[-] 옵션이\n감정 후 [00FF00]{3}[-] [FFFFFF]{4}[-] 옵션으로\n변경되었습니다.[-]
EQUIP_UPGRADE_PROGRESSING,[FFFF00]강화중[-]
EQUIP_ERROR_UPGRADE_EXP_FULL,강화에 필요한 경험치를 초과하였습니다.
EQUIP_ERROR_MATERIAL_FULL,더 이상 재료를 넣을 수 없습니다.
RANDOM_OPTION,추가옵션
EQUIP_RANDOM_OPTION_COUNT,추가옵션
START_BATTLE,전투시작
MATCH_START_BUTTON_LABEL,매치등록
MATCH_TOP_PERCENTAGE,상위 {1}%
MATCH_SEASON_REMAIN_LABEL,{1}일 {2}시간 남음
MATCH_BATTLE_SERVER_CONNECT_FAIL,전투서버로의 접속이 실패했습니다.
MATCH_BATTLE_SERVER_DISCONNECTED,전투서버와 접속이 끊겼습니다.
MATCH_BATTLE_SERVER_START_FAIL,전투시작이 실패하였습니다.
MATCH_OFFLINE_PVP_RESULT_FAILED,매치결과 요청에 실패하였습니다.
MATCH_DAILY_REWARD_SENDERNAME,결투장관리인
MATCH_DAILY_REWARD_TITLE,결투장 일일 보상입니다
MATCH_DAILY_REWARD_CONTENT,결투장 보상입니다. 티어 {1} {2} 단계. 순위 {3} 위
MATCH_DAILY_REWARD_NOLEVEL_CONTENT,결투장 보상입니다. 티어 {1}. 순위 {2} 위
MATCH_SEASON_REWARD_SENDERNAME,시즌관리인
MATCH_SEASON_REWARD_TITLE,시즌보상입니다
MATCH_SEASON_REWARD_CONTENT,시즌보상입니다. 티어 {1} {2} 단계. 순위 {3} 위
MATCH_SEASON_REWARD_NOLEVEL_CONTENT,시즌보상입니다. 티어 {1}. 순위 {2} 위
MATCH_HISTORY_WIN_SCORE,결투에서 승리해 [FFFF20]{1}점[-] 상승했습니다.
MATCH_HISTORY_WIN,결투에서 승리하였습니다.
MATCH_HISTORY_LOSE_SCORE,결투에서 패배해 [FFFF20]{1}점[-] 하락했습니다.
MATCH_HISTORY_LOSE,결투에서 패배하였습니다.
MATCH_HISTORY_TIME_MINUTE,{1}분 전
MATCH_HISTORY_TIME_HOUR,{1}시간 전
MATCH_HISTORY_TIME_DAY,{1}일 전
MATCH_RANKING_SCORE,{1}점
MATCH_FINDING_TARGET,상대방을 찾고 있습니다.
MATCH_FOUND_TARGET,상대방을 찾았습니다.
BATTLE.EXIT_REPLAY_CONFIRM,다시보기를 종료하시겠습니까?
MATCH_PICKBAN_WEEKLY_REWARD_SENDERNAME,결투장관리인
MATCH_PICKBAN_WEEKLY_REWARD_TITLE,영광의 리그 서버 랭킹 주간 보상입니다.
MATCH_PICKBAN_WEEKLY_REWARD_CONTENT,영광의 리그 서버 랭킹 주간 보상입니다. 서버 티어 {1} {2} 단계. 순위 {3} 위
MATCH_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,영광의 리그 서버 랭킹 주간 보상입니다. 서버 티어 {1}. 순위 {2} 위
MATCH_PICKBAN_SEASON_REWARD_SENDERNAME,시즌관리인
MATCH_PICKBAN_SEASON_REWARD_TITLE,영광의 리그 서버 랭킹 시즌 보상입니다.
MATCH_PICKBAN_SEASON_REWARD_CONTENT,영광의 리그 서버 랭킹 시즌 보상입니다. 서버 티어 {1} {2} 단계. 순위 {3} 위
MATCH_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,영광의 리그 서버 랭킹 시즌 보상입니다. 서버 티어 {1}. 순위 {2} 위
MATCH_PICKBAN_DAILY_REWARD_SENDERNAME,결투장관리인
MATCH_PICKBAN_DAILY_REWARD_TITLE,영광의 리그 서버 랭킹 일일 보상입니다
MATCH_PICKBAN_DAILY_REWARD_CONTENT,영광의 리그 서버 랭킹 일일 보상입니다. 서버 티어 {1} {2} 단계. 순위 {3} 위
MATCH_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,영광의 리그 서버 랭킹 일일 보상입니다. 서버 티어 {1}. 순위 {2} 위
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_SENDERNAME,결투장관리인
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_TITLE,영광의 리그 월드 랭킹 주간 보상입니다.
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_CONTENT,영광의 리그 월드 랭킹 주간 보상입니다. 월드 티어 {1} {2} 단계. 순위 {3} 위
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,영광의 리그 월드 랭킹 주간 보상입니다. 월드 티어. {1}. 순위 {2} 위
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_SENDERNAME,시즌관리인
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_TITLE,영광의 리그 월드 랭킹 시즌 보상입니다.
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_CONTENT,영광의 리그 월드 랭킹 시즌 보상입니다. 월드 티어 {1} {2} 단계. 순위 {3} 위
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,영광의 리그 월드 랭킹 시즌 보상입니다. 월드 티어 {1}. 순위 {2} 위
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_SENDERNAME,결투장관리인
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_TITLE,영광의 리그 월드 랭킹 일일 보상입니다
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_CONTENT,영광의 리그 월드 랭킹 일일 보상입니다. 월드 티어 {1} {2} 단계. 순위 {3} 위
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,영광의 리그 월드 랭킹 일일 보상입니다. 월드 티어 {1}. 순위 {2} 위
FRIEND_BECOME_FRIEND,[FFFF00]{1}[-]님과 [FFFF00]친구[-]로 맺어졌습니다.
FRIEND_ASK_ACCEPT_FRIEND,[FFFF00]{1}[-]님의 [FFFF00]친구신청[-]을 [FFFF00]수락[-]하시겠습니까?
FRIEND_ASK_DENY_FRIEND,[FFFF00]{1}[-]님의 [FFFF00]친구신청[-]을 [FFFF00]거절[-]하시겠습니까?
FRIEND_ASK_DELETE_FRIEND,[FFFF00]{1}[-]님을 [FFFF00]친구목록[-]에서 삭제하시겠습니까?
FRIEND_ASK_INVITE_FRIEND,[FFFF00]{1}[-]님께 [FFFF00]친구신청[-]을 하시겠습니까?
FRIEND_ASK_INVITE_PARTY,[FFFF00]{1}[-]님께 [FFFF00]파티신청[-]을 하시겠습니까?
MAIL_DELETE_DAYS_AFTER,{1} 일 후 삭제
MAIL_DELETE_HOURS_AFTER,{1} 시간 후 삭제
MAIL_DELETE_MINUTES_AFTER,{1} 분 후 삭제
FirstClearRuby_Mail_Title,스테이지 최초 클리어 보상 소급 지급
FirstClearRuby_Mail_Desc,삭제 된 난이도 및 스테이지의 최초 클리어 보상을 소급 적용하여 지급해드립니다.
LANGUAGE_CHANGE_CONFIRM,{1}로 언어를 변경하기 위해 게임을 다시 시작합니다.\n잠시만 기다려주세요.
MAP_CANNOT_MOVE_CHAPTER_NOT_EXIST,챕터가 존재하지 않아 이동할 수 없습니다.
MAP_CANNOT_MOVE_CHAPTER_NOT_COMPLETED,챕터를 아직 클리어하지 않아 이동할 수 없습니다.
MAP_MOVE_CHAPTER_CONFIRM,다음 장소로 이동하시겠습니까?\n{1}
DAILYMISSION_NAME,오늘의 미션
MISSION_NAME,업적미션
MISSION_PROGRESSING,진행중
MISSION_COMPLETE,미션완료
MISSION_SUBTYPE_ACCOUNT,계정
MISSION_SUBTYPE_BRAVERY,용맹
MISSION_SUBTYPE_GOODS,재화
MISSION_SUBTYPE_GUILD,길드
MISSION_SUBTYPE_HERO,영웅
MISSION_SUBTYPE_ITEM,아이템
MISSION_SUBTYPE_CONTENTS,컨텐츠
DUNGEON_REWARD_ITEM,보상품
DUNGEON_REWARD_DESC,{1} 획득 가능
DUNGEON_REMAIN_ENTERCOUNT,{1} 회 남음
UI_ENDBATTLE_GAINEXP,획득경험치
UI_ENDBATTLE_GAINGOLD,획득골드
UI_ENDBATTLELOSE_ANNOUNCEMENT,영웅과 장비를 강화해 강력한 모습으로 다시 도전해보세요!
UI_COMMON_RETRY,다시하기
UI_ENDCAMPAIGN_REWARDTEXT,전리품
UI_ENDBATTLEREWARD_ITEMCOUNT,총 {1}개
DUNGEON_GOLD_REWARD,골드획득량
COMMON_TOTAL,전체
MYHERO_LIST,영웅목록
HEROLIST_GUILD_MERCENARY,길드용병목록
COMMON_EQUIP,장비
COMMON_HERO_SKILL,스킬
EQUIP_REBUILD_COMPLETE,재감정 완료
DO_APPLY,적용한다
DO_NOT_APPLY,적용하지 않는다
COMMON_SELLPRICE,판매가격
EQUIP_INFO_TAKEOFF,해제
EQUIP_UPGRADE,장비강화
EQUIP_LEVELUP_CONFIRM1,강화하기
HERO_SKILL_INFO,스킬정보
HERO_SKILL_INFO_LINE,스킬정보
HERO_INFO_UPGRADE_CONFIRM1,승급하기
UI_VIEW_HERO,영웅보기
FRIEND_REQUEST,친구신청
ITEM_CONSUMABLE,소모품
ITEM_MATERIAL,재료
ITEM_SOULSTONE,영혼석
ITEM_UPGRADEBOOK,승급서
INVENTORY_RECIPE_TITLE,레시피제작
UI_RECIPE_CREATE,제작하기
UI_SELL_PRICE,판매가격
UI_MAIL_ATTACHMENT,첨부
UI_RECEIVE,받기
CONTENT_MAILBOX,우편함
UI_MAILBOX_EMPTY,우편함이 비어있습니다.
PVP_CURRENT_LEAGUE_RANK,현재 리그 순위
COMMON_WINNING_RATE,승률
UI_PVP_REWARD_TITLE,결투장보상
PVP_FIRST_REWARD,달성보상
HERO_IS_COLLECTING,원정임무
HERO_IS_DEAD,사망
GUILD_MEMMERMANAGE_LASTLOGIN,최종접속
VIPLEVEL_TOO_LOE,VIP 레벨 부족
UI_RETURN_TO_CITY,도시로
UI_ENTER_TOWN,마을진입
ARENA,결투장
EVENT_DUNGEON,이벤트던전
TRIAL_DUNGEON,시련의 방
UI_KOREAN,한국어
UI_SELECT_AVATAR,대표 영웅 선택
PROFILE,프로필
LANGUAGE,언어
COMMON_BUYAGAIN,재구입
GUILD_CREATE_COST1,길드창설 비용
GUILD_CREATE_BUTTON,길드창설
GUILD_NAME_POSSIBLE,사용가능
GUILD_NAME_NOT_POSSIBLE,사용불가
GUILD_TEAMLEVEL_LIMIT,제한레벨
GUILD_DISMISS_ADMIN,관리자 해임
INVENTORY_USE_EFFECT,사용효과
INVENTORY_USE_ITEM,사용하기
PLUNDER_LOG,전투기록
PLUNDER_NEW_MATCHING,새로운 매칭
COMMON_REFIND,재탐색
TITLE_PLUNDER,습격
PLUNDER_ITEM,약탈품
PLUNDER_AMOUNT,약탈량
COLLECT_ITEM,채집품
COLLECT_COUNT,채집수
COLLECT_QUICK_COMPLETE,빠른완료
COLLECT_GET_ITEM,자원획득
VIEW_PLUNDER,약탈보기
VIEW_COLLECT,탐사현황
TITLE_PLUNDER1,탐색방해
PLUNDER_DESCRIPTION,약탈을 통해 이 지역서서 탐색활동을 하고 있는\n유저의 자원을 빼앗을 수 있습니다.
PLUNDER_TYPE_ITEM,일반아이템
TITLE_SELECT_COLLECT_RESOURCE,탐색활동
RESOURCE_COLLECT_DESCRIPTION,탐색을 통해 이 지역에서 구할 수 있는 아이템을\n랜덤하게 획득할 수 있습니다.
SHOP_RESTOCK1,목록 초기화
SHOP_INVENTORY_ITEM_COUNT,소지개수
SHOP_TOTAL_SELL_PRICE,총 판매가격
MISSION_TODAY,오늘의 미션
MISSON_ACHIEVEMENT,업적미션
MISSION_HERO,영웅미션
MISSION_COMPLETED,완료미션
MISSION_INPROGRESS,진행중
MISSION_STATUS_COMPLETED,임무완료
NICK_CREATE_TITLE,닉네임 설정
MESSAGE_REWARDED,위 보상을 획득했습니다.
DUNGEON_REWARD,획득품
COMMON_REWARD,보상
TRIAL_CHALLENGABLE,도전가능
COMMON_INIT,초기화
UI_RANKERS_EMPTY,이 리그에 속하는 유저가 없습니다.
NO_PARTY_HEROES,구성된 파티원이 존재하지 않습니다. 파티를 구성하세요.
NO_REQ_HEROES,입장 조건이 충족되지 않았습니다. 입장 조건을 맞춰주세요.
NO_TEAM_HEROS,구성된 팀이 존재하지 않습니다. 팀을 구성하세요.
NOT_REQ_HEROES,입장 조건에 맞는 영웅이 아닙니다. 입장 조건에 맞는 영웅을 선택 해 주세요.
INSUFFICIENT_PARTY_HEROES_CONFIRM,파티원이 부족합니다. 이대로 진행하겠습니까?
LOGIN_PATCH,업데이트를 받고 있습니다..{1}/{2}
MAP_CITY_ENTRY,도시진입
MAP_CITY_EXIT,맵으로
UI_MOVE_PORTAL,포탈이동
BATTLE_REWARD_NUMBER,총 {1}개
UI_FRIEND_RECOMMEND_TITLE,추천친구
FRIEND_NOT_RESULT,등록된 친구가 존재하지 않습니다.
GUILD_MEMBER_MANAGE_LASTLOGINTIME,마지막 접속일
UI_MOVE_CHAPTER,챕터이동
WORLDMAP_CANNOT_VISIT_NODE,아직은 갈 수 없는 곳입니다.
BATTLE_TIME_LIMIT,남은시간
SKILL_USE_RESULT_NOT_BATTLE,비전투
SKILL_USE_RESULT_DEAD,사망
SKILL_USE_RESULT_CASTING,시전중
SKILL_USE_RESULT_RESERVE,스킬예약
SKILL_USE_RESULT_INVALID_STATE,상태이상
SKILL_USE_RESULT_COOLTIME,쿨다운중
SKILL_USE_RESULT_INVALID_TARGET,대상없음
SKILL_USE_RESULT_INVALID_SKILL_LEVEL,오류
SKILL_USE_RESULT_TARGET_TOO_FAR,거리밖
SKILL_USE_RESULT_TARGET_TOO_NEAR,가까움
MOVE_TO_DUNGEON_ASK_MESSAGE,해당 던전으로 이동하시겠습니까?
MOVE_TO_DUNGEON_ASK_TITLE,던전이동
CHANNEL_CHATTING_CONNECTED,{1} 번 채널에 입장하였습니다.
CHANNEL_CHATTING_DISCONNECTED,채널에서 퇴장하였습니다
CHAT_ASK_REMOVE_WHISPER_USER,{1} 님과의 대화 내용을 삭제하시겠습니까?
SKILL_TYPE_PASSIVE,패시브
SKILL_TYPE_ACTIVE,직접사용
SKILL_TYPE_AUTO,자동
COMMON_ETC,기타
RESULT_DAMAGE_STATISTICS,통계
MOVE_GOLD_SHOP_CONFIRM,골드가 부족합니다.\n특별 상점으로 이동하겠습니까?
MOVE_GUILD_MENU_CONFIRM,길드 코인이 부족합니다.\n길드 코인은 길드 활동을 통해 얻을 수 있습니다.\n길드로 이동하겠습니까?
MOVE_MATCH_MENU_CONFIRM,결투 코인이 부족합니다.\n결투 코인은 결투장을 통해 얻을 수 있습니다.\n결투장으로 이동하겠습니까?
MOVE_GEM_SHOP_CONFIRM,루비가 부족합니다.\n루비 구매 상점으로 이동하겠습니까?
SHOP_MAX_STOCK,상품수 : {1}
SHOP_GOODS_LIST,상품목록 : {1}
SHOP_RESTOCK_CONFIRM,{1}을(를) 소모하여 새로운 물건들을 들여옵니다.\n재입고 하겠습니까?
RESULT_DAMAGE_STATISTICS_PLAYER,[00FF00]아군[-]이 입힌 피해량
RESULT_DAMAGE_STATISTICS_ENEMY,[FF0000]적군[-]이 입힌 피해량
RESULT_DAMAGE_STATISTICS_NUMBER,{1}명
UI_CHATING,채팅
DUNGEON_CHALLENGE_CHANCE,채널변경
LOADING_TIP_SKILL_LEVEL,※ 스킬의 성능은 {1}레벨 기준입니다.
RESULT_TYPE_NO_GUILD,길드가 존재하지 않습니다.
GUILD_NAME_INPUT_ERROR,길드 이름이 잘못되었습니다.
GUILD_INVITE_NOT_PLAYER,가입 요청 대기자가 없습니다.
ARENA_BATTLE_WIN,{1}승
ARENA_BATTLE_LOSE,{1}패
ARENA_RANKING,{1}위
COMMON_RECOVER,회복
MISSION_NO_COMPLETED_MISSION,완료된 미션이 없습니다.
GUILD_NO_SEARCH_GUILD,이름에 해당되는 길드가 없습니다.
MISSION_REWARD_COMPLETED,수령완료
MISSION_STATUS_REWARD_COMPLETED,완료
MISSION_STATUS_REWARD_COMPLETED2,(완료)
COMMON_MOVE,이동
BATTLE_STATS,전투통계
STATISTICS,통계
COMMON_CHANNEL,채널
GUILD_CHATTING,길드채팅
CHATTING_SEND,전송
COMMON_RECENT,방금
GUILD_NOT_JOINED,가입한 길드가 존재하지 않습니다.
SHOP_NAME_NORMAL,종합상점
SHOP_NAME_GUILD,길드상점
SHOP_NAME_ARENA,승리의 리그 상점
SHOP_NAME_ROYAL,왕실상점
SHOP_NAME_RAID,레이드상점
SHOP_NAME_BLACKMARKET,암시장
SHOP_NAME_GOBLIN,고블린상점
MONEY_TYPE_GUILD,길드코인
MONEY_TYPE_ARENA,결투코인
MONEY_TYPE_ROYAL,왕실코인
MONEY_TYPE_RAID,레이드코인
SHOP_SELECT_ITEM,원하는 아이템 선택
SHOP_ALL_SOLDOUT,전부품절
COST_TYPE_GUILDPOINT,길드포인트
SHOP_LIST,상점목록
COST_TYPE_KEY,열쇠
COST_TYPE_SWORD,칼
COST_TYPE_STAMINA,스태미너
RECOLLECT_SEARCH_RESULT,탐색을 통해 {1}을(를) 발견했습니다!
RECOLLECT_PLUNDER_RESULT,약탈을 통해 {1}을(를) 빼앗았습니다!
RECOLLECT_INVENTORY_STORAGE,화면을 터치하면 가방에 저장합니다.
RESULT_TYPE_EQUIP_ITEM_FULL,가방이 가득 찼습니다.
SHOP_ROYAL_COIN_MESSAGE,왕실 코인이 부족합니다.\n왕실 코인은 성벽수호를 통해 얻을 수 있습니다.\n성벽수호 컨텐츠로 이동하겠습니까?
SHOP_GOBLIN_EXIT_MESSAGE,지금 떠나면 다시 만날 때까지\n이용할 수 없습니다.
SHOP_PRODUCT_RESTOCK,상품 재입고
REPLAY_PLAY,리플레이를 다시 보겠습니까??
REPLAY,다시보기
BATTLE_PARTY_LEADER_SELECT,리더를 선택해주세요.
BATTLE_PARTY_LEADER_POTENCY,리더스킬
GUILD_JOIN_MESSAGE,{1}님이 길드에 가입하셨습니다.
GUILD_GAME_JOIN_MESSAGE,{1}님이 게임에 접속했습니다.
GUILD_WITHDRAWAL_MESSAGE,{1}님이 길드를 탈퇴했습니다.
CLASS_ATTRIBUTE,클래스속성
BATTLE_RECORD_NOT_FOUND,전투기록이 존재하지 않습니다.
OPEN_HERO_SHOP_SLOT_CONFIRM,해당 슬롯을 개방하겠습니까?
BUY_RUBY_COUNT,{1} 루비
RUBY_MONTHLY_REMAIN_DAY,남은 시간\n앞으로 {1}일
BUY_GOLD_COUNT,{1} 골드
VIP_LEVEL_ADD_MSG,VIP 혜택에 따라 본 상품 구입 시 {1}를 추가지급 합니다.
BUY_RUBY_CONFIRM,이 상품을 구매하겠습니까?
BUY_GOLD_CONFIRM,이 상품을 구매하겠습니까?
BUY_HERO_CONFIRM,이 영웅을 영입하겠습니까?
HERO_DUPLICATED_NOT_ALLOWED,이미 동일한 영웅이 덱에 존재합니다.
CLASS_TAG_MELEE,물리공격력이 높은 속성
CLASS_TAG_RANGE,물리공격력이 높은 원거리속성
CLASS_TAG_MAGIC,마법공격력이 높은 속성
CLASS_TAG_BUFF,아군을 치유하고 보호하는 속성
CLASS_TAG_DEBUFF,적군을 약화시키고 괴롭히는 속성
CLASS_TAG_TANK,체력과 방어력이 높은 속성
TRANSCEND_HERO_STAT_CONFIRM,이 상태로 초월 포인트를 적용하겠습니까?
TRANSCEND_HERO_SKILL_CONFIRM,스킬 레벨이 영구적으로 +1 증가합니다.\n이 스킬을 초월하겠습니까?
MOVE_HERO_SHOP_CONFIRM,영웅 구매를 위해 상점으로 이동하겠습니까?
RETURN_TO_CITY_CONFIRM,마을로 이동하겠습니까?
COMMON_HERO_INFO,일반
HERO_TRANSCEND_NOT_RECOVERED,(되돌릴 수 없으므로 신중히 선택하세요)
PAY_SHOP_VIP_POINT,VIP 포인트가 {1} 상승합니다.
COMMON_VIP_BENEFIT,VIP혜택
HERO_UPGRADE_STAR_POSSIBLE,각성가능
EQUIP_STARUP_TEXT,각성 대상과 동일한 잘비를 재료로 사용하여\n장비를 각성합니다.\n\n각성을 할 때마다 스탯이 {1}%씩 증가합니다.
EQUIP_AWAKEN_MATERIAL,각성재료
HERO_UPGRADE_STAR_EFFECT,각성효과
EQUIP_AWAKEN_TEXT,각성에 필요한 재료를 선택하세요
STAT_AWAKEN_CONFIRM,각성을 계속 진행하겠습니까?
EQUIP_UPGRADE_LEVEL,강화단계
