KEY,French
LOADING_TITLE_HERO_CONTENT_EQUIPMENTTYPE,Quels sont les Types d'Equipement ?
LOADING_TEXT_HERO_CONTENT_EQUIPMENTTYPE,"Il y a 6 types d'armes : Grande Épée, Lance, Dague, Arc, Arme à feu et Baguette magique (Mages et Prêtres). Il y a aussi 3 différents types d'armures et d'équipements secondaires : Armure lourde, Armure légère et Robes."
LOADING_TITLE_HERO_CONTENT_EQUIUPGRADE,Améliorez vos Équipements !
LOADING_TEXT_HERO_CONTENT_EQUIUPGRADE,Utilisez divers composants pour améliorer les armes.\nL'amélioration est plus efficace\nlorsque des composants de plus haute qualité sont utilisés.
LOADING_TITLE_HERO_CONTENT_RUNETPYE,Types de Runes
LOADING_TEXT_HERO_CONTENT_RUNETPYE,"Il y a trois types de Runes:\nOffensive, Défensive et Secondaire."
LOADING_TITLE_HERO_CONTENT_RUNE,Effet de Rune selon sa Couleur
LOADING_TEXT_HERO_CONTENT_RUNE,"Les Runes Rouges Offensives peuvent seulement être équipées sur des Armes, les Runes Bleues Défensives peuvent seulement être équipées sur des Armures et les Runes Vertes Secondaires peuvent seulement être équipées sur les Équipements Secondaires."
LOADING_TITLE_CONTENT_PARTYDUNGEON,Donjon entre Amis !
LOADING_TEXT_CONTENT_PARTYDUNGEON,"Il y a des monstres stimulants dans les donjons de groupe.\nFormez un groupe avec vos amis et défiez-les.\nRappelez-vous, vous ne pouvez pas entrer dans un donjon sans groupe !"
LOADING_TITLE_CONTENT_HALLOFHEROES,Place de l'Éveil
LOADING_TEXT_CONTENT_HALLOFHEROES,"Le Temple des Héros est composé de la Chambre des Épreuves,\noù vous pouvez combattre les ténèbres intérieures de vos Héros et acquérir des composants pour l'Éveil, et la Chambre de Purification,\noù vous pouvez purifier le composant acquis afin d'atteindre la nouvelle phase de l'Éveil."
LOADING_TITLE_CONTENT_ROOMOFORDEAL,Chambre des Épreuves
LOADING_TEXT_CONTENT_ROOMOFORDEAL,"La Chambre des Épreuves est le seul endroit où vous pouvez acquérir «Ombre Scellée»,\nqui est requise pour éveiller vos Héros."
LOADING_TITLE_CONTENT_ROOMOFORDEAL_ENTRY,Desceller le Portail de la Chambre des Épreuves.
LOADING_TEXT_CONTENT_ROOMOFORDEAL_ENTRY,"Pour entrer dans la Chambre des Épreuves, vous avez besoin de collecter une certaine quantité de fragments de trois types pour chaque classe.\nUne fois que vous avez collecté suffisamment de fragments, brisez le Sceau ! Une fois ouverte, la porte ne sera pas refermée tant que la Chambre des Épreuves n'est pas complétée."
LOADING_TITLE_CONTENT_ROOMOFPURIFICATION,Chambre de Purification
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION,Vous pouvez purifier votre «Ombre Scellée» dans la Chambre de Purification.
LOADING_TITLE_CONTENT_ROOMOFPURIFICATION_ENTRY,"Chambre de Purification, sa condition d'entrée."
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION_ENTRY,Les Héros qui ont acquis son «Ombre Scellée» dans\nla Chambre des Épreuves peuvent entrer dans la Chambre de Purification.
LOADING_TITLE_CONTENT_ROOMOFPURIFICATION_OFFERING,Préparer la Purification
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION_OFFERING,Vous avez besoin de beaucoup d'Or pour effectuer la purification.\nCollectez suffisamment d'Or et essayez ensuite de Purifier.
LOADING_TITLE_CONTENT_CITY,"Orvel, la Capitale"
LOADING_TEXT_CONTENT_CITY,"Orvel, la capitale du Royaume d'Orvelia,\noffre diverses fonctionnalités et contenus pour les Héros.\nMarchez dans la ville et expérimentez les différentes fonctionnalités à la Boutique, la Prison et les Arènes !"
LOADING_TITLE_CONTENT_SHOP,Utilisez la Boutique !
LOADING_TEXT_CONTENT_SHOP,"Il y a beaucoup d'objets vendus à la Boutique.\nArmes, armures, équipements secondaires, livres de compétence et mêmes des fragments !"
LOADING_TITLE_CONTENT_SHOP_SOLDOUT,La Boutique est en Rupture de Stock ?!
LOADING_TEXT_CONTENT_SHOP_SOLDOUT,"Quoi ? Rupture de stock ?\nNe vous inquiétez pas. Utilisez des Rubis en touchant le bouton Rafraîchir pour vérifier les nouveau articles immédiatement.\nN'oubliez pas de visiter la Boutique régulièrement pour vérifier la liste à jour,\ntoutes les heures."
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON,Terrifiante Prison
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON,"La Prison est un donjon où vous pouvez affronter\nde nouveaux monstres chaque jour de semaine.\nLe niveau des monstres varie avec la difficulté du donjon,\nsoyez donc bien préparé avant d'y entrer."
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON_REWARD,Récompenses de la Prison
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON_REWARD,Vous pouvez collecter plus de livres de compétences\nen accomplissant les Prisons.
LOADING_TEXT_HERO_INTRO_TITLE1,Héros de l'Épée-Sacrée\nKasel
LOADING_TEXT_HERO_INTRO_COMMENT1,Bougez ! Nous devons y aller !\nSi vous nous en empêchez... Je trancherai juste ce qui se mettra en travers de notre chemin !
LOADING_TEXT_HERO_INTRO_TITLE2,Prêtresse de la Lumière\nFrey
LOADING_TEXT_HERO_INTRO_COMMENT2,Pas moyen ! Être en vie est une bénédiction.\nJe ne laisserais pas le Seigneur des Ténèbres\nleur nuire !
LOADING_TEXT_HERO_INTRO_TITLE3,Mage du Purgatoire\nCleo
LOADING_TEXT_HERO_INTRO_COMMENT3,Reste à l'écart. Kasel. Je vais les brûler avec ma flamme.
LOADING_TEXT_HERO_INTRO_TITLE4,Dague-Meurtrière véloce\nRoi
LOADING_TEXT_HERO_INTRO_COMMENT4,Je fais juste mon travail.
LOADING_TEXT_HERO_INTRO_TITLE5,Barbare des Terres gelées\nGau
LOADING_TEXT_HERO_INTRO_COMMENT5,En parlant de ce propos...\nPuis-je tester tes capacités ?
LOADING_TEXT_HERO_INTRO_TITLE6,Roi des Nains\nPhillop
LOADING_TEXT_HERO_INTRO_TITLE7,Chasseur du Canon à Main\nLakrak
LOADING_TEXT_HERO_INTRO_COMMENT7,"Tu veux bien faire une partie, n'est-ce pas ? Kikiki\nNe pense pas que je ressemble à un gobelin ordinaire......\nTrès bien, allez !"
LOADING_TEXT_HERO_INTRO_TITLE8,Chaman de la Foudre\nKaulah
LOADING_TEXT_HERO_INTRO_COMMENT8,"Argh... Je ne mourrai pas ici !\nJe n'abandonne pas ma tribu !\nÉlémentaires, donnez-moi la puissance!"
LOADING_TEXT_HERO_INTRO_TITLE9,Fascinante Démone\nEpis
LOADING_TEXT_HERO_INTRO_COMMENT9,Héhé ! Que tu as l'air délicieux !\nJ'ai hâte de te découper en mille morceaux.
LOADING_TEXT_HERO_INTRO_TITLE10,Flèche Perce-Vent\nSelene
LOADING_TEXT_HERO_INTRO_COMMENT10,Sortez votre épée.\nNous sommes les Elfes de la Forêt.\nNous ne sommes pas assez lâches pour tirer sur quelqu'un de désarmé.
LOADING_TEXT_HERO_INTRO_TITLE11,Sorcière déchue\nMaria
LOADING_TEXT_HERO_INTRO_TITLE12,Maudite Impératrice Pirate\nMiruru
LOADING_TEXT_HERO_INTRO_TITLE13,Grande Savante d'Elidora\nLorraine
LOADING_TEXT_HERO_INTRO_TITLE14,Vaillante Maîtresse des Bêtes\nMaya
LOADING_TEXT_HERO_INTRO_TITLE15,Chevalier Protecteur Mur-de-Fer\nClause
LOADING_TEXT_HERO_INTRO_COMMENT15,"Bien dit, Kasel. Je vais tous vous protéger ! "
LOADING_TEXT_HERO_INTRO_TITLE16,Guide Spirituel\nRephy
LOADING_TEXT_HERO_INTRO_TITLE17,Chasseur dans l'Ombre\nDimael
LOADING_TEXT_HERO_INTRO_TITLE18,L'Éclair\nReina
LOADING_TEXT_HERO_INTRO_TITLE19,Mage du Dragon de Glace\nPavel
LOADING_TEXT_HERO_INTRO_TITLE20,Forteresse d'Acier\nDemia
LOADING_TEXT_HERO_INTRO_TITLE21,Combattante du Vent\nNaila
LOADING_TEXT_HERO_INTRO_TITLE22,Sniper du Blizzard\nRodina
LOADING_TEXT_HERO_INTRO_TITLE23,Flamme du Diable\nMorrah
LOADING_TEXT_HERO_INTRO_TITLE24,Bandit sacré\nBaudouin
LOADING_TEXT_HERO_INTRO_TITLE25,Corps d'Albâtre\nJane
LOADING_TEXT_HERO_INTRO_TITLE26,Petite Princesse violette\nAisha
LOADING_TEXT_HERO_INTRO_TITLE27,Scribe Éternel\nLeo
LOADING_TEXT_HERO_INTRO_TITLE28,Lame Virevoltante\nFluss
LOADING_TEXT_HERO_INTRO_TITLE29,Enfant du Clair de Lune\nLuna
LOADING_TEXT_HERO_INTRO_TITLE30,Prêtresse sacrée de l'Eau\nLaias
LOADING_TEXT_HERO_INTRO_TITLE31,Flèche vertueuse\nArch
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,Mage du Purgatoire
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,Cleo
LOADING_TEXT_HERO_INTRO_TITLE32,Sang Royal vermillon\nLewisia
LOADING_TEXT_HERO_INTRO_TITLE33,Hachoir dimentionnel\nNyx
LOADING_TEXT_HERO_INTRO_TITLE34,Technomage royale\nAnnette
LOADING_TEXT_HERO_INTRO_TITLE35,Loup argenté des Batailles\nMitra
LOADING_TEXT_HERO_INTRO_TITLE36,Justicier de Lua\nRicardo
LOADING_TEXT_HERO_INTRO_TITLE37,Lame silencieuse\nTanya
LOADING_TEXT_HERO_INTRO_TITLE38,Sang Maudit\nEzekiel
LOADING_TEXT_HERO_INTRO_TITLE39,Séductrice de Vent\nCassandra
LOADING_TEXT_HERO_INTRO_TITLE40,Chevalier dévoué\nTheo
LOADING_TEXT_HERO_INTRO_TITLE41,Docteur dangereuse\nMediana
LOADING_TEXT_HERO_INTRO_TITLE42,Horloger de la Vie éternelle\nOddy
LOADING_TEXT_HERO_INTRO_TITLE43,Mangeuse de Démons\nViska
LOADING_TEXT_HERO_INTRO_TITLE44,Servante d'Acier\nPriscilla
LOADING_TEXT_HERO_INTRO_TITLE45,Pourfendeuse de Dragon\nYanne
LOADING_TEXT_HERO_INTRO_TITLE46,Prince des Tempêtes de Sable\nZafir
LOADING_TEXT_HERO_INTRO_TITLE47,Couturière mystérieuse\nYuria
LOADING_TEXT_HERO_INTRO_TITLE48,Messagère aimable\nRehartna
LOADING_TEXT_HERO_INTRO_TITLE49,Éclaireuse du Destin\nOphelia
LOADING_TEXT_HERO_INTRO_TITLE50,Marchande de Poisons\nRequina
LOADING_TEXT_HERO_INTRO_TITLE51,Gardienne du Soleil\nAselica
LOADING_TEXT_HERO_INTRO_TITLE52,Balle du Châtiment\nCrow
LOADING_TEXT_HERO_INTRO_TITLE53,Porteuse de Malédictions\nShamilla
LOADING_TEXT_HERO_INTRO_TITLE54,Adorable Esprit maléfique\nLavril
LOADING_TEXT_HERO_INTRO_TITLE55,Ombre des Abysses\nSeria
LOADING_TEXT_HERO_INTRO_TITLE56,Éternelle assoiffée\nErze
LOADING_TEXT_HERO_INTRO_TITLE57,Fille de la Tempête et de la Mer\nLilia
LOADING_TEXT_HERO_INTRO_TITLE58,Danseuse de l'Oasis\nLaudia
LOADING_TEXT_HERO_INTRO_TITLE59,Saint de Bénédiction\nLucias
LOADING_TEXT_HERO_INTRO_TITLE60,Inquisitrice de Fer\nChrisha
LOADING_TEXT_HERO_INTRO_TITLE61,Arrogance de Jais\nNeraxis
LOADING_TEXT_HERO_INTRO_TITLE62,Foi d'Argent blanc\nScarlet
LOADING_TEXT_HERO_INTRO_TITLE63,Tempête d'Azur\nSonia
LOADING_TEXT_HERO_INTRO_TITLE64,Impératrice de la Splendeur\nArtemia
LOADING_TEXT_HERO_INTRO_TITLE65,Servante d'Azur\nMirianne
LOADING_TEXT_HERO_INTRO_TITLE66,Mélodie fantastique\nShea
LOADING_TEXT_HERO_INTRO_TITLE67,Essence de la Technomagie antique\nKara
LOADING_TEXT_HERO_INTRO_TITLE68,Yeux dévoreurs des Ténèbres\nNia
LOADING_TEXT_HERO_INTRO_TITLE69,Maître-Joueur d'Illusions\nEsker
LOADING_TEXT_HERO_INTRO_TITLE70,Rafale écarlate de Justice\nCecilia
LOADING_TEXT_HERO_INTRO_TITLE71,Chat au Cristal écarlate\nKirze
LOADING_TEXT_HERO_INTRO_TITLE72,Flamme de Folie\nPansirone
LOADING_TEXT_HERO_INTRO_TITLE73,Type. 0\nChase
LOADING_TEXT_HERO_INTRO_TITLE74,Lame d'Avidité\nKibera
LOADING_TEXT_HERO_INTRO_TITLE75,Sage de Lac\nDakaris
LOADING_TEXT_HERO_INTRO_TITLE78,Épée dévastatrice\nBernheim
LOADING_TEXT_HERO_INTRO_TITLE87,Bouclier de l'Empire\nGlenwys
LOADING_TEXT_HERO_INTRO_TITLE90,Fille qui rêve de Richesses\nMay
LOADING_TEXT_HERO_INTRO_TITLE91,Bête de l'Arène\nGladi
LOADING_TEXT_HERO_INTRO_TITLE92,Œil de la Clairvoyance\nVeronica
LOADING_TEXT_HERO_INTRO_TITLE93,Gardien de Foi\nLoman
LOADING_TEXT_HERO_INTRO_TITLE94,Cuisinière des Héros\nJuno
LOADING_TEXT_HERO_INTRO_TITLE95,Garde en Chef cruelle\nNicky
LOADING_TEXT_HERO_INTRO_TITLE96,Vent de l'Innocence\nDosarta
LOADING_TEXT_HERO_INTRO_TITLE97,Instructrice d'Arme à Feu\nHanus
LOADING_TEXT_HERO_INTRO_TITLE98,Immortel Dieu-Roi\nCain
LOADING_TEXT_TIP_1,L'Endurance se recharge automatiquement au fil du temps.
LOADING_TEXT_TIP_2,Vous pouvez collecter des Rubis en accomplissant chaque zone de bataille une première fois.
LOADING_TEXT_TIP_3,3 clés pour la Prison sont récupérées chaque jour.
LOADING_TEXT_TIP_4,Achetez les Héros et Améliorez-les et Participez à des batailles pour obtenir de l'EXP d'Équipe.
LOADING_TEXT_TIP_5,"L'Équipement et sa valeur se renforcent en fonction de sa qualité : Commune, Inhabituelle, Rare, Héroïque et Légendaire."
LOADING_TEXT_TIP_6,L'Équipement et sa valeur se renforcent en fonction de son Niveau d'Étoiles.
LOADING_TEXT_TIP_7,Broyer les équipements vous permet d'obtenir de la Poudre Magique qui améliore les options de votre équipement.
LOADING_TEXT_TIP_8,"Les équipements en plusieurs exemplaires peuvent servir à l'Éveil de votre équipement, ce qui augmente son Niveau d'Étoiles."
LOADING_TEXT_TIP_9,Le Niveau Maximum d'Amélioration d'un équipement est déterminé par sa qualité.
LOADING_TEXT_TIP_10,"Si vous améliorez les options de votre équipement, chaque valeur augmentera."
LOADING_TEXT_TIP_11,Les Armes Uniques peuvent être améliorées au même niveau que celui du Héros.
LOADING_TEXT_TIP_12,"Une fois la Chambre des Épreuves ouverte, elle le reste jusqu'à ce que vous l'ayez terminée."
LOADING_TEXT_TIP_13,Le meilleur moyen d'obtenir des Livres de Compétences est d'accomplir les donjons dans la Prison.
LOADING_TEXT_TIP_14,3 clés pour la Crypte Royale Antique sont récupérées chaque jour.
LOADING_TEXT_TIP_15,Vous pouvez gagner beaucoup d'Or dans la Crypte Royale Antique.
LOADING_TEXT_TIP_16,Vous pouvez changer les Options de Combat dans le Menu Divers des paramètres du jeu.
LOADING_TEXT_BROADCAST_WAITING,La Diffusion est cours de préparation.\nVeuillez patienter !
LOADING_TEXT_HERO_CONTENT_LEVELUP,Accomplissez les différents niveaux et gagnez de l'EXP\npour augmenter les Niveaux de vos Héros ! Mais souvenez-vous ! Vous n'acquerrez pas de récompense si vous échouez à accomplir les niveaux.
LOADING_TEXT_HERO_CONTENT_SKILL,Profitez des Compétences de Héros pour gagner aux combats !\nChaque Compétence requiert l'utilisation de différents Points de Mana !
LOADING_TEXT_HERO_CONTENT_SKILL2,Vous pouvez utiliser les Compétences Actives\nen utilisant des Points de Mana.
LOADING_TEXT_HERO_CONTENT_SKILL4,Les Compétences Passives ont des effets constants pendant la bataille !
LOADING_TEXT_HERO_AWAKENING2,Le Costume se transforme et les stats augmentent nettement !\nVous pouvez Éveiller les Héros jusqu'à 5★ !
LOADING_TEXT_HERO_EQUIP_ENHANCE,"Utilisez les équipements inutiles comme composants\nafin d'améliorer d'autre équipement ! Un équipement peut être amélioré\njusqu'au Niv 3 (Commun), Niv 5 (Inhabituel), Niv 10 (Rare), Niv 15 (Héroïque), Niv 20 (Légendaire)."
LOADING_TEXT_HERO_SKILL,"Augmentez le Niveau des Compétences des Héros à tout moment avec l'Or !\nCependant, le niveau des compétences ne peut pas dépasser le niveau du Héros (Niv Max 100).\nAssurez-vous donc d'augmenter le niveau des compétences à mesure que vos Héros prennent des niveaux !"
LOADING_TEXT_DIFFICULTY,"Sur la Carte, chaque zone de bataille a trois niveaux de difficulté : Easy, Normal, Hard et Hell."
NONBATTLE_COMMON_LOADING_TIP_1,"Augmentez votre Niveau d'Équipe avec le Recrutement/Éveil des Héros, l'utilisation de l'Endurance et l'accomplissement des Missions/Hauts Faits."
NONBATTLE_COMMON_LOADING_TIP_2,"Vous pouvez acquérir des composants pour l'Éveil, tels que les Fragments, dans les Donjons Supérieurs."
NONBATTLE_COMMON_LOADING_TIP_3,Chaque Héros possède des Équipements Uniques avec des options uniques.\nRenforcez vos Héros avec des Armes Uniques et Trésors Uniques !
NONBATTLE_COMMON_LOADING_TIP_4,Vous pouvez accomplir les Missions Principales pour obtenir de diverses récompenses.
NONBATTLE_COMMON_LOADING_TIP_5,"Adhérez-vous à une Guilde et profitez des Raids de Guilde, Conquêtes de Guilde et Guerres des Guildes.\nBénéficiez également des avantages uniques réservés aux Membres de Guilde !"
NONBATTLE_COMMON_LOADING_TIP_6,Souhaitez-vous renforcer vos Héros encore plus ?\nAméliorez et Éveillez vos équipements afin de les rendre encore plus efficaces.
NONBATTLE_COMMON_LOADING_TIP_7,Bravez la Tour des Défis !\nVous pouvez obtenir des composants nécessaires à la fabrication des Reliques.
NONBATTLE_COMMON_LOADING_TIP_8,Vous pouvez obtenir des Fragments de Mémoire dans le Labyrinthe Royal Souterrain. Tentez votre chance si vous souhaitez acquérir des Trésors Uniques !
NONBATTLE_COMMON_LOADING_TIP_9,Participez aux Raids si vous avez besoin des Équipements Légendaires ! Divers équipements nécessaires au renforcement de vos Héros y sont disponibles.
NONBATTLE_COMMON_LOADING_TIP_10,Le nombre d'Essences pour la Transcendance de vos Héros est-il insuffisant ?\nAccomplissez la Tour des Épreuves !
NONBATTLE_COMMON_LOADING_TIP_11,Vous pouvez recruter de nouveaux Héros à la Taverne du Héros.\nÉtablissez des Liens d'Amitié avec les Héros visiteurs !
NONBATTLE_COMMON_LOADING_TIP_12,"Composez l'équipe à 8 Héros afin de défier le Boss mondial, et récupérez les récompenses selon votre classement !"
NONBATTLE_COMMON_LOADING_TIP_13,Vous pouvez équiper des Runes à des équipements comportant des emplacements.\nVeuillez renforcer vos Héros avec des options qui leur sont utiles !
NONBATTLE_COMMON_LOADING_TIP_14,"Lorsque vous accomplissez une Bataille de Chapitre avec tous vos Héros en vie, vous recevrez alors 3 étoiles. Si vous perdez un de vos Héros, vous recevrez 2 étoiles\net si vous perdez plus de 2 Héros, vous recevrez 1 seule étoile."
NONBATTLE_COMMON_LOADING_TIP_15,"Vous pouvez vérifier le classement des Arènes, du Boss mondial et de la Conquête de Guilde aux Archives Glorieuses."
CHAPTER1_COMMON_LOADING_STORY_1,Kasel et Frey partent à la recherche de leur grand frère en expédition.
CHAPTER2_COMMON_LOADING_STORY_1,Kasel est le maître de l'Épée-Sacrée. Il doit supporter le fardeau.
CHAPTER3_COMMON_LOADING_STORY_1,"La dissension et la méfiance parsèment le chemin de Kasel et ses compagnons, mais ils doivent surmonter ces épreuves."
CHAPTER4_COMMON_LOADING_STORY_1,"Kasel et ses compagnons se retrouvent face à face avec leurs ténèbres intérieures. Ce sont leurs propres ténèbres, qu'ils souhaitaient tant dissimuler."
CHAPTER5_COMMON_LOADING_STORY_1,Kasel et ses compagnons font face à la volonté excessive de protection qui dégénère en désespoir.
CHAPTER6_COMMON_LOADING_STORY_1,Kasel et ses compagnons progressent une fois de plus dans ce désert rempli de mystères.
CHAPTER7_COMMON_LOADING_STORY_1,"Le chagrin lié à la perte, puis l'affliction. Kasel ne put rien faire face à la situation qui se déroulait sous ses yeux."
CHAPTER8_COMMON_LOADING_STORY_1,"En tant que maître de l'Épée-Sacrée, faire un pas en avant requiert une volonté incomparablement ferme... et aussi de..."
CHAPTER9_COMMON_LOADING_STORY_1,Pour le sourire des êtres aimés et chers ... Kasel a...
ORDEAL_COMMON_LOADING_TIP_1,Combattez vos Ténèbres intérieures !
ORDEAL_COMMON_LOADING_TIP_2,"Si vous obtenez la victoire à la bataille dans la Chambre des Épreuves, vous pourrez alors éveiller votre Héros dans la Chambre de Purification."
ROYALDUNGEON_LOADING_TIP_1,Profitez des Boosters d'Or lorsque vous participez à la Crypte Royale !
ROYALDUNGEON_LOADING_TIP_2,Vous pouvez obtenir une grande quantité d'Or à la Crypte Royale.\nBravez les étages supérieurs pour remporter plus d'Or.
ROYALDUNGEON_LOADING_STORY_1,Loman protège cet endroit tout seul.\nIl taille des statues en bois tous les jours.
ROYALDUNGEON_LOADING_STORY_2,Seule la personne la plus fiable et honnête peut protéger la Crypte Royale.
ROYALDUNGEON_LOADING_STORY_3,"Cet endroit est la source de la richesse prodigieuse de la famille royale,\nmais elle en est également la cause de diverses menaces."
ROYALDUNGEON_LOADING_STORY_4,Nous ignorons encore qui a pu amasser toute cette richesse dans cet endroit.\nIl n'existe que des suppositions.
PRISON_COMMON_LOADING_TIP_1,"Pour accomplir victorieusement chaque zone, il faut d'abord comprendre leurs différentes caractéristiques.\nVous devez absolument vérifier les attributs des monstres."
PRISON_COMMON_LOADING_TIP_2,L'amélioration des Attributs de Compétences est indispensable pour la progression de vos Héros !
PRISON_COMMON_LOADING_TIP_3,Utilisez les Livres de Compétences que vous pouvez obtenir dans la Prison\npour renforcer les Compétences des Héros.
PRISON_COMMON_LOADING_STORY_1,"Si vous souhaitez savoir la raison pour la laquelle les prisonniers sont sages,\nparlez avec Nicky."
PRISON_COMMON_LOADING_STORY_2,"L'Arme Unique de Nicky, Masse de Réinsertion, a beaucoup contribué à la mise en place d'une Prison paisible."
PRISON_COMMON_LOADING_STORY_3,"Si vous avez commis assez de crimes pour être emprisonné dans cette Prison,\nn'espérez pas en ressortir vivant."
CONQUEST_COMMON_LOADING_TIP_1,Vous pouvez participer aux Conquêtes de chaque chapitre jusqu'à 3 fois par jour.
CONQUEST_COMMON_LOADING_TIP_2,N'oubliez pas que les Conquêtes de chapitres sont les meilleurs moyens de monter rapidement les niveaux de Héros !
HIDEOUT_COMMON_LOADING_TIP_1,Vous pouvez participer aux Donjons Supérieurs de chaque chapitre jusqu'à 3 fois par jour.
HIDEOUT_COMMON_LOADING_TIP_2,Profitez des Boosters de Butin si vous n'avez pas assez de Fragments.
HIDEOUT_COMMON_LOADING_TIP_3,Les Fragments/Essences sont des composants indispensables pour l'Éveil/Transcendance de Héros.\nCollectez-en continuellement !
CHALLENGETOWER_COMMON_LOADING_TIP_1,La Tour des Défis est réinitialisée tous les 1er du mois. Ne l'oubliez pas !!
CHALLENGETOWER_COMMON_LOADING_TIP_2,Un Cube de Défi est rechargé toutes les 2 heures.\nCollectez les Morceaux de Reliques dans vos batailles.
CHALLENGETOWER_COMMON_LOADING_TIP_3,Profitez des Boosters de Butin si vous souhaitez obtenir davantage de Morceaux de Reliques.
CHALLENGETOWER_COMMON_LOADING_TIP_4,Reformez une Relique lorsque vous possédez 1000 Morceaux de Relique !\nVous pourrez obtenir des Reliques puissantes.
CHALLENGETOWER_LOADING_TIP_66F_1,"Le Golem Magique Antique possède une grande résistance contre les DEG M, et inflige continuellement le choc électrique aux ennemis proches.\nUtilisez les Héros avec les compétences qui immunisent contre les contrôles et les attaques à distance."
CHALLENGETOWER_LOADING_TIP_67F_1,Le Totem Squelette invoque périodiquement de nombreux soldats squelettes.\nUtilisez les Héros avec des attaques de zone.
CHALLENGETOWER_LOADING_TIP_68F_1,Manticore utilise périodiquement une compétence qui inflige d'énormes DEG aux ennemis au corps à corps.\nUtilisez les compétences qui immunisent le Héros contre les DEG.
CHALLENGETOWER_LOADING_TIP_69F_1,La Statue de Tête de Dragon lance périodiquement des projectiles qui achèvent instantanément les ennemis en face de lui.\nUtilisez les compétences de déplacement ou les compétences qui immunisent le Héros contre les DEG.
CHALLENGETOWER_LOADING_TIP_72F_1,"Lorsque le Héros est immunisé contre les contrôles, les attaques de Gau, Barbare des Terres gelées, ne lui infligent pas de DEG."
CHALLENGETOWER_LOADING_TIP_73F_1,La Reine Harpie utilise périodiquement des compétences qui achèvent instantanément les ennemis proches.\nUtilisez les compétences qui immunisent le Héros contre les DEG.
CHALLENGETOWER_LOADING_TIP_74F_1,"Invoquées par le Golem de Lave flamboyant, des Laves infligent des DEG M très importants lorsqu'ils finissent leur incantation.\nUtilisez les Héros avec les attaques de zone afin de les éliminer le plus rapidement possible."
CHALLENGETOWER_LOADING_TIP_75F_1,"Après qu'un certain temps se soit écoulé au combat, Infira s'envole pour infliger des DEG de zone très importants.\nUtilisez les compétences de contrôles pour l'affaiblir."
CHALLENGETOWER_LOADING_TIP_76F_1,Crow incante successivement des sorts très puissants.\nVous devez continuellement l'en empêcher avec les compétences de contrôles.
CHALLENGETOWER_LOADING_TIP_77F_1,"La Lampe de l'Enfer inflige continuellement de DEG massifs aux ennemis proches.\nDe plus, après avoir subi un certain nombre de compétences de contrôles, elle est immunisée contre tout contrôle."
CHALLENGETOWER_LOADING_TIP_78F_1,Mirianne attaque prioritairement la cible avec la DEF M la plus faible.\nCombattez-la en protégeant le Héros qui y correspond.
