KEY,German
CONVERSATION_TU_272,"Oh, Schwester! Freut mich, Dich zu sehen."
CONVERSATION_TU_273,Wer sind diese Leute ...?
CONVERSATION_TU_274,"Ah, sag hallo. Das ist der Krieger des Heiligen Schwertes und seine Gefolgschaft. "
CONVERSATION_TU_275,"Krieger ... des Heiligen Schwertes? Selene, stimmt das?"
CONVERSATION_TU_276,"Wow! Ich hätte nie gedacht, dass ich hier so einen großartigen Menschen treffen würde!"
CONVERSATION_TU_277,Ahahaha ... das ist echt schmeichelhaft. Aber so großartig bin ich dann aber auch wieder nicht.
CONVERSATION_TU_278,Aber warte mal ... Hast Du gerade Prinzessin Selene Schwester genannt? Seid Ihr etwa ... ?
CONVERSATION_TU_279,Ja. Dosarta ist meine Schwester.
CONVERSATION_TU_280,"Das ist der Turm der Herausforderungen, um den sich unsere königliche Elfenfamilie kümmert."
CONVERSATION_TU_281,Als Mitglieder der königlichen Familie bewachen wir den Turm der Herausforderungen schichtweise und wechseln uns alle 20 Jahre ab.
CONVERSATION_TU_282,"Wow, 20 Jahre ...?"
CONVERSATION_TU_283,Erschreck Dich doch nicht so. 20 Elf-Jahre sind gerade mal 2 Menschen-Jahre.
CONVERSATION_TU_284,"Aber Selene, der Krieger des Heiligen Schwertes ist hier, weil ..."
CONVERSATION_TU_285,Ja. Es ist Zeit den Turm der Herausforderung zu öffnen.
CONVERSATION_TU_286,"Oh, also werde ich Euch wohl öfter treffen! Dann wird es hier nicht mehr so langweilig."
CONVERSATION_TU_287,"Hey, Ihr zwei. Entschuldigt die Unterbrechung, aber könnt Ihr mir mal ein bisschen mehr zu diesem Ort erzählen?"
CONVERSATION_TU_288,"Dass es im Elidora-Wald so einen großen Turm gibt, höre ich zum ersten Mal."
CONVERSATION_TU_289,"Dieser Turm existierte schon, bevor unsere Geschichte aufgezeichnet wurde."
CONVERSATION_TU_290,"Wir, die königliche Elfenfamilie, haben zwar lange Zeit diesen Turm untersucht,"
CONVERSATION_TU_291,"jedoch konnten wir noch nicht herausfinden, wann und warum dieser Turm gebaut wurde."
CONVERSATION_TU_292,"Als wir den Turm untersuchten, haben wir die Überbleibsel antiker Artefakte entdeckt."
CONVERSATION_TU_293,Wir haben die einzelnen Teile gesammelt und konnten ein Artefakt erfolgreich wiederherstellen.
CONVERSATION_TU_294,"Dabei haben wir festgestellt, dass dieses Artefakt eine besondere und starke Kraft hat."
CONVERSATION_TU_295,Besonders ... und stark? Wie meinst Du das?
CONVERSATION_TU_296,"Da der Krieger des Heiligen Schwertes nun hier ist, werde Ich Euch die Geschichte erzählen."
CONVERSATION_TU_297,"Vor 100 Jahren suchte Kyle, König von Orvelia, nach der Kraft, um gegen die Dämonen anzukommen."
CONVERSATION_TU_298,Unterwegs hörte er von diesem Ort und stieg allein auf den Turm.
CONVERSATION_TU_299,Auf jeder Etage des Turms erwarteten ihn jedoch eine Reihe an furchterregende Monster.
CONVERSATION_TU_300,Der Untersuchung nach schien es sich dabei um Monster aus einer anderen Dimension gehandelt zu haben.
CONVERSATION_TU_301,"Er musste sie besiegen, um die Artefakt-Bruchstücke zu bekommen."
CONVERSATION_TU_302,Monster aus einer anderen Dimension? Also sind diese Monster aus dem Jenseits?
CONVERSATION_TU_303,Wir kennen die Details leider nicht. Es ist eine Vermutung der Erforscher des Turms.
CONVERSATION_TU_304,"Auf jeden Fall gelang es König Kyle, alle Artefakt-Bruchstücke zu sammeln"
CONVERSATION_TU_305,"und mit unserer Hilfe, der königlichen Elfenfamilie, das Artefakt zu restaurieren."
CONVERSATION_TU_306,"Seitdem respektieren ihn alle aus Elidora dafür, dass er die Dämonischen Kreaturen alleine bekämpft hat"
CONVERSATION_TU_307,und nannten diesen Ort von da an 'Der Turm der Herausforderung'.
CONVERSATION_TU_308,Solch eine Geschichte steckt also dahinter.
CONVERSATION_TU_309,Ja. Aber die Dämonischen Kreaturen hier sind immer noch stark und grausam.
CONVERSATION_TU_310,"Es gab eine Zeit, in der viele Abenteurer hierherkamen, nachdem sie von König Kyles Geschichte erfahren hatten."
CONVERSATION_TU_311,"Aber alle haben versagt und dann aufgegeben. Leider gab es sogar Fälle, in denen Menschen gestorben sind."
CONVERSATION_TU_312,"Also haben wir bis heute dafür gesorgt, dass niemand den Turm betreten kann."
CONVERSATION_TU_313,"Aber jetzt, nachdem wieder die Bedrohung durch Dämonen besteht und das Heilige Schwert wieder aufgetaucht ist,"
CONVERSATION_TU_314,"ist es meine Pflicht, die Türen des Turms zu öffnen und Euch die Chance zu geben, das Artefakt zu bekommen."
CONVERSATION_TU_315,"Ich hoffe, dass Ihr damit Eure Fähigkeiten verbessern werdet. Viel Glück!"
CONVERSATION_TU_316,"kam König Kyle von Orvelia zum Turm der Herausforderung,"
CONVERSATION_TU_317,und ging in den Turm der Herausforderung.
CONVERSATION_TU_318,"Er holte die Artefakte von den Wahnsinnigen zurück, die immer noch 'Mein Schatz!' schrien,"
CONVERSATION_TU_319,und hat die Stücke wieder rekonstruiert.
CONVERSATION_TU_320,"Wurde König Kyle nicht verflucht, als er das Artefakt berührte?"
CONVERSATION_TU_321,"Beim Zusammenstellen der Stuecke der Artefakte fand eine Untersuchung statt,"
CONVERSATION_TU_322,"und es zeigte sich, dass nach der Zerstörung der Artefakte auch der Fluch verschwunden war."
CONVERSATION_TU_323,"Und der Fluch wird nicht wiederkommen, auch wenn diese Artefakte rekonstruiert werden?"
CONVERSATION_TU_324,"Die Untersuchung ergab, dass der Fluch nur funktionierte, wenn sich das Artefakt im Turm befand."
CONVERSATION_TU_325,"Es wird angenommen, dass derzeit keine intakten Artefakte existieren, aber wir können nicht sicher sein."
CONVERSATION_TU_326,"Da die noch unter dem Fluch leidenden Menschen zu gefährlich sind,"
CONVERSATION_TU_327,haben wir das Tor des Turms verschlossen und weiterhin überwacht.
CONVERSATION_TU_328,"Aber jetzt sind die Dinge anders. Das Heilige Schwert tauchte auf, was ein Signal dafür ist, dass die Welt in Gefahr ist."
CONVERSATION_TU_329,"Deshalb öffnen wir heute das Tor, damit sich die Helden der Herausforderung stellen können."
CONVERSATION_CHPT01,"Kapitel 1, Beginn der Reise"
CONVERSATION_1,"Normales Kalenderjahr 700, Königreich Orvelia, die Königsebenen"
CONVERSATION_SILENCE,...
CONVERSATION_SURPRISE,!!!
CONVERSATION_FLINCH,...!
CONVERSATION_INTRO_51,"Vor 100 Jahren hat ein Zauberer ein Dämonentor geöffnet,"
CONVERSATION_INTRO_52,aus dem Dämonen erschienen und den Kontinent angriffen.
CONVERSATION_INTRO_53,"Sie dienten dem Dunklen Lord, Angmund."
CONVERSATION_INTRO_54,Er hat sich selbst zum König der Welt ausgerufen
CONVERSATION_INTRO_55,"und bedeckte die Welt mit Blut, Tränen und Schreien."
CONVERSATION_INTRO_56,Aber die Gerechten marschierten trotz aller Verzweiflung auf die Festung des Dunklen Lords zu.
CONVERSATION_INTRO_57,Diese Helden waren König Kyle vom Reich der Menschen Orvelia und seine Gefährten.
CONVERSATION_INTRO_58,Vor Angmunds Festung tobte eine heftige Schlacht.
CONVERSATION_INTRO_59,"Während seine Gefährten sich verzweifelt mit ihrer ganzen Kraft gegen die dunklen Mächte stemmen,"
CONVERSATION_INTRO_60,betritt Kyle alleine das Schloss des Dunklen Lords
CONVERSATION_INTRO_61,und stach Angmund mit dem Heiligen Schwert Aea ins Herz.
CONVERSATION_INTRO_62,Nur das heilige Schwert blieb übrig.
CONVERSATION_INTRO_63,Es gab keine Spur von König Kyle oder Angmund.
CONVERSATION_INTRO_64,Ohne ihren Herrn wurden die Dämonen schwächer und schwächer
CONVERSATION_INTRO_65,und der Krieg endete mit einem Sieg für die Völker des Landes.
CONVERSATION_INTRO_66,"Zu dem Zeitpunkt, als die Wunden des vergangenen Krieges zu verblassen begannen,"
CONVERSATION_INTRO_67,umschlang eine unbekannte Dunkelheit das Heilige Schwert Aea.
CONVERSATION_INTRO_68,"Die Helden, die neben König Kyle gekämpft haben,"
CONVERSATION_INTRO_69,"versiegelten das heilige Schwert Aea im gesegneten Weltenbaum der Lichtkönigin Lua,"
CONVERSATION_INTRO_70,und beteten für den ewigen Schutz vor der Dunkelheit.
CONVERSATION_INTRO_71,"Nun sind 100 Jahre nach Öffnung des Dämonentors vergangen,"
CONVERSATION_INTRO_72,"und die Spuren des Krieges waren in Orvelia, dem Reich der Menschen, längst verschwunden."
CONVERSATION_INTRO_73,"Obwohl die Menschheit glaubte, dass dieser Frieden lange bestehen würde,"
CONVERSATION_INTRO_74,hatte sich bereits ein Vorhang der Dunkelheit um den Weltenbaum getan.
CONVERSATION_INTRO_75,"Iris, die Hohepriesterin des Lua-Ordens"
CONVERSATION_INTRO_76,spürte den schwachen Geist von Angmund
CONVERSATION_INTRO_77,"von dem jeder dachte, dass er für immer verschwunden sei."
CONVERSATION_INTRO_78,"Das Königreich Orvelia sandte eine Expedition, um die Situation zu untersuchen."
CONVERSATION_5000,"Ich war kurz davor, ein voll ausgebildeter Ritter zu werden. Warum jetzt!?"
CONVERSATION_5001,"Haha. Bist du enttäuscht, weil du nicht an der Expedition teilnehmen kannst?"
CONVERSATION_5002,"Ich bin stolz auf dich, kleiner Bruder. Du bist so mutig, obwohl du ein Knappe bist. "
CONVERSATION_5003,"Es ist nicht so, dass ich enttäuscht bin. Ich will dir folgen, weil ich mir Sorgen mache!"
CONVERSATION_5004,Das hier soll die größte Expedition seit dem Krieg gegen den Dunklen Lord sein! Irgendwas stimmt hier nicht!
CONVERSATION_5005,"Hahaha. Ein Knappe, der sich Sorgen über eine Expedition der königlichen Ritter macht!"
CONVERSATION_5006,"Wenn die alteingesessenen Ritter das hören, wird das ihren Stolz verletzen. Mach ruhig so weiter, wenn du Ärger willst."
CONVERSATION_5007,"Ich würde mir das gefallen lassen, wenn ich dir dafür folgen kann."
CONVERSATION_5008,"Als königlicher Ritter werde ich es dir noch einmal sagen, Kasel."
CONVERSATION_5009,"Deine Aufgabe ist es, die Menschen von Orvel zu beschützen, wenn wir nicht mehr da sind."
CONVERSATION_5010,Nichts ist wichtiger als das Land und die Menschen zu schützen. Vergiss das nicht.
CONVERSATION_5011,Ja. Ein Knappe sollte an die Expedition glauben und seinen eigenen Pflichten hier nachgehen.
CONVERSATION_5012,"Nun streck deine Brust 'raus, Kasel. Du wirst schon bald genug ein vollwertiger Ritter sein."
CONVERSATION_5013,"Du wirst zweifellos große Taten für unser Vaterland vollbringen,"
CONVERSATION_5014,und ich werde an deiner Seite stehen.
CONVERSATION_5015,Warum bist du so ungewohnt ernst? Du machst mir Angst.
CONVERSATION_5016,"Nun, ich bin nun mal ein Mann der Worte. Hahaha."
CONVERSATION_5017,Haha. Ich würde das nicht als sehr beeindruckende Worte bezeichnen.
CONVERSATION_5018,"Wenn du meinst ... verlier dein Lächeln nicht. Ich verspreche dir, nach der Mission sicher zurückzukehren."
CONVERSATION_5019,Für die Ehre der königlichen Ritter von Orvelia!
CONVERSATION_5020,Ich werde auf deine sichere Rückkehr warten.
CONVERSATION_2302,28 Tage später ...
CONVERSATION_5021,"Ich habe so lange gewartet, aber immer noch keine Nachrichten von der Expedition."
CONVERSATION_5022,"Es gibt Gerüchte, dass diese Expedition keine einfache Erkundung war."
CONVERSATION_5023,Sondern ein Kampf gegen die wieder aufgetauchten Dämonen.
CONVERSATION_5024,Ich kann nicht mehr länger warten.
CONVERSATION_5025,Wenn die Dämonen wirklich wieder aufgetaucht sind ...
CONVERSATION_5026,muss ich zu ihnen gehen.
CONVERSATION_5027,Ich kann meinen einzigen Bruder nicht in Gefahr bringen!
CONVERSATION_5028,Die Expedition ging nach Süden und dann nach Osten.
CONVERSATION_5029,"Wenn ich diesem Weg folge, werde ich sie definitiv einholen."
CONVERSATION_5030,Kasel! Wohin gehst du?
CONVERSATION_5031,Hä? Frey? Du solltest im Tempel sein ...
CONVERSATION_5032,Ab heute habe ich frei!
CONVERSATION_5033,"Ich werde mit dir kommen, wenn du gehst, um Clause zu finden!"
CONVERSATION_5034,Woher wusstest du das?
CONVERSATION_5035,"Ich würde dasselbe tun, wenn ich an deiner Stelle wäre."
CONVERSATION_5036,"Ja, Frey. Aber es ist zu gefährlich für einen Priesterlehrling wie du."
CONVERSATION_5037,"Es gibt keine Nachrichten von der Expedition. Wir wissen nicht, was da draußen los ist."
CONVERSATION_5038,"Ha ... Kasel, hast du überhaupt eine Ahnung, was Priester tun?"
CONVERSATION_5039,"Es ist gefährlich für Priester, alleine auf Expeditionen zu gehen."
CONVERSATION_5040,"Aber weißt du nicht, dass es auch gefährlich ist, ohne Priester auf Expedition zu gehen?"
CONVERSATION_5041,Aber ...
CONVERSATION_5042,"Du kannst mir nicht verbieten, mitzukommen, Kasel."
CONVERSATION_5043,"Du bist nicht der Einzige, der sich Sorgen um Clause macht."
CONVERSATION_5044,Und wenn du auch nicht zurückkehrst ...
CONVERSATION_5045,...
CONVERSATION_5046,"Okay, wir gehen zusammen."
CONVERSATION_5047,Aber du musst immer neben mir bleiben. 
CONVERSATION_5048,"Wir wissen nicht, welche Gefahren da draußen lauern."
CONVERSATION_5049,"Frey, Sie müssen heute den Tempel verlassen."
CONVERSATION_5050,"Großpriesterin, was meinen Sie damit? Habe ich etwas falsch gemacht?"
CONVERSATION_5051,"Nein, du hast eine Mission."
CONVERSATION_5052,Folge deinem Herzen. Lua wird dich auf deinem Weg führen.
CONVERSATION_5053,"Mein Herz möchte Lua, der Lichtgöttin, dienen."
CONVERSATION_5054,"Ich weiß, wie tief dein Glaube und deine Sorge ist, Frey."
CONVERSATION_5055,Großpriesterin ...
CONVERSATION_5056,Du kannst den Weg am Eingang der Hauptstadt finden. 
CONVERSATION_5058,"Lua wird dich auf deinem Weg führen, aber es wird ein Weg voller Hindernisse sein."
CONVERSATION_5059,Bitte führe Ihn seinen Weg zum Licht.
CONVERSATION_5060,"Mühsal? Ist es das, was Clause gerade durchstehen muss ...?"
CONVERSATION_5061,Du wirst ihn vor dem Tor zur Hauptstadt außerhalb des Tempels treffen.
CONVERSATION_5062,"Du musst ihm helfen, nicht der Dunkelheit zu verfallen."
CONVERSATION_5063,Ein Weg voller Hindernisse ...
CONVERSATION_5064,"Werde ich in der Lage sein, auf dem rechten Weg zu bleiben?"
CONVERSATION_5065,Was ist da draußen los?
CONVERSATION_5066,Frey! Was machst du! Komm schnell!
CONVERSATION_5067,"Warte, Kasel!"
CONVERSATION_5068,"Oh Göttin Lua, bitte führe uns, indem du unseren Weg beleuchtest."
CONVERSATION_5069,und führe uns mit deinem Licht.
CONVERSATION_5070,Wir sind mehr als einen halben Tag unterwegs. Ist mit der Expedition alles in Ordnung?
CONVERSATION_5071,"Keine Sorge, Kasel. Wir werden sie bald finden."
CONVERSATION_2356,"Geh zurück, Roi!"
CONVERSATION_2357,*Seufz* ...
CONVERSATION_2358,"Cleo, sei nicht so. Die Leute im Turm machen sich Sorgen um dich."
CONVERSATION_2359,Die Leute in Turm sind krank vor Sorge um dich.
CONVERSATION_2360,Aaaaaaaaaaaaah!!!! Komm schon!!!
CONVERSATION_2361,"Ich verstehe dich, aber ich bekomme Schwierigkeiten, wenn ich dich nicht zurückbringe."
CONVERSATION_2362,aber ich habe meine Befehle.
CONVERSATION_2363,"Denk an all die Leute, die sich um dich sorgen. "
CONVERSATION_2364,Pssssst!!!!! Geh zurück!!!!!
CONVERSATION_2367,"Entschuldigung, Ritter. Bitte helfen Sie mir."
CONVERSATION_2368,"Ich glaube, jemand ruft dich, Kasel."
CONVERSATION_2369,Hä? Ich?
CONVERSATION_2370,Hilf mir! Er ist ein Perverser!
CONVERSATION_2371,Cleo ...
CONVERSATION_2372,Kasel! Hast du gehört? Ein Perverser! Wir müssen ihr helfen!
CONVERSATION_2373,...Was für ein Stress. Es ist nur ein Missverständnis.
CONVERSATION_2374,Nur damit ihr es wisst: Das hier ist ein Missverständnis.
CONVERSATION_2375,Ich bin nur..!
CONVERSATION_2376,Oh mein Gott!!!! Hilf mir!!!!
CONVERSATION_2377,"Ich weiß nicht, wer du bist, aber geh weg von der Dame!"
CONVERSATION_2378,Lass die Finger von der Dame!
CONVERSATION_2380,Ha ...
CONVERSATION_2381,Vorsicht! Hinter Euch!
CONVERSATION_2382,Ein Wolfsrudel! Wann haben die sich angeschlichen?!?!
CONVERSATION_2383,Unser Lärm muss sie angezogen haben.
CONVERSATION_2384,"Nun, wir haben keine Wahl."
CONVERSATION_2385,"Perversling hin oder her, wir müssen uns zuerst um die Wölfe kümmern."
CONVERSATION_2386,Wir haben jetzt keine Wahl. Lass uns dieses Problem zuerst erledigen.
CONVERSATION_2387,Die Hündchen haben sich den falschen Zeitpunkt ausgewählt.
CONVERSATION_2388,Diese Köter haben ein schreckliches Timing!
CONVERSATION_2389,Seid vorsichtig!
CONVERSATION_2390,Haben wir sie vertrieben?
CONVERSATION_2392,"Es ist noch zu früh, um sich zu entspannen."
CONVERSATION_2393,Ah! Da sind noch mehr von denen!
CONVERSATION_2394,Der Große dort scheint der Rudelführer zu sein.
CONVERSATION_2395,Er scheint der Rudelführer zu sein.
CONVERSATION_5595,"Also, wenn wir ihn erledigen, sollte der Rest uns in Ruhe lassen?"
CONVERSATION_5596,Das nehme ich an.
CONVERSATION_5597,"Wer hätte gedacht, dass sich ein Wolfsrudel dem Dorf nähert."
CONVERSATION_5598,Viele der Dorfwache wurden für die Expedition eingezogen.
CONVERSATION_5599,"Ich greife nochmal an. Sei vorsichtig, Frey."
CONVERSATION_5072,"Gott sei Dank, dass wir alle heil davon gekommen sind."
CONVERSATION_5073,"Wir hätten das nicht überlebt, wenn Roi nicht dabei gewesen wäre."
CONVERSATION_5074,Aber er ist ein Perverser. 
CONVERSATION_5075,"Hey, Sie können mich doch nicht einfach als Perversling abstempeln, ohne mich zu kennen."
CONVERSATION_2406,"Wie gesagt, ich bin nur hier, um sie nach Hause zu bringen."
CONVERSATION_2407,"Stimmt das etwa nicht, Cleo?"
CONVERSATION_2408,Lasst euch nicht von seinen Worten täuschen!
CONVERSATION_2409,Cleo ... bitte hör damit auf.
CONVERSATION_2410,"Was wäre, wenn ich meine Klinge wegen dir auf diesen Ritter gerichtet hätte?"
CONVERSATION_2411,Hör endlich auf damit.
CONVERSATION_2412,"Lass uns zurückgehen, Cleo."
CONVERSATION_2413,"...Ich gehe trotzdem nicht zurück! Ich bin nicht umsonst, bis hierhin gekommen."
CONVERSATION_2414,Habe ich mich nicht klar genug ausgedrückt?
CONVERSATION_2415,Ich meine es ernst!
CONVERSATION_2416,Tu mir das bitte nicht an ...!
CONVERSATION_2417,"Jaja, Ich weiß ... Du willst eine Spur finden, aber trotzdem ..."
CONVERSATION_2418,Du musst Anhaltspunkte finden ...
CONVERSATION_2419,Ehh ... Verzeihung?
CONVERSATION_2420,"Ich weiß immer noch nicht, was zwischen euch los ist, aber ich merke schon, dass er kein Perverser ist."
CONVERSATION_2421,Wir müssen langsam los. 
CONVERSATION_2422,"Entschuldigung, wir dachten, Sie sind wirklich ein Perverser.."
CONVERSATION_2423,Alles gut. Jedoch ...
CONVERSATION_2424,"Auch wenn es nur ein Missverständnis war, solltest du dich bei ihnen entschuldigen, oder?"
CONVERSATION_2425,Hmpf!
CONVERSATION_5076,"Haha, es ist schon gut."
CONVERSATION_5077,"Es tut mir leid, dass wir die Situation falsch eingeschätzt haben."
CONVERSATION_5078,"Haha, alles gut. Sie sind Cleo, richtig?"
CONVERSATION_5079,"Ich weiß nicht, nach welcher Spur Sie suchen, aber ich werde für Sie beten."
CONVERSATION_5080,Sie machen sich so große Sorgen um Cleo ...
CONVERSATION_5081,Wie heißen Sie?
CONVERSATION_5082,Ich bin Roi.
CONVERSATION_5083,"Cleo, sollten sie nicht ein wenig Rücksicht auf Roi nehmen, weil er sich so viel Sorgen um sie macht?"
CONVERSATION_2430,"Es tut mir leid, dass ich euch in Gefahr gebracht habe ..."
CONVERSATION_2431,Tut mir leid! Ihr habt euch nur wegen mir in Gefahr begeben ...
CONVERSATION_2432,"Wow, hast du gerade wirklich gesagt, dass es dir leid tut?"
CONVERSATION_2433,Hast du dich etwa entschuldigt?
CONVERSATION_2434,"Ja Roi, aber ich werde nicht zurückgehen."
CONVERSATION_2435,"Selbst wenn du mich zurückschleifst, werde ich jedes Mal ausbrechen! "
CONVERSATION_2436,Ich muss das zu Ende bringen ...
CONVERSATION_2437,werde ich jedes mal ausbrechen. Ich muss etwas tun!
CONVERSATION_5084,"Cleo, das ist ..."
CONVERSATION_5085,Wohin geht ihr? Anscheinend habt ihr gerade Orvel verlassen. 
CONVERSATION_5086,"Hey, unterbrich mich ni ..."
CONVERSATION_5087,Stimmt! Sie kamen aus der Gegenrichtung.
CONVERSATION_5088,Habt ihr vielleicht eine Expeditionsgruppe aus Orvel getroffen?
CONVERSATION_5089,Können wir bitte der Reihe nach sprechen?!
CONVERSATION_5090,"Entschuldigen Sie, bitte! Wir suchen nach einer Gruppe, die aus Orvel ausgesandt wurde."
CONVERSATION_5091,"Es ist fast einen Monat her, aber wir haben noch nichts von ihnen gehört."
CONVERSATION_5092,"Jetzt, wo ich daran denke, haben wir auf dem Weg Spuren eines Lagers gesehen."
CONVERSATION_5093,"Ja, es ist mein Bruder."
CONVERSATION_5094,Kasel und ich sind im selben Waisenheim aufgewachsen ...
CONVERSATION_5095,Hmm ...
CONVERSATION_5096,"Stimmt, ich habe unterwegs Spuren eines Lagers gesehen."
CONVERSATION_5097,Das habe ich auch gesehen! Wir bringen euch dorthin!
CONVERSATION_5098,Warum kommt ihr nicht mit uns? Wir führen euch dahin!
CONVERSATION_5099,"Man, du kannst ja auch richtig nett sein ..."
CONVERSATION_5100,"Ich verstehe ... Das ist eine Wärme, die ich im Turm der Weisen noch nie zuvor gefühlt habe."
CONVERSATION_5101,"Sobald ich zurück bin, werde ich vorschlagen einen Priester einzustellen."
CONVERSATION_5102,Führst du Selbstgespräche?
CONVERSATION_5103,Lass mich einfach in Ruhe und gehe zurück.
CONVERSATION_5104,Ich muss ihnen helfen. 
CONVERSATION_5105,Ich werde bei den beiden bleiben. Sie brauchen meine Hilfe!
CONVERSATION_5106,"Aha ... naja, gegen die Sturheit kann man wohl nichts machen."
CONVERSATION_5107,"Darf ich mitgehen, Ritter? "
CONVERSATION_2466,"Ich werde mich euch für eine Weile anschließen, Herr Ritter."
CONVERSATION_2467,Ich habe auch meine Gründe dafür.
CONVERSATION_2468,Ähm? Roi ...?
CONVERSATION_2469,Ich habe dem Turm der Weisen einen Eid geleistet. Ich kann es nicht einfach aufgeben.
CONVERSATION_5108,"Vielen Dank! Wenn ich meinen Bruder finde, werde ich Sie für Ihre Hilfe belohnen."
CONVERSATION_5109,"Gute Sache, Kasel."
CONVERSATION_2472,Darf ich mich richtig vorstellen? Mein Name ist Cleo und ich bin eine Zauberin aus dem Turm der Weisen.
CONVERSATION_5110,"Mein Name ist Cleo, Zauberin aus dem Turm der Weisen."
CONVERSATION_2474,Ich bin ...
CONVERSATION_5111,"Und ich bin Roi, ihr Begleiter."
CONVERSATION_2476,Mein Name ist Roi.
CONVERSATION_2477,"Ich bin Kasel, ein Knappe von Orvel. "
CONVERSATION_2478,"Ich bin Frey, ein Priesterlehrling der Gefolgschaft von Lua."
CONVERSATION_5112,Und ... ihr seid beide Lehrlinge?
CONVERSATION_5113,"Warum bist du so überrascht, Roi? Denkst du, dass du etwas Besseres bist?"
CONVERSATION_5114,Ganz im Gegenteil. Ich war überrascht von ihrer Kompetenz.
CONVERSATION_5115,"Haha, wirklich?"
CONVERSATION_5116,"Diese Priesterin weiß wirklich, wie sie Cleo beruhigen kann. Sie wird noch sehr hilfreich sein."
CONVERSATION_5117,"Ihre Fähigkeit, andere zu beeinflussen ist eindrucksvoll. Sehr nützlich, hehehe ..."
CONVERSATION_5118,Warum schaust du Frey mit diesem schelmischen Grinsen an?
CONVERSATION_5119,"I-ist er wirklich kein Perverser, Cleo?"
CONVERSATION_5120,"Ah kommt schon, hört auf damit."
CONVERSATION_5121,"Haha. Roi macht vielleicht keinen großartigen Eindruck, aber ich verspreche, dass er nicht der Typ ist, der Menschen belästigt."
CONVERSATION_5122,Hmm ... aber bei dir kann schon mal ein schelmisches Lächeln aufkommen ...
CONVERSATION_5123,"Es ist unhöflich, einen bestimmten Teil des Körpers von jemandem so zu betrachten."
CONVERSATION_5123_GF,"Es ist unhöflich, jemanden so zu betrachten."
CONVERSATION_5124,Was? Du Idiot! Dieses Missverständnis begann mit deinem Lächeln.
CONVERSATION_5125,"Nein, es begann, weil du mich wie einen Perversen behandelt hast."
CONVERSATION_5126,"... Entschuldigung? Können Sie bitte aufhören zu streiten, damit wir losgehen können?"
CONVERSATION_5127,Wir müssen sie so schnell wie möglich finden.
CONVERSATION_5128,"Oh, du hast recht! Lasst uns losgehen!"
CONVERSATION_2483,"Huch, was sind diese Dinger?"
CONVERSATION_2484,"Oh, ein Schleim! Sind sie nicht süß?"
CONVERSATION_2485,Das ... findest du süß?
CONVERSATION_2486,"Ich habe einmal versucht, zu Hause einen Schleim zu züchten,"
CONVERSATION_2487,aber die ganze Flasche ist einfach geschmolzen.
CONVERSATION_2488,Und ich musste die Sauerei sauber machen.
CONVERSATION_2489,"Roi! Das ist der Grund, warum Mädchen dich nicht mögen!"
CONVERSATION_2490,Ihr scheint euch gut zu verstehen.
CONVERSATION_2491,Wen meinst du?
CONVERSATION_5129,Warum untersucht er den Schleim denn so genau?
CONVERSATION_5130,Kasel muss auch dem Schleim-Charme erlegen sein~
CONVERSATION_5131,"Die Waffen im Schleim ... Ich habe nachgeschaut, ob sie zu den Rittern der Expedition gehörten."
