KEY,"French"
CHAPTER3_BOSS2_TITLE,"Le Rancunier"
CHAPTER3_BOSS2_DESC,"Un puissant chaman de la Tribu de la Terre Rouge qui en était le Chef."
CHAPTER3_BOSS3_NAME,"Sieg"
CHAPTER3_BOSS3_TITLE,"Porteur du Gramme"
CHAPTER3_BOSS3_DESC,"Autrefois connu comme un descendant du Tueur de Dragons, c'est le guerrier Orc le plus puissant."
CHAPTER4_BOSS1_NAME,"Ursula"
CHAPTER4_BOSS1_TITLE,"Grande Épée Mortelle"
CHAPTER4_BOSS1_DESC,"Un squelette de rang élite qui a traversé la Porte Dimensionale avec Malduk. Il dirige l'infanterie squelette."
CHAPTER4_BOSS2_NAME,"Kellsticks"
CHAPTER4_BOSS2_TITLE,"Guetteur"
CHAPTER4_BOSS2_DESC,"Un squelette géant qui traversa la Porte Dimensionale avec Malduk. Il veille sur la Forêt de Krad depuis le niveau le plus élevé."
CHAPTER4_BOSS3_TITLE,"Voleur d'Ame"
CHAPTER4_BOSS3_DESC,"Un fidèle serviteur du Seigneur des Ténèbres qui a suivi le roi dans la Porte Dimensionnelle. Il règne comme le Père des morts-vivants."
CHAPTER5_BOSS0_TITLE,"Champignon Hybride"
CHAPTER5_BOSS0_DESC,"Ce Champignon est d'une variété croisée."
CHAPTER5_BOSS1_NAME,"RoboGnoll"
CHAPTER5_BOSS1_TITLE,"Chercheur Gnoll"
CHAPTER5_BOSS1_DESC,"Un ancien chaman Gnoll. Il utilise des sorts interdits qui absorbent la vie d'autres créatures. C'est plus puissant que d'autres sorts plus classiques."
CHAPTER5_BOSS2_NAME,"Bascos"
CHAPTER5_BOSS2_TITLE,"Chef Eclaireur"
CHAPTER5_BOSS2_DESC,"Capitaine des Archers Elfe Noirs. Il utilise des flèches magiques pour chasser plusieurs cibles simultanément."
CHAPTER5_BOSS3_NAME,"El Rosed"
CHAPTER5_BOSS3_TITLE,"Reine des Cauchemars"
CHAPTER5_BOSS3_DESC,"Elle manipulait les Elfes Noirs en coulisse. Elle a conclu un pacte avec le Diable et elle utilise les puissantes Magie Noire et Magie Clair de Lune."
CHAPTER6_BOSS0_NAME,"Tamak"
CHAPTER6_BOSS1_NAME,"Aguianat"
CHAPTER6_BOSS1_TITLE,"Homme-Lézard Incantateur des Sables"
CHAPTER6_BOSS2_NAME,"Balutan"
CHAPTER6_BOSS2_TITLE,"Prêtre Royal Antique"
CHAPTER6_BOSS3_TITLE,"Lumière au-delà de l'Horizon"
CHAPTER7_BOSS0_NAME,"Radeline"
CHAPTER7_BOSS0_TITLE,"Chant du Froid"
CHAPTER7_BOSS1_NAME,"Karad"
CHAPTER7_BOSS1_TITLE,"Vent de Givre"
CHAPTER7_BOSS2_NAME,"Rubelion"
CHAPTER7_BOSS2_TITLE,"Ressentiment Persistant"
CHAPTER7_BOSS3_NAME,"Tarcas"
CHAPTER7_BOSS3_TITLE,"Roi de Givre"
CHAPTER7_BOSS4_TITLE,"Forteresse de glace"
CHAPTER8_BOSS0_NAME,"Igue"
CHAPTER8_BOSS0_TITLE,"Épée pourfendeuse de dragons"
CHAPTER8_BOSS1_NAME,"Ragorlis"
CHAPTER8_BOSS1_TITLE,"Lave en fusion"
CHAPTER8_BOSS2_NAME,"Nicia"
CHAPTER8_BOSS2_TITLE,"Flamme dracophage"
CHAPTER8_BOSS3_NAME,"Infira"
CHAPTER8_BOSS3_TITLE,"Assoiffé de sang de dragon"
CHAPTER8_BOSS4_NAME,"Nyogtha"
CHAPTER8_BOSS4_TITLE,"Bête infernale"
CHAPTER9_BOSS4_NAME,"Kibeord"
CHAPTER9_BOSS4_TITLE,"Gardien de la tour"
GOBLIN_SHIELD_SUPERELITE_TITLE_1,"Acier"
GOBLIN_SHIELD_SUPERELITE_NAME_1,"Crocky"
GOBLIN_SHIELD_SUPERELITE_DESC_1,"Un gobelin complètement couvert d'armure. Écrase ses ennemis en utilisant le poids de son armure."
HARPY_ARCHER_SUPERELITE_TITLE_1,"Flèche-Lame"
HARPY_ARCHER_SUPERELITE_NAME_1,"Perella"
HARPY_ARCHER_SUPERELITE_DESC_1,"Tire des flèches en forme de lame faites de plumes pour attaquer ses ennemis en ligne droite."
ORC_SHAMAN_SUPERELITE_TITLE_1,"Malédiction Rouge"
ORC_SHAMAN_SUPERELITE_NAME_1,"Tash"
ORC_SHAMAN_SUPERELITE_DESC_1,"Le chef-prêtre déchu de la tribu Orc qui utilise de puissantes malédictions magiques. Invoque un gigantesque squelette pour jeter ses malédictions."
SKELETON_GIANT_SUPERELITE_TITLE_1,"Bourreau"
SKELETON_GIANT_SUPERELITE_NAME_1,"Zaikel"
SKELETON_GIANT_SUPERELITE_DESC_1,"Un squelette exceptionnellement puissant parmi les squelettes géants. \nUtilise son corps gigantesque pour secouer le sol et piétiner les ennemis."
GOBLIN_SHIELD_SUPERELITE_TITLE_2,"Seigneur de Fer"
GOBLIN_SHIELD_SUPERELITE_NAME_2,"Drakka"
ORC_SHAMAN_SUPERELITE_TITLE_2,"Rage Sanguine"
ORC_SHAMAN_SUPERELITE_NAME_2,"Garuk"
GOLEM_SUPERELITE_TITLE_1,"Protecteur de Vision"
GOLEM_SUPERELITE_NAME_1,"Parus"
GOLEM_SUPERELITE_DESC_1,"Un golem créé avec une magie arcanique antique. Utilise les deux bras pour piétiner le sol et provoquer des explosions mystérieuses."
SPIDER_SUPERELITE_TITLE_1,"Mère-Araignée Vénimeuse"
SPIDER_SUPERELITE_NAME_1,"Eraune"
SPIDER_SUPERELITE_DESC_1,"Une araignée-mère toxique. Combats en pulvérisant du poison dans toutes les directions."
GIANTWORM_SUPERELITE_TITLE_1,"Rage des Terres"
GIANTWORM_SUPERELITE_NAME_1,"Durad"
GIANTWORM_SUPERELITE_DESC_1,"Un ver géant à tête de dragon. Appelle ensemble les vers géants proches"
SKELETON_WARRIOR_SUPERELITE_TITLE_1,"Grande Épée Rouillée"
SKELETON_WARRIOR_SUPERELITE_NAME_1,"Calliope"
SKELETON_WARRIOR_SUPERELITE_DESC_1,"Même s'il porte une Grande Épée rouillée, c'est encore un squelette menaçant.\nRepousse ses ennemis avec de puissantes compétences d'épée."
SKELETON_GIANT_SUPERELITE_TITLE_2,"Masse Mortelle"
SKELETON_GIANT_SUPERELITE_NAME_2,"Helthar"
DRYAD_SPEAR_SUPERELITE_TITLE_1,"Lance de la Terre"
DRYAD_SPEAR_SUPERELITE_NAME_1,"Raffriu"
DRYAD_SPEAR_SUPERELITE_DESC_1,"La Driade, prétendue Juge de la Terre. Lance des lances pour faire exploser l'énergie terrestre."
WASP_SUPERELITE_TITLE_1,"Prédateur"
WASP_SUPERELITE_NAME_1,"Spisha"
WASP_SUPERELITE_DESC_1,"Capture ses ennemis comme sa proie avec sa faux puissante et sa queue toxique."
WOLF_SUPERELITE_TITLE_1,"Rugissement Givré"
WOLF_SUPERELITE_NAME_1,"Kiril"
WOLF_SUPERELITE_DESC_1,"Le chef de la meute des loups, avec son énorme corps blanc. Il contrôle les loups avec son rugissement givré."
HORNEDBEAR_SUPERELITE_TITLE_1,"Griffe d'Acier"
HORNEDBEAR_SUPERELITE_NAME_1,"Gust"
HORNEDBEAR_SUPERELITE_DESC_1,"Le brutal chef des ours cornus. Il écrase ses ennemis avec ses ses cornes et ses griffes semblables à du fer."
BOSS_WARTROLL_TITLE_1,"Marteau des Morts"
BOSS_WARTROLL_NAME_1,"Argo"
BOSS_GOATWARRIOR_TITLE_1,"Frénétique"
BOSS_GOATWARRIOR_NAME_1,"Favios"
BOSS_MADASSASSIN_TITLE_1,"L'Avalanche"
BOSS_MADASSASSIN_NAME_1,"Orléans"
BOSS_SCORPION_TITLE_1,"Tyran du Désert"
BOSS_SCORPION_NAME_1,"Tarsil"
RAID_DRAGON_FIRE_TITLE_1,"Infernal Cataclysmique"
RAID_DRAGON_FIRE_NAME_1,"Téméraire"
RAID_DRAGON_BLACK_TITLE_1,"Lance Turbulente d'Obsidienne"
RAID_DRAGON_BLACK_NAME_1,"Armarta"
RAID_DRAGON_BLUE_TITLE_1,"Permafrost Tyrannique"
RAID_DRAGON_BLUE_NAME_1,"Scalaxia"
RAID_DRAGON_GREEN_TITLE_1,"Calamité des Terres Mortes"
RAID_DRAGON_GREEN_NAME_1,"Zyrrkinoth"
CHAPTER9_CONQUEST_TITLE,"Prédateur du marais Moisi"
CHAPTER9_CONQUEST_NAME,"Ka'shal"
CONVERSATION_TU_7,"Arg, zut..."
CONVERSATION_TU_8,"Tout va bien, Kyle?"
CONVERSATION_TU_9,"Oui je vais bien. Mais je m'inquiète pour tous ceux qui ont été laissés derrière, zut."
CONVERSATION_TU_10,"Ça va. Ils ne tomberont pas si facilement. Ils sont forts."
CONVERSATION_TU_11,"Si vous le dites, Tarcas."
CONVERSATION_TU_12,"Fiou...Ce n'est pas facile, même pour moi."
CONVERSATION_TU_12B,"Je savais combien les démons sont difficiles,"
CONVERSATION_TU_13,"mais je ne pensais pas qu'ils seraient aussi tenaces. Je ne l'aime pas ça quand ils agissent tous en paquet..."
CONVERSATION_TU_14,"N'est-ce pas une honte, traître."
CONVERSATION_TU_15,"!"
CONVERSATION_TU_16,"Malduk... Bien sûr."
CONVERSATION_TU_17,"Hmm, le fait même d'être tombé dans votre plan stupide est embarrassant."
CONVERSATION_TU_18,"Je ne serais pas digne d'être appelé le Stratège du Démon si je ne pouvais pas vous arrêter, ici et maintenant."
CONVERSATION_TU_19,"Vous vous êtes bien battu pour arriver ici, mais tout se termine maintenant!"
CONVERSATION_TU_20,"Umpf ! Vous, vers de terres...! Attendez de voir, ce n'est pas fini!"
CONVERSATION_TU_21,"Dégagez, Malduk! Quel mauvais joueur."
CONVERSATION_TU_22,"Ha ha, c'est aussi loin que vous allez..."
CONVERSATION_TU_22B,"En avant, esprits maléfiques!"
CONVERSATION_TU_23,"Ils viennent encore vers nous, Kyle!"
CONVERSATION_TU_24,"Nous sommes dépassés en nombre. Nous ne pouvons pas faire face à tous."
CONVERSATION_TU_25,"Ouch. J'ai aussi atteint ma limite."
CONVERSATION_TU_26,"Nous devrions nous retirer, Kyle."
CONVERSATION_TU_26B,"Encore plus et...!"
CONVERSATION_TU_27,"On ne peut pas se permettre de faire ça! Une opportunité comme celle-là ne se représentera pas."
CONVERSATION_TU_27B,"Laisse moi partir! Je vais m'occuper moi-même du Seigneur des Ténèbres!"
CONVERSATION_TU_28,"Kyle!"
CONVERSATION_TU_29,"Bien, si c'est ce que mon amour veut, je suppose que je devrais prêter main forte."
CONVERSATION_TU_30,"J'ai entendu votre requête. Vous êtes mon seul ami."
CONVERSATION_TU_31,"Tarcas, Epis! Non, Kyle! Nous ne pouvons pas vous envoyer seul!"
CONVERSATION_TU_32,"Maria, je suis le seul à pouvoir faire ce travail. Vous le savez n'est-ce pas?"
CONVERSATION_TU_33,"Non, vous allez mourir si vous y allez!"
CONVERSATION_TU_33B,"Comment voulez-vous vaincre le Seigneur des Ténèbres dans ces conditions!"
CONVERSATION_TU_34,"Je ne m'appellerais pas le meilleur épéiste de l'humanité si je n'étais pas au moins capable de ça."
CONVERSATION_TU_35,"S'il vous plaît, pouvons-nous y aller? Ils arrivent!"
CONVERSATION_TU_36,"Ok, je vais foncer à travers! Aidez-moi, tous!"
CONVERSATION_TU_37,"Kyle! Non, s'il vous plait, Kyle!!"
CONVERSATION_TU_61,"Qui va là? Comment osez-vous mettre un pied ici sans permission..."
CONVERSATION_TU_62,"Qui êtes-vous?"
CONVERSATION_TU_63,"Je suis Gadra, un puissant guerrier Troll."
CONVERSATION_TU_64,"Que fait un guerrier troll ici?"
CONVERSATION_TU_65,"Humf. Ça ne vous regarde pas."
CONVERSATION_TU_66,"Que faites-vous ici?"
CONVERSATION_TU_67,"C'est la fosse."
CONVERSATION_TU_68,"Contrairement à l'arène, c'est un endroit dangereux."
CONVERSATION_TU_69,"He He. Mais les récompenses sont plus importantes."
CONVERSATION_TU_70,"Si vous vous sentez de tenter, allez-y."
CONVERSATION_TU_71,"Stop! Identifiez-vous!"
CONVERSATION_TU_72,"Mon nom est Kasel, écuyer au service d'Orvelia."
CONVERSATION_TU_73,"J'ai été convoqué ici."
CONVERSATION_TU_74,"Ahh, vous êtes Kasel."
CONVERSATION_TU_75,"Nous vous attendions."
CONVERSATION_TU_76,"Nous avons découvert une crypte cachée sous les chambres royales."
CONVERSATION_TU_77,"Beaucoup de richesses ont été découvertes, mais les monstres apparaissent toujours."
CONVERSATION_TU_78,"Nous vous demandons d'éliminer les monstres pour la sécurité d'Orvelia."
CONVERSATION_TU_79,"Je suis à votre service, monsieur."
CONVERSATION_TU_87,"Bonjour, jeune et beau chevalier!"
CONVERSATION_TU_88,"Je pense que quelqu'un vous appelle, Kasel."
CONVERSATION_TU_89,"Oui, en effet..."
CONVERSATION_TU_90,"Bonjour. Je m'appelle May et je travaille à la Boutique."
CONVERSATION_TU_91,"Nous distribuons des cadeaux pour célébrer l'ouverture de notre magasin."
CONVERSATION_TU_92,"Si vous venez nous rendre visite, monsieur, nous aurons quelque chose d'encore plus spécial pour vous!"
CONVERSATION_TU_93,"M-merci..."
CONVERSATION_TU_94,"Eh, allons jeter un oeil à la Boutique, jeune et beau chevalier!"
CONVERSATION_TU_95,"Frey, je suis déjà assez embarrassé, alors s'il vous plait non..."
CONVERSATION_TU_96,"Bienvenue à la Boutique Générale de May!"
CONVERSATION_TU_97,"Nous avons des armes et des armures qui conviendront à un jeune et beau chevalier!"
CONVERSATION_TU_98,"Touchez le bouton Boutique pour aller au magasin!"
CONVERSATION_TU_99,"Vous pouvez aussi utiliser des Rubis pour actualiser la liste des articles!"
CONVERSATION_TU_100,"Mais si vous les parcourez et partez sans rien acheter..."
CONVERSATION_TU_101,"May sera très déçue!"
CONVERSATION_TU_102,"Eh. On dirait que vous n'avez pas le choix, Mr Jeune et Beau chevalier."
CONVERSATION_TU_103,"Arrêtez, Cleo..."
CONVERSATION_TU_104,"Il y a environ un siècle, un sorcier solitaire a ouvert la Porte du Démon\net a permis aux Démons d'envahir tout le continent."
CONVERSATION_TU_105,"Alors que la terre s'embrasait, des héros s'élevèrent contre les Démons."
CONVERSATION_TU_106,"Les héros repoussèrent les Démons\net arrivèrent à la forteresse du Seigneur des Ténèbres."
CONVERSATION_TU_107,"Kyle a tué le Seigneur des Ténèbres avec l'Épée Sacrée Aea, et a ensuite disparu en laissant l'Épée derrière lui."
CONVERSATION_TU_108,"Les Démons sans Chef se sont dispersèrent sur le continent,"
CONVERSATION_TU_108A,"et les héros scellèrent l'Épée Sacrée dans l'Arbre Monde."
CONVERSATION_TU_109,"Cent ans plus tard, la paix a été restaurée sur le continent, \net les blessures de l'ancienne guerre ont depuis longtemps été oubliées."
CONVERSATION_TU_110,"Pourtant, par une journée paisible, l'activité Démoniaque a été détectée près de l'Arbre Monde."
CONVERSATION_TU_111,"Orvel, le royaume des humains, a envoyé une groupe d'expédition\npour enquêter sur la situation de ces Démons."
CONVERSATION_TU_114,"Kasel, le tranchant de votre épée a l'air très usé."
CONVERSATION_TU_115,"Je l'utilise depuis mon arrivée au guet de la ville."
CONVERSATION_TU_116,"N'avez-vous pas un deuxième épée? Pourquoi ne l'utilisez-vous pas?"
CONVERSATION_TU_117,"Hum... Comment puis-je faire?"
CONVERSATION_TU_118,"Tout d'abord, touchez le bouton 'Héros' et sélectionnez un héros pour accéder à la fenêtre 'Info Héros'."
CONVERSATION_TU_119,"Touchez l'élément que vous voulez équiper, puis touchez le bouton 'Équiper'."
CONVERSATION_TU_120,"Ce n'est pas dur, essayez!"
CONVERSATION_TU_121,"Hum, l'épée est bien, mais il y a quelque chose qui cloche."
CONVERSATION_TU_122,"Ensuite, vous devez améliorer l'objet."
CONVERSATION_TU_123,"Améliorer?"
CONVERSATION_TU_124,"Tous les objets peuvent être améliorés indépendamment de leur type."
CONVERSATION_TU_125,"Une fois qu'un objet a été amélioré, ses capacités sont renforcées."
CONVERSATION_TU_126,"Améliorer un objet est similaire à l'équiper. Touchez le bouton 'Améliorer' au lieu de 'Équiper'."
CONVERSATION_TU_127,"Commençons, Kasel!"
CONVERSATION_TU_128,"Hum... Mes compétences ne semblent pas causer beaucoup de dégâts aux ennemis."
CONVERSATION_TU_129,"Comment obtenir un nouvel attribut de compétence?"
CONVERSATION_TU_130,"Attribut de compétence?"
CONVERSATION_TU_131,"Avez-vous terminé l'entraînement de chevalier, Kasel?"
CONVERSATION_TU_132,"Hahaha. Bien sûr que je l'ai fait!"
CONVERSATION_TU_133,"Oh, c'est sans espoir. Avez-vous des livres de compétence?"
CONVERSATION_TU_134,"Il y a un attribut que vous pouvez obtenir avec les livres de compétence que vous avez avec vous, Kasel. Allez-y essayez!"
CONVERSATION_TU_135,"Comment je fais ça?"
