KEY,ChineseTraditional
2019_MAY_NEWBIE_ATTENDANCE_9,精華組合
2019_MAY_NEWBIE_ATTENDANCE_10,特殊道具召喚10次
2019_MAY_NEWBIE_ATTENDANCE_11,經驗藥水\n（最高級）
2019_MAY_NEWBIE_ATTENDANCE_12,無限之石
2019_MAY_NEWBIE_ATTENDANCE_13,隨機專屬寶物召喚券
2019_MAY_NEWBIE_ATTENDANCE_14,專屬武器選擇券
9TH_CHAPTER_ATTENDANCE_1,3星英雄選擇券\n所有晶元
9TH_CHAPTER_ATTENDANCE_2,時裝選擇券\n（～世界服裝）
9TH_CHAPTER_ATTENDANCE_3,1000紅寶石\n4種技能書選擇券
9TH_CHAPTER_ATTENDANCE_4,無限之石\n所有精華
9TH_CHAPTER_ATTENDANCE_5,專屬武器選擇券\n經驗藥水\n（最高級）
9TH_CHAPTER_ATTENDANCE_6,特殊道具召喚\n10次
9TH_CHAPTER_ATTENDANCE_7,T6傳說裝備選擇券（屬性4）\n金幣
9TH_CHAPTER_ATTENDANCE_8,隨機專屬寶物\n召喚券
9TH_CHAPTER_ATTENDANCE_9,經驗藥水（最高級）\nT7傳說裝備選擇券\n（屬性2）
9TH_CHAPTER_ATTENDANCE_10,1000紅寶石\n武器符石寶箱：\n上古
9TH_CHAPTER_ATTENDANCE_11,3種加成卷軸\n組合包\n神器碎片
9TH_CHAPTER_ATTENDANCE_12,T8傳說裝備選擇券\n（屬性2）\n經驗藥水（最高級）
9TH_CHAPTER_ATTENDANCE_13,隨機專屬武器\n兌換券
9TH_CHAPTER_ATTENDANCE_14,專屬寶物選擇券
LUCKY_SEVEN_ATTENDANCE_1,時裝選擇券（～2019婚紗）
LUCKY_SEVEN_ATTENDANCE_2,所有晶元寶箱
LUCKY_SEVEN_ATTENDANCE_3,特殊道具召喚10次
LUCKY_SEVEN_ATTENDANCE_4,所有精華寶箱
LUCKY_SEVEN_ATTENDANCE_5,無限之石3個
LUCKY_SEVEN_ATTENDANCE_6,專屬寶物選擇券
LUCKY_SEVEN_ATTENDANCE_7,專屬武器選擇券
GOD_KING_2019_ATTENDANCE_1,所有晶元寶箱
GOD_KING_2019_ATTENDANCE_2,新王的試煉入場券
GOD_KING_2019_ATTENDANCE_3,綜合特殊召喚10次券
GOD_KING_2019_ATTENDANCE_4,體力藥水
GOD_KING_2019_ATTENDANCE_5,未知的靈魂碎片
GOD_KING_2019_ATTENDANCE_6,無限之石
GOD_KING_2019_ATTENDANCE_7,隨機專屬武器兌換券
GOD_KING_2019_ATTENDANCE_8,所有精華寶箱
GOD_KING_2019_ATTENDANCE_9,新王的試煉入場券
GOD_KING_2019_ATTENDANCE_10,隨機專屬寶物召喚券
GOD_KING_2019_ATTENDANCE_11,體力完全回復藥水
GOD_KING_2019_ATTENDANCE_12,未知的靈魂碎片
GOD_KING_2019_ATTENDANCE_13,高級靈氣寶箱
GOD_KING_2019_ATTENDANCE_14,隨機靈魂石（第一波）
