KEY,"Thai"
E_C19_Mar_Veronica01_39,"สุขสันต์วันเกิดนะ Veronica! ข้าจะพูดแบบนี้อีกในปีหน้าด้วยเหมือนกัน"
E_C19_Mar_Veronica01_40,"*คิก* ขอบคุณนะ Turan! ข้าจะรอฟัง!"
E_C19_Mar_Kaulah01_01,"ฮ่าฮ่าฮ่า เกาะที่อ้างว้าง! อบอุ่นและรื่นรมย์นัก"
E_C19_Mar_Kaulah01_02,"ข้าไม่ได้อยากพักผ่อนเองซะทีเดียว"
E_C19_Mar_Kaulah01_03,"แต่นี่มันยอดเยี่ยมมาก! ไม่มีอะไรที่ดีกว่าวันที่แสนผ่อนคลายบนชายหาดอีกแล้ว!"
E_C19_Mar_Kaulah01_04,"ดี... มาก ฟี้… ฟี้…"
E_C19_Mar_Kaulah01_05,"อืมม เจ้าแน่ใจเหรอว่าคราวนี้เจ้าสามารถทำสำเร็จน่ะ"
E_C19_Mar_Kaulah01_06,"เพื่อนข้า! ข้าเคยโกหกเจ้าด้วยเหรอ... *อะแฮ่ม* เชื่อใจข้าเถอะคราวนี้"
E_C19_Mar_Kaulah01_07,"เราอยู่บนเกาะร้างแห่งนี้เพื่อป้องกันอุบัติเหตุที่อาจเกิดขึ้น"
E_C19_Mar_Kaulah01_08,"การทดลองวาร์ปนี้จะบอกเราได้ว่าเรากำลังอาศัยอยู่ในโลกหลายมิติหรือเปล่า"
E_C19_Mar_Kaulah01_09,"โลกที่เหมือนแบบนี้ในอีกมิตินึง! น่าตื่นเต้นใช่ไหมล่ะ"
E_C19_Mar_Kaulah01_10,"อืมม ข้าได้พา Rephy มาด้วยตามที่เจ้าบอกข้า แต่ว่า..."
E_C19_Mar_Kaulah01_11,"ว้าว! ทะเลนี่! ลุง Oddy ข้าไปว่ายน้ำได้ไหม"
E_C19_Mar_Kaulah01_12,"เดี๋ยวก่อน เจ้าหนูขนปุย เจ้าช่วยอะไรข้าก่อนได้ไหม"
E_C19_Mar_Kaulah01_13,"ว่าไง เจ้าอยากให้ Rephy ทำอะไรเหรอ"
E_C19_Mar_Kaulah01_14,"เจ้ารู้จักวิญญาณที่ชอบผจญภัยบ้างไหม วิญญาณที่อาจอยากเดินทางไปยังอีกโลกหนึ่งน่ะ"
E_C19_Mar_Kaulah01_15,"แน่นอน! มีเยอะแยะเลยแหละ! เจ้าอยากให้ข้าเรียกพวกเขาไหมล่ะ"
E_C19_Mar_Kaulah01_16,"งั้นเจ้าช่วยบอกเพื่อนๆ ของเจ้าให้ดูว่ามีอะไรอยู่ที่อีกด้านหนึ่งของหลุมนั่นหน่อยได้ไหม"
E_C19_Mar_Kaulah01_17,"สบายมาก! เหล่าวิญญาณ ช่วยข้าที!"
E_C19_Mar_Kaulah01_18,"Rephy นั่นไม่อันตรายไปหน่อยเหรอ"
E_C19_Mar_Kaulah01_19,"ไม่เป็นไรหรอกถ้าข้าไม่ยุ่งกับวิญญาณของคนที่กำลังงีบหลับอยู่!"
E_C19_Mar_Kaulah01_20,"หือ ไม่! ไม่นะะะ! ข้าทำยังไงดีเนี่ย วิญญาณที่หลับอยู่เข้าไปข้างในนั้นแล้ว!"
E_C19_Mar_Kaulah01_21,"ว่าไงนะ"
E_C19_Mar_Kaulah01_22,"อืมม... นี่ข้าอยู่ไหนกัน"
E_C19_Mar_Kaulah01_23,"สวัสดีตอนเช้า คุณครู!"
E_C19_Mar_Kaulah01_24,"เฮ้ นั่นครูใหญ่นี่! วิ่งเร็ว!"
E_C19_Mar_Kaulah01_25,"ข้าอยู่ที่ไหนในโลกกันเนี่ย"
E_C19_Mar_Kaulah01_26,"คุณ Kaulah เกิดอะไรขึ้นเหรอ"
E_C19_Mar_Kaulah01_27,"วันนี้เป็นวันเปิดเทอมใหม่ของเรา... อืมม วันนี้วิญญาณของเจ้าดูแตกต่างออกไปนะเนี่ย"
E_C19_Mar_Kaulah01_28,"ข้าอยู่ที่ไหนกัน... ข้าแค่กำลังงีบหลับอยู่บนเกาะนั่น..."
E_C19_Mar_Kaulah01_29,"ฮ่าฮ่าฮ่า ตื่นได้แล้ว คุณ Kaulah!"
E_C19_Mar_Kaulah01_30,"เจ้าไม่รู้เหรอ เจ้าอยู่ที่... โรงเรียนมัธยมปลาย Orvelia ไง จำได้ไหม"
E_C19_Mar_Kaulah01_31,"เจ้าพูดจริงเหรอ"
E_C19_Mar_Kaulah01_32,"เป็นความฝันที่บ้าบออะไรอย่างนี้... เป็นของขวัญวันเกิดที่เกินไปนะ"
E_C19_Mar_Kaulah01_33,"หรือว่า.. นี่อาจจะเป็นความฝันบอกอนาคตงั้นเหรอ"
E_C19_Mar_Artemia01_01,"ยินดีต้อนรับ ฝ่าบาท! ไม่เจอกันนานเลยนะ!"
E_C19_Mar_Artemia01_02,"ยินดีที่ได้เจอเจ้านะ Juno ข้าได้ยินมาว่ามีใครบางคนอยากเจอข้าในวันนี้"
E_C19_Mar_Artemia01_03,"ใช่แล้ว คนสำคัญมากกำลังรอท่านอยู่ ฝ่าบาท ทางนี้เลยครับ"
E_C19_Mar_Artemia01_04,"ถวายบังคมฝ่าบาท จักรพรรดินีแห่งแสง"
E_C19_Mar_Artemia01_05,"สวัสดี ข้าคิดว่าคราวที่แล้วเราคุยกันพร้อมจิบชาไปด้วยสินะ"
E_C19_Mar_Artemia01_06,"ท่านเป็นยังไงบ้าง เจ้าหญิงแห่งเงิน"
E_C19_Mar_Artemia01_07,"...อุ๊บ! ฮ่า ฮ่าฮ่าฮ่าฮ่า!"
E_C19_Mar_Artemia01_08,"เราตกลงกันไว้แล้วว่าจะคุยกันแบบไม่มีพิธีรีตองใช่ไหม"
E_C19_Mar_Artemia01_09,"แต่ตอนนี้พวกเรากลับยังคงทำตัวแข็งทื่อและเป็นพิธีการไปหมด"
E_C19_Mar_Artemia01_10,"มาค่อยๆ เป็นค่อยๆ ไปกันเถอะ Scarlet"
E_C19_Mar_Artemia01_11,"ตามที่เจ้าบอกเลย Artemia"
E_C19_Mar_Artemia01_12,"เจ้าไม่เป็นไรใช่ไหมที่มาที่นี่โดยไม่มีองครักษ์น่ะ"
E_C19_Mar_Artemia01_13,"แบบนี้แหละดีกว่า การสอดแนมกิจกรรมของปีศาจจะยากยิ่งขึ้นไปกว่านี้ถ้าตัวตนของข้าถูกเปิดเผย"
E_C19_Mar_Artemia01_14,"ว่าแต่ ลมอะไรหอบเจ้ามาที่นี่ในวันนี้ล่ะ กองทัพของลอร์ดแห่งความมืดเริ่มเคลื่อนไหวแล้วเหรอ"
E_C19_Mar_Artemia01_15,"เปล่า แต่เหตุผลที่ทำให้ข้ามาอยู่ที่นี่นั้นก็สำคัญไม่ยิ่งหย่อนไปกว่ากันหรอก"
E_C19_Mar_Artemia01_16,"อะไรเหรอ"
E_C19_Mar_Artemia01_17,"Juno นำมันเข้ามาเลย!"
E_C19_Mar_Artemia01_18,"ได้เลย องค์หญิง นี่ค่ะ!"
E_C19_Mar_Artemia01_19,"ข้าขอนำเสนอ อาหารพิเศษของ Juno เค้กพลานหลวง!"
E_C19_Mar_Artemia01_20,"งดงามมาก! นี่คือเค้กของราชวงศ์ Penteonia!"
E_C19_Mar_Artemia01_21,"ฮ่าฮ่าฮ่า สุขสันต์วันเกิดนะ Artemia!"
E_C19_Mar_Artemia01_22,"เจ้าชอบไหมล่ะ"
E_C19_Mar_Artemia01_23,"ข้าชอบมาก! ขอบคุณนะ Scarlet..."
E_C19_Mar_Artemia01_24,"ข้าไม่เคยคาดคิดเลยว่าข้าจะได้กินเค้กนี้ใน Orvel ข้าเคยกินมันในวันเกิดของข้าเมื่อตอนที่ข้ายังเด็ก..."
E_C19_Mar_Artemia01_25,"โอ้ รสชาติเหมือนกันเปี๊ยบเลย! เจ้าทำได้นยังไงเนี่ย"
E_C19_Mar_Artemia01_26,"เครื่องเทศพลานคือส่วนผสมสำคัญ แต่พืชนี้เติบโตเฉพาะใน Penteonia เท่านั้น"
E_C19_Mar_Artemia01_27,"โอ้ บังเอิญว่าเพื่อนของข้าคนหนึ่งเป็นนักเล่นแร่แปรธาตุที่ยอดเยี่ยมมาก"
E_C19_Mar_Artemia01_28,"โอ้ โปรดแนะนำข้าให้รู้จักกับเพื่อนของเจ้าที ข้าอยากซื้อเครื่องเทศนี้เหมือนกัน"
E_C19_Mar_Artemia01_29,"ฮ่าฮ่าฮ่า ข้าจะถามให้ว่ายังมีเหลืออีกบ้างหรือเปล่านะ"
E_C19_Mar_Artemia01_30,"ตักกินเองเลย"
E_C19_Mar_Artemia01_31,"ขอบคุณมากนะ! เอ้านี่ กินด้วยกันกับข้าสิ Scarlet"
E_C19_Mar_Artemia01_32,"โอ้ ไม่เป็นไร มันเป็นของขวัญวันเกิดที่ข้าให้เจ้า ดังนั้น..."
E_C19_Mar_Artemia01_33,"โอ้ ไม่นะ เค้กวันเกิดมันต้องแบ่งกันกินสิ! นะนะ เอ้านี่!"
E_C19_Mar_Artemia01_34,"โอ้ ตะ-ตกลง ถ้างั้น..."
E_C19_Mar_Artemia01_35,"ห้องของ Juno ด้านในกระท่อม"
E_C19_Mar_Artemia01_36,"เจ้าหญิง Scarlet ที่น่าสงสาร..."
E_C19_Mar_Artemia01_37,"Requina เจ้าทำเครื่องเทศพลานเพิ่มอีกได้ไหม"
E_C19_Mar_Artemia01_38,"อืมม ข้าต้องฉีกสิ่งนี้เป็นชิ้นเล็กๆ แล้วก็นำไปตากแห้ง"
E_C19_Mar_Artemia01_39,"องค์หญิงเคยช่วยเหลือข้าไว้มากมาย เป็นไปไม่ได้เลยที่ข้าจะทำมันเองคนเดียว"
E_C19_Mar_Artemia01_40,"เราต้องหั่นสิ่งนี้เป็นชิ้นมากกว่า 100 ชิ้น จากนั้นก็เอาไปเข้ากระบวนการล้างพิษ"
E_C19_Mar_Artemia01_41,"ข้าไม่ค่อยเข้าใจรสนิยมแปลกๆ ของราชวงศ์เท่าไรแฮะ..."
E_C19_Mar_Artemia01_42,"ขอให้ไม่เป็นไรนะ องค์หญิง"
E_C19_Mar_Leo01_01,"เจ้าหญิง Scarlet ออกไปปราบปีศาจวันนี้"
E_C19_Mar_Leo01_02,"ดังนั้นตอนนี้ปราสาทก็น่าจะเกือบๆ ร้างแล้ว"
E_C19_Mar_Leo01_03,"................................................................"
E_C19_Mar_Leo01_04,".................................................."
E_C19_Mar_Leo01_05,"ข้าอยาก... คืนหนังสือเล่มนี้..."
E_C19_Mar_Leo01_06,"โอ้ ข้าขอโทษนะ ข้าเหม่อลอยไปหน่อย"
E_C19_Mar_Leo01_07,"อืม บันทึกเหตุการณ์เลือด เล่ม 4 เจ้าชื่อ... Seria ใช่ไหม"
E_C19_Mar_Leo01_08,"... *พยักหน้า*"
E_C19_Mar_Leo01_09,"ว้าว! เจ้าอ่านหนังสือเล่มเบ้อเร่อนี้จบแล้วเหรอ"
E_C19_Mar_Leo01_10,"ต้องมีศัพท์โบราณยากๆ ในนั้นแน่เลยเพราะว่ามันเป็นเรื่องเกี่ยวกับแวมไพร์โบราณ..."
E_C19_Mar_Leo01_11,"...ข้าขอยืมเล่มถัดไปได้ไหม"
E_C19_Mar_Leo01_12,"เล่ม 5 น่าจะมีบันทึกเกี่ยวกับการป้องกันการกลายร่างเป็นแวมไพร์ได้สำเร็จ..."
E_C19_Mar_Leo01_13,"อืมม... มันเป็นหนังสือหายาก ดังนั้นเจ้าไม่ควรนำมันออกไปข้างนอก"
E_C19_Mar_Leo01_14,"เอาเถอะ ข้าจะยกเว้นให้เจ้า แค่วันนี้เท่านั้น..."
E_C19_Mar_Leo01_15,"ขอบคุณนะ ดูแลตัวเองด้วย"
E_C19_Mar_Leo01_16,"...เพราะว่าวันนี้คือวันเกิดของข้า"
E_C19_Mar_Leo01_17,"...มันก็เหมือนกับวันอื่นๆ ของปีนั่นแหละ ข้าไม่ควรรู้สึก..."
E_C19_Mar_Leo01_18,"Leo!"
E_C19_Mar_Leo01_19,"หือ Annette! Kara ด้วย!"
E_C19_Mar_Leo01_20,"เจ้าไปต่อสู้กับปีศาจไม่ใช่เหรอ"
E_C19_Mar_Leo01_21,"ใช่แล้ว! ข้ารวบรวมข้อมูลเกี่ยวกับการต่อสู้ให้ Kara เพียงพอแล้วละ"
E_C19_Mar_Leo01_22,"แล้วก็ในวันพิเศษนี้ ข้าจะไปที่อื่นได้ยังไง"
E_C19_Mar_Leo01_23,"*ตุบตับ* ทำไมวันนี้ถึงได้พิเศษล่ะ"
E_C19_Mar_Leo01_24,"มันคือวันที่ข้าให้หมึกพิเศษนี้แก่เจ้าไง!"
E_C19_Mar_Leo01_25,"จะ-เจ้าจำได้จริงๆ เหรอเนี่ย"
E_C19_Mar_Leo01_26,"แน่นอน! วันนี้เป็นวันที่ข้าเอาหนังสือหายาก 'รอยนิ้วมือของ Lua!' มาคืน"
E_C19_Mar_Leo01_27,"......................................................................."
E_C19_Mar_Leo01_28,"*เฮ้อ* Annette เจ้าสายอีกแล้วนะ!"
E_C19_Mar_Leo01_29,"เจ้าสายไป 3 อาทิตย์ ดังนั้นเจ้าลองคิดคำนวณเองดู"
E_C19_Mar_Leo01_30,"เจ้าจะต้องจ่ายค่าหมึกพิเศษนั้นมากกว่า 10 ขวด"
E_C19_Mar_Leo01_31,"อ้าก! ไม่เอาน่า Leo เดือนนี้ข้าถังแตกอีกแล้วนะ!"
E_C19_Mar_Leo01_32,"งั้นข้าจะแค่จดชื่อเจ้าลงในบัญชีดำและไม่ให้เจ้ายืมหนังสือใดๆ อีกแล้วกัน"
E_C19_Mar_Leo01_33,"โธ่! ไม่ยุติธรรมเลย! Leo เจ้าใจร้ายชะมัด!"
E_C19_Mar_Leo01_34,"*เฮ้อ* จริงเหรอ ข้าใจร้ายเหรอ ...หืม Kara ทำไมเจ้าไม่ไปกับ Annette ล่ะ"
E_C19_Mar_Leo01_35,"สิ่งที่สำคัญที่สุดสำหรับข้าในตอนนี้ก็คือการฝึกฝนการมีมนุษยธรรม"
E_C19_Mar_Leo01_36,"ข้อความแจ้งเตือนจากฐานข้อมูลเจ้าหน้าที่หลวง:"
E_C19_Mar_Leo01_37,"วันนี้คือวันเกิดปีที่ 000 ของ Leo"
E_C19_Mar_Leo01_38,"สุขสันต์วันเกิดนะ Leo"
E_C19_Mar_Leo01_39,"อ่า ขะ-ขอบคุณนะ Kara"
E_C19_Mar_Leo01_40,"เอาละตอนนี้ ข้าจะเต้นรำเพื่อฉลองโอกาสนี้"
E_C19_Mar_Leo01_41,"ตะ-เต้นรำเหรอ ว้าว! ขอบคุณนะ!"
E_C19_Mar_Leo01_42,"ไม่กี่ชั่วโมงต่อมา"
E_C19_Mar_Leo01_43,"อะ-อืมม... Kara... ขอบคุณที่เต้นรำให้ดูนะ แต่ได้โปรดหยุดเถอะ..."
E_C19_Mar_Cassandra01_01,"บัตรเชิญบอกไว้ว่ามันคือที่นี่แหละ... นี่ผับเหรอ"
E_C19_Mar_Cassandra01_02,"ข้าจะให้ข้อมูลที่เจ้าต้องการ ดังนั้นโปรดตอบรับคำเชิญนี้!'..."
E_C19_Mar_Cassandra01_03,"บางทีข้าอาจจะหาเจอว่า Esker อยู่ที่ไหนก็ได้..."
E_C19_Mar_Cassandra01_04,"นี่ดูน่าสงสัยสุดๆ เลย แต่ข้าควรไปตรวจดูสักหน่อย... โอ๊ะ ข้าขอโทษนะ"
E_C19_Mar_Cassandra01_05,"นี่! ระวังหน่อยสิ เจ้าโง่... โอ้ว!"
E_C19_Mar_Cassandra01_06,"...การ์ดนั่นคืออะไรน่ะ"
E_C19_Mar_Cassandra01_07,"อ่า ข้าได้รับมันมาเมื่อเช้านี้ การ์ดระบุแค่สถานที่และเวลาเท่านั้น"
E_C19_Mar_Cassandra01_08,"หืม นั่นเหมือนกับที่เราได้รับวันนี้เลยแฮะ"
E_C19_Mar_Cassandra01_09,"ข้าพาตาเฒ่ามางานนี้ด้วย เผื่อว่านี่จะเป็นเรื่องสำคัญ"
E_C19_Mar_Cassandra01_10,"แต่เจ้าโง่อ่อนแอนี่ก็ได้รับเชิญด้วยเหมือนกันเหรอ"
E_C19_Mar_Cassandra01_11,"ทุกอย่างจะชัดเจนเองเมื่อเราเข้าไปข้างใน ข้าเข้าไปละนะ"
E_C19_Mar_Cassandra01_12,"...ข้างในมืดจังเลย หืมม"
E_C19_Mar_Cassandra01_13,"ทุกคนมาแล้ว! ขอบคุณที่ตอบรับคำเชิญของข้านะ!"
E_C19_Mar_Cassandra01_14,"หือ Cassandra เหรอ นี่ คราวนี้เจ้าหางานที่จ่ายอย่างงามให้ข้าได้หรือเปล่า"
E_C19_Mar_Cassandra01_15,"...หืมม เจ้ากับตาเฒ่ารู้จักกันเหรอ"
E_C19_Mar_Cassandra01_16,"...งานนั้นคืออะไร"
E_C19_Mar_Cassandra01_17,"โอ้ ไม่เอาน่า! ไม่จำเป็นต้องรีบร้อนนี่นา จริงไหม"
E_C19_Mar_Cassandra01_18,"สิ่งเดียวที่เจ้าต้องทำก็คือแค่สนุกสนานกับการแสดงระหว่างมื้ออาหารค่ำที่ข้าได้เตรียมไว้เพื่อฉลองวันเกิดของข้า!"
E_C19_Mar_Cassandra01_19,"...ว่าไงนะ"
E_C19_Mar_Cassandra01_20,".........................."
E_C19_Mar_Cassandra01_21,"โอ้ Lua ให้อภัยข้าด้วยที่ทำให้เสียเวลาอันล้ำค่า"
E_C19_Mar_Cassandra01_22,"ไม่เอาน่า ไม่ต้องเครียดมากขนาดนั้นหรอก ก็แค่อาหารค่ำเอง"
E_C19_Mar_Cassandra01_23,"...ประตูล็อค"
E_C19_Mar_Cassandra01_24,"*คิก* อย่าใส่ใจเลย ข้าตั้งสิ่งกีดขวางแถวๆ นี้"
E_C19_Mar_Cassandra01_25,"ดูเหมือนว่าพวกเจ้าทุกคนจะรู้จักกัน แต่ข้าไม่รู้จักเจ้า"
E_C19_Mar_Cassandra01_26,"ทำไมเจ้าถึงอยากให้ข้ามาที่นี่ล่ะ"
E_C19_Mar_Cassandra01_27,"ข้าบอกเจ้าไปแล้วนี่ ข้ามีการแสดงระหว่างมื้ออาหารค่ำ"
E_C19_Mar_Cassandra01_28,"ข้าแค่อยากสนุกในวันเกิดของข้า.."
E_C19_Mar_Cassandra01_29,"รายล้อมไปด้วยผู้ชายหล่อๆ ที่ข้าถูกใจ~!"
E_C19_Mar_Cassandra01_30,"Cassandra การที่เจ้าเชิญข้าน่ะไม่เป็นไรหรอกนะ แต่เอาจริงดิ ตาเฒ่ากับเจ้าอ่อนแอเนี่ยน่ะนะ"
E_C19_Mar_Cassandra01_31,"ดูพวกเขาสิ! พวกเขาพร้อมที่จะสู้กับเจ้าแล้ว!"
E_C19_Mar_Cassandra01_32,"*คิก* ข้าคิดว่าพวกเขาต้านทานเสน่ห์ของข้าไม่ได้หรอก"
E_C19_Mar_Cassandra01_33,"...กลิ่นนี้... แก๊สพิษทำลายระบบประสาทงั้นเหรอ"
E_C19_Mar_Cassandra01_34,"อ่า... หัวของข้า..."
E_C19_Mar_Cassandra01_35,"ไม่ต้องกังวลไป สิ่งนี้ไม่ทำอันตรายอะไรทั้งนั้น"
E_C19_Mar_Cassandra01_36,"เจ้าเห็นไหม ข้าก็รู้เรื่องอะไรพวกนี้บ้างนะ"
E_C19_Mar_Cassandra01_37,"มันจะแค่ทำให้เจ้าซื่อสัตย์กับตัวเองมากขึ้นเท่านั้น"
E_C19_Mar_Cassandra01_38,"พี่ชาย นี่เป็นครั้งแรกที่ข้าได้พบเจ้า แต่เจ้าหล่อทีเดียวเชียวละ!"
E_C19_Mar_Cassandra01_39,"เจ้าสามารถใช้อาวุธใหญ่โตขนาดนั้นอย่างง่ายดายได้ยังไงกัน"
E_C19_Mar_Cassandra01_40,"เจ้าก็เหมือนกัน สหายของข้า ข้าชื่นชมความกล้าหาญของเจ้า ข้าหมายถึง เจ้ามายังพื้นที่ที่ไม่น่าไว้วางใจนี้โดยไม่มีอะไรเลยนอกจากธง"
E_C19_Mar_Cassandra01_41,"ข้าจึงรู้เลยว่าเจ้ามีความกล้าหาญมาก"
E_C19_Mar_Cassandra01_42,"หืม พูดอะไรดีๆ เกี่ยวกับข้าด้วยสิ ตาเฒ่า!"
E_C19_Mar_Cassandra01_43,"*คิก* การที่เจ้าผ่อนคลายบ้างในบางครั้งก็ไม่เสียหายอะไรนี่ จริงไหม"
E_C19_Mar_Cassandra01_44,"ยิ่งกว่านั้น ไม่มีอะไรที่ทำให้ข้าพอใจได้มากกว่าใบหน้าที่ยิ้มแย้มของผู้ชายที่หล่อเหลาอีกแล้ว!"
E_C19_Mar_Cassandra01_45,"นี่เป็นของขวัญวันเกิดที่ยอดเยี่ยมที่สุดเลยละ ทุกคน!"
E_C19_Mar_Anniver01_01,"สุภาพสตรีและสุภาพบุรุษที่มารวมตัวกันที่นี่ในวันแห่งน้ำของปีนี้"
E_C19_Mar_Anniver01_02,"ข้า Laias อยากขอบคุณพวกเจ้าทุกคนในฐานะนักบวชหญิงแห่งแท่นบูชาทองคำ"
E_C19_Mar_Anniver01_03,"น้ำเป็นแหล่งกำเนิดของสรรพชีวิต"
E_C19_Mar_Anniver01_04,"และเป็นสิ่งที่ไหลผ่านเราสู่ลูกหลานของเรา"
E_C19_Mar_Anniver01_05,"นักบวชหญิง! วันนี้เจ้าดูงดงามมาก!"
E_C19_Mar_Anniver01_06,"เงียบนะ เจ้าสมองทึบ!"
E_C19_Mar_Anniver01_07,"ฮ่าฮ่าฮ่า ข้าจะไม่พูดยาวจนเจ้าเบื่อหรอกน่า"
E_C19_Mar_Anniver01_08,"ถ้างั้นข้าขอเริ่มพิธีการชำระล้างแห่งโอเอซิส สมบัติแห่งทะเลทรายนี้เลยแล้วกัน"
E_C19_Mar_Anniver01_09,"โอ้วววววววว!"
E_C19_Mar_Anniver01_10,"ก่อนอื่น ข้าจะทำลายพลังงานปีศาจที่อยู่รอบๆ โอเอซิสศักดิ์สิทธิ์นี้"
E_C19_Mar_Anniver01_11,"ขอให้พลังที่ไหลเวียนจงสถิตอยู่กับเจ้านะ"
E_C19_Mar_Anniver01_12,"พายุทรายสีทองจะปัดเป่าสิ่งไม่ดีทั้งหมดทิ้งไป"
E_C19_Mar_Anniver01_13,"ขอให้คำอวยพรแห่งราชาเทพเจ้าจงสถิตอยู่กับเจ้า"
E_C19_Mar_Anniver01_14,"สุดท้ายนี้!"
E_C19_Mar_Anniver01_15,"ขอให้น้ำบริสุทธิ์จงไหลทั่วดินแดน!"
E_C19_Mar_Anniver01_16,"พิธีการชำระล้างสิ้นสุดลงแล้ว"
E_C19_Mar_Anniver01_17,"เรามาเริ่มพีธีของจริงกันเลยดีไหม"
E_C19_Mar_Anniver01_18,"เย้! เรากำลังรออยู่เลย นักบวชหญิง!"
E_C19_Mar_Anniver01_19,"Laias! นี่เป็นพิธีการชำระล้างที่สมบูรณ์แบบมาก!"
E_C19_Mar_Anniver01_20,"ไม่เหนื่อยใช่ไหม"
E_C19_Mar_Anniver01_21,"ฮ่าฮ่าฮ่า ไม่เลย"
E_C19_Mar_Anniver01_22,"ข้าจะเหนื่อยได้ยังไงเมื่อทุกคนต่างมารวมตัวกันที่นี่เพื่อเรา"
