KEY,Portuguese
CS_CHE_H1_2_008,"Eu estava procurando nos guarda-roupas, mas pelo menos seis estavam faltando, então..."
CS_CHE_H1_2_009,"Espera, conversamos depois. Sinto algo...sinistro."
CS_CHE_H1_3_001,Estranho. Estes monstros cobertos de abóbora...eles não são mortos-vivos comuns.
CS_CHE_H1_3_002,Parece que são muito diferentes dos mortos-vivos que vemos no nosso mundo.
CS_CHE_H1_3_003,"Irmãzinha alta, eles ainda são caras maus, não é? Eu posso bater neles, não é?"
CS_CHE_H1_3_004,"Ainda assim, eles têm cabeças bonitinhas!"
CS_CHE_H1_3_005,Vamos levá-los para exibir na Loja da May!
CS_CHE_H1_3_006,"Ahaha, eu já tenho vários acessórios com tema de abóbora na loja, então..."
CS_CHE_H1_3_007,"Eles podem ser diferentes, mas ainda hostis. Estamos fazendo progressos."
CS_CHE_H1_4_001,"Shh, pare um segundo. Isso é..."
CS_CHE_H1_4_002,...O que é isso?
CS_CHE_H1_4_003,Não sei...mas eles parece espíritos malignos. Mas eles devem ter assumido a forma de pessoas do nosso mundo...
CS_CHE_H1_4_004,Tem um que se destaca!
CS_CHE_H1_4_006,Eh? O que é isso?
CS_CHE_H1_4_007,Ahahaha...um...aquele é um dos trajes desaparecidos que eu estava procurando na loja.
CS_CHE_H1_4_008,"Hm, com temática de múmias no Deserto Aegina, né?"
CS_CHE_H1_4_009,Ela está usando apenas bangadens! Ela está machucada?
CS_CHE_H1_4_010,Ahahaha...
CS_CHE_H1_4_011,"Mas eu não entendo. Quem é essa, e por que está vestindo essa fantasia...?"
CS_CHE_H1_4_012,"Ela parece igual aos outros espíritos malignos, mas..."
CS_CHE_H1_4_013,"Mas ela ainda é malvada, né? Uma ladra ruim que roubou a fantasia de May!"
CS_CHE_H1_4_014,Eu vou pegar de volta!!
CS_CHE_H1_4_015,Luna! É perigoso ir sozinha!
CS_CHE_H1_4_016,???
CS_CHE_H1_4_017,Não apresse as coisas!
CS_CHE_H1_4_018,...O ataque de Luna não deu certo?
CS_CHE_H1_4_019,"O ataque de May deu certo, mas...uuu...."
CS_CHE_H1_4_020,...Eu senti algum tipo de aura entre as fantasias...
CS_CHE_H1_4_021,Eh? Você se refere aos que May fez?
CS_CHE_H1_4_022,Sim. Acho que alguma coisa está acontecendo aqui.
CS_CHE_H1_4_024,"May, você tem outras fantasias em mãos?"
CS_CHE_H1_4_025,"Ah, sim...são esses que eu mostraria para Luna...and..."
CS_CHE_H1_4_026,"...mais alguns, hehehe..."
CS_CHE_H1_4_027,....?
CS_CHE_H1_4_028,"Bem, vejamos."
CS_CHE_H1_4_029,Fofo! Muito fofo! Adorei!
CS_CHE_H1_4_030,"Haha, obrigada, Luna! Você é muito fofa..."
CS_CHE_H1_4_032,"....Então, esta é a única coisa que cabe em mim, não é?"
CS_CHE_H1_4_033,Haha...que vergonha.
CS_CHE_H1_4_034,"Ahaha, é um tanto... arejada, não é?"
CS_CHE_H1_4_035,"...M-mas, ela caiu muito bem!"
CS_CHE_H1_4_036,"Orelhas de coelhinha, orelhas de coelhinha!"
CS_CHE_H1_4_037,"Você está com cara de adulta, Luna!"
CS_CHE_H1_4_038,"...Haha, bem, não há o que ser feito."
CS_CHE_H1_4_039,"Sim, eu tenho um palpite. Para derrotar os espíritos malignos fantasiados..."
CS_CHE_H1_4_040,precisamos vestir fantasias feitas por May.
CS_CHE_H1_4_041,"Agora, com cuidado..."
CS_CHE_H1_4_042,Avaaaaaançaaaaaar!!!!
CS_CHE_H1_4_043,"...Hahahaha, ela é divertida."
CS_CHE_H1_4_044,"Ah, pro inferno. Ei... espera por mim!"
CS_CHE_H1_4_045,"Ah! Luna, eu já disse que é perigoso ir sozinha!"
CS_CHE_H1_5_001,"Agora são três! Mais três, certo?"
CS_CHE_H1_5_002,"Sim, já estamos na metade do caminho!"
CS_CHE_H1_5_003,Mas eu ainda não sei por que minhas roupas têm este tipo de poder.
CS_CHE_H1_5_004,Os espíritos malignos se transformaram em orbes de luz e desapareceram! Os outros monstros também vieram com ele! Estranho...
CS_CHE_H1_5_005,É um fenômeno interessante. Espíritos malignos costumam não se purificam tão facilmente...
CS_CHE_H1_5_006,"Bem, isso não é importante. Agora, vamos focar em recuperar as fantasias de May e descobrir como sair."
CS_CHE_H1_5_007,Mas parece que há vários espíritos malignos andando por aí com fantasias.
CS_CHE_H1_5_008,"Vamos tentar...em seguida, vamos lá."
CS_CHE_H1_6_001,"Então este é o último grupo de monstros, correto?"
CS_CHE_H1_6_002,"Encontramos 5 fantasias. Então, sim, este deve ser o último!"
CS_CHE_H1_6_003,Já? Eu quero destruir mais algumas abóboras!
CS_CHE_H1_6_004,É assustador que nós ainda não tenhamos nenhuma ideia de como recuperar...
CS_CHE_H1_6_005,"Mas, bem, vamos primeiro encontrar a última fantasia."
CS_CHE_H1_7_001,...? Isso é...
CS_CHE_H1_7_002,"Espera, isso é estranho. May, essa é uma das suas fantasias, não é?"
CS_CHE_H1_7_003,"Hm? Ah, sim! É uma das primeiras que eu vi!"
CS_CHE_H1_7_004,...Estranho...não parece ser um espírito maligno.
CS_CHE_H1_7_005,"Hm, deve ser porque eu não sou um espírito maligno. Eu sou apenas um mero mago."
CS_CHE_H1_7_006,...!!
CS_CHE_H1_7_007,"Hahaha, não precisa se preocupar."
CS_CHE_H1_7_008,"Bom te ver, May. Sinto ter te envolvido em meus erros."
CS_CHE_H1_7_009,"...Sr. Nyx? Sr. Nyx, é você? Ufa, e eu pensei que um espírito maligno assumiu a sua forma, como os outros..."
CS_CHE_H1_7_010,"Haha, não culpo você por pensar assim."
CS_CHE_H1_7_011,"A propósito, obrigada pelas fantasias. Elas são exatamente como eu pedi."
CS_CHE_H1_7_012,Você fez um trabalho incrível.
CS_CHE_H1_7_013,Fantasias?
CS_CHE_H1_7_014,"Ah, na verdade, o Sr. Nyx é um mago viajante que aparece de vez em quando.."
CS_CHE_H1_7_015,"Fizemos um pedido de várias fantasias para o evento de Halloween, por causa de um experimento ou algo do tipo."
CS_CHE_H1_7_016,"Ele me deu vários materiais de alta qualidade e fios, e, além de alguns modelos solicitados sob medida, ele me deixou fazer o que eu quisesse."
CS_CHE_H1_7_017,Então as fantasias que vimos até agora...
CS_CHE_H1_7_018,foram feitas com os materiais que ele deu para você?
CS_CHE_H1_7_019,"Isso. Infelizmente, eu precisei de algumas fantasias urgentemente, então eu estava pensando em pegar algumas de volta mais cedo."
CS_CHE_H1_7_020,"Porém, devido a eventos inesperados, eu envolvi você nessa bagunça."
CS_CHE_H1_7_021,Desculpa por assustar você assim.
CS_CHE_H1_7_022,"Bem, você pagou antecipadamente e também permitiu que eu ficasse com o material restante para os meus próprios projetos, então tudo bem se você quiser levar alguns antes do combinado..."
CS_CHE_H1_7_023,Mas o que exatamente está acontecendo...?
CS_CHE_H1_7_024,"Hmm, infelizmente, eu não consigo explicar agora."
CS_CHE_H1_7_025,"Primeiro, você tem que me derrotar."
CS_CHE_H1_7_026,"Espera, o quê?"
CS_CHE_H1_7_027,"Devido a uma confusão no experimento, meu corpo não está completamente sob meu controle."
CS_CHE_H1_7_028,Espírito maligno?
CS_CHE_H1_7_029,"Sim, você acertou. Eu estou suprimindo o espírito preso nesta fantasia, mas sem ajuda, eu não poderei me livrar dele."
CS_CHE_H1_7_030,Hmm...a propósito.
CS_CHE_H1_7_031,"Em todo caso, foi você quem nos colocou em perigo, certo?"
CS_CHE_H1_7_032,"...Sim, é isso. Mais uma vez, eu sou..."
CS_CHE_H1_7_033,Certo. Você pode pedir desculpas depois de levar alguns socos.
CS_CHE_H1_7_034,..A irmãzinha alta está chateada?
CS_CHE_H1_7_035,Ahaha....
CS_CHE_H1_8_001,"Chega, chega. O espírito maligno foi purificado, então abaixa essa flecha. Eu vou morrer, você sabe."
CS_CHE_H1_8_002,"...Tch, você não acertou nem uma vez."
CS_CHE_H1_8_003,"Hahaha...bem, se eu acertar, eu poderia me desculpar da forma correta."
CS_CHE_H1_8_004,"Não é isso? A última guerreira da raça Bárbara, Yanne, a Caçadora de Dragão."
CS_CHE_H1_8_005,...Hmph. Certo.
CS_CHE_H1_8_006,O espírito maligno se foi. Está na hora de você nos contar como voltar ao nosso mundo.
CS_CHE_H1_8_007,"Hm? Se retornar é o que você quer, eu posso ajudar a qualquer momento. Afinal, este é o mundo que eu criei com minha magia."
CS_CHE_H1_8_008,"Bem, só é possível porque você me ajudou a me livrar daquele espírito maligno. Abaixe a flecha."
CS_CHE_H1_8_009,"Eu criei um portal atrás de mim, então, se você quiser retornar, é só passar por ele."
CS_CHE_H1_8_010,Espera! Tenho uma pergunta!
CS_CHE_H1_8_011,"Que tipo de experimento você estava conduzindo, Sr. Olhos Estranhos?"
CS_CHE_H1_8_012,"...Haha, você é bem curiosa, senhorita."
CS_CHE_H1_8_013,"Hm. Você deve saber que o Halloween se originou para lembrar dos que já se foram, não?"
CS_CHE_H1_8_014,"Alguns espíritos malignos, em vez de continuar, ficam para machucar pessoas durante o festival."
CS_CHE_H1_8_015,"Então, eu pensei em criar um festival apenas por espíritos malignos, nos quais os humanos seriam colocados em risco."
CS_CHE_H1_8_016,"O experimento foi inicialmente uma decepção, mas graças a todos vocês, eu consegui limpar a bagunça."
CS_CHE_H1_8_017,Eh? Então isso foi uma festa muito divertida para os espíritos malignos?
CS_CHE_H1_8_018,"Sim, isso mesmo."
CS_CHE_H1_8_019,Mais uma dúvida: O que as fantasias de May têm a ver com isso?
CS_CHE_H1_8_020,"Oh, isso é parte das coisas que os espíritos malignos queriam fazer para o festival."
CS_CHE_H1_8_021,Alguns só querem brigar. Alguns queriam comer comidas boas. Outros queriam roupas bonitas.
CS_CHE_H1_8_022,"No fim, eu solicitei fantasias especiais com uma vibe de Halloween que ajudaria a cumprir os últimos desejos."
CS_CHE_H1_8_023,"Considerando que ele entrou neste mundo, imagino que sua fantasia também se encaixa no gosto de um certo espírito maligno, Yanne."
CS_CHE_H1_8_026,....Hmm? Talvez eu pensei errado. Aquela era uma das fantasias que eu fiz com o material que sobrou...
CS_CHE_H1_8_027,Aha..ahahaha...Nããããããoo!!
CS_CHE_H1_8_028,"....Bem, ela disse mesmo que fazer roupas era um hobby."
CS_CHE_H1_8_029,Acho que ela está interessada em...vários tipos de designs.
CS_CHE_H1_8_030,Que aventureira.
CS_CHE_H1_8_031,"Eh? Espera, mas por que temos que usar as fantasias de May para derrotar os monstros que estão usando fantasias?"
CS_CHE_H1_8_032,Hm? Eu nunca invoquei uma magia assim.
CS_CHE_H1_8_033,"Haha, bem, talvez os espíritos malignos tenham um forte desejo de brincar com quem estava fantasiado, enquanto se recusam a brincar com quem não tem o espírito do Halloween."
CS_CHE_H1_8_034,"Uau, e eu pensei que era a única se divertindo! Então... eles estavam adorando quando eu enterrava a cabeça deles nas cenouras?"
CS_CHE_H1_8_035,"Hehe, espero que todos passem em paz para o céu da cenoura."
CS_CCE_C1_1_001,"Hmm? Minha nossa, é a dama da família Daphnel. O que a traz aqui?"
CS_CCE_C1_1_002,CONVERSATION_SURPRISE
CS_CCE_C1_1_003,... A Rainha de Penthe...!
CS_CCE_C1_1_004,"Shh. Eu mantenho minha identidade em segredo até Orvelia, o Reino dos Heróis."
CS_CCE_C1_1_005,Não há necessidade de formalidade numa área pública.
CS_CCE_C1_1_006,"Hmm, que tal isso?"
CS_CCE_C1_1_007,...?
CS_CCE_C1_1_008,"Até lá, seremos amigos."
CS_CCE_C1_1_009,"Vamos refazer nossos cumprimentos, então."
CS_CCE_C1_1_010,"Olá, Aisha. Que bela manhã."
CS_CCE_C1_1_011,CONVERSATION_SURPRISE
CS_CCE_C1_1_012,"Ahã. S... sim, Artemia. Bom... dia."
CS_CCE_C1_1_013,Acho que não a vejo desde aquela festa no palácio.
CS_CCE_C1_1_014,O que a traz a Orvelia?
CS_CCE_C1_1_015,"Hmm, Natal... não era? Não tenho certeza qual é a comemoração."
CS_CCE_C1_1_016,"Além disso, ouvi dizer que é uma data importante, e vim vivenciá-la de primeira mão."
CS_CCE_C1_1_017,O festival desse ano foi chamado de... 'O Festival Secreto do Papai Noel'?
CS_CCE_C1_1_018,"Ah, sim. O festival deste ano é um pouco diferente dos anos anteriores."
CS_CCE_C1_1_019,A equipe do evento está criando monstros artificiais na cidade. Esses monstros derrubam determinadas moedas quando são pegos...
CS_CCE_C1_1_020,e os participantes podem trocar as moedas por presentes para dar às crianças da cidade.
CS_CCE_C1_1_021,"Hmm, então por que você, a filha de uma família nobre, está participando desse tipo de evento?"
CS_CCE_C1_1_022,Obrigações da nobreza. É nosso dever fazer o correto para o povo.
CS_CCE_C1_1_023,"Independente do berço e do sangue, as crianças são o futuro do país. É nossa responsabilidade cuidar deles e garantir que sejam felizes."
CS_CCE_C1_1_024,Como esperado pela família Daphnel.
CS_CCE_C1_1_025,Mas tenho uma curiosidade: sua criada não está acompanhando você hoje?
CS_CCE_C1_1_026,"Priscilla precisou cuidar de outras coisas, então ela não deve aparecer."
CS_CCE_C1_1_027,Precisarei que outra pessoa substitua Rudolph...
CS_CCE_C1_1_028,O evento só começa daqui a algumas horas... então terei que encontrar alguém para substituir.
CS_CCE_C1_1_029,"Rudolph? Ah, a rena de nariz vermelho?"
CS_CCE_C1_1_030,"Sim, os participantes precisam montar equipes de pelo menos um Papai Noel e um Rudolph para participarem."
CS_CCE_C1_1_031,"Claro, não há problema se houver mais de um Papai Noel ou Rudolph na mesma equipe."
CS_CCE_C1_1_032,"Hmm, pensei que eu não precisaria de escolta hoje, então eu vim sozinha..."
CS_CCE_C1_1_033,"Uma rena fofinha... hmm, que tal aquela pessoa ali?"
CS_CCE_C1_1_034,CONVERSATION_SURPRISE
CS_CCE_C1_1_035,"Vamos, antes que alguém o pegue!"
CS_CCE_C1_2_001,"Hmm...por ali? Entendi, por ali!!"
CS_CCE_C1_2_002,Parece que ele está indo com pressa a algum lugar. Por que será?
CS_CCE_C1_2_003,"Não sei, mas parece que ele está com pressa mesmo."
CS_CCE_C1_2_004,"De qualquer modo, percebi que os monstros já foram soltos antes do festival começar."
CS_CCE_C1_2_005,Precisamos de um Rudolph agora mesmo...
CS_CCE_C1_2_006,"Achei você, Papai Noel de mentira!!"
CS_CCE_C1_2_007,CONVERSATION_SURPRISE
CS_CCE_C1_2_008,Eh? Papai Noel de mentira? Que falta de educação!
CS_CCE_C1_2_009,Está vendo? Eu até tenho minha Rudolph!
CS_CCE_C1_2_010,É falsa! Objetos não contam!!
CS_CCE_C1_2_011,"Além disso, o objetivo desse evento é dar presentes para o bem das crianças!"
CS_CCE_C1_2_012,Você só quer roubar os lanches que as pessoas deixaram para o Papai Noel!
CS_CCE_C1_2_013,Hã? Você está achando que eu sou o quê? Um ladrãozinho de lanches?
CS_CCE_C1_2_014,Eu sou o grande Miruru! Eu não me rebaixaria a esse nível!
CS_CCE_C1_2_015,Mentira! Os Espíritos me contaram tudo!
CS_CCE_C1_2_016,"Quando você estava se trocando na Loja da May,"
CS_CCE_C1_2_017,você estava recitando o plano consigo mesmo e rindo 'muahahaha'!!
CS_CCE_C1_2_018,"Tsc, fui pego... espera, você estava espiando enquanto eu me trocava?!"
CS_CCE_C1_2_019,O que você está dizendo? Espíritos estão em toda parte do mundo.
CS_CCE_C1_2_020,Arrg!! Já passou!!
CS_CCE_C1_2_021,"Eu vou transformar você em um Rudolph Assado para o meu... não, para a prosperidade dos Piratas de Miruru!!"
CS_CCE_C1_2_022,"Hnf, me surpreende ver um Papai Noel tão ruim."
CS_CCE_C1_2_023,"Não posso deixar isso acontecer. O Festival Secreto do Papai Noel existe para trazer alegria para as crianças,"
CS_CCE_C1_2_024,não para que um ladrão roube toda a comida. Isso deve ser devidamente punido.
CS_CCE_C1_2_025,"Então, pequeno Rudolph. Vamos ajudá-lo nessa situação. Em vez de..."
CS_CCE_C1_2_026,"Hm? Oh, você quer que eu seja o seu Rudolph?"
CS_CCE_C1_2_027,"Ok! Se me ajudar com o meu trabalho, eu ajudo você também!"
CS_CCE_C1_2_028,Não há regra sobre a equipe não poder formar um grupo!
CS_CCE_C1_2_029,"Ótimo, isso vai ajudar a agilizar as coisas."
CS_CCE_C1_2_030,"Agora, vamos dar o fora nesse Papai Noel arrogante."
CS_CCE_C1_3_001,"Sai daqui, Papai Noel Ladrão!!"
CS_CCE_C1_3_002,Nãããão!! Meus laaaaaaaanches...!!
CS_CCE_C1_3_003,"Hmm, tô me sentindo mal. Ela era apenas uma criança..."
CS_CCE_C1_3_004,"Tudo bem! A idade da alma dela é... Hã? Oh, então eu não deveria dizer isso?"
CS_CCE_C1_3_005,Ok! Não vou falar sobre a idade de uma mulher!
CS_CCE_C1_3_006,"Não faço ideia de que tipo de magia você está usando, mas você deve ter muito talento... hm..."
CS_CCE_C1_3_007,Eh... Sr. Rena.
CS_CCE_C1_3_008,"Oh, meu nome é Rephy! Eu sou líder de Tamia!"
CS_CCE_C1_3_009,"Prazer em conhecer você, Artemia, Aisha!"
CS_CCE_C1_3_010,"Os Tamia... se não me engano, são uma raça rara que vive na Floresta Elidora..."
CS_CCE_C1_3_011,"Espera, acho que não fomos apresentados ainda...?"
CS_CCE_C1_3_012,"Ah, os Espíritos me falaram sobre você!"
CS_CCE_C1_3_013,"Meu trabalho é guiar espíritos vagantes para o Além,"
CS_CCE_C1_3_014,"mas às vezes eles não saem e permanecem nos lugares, normalmente perto de mim!"
CS_CCE_C1_3_015,Eles me contam todo tipo de coisas!
CS_CCE_C1_3_016,Esses tipos de espíritos costumam ser vingativos ou fantasmas malignos...?
CS_CCE_C1_3_017,"Hã? Não, essas crianças são ótimas!"
CS_CCE_C1_3_018,"Eles podem ser maliciosos, mas não machucam as pessoas!"
CS_CCE_C1_3_019,"Eu... entendo. Prazer, Rephy."
CS_CCE_C1_3_020,"Por que vocês, membros da equipe, estão com tanta pressa para encontrar pessoas como aquela criança?"
CS_CCE_C1_3_021,Oh? Isso? Há algumas pessoas que não estão levando o evento a sério!
CS_CCE_C1_3_022,"Os espíritos me falaram de um Papai Noel Ladrão, um Papai Noel Trapaceiro e um Papai Noel Bêbado!"
CS_CCE_C1_3_023,Eu tenho que repreendê-los e os impeça de arruinar o evento!
CS_CCE_C1_3_024,"Hmm, entendo."
CS_CCE_C1_3_025,"Bem, não quero que o primeiro evento que eu participei seja arruinado,"
CS_CCE_C1_3_026,"então eu... não, nós ajudaremos."
CS_CCE_C1_3_027,"Em troca, espero que você nos ajude com o festival principal, Rephy."
CS_CCE_C1_3_028,Obrigado! Fico devendo uma!
CS_CCE_C1_4_001,"Agora, hora de pegar o Papai Noel Trapaceiro!!"
CS_CCE_C1_4_002,Um Trapaceiro... que tipo de pegadinhas esse Papai Noel planeja?
CS_CCE_C1_4_003,"Eh? Ah, esse Papai Noel quer entrar despercebido no quarto das pessoas e pregar peças nelas enquanto dormem!"
CS_CCE_C1_4_004,CONVERSATION_SURPRISE
CS_CCE_C1_4_005,"Não sei quais são essas pegadinhas, mas as pessoas devem ficar assustadas! Então, não posso permitir que isso aconteça!"
CS_CCE_C1_4_006,"Quer dizer, no último Halloween não tivemos espíritos malignos e suas pegadinhas! E isso foi um alívio para todos!"
CS_CCE_C1_4_007,Pegadinhas tardias podem esperar até o próximo Halloween!
CS_CCE_C1_5_001,"Encontrei você, Papai Noel Trapaceiro! Não, Demônio Esquisito!"
CS_CCE_C1_5_002,Hm?! Um Dêmonio?!
CS_CCE_C1_5_003,"Minha nossa, que rena fofinha. Mas me chamar de Trapaceiro... e, ei, eu não sou esquisito!"
CS_CCE_C1_5_004,Eu sou o Demônio mais gentil e menos nocivo de todos!
CS_CCE_C1_5_005,Mas você ainda vai entrar no quarto das pessoas para pegá-las de surpresa!
CS_CCE_C1_5_006,"Os Espíritos ouviram você falando sobre isso para uma garota num caixão! Você sabe, aquela que não pode viver ou morrer!"
CS_CCE_C1_5_007,Eh? Como você...
CS_CCE_C1_5_008,Demônio vil...
CS_CCE_C1_5_009,"Você não apenas trouxe um Morto-vivo para essa cidade,"
CS_CCE_C1_5_010,mas você também tenta entrar nas casas das pessoas e machucar os inocentes?!
CS_CCE_C1_5_011,"Como eu pensei, não dá para confiar em Demônios."
CS_CCE_C1_5_012,"Meus ancestrais pagaram com o próprio sangue para manter os Demônios na baía,"
CS_CCE_C1_5_013,e você já tentou machucar civis inocentes...!!
CS_CCE_C1_5_014,"E... espera, você entendeu tudo errado."
CS_CCE_C1_5_015,Estou tentando encontrar pessoas que terão pesadelos para trocar esses sonhos ruins por bons sonhos!
CS_CCE_C1_5_016,Eh? Você não ia pregar peças?
CS_CCE_C1_5_017,"Não! Veja bem, eu não tenho um Rudolph, então não consigo participar normalmente."
CS_CCE_C1_5_018,"Eu quis presentear às pessoas fazendo o meu melhor, considerando que eu sou um tipo de Demônio dos Sonhos..."
CS_CCE_C1_5_019,Eh... se for o caso...
CS_CCE_C1_5_020,"Não se engane, Rephy. Ela só está te confundindo com as palavras."
CS_CCE_C1_5_021,Isso é o que Demônios fazem de melhor. Enganar as pessoas com suas palavras doces...
CS_CCE_C1_5_022,"Bem, não vou negar, pelo menos no caso de Malduk e Angmundo, mas eu..."
CS_CCE_C1_5_023,"Morra, Demônio!"
CS_CCE_C1_6_001,Que injuuuusto!
CS_CCE_C1_6_002,"Bem, se ela estava tentando impedir que as pessoas tivessem pesadelos..."
CS_CCE_C1_6_003,"Talvez o intuito dela fosse nobre, mas os métodos..."
CS_CCE_C1_6_004,"Certo, as vidas das pessoas poderiam ter sido completamente exauridas..."
CS_CCE_C1_6_005,Eh? Por que bons sonhos poderia exaurir as pessoas?
CS_CCE_C1_6_006,CONVERSATION_SURPRISE
CS_CCE_C1_6_007,"Bem, pelo menos não foi uma pegadinha!"
CS_CCE_C1_6_008,Próximo... vamos pegar o Papai Noel Bêbado!
CS_CCE_C1_7_001,"Hohoho... *hic*! Ah, faz tempo que não tomo uma boa bebida..."
CS_CCE_C1_7_002,"Aquele bárbaro tombou há muito tempo, que moleza... hahaha..."
CS_CCE_C1_7_003,"De qualquer forma, essas roupas são bem quentes."
CS_CCE_C1_7_004,Dá vontade de cavar a terra e hibernar com elas... zzzzz...
CS_CCE_C1_7_005,"Achei você, Papai Noel Bêbado!"
CS_CCE_C1_7_006,"Eca, você me surpreendeu!!"
CS_CCE_C1_7_007,Eu não estou bêbado. Ainda estou sóbrio!
CS_CCE_C1_7_008,"Quer dizer, eu não bebo tanto assim há um bom tempo, mas ainda assim... *hic*"
CS_CCE_C1_7_009,"Ugh, você tá fedendo a álcool!"
CS_CCE_C1_7_010,O que as crianças vão pensar! Vá para casa dormir agora mesmo!
CS_CCE_C1_7_011,"Você não tem um Rudolph, então mesmo que você seja exatamente como o Santo dos livros, você não poderá participar!"
CS_CCE_C1_7_012,"Pensando bem, ele parece mesmo com o Santo."
CS_CCE_C1_7_013,Além da altura e tamanho.
CS_CCE_C1_7_014,O Santo de Vermelho... que era esse?
CS_CCE_C1_7_015,"Os livros dizem que era um homem que amava as pessoas mais do que qualquer um,"
CS_CCE_C1_7_016,mas odiava Demônios e o 'Mal' mais do que qualquer outra pessoa também.
CS_CCE_C1_7_017,Algumas pessoas acham que suas roupas eram vermelhas porque ficavam manchadas do sangue de vários Demônios.
CS_CCE_C1_7_018,... Isso parece ser mais um Herói do que um Santo.
CS_CCE_C1_7_019,"Há 100 anos, quando meus ancestrais estavam lutando contra os Demônios,"
CS_CCE_C1_7_020,talvez a guerra tivesse sido melhor se tivéssemos mais gente como ele...
CS_CCE_C1_7_021,"Ah, você fala daquele cara?"
CS_CCE_C1_7_022,Acho que essas roupas parecem com as que Nicholas vestiu naqueles dias.
CS_CCE_C1_7_023,"Haha, a Matança de Demônios, o humano estranho da Ordem de Lua, proclamado como Santo... que bela piada, hahaha..."
CS_CCE_C1_7_024,"Então houve um Rudolph, né? A rena gigante que foi rasgada enquanto um ogro..."
CS_CCE_C1_7_025,"Se eu lembro bem, aquela rena não comia grama, mas comia Demônios..."
CS_CCE_C1_7_026,CONVERSATION_SURPRISE
CS_CCE_C1_7_027,Não me importo!
CS_CCE_C1_7_028,"Primeiro, vou ter que conduzi-lo de volta para a Pousada para dormir!"
CS_CCE_C1_8_001,Zzzz....
CS_CCE_C1_8_002,... Será que um vovô bêbado desses é forte?!
CS_CCE_C1_8_003,Todas as vezes que ele tentou dar uma cabeçada em mim... esse é algum tipo das lendárias Artes Marciais Bêbadas?!
CS_CCE_C1_8_004,Um anão que conhece o Santo de 100 anos atrás...
CS_CCE_C1_8_005,"Não é possível... o Rei dos Anões, um dos companheiros do Herói...?"
CS_CCE_C1_8_006,"... É mais provável que não. Todos os anões vivem bem mais de 100 anos, e o Rei não foi o único que lutou há tanto tempo..."
