KEY,English
Sub1_Ophelia_3_12,Huh...? Vellekia!! Where are you going?!
Sub1_Ophelia_3_13,It’s dangerous to wander off like that here!
Sub1_Ophelia_3_14,Vellekia? Are you there?
Sub1_Ophelia_3_15,...What’s that light...?
Sub1_Ophelia_3_16,Huh? A magic circle?
Sub1_Ophelia_3_17,Whoa!
Sub1_Ophelia_3_18,I knew that you would come.
Sub1_Ophelia_3_19,You who became my last dream...
Sub1_Ophelia_3_20,Who are-
Sub1_Ophelia_4_1,Ugh... My head! What in the world just happened?
Sub1_Ophelia_4_2,What is this place?
Sub1_Ophelia_4_3,Is everyone okay?
Sub1_Ophelia_4_4,...
Sub1_Ophelia_4_5,Huh...?
Sub1_Ophelia_4_6,Guys...? Why are you all so quiet?
Sub1_Ophelia_4_7,Is this some kind of a joke?
Sub1_Ophelia_4_8,Oh come on!
Sub1_Ophelia_4_9,This isn't funny at all. Answer me!
Sub1_Ophelia_4_10,Elliciad! Vellekia! Carta! Panelity? Gigantes?
Sub1_Ophelia_4_11,Um... 
Sub1_Ophelia_4_12,...?
Sub1_Ophelia_4_13,I’m sorry...
Sub1_Ophelia_4_14,It’s my fault that my friends are gone.
Sub1_Ophelia_4_15,I should’ve kept an eye on them the entire time... It’s all my fault...
Sub1_Ophelia_4_16,Um... Well... If you’re okay with me... Can I offer you my help...?
Sub1_Ophelia_4_17,It’s alright...
Sub1_Ophelia_4_18,"Actually, can you tell me how to get out of here?"
Sub1_Ophelia_4_19,I need to find a way to get my friends back.
Sub1_Ophelia_4_20,Um... the inside of the World Tree is incredibly complex and can be quite dangerous..
Sub1_Ophelia_4_21,Uh... I think it’s best... if you go with me...
Sub1_Ophelia_4_22,So you were gathering tree sap from here?
Sub1_Ophelia_4_23,"Yes, the young leaves here have a special energy that invigorates the mind... "
Sub1_Ophelia_4_24,"And, uh, I need some inspiration... You see, um... I’m a writer..."
Sub1_Ophelia_4_25,"Oh wow, a writer! That’s wonderful!"
Sub1_Ophelia_4_26,"Hehe, I write romance novels. I’m a bit embarrassed about it though..."
Sub1_Ophelia_4_27,"Oh, I love romance novels too."
Sub1_Ophelia_4_28,Especially ‘Young Puppy Love No. 1’ by Wild Glasses!!
Sub1_Ophelia_4_29,"I mean the ending, it’s... Is it even possible for someone to come up with such a brilliant ending?"
Sub1_Ophelia_4_30,Ahaha... I guess you could say I’m... familiar with that author...
Sub1_Ophelia_4_31,"Um, so you mentioned that you’re an astrologer?"
Sub1_Ophelia_4_32,"Oh, yes! I read Tarot cards for people whom I encounter during the pilgrimage."
Sub1_Ophelia_4_33,My friends would get so excited every time a person came for a reading...
Sub1_Ophelia_4_34,Please do cheer up... Surely there must be a way.
Sub1_Ophelia_4_35,"Uh... If it’s not too much to ask, can you tell me more about yourself on the way...?"
Sub1_Ophelia_5_1,Oh wow... So you’re pursuing your destiny then...
Sub1_Ophelia_5_2,"Well, my destined one, to be exact."
Sub1_Ophelia_5_3,Huh..? You meant that kind of destiny?
Sub1_Ophelia_5_4,"I thought you were talking about something grand, like concerning the fate of this world or something like that..."
Sub1_Ophelia_5_5,"Heh, don’t you know that a girl’s love is more important than the fate of the world?"
Sub1_Ophelia_5_6,(On the road to find love...)
Sub1_Ophelia_5_7,(Perfect material for volume 2.)
Sub1_Ophelia_5_8,Ahaha... I see.
Sub1_Ophelia_5_9,But none of this matters if my friends aren’t with me.
Sub1_Ophelia_5_10,"Hmm... From the looks of it, your friends..."
Sub1_Ophelia_5_11,they sound like elementals...
Sub1_Ophelia_5_12,Elementals... It’s a bit more complicated than that.
Sub1_Ophelia_5_13,Only I can sense them.
Sub1_Ophelia_5_14,"Oh, come to think of it, you don’t look surprised at all. Even after all these... strange stuff."
Sub1_Ophelia_5_15,Most people think I’m joking or making things up.
Sub1_Ophelia_5_16,"Erm... well, I’m kind of similar to you. "
Sub1_Ophelia_5_17,I’m a gnome.
Sub1_Ophelia_5_18,Gnome...! So that’s why you have those ears...
Sub1_Ophelia_5_19,"Hehe, *blushes* yes, yes."
Sub1_Ophelia_5_20,"Um, I don’t think I’ve ever heard of friends like yours."
Sub1_Ophelia_5_21,Not even the books from the library had anything like this...
Sub1_Ophelia_5_22,Library?
Sub1_Ophelia_5_23,"Oh, did I not mention it earlier?"
Sub1_Ophelia_5_24,Being a writer is more of a side job. I’m the scribe for the Royal Great Library of Orvel.
Sub1_Ophelia_5_25,*Gasp* The scribe of the Royal Great Library of Orvel?
Sub1_Ophelia_5_26,The Royal Great Library that is said to contain every existing book ever?
Sub1_Ophelia_5_27,"Hehe, thanks to Princess Scarlet, that is. She’s quite the bookworm. "
Sub1_Ophelia_5_28,I heard the Royal Great Library of Orvel is basically the fountain of knowledge.
Sub1_Ophelia_5_29,I might be able to find a lead on how to get my friends back... 
Sub1_Ophelia_5_30,"Um, Leo, is it possible for me to tag along and visit the library with you?"
Sub1_Ophelia_5_31,There might be some information on how to bring my friends back.
Sub1_Ophelia_5_32,Excuse me? Err.. Um... We can’t just barge into the Royal Great Library...
Sub1_Ophelia_5_33,Ahaha... Maybe we can ask for permission then..
Sub1_Ophelia_5_34,(Yes!)
Sub1_Ophelia_6_1_1,Wow... Everything is all so grand here...
Sub1_Ophelia_6_1_2,I'm so excited...!
Sub1_Ophelia_6_1_3,"I’ve been to the capital when I was on a tour with Stardust, but I've never actually visited the Royal Great Library!"
Sub1_Ophelia_6_1_4,They say that this building was the very first to be built when they started constructing the castle.
Sub1_Ophelia_6_1_5,"Thanks to the forefathers who loved to read, now this place is vast beyond measure..."
Sub1_Ophelia_6_1_6,All sorts of rare books from all over the world are gathered here.
Sub1_Ophelia_6_1_7,"Even during the Demon War, I was here, guarding these books. "
Sub1_Ophelia_6_1_8,(The Demon War? Just how old is he?)
Sub1_Ophelia_6_1_9,Oh wow... A library this big may even
Sub1_Ophelia_6_1_10,"have the books of my favorite author, Wild Glasses! "
Sub1_Ophelia_6_1_11,Ahaha... perhaps...
Sub1_Ophelia_6_1_12,Leo.
Sub1_Ophelia_6_1_13,"Ah, Princess Scarlet. What a pleasant surprise to see you here. I, Scribe Leo, stand before Her Highness."
Sub1_Ophelia_6_1_14,"Oh! Witch Ophelia, also stands before Her Highness!"
Sub1_Ophelia_6_1_15,Witch?
Sub1_Ophelia_6_1_16,"(Oops, I probably shouldn't have said that in the castle.)"
Sub1_Ophelia_6_1_17,"Um... She’s harmless, Your Highness."
Sub1_Ophelia_6_1_18,"I met her outside during my stroll,"
Sub1_Ophelia_6_1_19,and she begged me to let her in to find a book... I just couldn’t refuse her request.
Sub1_Ophelia_6_1_20,"With your permission, perhaps I could allow her to see just the common literature, Your Highness...."
Sub1_Ophelia_6_1_21,I don’t think I’ve ever heard you speak so strongly.
Sub1_Ophelia_6_1_22,I trust anyone that you trust. 
Sub1_Ophelia_6_1_23,I hope you find the book that you’re looking for. 
Sub1_Ophelia_6_1_24,"Thank you very much, Your Highness!"
Sub1_Ophelia_6_1_25,...I have something to discuss with you regarding father’s illness.
Sub1_Ophelia_6_1_26,I believe you may have an answer for it.
Sub1_Ophelia_6_1_27,I wonder if there's even a small possibility for him to get better...
Sub1_Ophelia_6_1_28,"There aren’t any books on getting my friends back, let alone a book about my friends..."
Sub1_Ophelia_6_1_29,So you haven’t found your book...
Sub1_Ophelia_6_1_30,Hmm... Or perhaps it’s in the restricted area...
Sub1_Ophelia_6_1_31,The restricted area?
Sub1_Ophelia_6_1_32,Exceptionally rare books are separately managed in a restricted area...
Sub1_Ophelia_6_1_33,It’d be a tremendous loss to our country if any of those books are lost... 
Sub1_Ophelia_6_1_34,And those books aren’t like other books... they tend to...
Sub1_Ophelia_6_1_35,"Oh dear, forgive me and my babbling. Please forget what I just said!"
Sub1_Ophelia_6_1_36,"No, no, thank you so much for telling me this!"
Sub1_Ophelia_6_1_37,I’ll look in there!
Sub1_Ophelia_6_1_38,"I’m terribly sorry, but I really can’t let you in there..."
Sub1_Ophelia_6_1_39,"U-uh, farewell and take care..."
Sub1_Ophelia_6_1_40,I... I can’t give up now.
Sub1_Ophelia_6_1_41,"I grew up with them, spending every moment with them. They’re my family."
Sub1_Ophelia_6_1_42,I... I can’t just give up on them.
Sub1_Ophelia_6_1_43,Please. I beg you.
Sub1_Ophelia_6_1_44,"If there’s even a glimmer of hope, I’m willing to do anything."
Sub1_Ophelia_6_1_45,Entering the restricted area without permission is an extremely serious felony.
Sub1_Ophelia_6_1_46,Your Highness!
Sub1_Ophelia_6_1_47,However.
Sub1_Ophelia_6_1_48,Your words have moved me. I’ll make an exception.
Sub1_Ophelia_6_1_49,...I can’t give you much time though. 
Sub1_Ophelia_6_2_1,Creeeeepy... this feels nothing like the place before!
Sub1_Ophelia_6_2_2,"No. No, no. I’m not afraid at all!"
Sub1_Ophelia_6_2_3,"Just keep tight, guys. I'm coming to save you all."
Sub1_Ophelia_6_2_4,Um... Please be careful... 
Sub1_Ophelia_6_2_5,Most of the books in the restricted area are affected by magical spells...
Sub1_Ophelia_6_2_6,And they have nasty tempers... They may attack you when they’re angry...
Sub1_Ophelia_6_2_7,"That's why it’s usually just me, the scribe, that comes and goes..."
Sub1_Ophelia_6_2_8,Books that attack people?!
Sub1_Ophelia_6_2_9,"Um, I’ll be careful!"
Sub1_Ophelia_6_2_10,Hmm... Where should I start... 
Sub1_Ophelia_6_2_11,Huh...?
Sub1_Ophelia_6_2_12,[Alert! Alert!]
Sub1_Ophelia_6_2_13,[Intruder alert! Intruder alert!]
Sub1_Ophelia_6_2_14,[Everyone wake up!! Everyone wake up!!]
Sub1_Ophelia_6_2_15,Shh! Sh-Shush!
Sub1_Ophelia_6_2_16,[Shush?]
Sub1_Ophelia_6_2_17,Yes! Shush!
Sub1_Ophelia_6_2_18,[Input: shush...]
Sub1_Ophelia_6_2_19,[*SCREECH*]
Sub1_Ophelia_6_2_20,*Books falling out everywhere*
Sub1_Ophelia_6_2_21,Waaaah....
Sub1_Ophelia_6_2_22,...We're doomed!!!
Sub1_Ophelia_6_3_1,*Sigh* We need to knock them out so they don’t hurt themselves!
Sub1_Ophelia_6_3_2,Please be careful! We cannot damage the books!
Sub1_Ophelia_6_4_1,[Emergency alert! Emergency alert!]
Sub1_Ophelia_6_4_2,"This book... Ugh, so loud!"
Sub1_Ophelia_6_4_3,That’s odd... I don’t remember seeing a book like that...
Sub1_Ophelia_6_4_4,[Intruder detected! Intruder detected!]
Sub1_Ophelia_6_4_5,Hey you! Seriously! Be quiet!
Sub1_Ophelia_6_4_6,[Input: Hey you! Seriously! Be quiet!]
Sub1_Ophelia_6_4_7,[*SCREECH*]
Sub1_Ophelia_6_4_8,Aaaah! So loud!
Sub1_Ophelia_6_4_9,[Input: Aaaah! So loud!]
Sub1_Ophelia_6_4_10,[*SCREECH* Emergency Alert! Emergency Alert!]
Sub1_Ophelia_6_4_11,Why are you doing this to me!
Sub1_Ophelia_6_4_12,Ophelia!
Sub1_Ophelia_6_4_13,These books of the restricted area... have bewitched locks...
Sub1_Ophelia_6_4_14,This was done to prevent others without the set voice code of the original owner from reading the book. 
Sub1_Ophelia_6_4_15,That book... it will quiet down if we can enter the correct code!
Sub1_Ophelia_6_4_16,Voice code?
Sub1_Ophelia_6_4_17,"I don’t know if it’s broken or something, but it seems to react only to you, Ophelia."
Sub1_Ophelia_6_4_18,"What? Um, then let's try..."
Sub1_Ophelia_6_4_19,O-open?! 
Sub1_Ophelia_6_4_20,[Input: O-open...]
Sub1_Ophelia_6_4_21,[*SCREECH*]
Sub1_Ophelia_6_4_22,No password?
Sub1_Ophelia_6_4_23,[Input: No password...]
Sub1_Ophelia_6_4_24,[*SCREECH*]
Sub1_Ophelia_6_4_25,G-giant hornet?
Sub1_Ophelia_6_4_26,[*SCREECH*]
Sub1_Ophelia_6_4_27,Huh? Giant hornet? Out of nowhere?
Sub1_Ophelia_6_4_28,"Hehe, I just said whatever that came up in my head..."
Sub1_Ophelia_6_4_29,Ah! Or maybe! *SCREECH*?!
Sub1_Ophelia_6_4_30,[*SCREECH*]
Sub1_Ophelia_6_4_31,"Ugh, why are you being so difficult!"
Sub1_Ophelia_6_4_32,[Input: Ugh why are you being so difficult]
Sub1_Ophelia_6_4_33,"No, I didn’t mean t-"
Sub1_Ophelia_6_4_34,[*SCREECH* Too many failed attempts! Security Mode activated! Security Mode activated!]
Sub1_Ophelia_6_4_35,"[Casting an attack spell in 30 seconds... 30, 15, ...]"
Sub1_Ophelia_6_4_36,Waaah!
Sub1_Ophelia_6_4_37,O-Ophelia! Watch out!
Sub1_Ophelia_6_4_38,Huh? The book just flinched!
Sub1_Ophelia_6_4_39,"[A-attack spell in... 5, 4, 3, 2]"
Sub1_Ophelia_6_4_40,Could it be?
Sub1_Ophelia_6_4_41,Ophelia?
Sub1_Ophelia_6_4_42,[Input: Ophelia...]
Sub1_Ophelia_6_4_43,[...]
Sub1_Ophelia_6_4_44,[Alarm deactivated! Alarm deactivated! Unlocked!]
Sub1_Ophelia_6_4_45,This doesn’t make sense! My name is the code?
Sub1_Ophelia_6_4_46,The books from our ancestors can be... quite difficult to fathom.
Sub1_Ophelia_6_4_47,I don’t really understand it either...
Sub1_Ophelia_6_4_48,But I think this is the book you’ve been looking for.
Sub1_Ophelia_6_4_49,[The Origin and Nature of All Existing Beings - Final Volume]
Sub1_Ophelia_6_4_50,"[Plants, Animals, Spirits, Elementals...]"
Sub1_Ophelia_6_4_51,Oh my...
Sub1_Ophelia_6_4_52,The ancient runes of the book... are shifting into readable letters...
Sub1_Ophelia_6_4_53,This book... I think the author cast a special spell on this book...
Sub1_Ophelia_6_4_54,As if this book is only available for you...
Sub1_Ophelia_6_4_55,A book for me...
Sub1_Ophelia_6_4_56,I must read it now.
Sub1_Ophelia_6_4_57,"Ophelia, did you find anything on your friends?"
Sub1_Ophelia_6_4_58,"Umm, this is odd. I don’t think I can find it from the Elementals volume."
Sub1_Ophelia_6_4_59,Hmm?
Sub1_Ophelia_6_4_60,Ah! Wait!
Sub1_Ophelia_6_4_61,((Others -
Sub1_Ophelia_6_4_62,Most of these beings I mentioned earlier may be found through magical means.
Sub1_Ophelia_6_4_63,"However, according to The One, there are also funny creatures that are impossible to define."
Sub1_Ophelia_6_4_64,"If one had to pinpoint a category, they would be sorted as Elementals."
Sub1_Ophelia_6_4_65,But these beings born under the stars of destiny are 'metaphysical properties.'
Sub1_Ophelia_6_4_66,"Familiar concepts nowadays would be 'Love, Death, and Fortune.’))"
Sub1_Ophelia_6_4_67,Ah!
Sub1_Ophelia_6_4_68,"((It is written that all emotions depend on Love, Death, and Fortune."
Sub1_Ophelia_6_4_69,Which means that one possessing these properties can see the future.
Sub1_Ophelia_6_4_70,For all beings on this earth are affected by them.
Sub1_Ophelia_6_4_71,"However, they can only be seen by the chosen one from their world."
Sub1_Ophelia_6_4_72,We can only feel them and be aware of their existence.))
Sub1_Ophelia_6_4_73,"Ophelia, what exactly do you see?"
Sub1_Ophelia_6_4_74,"Look, these little ones are circling around me."
Sub1_Ophelia_6_4_75,I can’t understand a single word you’re saying.
Sub1_Ophelia_6_4_76,B-but that’s so weird... I’m not lying...
Sub1_Ophelia_6_4_77,They even whisper their names to me.
Sub1_Ophelia_6_4_78,This is it. 
Sub1_Ophelia_6_4_79,It’s talking about my friends...
Sub1_Ophelia_6_4_80,Such... mystical and interesting information...
Sub1_Ophelia_6_4_81,"But Ophelia, I’m afraid this won’t help you much."
Sub1_Ophelia_6_4_82,Hmm... There isn’t any info on this 'The One.' It seems like this person is the author...
Sub1_Ophelia_6_4_83,"Actually, it is pretty helpful."
Sub1_Ophelia_6_4_84,I know who I need to see now.
Sub1_Ophelia_6_4_85,Eh?
Sub1_Ophelia_6_4_86,If I can’t find the writer... 
Sub1_Ophelia_6_4_87,then the editor who wrote down these words must know almost as much about my friends!
Sub1_Ophelia_6_4_88,(Editor - Witch Eucaletus)
Sub1_Ophelia_6_4_89,"B-but, this book was written really, really, really long time ago..."
Sub1_Ophelia_6_4_90,Um... I’m quite sure that this person has already passed away.
Sub1_Ophelia_6_4_91,Hmm... I guess I can try to summon her spirit while gazing at the stars of the departed.
Sub1_Ophelia_6_4_92,Erm... It’s just that I haven’t heard about a witch named Eucaletus.
Sub1_Ophelia_6_4_93,Oh? There’s more writing underneath her name!
Sub1_Ophelia_6_4_94,(Awaiting the light at the altar of Galluah...)
Sub1_Ophelia_7_1_1,The altar of Galluah can only mean that place...
Sub1_Ophelia_7_1_2,But rumor has it that place is... 
Sub1_Ophelia_7_1_3,Perhaps this is a trap?
Sub1_Ophelia_7_1_4,"No, even if it is, I must do anything to find a clue!"
Sub1_Ophelia_7_1_5,Let’s go to the altar!
Sub1_Ophelia_7_1_6,I can ask them the location of the grave.
Sub1_Ophelia_7_1_7,Eeek... It’s so creepy here.
Sub1_Ophelia_7_1_8,*BANG*
Sub1_Ophelia_7_1_9,Huh?
Sub1_Ophelia_7_1_10,*BANG BANG! BANG! BANG!*
Sub1_Ophelia_7_1_11,UGH! Filthy trash!
Sub1_Ophelia_7_1_12,Aaaaah! Who’s there!?
Sub1_Ophelia_7_1_13,"AAAAAAAHH!!! Dammit, who the hell are you?"
Sub1_Ophelia_7_1_14,"Ah, it can be easy to get lost around here in Galluah because of the fog."
Sub1_Ophelia_7_1_15,(All the way out here to meet a dead person? She must be insane.)
Sub1_Ophelia_7_1_16,Yo. I wouldn’t go there if I were you. Unless you have a death wish or something.
Sub1_Ophelia_7_1_17,My bullets just go straight past these suckers.
Sub1_Ophelia_7_1_18,"Ugh, where in the world did the old man go?"
Sub1_Ophelia_7_1_19,Erm... What an odd person.
Sub1_Ophelia_7_1_20,I guess he’s a bit crazy.
Sub1_Ophelia_7_1_21,Ugh... It’s so cold here... 
Sub1_Ophelia_7_1_22,*Rustle* 
Sub1_Ophelia_7_1_23,Who dares awaken us?
Sub1_Ophelia_7_1_24,Eeek!
Sub1_Ophelia_7_1_25,I... I have something to ask you.
Sub1_Ophelia_7_1_26,"Since you all have watched over Galluah for the longest time, I-"
Sub1_Ophelia_7_1_27,"Are you mocking us, the ones that are not allowed to rest?"
Sub1_Ophelia_7_1_28,"No, no! It’s the opposite! I need your help!"
Sub1_Ophelia_7_1_29,Please! Please tell me where the grave of Eucaletus is!
Sub1_Ophelia_7_1_30,Yess... It’s true that we know best what happens in the plains of Galluah...
Sub1_Ophelia_7_1_31,"Including that wretch who was burned at the stake over there, near the end of that altar."
Sub1_Ophelia_7_1_32,"Ahaha... So that’s where it is. Thank you so much. U-Uh, I’ll be leaving n-"
Sub1_Ophelia_7_1_33,Did you really think you could leave here alive?
Sub1_Ophelia_7_1_34,P-pardon?
Sub1_Ophelia_7_1_35,This realm is hell itself... you can only feel the eternal pain...
Sub1_Ophelia_7_1_36,"If you wish to enter the altar,\nthen share with us your flesh."
Sub1_Ophelia_7_1_37,We want rest... Grant us rest!
Sub1_Ophelia_7_1_38,N-no..!
Sub1_Ophelia_7_2_1,Never!
Sub1_Ophelia_7_2_2,"At this rate, I-"
Sub1_Ophelia_7_2_3,Ah! 
Sub1_Ophelia_7_2_4,This place! The altar of the undead...!
Sub1_Ophelia_7_2_5,What they truly need is...
Sub1_Ophelia_7_2_6,rest...
Sub1_Ophelia_7_2_7,Carta!
Sub1_Ophelia_7_2_8,"Your ardent plea has awakened me, the caller of death."
Sub1_Ophelia_7_2_9,"I am Carta, one who grants eternal rest."
Sub1_Ophelia_7_2_10,"I answer thy call, master."
Sub1_Ophelia_7_2_11,Ah... serenity at last...
Sub1_Ophelia_7_2_12,We give you our thanks...
Sub1_Ophelia_7_2_13,Carta... Thank you so much for coming back... Thank you so much!
Sub1_Ophelia_7_3_1,This is it.... I think this is the place.
Sub1_Ophelia_7_3_2,"If I meet this Eucaletus person,"
Sub1_Ophelia_7_3_3,I should be able to find a way to find the others!
Sub1_Ophelia_7_3_4,"O’ Asiphia, star of the dead, "
Sub1_Ophelia_7_3_5,I wish to briefly speak with a spirit on your star through Carta. 
Sub1_Ophelia_7_3_6,Huh? Nothing's happening!
Sub1_Ophelia_7_3_7,"Master, Asiphia’s voice cannot reach the one you seek."
Sub1_Ophelia_7_3_8,The person you seek is not dead.
Sub1_Ophelia_7_3_9,Eh...? Not dead?
Sub1_Ophelia_7_3_10,...It appears that she’s neither dead nor alive.
Sub1_Ophelia_7_3_11,I shall open the path that leads to her.
Sub1_Ophelia_7_3_12,Ahh!
Sub1_Ophelia_7_3_13,That’s a lot of dust... *Cough cough* What is this place?
Sub1_Ophelia_7_3_14,*Cough cough*... Huh?
Sub1_Ophelia_7_3_15,"Wait, this is... a card."
Sub1_Ophelia_7_3_16,"So, another fool who seeks eternal life enters this realm... Ha ha ha."
Sub1_Ophelia_7_3_17,Ahh! You surprised me!
Sub1_Ophelia_7_3_18,Hello! Um... I’m here to see someone called Eucaletus...
Sub1_Ophelia_7_3_19,"Ha, someone that knows my name... Interesting."
Sub1_Ophelia_7_3_20,Ah! So you’re...?! 
Sub1_Ophelia_7_3_21,"Yes... It is I, Eucaletus.\nthe forgotten witch."
Sub1_Ophelia_7_3_22,"How does it feel to see someone who abandoned her physical body? Contemptible, aren't I?"
Sub1_Ophelia_7_3_23,"N-not really, no."
Sub1_Ophelia_7_3_24,"Ha.. So, clearly you’re no ordinary being if you’ve made it this far..."
Sub1_Ophelia_7_3_25,What is it that you want from me?
Sub1_Ophelia_7_3_26,Uh... I have some questions on the book you worked on...
Sub1_Ophelia_7_3_27,I need your help to get my friends back!
Sub1_Ophelia_7_3_28,A book...
Sub1_Ophelia_7_3_29,"Please, tell me more about the one you wrote about the ones born under the stars of destiny."
Sub1_Ophelia_7_3_30,You... How did you get a hold of that book?
Sub1_Ophelia_7_3_31,Why do you ask?!
Sub1_Ophelia_7_3_32,Eh...?
Sub1_Ophelia_7_3_33,You... You!
Sub1_Ophelia_7_3_34,Y-yes?
Sub1_Ophelia_7_3_35,Name... Give me your name... YOUR NAME!
Sub1_Ophelia_7_3_36,"Um, I am Ophelia, the witch."
Sub1_Ophelia_7_3_37,F-finally... Finally!
Sub1_Ophelia_7_3_38,"Master, have you finally decided to forgive me?"
Sub1_Ophelia_7_3_39,Huh? What are you talking about all of a sudden?
Sub1_Ophelia_7_3_40,I have awaited far too long.
Sub1_Ophelia_7_3_41,"I, Witch Eucaletus, greets the savior that will again engrave my very existence. "
Sub1_Ophelia_7_3_42,"By meeting you, I will finally be forgiven."
Sub1_Ophelia_7_3_43,Thank you so much for letting me have my name recorded in history.
Sub1_Ophelia_7_3_44,Eh...?
Sub1_Ophelia_7_3_45,(What is going on…? Her tone completely changed all of a sudden...)
Sub1_Ophelia_7_3_46,"Uh... I’m sorry, but I don’t really understand what’s happening here... Mind elaborating?"
Sub1_Ophelia_7_3_47,"In the past, I was punished for trying to harm a precious star of my master."
Sub1_Ophelia_7_3_48,"When she delivered my punishment, she said that"
Sub1_Ophelia_7_3_49,"until my master's successor, a girl named ‘Ophelia' comes to me,"
Sub1_Ophelia_7_3_50,I will suffer this cycle of the torment of being neither dead nor alive.
Sub1_Ophelia_7_3_51,Unbelievable... Why would...
Sub1_Ophelia_7_3_52,"So, even though I accomplished many things along with my master, "
Sub1_Ophelia_7_3_53,my feats were not recorded in the history of witches.
Sub1_Ophelia_7_3_54,I was once called the Great Witch of Wisdom but that glory is now all gone...
Sub1_Ophelia_7_3_55,...
Sub1_Ophelia_7_3_56,I did my best to lift the curse.  
Sub1_Ophelia_7_3_57,Engraving the name of my master's comrades into the book was one of the efforts...
Sub1_Ophelia_7_3_58,Hoping that you will one day decipher the book's contents and find me...
Sub1_Ophelia_7_3_59,Master? Just who exactly are you talking about?
Sub1_Ophelia_7_3_60,Is that ‘The One’ you wrote about in your book?
Sub1_Ophelia_7_3_61,I'm sure that the master is waiting for you.
Sub1_Ophelia_7_3_62,What... w-wait!!
Sub1_Ophelia_7_3_63,My friends have disappeared! Please tell me how to get them back! 
Sub1_Ophelia_7_3_64,I do not know. 
Sub1_Ophelia_7_3_65,I only wrote down what my master used to say.
Sub1_Ophelia_7_3_66,Your friends were also master’s closest friends.
Sub1_Ophelia_7_3_67,My friends were close with that person...?
Sub1_Ophelia_7_3_68,Did your master say anything else about my friends?!
Sub1_Ophelia_7_3_69,That’s all I know. 
Sub1_Ophelia_7_3_70,"If you wish to know more, why don’t you seek out the successor of Mira's will?"
Sub1_Ophelia_7_3_71,Mira?
Sub1_Ophelia_7_3_72,My master used to be close with Mira.
Sub1_Ophelia_7_3_73,She often spoke of her as well as her children.
Sub1_Ophelia_7_3_74,Ah...! Please don’t go!
Sub1_Ophelia_7_3_75,I still have questions!
Sub1_Ophelia_7_3_76,Your trial has already begun. 
Sub1_Ophelia_7_3_77,"Believe in yourself, and the path you lead. "
Sub1_Ophelia_7_3_78,"For you are the noble successor that will hold the fate of this world in your eyes,"
Sub1_Ophelia_7_3_79,O’ savior.
Sub1_Ophelia_7_3_80,Ah... What in the world was she talking about...? She disappeared...
Sub1_Ophelia_8_1,"If Mira is the Mira from the month of love, from one of the constellations,"
Sub1_Ophelia_8_2,I should probably head to Elidora then...
Sub1_Ophelia_8_3,"Mira’s birthplace, and the forest that’s called the heaven of songs..."
Sub1_Ophelia_8_4,Hmm... The successor of the will of Mira...
Sub1_Ophelia_8_5,Oh! But who exactly is this Master person she kept talking about?...
Sub1_Ophelia_8_6,Hm... Or maybe! 
Sub1_Ophelia_8_7,Maybe it’s ‘The One’?
Sub1_Ophelia_8_8,"If that’s the case, I can’t wait!"
Sub1_Ophelia_8_9,Ah... Huh? You are..
Sub1_Ophelia_8_10,Huh? What the-
Sub1_Ophelia_8_11,Why do you keep following me?
