KEY,Portuguese
Sub1_Theo_3_9_40,Eu prometi a ela.
Sub1_Theo_3_9_41,Que a protegeria...
Sub1_Theo_3_9_42,mas... ainda não consegui manter essa promessa.
Sub1_Theo_3_9_43,...
Sub1_Theo_3_9_44,...
Sub1_Theo_3_9_45,"Você disse que passou muitos invernos assim, certo?"
Sub1_Theo_3_9_46,"Quando acordei, era o décimo nono inverno."
Sub1_Theo_3_9_47,E...
Sub1_Theo_3_9_48,hoje é o centésimo.
Sub1_Theo_3_9_49,Entendo...
Sub1_Theo_3_9_50,... Cem invernos...
Sub1_Theo_3_9_51,O garoto repetiu a frase algumas vezes.
Sub1_Theo_3_9_52,Cem invernos... Cem anos de espera...
Sub1_Theo_3_9_53,Isso deve ter sido muito tempo para um humano...
Sub1_Theo_3_9_54,Arlette... A última vez que vi você...
Sub1_Theo_3_9_55,Eu... Quando você tentou salvar aquela criança até o fim...
Sub1_Theo_3_9_56,Encontrar Epis.
Sub1_Theo_3_9_57,Epis...
Sub1_Theo_3_9_58,Um Demônio. Ela trouxe uma garota recentemente.
Sub1_Theo_3_9_59,"Eu nem olhei para ela, já que não estava interessado. "
Sub1_Theo_3_9_60,Mas acho que se parecia um pouco com a mulher que você descreveu. 
Sub1_Theo_3_9_61,Mas...
Sub1_Theo_3_9_62,Mas...?
Sub1_Theo_3_9_63,... Não.
Sub1_Theo_3_9_64,"(Theo tentou se pronunciar após ver o garoto hesitar, mas acabou ficando calado e se curvando.)"
Sub1_Theo_3_9_65,Obrigado.
Sub1_Theo_3_9_66,Por perdoar a impertinência de um humano.
Sub1_Theo_3_9_67,"Fico grato por sua misericórdia e graciosidade, que é tão bela quanto a neve."
Sub1_Theo_3_9_68,... Humpf. Não adianta ficar me bajulando agora...
Sub1_Theo_3_9_69,Pavel.
Sub1_Theo_3_9_70,??
Sub1_Theo_3_9_71,É o meu nome.
Sub1_Theo_3_9_72,Você passou cem invernos nisso.
Sub1_Theo_3_9_73,"Espero que seu desejo seja realizado, depois de todo esse tempo."
Sub1_Theo_3_9_74,...
Sub1_Theo_3_9_75,Cem invernos...
Sub1_Theo_3_9_76,Não há ninguém que tenha conseguido aguentar uma situação assim durante cem anos... 
Sub1_Theo_3_9_77,"Meu nome é Theo Phil Grayum, cavaleiro e vassalo de Jane Gray da República Gray. "
Sub1_Theo_3_9_78,"Se você concordar, eu gostaria de lhe contar a nossa história."
Sub1_Theo_4_1_1,Aquele dia...
Sub1_Theo_4_1_2,Eu mudei o trajeto da arma gigantesca que estava vindo na direção da república e vim correndo.
Sub1_Theo_4_1_3,"Lutei por incontáveis horas e dias, e dei tudo de mim."
Sub1_Theo_4_1_4,Brandi minha espada repetidamente até o sangue dos meus ferimentos endurecer.
Sub1_Theo_4_1_5,... E ainda assim não consegui protegê-la.
Sub1_Theo_4_1_6,Eu queria protegê-la.
Sub1_Theo_4_1_7,Eu teria feito qualquer coisa...
Sub1_Theo_4_1_8,Eu queria...
Sub1_Theo_4_1_9,Eu queria protegê-la.
Sub1_Theo_4_2_1,Pare!
Sub1_Theo_4_2_2,!?
Sub1_Theo_4_3_1,Tsk. Fracotes.
Sub1_Theo_4_3_2,!?
Sub1_Theo_4_3_3,"Hum, o que foi agora?"
Sub1_Theo_4_3_4,Por que está me encarando? Quer morrer?
Sub1_Theo_4_3_5,Esse... braço!?
Sub1_Theo_4_3_6,(Não... Sem Chance. Não é ele...)
Sub1_Theo_4_3_7,Como ousa ficar dessa forma perante mim?
Sub1_Theo_4_3_8,Você é corajoso!
Sub1_Theo_4_4_1,Você até que é bom!
Sub1_Theo_4_4_2,"Está bem, então!"
Sub1_Theo_4_4_3,Tome isto!
Sub1_Theo_4_4_4,E isto! 
Sub1_Theo_4_5_1,"(Não há dúvidas! Esta sensação, este poder!)"
Sub1_Theo_4_5_2,"(Sim, ele é um daqueles que causaram o colapso da República Gray!)"
Sub1_Theo_4_5_3,... Ha... Ha ha ha! Ha ha ha ha!!!
Sub1_Theo_4_5_4,Morra! Morra! Morra!
Sub1_Theo_4_5_5,Poder do Relâmpago!
Sub1_Theo_4_5_6,Rááá!
Sub1_Theo_4_6_1,*Humpf... Humpf...* Este homem... é forte...
Sub1_Theo_4_6_2,*Humpf... Humpf...* Este maldito... Mas ele é bem forte...
Sub1_Theo_4_6_3,E o que é aquela lança estranha...?
Sub1_Theo_4_6_4,Grrr! Rááá!
Sub1_Theo_4_6_5,!?
Sub1_Theo_4_6_6,Droga! Não fique no caminho!
Sub1_Theo_4_7_1,Esse seu braço...
Sub1_Theo_4_7_2,Isto? Por quê? Nunca viu o braço de um Demônio?
Sub1_Theo_4_7_3,"Bem, não dá para me culpar por estar curioso, não é?"
Sub1_Theo_4_7_4,Argh! Não apareça logo quando está... ficando divertido.
Sub1_Theo_4_7_5,??
Sub1_Theo_4_7_6,"*Humpf, humpf...* Obrigado."
Sub1_Theo_4_7_7,"Seu poder enfraqueceu, então consegui sair novamente."
Sub1_Theo_4_7_8,Hum...
Sub1_Theo_4_7_9,Ha ha... Pode ser difícil acreditar.
Sub1_Theo_4_7_10,Mas eu tenho outro ego.
Sub1_Theo_4_7_11,"Aquele cara aparece quando eu reajo a um poder forte,"
Sub1_Theo_4_7_12,ou se o poder dos Demônios for ativado.
Sub1_Theo_4_7_13,Então existem dois no mesmo corpo...
Sub1_Theo_4_7_14,É isso?
Sub1_Theo_4_7_15,He he!
Sub1_Theo_4_7_16,Q-quem é desta vez?
Sub1_Theo_4_7_17,(Ele deve estar sentindo a energia dos Demônios... Sua personalidade mudou novamente.)
Sub1_Theo_4_7_18,"Espera, espera. "
Sub1_Theo_4_7_19,Eu só vim porque vocês são divertidos. 
Sub1_Theo_4_7_20,Não vou evitar uma luta se estiver querendo uma.
Sub1_Theo_4_7_21,Já vi inúmeros Demônios.
Sub1_Theo_4_7_22,"Se tentar qualquer gracinha, vou matar você na hora."
Sub1_Theo_4_7_23,Ah é? Gostei do tom que está usando. 
Sub1_Theo_4_7_24,... E ainda consigo sentir o cheiro daquela mulher em você.
Sub1_Theo_4_7_25,O cheiro daquela mulher Demônio com aquele hobby nojento.
Sub1_Theo_4_7_26,E isso.
Sub1_Theo_4_7_27,Legios?
Sub1_Theo_4_7_28,Hehe... O nome disso é Legios?
Sub1_Theo_4_7_29,"Você sabia que se não conseguir manuseá-la, pode ficar bem feio? "
Sub1_Theo_4_7_30,Parece que você mal consegue contê-la. Essa coisa é bem perigosa.
Sub1_Theo_4_7_31,Eu sei.
Sub1_Theo_4_7_32,Eu sei...
Sub1_Theo_4_7_33,Hein!?
Sub1_Theo_4_7_34,Ah!? Seria esta uma oportunidade de entrar no sonho?
Sub1_Theo_4_7_35,"Ei. Você é um Súcubo, certo? Não tente nenhuma gracinha, ok!?"
Sub1_Theo_4_7_36,Então um inimigo recente agora é um aliado? Que gracinha.
Sub1_Theo_4_7_37,O que está dizendo?
Sub1_Theo_4_7_38,"Ah, você é tão bonito de perto!"
Sub1_Theo_4_7_39,"Parece que você exagerou, porém. Bom, isso é óbvio. "
Sub1_Theo_4_7_40,"Você usou esta criança perigosa, então é evidente que está cansado."
Sub1_Theo_4_7_41,Não sei ao certo se ele foi capturado pela lança ou se está ficando de propósito.
Sub1_Theo_4_7_42,"Mas se ele sair, vai ser bem assustador. É sério..."
Sub1_Theo_4_7_43,"O quê? Está falando comigo? Então, e aí? "
Sub1_Theo_4_7_44,"Se ele sair, é só eu derrubá-lo. Como tenho feito até agora..."
Sub1_Theo_4_7_45,Ah? Esse braço?
Sub1_Theo_4_7_46,Você viu isso mais cedo. Por que esse drama agora?
Sub1_Theo_4_7_47,Por quê? Estou mais bonito agora?
Sub1_Theo_4_7_48,É como o de Lucikiel.
Sub1_Theo_4_7_49,...
Sub1_Theo_4_7_50,O que você disse?
Sub1_Theo_4_7_51,É como o dele. Existe um Demônio terrível que tem o braço igual ao seu.
Sub1_Theo_4_7_52,"Hein? Ah, você é um pateta mestiço?"
Sub1_Theo_4_7_53,O que você está fazendo? Saia daqui!
Sub1_Theo_4_7_54,Rááá!
Sub1_Theo_4_7_55,Tenho certeza... Hum. É o cheiro de Lucikiel. 
Sub1_Theo_4_7_56,Você é filho de Lucikiel?
Sub1_Theo_4_7_57,É isso que eu queria perguntar.
Sub1_Theo_4_7_58,Ha ha ha! Tenho a sensação de que as coisas vão ficar bem interessantes!
Sub1_Theo_4_8_1,Eu corri pela floresta como um louco.
Sub1_Theo_4_8_2,"Corri sem saber para onde estava indo,"
Sub1_Theo_4_8_3,e nem percebi quando fiquei sem fôlego.
Sub1_Theo_4_8_4,Não sabia para onde minhas pernas estavam me levando.
Sub1_Theo_4_8_5,"Eu corri e corri, e, no fim, estava diante dela."
Sub1_Theo_4_8_6,O vento soprava.
Sub1_Theo_4_8_7,E trazia o cheiro dela consigo.
Sub1_Theo_4_8_8,... Ah. Ah... Ah...
Sub1_Theo_4_8_9,Não conseguia falar.
Sub1_Theo_4_8_10,Minhas mãos tremiam.
Sub1_Theo_4_8_11,Minha voz falhava enquanto eu falava baixinho.
Sub1_Theo_4_8_12,... Como
Sub1_Theo_4_8_13,... você está?
Sub1_Theo_4_8_14,Quem...
Sub1_Theo_4_8_15,... é você?
Sub1_Theo_4_8_16,Suas pupilas estavam vazias.
Sub1_Theo_4_8_17,"A sensação era estranha, vê-la viva enquanto ela deveria estar descansando em paz."
Sub1_Theo_4_8_18,"Minha cara lança. As pessoas estão em perigo. Por favor, detenha o Golem Furioso."
Sub1_Theo_4_8_19,"Mas, minha senhora!"
Sub1_Theo_4_8_20,"Não se preocupe comigo, vou proteger este lugar."
Sub1_Theo_4_8_21,Estarei aqui quando voltar.
Sub1_Theo_4_8_22,Mas!
Sub1_Theo_4_8_23,Não consigo esquecer.
Sub1_Theo_4_8_24,Seus olhos.
Sub1_Theo_4_8_25,Sua expressão.
Sub1_Theo_4_8_26,Seus sorriso.
Sub1_Theo_4_8_27,Eu certamente voltarei.
Sub1_Theo_4_8_28,"Certamente... vou proteger você, aconteça o que acontecer."
Sub1_Theo_4_8_29,"Sim. Eu acredito em você, Theo."
Sub1_Theo_4_8_30,Eu... Eu finalmente voltei.
Sub1_Theo_4_8_31,Voltou...?
Sub1_Theo_4_8_32,Finalmente... eu... eu mal... consegui...
Sub1_Theo_4_8_33,Lágrimas... Elas saem quando há sofrimento...
Sub1_Theo_4_8_34,"Sim, sofrimento... Estou sofrendo muito."
Sub1_Theo_4_8_35,Por quê...?
Sub1_Theo_4_8_36,Vou proteger você. 
Sub1_Theo_4_8_37,Mesmo que não se lembre de mim...
Sub1_Theo_4_8_38,De agora em diante... Pela eternidade...
Sub1_Theo_4_8_39,Vou ficar ao seu lado e lhe proteger.
Sub1_Theo_4_8_40,Não vou lhe deixar.
Sub1_Theo_4_8_41,Ah...
Sub1_Theo_4_8_42,Uma vaga memória que ressurgiu...
Sub1_Theo_4_8_43,Eu me lembro agora...
Sub1_Theo_4_8_44,Aquela voz... Aquela... Aqueles olhos...
Sub1_Theo_4_8_45,Aquele que sempre me protegeu.
Sub1_Theo_4_8_46,Com aquele coração imutável...
Sub1_Theo_4_8_47,"... Sim, meu cavaleiro."
Sub1_Theo_4_8_48,Minha senhora?
