KEY,"Vietnamese"
E_C19_Aug_Dosarta01_31,"Anh là người ghé đến ngay dịp sinh nhật tôi, hức... Nên tôi càng muốn làm đẹp hơn nữa cho anh..."
E_C19_Aug_Dosarta01_32,"Hức! Rất xin lỗi anh!!"
E_C19_Aug_Dosarta01_33,"Này cô...! Khoan đã!!"
E_C19_Aug_Dosarta01_34,"Ôi... Thật là phiền phức. Những lúc như này mình chẳng biết phải làm thế nào..."
E_C19_Aug_Dosarta01_35,"Xin lỗi em, Dosarta! Chị đến muộn..."
E_C19_Aug_Dosarta01_36,"Ơ, anh chính là Tiên bóng tối cau có khó chịu hồi trước!?"
E_C19_Aug_Dosarta01_37,"Còn cô là Tiên xui xẻo tôi đã từng gặp?"
E_C19_Aug_Dosarta01_38,"Chị!! Hứccccc!!"
E_C19_Aug_Dosarta01_39,"Chị, hình như em lại mắc lỗi nữa rồi... Hức hức!!"
E_C19_Aug_Dosarta01_40,"Sao anh lại làm em người khác khóc thế hả! Cái đồ Tiên bóng tối!!"
E_C19_Aug_Dosarta01_41,"Tuyệt đối không phải nha!! Đừng có hiểu lầm à bà Tiên kia!!"
E_C19_Aug_Dosarta01_42,"À mà cô!! Là chị của cô nhóc kia à!?"
E_C19_Aug_Dosarta01_43,"Sinh nhật em mình mà đến trễ! Đúng là xấu hổ!!"
E_C19_Aug_Dosarta01_44,"Ừ thì sao, thì sao!?"
E_C19_Aug_Dosarta01_45,"Hức, hứcc... Chị... Tiên bóng tối... Đừng cãi nhau nữa..."
E_C19_Aug_Dosarta01_46,"Nhưng bây giờ Tiên bóng tối... lại đang tức giận vì chị tôi đến muộn trong ngày sinh nhật tôi à...?"
E_C19_Aug_Dosarta01_47,"Tôi nghe nói Tiên bóng tối tất cả đều rất lạnh lùng, dửng dưng mà... Không phải nhỉ..."
E_C19_Aug_Dosarta01_48,"Ah, à à!! Không phải là lúc nói chuyện này! Cần phải giải tỏa hiểu lầm trước đã!"
E_C19_Aug_Dosarta01_49,"Aaa... Làm sao đây... Làm sao đây...!!"
E_C19_Aug_Dosarta01_50,"Chị, Tiên bóng tối!! Dừnggggg lại!!"
E_C19_Aug_Epis01_1,"Hừm hứm! Hừm hứm hưm!"
E_C19_Aug_Epis01_2,"Hừm hứm! Hừm hứm hưm! Là lá la! Hù hú hu!"
E_C19_Aug_Epis01_3,"Epis... Trông cô có vẻ đang vui..."
E_C19_Aug_Epis01_4,"Cô lại đang tính lập kế hoạch gì đó nữa hả?"
E_C19_Aug_Epis01_5,"Nhìn không giống thế lắm..."
E_C19_Aug_Epis01_6,"Chuẩn bị xong!! Tôi ra ngoài chút đây!!"
E_C19_Aug_Epis01_7,"Ấy? Đi à? Đi đâu?"
E_C19_Aug_Epis01_8,"Đương nhiên là đi chơi rồi! Hôm nay là sinh nhật tôi đấy! Hehehe."
E_C19_Aug_Epis01_9,"Ác quỷ mà cũng có sinh nhật à?"
E_C19_Aug_Epis01_10,"Vốn là không có nhưng tôi tự chọn đó. Ngày đầu tiên tôi đến với thế giới vật chất này!"
E_C19_Aug_Epis01_11,"Tôi đi tí rồi về đây Jane! Chơi với mấy đứa vui vẻ nha!"
E_C19_Aug_Epis01_12,"Ừ..."
E_C19_Aug_Epis01_13,"Sao không chào chúng ta!?"
E_C19_Aug_Epis01_14,"Tôi cứ tưởng cậu ghét cô ta, vậy mà cũng để tâm đến những việc ấy hả?"
E_C19_Aug_Epis01_15,"Vậy là thời gian qua tôi đã không hiểu rõ cậu rồi."
E_C19_Aug_Epis01_16,"Tuyệt đối không phải vậy!! Mà cậu không thấy gì sao? Chúng ta bị khinh thường còn gì!"
E_C19_Aug_Epis01_17,"...Sinh nhật..."
E_C19_Aug_Epis01_18,"Jane? Tiểu thư sao vậy?"
E_C19_Aug_Epis01_19,"Tôi muốn tặng quà sinh nhật cho Epis."
E_C19_Aug_Epis01_20,"Thời gian qua... Epis đã chăm sóc tôi. Tôi muốn báo đáp cô ấy."
E_C19_Aug_Epis01_21,"Tiểu thư..."
E_C19_Aug_Epis01_22,"Chăm sóc gì chứ. Bây giờ cũng bỏ mặc cô đi chơi còn gì."
E_C19_Aug_Epis01_23,"Tôi sẽ theo lệnh của tiểu thư. Sẽ thử tìm món quà phù hợp với cô ấy."
E_C19_Aug_Epis01_24,"Này, cậu có nghe tôi nói không đấy?"
E_C19_Aug_Epis01_25,"Ừ... Cảm ơn Theo."
E_C19_Aug_Epis01_26,"Hết người này đến người kia... chậc!"
E_C19_Aug_Epis01_27,"..."
E_C19_Aug_Epis01_28,"Ahh, thật là phiền chết đi được! Này! Đi cùng đi!"
E_C19_Aug_Epis01_29,"Rồi cô tính tặng gì? Nghĩ thử chưa?"
E_C19_Aug_Epis01_30,"Áo... Một chiếc áo đẹp..."
E_C19_Aug_Epis01_31,"Epis đẹp... nên tôi cũng muốn tặng... một chiếc áo phù hợp."
E_C19_Aug_Epis01_32,"Cũng không tồi. Biết chỗ bán không?"
E_C19_Aug_Epis01_33,"À..."
E_C19_Aug_Epis01_34,"...Không biết chỗ mà cũng đi à?"
E_C19_Aug_Epis01_35,"..."
E_C19_Aug_Epis01_36,"Gì vậy? Nhìn gì? Định nói là cậu đã nói chuyện được với tiểu thư của cậu rồi chứ gì?"
E_C19_Aug_Epis01_37,"À không."
E_C19_Aug_Epis01_38,"À..."
E_C19_Aug_Epis01_39,"Gì vậy, cái gì nữa?"
E_C19_Aug_Epis01_40,"Không lẽ các người đang kêu tôi tìm cửa hàng quần áo hả?"
E_C19_Aug_Epis01_41,"Không ai biết rõ hơn cậu. Nhờ cậu đấy."
E_C19_Aug_Epis01_42,"Haizzz... Thiệt tình..."
E_C19_Aug_Epis01_43,"... Nhờ cậu đấy... Tôi muốn tặng một món quà thật đẹp."
E_C19_Aug_Epis01_44,"... Vậy thì đừng có mà lạc đường và hãy đi theo tôi này!"
E_C19_Aug_Epis01_45,"Hahaha! Lâu lắm mới được chơi vui như vậy!"
E_C19_Aug_Epis01_46,"Đã bao lâu rồi ta mới được mãn nguyện thế này chứ? Huuuu..."
E_C19_Aug_Epis01_47,"Ơ? Nhưng mà mấy người đi đâu hết rồi?"
E_C19_Aug_Epis01_48,"Gì vậy? Sao nhìn ai cũng mệt mỏi hết vậy? Có chuyện gì hả?"
E_C19_Aug_Epis01_49,"Epis!"
E_C19_Aug_Epis01_50,"Chúc mừng... sinh nhật. Tôi muốn... tặng cô quà."
E_C19_Aug_Epis01_51,"Ặc! Cái gì thế này!!"
E_C19_Aug_Epis01_52,"Thật ngạc nhiên! Sinh nhật tôi nên cô mua cho tôi đấy ư? Thật vinh hạnh."
E_C19_Aug_Epis01_53,"Thời gian qua... Epis cô đã chăm sóc tôi rất tốt..."
E_C19_Aug_Epis01_54,"Theo, Ezekiel... đã giúp tôi. Chúng tôi đã cùng nhau mua quà."
E_C19_Aug_Epis01_55,"...Tôi muốn đáp lại công mà cô đã chăm sóc cho tiểu thư trong thời gian qua."
E_C19_Aug_Epis01_56,"Tôi chỉ là do chán quá nên mới đi cùng mấy người này thôi! Đừng hiểu lầm."
E_C19_Aug_Epis01_57,"Hahaha! Lại còn mắc cỡ!"
E_C19_Aug_Epis01_58,"Nhưng mà thật sự cảm ơn mọi người! Áo rất rất đẹp!"
E_C19_Aug_Epis01_59,"Nhờ Jane mà tôi cũng có ngày này. Cảm ơn Jane!"
E_C19_Aug_Epis01_60,"Dừng lại! Cô tính làm gì tiểu thư đấy? Tránh xa tiểu thư ra!"
E_C19_Aug_Epis01_61,"Người khổ nhất là tôi đây này! Chào hỏi đàng hoàng lại đi, bà mộng ma kia!"
E_C19_Aug_Luna01_1,"..."
E_C19_Aug_Luna01_2,"..."
E_C19_Aug_Luna01_3,"..."
E_C19_Aug_Luna01_4,"Vậy... ý chị thiệt là cà rốt lớn lên ở đây hả?"
E_C19_Aug_Luna01_5,"Đương nhiên rồi! Không phải là cô nghĩ các Barbarian chỉ ăn thịt mà sống thôi đấy chứ?"
E_C19_Aug_Luna01_6,"Không phải là cà rốt thường nên dù ở ruộng tuyết nó vẫn lớn lên rất nhanh."
E_C19_Aug_Luna01_7,"Nhưng ở đây nhìn chẳng có gì ngoài tuyết... Hắt xì!"
E_C19_Aug_Luna01_8,"Đằng nào cũng tới đây rồi thì cứ tìm trước đi đã!"
E_C19_Aug_Luna01_9,"Cô còn biết thêm gì khác về cái gọi là 'cà rốt vạn năm' đó không?"
E_C19_Aug_Luna01_10,"Đa số đều chỉ là truyền thuyết nên... Nhưng nghe nói là chúng thường lớn lên ở nơi không có ánh sáng, và sẽ có những hạt bột ánh lấp lánh bay lơ lửng xung quanh."
E_C19_Aug_Luna01_11,"Woa, chắc là đẹp lắm. Một nơi có những hạt đẹp thế bay lơ lửng thì chắc tìm sẽ dễ thôi nhỉ."
E_C19_Aug_Luna01_12,"Đúng vậy. Biết đâu chúng ta sẽ tìm được nhanh hơn dự kiến ấy."
E_C19_Aug_Luna01_13,"Vậy trước hết ta thử đi qua đó xem không? Có bóng núi phủ xuống nên chỗ bóng mát khá nhiều."
E_C19_Aug_Luna01_14,"Dạ!"
E_C19_Aug_Luna01_15,"..."
E_C19_Aug_Luna01_16,"..."
E_C19_Aug_Luna01_17,"..."
E_C19_Aug_Luna01_18,"Không có gì hết..."
E_C19_Aug_Luna01_19,"Một bụi cỏ cũng không tìm thấy huống chi là cà rốt..."
E_C19_Aug_Luna01_20,"Windland rộng thế này. Chắc phải mất nhiều thời gian lắm..."
E_C19_Aug_Luna01_21,"Ừm... Ơ? Nghe một mùi hương ngọt ngào phát ra từ đâu đó."
E_C19_Aug_Luna01_22,"Hình như là hương hoa... Ơ? Hoa hồng?"
E_C19_Aug_Luna01_23,"Ở nơi này mà hoa hồng cũng nở sao! Vậy thì chắc cũng sẽ có cà rốt."
E_C19_Aug_Luna01_24,"Khịtttttttt!"
E_C19_Aug_Luna01_25,"Ơ?"
E_C19_Aug_Luna01_26,"Ahhhhhhhhh!"
E_C19_Aug_Luna01_27,"Lùi lại phía sau!"
E_C19_Aug_Luna01_28,"Hộc, hộc, hộc, hộc... Cái này là gì vậy. Mạnh thật luôn..."
E_C19_Aug_Luna01_29,"Vừa rồi hình như là mấy con quái vật đang bảo vệ mấy bông hoa đúng không?"
E_C19_Aug_Luna01_30,"Hình như là thế. Hay đó là những bông hồng bất diệt mà tôi từng được nghe người ta kháo nhau nhỉ? Hoa không bao giờ tàn ấy."
E_C19_Aug_Luna01_31,"Thật á? Lãng mạn quá! Cái này mà bán chắc được tiền lắm!"
E_C19_Aug_Luna01_32,"Haha. May là tâm trạng cô đã khá lên. Vậy chúng ta tạm nghỉ chút rồi đi tiếp?"
E_C19_Aug_Luna01_33,"Phải tìm nội trong hôm nay nên cần phải tranh thủ đấy!"
E_C19_Aug_Luna01_34,"Đúng đấy! Muộn giờ đến buổi tiệc thì không được đâu! Mau đi thôi!"
E_C19_Aug_Luna01_35,"Ơ, May? Không phải phía đó... Cô không sao chứ?"
E_C19_Aug_Luna01_36,"Chị Yanne, chị Juno! Đằng kia có cái gì đang lấp lá..n..h... Phụp."
E_C19_Aug_Luna01_37,"........."
E_C19_Aug_Luna01_38,"........."
E_C19_Aug_Luna01_39,"Ahhhhhhhhh!"
E_C19_Aug_Luna01_40,"Hô, hổ....!"
E_C19_Aug_Luna01_41,"Chạy đi May!"
E_C19_Aug_Luna01_42,"Hộc, hộc... Định tìm cà rốt thôi... Sao toàn gặp quái vật không vậy..."
E_C19_Aug_Luna01_43,"Hic... Em xin lỗi... Lẽ ra em phải cẩn thận hơn."
E_C19_Aug_Luna01_44,"Không phải lỗi tại cô đâu. Chỉ là hôm nay nhiều chuyện lạ lùng cứ kéo tới."
E_C19_Aug_Luna01_45,"Đáng lo thật! Mặt trời sắp lặn rồi. Hôm nay hơi quá sức nhỉ... Chỉ là muốn tặng cho Luna món quà cà rốt xinh đẹp thôi mà..."
E_C19_Aug_Luna01_46,"Ơ? Mới nói Luna à?"
E_C19_Aug_Luna01_47,"Ừ ừ, Luna đó. Sinh nhật Luna nên muốn..."
E_C19_Aug_Luna01_48,"..."
E_C19_Aug_Luna01_49,"...."
E_C19_Aug_Luna01_50,"..."
E_C19_Aug_Luna01_51,"Chị Yanne? Chị sao vậy?"
E_C19_Aug_Luna01_52,"Lu... Luna. Sao em lại ở đây?"
E_C19_Aug_Luna01_53,"Luna nghe mùi thơm thơm nên mới đi theo tới đây! Một mùi rất ngọt ngào và tươi mới!"
E_C19_Aug_Luna01_54,"Luna muốn mang về nhưng nó to quá Luna không di chuyển được...."
E_C19_Aug_Luna01_55,"Ơ... Lẽ nào, đó là..."
E_C19_Aug_Luna01_56,"Củ cà rốt vạn năm... là củ cà rốt được trồng trong mấy chục ngàn năm. Chắc đó là củ cà rốt vạn năm rồi?"
E_C19_Aug_Luna01_57,"Cà rốt vạn năm? Cái này là cà rốt vạn năm hả? Định tặng cho Luna ư?"
E_C19_Aug_Luna01_58,"Ừ. Chị không biết là em đã tìm ra được trước..."
E_C19_Aug_Luna01_59,"Woa! Cảm ơn chị nha! Chị Yanne là chị số một của Luna!"
