KEY,Vietnamese
E_C19_Jul_Ophelia01_43,"Lần này, anh định đi đâu nữa?"
E_C19_Jul_Ophelia01_44,Và nếu ta kết nối cái này ở đây...
E_C19_Jul_Ophelia01_45,Xong!
E_C19_Jul_Ophelia01_46,"Chúc mừng sinh nhật, Ophelia."
E_C19_Jul_Ophelia01_47,"Mỗi lần chúng ta thu dọn lều để di chuyển rất mệt nhọc, phải không?"
E_C19_Jul_Ophelia01_48,"Vì vậy, anh đã chuẩn bị cho em cỗ xe riêng."
E_C19_Jul_Ophelia01_49,Esker...
E_C19_Jul_Ophelia01_50,Cảm động hả? Không nói nên lời sao?
E_C19_Jul_Ophelia01_51,Việc đó quá nguy hiểm!
E_C19_Jul_Ophelia01_52,Em đã rất sợ! Anh đã bỏ lại em một mình!
E_C19_Jul_Ophelia01_53,Sợ ư? Quái vật đá đó chỉ là ảo giác thôi. 
E_C19_Jul_Ophelia01_54,Con thật anh đã xử lý rồi...
E_C19_Jul_Ophelia01_55,Một mình anh xử lý quái vật đá? Sao anh lại làm việc nguy hiểm thế?
E_C19_Jul_Ophelia01_56,"Bình tĩnh nào, Ophelia."
E_C19_Jul_Ophelia01_57,Em thà ở với mọi người trong gánh hát còn hơn ở một mình!
E_C19_Jul_Ophelia01_58,"Ha ha, có vẻ hơi sai sai rồi..."
E_C19_Jul_Ophelia01_59,Esker! Em ghét anh!
E_C19_Jul_Crow01_01,…
E_C19_Jul_Crow01_02,A! Ô... Ông già! 
E_C19_Jul_Crow01_03,"Ồ, chào ngài! Ngài có biết hôm nay là..."
E_C19_Jul_Crow01_04,"Đau quá, đồ lai căng!"
E_C19_Jul_Crow01_05,"(Im lặng đi, đồ ngu!)"
E_C19_Jul_Crow01_06,"(Nếu ông già phát hiện ra, ông ta sẽ nói rằng chúng ta đang làm mấy việc ngớ ngẩn đấy!)"
E_C19_Jul_Crow01_07,"Ha ha, nhưng ông ta chỉ nói thế với ngươi, đúng không, đồ lai căng?"
E_C19_Jul_Crow01_08,"(Ai là lai căng hả, đồ khùng...!?)"
E_C19_Jul_Crow01_09,Hừmm...
E_C19_Jul_Crow01_10,Ha ha... A ha ha ha...
E_C19_Jul_Crow01_11,Cái gì? Velkinoth! Giờ ngươi thấy cổ hủ chưa?
E_C19_Jul_Crow01_12,Được rồi! Giờ đi bắn súng nào!
E_C19_Jul_Crow01_13,(Đúng là nhóc con!)
E_C19_Jul_Crow01_14,…
E_C19_Jul_Crow01_15,Eh.. He he...
E_C19_Jul_Crow01_16,"Ồ, ta phải cho bé yêu ăn đây!"
E_C19_Jul_Crow01_17,Bé yêu ơi! Đến giờ ăn rồi!
E_C19_Jul_Crow01_18,…
E_C19_Jul_Crow01_19,A!
E_C19_Jul_Crow01_20,Đồ hà tiện! Đồ lai căng!
E_C19_Jul_Crow01_21,Từ khi nào mà ngươi có quyền gọi ta như thế?
E_C19_Jul_Crow01_22,"Hử, ngươi nói trúng phóc rồi đó! Điều đó càng khiến ta bực hơn! Chết đi!"
E_C19_Jul_Crow01_23,Ngươi chết đi!
E_C19_Jul_Crow01_24,"Vì ngươi đã bỏ chạy trước, nên ngươi đi mà chuẩn bị tất cả nguyên liệu làm bánh sinh nhật."
E_C19_Jul_Crow01_25,Được chứ? Ta không giúp đâu. Tự đi mà làm!
E_C19_Jul_Crow01_26,"Ta chuẩn bị xong hết rồi, đồ ngốc!"
E_C19_Jul_Crow01_27,Ngươi có mang theo công thức không?
E_C19_Jul_Crow01_28,Chắc ngươi mang nhầm công thức rồi chứ gì. Người cẩu thả như ngươi chắc đốt luôn rồi cũng nên.
E_C19_Jul_Crow01_29,"Này, ta không phải loại lai căng vụng về như ngươi."
E_C19_Jul_Crow01_30,"Từ khi chị gái đưa cho ta công thức, ta vẫn giữ cẩn thận."
E_C19_Jul_Crow01_31,Vậy thì làm nhanh lên nào.
E_C19_Jul_Crow01_32,Ta không muốn ông già phát hiện ra trước khi chúng ta xong việc đâu.
E_C19_Jul_Crow01_33,Nhưng sao Rose lại đưa công thức cho người ngốc như ngươi nhỉ?
E_C19_Jul_Crow01_34,"Ta đã hỏi chị ấy công thức, "
E_C19_Jul_Crow01_35,vì lần trước chị ấy làm ngon quá.
E_C19_Jul_Crow01_36,Chắc ngươi làm không ngon bằng chị ấy đâu.
E_C19_Jul_Crow01_37,"Nhắc đến việc đó, chị Rose nói là ta có thể đốt ngươi thành tro, "
E_C19_Jul_Crow01_38,rồi cho ngươi vào làm bột. Ta chắc hương vị sẽ ngon hơn!
E_C19_Jul_Crow01_39,Này! Nhào bột cẩn thận đi!
E_C19_Jul_Crow01_40,A! Đồ điên...!
E_C19_Jul_Crow01_41,"Hôm nay, một trong hai ta sẽ chết!"
E_C19_Jul_Crow01_42,Kya ha ha! Ta có nên làm bột bằng tên lai căng cháy xém không nhỉ?
E_C19_Jul_Crow01_43,"Khi chúng ta ra đi, cậu ấy chắc chắn sẽ cô đơn."
E_C19_Jul_Crow01_44,Có lẽ cậu ấy lại đắm mình vào những ký ức cũ giống như một kẻ ngốc cô đơn.
E_C19_Jul_Crow01_45,"Vì vậy, ta muốn anh lấp đầy tâm trí cậu ấy với những ký ức mới."
E_C19_Jul_Crow01_46,Để cậu ấy cảm thấy có chúng ta ở bên và có thể tươi cười bước tiếp.
E_C19_Jul_Crow01_47,Tái bút: Cậu ấy thích đồ ngọt hơn anh tưởng.
E_C19_Jul_Crow01_48,Vậy ra...
E_C19_Jul_Crow01_49,Mọi chuyện hôm nay đều là vì điều này sao?
E_C19_Jul_Crow01_50,Tôi xin lỗi.
E_C19_Jul_Crow01_51,Sinh nhật... 
E_C19_Jul_Crow01_52,Hãy cùng nhau ăn mừng đi.
E_C19_Jul_Crow01_53,"Hở, thật sao?"
E_C19_Jul_Crow01_54,"Oaaa! Anh thật tuyệt, Crow!"
E_C19_Jul_Crow01_55,Thức ăn ngon lắm!
E_C19_Jul_Crow01_56,*Lầm bầm*
E_C19_Jul_Crow01_57,Eo ơi!
E_C19_Jul_Crow01_58,Eo ơi kinh khủng...
E_C19_Jul_Crow01_59,"Đều là do mấy nguyên liệu tệ hại của ngươi đó, đồ lai căng!"
E_C19_Jul_Crow01_60,Cái gì? Ngươi nói cái gì? Là do ngươi nghịch lửa trong lúc nấu nướng thì có!
E_C19_Jul_Crow01_61,"Chết, chết, chết luôn đi!"
E_C19_July_Seria01_01,"Chúc mừng sinh nhật, Erze."
E_C19_July_Seria01_02,"Ôi cha, Seria! Chị nhớ sinh nhật của chúng ta cơ à!"
E_C19_July_Seria01_03,"Chúc mừng sinh nhật chị nữa, Seria!"
E_C19_July_Seria01_04,Muốn em tặng quà gì thì nói đi!
E_C19_July_Seria01_05,Chị không cần quà sinh nhật gì đâu.
E_C19_July_Seria01_06,Được phụng sự gia tộc Shadow Hilt đã là quá đủ đối với chị rồi.
E_C19_July_Seria01_07,Thôi nào. Chị dù có là thủ lĩnh của gia tộc thì vẫn là chị gái duy nhất của em.
E_C19_July_Seria01_08,Riêng hôm nay thì chị đừng lo nghĩ gì đến trách nhiệm nữa...
E_C19_July_Seria01_09,Em còn tìm được một hàng bán bánh kem sữa ngon lắm. Chúng ta có thể đến đó mừng sinh nhật!
E_C19_July_Seria01_10,E là chị không đi được. Mai chị còn có nhiệm vụ...
E_C19_July_Seria01_11,Hôm nay là sinh nhật chúng ta mà!
E_C19_July_Seria01_12,Nhưng...
E_C19_July_Seria01_13,"Seria, chị phải đi với em đấy!"
E_C19_July_Seria01_14,"Đi mà, đồng ý nhé? "
E_C19_July_Seria01_15,"...Được rồi, Erze."
E_C19_July_Seria01_16,Chị sẽ đi với em.
E_C19_July_Seria01_17,"Thế chị tặng em món quà gì đấy, Seria?"
E_C19_July_Seria01_18,Sao em không mở nó lúc chúng ta ăn món bánh kem sữa mà em vừa ca ngợi nhỉ?
E_C19_July_Seria01_19,...
E_C19_July_Seria01_20,"Ha, xem ra chị cũng nghĩ để tâm đến sinh nhật của em nhỉ!"
E_C19_July_Seria01_21,"Làm sao chị có thể bất cẩn, quên tạo kết giới như bây giờ chứ, phải không? *Cười khúc khích*"
E_C19_July_Seria01_22,...Phải. Là chị đợi em đấy. 
E_C19_July_Seria01_23,"Ôi, cảm động quá."
E_C19_July_Seria01_24,Chị biết mà.
E_C19_July_Seria01_25,Chị biết là hôm nay em sẽ tới tìm chị.
E_C19_July_Seria01_26,"Ôi, chị lúc nào cũng thế nhỉ? "
E_C19_July_Seria01_27,Cứ giả bộ biết mọi thứ về em.
E_C19_July_Seria01_28,Bực mình quá đi. 
E_C19_July_Seria01_29,Sai thế nào được. Chị đi guốc trong bụng em rồi.
E_C19_July_Seria01_30,Chị biết kiểu gì cũng em đến chúc mừng sinh nhật chị.
E_C19_July_Seria01_31,Vẫn kiêu ngạo như mọi khi.
E_C19_July_Seria01_32,"Được rồi. Nhân ngày đặc biệt này, em tới để lưu một dấu răng xinh xắn trên cổ chị đây."
E_C19_July_Seria01_33,Chị van nài em tới giết chị như thế thì làm sao em cưỡng lại được chứ? 
E_C19_July_Seria01_34,Chị không hình dung nổi điều này có ý nghĩa như thế nào với em đâu.
E_C19_July_Seria01_35,"Chúc mừng sinh nhật, Seria!"
E_C19_July_Seria01_36,Chứ em nghĩ vì sao chị bỏ kết giới đi hả?
E_C19_July_Seria01_37,?!
E_C19_July_Seria01_38,Trong đời chị
E_C19_July_Seria01_39,chưa từng mong ước điều gì dịp sinh nhật.  
E_C19_July_Seria01_40,Nhưng lần này thì khác.
E_C19_July_Seria01_41,"Chị ước ao có cơ hội giúp em an nghỉ, và điều đó đã thành sự thật. "
E_C19_July_Seria01_42,Kyaaaaa!
E_C19_July_Seria01_43,Đừng có... cố kiểm soát em... bằng món đồ chơi đó!
E_C19_July_Seria01_44,Chết đi!
E_C19_July_Seria01_45,"Ôi, không... Seria, trông sắc mặt cô xấu quá. "
E_C19_July_Seria01_46,Hẳn là cô vừa gặp một cơn ác mộng rồi.
E_C19_July_Seria01_47,Ác mộng...
E_C19_July_Seria01_48,"Phải, đúng là một cơn ác mộng. "
E_C19_July_Seria01_49,Một giấc mơ buồn thảm...
E_C19_July_Zafir01_01,Cảm ơn bạn đã giao dịch với chúng tôi. Rất mong bạn tiếp tục ủng hộ chúng tôi.
E_C19_July_Zafir01_02,"Hôm nay, chúng ta đã làm rất tốt. Ngươi có nghĩ thế không, Hoabis?"
E_C19_July_Zafir01_03,Meo!
E_C19_July_Zafir01_04,"A, Hoabis?"
E_C19_July_Zafir01_05,Ha ha ha! Chào mừng vị khách bé nhỏ dễ thương!
E_C19_July_Zafir01_06,Ta có thể giúp gì cho ngươi?
E_C19_July_Zafir01_07,"Meo, meo!"
E_C19_July_Zafir01_08,"Ồ, ngươi cần thứ gì hả? Là gì thế?"
E_C19_July_Zafir01_09,Ngươi đây rồi! Tìm được rồi.
E_C19_July_Zafir01_10,Cảm ơn anh đã đốt xử tốt với Hoabis.
E_C19_July_Zafir01_11,"Meooo, meo!"
E_C19_July_Zafir01_12,(Thứ năng lượng này... là Linh hồn ốc đảo sao?)
E_C19_July_Zafir01_13,(Không ngờ ta lại tìm thấy thứ này ở đây. Số phận đã đưa ta đến đây.)
E_C19_July_Zafir01_14,"Ồ, xin tự giới thiệu, ta là Zafir, tộc trưởng Tộc Mauhata."
E_C19_July_Zafir01_15,Người bạn nhỏ của anh nói cho tôi biết rồi. Ha ha! Tôi là Kumuro.
E_C19_July_Zafir01_16,"Cho phép ta được hỏi, làm thế nào anh có được thanh kiếm đằng sau anh?"
E_C19_July_Zafir01_17,"Ồ, anh có hứng thú với đồ cổ à?"
E_C19_July_Zafir01_18,"Thanh kiếm đó... tôi tìm thấy khi đi qua sa mạc, một vài năm trước khi ở lại Hội Orvel."
E_C19_July_Zafir01_19,...
E_C19_July_Zafir01_20,Thanh kiếm đã cũ mòn và hư hỏng.
E_C19_July_Zafir01_21,"Tôi đã cố gắng phục chế nó, và giờ nó trở thành một thanh kiếm phi thường."
E_C19_July_Zafir01_22,Lý do tôi sưu tầm đồ cổ và điều hành cửa hàng là để 
E_C19_July_Zafir01_23,thỏa mãn đam mê phục chế những vật huy hoàng trước kia như thanh kiếm này đây.
E_C19_July_Zafir01_24,Ra thế...
E_C19_July_Zafir01_25,Meooooo!
E_C19_July_Zafir01_26,"Ta biết là anh đã bỏ rất nhiều công sức, dù biết là khó nhưng anh có thể bán thanh kiếm cho ta không? Ta có thể trả anh bất cứ giá nào anh muốn"
E_C19_July_Zafir01_27,"Thanh kiếm đó thuộc về hoàng tộc trong thời đại Thần vương cổ đại, và là một thánh tích đối với bộ tộc sa mạc của chúng tôi."
E_C19_July_Zafir01_28,Meo!
E_C19_July_Zafir01_29,"Tôi hiểu, nếu vậy, hãy lấy nó đi."
E_C19_July_Zafir01_30,"Anh từ chối cũng dễ hiểu, nhưng làm ơn cân nhắc... được không?"
E_C19_July_Zafir01_31,Anh chắc chứ?
E_C19_July_Zafir01_32,Người bạn của anh nói hôm nay là sinh nhật anh. Tôi sẽ tặng anh thanh kiếm này làm quà sinh nhật.
E_C19_July_Zafir01_33,Thanh kiếm trở về với chủ nhân ban đầu cũng là điều hiển nhiên thôi.
E_C19_July_Zafir01_34,Điều khiến tôi vui hơn cả là thanh kiếm đã cho tôi thấy vẻ ngoài thực sự trong thời gian nó hiện diện ở đây.
E_C19_July_Zafir01_35,Ta thực sự rất cảm kích!
E_C19_July_Zafir01_36,Nhưng ta không thể lợi dụng sự hào phóng của anh. 
E_C19_July_Zafir01_37,"Ta, Zafir, tộc trưởng Tộc Mauhata, sẽ đưa cho anh 80% tất cả tiền lãi từ giao dịch của ta lần này để đền đáp."
E_C19_July_Zafir01_38,"Ha ha! Tôi nghĩ chừng đó là đủ để chúng ta làm quen lần này, nhưng tôi cho rằng anh nghĩ khác."
E_C19_July_Zafir01_39,"Nếu anh thực sự muốn thế, thì tôi sẽ không từ chối."
E_C19_July_Zafir01_40,Chúc mừng sinh nhật!
E_C19_July_Zafir01_41,Cảm ơn anh.
E_C19_July_Zafir01_42,Meoooo!
E_C19_Jul_Erze01_01,Lối kia! Bắt lấy nó!
E_C19_Jul_Erze01_02,Bắn đi... nó nhanh quá!
E_C19_Jul_Erze01_03,Đội trưởng! Đơn vị 1 đã bị hạ!
E_C19_Jul_Erze01_04,Cái gì?!
E_C19_Jul_Erze01_05,Ch... chỉ trong nháy mắt. Từ trong bóng tối... Hự!
E_C19_Jul_Erze01_06,Kẻ nào!?
E_C19_Jul_Erze01_07,Umm! Hừm hừm... 
E_C19_Jul_Erze01_08,Ui cha! Thật không ngờ có nhiều khách đến tiệc sinh nhật của ta thế.
E_C19_Jul_Erze01_09,Tiếc là chị gái lại không ở đây... Nhưng thôi không sao.
E_C19_Jul_Erze01_10,"Ngươi, ngươi đã làm gì với thuộc hạ của ta!?"
E_C19_Jul_Erze01_11,Ơ... Chúng là thuộc hạ của ngươi hả?
E_C19_Jul_Erze01_12,"Ta tưởng chúng là quà sinh nhật của mình, nên xơi tái chúng rồi. Huhuhu..."
E_C19_Jul_Erze01_13,"Ng... ngươi, thứ Ác quỷ!"
E_C19_Jul_Erze01_14,Ác quỷ? Ta ư? Ngươi thấy Ác quỷ nào hấp dẫn như ta chưa?
E_C19_Jul_Erze01_15,Đẹp... quá...
E_C19_Jul_Erze01_16,Tên ngốc thảm hại này! Tỉnh lại đi!
E_C19_Jul_Erze01_17,Ngươi muốn giống như mấy người ở Đơn vị 1 hả?
E_C19_Jul_Erze01_18,"Ư, hự!"
E_C19_Jul_Erze01_19,Hừm hừm... Cảm ơn các ngươi đã lặn lội từ vương quốc đến đây.
E_C19_Jul_Erze01_20,"Nhiều khách quá, nhiều máu quá!"
E_C19_Jul_Erze01_21,Hôm nay sẽ là bữa tiệc sinh nhật tuyệt nhất của ta! Ngươi có nghĩ thế không?
E_C19_Jul_Erze01_22,Vớ vẩn!
E_C19_Jul_Erze01_23,"Mọi người, hãy chuẩn bị chiến đấu!"
E_C19_Jul_Erze01_24,Kya ha ha! 
E_C19_Jul_Erze01_25,"Thú vị, thú vị quá đi! "
E_C19_Jul_Erze01_26,Và khuôn mặt đầy tuyệt vọng của các ngươi càng khiến chuyện này thú vị hơn!
E_C19_Jul_Erze01_27,Điên dại!
E_C19_Jul_Erze01_28,Tấn công! Giết con quái vật đó!
E_C19_Jul_Erze01_29,Xin các ngươi đừng chết dễ quá!
E_C19_Jul_Erze01_30,Ha ha! Hm hm!
E_C19_Jul_Erze01_31,Mùi máu thật ngọt ngào!
E_C19_Jul_Erze01_32,Ta vẫn còn nhớ. Thứ năng lượng ấm áp của sự sống chảy xuống cổ ta...
E_C19_Jul_Erze01_33,"Những tiếng thét tuyệt vọng, và khuôn mặt của chị gái nhìn ta... "
E_C19_Jul_Erze01_34,Đó là món quà sinh nhật tuyệt nhất.
E_C19_Jul_Erze01_35,Thật tuyệt vời làm sao! Thật háo hức làm sao!
E_C19_Jul_Erze01_36,Nhưng...
E_C19_Jul_Erze01_37,Như vậy chưa đủ.
E_C19_Jul_Erze01_38,"Chưa đủ, chưa đủ, chưa đủ, chưa đủ, chưa đủ, chưa đủ, chưa đủ, chưa đủ, chưa đủ!"
E_C19_Jul_Erze01_39,Như vậy chưa đủ!
E_C19_Jul_Erze01_40,"Khát quá... Chị ơi, em khát quá! "
E_C19_Jul_Erze01_41,Sao chị không đến chúc mừng sinh nhật em? Sao chị không đến gặp em?
E_C19_Jul_Erze01_42,Em sẽ chỉ chịu đựng điều này vào năm nay thôi...
E_C19_Jul_Erze01_43,"Năm sau, chị phải đến tìm em đấy."
E_C19_Jul_Erze01_44,Để em có được Dòng máu ngọt ngào của chị...
E_C19_Jul_Erze01_45,Như em đang có lúc này...
E_C19_Jul_Laias01_01,*Thở dài*
E_C19_Jul_Laias01_02,*Thở dài*
E_C19_Jul_Laias01_03,Xem ra ngày đó cuối cùng đã đến.
E_C19_Jul_Laias01_04,"Thôi thì vì chị, ta sẽ bỏ qua chuyện này hôm nay."
E_C19_Jul_Laias01_05,"Cái gì? Ngươi có tư cách nói điều đó sao, đầu heo?"
E_C19_Jul_Laias01_06,"Ta thà tự mình làm còn hơn làm cùng ngươi, đồ lùn."
E_C19_Jul_Laias01_07,Ngươi muốn để thua gã đó như năm ngoái sao? Ta không muốn thế.
E_C19_Jul_Laias01_08,"Năm nay, ta sẽ tổ chức sinh nhật cho chị trước tên ruồi nhặng ve vãn đó!"
E_C19_Jul_Laias01_09,Đ... được thôi. Vậy làm đi. Chết tiệt...
E_C19_Jul_Laias01_10,"Vậy, ta sẽ nhắc lại cho ngươi về giao kèo. Đừng quên đấy."
E_C19_Jul_Laias01_11,"Thứ nhất, chúng ta không gây lộn. Chúng ta sẽ tặng quà cho chị cùng một lúc."
E_C19_Jul_Laias01_12,"Thứ hai, chúng ta sẽ ngăn không cho tên ruồi nhặng ve vãn kia tặng quà trước chúng ta, bằng bất cứ giá nào."
E_C19_Jul_Laias01_13,Hiểu chưa? Chỉ có 2 quy tắc thôi. Ngay cả ngươi còn nhớ được mà.
E_C19_Jul_Laias01_14,Ngươi nói ngay cả ta nghĩa là sao!? Hừ!
E_C19_Jul_Laias01_15,He he. Không ngờ ngươi lại kiềm chế được đó. Ngoan lắm! Giờ thì...
E_C19_Jul_Laias01_16,"Đi thôi. Lần này, chúng ta phải thổi bay xác ướp đó!"
E_C19_Jul_Laias01_17,Ta biết mà...
E_C19_Jul_Laias01_18,Phải không?
E_C19_Jul_Laias01_19,Ngay cả cái gáy của hắn cũng khiến ta khó chịu…
E_C19_Jul_Laias01_20,"Vẫn chưa đủ... Vậy thì, thêm hoa ở đây nữa..."
E_C19_Jul_Laias01_21,Có vẻ ổn rồi...
