KEY,French
SKILL_DESC_132,Le taux d'augmentation d'Attaque augmente de [64ff64]{1}[-]%.
SKILL_DESC_133,Augmente la vitesse de [64ff64]{1}[-] pendant la durée.
SKILL_DESC_120,Augmente les DEF de [64ff64]{1}[-] et l'Esquive de [64ff64]{2}[-]. Chaque esquive réussie augmente les DEG infligés par les attaques automatiques de [64ff64]{4}[-]% pendant [64ffff]{3}[-] sec.
SKILL_DESC_121,Augment le taux d'augmentation de DEF de [64ff64]{1}[-]%.
SKILL_DESC_122,Augment le taux d'augmentation de DEF de [64ff64]{1}[-]%.
SKILL_DESC_123,Augment le taux d'augmentation de DEF de [64ff64]{1}[-]%.
SKILL_DESC_90000010,Chaque attaque a 35% de chance d'infliger des DEG P à l'ennemi (160% de l'ATQ)
SKILL_DESC_90000011,Chaque attaque a 35% de chance d'infliger des DEG P à l'ennemi (192% de l'ATQ)
SKILL_DESC_90000012,Chaque attaque a 35% de chance d'infliger des DEG P à l'ennemi (230% de l'ATQ)
SKILL_DESC_90000013,Chaque attaque a 35% de chance d'infliger des DEG P à l'ennemi (276% de l'ATQ)
SKILL_DESC_90000014,Chaque attaque a 35% de chance d'infliger des DEG P à l'ennemi (331% de l'ATQ)
SKILL_DESC_90000015,Chaque attaque a 35% de chance d'infliger des DEG P à l'ennemi (400% de l'ATQ)
SKILL_NAME_210,Lumière Miraculeuse
SKILL_NAME_211,Lumière Miraculeuse II
SKILL_NAME_212,Lumière Miraculeuse III
SKILL_NAME_213,Lumière Miraculeuse IV
SKILL_NAME_230,Bénédiction de Lumière
SKILL_NAME_231,Bénédiction de Lumière II
SKILL_NAME_232,Bénédiction de Lumière III
SKILL_NAME_233,Bénédiction de Lumière IV
SKILL_NAME_240,Vengeance Céleste
SKILL_NAME_241,Vengeance Céleste II
SKILL_NAME_242,Vengeance Céleste III
SKILL_NAME_243,Vengeance Céleste IV
SKILL_NAME_220,Grâce de la Déesse
SKILL_NAME_221,Grâce de la Déesse II
SKILL_NAME_222,Grâce de la Déesse III
SKILL_NAME_223,Grâce de la Déesse IV
SKILL_NAME_250,Protection Céleste
SKILL_NAME_3303910,Lumière du destin
SKILL_NAME_3303920,Bénédiction du destin
SKILL_NAME_3303930,Vengeance céleste
SKILL_DESC_210,Soigne l'allié ayant le moins de PV de [ffc800]{1}[-] PV.
SKILL_DESC_211,Augmente la Récupération de [64ff64]{1}[-]%.
SKILL_DESC_212,Augmente la Récupération de [64ff64]{1}[-]%.
SKILL_DESC_213,Enlève les effets néfastes de la cible.
SKILL_DESC_230,Lance sur tous les alliés un bouclier qui absorbe [ffc800]{2}[-] DEG pour [64ffff]{1}[-] secondes.
SKILL_DESC_231,Augmente les PV Bouclier de [64ff64] {1} [-]%.
SKILL_DESC_232,Augmente les PV Bouclier de [64ff64]{1}[-]%.
SKILL_DESC_233,Augmente le taux de récupération de la cible par [64ff64] {1} [-]% pour la durée de la compétence.
SKILL_DESC_240,"Attaque 6 fois la cible et les ennemis à portée qui l'entourent, infligeant jusqu'à [ffc800]{1}[-] DEG M. Les cibles touchées seront aveuglées pendant [64ffff]{2}[-] sec et subiront {3}% de DEG supplémentaires."
SKILL_DESC_241,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_242,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_243,Augmente le Crit de [64ff64]{1}[-].
SKILL_DESC_220,Augmente la DEF M de [64ffff]1[-] allié aux PV les plus bas de [64ff64]{2}[-] toutes les 15 sec pendant [64ffff]{1}[-] sec.
SKILL_DESC_221,Le taux d'augmentation de DEF M. est augmenté de [64ff64] {1} [-]%.
SKILL_DESC_222,Le taux d'augmentation de DEF M. est augmenté de [64ff64] {1} [-]%.
SKILL_DESC_223,Restaure les PV à la cible de [64ff64] {1} [-]% pour la durée de la compétence.
SKILL_DESC_90000020,Soigne 4 alliés aux PV les plus bas de 80% de l'ATQ pendant 8 sec et augmente le Crit de 300 et les DEG Crit de 20% de l'allié avec l'ATQ la plus élevée pendant 8 sec.
SKILL_DESC_90000021,Soigne 4 alliés aux PV les plus bas de 96% de l'ATQ pendant 8 sec et augmente le Crit de 300 et les DEG Crit de 24% de l'allié avec l'ATQ la plus élevée pendant 8 sec.
SKILL_DESC_90000022,Soigne 4 alliés aux PV les plus bas de 115% de l'ATQ pendant 8 sec et augmente le Crit de 300 et les DEG Crit de 29% de l'allié avec l'ATQ la plus élevée pendant 8 sec.
SKILL_DESC_90000023,Soigne 4 alliés aux PV les plus bas de 138% de l'ATQ pendant 8 sec et augmente le Crit de 300 et les DEG Crit de 35% de l'allié avec l'ATQ la plus élevée pendant 8 sec.
SKILL_DESC_90000024,Soigne 4 alliés aux PV les plus bas de 165% de l'ATQ pendant 8 sec et augmente le Crit de 300 et les DEG Crit de 42% de l'allié avec l'ATQ la plus élevée pendant 8 sec.
SKILL_DESC_90000025,Soigne 4 alliés aux PV les plus bas de 200% de l'ATQ pendant 8 sec et augmente le Crit de 300 et les DEG Crit de 50% de l'allié avec l'ATQ la plus élevée pendant 8 sec.
SKILL_NAME_310,Pointe de Feu
SKILL_NAME_311,Pointe de Feu II
SKILL_NAME_312,Pointe de Feu III
SKILL_NAME_313,Pointe de Feu IV
SKILL_NAME_340,Boule de Feu
SKILL_NAME_341,Boule de Feu II
SKILL_NAME_342,Boule de Feu III
SKILL_NAME_343,Boule de Feu IV
SKILL_NAME_330,Pluie de Feu
SKILL_NAME_331,Pluie de Feu II
SKILL_NAME_332,Pluie de Feu III
SKILL_NAME_333,Pluie de Feu IV
SKILL_NAME_320,Diffusion de Flammes
SKILL_NAME_321,Diffusion de Flammes II
SKILL_NAME_322,Diffusion de Flammes III
SKILL_NAME_323,Diffusion de Flammes IV
SKILL_NAME_350,Flamme Primordiale
SKILL_DESC_310,Attaque 5 fois un ennemi choisi au hasard et lui inflige un total de [ffc800]{1}[-] points de DEG M. Chaque coup critique restaure 100 points de mana.
SKILL_DESC_311,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_312,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_313,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_340,"Attaque la cible et les ennemis près d'elle, ce qui leur inflige [ffc800]{1}[-] points de DEG M et les étourdit pendant [64ffff]2[-] sec. Inflige [ffc800]{2}[-] points de DEG M aux boss."
SKILL_DESC_341,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_342,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_343,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_330,"Attaque 5 fois tous les ennemis, ce qui leur inflige un total de [ffc800]{1}[-] points de DEG M. Cette attaque inflige 150% de DEG Crit supplémentaires."
SKILL_DESC_331,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_332,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_333,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_320,Inflige une charge de [fa96fa]Braises[-] lors d'une attaque portée contre l'ennemi. Les ennemis touchés par Braises subissent [ffc800]{2}[-] points de DEG M pendant 20 sec. Braises peut se cumuler jusqu'à 10 fois.
SKILL_DESC_321,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_322,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_323,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_90000030,Chaque coup de compétence inflige des DEG M supplémentaires égaux à 3% de l'ATQ par charge de Braises qui pèse sur les ennemis.
SKILL_DESC_90000031,"Chaque coup de compétence inflige des DEG M supplémentaires égaux à 3,6% de l'ATQ par charge de Braises qui pèse sur les ennemis."
SKILL_DESC_90000032,"Chaque coup de compétence inflige des DEG M supplémentaires égaux à 4,3% de l'ATQ par charge de Braises qui pèse sur les ennemis."
SKILL_DESC_90000033,"Chaque coup de compétence inflige des DEG M supplémentaires égaux à 5,2% de l'ATQ par charge de Braises qui pèse sur les ennemis."
SKILL_DESC_90000034,"Chaque coup de compétence inflige des DEG M supplémentaires égaux à 6,3% de l'ATQ par charge de Braises qui pèse sur les ennemis."
SKILL_DESC_90000035,"Chaque coup de compétence inflige des DEG M supplémentaires égaux à 7,5% de l'ATQ par charge de Braises qui pèse sur les ennemis."
SKILL_NAME_430,Impitoyable
SKILL_NAME_431,Impitoyable II
SKILL_NAME_432,Impitoyable III
SKILL_NAME_433,Impitoyable IV
SKILL_NAME_420,Rideau de l'Ombre
SKILL_NAME_421,Rideau de l'Ombre II
SKILL_NAME_422,Rideau de l'Ombre III
SKILL_NAME_423,Rideau de l'Ombre IV
SKILL_NAME_440,GriffeLame
SKILL_NAME_441,GriffeLame II
SKILL_NAME_442,GriffeLame III
SKILL_NAME_443,GriffeLame IV
SKILL_NAME_410,Piratage
SKILL_NAME_411,Piratage II
SKILL_NAME_412,Piratage III
SKILL_NAME_413,Piratage IV
SKILL_NAME_450,Abattre les Faibles
SKILL_DESC_430,"Attaque [64ffff]3[-] fois un ennemi choisi au hasard, ce qui lui inflige un total de [ffc800]{1}[-] points de DEG P ainsi que [64ffff]1[-] charge de [fa96fa]Saignement[-], qui inflige [ffc800]{3}[-] points de DEG P pendant {2} sec. [fa96fa]Saignement[-] peut être accumulé jusqu'à [64ffff]3[-] fois."
SKILL_DESC_431,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_432,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_433,Augmente les DEG Crit de [64ff64]{1}[-]%.
SKILL_DESC_420,ATQ augmentée de [ffc800]{2}[-] pendant [64ffff]{1}[-] sec et esquive toutes les attaques de DEG P.
SKILL_DESC_421,Le taux d'augmentation de l'ATQ est augmenté de [64ff64] {1} [-]%.
SKILL_DESC_422,Le taux d'augmentation de l'ATQ est augmenté de [64ff64] {1} [-]%.
SKILL_DESC_423,Augmente la Vit. d'ATQ de [64ff64] {1} [-] pour la durée.
SKILL_DESC_440,"Attaque par derrière l'ennemi ayant le moins de PV et inflige [FFC800] {1} [-] DEG P. Chaque application de Saignement sur l'ennemi inflige [64ff64] {2} [-]% points de DEG supplémentaires. Les effets de Saignement sont ensuite retirés. En cas de coup critique, [64ffff]2[-] PM sont restitués et le temps de recharge de la compétence est réinitialisé."
SKILL_DESC_441,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_442,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_443,Augmente les DEG Crit de [64ff64]{1}[-]%.
SKILL_DESC_410,"Si une attaque automatique réussit un coup critique, la cible est attaquée 6 fois, ce qui lui inflige un total de [ffc800]{1}[-] DEG P supplémentaires."
SKILL_DESC_411,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_412,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_413,Augmente les DEG Crit de [64ff64]{1}[-]%.
SKILL_DESC_90000040,Chaque attaque automatique a 25% de chance d'infliger des DEG P sur l'ennemi (50% de l'ATQ) et applique l'effet Saignement.
SKILL_DESC_90000041,Chaque attaque automatique a 28% de chance d'infliger des DEG P sur l'ennemi (60% de l'ATQ) et applique l'effet Saignement.
SKILL_DESC_90000042,Chaque attaque automatique a 31% de chance d'infliger des DEG P sur l'ennemi (72% de l'ATQ) et applique l'effet Saignement.
SKILL_DESC_90000043,Chaque attaque automatique a 34% de chance d'infliger des DEG P sur l'ennemi (86% de l'ATQ) et applique l'effet Saignement.
SKILL_DESC_90000044,Chaque attaque automatique a 37% de chance d'infliger des DEG P sur l'ennemi (103% de l'ATQ) et applique l'effet Saignement.
SKILL_DESC_90000045,Chaque attaque automatique a 40% de chance d'infliger des DEG P sur l'ennemi (125% de l'ATQ) et applique l'effet Saignement.
SKILL_NAME_520,Fracasser
SKILL_NAME_521,Fracasser II
SKILL_NAME_522,Fracasser III
SKILL_NAME_523,Fracasser IV
SKILL_NAME_510,Cri de Bataille
SKILL_NAME_511,Cri de Bataille II
SKILL_NAME_512,Cri de Bataille III
SKILL_NAME_513,Cri de Bataille IV
SKILL_NAME_530,Vortex
SKILL_NAME_531,Vortex II
SKILL_NAME_532,Vortex III
SKILL_NAME_533,Vortex IV
SKILL_NAME_540,Enrager
SKILL_NAME_541,Enrager II
SKILL_NAME_542,Enrager III
SKILL_NAME_543,Enrager IV
SKILL_NAME_550,Fureur Sanguinaire
SKILL_DESC_520,"Inflige [ffc800]{1}[-] points de DEG P aux ennemis à portée, et la première attaque les renverse pendant [64ffff]{2}[-] sec et réduit leur Vit ATQ de 250 points pendant 10 sec."
SKILL_DESC_521,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_522,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_523,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_510,"Tous les alliés bénéficient de [ffc800]{2}[-] ATQ pendant [64ffff]{1}[-] sec. A l'activation, retire tous les effets négatifs sur tous les alliés."
SKILL_DESC_511,Le taux d'augmentation d'Attaque augmente de [64ff64] {1} [-]%.
SKILL_DESC_512,Le taux d'augmentation d'Attaque augmente de [64ff64] {1} [-]%.
SKILL_DESC_513,Le taux d'augmentation d'Attaque augmente de [64ff64] {1} [-]%.
SKILL_DESC_530,Inflige [ffc800]{1}[-] DEG P aux ennemis à proximité ainsi que [ffc800]{2}[-] DEG P aux ennemis non-Héros. La dernière attaque gèle les ennemis pendant [64ffff]{3}[-] sec. Confère l'immunité contre les contrôles pendant l'incantation.
SKILL_DESC_531,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_532,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_533,"Pendant l'incantation, rassemble tous les ennemis à portée."
SKILL_DESC_540,"Lors de l'attaque, augmente l'ATQ de [ffc800]{2}[-] points pendant [64ffff]{1}[-] sec, ainsi que les DEG infligés aux ennemis non-Héros de 3%. Cet effet peut se cumuler jusqu'à [64ffff]10[-] fois."
SKILL_DESC_541,Le taux d'augmentation d'Attaque augmente de [64ff64] {1} [-]%.
SKILL_DESC_542,Le taux d'augmentation d'Attaque augmente de [64ff64] {1} [-]%.
SKILL_DESC_543,La résistance au affaiblissements augmente de 50 pour chaque application.
SKILL_DESC_90000050,"Augmente les PV Max de {1}%. Pour chaque 1% de PV perdus, augmente l'ATQ de {2}% et la Vitesse d'ATQ de {3}."
SKILL_DESC_90000051,"Pour chaque 1% de PV perdus, l'ATQ augmente de 1% et la Vitesse d'ATQ augmente de 10."
SKILL_DESC_90000052,"Pour chaque 1% de PV perdus, l'ATQ augmente de 1.2% et la Vitesse d'ATQ augmente de 12."
SKILL_DESC_90000053,"Pour chaque 1% de PV perdus, l'ATQ augmente de 1.4% et la Vitesse d'ATQ augmente de 14."
SKILL_DESC_90000054,"Pour chaque 1% de PV perdus, l'ATQ augmente de 1.7% et la Vitesse d'ATQ augmente de 17."
SKILL_DESC_90000055,"Pour chaque 1% de PV perdus, l'ATQ augmente de 2% et la Vitesse d'ATQ augmente de 20."
SKILL_NAME_610,Choc
SKILL_NAME_611,Choc II
SKILL_NAME_612,Choc III
SKILL_NAME_613,Choc IV
SKILL_NAME_620,Coup de Tête
SKILL_NAME_621,Coup de Tête II
SKILL_NAME_622,Coup de Tête III
SKILL_NAME_623,Coup de Tête IV
SKILL_NAME_630,Incarnation Terrestre
SKILL_NAME_631,Incarnation Terrestre II
SKILL_NAME_632,Incarnation Terrestre III
SKILL_NAME_633,Incarnation Terrestre IV
SKILL_NAME_640,Destruction d'Armure
SKILL_NAME_641,Destruction d'Armure II
SKILL_NAME_642,Destruction d'Armure III
SKILL_NAME_643,Destruction d'Armure IV
SKILL_NAME_650,Résistance à la Douleur
SKILL_DESC_610,Inflige [ffc800]{1}[-] points de DEG P et renverse l'ennemi pendant [64ffff]{2}[-] sec.
SKILL_DESC_611,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_612,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_613,Diminue de [ff6464]{2}[-]% la DEF P des ennemis touchés pendant [64ffff]{1}[-] sec.
SKILL_DESC_620,Fonce sur l'ennemi et inflige [ffc800]{1}[-] points de DEG P Réduit également la Vitesse d'Attaque des ennemis touchés de [ff6464]{3}[-]% pendant [64ffff]{2}[-] sec.
SKILL_DESC_621,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_622,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_623,Diminiue l'ATQ ennemie de [ff6464]{1}[-]%.
SKILL_DESC_630,"Lorsque activé, augmente la DEF de [ffc800]{2}[-] pendant [64ffff]{1}[-] sec et immunise contre tous les effets. Soigne également [64ff64]{3}[-]% des PV."
SKILL_DESC_631,Le taux de récupération des points de DEF P augmente de [64ff64]{1}[-]%.
SKILL_DESC_632,Le taux de récupération des points de DEF P augmente de [64ff64]{1}[-]%.
SKILL_DESC_633,Réduit les DEG de [ff6464]{1}[-] supplémentaires.
SKILL_DESC_640,"Lors d'une l'attaque, réduit la DEF P de l'ennemi de [ff6464]{2}[-] pendant [64ffff]{1}[-] sec. Cumulable jusqu'à [64ffff]5[-] fois."
SKILL_DESC_641,Réduit la DEF P de [64ff64]{1}[-]% supplémentaires.
SKILL_DESC_642,Réduit la DEF P de [64ff64]{1}[-]% supplémentaires.
SKILL_DESC_643,Réduit les chances d'Esquive P de l'ennemi de [ff6464]{1}[-]% par application.
SKILL_DESC_90000060,"Lorsque vous subissez des DEG, Rage du Dragon vous est appliqué pendant 10 sec. ATQ et DEF du Héros augmente de 0.8%. Cumulable jusqu'à 100 fois."
SKILL_DESC_90000061,"Lorsque vous subissez des DEG, Rage du Dragon vous est appliqué pendant 10 sec. ATQ et DEF du Héros augmente de 1%. Cumulable jusqu'à 100 fois."
SKILL_DESC_90000062,"Lorsque vous subissez des DEG, Rage du Dragon vous est appliqué pendant 10 sec. ATQ et DEF du Héros augmente de 1.2%. Cumulable jusqu'à 100 fois."
SKILL_DESC_90000063,"Lorsque vous subissez des DEG, Rage du Dragon vous est appliqué pendant 10 sec. ATQ et DEF du Héros augmente de 1.4%. Cumulable jusqu'à 100 fois."
SKILL_DESC_90000064,"Lorsque vous subissez des DEG, Rage du Dragon vous est appliqué pendant 10 sec. ATQ et DEF du Héros augmente de 1.7%. Cumulable jusqu'à 100 fois"
SKILL_DESC_90000065,"Lorsque vous subissez des DEG, Rage du Dragon vous est appliqué pendant 10 sec. ATQ et DEF du Héros augmente de 2%. Cumulable jusqu'à 100 fois."
SKILL_NAME_710,Tir Rapide
SKILL_NAME_711,Tir Rapide II
SKILL_NAME_712,Tir Rapide III
SKILL_NAME_713,Tir Rapide IV
SKILL_NAME_730,Bombe de Colle
SKILL_NAME_731,Bombe de Colle II
SKILL_NAME_732,Bombe de Colle III
SKILL_NAME_733,Bombe de Colle IV
SKILL_NAME_720,Bombe Fumigène
SKILL_NAME_721,Bombe Fumigène II
SKILL_NAME_722,Bombe Fumigène III
SKILL_NAME_723,Bombe Fumigène IV
SKILL_NAME_740,Charge de Canon
SKILL_NAME_741,Charge de Canon II
SKILL_NAME_742,Charge de Canon III
SKILL_NAME_743,Charge de Canon IV
SKILL_NAME_750,Remodelage d'Arme
SKILL_DESC_710,"Attaque tous les ennemis situés en face et en ligne droite, ce qui leur inflige [ffc800]{1}[-] points de DEG P et les repousse. Si la cible n'est pas un Héros, l'attaque leur inflige [ffc800]{2}[-] points de DEG P supplémentaires et les étourdit pendant {3} sec."
SKILL_DESC_711,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_712,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_713,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_720,"Inflige [ffc800]{1}[-] DEG P aux ennemis à portée, et augmente de [ff6464]{3}[-]% les DEG P reçus par la cible pendant [64ffff]{2}[-] sec et applique Aveuglement pendant [64ffff]{4}[-] sec."
SKILL_DESC_721,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_722,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_723,Inflige des DEG à l'ennemi et applique Étourdissement pendant 1 sec.
SKILL_DESC_730,"Attache une Bombe de Colle qui explose après [64ffff]{1}[-] sec sur un ennemi aléatoire. L'explosion inflige aux ennemis à portée un maximum de [ffc800]{2}[-] points de DEG P proportionnellement à leurs PV actuels et applique Étourdissement pendant [64ffff]3[-] sec. Lorsque la Bombe de Colle est attachée, la cible est affectée par Étourdissement pendant [64ffff]2[-] sec."
SKILL_DESC_731,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_732,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_733,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_740,Les attaques auto ont [64ff64]15[-]% de chances de lancer une bombe qui inflige [ffc800]{2}[-] points de DEG P aux cibles à portée tout en appliquant Étourdissement pendant [64ffff]2[-] sec.
SKILL_DESC_741,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_742,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_743,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_90000070,"Accorde 25% de chances d'accumuler une charge de Poudre à canon lors de l'attaque. Chaque charge de Poudre à canon augmente l'ATQ de {1}%, la Vit ATQ de {2} et les DEG infligés aux ennemis non-Héros de {3}%. Poudre à canon peut être accumulée jusqu'à {4} fois et ne peut pas être dissipée."
SKILL_DESC_90000071,"Accorde 25% de chances d'accumuler une charge de Poudre à canon lors de l'attaque. Chaque charge de Poudre à canon augmente l'ATQ de 3,6%, la Vit ATQ de 36 points et les DEG infligés aux ennemis non-Héros de 3,6%. Poudre à canon peut être accumulée jusqu'à 7 fois et ne peut pas être dissipée."
SKILL_DESC_90000072,"Accorde 25% de chances d'accumuler une charge de Poudre à canon lors de l'attaque. Chaque charge de Poudre à canon augmente l'ATQ de 4,3%, la Vit ATQ de 43 points et les DEG infligés aux ennemis non-Héros de 4,3%. Poudre à canon peut être accumulée jusqu'à 7 fois et ne peut pas être dissipée."
SKILL_DESC_90000073,"Accorde 25% de chances d'accumuler une charge de Poudre à canon lors de l'attaque. Chaque charge de Poudre à canon augmente l'ATQ de 5,1%, la Vit ATQ de 51 points et les DEG infligés aux ennemis non-Héros de 5,1%. Poudre à canon peut être accumulée jusqu'à 7 fois et ne peut pas être dissipée."
SKILL_DESC_90000074,"Accorde 25% de chances d'accumuler une charge de Poudre à canon lors de l'attaque. Chaque charge de Poudre à canon augmente l'ATQ de 6,2%, la Vit ATQ de 62 points et les DEG infligés aux ennemis non-Héros de 6,2%. Poudre à canon peut être accumulée jusqu'à 7 fois et ne peut pas être dissipée."
SKILL_DESC_90000075,"Accorde 25% de chances d'accumuler une charge de Poudre à canon lors de l'attaque. Chaque charge de Poudre à canon augmente l'ATQ de 7,5%, la Vit ATQ de 75 points et les DEG infligés aux ennemis non-Héros de 7,5%. Poudre à canon peut être accumulée jusqu'à 7 fois et ne peut pas être dissipée."
SKILL_NAME_810,Éclair
SKILL_NAME_811,Éclair II
SKILL_NAME_812,Éclair III
SKILL_NAME_813,Éclair IV
SKILL_NAME_820,Pluie de Soin
SKILL_NAME_821,Pluie de Soin II
SKILL_NAME_822,Pluie de Soin III
SKILL_NAME_823,Pluie de Soin IV
SKILL_NAME_830,Vent Rapide
SKILL_NAME_831,Vent Rapide II
SKILL_NAME_832,Vent Rapide III
SKILL_NAME_833,Vent Rapide IV
SKILL_NAME_840,Chaine d'Éclair
SKILL_NAME_841,Chaine d'Éclair II
SKILL_NAME_842,Chaine d'Éclair III
SKILL_NAME_843,Chaine d'Éclair IV
SKILL_NAME_850,Coup Chargé
SKILL_DESC_810,"Abats [64ffff]5[-] éclairs sur des ennemis aléatoires et inflige [ffc800]{1}[-] points de DEG M. Provoque également une électrocution des ennemis. Lorsqu'ils sont touchés en ayant cet effet, ils subissent un Étourdissement pendant [64ffff]{2}[-] sec."
SKILL_DESC_811,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_812,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_813,Augmente le Crit de [64ff64]{1}[-].
SKILL_DESC_820,Rend [ffc800]{2}[-] PV à tous les alliés pendant [64ffff]{1}[-] sec.
SKILL_DESC_821,Augmente la Récupération de [64ff64]{1}[-]%.
SKILL_DESC_822,Augmente la Récupération de [64ff64]{1}[-]%.
SKILL_DESC_823,"Pendant l'incantation, gagne une immunité à tous les effets et améliore la réduction des DEG de [ff6464]{1}[-]."
SKILL_DESC_830,"Pendant [64ffff]{1}[-] sec, augmente l'ATQ de [64ff64]{2}[-] et la Vitesse d'ATQ de [64ff64]{3}[-] pour tous les alliés."
SKILL_DESC_831,Le taux de récupération d'ATQ augmente de [64ff64]{1}[-]%.
SKILL_DESC_832,Le taux de récupération d'ATQ augmente de [64ff64]{1}[-]%.
SKILL_DESC_833,"Pour la durée de la compétence, le Crit est augmenté de [64ff64]{1}[-]."
SKILL_DESC_840,"Inflige [ffc800]{2}[-] points de DEG M à 4 ennemis toutes les [64ffff]{1}[-] sec, leur inflige Choc électrique pendant [64ffff]{3}[-] sec et les étourdit pendant [64ffff]1[-] sec à chaque coup critique. Les ennemis touchés par Choc électrique subissent un total de [ffc800]{5}[-] points de DEG M pendant {4} sec."
SKILL_DESC_841,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_842,Augmente les DEG infligés de [64ff64]{1}[-]%.
SKILL_DESC_843,Augmente les DEG infligés de [64ff64]{1}[-]%.
