KEY,"Korean"
E_C19_Jan_Fray01_25,"그런데...아이리스 님은...왜 저에게 그런 이야길 해주시지 않은 걸까요?"
E_C19_Jan_Fray01_26,"분명 이유가 있을 걸세. "
E_C19_Jan_Fray01_27,"아이리스의 의지는 모두 루아님의 뜻을 따르고 있으니..."
E_C19_Jan_Fray01_28,"...그렇군요...고맙습니다. 정말 궁금했던 이야기에요."
E_C19_Jan_Fray01_29,"아닐세. 괜한 이야기로 그대의 중요한 날 마음을 어지럽힌 것 같구나."
E_C19_Jan_Fray01_30,"그럼 부디 빛으로 가득한...아니, 인간 세상의 인사는 다르지."
E_C19_Jan_Fray01_31,"생일 축하하네. 프레이."
E_C19_Jan_Fray01_32,"...고맙습니다. "
E_C19_Jan_Fray01_33,"..................................................."
E_C19_Jan_Fray01_34,"...지금이 행복하지 않은 건 아니에요. "
E_C19_Jan_Fray01_35,"하지만...전 도대체 누구죠? 루아님..."
E_C19_Jan_Fray01_36,"........다시 이곳으로 돌아왔어."
E_C19_Jan_Fray01_37,"이제 널 다시 만날 수 있겠지...?"
E_C19_Jan_Fray01_38,"네가 어떤 모습이어도... 난 꼭 찾아낼 거야."
E_C19_Jan_Tanya01_01,"…여전히 흔적은 잘 지우는군, 로이."
E_C19_Jan_Tanya01_02,"…하지만 내 눈은 속일 수 없지…"
E_C19_Jan_Tanya01_03,"…"
E_C19_Jan_Tanya01_04,"…왜 떠나간 거냐…로이…"
E_C19_Jan_Tanya01_05,"내게 아무런 말 없이…"
E_C19_Jan_Tanya01_06,"몇 년 전"
E_C19_Jan_Tanya01_07,"헉....헉… 칫, 끈질긴 놈들…"
E_C19_Jan_Tanya01_08,"…크윽….!!"
E_C19_Jan_Tanya01_09,"흡!!"
E_C19_Jan_Tanya01_10,"다친 덴 괜찮나?"
E_C19_Jan_Tanya01_11,"…별것 아니다. 살짝 긁혔을 뿐…"
E_C19_Jan_Tanya01_12,"그래, 알았으니까 이걸로 피 나 닦아라."
E_C19_Jan_Tanya01_13,"…"
E_C19_Jan_Tanya01_14,"나라고 좋아서 도운 건 아니다. "
E_C19_Jan_Tanya01_15,"지금 우린 합동작전 중이지."
E_C19_Jan_Tanya01_16,"네가 다쳐서 팀에게 좋을 건 없다."
E_C19_Jan_Tanya01_17,"흥....잘난 척은...조장이면 다인 줄 아나."
E_C19_Jan_Tanya01_18,"실적은…내가 다 올렸다."
E_C19_Jan_Tanya01_19,"네가 뛰어난 암살자라는 건 다 아는 이야기다."
E_C19_Jan_Tanya01_20,"하지만, 이런 날도 있는 거지."
E_C19_Jan_Tanya01_21,"당장 지혈하고 여길 떠라. 흔적은 내가 지우겠다."
E_C19_Jan_Tanya01_22,"조장 명령이다."
E_C19_Jan_Tanya01_23,"...잔소리 안 해도 안다."
E_C19_Jan_Tanya01_24,"그리고 이딴 손수건…필요 없어."
E_C19_Jan_Tanya01_25,"필요 없으면 돌아가서 버려라."
E_C19_Jan_Tanya01_26,"생일인데, 모처럼 좀 쉬어둬라."
E_C19_Jan_Tanya01_27,"…? 어떻게 그걸…"
E_C19_Jan_Tanya01_28,"...왜 그때가 생각나는 거냐…"
E_C19_Jan_Tanya01_29,"최근 계속 느끼는 이 이상한 기분…"
E_C19_Jan_Tanya01_30,"다…로이, 네놈 때문이다…"
E_C19_Jan_Loman01_01,"오늘도 그대로다."
E_C19_Jan_Loman01_02,"그러게요. 그래도 명색에"
E_C19_Jan_Loman01_03,"생일인데 말이지."
E_C19_Jan_Loman01_04,"생일은 특별한 날이라고 들었다."
E_C19_Jan_Loman01_05,"모두가 즐겁게 축하해줘야 하지 않나?"
E_C19_Jan_Loman01_06,"음... 그런데 로만님 성격을 생각하면"
E_C19_Jan_Loman01_07,"유난 떤다고 싫어하지 않을까요?"
E_C19_Jan_Loman01_08,"저 친구가 무뚝뚝하긴 하지만 설마 그럴까?"
E_C19_Jan_Loman01_09,"저번에 공주님 선물이라고 상점 물건 깎아달라 했는데"
E_C19_Jan_Loman01_10,"단칼에 거절당했다. 공사 구분 제대로 하라고 혼났다."
E_C19_Jan_Loman01_11,"그건... 당연하지 않을까요?"
E_C19_Jan_Loman01_12,"돈이 너무 없어서 한 번 더 공격 자세로 부탁했더니"
E_C19_Jan_Loman01_13,"창으로 같이 맞섰다. 그날 하루 종일 로만이랑 싸워서 좋았다."
E_C19_Jan_Loman01_14,"로만도 로만이지만... 자네도 참..."
E_C19_Jan_Loman01_15,"좋다!! 우린 이제 전우니까 내가 먼저 가서 생일 축하해주겠다."
E_C19_Jan_Loman01_16,"잠깐!!!!!"
E_C19_Jan_Loman01_17,"응? 자넨...공주님의 (거지) 수행원 아닌가?"
E_C19_Jan_Loman01_18,"반갑다! 로만!! 오늘 생일 축.."
E_C19_Jan_Loman01_19,"자네!! 지금 공주님이 출타 중이실 텐데 왕성에 있는 건가?"
E_C19_Jan_Loman01_20,"요즘같이 위험한 세상에 공주님 수행한다는 자가!!!!"
E_C19_Jan_Loman01_21,"(한참 후)"
E_C19_Jan_Loman01_22,"생일 축하 못 했다. 혼나기만 했다..."
E_C19_Jan_Loman01_23,"아휴.... 그러게 왜 그러셨어요."
E_C19_Jan_Loman01_24,"너희들, 로만을 정말 모르는군?"
E_C19_Jan_Loman01_25,"저 친구한텐 FM! 정석으로 하면 된다고~"
E_C19_Jan_Loman01_26,"단 틈이 없어야 해! 잘 봐두라고!"
E_C19_Jan_Loman01_27,"?????"
E_C19_Jan_Loman01_28,"어이! 로만, 수고가 많아!!!"
E_C19_Jan_Loman01_29,"오!! 클라우스!! 오랜만일세. 그런데..."
E_C19_Jan_Loman01_30,"아~! 난 지금 막 숲에 마족 토벌 업무를 마무리하고 오는 길이네."
E_C19_Jan_Loman01_31,"오늘 업무는 무사히 다 마쳤지~"
E_C19_Jan_Loman01_32,"그런가? 수고가 많군. 나도 이제 곧 교대할 시간이라네."
E_C19_Jan_Loman01_33,"오호! 그럼 우리 유노네 가게에서 한잔 어떤가?"
E_C19_Jan_Loman01_34,"마침 오늘 자네 생일이잖아? 내일 휴일이니 딱 좋군!!"
E_C19_Jan_Loman01_35,"내 생일을 다 기억하고 있었나?"
E_C19_Jan_Loman01_36,"하하!! 고맙네!"
E_C19_Jan_Loman01_37,"그럼~ 당연하지!! 오늘은 내가 살 테니 어서 준비하게!"
E_C19_Jan_Loman01_38,"좋네. 하지만 아직 3분 30초."
E_C19_Jan_Loman01_39,"아니, 자네랑 이야기한 시간까지 5분 더 근무해야 한다네."
E_C19_Jan_Loman01_40,"그래? 그럼 밖에서 기다릴 테니 조금 이따 보세!"
E_C19_Jan_Loman01_41,"뭐 하나? 자네들도 어서 가야지~"
E_C19_Jan_Loman01_42,"철벽의 수호 기사란 말이..."
E_C19_Jan_Loman01_43,"괜한 말이 아니다."
E_C19_Jan_Priscilla01_01,"어서 오십시오~! 메이의!! 어멋!!"
E_C19_Jan_Priscilla01_02,"어서 오세요!!! 아~이~~샤~~~님!!!!"
E_C19_Jan_Priscilla01_03,"저번에 내가 부탁한 건 준비됐죠?"
E_C19_Jan_Priscilla01_04,"물론이죠~! 분부대로 해두었답니다~!"
E_C19_Jan_Priscilla01_05,"아가씨, 필요한 게 있으시면 저에게 말씀 주시면 됐을 텐데요."
E_C19_Jan_Priscilla01_06,"아니야!! 오늘은 프리실라는 아무것도 하지 마!"
E_C19_Jan_Priscilla01_07,"무. 조. 건!! 내 말만 듣는 거야!!"
E_C19_Jan_Priscilla01_08,"걱정 마세요!!! 살살 해드릴게요~"
E_C19_Jan_Priscilla01_09,"도대체... 무슨...?"
E_C19_Jan_Priscilla01_10,"짜잔~ 이번엔 어떠세요?"
E_C19_Jan_Priscilla01_11,"흐음...메인 컬러가 눈 색이랑 안 맞는 것 같아."
E_C19_Jan_Priscilla01_12,"그럼 이국적인 이 의상은요? "
E_C19_Jan_Priscilla01_13,"이건... 어느 대륙 옷인가요? 하하..."
E_C19_Jan_Priscilla01_14,"약간 이르지만 그럼 회심의 수영복을!!!"
E_C19_Jan_Priscilla01_15,"이른 정도가 있죠! 지금 겨울인데!!"
E_C19_Jan_Priscilla01_16,"하하하...."
E_C19_Jan_Priscilla01_17,"마지막 히든카드! 이건 어떠세요?"
E_C19_Jan_Priscilla01_18,"우와~~~!!! 예쁘다! 프리실라!!"
E_C19_Jan_Priscilla01_19,"이거!!! 이걸로 하자!!! 어때?"
E_C19_Jan_Priscilla01_20,"아가씨... 제게 이런 화려한 옷은..."
E_C19_Jan_Priscilla01_21,"어허!!! 토 달기 없기!! "
E_C19_Jan_Priscilla01_22,"흠~그래도 제 생일인데 부탁 하나쯤은 들어주실 줄 알았는데..."
E_C19_Jan_Priscilla01_23,"앗!... 그.. 그러니까... 이건 다 프리실라 생일 선물로!!!!"
E_C19_Jan_Priscilla01_24,"......마음에... 안 들어?"
E_C19_Jan_Priscilla01_25,"그럴 리가요. 이렇게 예쁜 드레슨 제 평생 처음인걸요."
E_C19_Jan_Priscilla01_26,"하지만 이런 복장은 아가씰 지킬 때 걸림돌이 될 수 있어요."
E_C19_Jan_Priscilla01_27,"흥! 누가 그런 거 모를 줄 알아?"
E_C19_Jan_Priscilla01_28,"우리 티타임 할 때 입으면 되잖아~응?"
E_C19_Jan_Priscilla01_29,"항상 프리실라한테 받기만 하고...나도 뭔가 해주고 싶었는데..."
E_C19_Jan_Priscilla01_30,"후후... 저도 항상 아가씨에게 많은 걸 받고 있는 걸요?"
E_C19_Jan_Priscilla01_31,"응? 정말??? 내가 뭘 줬는데?"
E_C19_Jan_Priscilla01_32,"아가씨와 함께하는 모든 순간이 제겐 선물인걸요."
E_C19_Jan_Priscilla01_33,"그러니까 이 화려한 드레스는 다음 기회로...."
E_C19_Jan_Priscilla01_34,"흥~ 뭐 정 그럼 어쩔 수 없지."
E_C19_Jan_Priscilla01_35,"미안해요. 메이, 다음에 올게요. 어서 가자! 프리실라!"
E_C19_Jan_Priscilla01_36,"네, 아가씨. 저번에 동방에서 온 장미 향 홍차로 티타임이나 할까요?"
E_C19_Jan_Priscilla01_37,"응! 프리실라가 끓여주는 차가 최고야!!"
E_C19_Jan_Priscilla01_38,"그리고 생일 축하해! 프리실라!!!"
E_C19_Jan_Priscilla01_39,"네, 감사합니다. 아가씨."
E_C19_Jan_Priscilla01_40,".....저도 있었어요. 두 분..."
E_C19_Jan_Priscilla01_41,"그래도 우리 가게 NO.1 단골손님!!!"
E_C19_Jan_Priscilla01_42,"생일 축하해요!! 다음에 또 오세요! "
E_C19_Jan_Demia01_01,"거기! 찾았나?"
E_C19_Jan_Demia01_02,"아니, 아직 보이지 않으시는군."
E_C19_Jan_Demia01_03,"아니야. 분명 이쪽으로 오시는 걸 봤어. "
E_C19_Jan_Demia01_04,"조금 더 찾아보자고!!"
E_C19_Jan_Demia01_05,"휴... 이제야 가버렸군."
E_C19_Jan_Demia01_06,"어째서 내가 생일마다 숨바꼭질을...."
E_C19_Jan_Demia01_07,"그래.... 그날부터였지....."
E_C19_Jan_Demia01_08,"3년 전"
E_C19_Jan_Demia01_09,"응?"
E_C19_Jan_Demia01_10,"전체~ 차렷!!"
E_C19_Jan_Demia01_11,"오늘은 대장님의 생일이시다! 모두 축하드리도록!!"
E_C19_Jan_Demia01_12,"축하드립니다!!!"
E_C19_Jan_Demia01_13,"경하드립니다!!!!!!"
E_C19_Jan_Demia01_14,"대장님 축일이다!! 다들 이리 와 축하드려!!!"
E_C19_Jan_Demia01_15,"축하드립니다!!!!!!!!!!!!!!!!"
E_C19_Jan_Demia01_16,"생일 축하드립니다!!!!"
E_C19_Jan_Demia01_17,"하하하... 다들 고맙군. "
E_C19_Jan_Demia01_18,"역시!!! 좋아하실 줄 알았습니다."
E_C19_Jan_Demia01_19,"걱정하지 마십시오. 저희가 매년 꼭 챙겨 드리겠습니다."
E_C19_Jan_Demia01_20,"생일 축하드립니다!! 데미아 대장님!!!"
E_C19_Jan_Demia01_21,"하하.... 수고들이 많군."
E_C19_Jan_Demia01_22,"정말 그 후로 매년 그렇게 요란하게 챙길 줄은...."
E_C19_Jan_Demia01_23,"제발 그냥 조용히 넘어가 달라고....."
E_C19_Jan_Demia01_24,"아!!! 여기다!!! 여기 데미아 대장 있다!!"
E_C19_Jan_Demia01_25,"공주!!!! 클라우스!!!! 로만!!! 대장 찾았다!!!"
E_C19_Jan_Demia01_26,"윽..................................."
E_C19_Jan_Demia01_27,"여기 있었군. 데미아."
E_C19_Jan_Demia01_28,"생일 축하해. 자네가 있어 언제나 든든하다네."
E_C19_Jan_Demia01_29,"네, 감사합니다. 전하."
E_C19_Jan_Demia01_30,"여기 계셨군요. 대장!! 한참 찾았습니다."
E_C19_Jan_Demia01_31,"자!! 그럼 대장 생일 의례를 시작한다!! "
E_C19_Jan_Demia01_32,"집합!!!!!!!!!"
E_C19_Jan_Demia01_33,"하하하..... 다들... 정말 감사합니다."
E_C19_Jan_Demia01_34,"올해도....피할 수 없군."
