KEY,"ChineseTraditional"
Sub1_Theo_3_5_30,"我的耐心是有限的。"
Sub1_Theo_3_5_31,"忘了你在此地所見所聞，快下山去吧。"
Sub1_Theo_3_5_32,"不需要短兵相接，也能夠知道。"
Sub1_Theo_3_5_33,"這個少年很強。"
Sub1_Theo_3_5_34,"而且還是自己也無可奈何的強韌生命力。"
Sub1_Theo_3_5_35,"但是..."
Sub1_Theo_3_5_36,"會死的哦？"
Sub1_Theo_3_5_37,"我...已經和死了沒什麼兩樣。"
Sub1_Theo_3_5_38,"嘖。"
Sub1_Theo_3_5_39,"我清楚，抱著必死決心的人，"
Sub1_Theo_3_5_40,"是比誰都還要危險的。"
Sub1_Theo_3_5_41,"我在他身上感受到的，是我已經失去的情感。"
Sub1_Theo_3_5_42,"那是...在以前...在很久以前..."
Sub1_Theo_3_5_43,"好像是叫做思念的情感。"
Sub1_Theo_3_5_44,"那我就再送你去死吧。"
Sub1_Theo_3_6_1,"安達魯他！安達拉斯提！(咒語)"
Sub1_Theo_3_7_1,"這樣下去不行..."
Sub1_Theo_3_7_2,"嘶吼吧！雷吉歐斯！"
Sub1_Theo_3_8_1,"！？"
Sub1_Theo_3_8_2,"哈啊...？"
Sub1_Theo_3_8_3,"...麻煩的傢伙"
Sub1_Theo_3_8_4,"真是難纏。"
Sub1_Theo_3_8_5,"實在是太難纏了，"
Sub1_Theo_3_8_6,"是個讓我的麻木不仁消失的難纏傢伙。"
Sub1_Theo_3_8_7,"竟然想要和我對決..."
Sub1_Theo_3_8_8,"這可是大陸上的任何人想都不敢想的事。"
Sub1_Theo_3_8_9,"就連那強大的帝國也要對我退讓三分，"
Sub1_Theo_3_8_10,"這個男子就為了一個他所謂的女人？"
Sub1_Theo_3_8_11,"我真不懂..."
Sub1_Theo_3_8_12,"一次，就一次。如果你敢亂來，"
Sub1_Theo_3_8_13,"我會將你冰凍起來，讓你求生不得、求死不能。"
Sub1_Theo_3_9_1,"自沉睡中醒來後又過了好久，才發現已經過了一百次的寒冬。"
Sub1_Theo_3_9_2,"映入眼簾的只有死氣沉沉、一片空蕩的墓室。"
Sub1_Theo_3_9_3,"關於我怎麼醒過來的，現在一點都不重要。"
Sub1_Theo_3_9_4,"...我，只想找到寒冬過後，總是像春天一樣迎接我的妳。"
Sub1_Theo_3_9_5,"..."
Sub1_Theo_3_9_6,"這輩子初次見到的那個女人..."
Sub1_Theo_3_9_7,"安詳的在冰中閉眼沉睡。"
Sub1_Theo_3_9_8,"我明明說過不是她了。"
Sub1_Theo_3_9_9,"原來如此..."
Sub1_Theo_3_9_10,"我早就知道了。少年說的話是對的。"
Sub1_Theo_3_9_11,"我知道他的話語之間帶有把握，"
Sub1_Theo_3_9_12,"我只是不想錯過任何一絲希望，"
Sub1_Theo_3_9_13,"才會像個孩子一樣的耍賴。"
Sub1_Theo_3_9_14,"謝謝你接受我無理的請求。"
Sub1_Theo_3_9_15,"哼。"
Sub1_Theo_3_9_16,"如果是你，說不定會知道關於她的消息..."
Sub1_Theo_3_9_17,"...我沒興趣。"
Sub1_Theo_3_9_18,"一百年前領導克萊兒公國的女子。"
Sub1_Theo_3_9_19,"我說過我沒興趣。"
Sub1_Theo_3_9_20,"珍‧格雷，擁有白色頭髮、紅色眼珠的纖弱少女。"
Sub1_Theo_3_9_21,"拜託...即使是很瑣碎的消息也好。"
Sub1_Theo_3_9_22,"對於這遙遙無期的旅程..."
Sub1_Theo_3_9_23,"我感到身心俱疲。"
Sub1_Theo_3_9_24,"我的心不知不覺被一點一滴的啃噬。"
Sub1_Theo_3_9_25,"我對早就滅亡的王國沒興趣。"
Sub1_Theo_3_9_26,"而且一個人類的消息輪得到我去關心嗎？"
Sub1_Theo_3_9_27,"...是啊，沒錯...."
Sub1_Theo_3_9_28,"你是超越生死的存在..."
Sub1_Theo_3_9_29,"我們的生命對你就像滄海一粟般的渺小。"
Sub1_Theo_3_9_30,"..."
Sub1_Theo_3_9_31,"高貴的存在啊，請原諒我目前為止的無禮。"
Sub1_Theo_3_9_32,"哼，現在說什麼風涼話。"
Sub1_Theo_3_9_33,"而且，你說得好像知道我是誰一樣。"
Sub1_Theo_3_9_34,"是的，那個相貌和壓倒性的力量...很難不看出來吧。"
Sub1_Theo_3_9_35,"而且，我知道我的性命掌握在你的手上。"
Sub1_Theo_3_9_36,"... (明明知道這些，還敢向我揮長矛...)"
Sub1_Theo_3_9_37,"我只問你一件事。"
Sub1_Theo_3_9_38,"請說吧。"
Sub1_Theo_3_9_39,"為了找那個女子，做到這個地步的原因是？"
Sub1_Theo_3_9_40,"我和她約定了。"
Sub1_Theo_3_9_41,"絕對會守護她..."
Sub1_Theo_3_9_42,"但是...這個承諾我到現在都沒能實現。"
Sub1_Theo_3_9_43,"...."
Sub1_Theo_3_9_44,"...."
Sub1_Theo_3_9_45,"你說，你過了很多年的冬天對吧。"
Sub1_Theo_3_9_46,"當我睜開眼時，第九十次的冬天正在來臨。"
Sub1_Theo_3_9_47,"還有..."
Sub1_Theo_3_9_48,"還有，這次是第一百次的冬天了。"
Sub1_Theo_3_9_49,"原來如此。"
Sub1_Theo_3_9_50,"...過了一百次的冬天啊..."
Sub1_Theo_3_9_51,"少年像是吟詩般的覆誦著希歐的話。"
Sub1_Theo_3_9_52,"一百次的冬天...一百年的等待..."
Sub1_Theo_3_9_53,"對一個人類而言真是太久了..."
Sub1_Theo_3_9_54,"阿萊特...我最後一次見到你的時候..."
Sub1_Theo_3_9_55,"我...我對你打算拯救那個孩子的事..."
Sub1_Theo_3_9_56,"去找愛比絲吧。"
Sub1_Theo_3_9_57,"愛比絲..."
Sub1_Theo_3_9_58,"是個魔族。最近帶一個女孩子來過。"
Sub1_Theo_3_9_59,"因為沒興趣，我沒有仔細看過。"
Sub1_Theo_3_9_60,"不過，看起來有你說的特徵。"
Sub1_Theo_3_9_61,"但是...."
Sub1_Theo_3_9_62,"但是...？"
Sub1_Theo_3_9_63,"....沒事。"
Sub1_Theo_3_9_64,"(看著語焉不詳的少年，希歐幾次張口欲言，但馬上就默默地向他點了點頭。)"
Sub1_Theo_3_9_65,"謝謝。"
Sub1_Theo_3_9_66,"原諒無禮人類的高貴存在啊，"
Sub1_Theo_3_9_67,"願榮耀與如雪花般美麗，仁慈的你同在。"
Sub1_Theo_3_9_68,"...哼，現在才說些冠冕堂皇的話..."
Sub1_Theo_3_9_69,"帕菲。"
Sub1_Theo_3_9_70,"？？"
Sub1_Theo_3_9_71,"我的名字。"
Sub1_Theo_3_9_72,"度過一百次冬天的人啊，"
Sub1_Theo_3_9_73,"願你的期盼能夠成真。"
Sub1_Theo_3_9_74,"..."
Sub1_Theo_3_9_75,"一百年的冬天..."
Sub1_Theo_3_9_76,"一百年以來，竟然有這樣理解且面對自身情況的人..."
Sub1_Theo_3_9_77,"我是格雷公國，珍‧格雷的專屬騎士，希歐‧菲爾‧格雷厄姆。"
Sub1_Theo_3_9_78,"若不介意的話，我想告訴您我和她的故事。"
Sub1_Theo_4_1_1,"那一天..."
Sub1_Theo_4_1_2,"艱辛地改變了敵軍的行進方向，避免公國遭到攻打，"
Sub1_Theo_4_1_3,"沒日沒夜的浴血奮戰，"
Sub1_Theo_4_1_4,"揮動長矛直到身上的傷口都結痂癒合了。"
Sub1_Theo_4_1_5,"...即使如此，仍舊保護不了。"
Sub1_Theo_4_1_6,"最想保護的妳。"
Sub1_Theo_4_1_7,"就算要犧牲一切..."
Sub1_Theo_4_1_8,"我..."
Sub1_Theo_4_1_9,"我也要保護妳。"
Sub1_Theo_4_2_1,"夠了！！"
Sub1_Theo_4_2_2,"！？"
Sub1_Theo_4_3_1,"呿，一群廢物。"
Sub1_Theo_4_3_2,"！？"
Sub1_Theo_4_3_3,"嗯？又怎麼了？"
Sub1_Theo_4_3_4,"有什麼好看的？想死啊？"
Sub1_Theo_4_3_5,"那隻手臂...！？"
Sub1_Theo_4_3_6,"(不對...不可能的。他不是那個傢伙...)"
Sub1_Theo_4_3_7,"無視我，在發呆？？"
Sub1_Theo_4_3_8,"膽子還真大！"
Sub1_Theo_4_4_1,"這傢伙還不賴啊？"
Sub1_Theo_4_4_2,"當然！！"
Sub1_Theo_4_4_3,"看招！"
Sub1_Theo_4_4_4,"還有這招！"
Sub1_Theo_4_5_1,"(不會錯的！就是這股力量！)"
Sub1_Theo_4_5_2,"(他一定是讓公國滅亡的兇手之一！)"
Sub1_Theo_4_5_3,"...哈...哈哈哈！哈哈哈哈哈！！"
Sub1_Theo_4_5_4,"去死！去死！去死！"
Sub1_Theo_4_5_5,"雷電之力啊！"
Sub1_Theo_4_5_6,"哈啊啊！"
Sub1_Theo_4_6_1,"呼呼...這個男人...好強..."
Sub1_Theo_4_6_2,"呼...呼...這小子...有兩下子..."
Sub1_Theo_4_6_3,"還有那詭異的矛又是什麼..."
Sub1_Theo_4_6_4,"咕嚕嚕！喀呃！"
Sub1_Theo_4_6_5,"！？"
Sub1_Theo_4_6_6,"該死！別來礙事！"
Sub1_Theo_4_7_1,"你，你的手臂..."
Sub1_Theo_4_7_2,"手臂？嗯？你沒看過魔族的手臂嗎？"
Sub1_Theo_4_7_3,"隨便啦！馬上要死的人，管他好奇什麼！"
Sub1_Theo_4_7_4,"呃！不要趁我...正高興的時候...跑...出...來..."
Sub1_Theo_4_7_5,"？？"
Sub1_Theo_4_7_6,"哈，哈哈...真感謝。"
Sub1_Theo_4_7_7,"真多虧您消耗他的力量，我才能重見天日。"
Sub1_Theo_4_7_8,"呃..."
Sub1_Theo_4_7_9,"哈哈...事出突然，您可能難以置信。"
Sub1_Theo_4_7_10,"我有另一個人格。"
Sub1_Theo_4_7_11,"感受到強大力量，或是魔族力量覺醒時，"
Sub1_Theo_4_7_12,"那個傢伙就會控制我的身體。"
Sub1_Theo_4_7_13,"你是說同一個身體裡住了兩個人嗎..."
Sub1_Theo_4_7_14,"啊～是喔？"
Sub1_Theo_4_7_15,"哇喔～！"
Sub1_Theo_4_7_16,"妳又是哪位？"
Sub1_Theo_4_7_17,"(對魔族產生共鳴嗎...一瞬間又轉換人格了。)"
Sub1_Theo_4_7_18,"等一下等一下。"
Sub1_Theo_4_7_19,"我只是覺得你們很有趣才來的。"
Sub1_Theo_4_7_20,"不過，真要打架的話我也奉陪啦。"
Sub1_Theo_4_7_21,"我從很久以前就受夠魔族了。"
Sub1_Theo_4_7_22,"敢亂來的話，我現在就殺了妳。"
Sub1_Theo_4_7_23,"嗯～？好刺耳的語氣啊。不過我不討厭呢。"
Sub1_Theo_4_7_24,"...而且你身上有那個女人的味道。"
Sub1_Theo_4_7_25,"那個品味差勁的女魔族的味道。"
Sub1_Theo_4_7_26,"還有那個東西。"
Sub1_Theo_4_7_27,"妳在說雷吉歐斯？"
Sub1_Theo_4_7_28,"嘿...那個東西叫做雷吉歐斯？"
Sub1_Theo_4_7_29,"你可知道那個東西一不小心就會出事的喔？"
Sub1_Theo_4_7_30,"你好像很辛苦地握著不放啊。那個可是很危險的。"
Sub1_Theo_4_7_31,"我知道。"
Sub1_Theo_4_7_32,"我知..."
Sub1_Theo_4_7_33,"欸！？"
Sub1_Theo_4_7_34,"唉呀？這是進入夢境的絕佳機會？"
Sub1_Theo_4_7_35,"喂，妳！妳是魅魔吧？最好別亂來！"
Sub1_Theo_4_7_36,"剛剛的敵人變成朋友了？唉唷～真可愛。"
Sub1_Theo_4_7_37,"妳在說什麼鬼話！"
Sub1_Theo_4_7_38,"近看你長得還真帥呢？"
Sub1_Theo_4_7_39,"不過你好像太過勉強戰鬥了？那個東西也是。"
Sub1_Theo_4_7_40,"你揮動這種可怕的東西，筋疲力竭也是正常的。"
Sub1_Theo_4_7_41,"不知道你是靠意志在控制它，還是它在控制著你。"
Sub1_Theo_4_7_42,"被那個傢伙跑出來的話，可是很可怕的喔。是真的..."
Sub1_Theo_4_7_43,"嗯？你在跟我說話？所以你要我怎樣？"
Sub1_Theo_4_7_44,"跑出來的話，只要打倒它就行了。我一直都是這樣做的..."
Sub1_Theo_4_7_45,"咦？這麼說來，你那個手臂？"
Sub1_Theo_4_7_46,"你剛剛就看到了，這是什麼反應？"
Sub1_Theo_4_7_47,"怎樣？我也突然看起來很美味嗎？"
Sub1_Theo_4_7_48,"跟魯希基耶一模一樣耶？"
Sub1_Theo_4_7_49,"..."
Sub1_Theo_4_7_50,"你剛剛說了什麼。"
Sub1_Theo_4_7_51,"我說一模一樣啊。有個很～可怕的魔族的手臂和你一模一樣。"
Sub1_Theo_4_7_52,"嗯哼？你看起來是混血兒啊？"
Sub1_Theo_4_7_53,"妳在做什麼！？滾開！"
Sub1_Theo_4_7_54,"呀啊～"
Sub1_Theo_4_7_55,"不會錯的...吸～果然是魯希基耶的味道。"
Sub1_Theo_4_7_56,"你，是魯希基耶的後代？"
Sub1_Theo_4_7_57,"這是我要問妳的。"
Sub1_Theo_4_7_58,"啊哈哈！這是有好玩的事要發生的預感！"
Sub1_Theo_4_8_1,"發瘋似的撥開草叢前進。"
Sub1_Theo_4_8_2,"毫無頭緒的狂奔。"
Sub1_Theo_4_8_3,"就算無法喘息也毫不在意。"
Sub1_Theo_4_8_4,"究竟在朝著哪裡前進？自己也不知道。"
Sub1_Theo_4_8_5,"就這樣在草叢中尋尋覓覓，最終來到了她的面前。"
Sub1_Theo_4_8_6,"起風了。"
Sub1_Theo_4_8_7,"那陣風帶著香氣。"
Sub1_Theo_4_8_8,"...啊...啊...啊..."
Sub1_Theo_4_8_9,"難以啟齒。"
Sub1_Theo_4_8_10,"無法停止顫抖。"
Sub1_Theo_4_8_11,"艱難地發出顫抖的嗓音。"
Sub1_Theo_4_8_12,"...您..."
Sub1_Theo_4_8_13,"...過得好嗎？"
Sub1_Theo_4_8_14,"你..."
Sub1_Theo_4_8_15,"...是誰？"
Sub1_Theo_4_8_16,"混濁而恍惚的眼眸。"
Sub1_Theo_4_8_17,"進入安息的她還活著，那份微妙的感情。"
Sub1_Theo_4_8_18,"我的長矛啊！人們有危險了。快去阻止暴走的哥布林吧。"
Sub1_Theo_4_8_19,"可是，殿下！"
Sub1_Theo_4_8_20,"不用擔心我，我會撐住的。"
Sub1_Theo_4_8_21,"直到你回來為止..."
Sub1_Theo_4_8_22,"可是！"
Sub1_Theo_4_8_23,"我忘不了。"
Sub1_Theo_4_8_24,"她的眼眸。"
Sub1_Theo_4_8_25,"她的神情。"
Sub1_Theo_4_8_26,"她的笑容..."
Sub1_Theo_4_8_27,"我一定會回來的。"
Sub1_Theo_4_8_28,"一定...一定會守護您的。"
Sub1_Theo_4_8_29,"嗯。我相信你，希歐。"
Sub1_Theo_4_8_30,"現在...我現在才回來。"
Sub1_Theo_4_8_31,"回來...？"
Sub1_Theo_4_8_32,"現在...現在才...才能...在妳面前...."
Sub1_Theo_4_8_33,"你，哭了...那是，痛的時候才..."
Sub1_Theo_4_8_34,"是的，很痛...非常非常痛。"
Sub1_Theo_4_8_35,"怎麼了...？"
Sub1_Theo_4_8_36,"我會守護您。"
Sub1_Theo_4_8_37,"就算您不記得我了..."
Sub1_Theo_4_8_38,"從現在起...直到永遠..."
Sub1_Theo_4_8_39,"我會在旁守護您。"
Sub1_Theo_4_8_40,"絕對不會離開。"
Sub1_Theo_4_8_41,"啊..."
Sub1_Theo_4_8_42,"湧上心頭的那模糊的記憶..."
Sub1_Theo_4_8_43,"現在，才想起來。"
Sub1_Theo_4_8_44,"那個嗓音...那個眼神..."
Sub1_Theo_4_8_45,"帶著他不變的心意..."
Sub1_Theo_4_8_46,"總是守護著我的這個人..."
Sub1_Theo_4_8_47,"...好的，我的騎士。"
Sub1_Theo_4_8_48,"殿下？"
Sub1_Theo_4_8_49,"我一直相信你會..."
Sub1_Theo_4_8_50,"你一定會..."
Sub1_Theo_4_8_51,"回到我的身邊的，希歐..."
Sub1_Theo_4_8_52,"啊，還真是淒美動人啊。"
Sub1_Theo_4_8_53,"不過，你們兩個要見面還早呢。"
Sub1_Theo_4_8_54,"喂..."
