KEY,ChineseSimplified
ITEM_NAME_566,爱儿琪
ITEM_NAME_616,奈洛希思
ITEM_NAME_556,赛莉亚
ITEM_NAME_596,鲁西亚司
ITEM_NAME_606,克莉莎
ITEM_NAME_686,倪娅
ITEM_NAME_546,拉薇儿
ITEM_NAME_696,艾斯克
ITEM_NAME_706,塞西莉亚
ITEM_NAME_105,瑟琳
ITEM_NAME_876,格兰薇丝
ITEM_NAME_786,伯伦海姆
ITEM_NAME_756,达卡里斯
ITEM_NAME_998,2星英雄选择券
ITEM_NAME_999,3星英雄选择券
ITEM_DESC2_1,领取时可获得此英雄。
ITEM_DESC2_2,领取时可获得此英雄。
ITEM_DESC2_3,领取时可获得此英雄。
ITEM_DESC2_4,领取时可获得此英雄。
ITEM_DESC2_5,领取时可获得此英雄。
ITEM_DESC2_6,领取时可获得此英雄。
ITEM_DESC2_7,领取时可获得此英雄。
ITEM_DESC2_8,领取时可获得此英雄。
ITEM_DESC2_9,领取时可获得此英雄。
ITEM_DESC2_10,领取时可获得此英雄。
ITEM_DESC2_11,领取时可获得此英雄。
ITEM_DESC2_12,领取时可获得此英雄。
ITEM_DESC2_13,领取时可获得此英雄。
ITEM_DESC2_14,领取时可获得此英雄。
ITEM_DESC2_15,领取时可获得此英雄。
ITEM_DESC2_16,领取时可获得此英雄。
ITEM_DESC2_17,领取时可获得此英雄。
ITEM_DESC2_18,领取时可获得此英雄。
ITEM_DESC2_19,领取时可获得此英雄。
ITEM_DESC2_20,领取时可获得此英雄。
ITEM_DESC2_21,领取时可获得此英雄。
ITEM_DESC2_22,领取时可获得此英雄。
ITEM_DESC2_23,领取时可获得此英雄。
ITEM_DESC2_24,领取时可获得此英雄。
ITEM_DESC2_25,领取时可获得此英雄。
ITEM_DESC2_26,领取时可获得此英雄。
ITEM_DESC2_27,领取时可获得此英雄。
ITEM_DESC2_28,领取时可获得此英雄。
ITEM_DESC2_29,领取时可获得此英雄。
ITEM_DESC2_30,领取时可获得此英雄。
ITEM_DESC2_31,领取时可获得此英雄。
ITEM_DESC2_32,领取时可获得此英雄。
ITEM_DESC2_33,领取时可获得此英雄。
ITEM_DESC2_34,领取时可获得此英雄。
ITEM_DESC2_35,领取时可获得此英雄。
ITEM_DESC2_36,领取时可获得此英雄。
ITEM_DESC2_37,领取时可获得此英雄。
ITEM_DESC2_38,领取时可获得此英雄。
ITEM_DESC2_39,领取时可获得此英雄。
ITEM_DESC2_40,领取时可获得此英雄。
ITEM_DESC2_41,领取时可获得此英雄。
ITEM_DESC2_42,领取时可获得此英雄。
ITEM_DESC2_43,领取时可获得此英雄。
ITEM_DESC2_44,领取时可获得此英雄。
ITEM_DESC2_45,领取时可获得此英雄。
ITEM_DESC2_46,领取时可获得此英雄。
ITEM_DESC2_47,领取时可获得此英雄。
ITEM_DESC2_48,领取时可获得此英雄。
ITEM_DESC2_49,领取时可获得此英雄。
ITEM_DESC2_50,领取时可获得此英雄。
ITEM_DESC2_51,领取时可获得此英雄。
ITEM_DESC2_52,领取时可获得此英雄。
ITEM_DESC2_53,领取时可获得此英雄。
ITEM_DESC2_54,领取时可获得此英雄。
ITEM_DESC2_55,领取时可获得此英雄。
ITEM_DESC2_56,领取时可获得此英雄。
ITEM_DESC2_57,领取时可获得此英雄。
ITEM_DESC2_58,领取时可获得此英雄。
ITEM_DESC2_59,领取时可获得此英雄。
ITEM_DESC2_60,领取时可获得此英雄。
ITEM_DESC2_62,领取时可获得此英雄。
ITEM_DESC2_63,领取时可获得此英雄。
ITEM_DESC2_64,领取时可获得此英雄。
ITEM_DESC2_65,领取时可获得此英雄。
ITEM_DESC2_66,领取时可获得此英雄。
ITEM_DESC2_67,领取时可获得此英雄。
ITEM_DESC2_68,领取时可获得此英雄。
ITEM_DESC2_69,领取时可获得此英雄。
ITEM_DESC2_70,领取时可获得此英雄。
ITEM_DESC2_71,领取时可获得此英雄。
ITEM_DESC2_73,领取时可获得此英雄。
ITEM_DESC2_75,领取时可获得此英雄。
ITEM_DESC2_78,领取时可获得此英雄。
ITEM_DESC2_87,领取时可获得此英雄。
ITEM_DESC2_90,4星梅伊加入英雄的行列，\n梅伊加入后，在梅伊的综合商店购买物品时可享有25%的优惠。
ITEM_DESC2_91,4星格拉帝加入英雄的行列，\n格拉帝加入后，在竞技场商店购买物品时可享有10%的优惠。
ITEM_DESC2_92,加入4星薇若妮卡作为英雄。\n若薇若妮卡加入，即可在公会商店中购买商品时获得10%优惠。
ITEM_DESC2_93,4星洛曼加入英雄的行列\n洛曼加入后，在奥勒贝尔王城商店购买物品时可享有10%的优惠。
ITEM_DESC2_94,4星朱诺加入英雄的行列，\n朱诺加入后，在英雄旅馆购买物品可享40%优惠。
ITEM_DESC2_95,4星妮琪已加入英雄的行列，\n妮琪加入后，地下监牢钥匙的每日补充量会增加1个。
ITEM_DESC2_96,4星朵莎尔妲将加入英雄的行列。\n作为挑战之塔的重复奖励，朵莎尔妲加入时可以多获得2个神器碎片。\n追加的奖励套用战利品加成卷轴。
ITEM_DESC2_97,4星哈奴斯加入英雄的行列。\n哈奴斯加入后，在进行公会战时，所有友军的攻击速度将增加100。
ITEM_DESC2_98,5星该隐将加入英雄的行列。\n该隐加入后，在进行赤月模式时，所有友军的攻击力将增加20%。
ITEM_DESC2_324,领取时可获得此英雄。
ITEM_DESC2_325,领取时可获得此英雄。
ITEM_DESC2_516,领取时可获得此英雄。
ITEM_DESC2_526,领取时可获得此英雄。
ITEM_DESC2_653,领取时可获得此英雄。
ITEM_DESC2_654,领取时可获得此英雄。
ITEM_DESC2_655,领取时可获得此英雄。
ITEM_DESC2_666,领取时可获得此英雄。
ITEM_DESC2_536,领取时可获得此英雄。
ITEM_DESC2_676,领取时可获得此英雄。
ITEM_DESC2_736,领取时可获得此英雄。
ITEM_DESC2_152,领取时可获得此英雄。
ITEM_DESC2_466,领取时可获得此英雄。
ITEM_DESC2_476,领取时可获得此英雄。
ITEM_DESC2_486,领取时可获得此英雄。
ITEM_DESC2_576,领取时可获得此英雄。
ITEM_DESC2_586,领取时可获得此英雄。
ITEM_DESC2_566,领取时可获得此英雄。
ITEM_DESC2_616,领取时可获得此英雄。
ITEM_DESC2_556,领取时可获得此英雄。
ITEM_DESC2_596,领取时可获得此英雄。
ITEM_DESC2_606,领取时可获得此英雄。
ITEM_DESC2_686,领取时可获得此英雄。
ITEM_DESC2_546,领取时可获得此英雄。
ITEM_DESC2_696,领取时可获得此英雄。
ITEM_DESC2_706,领取时可获得此英雄。
ITEM_DESC2_105,领取时可获得此英雄。
ITEM_DESC2_876,领取时可获得此英雄。
ITEM_DESC2_786,领取时可获得此英雄。
ITEM_DESC2_756,领取时可获得此英雄。
ITEM_NAME_1001,圣剑埃亚
ITEM_NAME_1002,神之权能罗斯梅勒塔
ITEM_NAME_1003,太古火花普雷诺史
ITEM_NAME_1004,死神气息里迪尔
ITEM_NAME_1005,神圣鸟奴米尼乌
ITEM_NAME_1006,龙之残骸厄泰尹
ITEM_NAME_1007,拉克拉克MK - 1
ITEM_NAME_1008,蓝风寇文蒂娜
ITEM_NAME_1009,魅惑的吉洛汀
ITEM_NAME_1010,绿风诺托司
ITEM_NAME_1011,利亚的信使寇奎托兹
ITEM_NAME_1012,最终兵器利维坦
ITEM_NAME_1013,世界树的意志罗夫勒
ITEM_NAME_1014,锯齿爪萨提特
ITEM_NAME_1015,守护的艾克希安
ITEM_NAME_1016,神之灯火库里勒泰
ITEM_NAME_1017,月之泪奈里乌施
ITEM_NAME_1018,电光一闪黎帕堤司
ITEM_NAME_1019,龙之心脏安达乐塔・安德拉史特
ITEM_NAME_1020,蓝光的奥佩斯
ITEM_NAME_1021,诅咒之爪帕洛尔
ITEM_NAME_1022,罗迪娜客制化来福枪Mod.0
ITEM_NAME_1023,胜利烈炎卡普瑞恩
ITEM_NAME_1024,神书凯奈希思
ITEM_NAME_1025,不变的心埃列库拉
ITEM_NAME_1026,尊贵命运玛希特拉
ITEM_NAME_1027,不死鸟羽毛笔贝莉莎
ITEM_NAME_1028,激怒双手剑费拉尔塔
ITEM_NAME_1029,永恒之花希雅辛施
ITEM_NAME_1030,流动之圆艾特瓦尔
ITEM_NAME_1031,蓝色苍空薛尔凯
ITEM_NAME_1032,赤光支配者多米尼希亚
ITEM_NAME_1033,次元之钥马格努斯菲雷
ITEM_NAME_1034,魔导工学结晶体拉斯卡尔
ITEM_NAME_1035,疯狂咆哮－菲尔奇诺司
ITEM_NAME_1036,审判之光泰奥里亚
ITEM_NAME_1037,寂静恶魔凯塔席史
ITEM_NAME_1038,绝望束缚者帕尔巴托兹
ITEM_NAME_1039,金色私语寇德伯兹
ITEM_NAME_1040,雷电的雷吉欧斯
ITEM_NAME_1041,慈爱的威胁毕司托尼亚
ITEM_NAME_1042,月影时光坦普黛安娜
ITEM_NAME_1043,恶梦尖牙奇特拉克
ITEM_NAME_1044,狂涛之舞厄席里乌司
ITEM_NAME_1045,龙剑萨尔达
ITEM_NAME_1046,新王的荣耀－加里艾兹
ITEM_NAME_1047,点缀天空的星星－梅里普洛
ITEM_NAME_1048,开路之曲－玛蒂玛露玛
ITEM_NAME_1049,命运卡牌迪尔阿尔克那
ITEM_NAME_1050,寂静的风笛洛克夏塔
ITEM_NAME_1051,太阳的光辉－伊格妮修丝
ITEM_NAME_1052,地狱猎犬－阿基司特拉
ITEM_NAME_1053,堕落之翼－阿波里奥斯
ITEM_NAME_1054,空虚的灵魂－唐・奈美西亚
ITEM_NAME_1056,贪欲的结晶体沛里昂
ITEM_NAME_1055,眷属执行者埃席温
ITEM_NAME_1057,无限之泉－希埃拉玛哈
ITEM_NAME_1058,沙之私语－阿勒拉克
ITEM_NAME_1059,光之祝福－裴奈狄希亚
ITEM_NAME_1060,棱镜新星－雅恪・鲁米奈勒
ITEM_NAME_1061,龙之咆哮－艾克拉毕塔
ITEM_NAME_1062,矜持之剑－纯白的贝罗讷
ITEM_NAME_1063,暴风之眼－雅那地
ITEM_NAME_1064,灿烂称颂普洛西欧
ITEM_NAME_1065,无限加速的黎文帝纳
ITEM_NAME_1066,旋律的修安海特
ITEM_NAME_1067,第0式永动机魔导兵器－天空破碎
ITEM_NAME_1068,撕裂的浑沌－札卡德拉司
ITEM_NAME_1069,流浪者的游戏－卢耶特鲁纳骰子
ITEM_NAME_1070,音速爆裂－吉卡提克斯
ITEM_NAME_1071,定罪之刃－艾莉斯佩拉
ITEM_NAME_1073,血腥之枪莫诺黎司
ITEM_NAME_1075,记忆之湖－阿尔米基斯
ITEM_NAME_1078,虚无之窑－塔伽里欧斯
ITEM_NAME_1087,逆袭的墨西泰亚
ITEM_NAME_1090,芬芳宝盒－埃特立艾
ITEM_NAME_1091,猛兽之拳马艾斯特拉
ITEM_NAME_1092,无限纪录－亚克迪奥
ITEM_NAME_1093,守护之波－盖亚美尼斯
ITEM_NAME_1094,百味飨宴－马尔贝拉皮尔
ITEM_NAME_1095,更生之锤－赫特诺恩
ITEM_NAME_1096,古代的勇气－塞列尔
ITEM_NAME_1097,小小的恶作剧－HN-0
ITEM_NAME_1098,新王的权威－泰拉尼基斯
ITEM_NAME_101001,代理人的印章
ITEM_NAME_101002,被遗忘的审判者羽毛
ITEM_NAME_101003,炼狱卷轴
ITEM_NAME_101004,裂开的面具
ITEM_NAME_101005,野蛮人的酒杯
ITEM_NAME_101006,矮人制仪式铁锤
ITEM_NAME_101007,哥布尔特制高密度火药
ITEM_NAME_101008,天风羽毛装饰
ITEM_NAME_101009,诱惑皮鞋
ITEM_NAME_101010,银箭
ITEM_NAME_101011,黑暗坠饰
ITEM_NAME_101012,米露露牌炮弹
ITEM_NAME_101013,世界树树根
ITEM_NAME_101015,守护骑士团的印章
ITEM_NAME_101016,灵魂的庇护所
ITEM_NAME_101017,影子之眼
ITEM_NAME_101018,神速奖牌
ITEM_NAME_101019,冰河心脏
ITEM_NAME_101020,守护的力量
ITEM_NAME_101021,风的荣耀
ITEM_NAME_101022,客制子弹VII
ITEM_NAME_101023,地狱结界石
ITEM_NAME_101024,古老的念珠
ITEM_NAME_101025,被遗忘的公国之花
ITEM_NAME_101026,无限魔力戒指
ITEM_NAME_101027,记忆卷轴
ITEM_NAME_101028,不灭的玫瑰
ITEM_NAME_101029,永冻雪花
ITEM_NAME_101030,流动的莎草纸
ITEM_NAME_101031,天眼
ITEM_NAME_101032,古代之血
ITEM_NAME_101033,次元之石
ITEM_NAME_101034,歼灭密码
ITEM_NAME_101035,狼头佣兵印章
ITEM_NAME_101036,圣骑士的誓约
ITEM_NAME_101037,沉默短剑
ITEM_NAME_101038,封印的枷锁
ITEM_NAME_101039,黄金香气
ITEM_NAME_101040,赤雷精华
ITEM_NAME_101041,不知名药水
ITEM_NAME_101042,时间的毛线团
ITEM_NAME_101043,巨大化恶魔的灵魂
ITEM_NAME_101044,重力魔力石
ITEM_NAME_101045,龙肉排
ITEM_NAME_101046,绿洲的灵魂
ITEM_NAME_101047,镜子的对面
ITEM_NAME_101048,精选歌曲乐谱
ITEM_NAME_101049,幸运金币
ITEM_NAME_101050,闪耀药水
ITEM_NAME_101051,守护者喇叭
ITEM_NAME_101052,回忆坠饰
ITEM_NAME_101053,诅咒之缸
ITEM_NAME_101054,祝福庇护
ITEM_NAME_101055,照亮邪恶的烛火
ITEM_NAME_101056,污辱的口红
ITEM_NAME_101057,冒出精怪之泉的水壶
ITEM_NAME_101058,销魂面纱
ITEM_NAME_101059,晨星的指导
ITEM_NAME_101060,维尔吉亚的荣耀
ITEM_NAME_101061,愤怒的漩涡
ITEM_NAME_101062,奥勒贝利亚的荣耀
ITEM_NAME_101063,贝加尔的心脏
ITEM_NAME_101064,光辉皇冠
ITEM_NAME_101065,电击的魔法粉末
ITEM_NAME_101066,妖精皇冠
ITEM_NAME_101067,古代动力源
ITEM_NAME_101068,咒术的骨头面具
ITEM_NAME_101069,破旧的鱼竿
ITEM_NAME_101070,瞬间的悠闲
ITEM_NAME_101071,逃脱的回忆
ITEM_NAME_101073,不屈的肩甲
ITEM_NAME_101075,术法短剑
ITEM_NAME_101078,佣兵的酒杯
ITEM_NAME_101087,巴尔拉斯红宝石
ITEM_NAME_101090,出处不明的水晶球
ITEM_NAME_101091,冠军的月桂冠
ITEM_NAME_101092,公会管理者的印章
ITEM_NAME_101093,招魂之海
ITEM_NAME_101094,特制调味料套餐
ITEM_NAME_101095,残忍的骷髅指节套
ITEM_NAME_101096,风之精怪的庇护所
ITEM_NAME_101097,迷你哈奴斯
ITEM_NAME_101098,青白之棺
ITEM_NAME_102001,帝王护手
ITEM_NAME_102002,奇迹奖章
ITEM_NAME_102003,弗拉梅尔的灵药
ITEM_NAME_102004,索玛的头巾
ITEM_NAME_102005,斗士的角笛
ITEM_NAME_102006,德沃普羊角头盔
ITEM_NAME_102007,特制防毒面具
ITEM_NAME_102008,雷鸟面具
ITEM_NAME_102009,魅魔之箱
ITEM_NAME_102010,风之精怪封印石
ITEM_NAME_102011,信使萨裴顿
ITEM_NAME_102012,海盗王的六分仪
ITEM_NAME_102013,危险的维拉唐娜
ITEM_NAME_102015,断然的决意
ITEM_NAME_102016,诞生种子
ITEM_NAME_102017,无尽手环
ITEM_NAME_102018,导师之戒
ITEM_NAME_102019,冰冻胸针
ITEM_NAME_102020,初心之盾
ITEM_NAME_102021,希穆莉丝的围巾
ITEM_NAME_102022,水晶支架
ITEM_NAME_102023,幼龙皮手套
ITEM_NAME_102024,圣书的末章
ITEM_NAME_102025,死亡垫背
ITEM_NAME_102026,高洁之镜
ITEM_NAME_102027,活力墨汁
ITEM_NAME_102028,魅惑香水
ITEM_NAME_102029,月光红萝卜
ITEM_NAME_102030,绿洲结晶体
ITEM_NAME_102031,追击的侍从魔法阵
ITEM_NAME_102032,血雾法术
ITEM_NAME_102033,断脉之剑
ITEM_NAME_102034,治愈的剧本
ITEM_NAME_102035,狼的子弹箱
ITEM_NAME_102036,圣骑士的矜持
ITEM_NAME_102037,狞笑面具团暗器腰带
ITEM_NAME_102038,恶禽之炼
ITEM_NAME_102039,奢华的吊饰
ITEM_NAME_102040,雷神之炼
ITEM_NAME_102041,双重反应的特殊药水
ITEM_NAME_102042,雕刻收藏品
ITEM_NAME_102043,狂暴魔兽之爪
ITEM_NAME_102044,高级茶杯组
ITEM_NAME_102045,爆裂的大型箭矢
ITEM_NAME_102046,海市蜃楼之沙
ITEM_NAME_102047,预知之眼
ITEM_NAME_102048,超音波发生装置
ITEM_NAME_102049,情诱之心
ITEM_NAME_102050,巴西利斯克毒牙
ITEM_NAME_102051,太阳手环
ITEM_NAME_102052,残酷的子弹
ITEM_NAME_102053,古代恶魔的心脏
ITEM_NAME_102055,深渊之戒
ITEM_NAME_102054,妖精香气
ITEM_NAME_102056,战栗的红酒
ITEM_NAME_102057,流动的心脏
ITEM_NAME_102058,特洛帕帝亚的信物
ITEM_NAME_102059,回忆骰子
ITEM_NAME_102060,监察官的证明
ITEM_NAME_102061,蓝色神龙的记忆
ITEM_NAME_102062,正义之翼
ITEM_NAME_102063,雷电屏障
ITEM_NAME_102064,女王的自负
ITEM_NAME_102065,瞬间移动的双戒
ITEM_NAME_102066,含风花
ITEM_NAME_102067,纪录装置KARA-00XX
ITEM_NAME_102068,猎人的礼物
ITEM_NAME_102069,无法放手的棋子
ITEM_NAME_102070,童年的回忆
ITEM_NAME_102071,兴趣的痕迹
ITEM_NAME_102073,神之手帕
ITEM_NAME_102075,传统手环
ITEM_NAME_102078,光之奖牌
ITEM_NAME_102087,蒲公英的赞词
ITEM_NAME_102090,香甜的蛋糕块
ITEM_NAME_102091,木天蓼箱
ITEM_NAME_102092,意志坚定的笔尖
ITEM_NAME_102093,微型木雕人偶
ITEM_NAME_102094,幸福的水缸
ITEM_NAME_102095,斗神坠饰
ITEM_NAME_102096,森林水晶球
ITEM_NAME_102097,恶作剧的开端
ITEM_NAME_102098,新王之眼
ITEM_NAME_103001,光之王冠
ITEM_NAME_103002,天使之卵
ITEM_NAME_103003,不死鸟之灯
ITEM_NAME_103004,影之刃
ITEM_NAME_103005,冰霜王头盔
ITEM_NAME_103006,恶龙盾牌装饰
ITEM_NAME_103007,棍棒子弹
ITEM_NAME_103008,雷霆石手环
ITEM_NAME_103009,绿色妖精
ITEM_NAME_103010,神射手手套
ITEM_NAME_103011,狂涛之舞
ITEM_NAME_103012,深海的硬币
ITEM_NAME_103013,生命之书
ITEM_NAME_103015,正义披风
ITEM_NAME_103016,蓝星的旋律
ITEM_NAME_103017,黑月誓约
ITEM_NAME_103018,闪光之翼
ITEM_NAME_103019,雪之根源
ITEM_NAME_103020,吉特里昂的匣子
ITEM_NAME_103021,疾风之魂
ITEM_NAME_103022,特製缓冲护带
ITEM_NAME_103023,地狱之眼
ITEM_NAME_103024,古老圣杯
ITEM_NAME_103025,葬礼专用人偶
ITEM_NAME_103026,紫色之花
ITEM_NAME_103027,古文字百科全书－第一部
ITEM_NAME_103028,暴风之眼腰带
ITEM_NAME_103029,幸运的金铃铛
ITEM_NAME_103030,水龙鳞片
ITEM_NAME_103031,神圣金箭矢
ITEM_NAME_103032,旧银杯
ITEM_NAME_103033,次元魔法阵
ITEM_NAME_103034,3重聚光镜片
ITEM_NAME_103035,潜藏的疯狂
ITEM_NAME_103036,圣骑士手枪
ITEM_NAME_103037,潜行秘笈影本
ITEM_NAME_103038,勐兽皮带
ITEM_NAME_103039,赤火鸟的羽毛饰品
ITEM_NAME_103040,黑貂的毛饰品
ITEM_NAME_103041,可疑的「健康」注射液
ITEM_NAME_103042,精巧的导力器
ITEM_NAME_103043,美味的记忆
ITEM_NAME_103044,勐攻之锤
ITEM_NAME_103045,专注的符咒
ITEM_NAME_103046,沙尘暴之矢
ITEM_NAME_103047,夜空的私语
ITEM_NAME_103048,反抗军的机密文件
ITEM_NAME_103049,可疑的卡片
ITEM_NAME_103050,剧毒眼泪
ITEM_NAME_103051,晨之光
ITEM_NAME_103052,齿痕子弹
ITEM_NAME_103053,诅咒的解脱
ITEM_NAME_103054,月之塔罗牌
ITEM_NAME_103055,恶魔磨石
ITEM_NAME_103056,飢渴尖牙
ITEM_NAME_103057,海洋私语
ITEM_NAME_103058,绿洲手环
ITEM_NAME_103059,祝福之书
ITEM_NAME_103060,诺森希尔之剑
ITEM_NAME_103061,黑闪电的弹药筒
ITEM_NAME_103062,波动的护手
ITEM_NAME_103063,增幅宝石
ITEM_NAME_103064,女王的品格
ITEM_NAME_103065,努力的证据
ITEM_NAME_103066,生命之花
ITEM_NAME_103067,光学镜片－MF002
ITEM_NAME_103068,丛林之花
ITEM_NAME_103069,模模糊糊符石魔方
ITEM_NAME_103070,英雄的第一步
ITEM_NAME_103071,赤色水晶的莲花
ITEM_NAME_103073,罪恶引导者
ITEM_NAME_103075,湖边的饕餮盛宴
ITEM_NAME_103078,老旧的剑
ITEM_NAME_103087,阿尔法队长徽章
ITEM_NAME_103090,健康药水组合
ITEM_NAME_103091,无法忍受的羽毛
ITEM_NAME_103092,公会活动手册
ITEM_NAME_103093,奥勒贝利亚骑士的基本书
ITEM_NAME_103094,绚丽勺子
ITEM_NAME_103095,地下监牢特製长靴
ITEM_NAME_103096,艾莉朵拉手环
ITEM_NAME_103097,陈旧的军帽
ITEM_NAME_103098,流动的印章
ITEM_NAME_104001,露亚的眼泪
ITEM_NAME_104002,天使降临
ITEM_NAME_104003,赤色魔女入门书
ITEM_NAME_104004,死神的戒指
ITEM_NAME_104005,雪降花手环
ITEM_NAME_104006,泰坦之锤
ITEM_NAME_104007,哐当当炮弹
ITEM_NAME_104008,天空风之石
ITEM_NAME_104009,梦之记忆
ITEM_NAME_104010,风之饰环
ITEM_NAME_104011,深渊之信
ITEM_NAME_104012,乌龟火药桶
ITEM_NAME_104013,循环玻璃箱
ITEM_NAME_104015,连指手套
ITEM_NAME_104016,蓝色星星糖
ITEM_NAME_104017,黑色王冠
ITEM_NAME_104018,紫水晶胸针
ITEM_NAME_104019,冰龙之心
ITEM_NAME_104020,吉特里昂之戒
ITEM_NAME_104021,绿色缎带
ITEM_NAME_104022,枪械百科全书
ITEM_NAME_104023,炎火的宝玉
ITEM_NAME_104024,烧焦的日记
ITEM_NAME_104025,1号朋友人偶
ITEM_NAME_104026,真实之眼
ITEM_NAME_104027,黄金放大镜
ITEM_NAME_104028,封印的密函
ITEM_NAME_104029,红萝卜蛋糕
ITEM_NAME_104030,神龙的泪水
ITEM_NAME_104031,惩罚之钟
ITEM_NAME_104032,赤色戒指
ITEM_NAME_104033,银河之泉
ITEM_NAME_104034,高性能电池
ITEM_NAME_104035,狂乱之曲
ITEM_NAME_104036,慈爱的坠饰
ITEM_NAME_104037,无言的针
ITEM_NAME_104038,血腥石像
ITEM_NAME_104039,眩惑的扩香精油
ITEM_NAME_104040,另一个葬礼专用人偶
ITEM_NAME_104041,老旧医疗报告书
ITEM_NAME_104042,时间操纵发条
ITEM_NAME_104043,暴食的象征
ITEM_NAME_104044,暴风的开端
ITEM_NAME_104045,巨人的燃烧心脏
ITEM_NAME_104046,黑猫－霍菲斯
ITEM_NAME_104047,天空的水珠
ITEM_NAME_104048,龙图
ITEM_NAME_104049,缠绕命运的线
ITEM_NAME_104050,死亡的微笑
ITEM_NAME_104051,光的意志
ITEM_NAME_104052,旋转木马音乐盒
ITEM_NAME_104053,原始的诅咒
ITEM_NAME_104054,灵魂之泪
ITEM_NAME_104055,魔之八卦
ITEM_NAME_104056,月光钢琴
ITEM_NAME_104057,纯粹的钥匙
ITEM_NAME_104058,神龙的耳环
ITEM_NAME_104059,牺牲之剑
ITEM_NAME_104060,原色棱镜
ITEM_NAME_104061,埃森诺瓦
ITEM_NAME_104062,白银的心脏
ITEM_NAME_104063,闪电的手套
ITEM_NAME_104064,祝福之镜
ITEM_NAME_104065,奇迹的诞生
ITEM_NAME_104066,米拉的梦
ITEM_NAME_104067,古代研究的图纸
ITEM_NAME_104068,血之镇静剂
ITEM_NAME_104069,可疑的晶片
ITEM_NAME_104070,正义之心
ITEM_NAME_104071,平静的时间
ITEM_NAME_104073,生体辨识器－TYPE 0
ITEM_NAME_104075,龙之书
ITEM_NAME_104078,无法寄出的信
ITEM_NAME_104087,黄金荣耀
ITEM_NAME_104090,危险的饼干组合
ITEM_NAME_104091,斗志的压力绷带
ITEM_NAME_104092,公会结算报告书
ITEM_NAME_104093,父亲的盾牌
