KEY,"Korean"
CONVERSATION_CHPT01,"제 1 장, 여행의 출발"
CONVERSATION_1,"공용력 700년, 오르벨리아 왕국, 왕의 평원"
CONVERSATION_SILENCE,"……."
CONVERSATION_SURPRISE,"!!!"
CONVERSATION_FLINCH,"…!"
CONVERSATION_INTRO_51,"100년 전, 어느 마법사가 연 마계의 문으로부터"
CONVERSATION_INTRO_52,"마족들이 나타나 전 대륙을 침공하였다."
CONVERSATION_INTRO_53,"그들이 섬기는 자. 마왕, 앙그문드."
CONVERSATION_INTRO_54,"그는 스스로를 이 세계의 진정한 왕이라 칭하며"
CONVERSATION_INTRO_55,"세계를 피로, 눈물로, 비명으로 덮었다."
CONVERSATION_INTRO_56,"그 절망을 가르며 마왕 앙그문드의 요새로 향하는 이들이 있었으니"
CONVERSATION_INTRO_57,"인간 국가 오르벨리아의 왕 카일과 그의 동료들이었다."
CONVERSATION_INTRO_58,"앙그문드의 요새를 앞에 두고 계속되는 치열한 전투."
CONVERSATION_INTRO_59,"사력을 다해 마왕군을 막아내는 동료들을 뒤로 하고"
CONVERSATION_INTRO_60,"마왕의 성채에 홀로 들어간 카일은"
CONVERSATION_INTRO_61,"마침내 마왕의 심장에 성검 에아를 꽂는다."
CONVERSATION_INTRO_62,"그리고 그 자리에는 성검만 남았다."
CONVERSATION_INTRO_63,"카일과 앙그문드의 흔적은 어디에도 없었다."
CONVERSATION_INTRO_64,"수장을 잃은 마족의 세는 급격히 약해져"
CONVERSATION_INTRO_65,"원래 이 땅에 살던 종족들의 승리로 전쟁은 끝났다."
CONVERSATION_INTRO_66,"시간이 흘러 전쟁의 상처가 조금씩 아물기 시작할 무렵"
CONVERSATION_INTRO_67,"성검 에아에 알 수 없는 어둠이 기웃거리기 시작했다."
CONVERSATION_INTRO_68,"카일과 함께 했던 영웅들은"
CONVERSATION_INTRO_69,"성검 에아를 빛의 여신 루아의 가호가 깃든 세계수에 봉인했다."
CONVERSATION_INTRO_70,"어둠으로부터 영원히 지켜지기를 기원하며."
CONVERSATION_INTRO_71,"마계의 문이 열린지 100년이 지난 지금,"
CONVERSATION_INTRO_72,"인간들의 국가 오르벨리아에서는 전쟁의 흔적을 찾을 수 없다."
CONVERSATION_INTRO_73,"그들은 이 평화가 오래 계속될 거라 믿지만"
CONVERSATION_INTRO_74,"다시, 세계수 주변에 어둠의 장막이 드리워진다."
CONVERSATION_INTRO_75,"루아 교단의 대사제 아이리스는"
CONVERSATION_INTRO_76,"소멸한 줄 알았던 앙그문드의 힘이"
CONVERSATION_INTRO_77,"미약하게나마 소생하고 있음을 느끼고"
CONVERSATION_INTRO_78,"이에 오르벨리아 왕실은 조사를 위해 원정대를 파견한다."
CONVERSATION_5000,"조금만 더 있으면 정식 기사가 될 텐데, 하필 이런 때…"
CONVERSATION_5001,"하하하, 원정에 참여 못해서 아쉬운 거야?"
CONVERSATION_5002,"역시 내 동생! 수습기사인데도 이렇게 용맹스럽다니까."
CONVERSATION_5003,"아쉬운 게 아니라, 걱정이 되니까 같이 가고 싶은 거지."
CONVERSATION_5004,"이런 규모의 원정대는 마왕군과의 전쟁 이후로 처음이라잖아."
CONVERSATION_5005,"하하하, 수습 기사가 정식 기사단의 원정을 걱정하다니."
CONVERSATION_5006,"선배들이 들으면 자존심이 무척 상하겠어. 너 그러다 또 꿀밤 맞는다."
CONVERSATION_5007,"꿀밤은 백 대라도 맞을 테니까 같이 갈 수 있는 방법이 없을까?"
CONVERSATION_5008,"다시 한번 말하지만 카셀,"
CONVERSATION_5009,"왕실에 소속된 기사로서, 함께 하는 이들을 믿어야 해."
CONVERSATION_5010,"이 세계를 구한 우리의 선왕 카일과, 함께 했던 영웅들처럼 말이야."
CONVERSATION_5011,"그래. 수습 기사는… 원정대를 믿고 여기서 할 수 있는 일을 해야지."
CONVERSATION_5012,"어깨 펴, 카셀. 이제 너도 곧 어엿한 기사가 될 거야."
CONVERSATION_5013,"너라면 분명 조국을 위해 중요한 일을 맡게 될 거고"
CONVERSATION_5014,"그때는 내가 너와 함께 하겠어."
CONVERSATION_5015,"형답지 않게 진지하네. 불안하게."
CONVERSATION_5016,"뭐, 글쎄. 가끔은 멋진 말도 남길 줄 아는 남자라서랄까, 하하하!"
CONVERSATION_5017,"하하, 별로 멋진 말은 아닌 것 같은데."
CONVERSATION_5018,"그래, 그렇게 웃으면서 기다리라고. 임무를 무사히 수행하고 돌아오겠어."
CONVERSATION_5019,"내 조국 오르벨리아와 왕실 기사단의 명예를 위해!"
CONVERSATION_5020,"그래. 형이 있으니까, 무사히 귀환할 거라 믿고 기다릴게!"
CONVERSATION_2302,"28일 후……"
CONVERSATION_5021,"아무리 기다려도 원정대의 소식은 들려오지 않는다."
CONVERSATION_5022,"이번 원정이 단순한 조사가 아니라"
CONVERSATION_5023,"다시 나타난 마족과 싸우기 위해서라는 불길한 소문만 무성할 뿐."
CONVERSATION_5024,"더 이상은 잠자코 기다릴 수 없다."
CONVERSATION_5025,"정말 마족이라면…"
CONVERSATION_5026,"가야한다."
CONVERSATION_5027,"형을 돕고… 또…"
CONVERSATION_5028,"원정대는 남쪽으로 내려가 동쪽으로 향한다 했지."
CONVERSATION_5029,"그 길로 가다 보면 분명 형을 만날 수 있을 거야."
CONVERSATION_5030,"카셀, 어디 가는 거야?"
CONVERSATION_5031,"프… 프레이… 넌 분명 사제관에…"
CONVERSATION_5032,"오늘부터 휴가야."
CONVERSATION_5033,"클라우스 오빠를 찾아 나서는 거라면 같이 가자."
CONVERSATION_5034,"그걸 어떻게…"
CONVERSATION_5035,"내가 검을 들었다면… 나라도 그럴 테니까."
CONVERSATION_5036,"그래, 프레이. 넌 검을 들지 않은 사제야. 그것도 수습 사제."
CONVERSATION_5037,"기사단조차 소식이 없어. 밖에 무슨 일이 벌어지고 있는지 모른다고."
CONVERSATION_5038,"하아, 카셀. 너 사제에 대해서 이해는 하고 있는 거야?"
CONVERSATION_5039,"사제가 혼자서 모험을 하는 건 분명 위험한 일이지만"
CONVERSATION_5040,"직업 불문하고 사제 없이 길을 떠나는 것도 그만큼 위험하다는 거 몰라?"
CONVERSATION_5041,"하지만…"
CONVERSATION_5042,"넌 안된다고 말하면 안돼, 카셀."
CONVERSATION_5043,"너만 클라우스 오빠를 걱정하는 게 아니야."
CONVERSATION_5044,"게다가 너마저 떠나 돌아오지 않으면…"
CONVERSATION_5045,"내가 지금의 너보다 더 힘들어질 거라는 거 몰라?"
CONVERSATION_5046,"미안, 내 생각이 짧았어."
CONVERSATION_5047,"함께 가자."
CONVERSATION_5048,"하지만 조심하자고. 어떤 위험이 도사리고 있을지 모르니까."
CONVERSATION_5049,"프레이, 그대는 오늘 사제관을 떠나야 합니다."
CONVERSATION_5050,"대사제님, 그게 무슨 말씀이십니까. 제가 무슨 잘못이라도 했나요?"
CONVERSATION_5051,"아닙니다. 그저, 그대가 해야할 일이 있을 뿐."
CONVERSATION_5052,"임무가 있다면 말씀해 주십시오."
CONVERSATION_5053,"그대의 마음이 향하는 길로 가십시오."
CONVERSATION_5054,"제 마음이 향하는 길은 빛의 여신 루아를 섬기는 길입니다."
CONVERSATION_5055,"그대의 깊은 신앙은 잘 알고 있습니다, 프레이."
CONVERSATION_5056,"그대 눈빛에 가득한 걱정도."
CONVERSATION_5058,"그대가 떠나는 길은 루아가 인도하는 길."
CONVERSATION_5059,"또한 고난을 함께 하는 길입니다."
CONVERSATION_5060,"고난이라면… 설마 클라우스 오빠에게…"
CONVERSATION_5061,"사제관을 나가, 수도의 입구에서 그 길을 마주할 것입니다."
CONVERSATION_5062,"그의 길이 어둠에 물들지 않도록 그대가 도와야 합니다."
CONVERSATION_5063,"카셀이 고난의 길을……."
CONVERSATION_5064,"나는 옳은 길을 갈 수 있을까."
CONVERSATION_5065,"고작 수습인 카셀에게 대체 어떤 가시관이 씌워진 것일까."
CONVERSATION_5066,"프레이! 마음 바뀐 거야? 그럼 다녀올 테니 기다리고 있어!"
CONVERSATION_5067,"기다려, 카셀! 같이 가!"
CONVERSATION_5068,"루아시여, 부디 클라우스와 카셀을 보호하소서."
CONVERSATION_5069,"우리의 길에 빛으로 함께 하소서."
CONVERSATION_5070,"반나절은 걸은 것 같네. 원정대를 따라잡으려면 한참이겠지."
CONVERSATION_5071,"금방 따라잡을 수 있을 거야. 너무 걱정 마, 카셀."
CONVERSATION_2356,"돌아가 로이!"
CONVERSATION_2357,"하아…"
CONVERSATION_2358,"돌아가자 클레오."
CONVERSATION_2359,"탑에서 난리가 났다고."
CONVERSATION_2360,"아!~~~~ 정말!~~~~~"
CONVERSATION_2361,"니 마음을 모르는 건 아니지만,"
CONVERSATION_2362,"나도 내 할일이라는 게 있다보니…"
CONVERSATION_2363,"널 데리고 가지 못하면 나도 입장이 곤란하다고"
CONVERSATION_2364,"멍청이! 멍청이! 멍청이! 돌아가! 돌아가!~~~~~"
CONVERSATION_2367,"앗! 저기요, 잘생긴 기사님!"
CONVERSATION_2368,"널 부르는 것 같은데, 카셀?"
CONVERSATION_2369,"…… 응? 나?"
CONVERSATION_2370,"도와주세요! 치… 치한이에요!"
CONVERSATION_2371,"하아, 클레오…"
CONVERSATION_2372,"카셀, 치한이래! 저분을 도와줘야 할 것 같아!"
CONVERSATION_2373,"…… 칫, 골치 아프군."
CONVERSATION_2374,"미리 말해두겠는데, 오해야."
CONVERSATION_2375,"댁들과는 상관 없는 일이니, 갈길이나 가쇼."
CONVERSATION_2376,"꺄아! 도와주세요!"
CONVERSATION_2377,"누…누구신지 모르겠지만!"
CONVERSATION_2378,"그 아가씨에게서 물러나세요!"
CONVERSATION_2380,"하…"
CONVERSATION_2381,"거기 세 사람, 주변을 둘러봐."
CONVERSATION_2382,"…… 맙소사, 늑대들!"
CONVERSATION_2383,"그래, 아무래도 너무 소란을 피웠나 보군."
CONVERSATION_2384,"뭐, 어쩔 수 없군."
CONVERSATION_2385,"치한이고 뭐고, 우선 급한 일부터 해결하자."
CONVERSATION_2386,"어쩔 수 없군요… 갑니다!"
CONVERSATION_2387,"앗! 으으…"
CONVERSATION_2388,"강아지들이 타이밍을 모르는군!!"
CONVERSATION_2389,"모두 조심하세요!"
CONVERSATION_2390,"다 물리친건가…"
CONVERSATION_2392,"아직 긴장을 풀기엔 이른 것 같군."
CONVERSATION_2393,"앗! 더 몰려온다!"
CONVERSATION_2394,"덩치가 큰 녀석이 하나 있다."
CONVERSATION_2395,"우두머리 늑대인가 보군."
CONVERSATION_5595,"그럼, 저 녀석만 물리치면 더 몰려오지 않는 거야?"
CONVERSATION_5596,"아마도."
CONVERSATION_5597,"마을 근처에 이런 늑대 무리라니…"
CONVERSATION_5598,"마을 경비 병력도 원정대에 많이 차출되었으니까."
CONVERSATION_5599,"간다. 조심해, 프레이."
CONVERSATION_5072,"늑대에게 습격당하기 전에 먼저 발견해서 다행이야, 프레이."
CONVERSATION_5073,"이 분이 아니었으면 큰일날 뻔 했어."
CONVERSATION_5074,"그렇지만 치한이잖아."
CONVERSATION_5075,"아… 이봐이봐… 아가씨, 멀쩡한 사람을 그렇게 오해하면 곤란해…"
CONVERSATION_2406,"난 치한이 아니라 클레오의 호위 무사일 뿐이요."
CONVERSATION_2407,"안 그래, 클레오?"
CONVERSATION_2408,"저 치한의 말을 믿으시면 안돼요!"
CONVERSATION_2409,"클레오…"
CONVERSATION_2410,"너의 그 막무가내 때문에 저 기사님과 칼이라도 겨뤄야 하면 어쩌려고 그러냐."
CONVERSATION_2411,"이제 그만하라고."
CONVERSATION_2412,"자 돌아가지."
CONVERSATION_2413,"흥! 난 돌아가지 않아!"
CONVERSATION_2414,"나도 독하게 마음 먹고 나온거라고!"
CONVERSATION_2415,"여느때처럼 그저 놀러나온 게 아니라고."
CONVERSATION_2416,"난…"
CONVERSATION_2417,"그래, 알아…"
CONVERSATION_2418,"단서를 찾아야 한다…는 거겠지…"
CONVERSATION_2419,"저… 저기?"
CONVERSATION_2420,"두 분 어떤 일이신지 모르겠지만, 보아하니 치한은 아니신 것 같고,"
CONVERSATION_2421,"저희는 이만 가보겠습니다."
CONVERSATION_2422,"저희는 정말 그런줄 알고…"
CONVERSATION_2423,"클레오…"
CONVERSATION_2424,"이쯤에서 사과라도 해야할 것 같은데."
CONVERSATION_2425,"흥!"
CONVERSATION_5076,"하하… 아닙니다. 괜찮아요."
CONVERSATION_5077,"저희야말로 오해해서 죄송해요."
CONVERSATION_5078,"클레오라 했던가요?"
CONVERSATION_5079,"무슨 단서를 찾는지 모르겠지만 꼭 찾을 수 있도록 제가 기도하겠습니다."
CONVERSATION_5080,"하지만 클레오님을 이토록 걱정하는…"
CONVERSATION_5081,"성함이?"
CONVERSATION_5082,"내 이름은 로이요. 걱정하는 게 아니라 그저 호위 임무에 충실히…"
CONVERSATION_5083,"클레오님을 걱정하는 로이님을 곤란하게 하면 안 되지 않을까요?"
CONVERSATION_2430,"으으…"
CONVERSATION_2431,"미안해요! 괜히 저 때문에 위험한 일도 겪게하고…"
CONVERSATION_2432,"음? 클레오 왠 일이냐?"
CONVERSATION_2433,"네가 사과를 다 하고."
CONVERSATION_2434,"하지만, 로이."
CONVERSATION_2435,"난 절대 돌아가지 않을거야."
CONVERSATION_2436,"니가 당장 날 억지로 끌고 간다해도,"
CONVERSATION_2437,"열번이고 백번이고 다시 나올거라고. 난 해야할 일이 있어."
CONVERSATION_5084,"클레오… 그건…"
CONVERSATION_5085,"두 분은 어디로 가시나요? 방향을 보니 오르벨에서 막 나오신 것 같은데."
CONVERSATION_5086,"클레오, 내 말을 끊지 말…"
CONVERSATION_5087,"아, 그렇지! 반대 방향에서 오시는 길이라면"
CONVERSATION_5088,"혹시 오르벨에서 파견된 원정대를 보지 못했나요?"
CONVERSATION_5089,"하아… 이 사람들이 진짜… 한 명씩 돌아가면서…"
CONVERSATION_5090,"죄송해요. 우리는 오르벨에서 파견된 원정대를 찾고 있거든요."
CONVERSATION_5091,"한 달이 다 되어가는데 소식이 없어서…"
CONVERSATION_5092,"흠… 원정대에 가족이라도 있는 모양이군."
CONVERSATION_5093,"네. 가족……. 가족이에요."
CONVERSATION_5094,"저와 카셀과 같은 고아원에서 자란……."
CONVERSATION_5095,"흠…"
CONVERSATION_5096,"그러고 보니 오는 동안 야영의 흔적이 있었지."
CONVERSATION_5097,"아, 나도 봤어! 그게 원정대가 야영한 흔적일 수도 있어."
CONVERSATION_5098,"같이 가요! 안내해 드릴게요."
CONVERSATION_5099,"뭐야, 네가 그렇게 친절한 적이…"
CONVERSATION_5100,"그렇군. 현자의 탑에서는 느껴본 적 없는 따스함인가……."
CONVERSATION_5101,"돌아가면 사제를 고용하자고 건의해야겠군."
CONVERSATION_5102,"돌아가면 뭐? 혼자서 뭐라 중얼 거리는 거야."
CONVERSATION_5103,"아……."
CONVERSATION_5104,"분명히 말하지만 난 안 돌아가. 너나 빨리 가버리라구."
CONVERSATION_5105,"난 이 분들을 도와야겠어."
CONVERSATION_5106,"하아…"
CONVERSATION_5107,"그래, 네가 태어나서 처음으로 남을 돕는다는데…"
CONVERSATION_2466,"기사양반, 나도 그럼 잠시 동행하도록 하지."
CONVERSATION_2467,"나도 사정이 좀 있어서 같이 가야겠어."
CONVERSATION_2468,"엥? 로이…?"
CONVERSATION_2469,"현자의 탑에 대한 맹세를 쉽게 버릴 순 없지…"
CONVERSATION_5108,"감사합니다. 형을 찾으면 꼭 보답하도록 하겠습니다."
CONVERSATION_5109,"다행이다, 카셀."
CONVERSATION_2472,"정식으로 소개할게."
CONVERSATION_5110,"난 현자의 탑에서 온 마법사 클레오라고 해."
CONVERSATION_2474,"난…"
CONVERSATION_5111,"마찬가지로 현자의 탑에서 파견된 그녀의 호위…"
CONVERSATION_2476,"로이다."
CONVERSATION_2477,"전 오르벨의 수습 기사 카셀이라고 합니다"
CONVERSATION_2478,"전 루아 교단의 수습 사제 프레이라고 해요."
CONVERSATION_5112,"둘 다… 수습이라고?"
CONVERSATION_5113,"뭐야, 로이. 지금 이 사람들 수습이라고 무시하는 거야?"
CONVERSATION_5114,"아니, 좀 놀랐을 뿐이다. 오히려 수습이라 하기에는 너무 실력이 좋군."
CONVERSATION_5115,"하하, 그런가요?"
CONVERSATION_5116,"저 사제… 클레오를 얌전하게 만들다니."
CONVERSATION_5117,"감화력이 정말 굉장해. 아주 쓸모가 많겠어. 후후후…"
CONVERSATION_5118,"뭐지… 프레이를 보면서 음흉하게 웃고 있군."
CONVERSATION_5119,"저, 정말 치한인 건 아니죠? 클레오."
CONVERSATION_5120,"그런 거 아니다."
CONVERSATION_5121,"하하하, 내가 보장할게. 로이가 좀 재수없긴 해도 추행을 하거나 하는 사람은 아니야."
CONVERSATION_5122,"하지만 흠… 확실히 음흉한 웃음을 지을만한… 흠…"
CONVERSATION_5123,"신체 일부를 그렇게 쳐다보는 건 실례다."
CONVERSATION_5123_GF,"사람을 그렇게 빤히 쳐다보는 건 실례다."
CONVERSATION_5124,"뭐 임마!? 이게 다 네가 음흉하게 웃어서 생긴 오해잖아!"
CONVERSATION_5125,"아니, 애초에 네가 날 치한으로 몰았기 때문이지."
CONVERSATION_5126,"저기, 두 분… 싸우는 건 그만하시고 어서 출발하면 안될까요?"
CONVERSATION_5127,"도움 받는 주제에 채근하는 것 같아 죄송하지만 서둘렀으면 합니다."
CONVERSATION_5128,"아, 그렇지, 그렇지! 어서 출발하자구~!"
CONVERSATION_2483,"우앗, 저것들은 뭐지"
CONVERSATION_2484,"슬라임들이네! 귀엽지 않아?"
CONVERSATION_2485,"저게 귀엽다고?"
CONVERSATION_2486,"한번은 애완용 슬라임을 만들어 보려고 했었는데…"
CONVERSATION_2487,"담은 병까지 녹여버리더라고."
CONVERSATION_2488,"결국 내가 뒤처리를 하게 됐었지."
CONVERSATION_2489,"로이, 째째하게 그런거나 기억하고 있으면 인기 없어."
CONVERSATION_2490,"두 분 사이가 좋네요."
CONVERSATION_2491,"누가!"
CONVERSATION_5129,"슬라임을 왜 그렇게 유심히 살피지?"
CONVERSATION_5130,"카셀도 이제 슬라임의 매력을 알게된 거지~!"
CONVERSATION_5131,"슬라임에 박힌 무기들… 우리 기사단이나 다른 원정대원 것이 아닌가 살펴봤는데"
CONVERSATION_5132,"다행히 아니군요."
CONVERSATION_5133,"이번엔 네가 분위기 파악을 못한 것 같군, 클레오."
CONVERSATION_5134,"아, 아닙니다. 무안하게 했다면 죄송해요."
CONVERSATION_5135,"그래요, 클레오. 카셀도 걱정이 되다 보니……."
CONVERSATION_5136,"그것 봐, 로이."
CONVERSATION_5137,"하아… 아무래도 분위기 파악은 내가 못한 것 같군."
CONVERSATION_5137_0,"아니에요, 로이. 로이도 카셀의 기분을 생각해서 한 얘기인 것 같은데."
CONVERSATION_5137_1,"아, 난 괜찮아. 어쩌면 클레오 같은 녀석은 너희처럼 다루는 게 나을지도 모르지."
CONVERSATION_5137_2,"내가 뭘?"
CONVERSATION_5137_3,"이러다 또 끝이 없겠군. 이제 슬라임 관찰은 끝났나, 카셀."
CONVERSATION_5137_4,"네. 이제 돌파하겠습니다."
CONVERSATION_2507,"엇, 저 슬라임은 뭐지?"
CONVERSATION_2508,"엄청 커다란 슬라임이야!"
CONVERSATION_2509,"나도 저런 슬라임은 처음 보는군."
CONVERSATION_2510,"저런 슬라임을 키워보고 싶었어!"
CONVERSATION_5138,"로이, 저 슬라임 나중에 현자의 탑에 가져다 줄래?"
CONVERSATION_2512,"사양하겠어."
CONVERSATION_2513,"일단 저 녀석을 지나가지 않으면 갈 수 없겠네요."
CONVERSATION_2514,"그럼 베어버리면 그만이겠군."
CONVERSATION_2515,"죽이면 안돼 로이-!"
CONVERSATION_2516,"안 들리는 것같네요."
CONVERSATION_2517,"흥! 바보 로이!"
CONVERSATION_2518,"로이 바보! 죽여버리면 어떡해!"
CONVERSATION_5139,"음, 역시 슬라임은 베기가 좀 힘들군."
CONVERSATION_5140,"저런. 아쉽게 됐네요, 클레오."
CONVERSATION_5141,"저렇게 큰 슬라임은 클레오와 로이도 본 적이 없다고 했나요?"
CONVERSATION_5142,"그래! 저렇게 큰 슬라임은…"
CONVERSATION_5143,"대체 누가 만들어낸 거지?"
CONVERSATION_5144,"설마… 그 소문이…"
CONVERSATION_5145,"소문?"
CONVERSATION_5146,"아, 마족이 다시 나타났다는 소문 말이야?"
CONVERSATION_5147,"클레오도 들은 적이 있나요?"
CONVERSATION_5148,"오르벨에서 잠깐?"
CONVERSATION_5149,"저 멍청한 로이가 쫓아오지 않았다면 더 많이 들을 수 있었을 텐데."
CONVERSATION_5150,"그런 소문이 돌고 있었군."
CONVERSATION_5151,"정말 마족이라면 한가하게 슬라임이나 만들고 있지는 않을 것 같은데……."
CONVERSATION_5152,"…생각해 보면 꼭 누군가가 만든 게 아닐 수도 있지."
CONVERSATION_5153,"마력의 폭주로 스스로 커졌을 수도 있는 거고."
CONVERSATION_5154,"어느 경우라도 평범한 상황은 아니라는 거군요."
CONVERSATION_5155,"형… 별 일 없어야 할 텐데…"
CONVERSATION_2536,"으…거미들이라니…"
CONVERSATION_2537,"슬라임은 귀엽다면서, 거미들은 질색이라니."
CONVERSATION_2538,"참 알 수없는 녀석이군."
CONVERSATION_2539,"그치만! 징그럽잖아!"
CONVERSATION_2540,"저 다리들을 보라구!"
CONVERSATION_2541,"저 눈은 어떻고!"
CONVERSATION_2542,"그래도, 저 흡혈 거미들은 구워먹으면 꽤 맛있어요!"
CONVERSATION_2543,"저걸 먹는다구?!"
