KEY,Spanish
DAILYMISSION_UNDERGROUND_CLEAR_NAME,Nunca hay Tranquilidad en la Prision Militar!
DAILYMISSION_UNDERGROUND_CLEAR_DESC,Terminar Prision Militar x {1}
MISSION_HERO_LEVEL20_NAME,Adventurero Novato {1}
MISSION_HERO_LEVEL50_NAME,Mas Fuerte {1}
MISSION_HERO_LEVEL100_NAME,"{1}, Llevate al Limite"
MISSION_HERO_LEVEL_DESC,{1} alcanza nivel {2}
MISSION_HERO_STAR_NAME,Despertado {1} {2}
MISSION_HERO_STAR_DESC,{1} alcanza fase de Despertar {2}!
MISSION_HERO_GRADE_NAME,Trascendido {1} {2}
MISSION_HERO_GRADE_DESC,"{1} promovido, alcanza {2} grado!"
MISSION_HERO_SKILL_MASTER_NAME,Habilidad de Amo {1} {2}
MISSION_HERO_SKILL_MASTER_DESC,{1} alcanza nivel de habilidad {2} por primera vez!
MISSION_HERO_SKILLMASTER_DESC,{1} Domina todas las habilidades!
MISSION_EQUIP_GET_NAME,Recolector de Equipo{1}
MISSION_EQUIP_GET_DESC,Adquirir equipo x {1}!
MISSION_EQUIP_GET_GRADE_NAME,{1} Recolector de Equipo {2}
MISSION_EQUIP_GET_GRADE_DESC,Adquirir {1} equipo de calidad x {2}!
MISSION_EQUIP_ENHANCE_NAME,Hacer el Equipo Mas Poderosol! {1}
MISSION_EQUIP_ENHANCE_DESC,Mejorar equipo x {1}!
MISSION_EQUIP_STAR_NAME,Despertar el Poder Escondido del Equipo {1}
MISSION_EQUIP_STAR_DESC,Despertar equipo x {1}!
MISSION_ITEM_CRAFT_NAME,Hazlo Tu Mismo! {1}
MISSION_ITEM_CRAFT_DESC,articulos de Artesania x {1}
MISSION_ITEM_MATERIAL_GET_NAME,Recolectar Materiales! {1}
MISSION_ITEM_MATERIAL_GET_DESC,Adquirir materiales x {1}
MISSION_ITEM_RECIPE_GET_NAME,Como Elaborar un Articulo {1}
MISSION_ITEM_RECIPE_GET_DESC,Adquirir ingredientes x {1}
MISSION_ITEM_EXCHANGE_GET_NAME,Esto es Lucrativo!
MISSION_ITEM_EXCHANGE_GET_DESC,Adquirir articulo(s) para vender x {1}
MISSION_EQUIP_CRAFT_GREEN_NAME,Herrero Habilidoso {1}
MISSION_EQUIP_CRAFT_BLUE_NAME,Herrero Extraordinario {1}
MISSION_EQUIP_CRAFT_PURPLE_NAME,Herrero Legendario {1}
MISSION_EQUIP_CRAFT_ORANGE_NAME,Herrero con el Martillo de Dios {1}
MISSION_EQUIP_CRAFT_DESC,Adquirir {1} equipo de calidad x {2} utilizando Recetas
MISSION_CONSUME_CRAFT_GREEN_NAME,Hacer un Delicioso Plato! {1}
MISSION_CONSUME_CRAFT_BLUE_NAME,Hacer un Maravilloso Plato! {1}
MISSION_CONSUME_CRAFT_PURPLE_NAME,Cocinero Legendario {1}
MISSION_CONSUME_CRAFT_ORANGE_NAME,Cocinero de Dios {1}
MISSION_CONSUME_CRAFT_DESC,Adquirir {1} plato de calidad x {2} utilizando Recetas
MISSION_GOLD_NAME,Deseo ser Rico! {1}
MISSION_GOLD_DESC,Obtener mas que {1} Oro
MISSION_STAMINA_NAME,Trabaja Mas Duro {1}
MISSION_STAMINA_DESC,Utilizar mas que {1} energia
MISSION_CHAPTER_NORMAL_NAME,Conquistar {1} (Normal)!
MISSION_CHAPTER_NORMAL_DESC,Terminar capitulo {1} (Normal)
MISSION_CHAPTER_HARD_NAME,Conquistar {1} (Dificil)!
MISSION_CHAPTER_HARD_DESC,Terminar capitulo {1} (Dificil)
MISSION_HERO_GET_NAME,Nuevo Compañero! {1}
MISSION_HERO_GET_DESC,Obten {1}to nuevo compañero para unirte!
MISSION_TRIAL_COUNT_NAME,Lucha contra Ti Mismo {1}
MISSION_TRIAL_COUNT_DESC,Terminar el Cuarto de Pruebas x {1}!
MISSION_HERO_TRIAL_CLEAR1_NAME,{1} Atravesando Pruebas
MISSION_HERO_TRIAL_CLEAR2_NAME,{1} Buscando Poder Real
MISSION_HERO_TRIAL_CLEAR3_NAME,{1} Quien Supero la Pared
MISSION_HERO_TRIAL_CLEAR4_NAME,{1} Quien Supero la Prueba
MISSION_HERO_TRIAL_CLEAR5_NAME,{1} Quien Supero el Limite
MISSION_HERO_TRIAL_CLEAR_DESC,{1} Termina el Cuarto de Pruebas {2} por primera vez
MISSION_COLLECT_EXPLORE_NAME,Forma un Grupo de Expedicion! {1}
MISSION_COLLECT_EXPLORE_DESC,Grupo de Expedicion formado x {1}
MISSION_COLLECT_PLUNDER_NAME,Ley de la Jungla {1}
MISSION_COLLECT_PLUNDER_DESC,Grupo de Expedicion saqueado x {1}
MISSION_WALL_NAME,Ataques Incesantes de Monstruos! {1}
MISSION_WALL_DESC,Terminar Defensa del Muro del Castillo {1} oleada
MISSION_PVP_COUNT_NAME,Para convertirse en el Mas Fuerte! {1}
MISSION_PVP_COUNT_DESC,Participar en la Arena x {1}
MISSION_GUILD_JOIN_NAME,Unirse a un Clan!
MISSION_GUILD_JOIN_DESC,Unirse a un clan por primera vez.
MISSION_GUILD_CREATE_NAME,Crear un Clan!
MISSION_GUILD_CREATE_DESC,Crear un clan por primera vez.
MISSION_GUILD_MERCENARY_USE_NAME,Contratar un Mercenario del Clan! {1}
MISSION_GUILD_MERCENARY_USE_DESC,Utilizar mercenarios del clan x {1}
MISSION_GUILD_MERCENARY_REGISTER_NAME,Trabajo de Medio Tiempo como Mercenario {1}
MISSION_GUILD_MERCENARY_REGISTER_DESC,Tu mercenario esta contratado por otros jugadores x {1}
MISSION_TEAMLEVEL_NAME,Poderoso Kasel y sus Amigos {1}
MISSION_TEAMLEVEL_DESC,Lograr nivel de equipo {1}
MISSION_VIPLEVEL_NAME,Aumentar Nivel VIP!
MISSION_VIPLEVEL_DESC,Lograr nivel VIP {1}
MISSION_TIERINDEX11_NAME,Lograr Categoria de Bronze
MISSION_TIERINDEX11_DESC,Lograr la Categoria de Bronze
MISSION_TIERINDEX21_NAME,Lograr Categoria de Silver
MISSION_TIERINDEX21_DESC,Lograr la Categoria de Silver
MISSION_TIERINDEX31_NAME,Lograr Categoria de Gold
MISSION_TIERINDEX31_DESC,Lograr la Categoria de Gold
MISSION_TIERINDEX41_NAME,Lograr Categoria de Platinum
MISSION_TIERINDEX41_DESC,Lograr la Categoria de Platinum
MISSION_TIERINDEX51_NAME,Lograr Categoria de Diamond
MISSION_TIERINDEX51_DESC,Lograr la Categoria de Diamond
MISSION_TIERINDEX60_NAME,Lograr Categoria de Master
MISSION_TIERINDEX60_DESC,Lograr la Categoria de Master
MISSION_TIERINDEX70_NAME,Lograr Categoria de Challenger
MISSION_TIERINDEX70_DESC,Lograr la Categoria de Challenger
DAILYMISSION_MONTHLY_RUBY_NAME,Obtener Paquete de Rubi Mensual
DAILYMISSION_MONTHLY_RUBY_DESC,Obtener el Paquete de Rubi Mensual
MISSION_GOLD_BATTLE_NAME,Recolectar Dinero para Heroes {1}
MISSION_GOLD_BATTLE_DESC,Adquirir {1} Oro de las batallas
MISSION_GOLD_ACCUMULATIVE_DESC,Acumular {1} Oro o mas!
MISSION_GOLD_SHOP_BUY_NAME,Sabio Gastador {1}
MISSION_GOLD_SHOP_BUY_DESC,Utilizar {1} Oro en la tienda
MISSION_GOLD_DEPLETION_NAME,Dinero Viene y Va! {1}
MISSION_GOLD_DEPLETION_DESC,Gastar {1} Oro en total!
MISSION_EQUIP_UPGRADE_TRY_NAME,"Mejorar el Equipo es Facil, Huh? {1}"
MISSION_EQUIP_UPGRADE_TRY_DESC,Intenta mejorar el equipo x {1}
MISSION_EQUIP_UPGRADE_NAME,Mejora el equipo Tu Mismo! {1}
MISSION_EQUIP_UPGRADE_DESC,Mejorar el equipo hasta +{1}
MISSION_EQUIP_DROP_STAR_NAME,Excelente Equipo {1}
MISSION_EQUIP_DROP_STAR_DESC,Adquirir {1} equipo por primera vez
MISSION_EQUIP_DROP_GRADE_NAME,Poderosas Armas para Heroes! {1}
MISSION_EQUIP_DROP_GRADE_DESC,Adquirir {1} equipo por primera vez
MISSION_EQUIP_DROP_RELEC_NAME,Articulo con Poderes Secretos {1}
MISSION_EQUIP_DROP_RELEC_DESC,Adquirir {1} artefacto(s)
MISSION_EQUIP_PARTY_NAME,Grupo Mas Fuerte! {1}
MISSION_EQUIP_PARTY_DESC,Equipa 4 {1} articulos a 4 o mas heroes
MISSION_BATTLE_MONSTER_NAME,Sin piedad con las Fuerzas Obscuras! {1}
MISSION_BATTLE_MONSTER_DESC,Matar {1} monstruo(s)
MISSION_BATTLE_QUEST_NAME,Por la Paz de Todo el Mundo! {1}
MISSION_BATTLE_QUEST_DESC,Completar {1} mision de conquista(s)
DAILYMISSION_EXCAVATION_NAME,Fiebre de Oro
DAILYMISSION_EXCAVATION_DESC,Excavado x {1}
MISSION_CHAPTER1_CLEAR_NAME,Conquistar Llanuras Lamus!
MISSION_CHAPTER2_CLEAR_NAME,Conquistar Bosque Elidora!
MISSION_CHAPTER3_CLEAR_NAME,Conquistar Montañas Drago!
MISSION_CHAPTER4_CLEAR_NAME,Conquistar Bosque Krad!
MISSION_CHAPTER5_CLEAR_NAME,Conquistar Costa Arrovina!
MISSION_CHAPTER1_CLEAR_DESC,Terminar todos los nodos en Capitulo 1
MISSION_CHAPTER2_CLEAR_DESC,Terminar todos los nodos en Capitulo 2
MISSION_CHAPTER3_CLEAR_DESC,Terminar todos los nodos en Capitulo 3
MISSION_CHAPTER4_CLEAR_DESC,Terminar todos los nodos en Capitulo 4
MISSION_CHAPTER5_CLEAR_DESC,Terminar todos los nodos en Capitulo 5
MISSION_ARENA_NAME,Desafio Honorable
MISSION_ARENA_DESC,Intentar la Liga de la Victoria por primera vez.
MISSION_ARENA_VICTORY_NAME,Que la Victoria este contigo! {1}
MISSION_ARENA_VICTORY_DESC,Espectacular Victoria x {1} en la Arena
MISSION_ARENA_LOSE_NAME,Lo siento por Tu Perdida...{1}
MISSION_ARENA_LOSE_DESC,Derrota lamentable x {1} en la Arena
MISSION_ARENA_RANK_NAME,Levanta Tu Honor!
MISSION_ARENA_RANK_DESC,Logra {1} rango en la Arena por primera vez
MISSION_ARENA_FIRSTRANK_NAME,Conquista la Arena!
MISSION_ARENA_FIRSTRANK_DESC,Convertirse en Campeon de Temporada
MISSION_UNDERGROUND_DUNGEON_NAME,Dominar los Monstruos! {1}
MISSION_UNDERGROUND_DUNGEON_DESC,Terminar {1} parte de la Prision Militar por primera vez
MISSION_HERO_GROWTH_NAME,{1} Crecimiento Imparable {2}
MISSION_HERO_GROWTH_DESC,{1} alcanza nivel {2}
MISSION_HERO_AWAKENING_NAME,{1} Prueba {2}
MISSION_HERO_AWAKENING_DESC,{1} logra fase de Despertar {2}
MISSION_HERO_TRANSCENDENCE_NAME,"{1}, trasciende los limites propios {2}"
MISSION_HERO_TRANSCENDENCE_DESC,{1} logra fase de trascendencia {2}
MISSION_HERO_EQUIP_SET_NAME,Espiritu Guerrero {1}
MISSION_HERO_EQUIP_SET_DESC,{1} equipa 4 {2} equipo
MISSION_HERO_SKILL_NAME,Dominio de Habilidades {1}
MISSION_HERO_SKILL_DESC,Domina {1} atributos de habilidades
MISSION_HERO_SKILL_ALL_NAME,"{1}, Domina Todas las Habilidades"
MISSION_HERO_SKILL_ALL_DESC,Domina todos los atributos de habilidades
MISSION_HERO_EXCAVATION_NAME,{1} Gran Habilidad de Excavacion {2}
MISSION_HERO_EXCAVATION_DESC,Intentar excavar x {2} con {1} como el heroe principal
MISSION_HERO_MERCENARY_NAME,{1} En racha {2}
MISSION_HERO_MERCENARY_DESC,Registrar {1} como un mercenario del clan y hacer que el/ella sea contratado por miembros del clan x {2}
MISSION_HERO_PIT_MEMBER_NAME,Victoria Dolorosa {1}
MISSION_HERO_PIT_MEMBER_DESC,Miembro quien derrota el jefe final en la Arena del capitulo {1}
MISSION_HERO_UPPER_DUNGEON_NAME,"{1}, Heroe de una Intensa Batalla {2}"
MISSION_HERO_UPPER_DUNGEON_DESC,{1} se une a un calabozo de alto nivel como miembro x {2}
MISSION_HERO_ARENA_BATTLE_NAME,"{1}, Heroe de una Honorable Batalla {2}"
MISSION_HERO_ARENA_BATTLE_DESC,{1} se une a la Arena como miembro x {2}
DAILYMISSION_ALL_CLEAR_NAME,Las Tareas de Hoy Terminadas!
DAILYMISSION_ALL_CLEAR_DESC,Completar todas las misiones
DAILYMISSION_STAMINA_NAME,Quedandose sin Aliento
DAILYMISSION_STAMINA_DESC,Gastar {1} energia
DAILY_QUEST_EXCAVATION_NAME,Muchas Gotas Forman una Ducha
MISSION_EVENT_STMAINA_NAME1,Primera Bonificacion de Energia de Hoy!
MISSION_EVENT_STMAINA_NAME2,Segunda Bonificacion de Energia de Hoy!
MISSION_EVENT_STMAINA_NAME3,Ultima Bonificacion de Energia de Hoy!
MISSION_EVENT_STMAINA_DESC1,Iniciar sesion entre 12 p.m. y 2 p.m.
MISSION_EVENT_STMAINA_DESC2,Iniciar sesion entre 6 p.m. y 8 p.m.
MISSION_EVENT_STMAINA_DESC3,Iniciar sesion entre 10 p.m. y 12 a.m.
MISSION_EVENT_GOLD_NAME,Fondos Reales
MISSION_QUEST_CLEAR_NOTY_TITLE,Mision Completa!
MISSION_QUEST_CLEAR_NOTY_CONTENT1,Completada {1} mision
MISSION_QUEST_CLEAR_NOTY_CONTENT2,Completa las misiones y recibe las recompensas
MISSION_ACHIEVEMENT_CLEAR_NOTY_TITLE,Logro Completo
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT1,Completo {1} logro.
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT2,Completar logros y recibir recompensas
MISSION_EXCAVATION_NAME,la Excavacion es trabajo diario {1}
MISSION_EXCAVATION_DESC,Excavado x {1}.
MISSION_ADDFRIEND_NAME,"Deseas unirte a mi, amigo?{1}"
MISSION_ADDFRIEND_DESC,Agregar {1} amigo(s)
QUEST_ROYAL_SUPPORT_GOLD_9001_NAME,Bonificacion de Oro de Hoy
QUEST_ROYAL_SUPPORT_GOLD_9001_DESC,Inicia sesion Una vez Por Dia
QUEST_DAILY_FREE_STAMINA_9002_NAME,Bonificacion de Energia de Hoy
QUEST_DAILY_FREE_STAMINA_9002_DESC,Iniciar sesion entre {1} AM y {2} AM.
QUEST_DAILY_FREE_STAMINA_9003_NAME,Segunda Bonificacion de Energia de Hoy!
QUEST_DAILY_FREE_STAMINA_9003_DESC,Iniciar sesion entre {1} PM y {2} PM.
QUEST_DAILY_FREE_STAMINA_9004_NAME,Tercera Bonificacion de Energia de Hoy!
QUEST_DAILY_FREE_STAMINA_9004_DESC,Iniciar sesion entre {1} PM y {2} PM.
QUEST_DAILY_FREE_STAMINA_9005_NAME,Ultima Bonificacion de Energia de Hoy!
QUEST_DAILY_FREE_STAMINA_9005_DESC,Iniciar sesion entre {1} PM y {2} PM.
MISSION_CHAPTER_CLEAR_DESC,Terminar todos los nodos en capitulo {1}.
MISSION_ACCOUNT_CHANGE_NAME,Cuentas de Enlace
MISSION_ACCOUNT_CHANGE_DESC,"Cuenta de enlace con Facebook, Game Center o Google Play"
WEEKLYMISSION_DUNGEON_CLEAR_NAME,Aventura Sin Fin
WEEKLYMISSION_ITEM_ENHANCE_NAME,Exagere?!
WEEKLYMISSION_COMPLETEDAILYQUEST_NAME,Soy una Persona Diligente
WEEKLYMISSION_COMPLETEDAILYQUEST_DESC,Completar {1} mision diaria(s).
WEEKLYMISSION_PVP_VICTORY_NAME,Gane?
WEEKLYMISSION_PVP_VICTORY_DESC,Gana {1} veces en la Liga de la Victoria
WEEKLYMISSION_UPGRADEHEROSKILL_NAME,Entrenar es la Base de la Batalla!
WEEKLYMISSION_UPGRADEHEROSKILL_DESC,Mejorar habilidades del heroe {1} vez(s).
WEEKLYMISSION_BATTLEREWARDEQUIP_NAME,"Whoa, Muy Pesado!"
WEEKLYMISSION_BATTLEREWARDEQUIP_DESC,Adquirir equipo de los calabozos x {1}
WEEKLYMISSION_GETGOLD_NAME,El Oro lo es Todo
WEEKLYMISSION_GETGOLD_DESC,Consumir {1} Oro
WEEKLYMISSION_TOWER_JOIN_NAME,Cuando Termina la Torre?
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_NAME,Finalmente Algo de Paz y Tranquilidad!
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_DESC,Terminar Prision Militar x {1}
WEEKLYMISSION_ALL_CLEAR_NAME,Eres Muy Diligente!
WEEKLYMISSION_ALL_CLEAR_DESC,Completar todas las misiones semanales
MISSION_EQUIP_GET_STAR_ITEM,{2} {1}-super equipo con excelente rendimiento
MISSION_EQUIP_GET_STAR_ITEM_DESC,Adquirir {2} {1}-super equipo
MISSION_EQUIP_GET_GRADE_ITEM_1,"Recibe el Equipo de Alta calidad, Heroe!{1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_1,Adquirir {1} equipo de alta calidad
MISSION_EQUIP_GET_GRADE_ITEM_2,"Recibe el Equipo Excepcional, Heroe!{1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_2,Adquirir{1} equipo excepcional
MISSION_EQUIP_GET_GRADE_ITEM_3,"Recibe el Equipo Heroico, Heroe!{1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_3,Adquirir {1} equipo heroico
MISSION_EQUIP_GET_GRADE_ITEM_4,"Recibe el Equipo Legendario, Heroe!{1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_4,Adquirir {1} equipo legendario
MISSION_EQUIP_PARTY_GRADE_1,Volverse mas fuerte con un equipo de alta calidad y un grupo!{1}
MISSION_EQUIP_PARTY_GRADE_DESC_1,Equipa tus heroes con {1} equipo de alta calidad.
MISSION_EQUIP_PARTY_GRADE_2,Volverse mas fuerte con un equipo excepcional y un grupo!{1}
MISSION_EQUIP_PARTY_GRADE_DESC_2,Equipa tus heroes con {1} equipo excepcional
MISSION_EQUIP_PARTY_GRADE_3,Volverse mas fuerte con un equipo heroico y un grupo!{1}
MISSION_EQUIP_PARTY_GRADE_DESC_3,Equipa tus heroes con {1} equipo heroico
MISSION_EQUIP_PARTY_GRADE_4,Volverse mas fuerte con un equipo legendario y un grupo!{1}
MISSION_EQUIP_PARTY_GRADE_DESC_4,Equipa tus heroes con {1} equipo legendario
MISSION_UNDERGROUND_DUNGEON_CLEAR,Domina en la Prision Militar al {1} Monstruo!{2}
MISSION_UNDERGROUND_DUNGEON_CLEAR_DESC,Terminar Prision Militar {1} x {2}
MISSION_SHOP_BUY_HIGH_EQUIPMENT,los Equipos son lo mejor para que tus heroes sean mas fuertes!{1}
MISSION_SHOP_BUY_HIGH_EQUIPMENT_DESC,Convocar Articulo Especial x {1}
MISSION_SHOP_BUY_NORMAL_EQUIPMENT,"Vamos, intentalo! {1}"
MISSION_SHOP_BUY_NORMAL_EQUIPMENT_DESC,Convocar Articulo x {1}
MISSION_ARENA_WIN,Quien se atreve a pararse delante mio?{1}
MISSION_ARENA_WIN_DESC,Ganar en la Arena x {1}
MISSION_GEM_DEPLETION_NAME,Rubies? Intenta gastar tantos como yo!{1}
MISSION_GEM_DEPLETION_DESC,Gastar {1} Rubies en total!
MISSION_STAMINA_DEPLETION_NAME,Lleno de Energia! {1}
MISSION_STAMINA_DEPLETION_NAME_2,Aumento de Energía! {1}
MISSION_STAMINA_DEPLETION_DESC,Utilizar {1} el total de Energia!
MISSION_LABYRINTH_CLEAR_NAME_1,Mantener la boveda segura como siempre!
MISSION_LABYRINTH_CLEAR_DESC_1,Terminar la Antigua Bóveda Real x {1}
MISSION_LABYRINTH_CLEAR_NAME_2,Soy un poderoso Cuidador de boveda!
MISSION_UPPERDUNGEON_CLEAR_NAME_1,Permiteme recolectar fragmentos hoy!
MISSION_UPPERDUNGEON_CLEAR_DESC_1,Terminar Calabozo Superior x {1}
MISSION_UPPERDUNGEON_CLEAR_NAME_2,Eso fue un facil Calabozo Superior!
MISSION_CLEARTOWER21_FLOOR_1,El Emocionante Desafio {1}
MISSION_CLEARTOWER21_FLOOR_2,El Emocionante Desafio {1}
MISSION_CLEARTOWER21_FLOOR_3,El Emocionante Desafio {1}
MISSION_CLEARTOWER21_FLOOR_4,El Emocionante Desafio {1}
MISSION_CLEARTOWER21_FLOOR_5,El Emocionante Desafio {1}
MISSION_CLEARTOWER21_FLOOR_6,El Emocionante Desafio {1}
MISSION_CLEARTOWER21_FLOOR_7,El Emocionante Desafio {1}
MISSION_CLEARTOWER11_FLOOR_1,Supera las Pruebas! {1}
MISSION_CLEARTOWER11_FLOOR_2,Supera las Pruebas! {1}
MISSION_CLEARTOWER999_FLOOR_1,Un Tesoro Pacifico {1}
MISSION_CLEARTOWER999_FLOOR_2,Un Tesoro Pacifico {1}
MISSION_CLEARTOWER999_FLOOR_3,Un Tesoro Pacifico {1}
MISSION_CLEARTOWER21_FLOOR_1_DESC,Terminar el escenario {1} de la Torre del Desafio
MISSION_CLEARTOWER21_FLOOR_2_DESC,Terminar el escenario {1} de la Torre del Desafio
MISSION_CLEARTOWER21_FLOOR_3_DESC,Terminar el escenario {1} de la Torre del Desafio
MISSION_CLEARTOWER21_FLOOR_4_DESC,Terminar el escenario {1} de la Torre del Desafio
MISSION_CLEARTOWER21_FLOOR_5_DESC,Terminar el escenario {1} de la Torre del Desafio
MISSION_CLEARTOWER21_FLOOR_6_DESC,Terminar el escenario {1} de la Torre del Desafio
MISSION_CLEARTOWER21_FLOOR_7_DESC,Terminar el escenario {1} de la Torre del Desafio
MISSION_CLEARTOWER11_FLOOR_1_DESC,Terminar el escenario {1} de la Torre de Pruebas
MISSION_CLEARTOWER11_FLOOR_2_DESC,Terminar el escenario {1} de la Torre de Pruebas
MISSION_CLEARTOWER999_FLOOR_1_DESC,Terminar el escenario {1} de la Antigua Bóveda Real
MISSION_CLEARTOWER999_FLOOR_2_DESC,Terminar el escenario {1} de la Antigua Bóveda Real
MISSION_CLEARTOWER999_FLOOR_3_DESC,Terminar el escenario {1} de la Antigua Bóveda Real
MISSION_CLEARTOWER999_FLOOR_4_DESC,Terminar el escenario {1} de la Antigua Bóveda Real
MISSION_CLEARTOWER999_FLOOR_5_DESC,Terminar el escenario {1} de la Antigua Bóveda Real
MISSION_WORLDBOSS_PLAYTIME1_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME2_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME3_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME4_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME5_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME6_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME7_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME8_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME9_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME10_NAME,"Los Desafios son Oro, mi Amigo {1}"
MISSION_WORLDBOSS_PLAYTIME1_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_PLAYTIME2_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_PLAYTIME3_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_PLAYTIME4_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_PLAYTIME5_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_PLAYTIME6_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_PLAYTIME7_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_PLAYTIME8_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_PLAYTIME9_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_PLAYTIME10_DESC,Desafia al Jefe del Mundo {1} Veces.
MISSION_WORLDBOSS_DAMAGE1_NAME,Mi Hobby es ser Heroe!{1}
MISSION_WORLDBOSS_DAMAGE2_NAME,Mi Hobby es ser Heroe!{1}
MISSION_WORLDBOSS_DAMAGE3_NAME,Mi Hobby es ser Heroe!{1}
MISSION_WORLDBOSS_DAMAGE4_NAME,Mi Hobby es ser Heroe!{1}
MISSION_WORLDBOSS_DAMAGE5_NAME,Mi Hobby es ser Heroe!{1}
MISSION_WORLDBOSS_DAMAGE6_NAME,Mi Hobby es ser Heroe!{1}
MISSION_WORLDBOSS_DAMAGE7_NAME,Mi Hobby es ser Heroe!{1}
MISSION_WORLDBOSS_DAMAGE8_NAME,Mi Hobby es ser Heroe!{1}
MISSION_WORLDBOSS_DAMAGE9_NAME,Mi Hobby es ser Heroe!{1}
MISSION_WORLDBOSS_DAMAGE1_DESC,Hazle {1} Daño al Jefe del Mundo en una sola batalla.
MISSION_WORLDBOSS_DAMAGE2_DESC,Hazle {1} Daño al Jefe del Mundo en una sola batalla.
MISSION_WORLDBOSS_DAMAGE3_DESC,Hazle {1} Daño al Jefe del Mundo en una sola batalla.
MISSION_WORLDBOSS_DAMAGE4_DESC,Hazle {1} Daño al Jefe del Mundo en una sola batalla.
MISSION_WORLDBOSS_DAMAGE5_DESC,Hazle {1} Daño al Jefe del Mundo en una sola batalla.
MISSION_WORLDBOSS_DAMAGE6_DESC,Hazle {1} Daño al Jefe del Mundo en una sola batalla.
MISSION_WORLDBOSS_DAMAGE7_DESC,Hazle {1} Daño al Jefe del Mundo en una sola batalla.
