KEY,Portuguese
MISSION_CONSUME_CRAFT_PURPLE_NAME,Cozinheiro Lendário {1}
MISSION_CONSUME_CRAFT_ORANGE_NAME,Cozinheiro dos Deus {1}
MISSION_CONSUME_CRAFT_DESC,Adquirir {1} Grau de comida x {2} usando Receitas
MISSION_GOLD_NAME,Eu quero ser rico! {1}
MISSION_GOLD_DESC,Obtenha mais de {1} Ouro
MISSION_STAMINA_NAME,Trabalhar mais {1}
MISSION_STAMINA_DESC,Use mais de {1} energia
MISSION_CHAPTER_NORMAL_NAME,Conquistar {1} (Normal)!
MISSION_CHAPTER_NORMAL_DESC,Concluir capítulo {1} (Normal)
MISSION_CHAPTER_HARD_NAME,Conquistar {1} (Dificil)!
MISSION_CHAPTER_HARD_DESC,Limpar capitulo {1} (Dificil)
MISSION_HERO_GET_NAME,Novo Companheiro! {1}
MISSION_HERO_GET_DESC,Tenha um {1}° novo companheiro para acompanha-lo!
MISSION_TRIAL_COUNT_NAME,Lute {1}
MISSION_TRIAL_COUNT_DESC,Concluir a Sala das Provações x {1}!
MISSION_HERO_TRIAL_CLEAR1_NAME,{1} Passando por Provações
MISSION_HERO_TRIAL_CLEAR2_NAME,{1} Procurando Poder Real
MISSION_HERO_TRIAL_CLEAR3_NAME,{1} Quem superou a Parede
MISSION_HERO_TRIAL_CLEAR4_NAME,{1} Quem superou as Provações
MISSION_HERO_TRIAL_CLEAR5_NAME,{1} Quem superou os Limites
MISSION_HERO_TRIAL_CLEAR_DESC,{1} Conclui a Sala das Provações {2} pela primeira vez
MISSION_COLLECT_EXPLORE_NAME,Formar uma Equipe de Expedição! {1}
MISSION_COLLECT_EXPLORE_DESC,A equipe de Expedição explorou x {1}
MISSION_COLLECT_PLUNDER_NAME,Lei da Selva {1}
MISSION_COLLECT_PLUNDER_DESC,A equipe da Expedição pilhou x {1}
MISSION_WALL_NAME,Incessantes Ataques de monstros! {1}
MISSION_WALL_DESC,Derrotar a horda da parede de defesa do Castelo {1}
MISSION_PVP_COUNT_NAME,Para se tornar o mais forte! {1}
MISSION_PVP_COUNT_DESC,Participar na Arena x {1}
MISSION_GUILD_JOIN_NAME,Entrar em uma guilda!
MISSION_GUILD_JOIN_DESC,Entrar em uma guilda pela primeira vez.
MISSION_GUILD_CREATE_NAME,Criar uma guilda!
MISSION_GUILD_CREATE_DESC,Criar uma guilda pela primeira vez.
MISSION_GUILD_MERCENARY_USE_NAME,Contratar Mercenária da Guilda! {1}
MISSION_GUILD_MERCENARY_USE_DESC,Usar mercenários da guilda x {1}
MISSION_GUILD_MERCENARY_REGISTER_NAME,Trabalho de meio período como Mercenário {1}
MISSION_GUILD_MERCENARY_REGISTER_DESC,Seu mercenario foi contratado por outros jogadores x {1}
MISSION_TEAMLEVEL_NAME,Kasel mais forte e seus amigos {1}
MISSION_TEAMLEVEL_DESC,Atinja o nível {1} de equipe
MISSION_VIPLEVEL_NAME,Novo Nível VIP!
MISSION_VIPLEVEL_DESC,Atingir Nível VIP {1}
MISSION_TIERINDEX11_NAME,Atingir Série Bronze
MISSION_TIERINDEX11_DESC,Atingir Série Bronze
MISSION_TIERINDEX21_NAME,Atingir Série Prata
MISSION_TIERINDEX21_DESC,Atingir Série Prata
MISSION_TIERINDEX31_NAME,Atingir Série Ouro
MISSION_TIERINDEX31_DESC,Atingir Série Ouro
MISSION_TIERINDEX41_NAME,Atingir Série Platina
MISSION_TIERINDEX41_DESC,Atingir Série Platina
MISSION_TIERINDEX51_NAME,Atingir Série Diamante
MISSION_TIERINDEX51_DESC,Atingir Série Diamante
MISSION_TIERINDEX60_NAME,Atingir Série Mestre
MISSION_TIERINDEX60_DESC,Atingir Série Mestre
MISSION_TIERINDEX70_NAME,Atingir Série Desafiador
MISSION_TIERINDEX70_DESC,Atingir Série Desafiador
DAILYMISSION_MONTHLY_RUBY_NAME,Obter Pacote Mensal de Rubi
DAILYMISSION_MONTHLY_RUBY_DESC,Obter o Pacote Mensal de Rubi
MISSION_GOLD_BATTLE_NAME,Coletar dinheiro para Heróis {1}
MISSION_GOLD_BATTLE_DESC,Adquirir {1} Ouro das batalhas
MISSION_GOLD_ACCUMULATIVE_DESC,Acumular {1} Ouro ou mais!
MISSION_GOLD_SHOP_BUY_NAME,Economista {1}
MISSION_GOLD_SHOP_BUY_DESC,Usar {1} Ouro na Loja
MISSION_GOLD_DEPLETION_NAME,Dinheiro vai e volta! {1}
MISSION_GOLD_DEPLETION_DESC,Gaste {1} Ouro em total!
MISSION_EQUIP_UPGRADE_TRY_NAME,"Realçar equipamento e fácil, ne? {1}"
MISSION_EQUIP_UPGRADE_TRY_DESC,Tente realçar a equipamento x {1}
MISSION_EQUIP_UPGRADE_NAME,Realce a equipamento você mesmo! {1}
MISSION_EQUIP_UPGRADE_DESC,Realçar equipamento a +{1}
MISSION_EQUIP_DROP_STAR_NAME,Excelente Equipamento {1}
MISSION_EQUIP_DROP_STAR_DESC,Adquirir {1} equipamento pela primeira vez
MISSION_EQUIP_DROP_GRADE_NAME,Armas Poderosas para Heróis! {1}
MISSION_EQUIP_DROP_GRADE_DESC,Adquirir {1} equipamento pela primeira vez
MISSION_EQUIP_DROP_RELEC_NAME,Item com Segredos Poderosos {1}
MISSION_EQUIP_DROP_RELEC_DESC,Adquirir {1} artefato(s)
MISSION_EQUIP_PARTY_NAME,Equipe mais forte! {1}
MISSION_EQUIP_PARTY_DESC,Equipar 4 {1}itens com 4 ou mais heróis
MISSION_BATTLE_MONSTER_NAME,Sem misericórdia para Forças das Trevas! {1}
MISSION_BATTLE_MONSTER_DESC,Matar {1} monstro(s)
MISSION_BATTLE_QUEST_NAME,Para a paz de Todos! {1}
MISSION_BATTLE_QUEST_DESC,Conclua {1} missão(ões) de triunfo
DAILYMISSION_EXCAVATION_NAME,Corrida do Ouro
DAILYMISSION_EXCAVATION_DESC,Escavou x {1}
MISSION_CHAPTER1_CLEAR_NAME,Conquistar Planícies Lamus!
MISSION_CHAPTER2_CLEAR_NAME,Conquistar Floresta Elidora!
MISSION_CHAPTER3_CLEAR_NAME,Conquistar Montanhas Drago!
MISSION_CHAPTER4_CLEAR_NAME,Conquistar Floresta Krad
MISSION_CHAPTER5_CLEAR_NAME,Conquistar Praia de Arrovina!
MISSION_CHAPTER1_CLEAR_DESC,Concluir todos os pontos do Capítulo 1
MISSION_CHAPTER2_CLEAR_DESC,Concluir todos os pontos do Capítulo 2
MISSION_CHAPTER3_CLEAR_DESC,Concluir todos os pontos do Capítulo 3
MISSION_CHAPTER4_CLEAR_DESC,Concluir todos os pontos do Capítulo 4
MISSION_CHAPTER5_CLEAR_DESC,Concluir todos os pontos do Capítulo 5
MISSION_ARENA_NAME,Desafio Honorável
MISSION_ARENA_DESC,Tente a Liga da Vitória pela primeira vez.
MISSION_ARENA_VICTORY_NAME,Que a Vitoria esteja com Você! {1}
MISSION_ARENA_VICTORY_DESC,Ganhe esplendidamente x {1} na Arena
MISSION_ARENA_LOSE_NAME,Sinto muito por sua perda... {1}
MISSION_ARENA_LOSE_DESC,Perder lamentavelmente x {1} na Arena
MISSION_ARENA_RANK_NAME,Levante sua Honra!
MISSION_ARENA_RANK_DESC,Atingir {1} classificação na Arena pela primeira vez
MISSION_ARENA_FIRSTRANK_NAME,Conquistar a Arena!
MISSION_ARENA_FIRSTRANK_DESC,Torne-se campeão da temporada
MISSION_UNDERGROUND_DUNGEON_NAME,Suprimir os monstros! {1}
MISSION_UNDERGROUND_DUNGEON_DESC,Conclua {1} área(s) do Calabouço pela primeira vez
MISSION_HERO_GROWTH_NAME,Crescimento Desenfreado de {1} {2}
MISSION_HERO_GROWTH_DESC,{1} atinge o nível {2}
MISSION_HERO_AWAKENING_NAME,Provação de {1} {2}
MISSION_HERO_AWAKENING_DESC,{1} atinge a fase de despertar {2}!
MISSION_HERO_TRANSCENDENCE_NAME,"{1}, transcender o limite {2}"
MISSION_HERO_TRANSCENDENCE_DESC,{1} atinge a fase de transcendência {2}
MISSION_HERO_EQUIP_SET_NAME,Espirito Guerreiro {1}
MISSION_HERO_EQUIP_SET_DESC,{1} equipa 4 {2} equipamento
MISSION_HERO_SKILL_NAME,Maestria de Poderes {1}
MISSION_HERO_SKILL_DESC,Mestre {1} atributos de poderes
MISSION_HERO_SKILL_ALL_NAME,"{1}, Mestre em todos os poderes"
MISSION_HERO_SKILL_ALL_DESC,Mestre em todos os poderes
MISSION_HERO_EXCAVATION_NAME,Grande Competência de Escavação de {1} {2}
MISSION_HERO_EXCAVATION_DESC,Tente escavar x {2} com {1} como herói principal
MISSION_HERO_MERCENARY_NAME,{1} em um personagem {2}
MISSION_HERO_MERCENARY_DESC,Registrar-se {1} como um mercenário da guilda e que seja contratado por um dos membros da guilda x {2}
MISSION_HERO_PIT_MEMBER_NAME,Vitória Dolorosa {1}
MISSION_HERO_PIT_MEMBER_DESC,Membro que derrota o chefe no covil neste capítulo {1}
MISSION_HERO_UPPER_DUNGEON_NAME,"{1}, Herói de uma batalha Intensa {2}"
MISSION_HERO_UPPER_DUNGEON_DESC,{1} se junta a uma masmorra de alto nível como membro x {2}
MISSION_HERO_ARENA_BATTLE_NAME,"{1}, Herói de uma batalha Honorável {2}"
MISSION_HERO_ARENA_BATTLE_DESC,{1} se junta a Arena como membro x {2}
DAILYMISSION_ALL_CLEAR_NAME,As tarefas de hoje terminaram!
DAILYMISSION_ALL_CLEAR_DESC,Completar todas as missões
DAILYMISSION_STAMINA_NAME,Sem fôlego
DAILYMISSION_STAMINA_DESC,Gastar {1} energia
DAILY_QUEST_EXCAVATION_NAME,Muitas gotas fazem um banho
MISSION_EVENT_STMAINA_NAME1,Vigor de primeiro bônus hoje!
MISSION_EVENT_STMAINA_NAME2,Vigor de segundo bônus hoje!
MISSION_EVENT_STMAINA_NAME3,Último bônus de vigor hoje!
MISSION_EVENT_STMAINA_DESC1,Conecte entre 12:00 e 14:00
MISSION_EVENT_STMAINA_DESC2,Conecte 18:00 e 20:00
MISSION_EVENT_STMAINA_DESC3,Conecte entre 22:00 e 00:00
MISSION_EVENT_GOLD_NAME,Fundos Reais
MISSION_QUEST_CLEAR_NOTY_TITLE,Busca completa!
MISSION_QUEST_CLEAR_NOTY_CONTENT1,Completa {1} busca
MISSION_QUEST_CLEAR_NOTY_CONTENT2,Complete missões e receba recompensas.
MISSION_ACHIEVEMENT_CLEAR_NOTY_TITLE,Conquista completa
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT1,Completo {1} conquista
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT2,Complete realizações e receba recompensas.
MISSION_EXCAVATION_NAME,Escavação e um trabalho diário {1}
MISSION_EXCAVATION_DESC,Escavado x {1}
MISSION_ADDFRIEND_NAME,"Você gostaria de juntar-se a mim, amigo? {1}"
MISSION_ADDFRIEND_DESC,Adicionar {1} amigo (s)
QUEST_ROYAL_SUPPORT_GOLD_9001_NAME,Bônus de Ouro hoje
QUEST_ROYAL_SUPPORT_GOLD_9001_DESC,Registrar-se uma vez por dia
QUEST_DAILY_FREE_STAMINA_9002_NAME,Bônus de Vigor hoje!
QUEST_DAILY_FREE_STAMINA_9002_DESC,Conecte entre {1} e {2}
QUEST_DAILY_FREE_STAMINA_9003_NAME,Vigor de segundo bônus hoje!
QUEST_DAILY_FREE_STAMINA_9003_DESC,Conecte entre {1} e {2}
QUEST_DAILY_FREE_STAMINA_9004_NAME,Vigor de terceiro bônus hoje!
QUEST_DAILY_FREE_STAMINA_9004_DESC,Conecte entre {1} e {2}
QUEST_DAILY_FREE_STAMINA_9005_NAME,Vigor como último bônus de hoje!
QUEST_DAILY_FREE_STAMINA_9005_DESC,Conecte entre {1} e {2}
MISSION_CHAPTER_CLEAR_DESC,Conclua todos os pontos do capítulo {1}.
MISSION_ACCOUNT_CHANGE_NAME,Vincular contas
MISSION_ACCOUNT_CHANGE_DESC,"Vincular contas com Facebook, Game Center e Google Play"
WEEKLYMISSION_DUNGEON_CLEAR_NAME,Aventura sem fim
WEEKLYMISSION_ITEM_ENHANCE_NAME,Ultrapassado?!
WEEKLYMISSION_COMPLETEDAILYQUEST_NAME,Eu sou uma Pessoa Diligente.
WEEKLYMISSION_COMPLETEDAILYQUEST_DESC,Complete {1} missões diárias.
WEEKLYMISSION_PVP_VICTORY_NAME,Eu ganhei?
WEEKLYMISSION_PVP_VICTORY_DESC,Ganhe na Arena x {1}
WEEKLYMISSION_UPGRADEHEROSKILL_NAME,Treinamento básico da batalha!
WEEKLYMISSION_UPGRADEHEROSKILL_DESC,Aumente os poderes do herói {1} vez(es).
WEEKLYMISSION_BATTLEREWARDEQUIP_NAME,"Nossa, tão pesado!"
WEEKLYMISSION_BATTLEREWARDEQUIP_DESC,Adquira equipamentos nas masmorras x {1}
WEEKLYMISSION_GETGOLD_NAME,Ouro e tudo
WEEKLYMISSION_GETGOLD_DESC,Consumir {1} Ouro
WEEKLYMISSION_TOWER_JOIN_NAME,Quando termina a torre?
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_NAME,Finalmente paz e silêncio!
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_DESC,Conclua o Calabouço x {1}
WEEKLYMISSION_ALL_CLEAR_NAME,Você e muito deligente!
WEEKLYMISSION_ALL_CLEAR_DESC,Complete todas as missões semanais
MISSION_EQUIP_GET_STAR_ITEM,{2} {1} estrela equipamento que tem uma alta performance
MISSION_EQUIP_GET_STAR_ITEM_DESC,Adquira {2} de {1} estrela equipamento
MISSION_EQUIP_GET_GRADE_ITEM_1,"Inclua equipamento de alta qualidade, herói! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_1,Adquira {1} equipamento de alta qualidade
MISSION_EQUIP_GET_GRADE_ITEM_2,"Inclua equipamento raro, herói! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_2,Adquira {1} equipamento raro
MISSION_EQUIP_GET_GRADE_ITEM_3,"Inclua equipamento Heroico, Herói! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_3,Adquira {1} equipamento heroico
MISSION_EQUIP_GET_GRADE_ITEM_4,"Inclua Equipamento Legendario, Herói! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_4,Adquira {1} equipamento lendário.
MISSION_EQUIP_PARTY_GRADE_1,Torne-se mais forte com equipamentos de alta qualidade e uma equipe! {1}
MISSION_EQUIP_PARTY_GRADE_DESC_1,Equipe seus heróis com {1} alta qualidade de equipamento.
MISSION_EQUIP_PARTY_GRADE_2,Torne-se mais forte com equipamentos raros e uma equipe! {1}
MISSION_EQUIP_PARTY_GRADE_DESC_2,Equipe seus heróis com {1} equipamento raro.
MISSION_EQUIP_PARTY_GRADE_3,Torne-se mais forte com equipamento heroico e uma equipe! {1}
MISSION_EQUIP_PARTY_GRADE_DESC_3,Equipe seus heróis com {1} equipamento heroico.
MISSION_EQUIP_PARTY_GRADE_4,Torne-se mais forte com equipamento heroico e uma equipe! {1}
MISSION_EQUIP_PARTY_GRADE_DESC_4,Equipe seus heróis com {1} equipamento lendário.
MISSION_UNDERGROUND_DUNGEON_CLEAR,Elimine os monstros da área {1} do Calabouço! {2}
MISSION_UNDERGROUND_DUNGEON_CLEAR_DESC,Conclua a área {1} do Calabouço x{2}
MISSION_SHOP_BUY_HIGH_EQUIPMENT,Equipamento são as melhores formas de tornar os heróis mais fortes! {1}
MISSION_SHOP_BUY_HIGH_EQUIPMENT_DESC,Evocar Item Especial x {1}
MISSION_SHOP_BUY_NORMAL_EQUIPMENT,"Vamos lá, tente a sorte! {1}"
MISSION_SHOP_BUY_NORMAL_EQUIPMENT_DESC,Evocar Item x {1}
MISSION_ARENA_WIN,Quem se atreve a ficar diante de mim? {1}
MISSION_ARENA_WIN_DESC,Ganhar na Arena x {1}
MISSION_GEM_DEPLETION_NAME,Rubis? Tente gastar o mesmo que eu! {1}
MISSION_GEM_DEPLETION_DESC,Gaste {1} Rubis em total!
MISSION_STAMINA_DEPLETION_NAME,Cheio de Vigor! {1}
MISSION_STAMINA_DEPLETION_NAME_2,Impulso de Vigor! {1}
MISSION_STAMINA_DEPLETION_DESC,Usar {1} vigor total!
MISSION_LABYRINTH_CLEAR_NAME_1,Mantenha o cofre seguro como sempre!
MISSION_LABYRINTH_CLEAR_DESC_1,Conclua o antigo cofre real {1}
MISSION_LABYRINTH_CLEAR_NAME_2,Eu sou um forte guardador de cofre!
MISSION_UPPERDUNGEON_CLEAR_NAME_1,Deixe eu coletar fragmentos hoje!
MISSION_UPPERDUNGEON_CLEAR_DESC_1,Concluir Masmorra superior {1}
MISSION_UPPERDUNGEON_CLEAR_NAME_2,Essa foi uma masmorra superior fácil!
MISSION_CLEARTOWER21_FLOOR_1,O Desafio Emocionante {1}
MISSION_CLEARTOWER21_FLOOR_2,O Desafio Emocionante {1}
MISSION_CLEARTOWER21_FLOOR_3,O Desafio Emocionante {1}
MISSION_CLEARTOWER21_FLOOR_4,O Desafio Emocionante {1}
MISSION_CLEARTOWER21_FLOOR_5,O Desafio Emocionante {1}
MISSION_CLEARTOWER21_FLOOR_6,O Desafio Emocionante {1}
MISSION_CLEARTOWER21_FLOOR_7,O Desafio Emocionante {1}
MISSION_CLEARTOWER11_FLOOR_1,Resistir às Provações! {1}
MISSION_CLEARTOWER11_FLOOR_2,Resistir às Provações! {1}
MISSION_CLEARTOWER999_FLOOR_1,Um Tesouro Pacífico{1}
MISSION_CLEARTOWER999_FLOOR_2,Um Tesouro Pacífico{1}
MISSION_CLEARTOWER999_FLOOR_3,Um Tesouro Pacífico{1}
MISSION_CLEARTOWER21_FLOOR_1_DESC,Conclua o {1} Andar da Torre do Desafio
MISSION_CLEARTOWER21_FLOOR_2_DESC,Conclua o {1} Andar da Torre do Desafio
MISSION_CLEARTOWER21_FLOOR_3_DESC,Conclua o {1} Andar da Torre do Desafio
MISSION_CLEARTOWER21_FLOOR_4_DESC,Conclua o {1} Andar da Torre do Desafio
MISSION_CLEARTOWER21_FLOOR_5_DESC,Conclua o {1} Andar da Torre do Desafio
MISSION_CLEARTOWER21_FLOOR_6_DESC,Conclua o {1} Andar da Torre do Desafio
MISSION_CLEARTOWER21_FLOOR_7_DESC,Conclua o {1} Andar da Torre do Desafio
MISSION_CLEARTOWER11_FLOOR_1_DESC,Conclua o {1} Andar da Torre das Provações
MISSION_CLEARTOWER11_FLOOR_2_DESC,Conclua o {1} Andar da Torre das Provações
MISSION_CLEARTOWER999_FLOOR_1_DESC,Concluar o {1} Andar do Tesouro Real
MISSION_CLEARTOWER999_FLOOR_2_DESC,Concluar o {1} Andar do Tesouro Real
MISSION_CLEARTOWER999_FLOOR_3_DESC,Concluar o {1} Andar do Tesouro Real
MISSION_CLEARTOWER999_FLOOR_4_DESC,Concluar o {1} Andar do Tesouro Real
MISSION_CLEARTOWER999_FLOOR_5_DESC,Concluar o {1} Andar do Tesouro Real
MISSION_WORLDBOSS_PLAYTIME1_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME2_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME3_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME4_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME5_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME6_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME7_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME8_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME9_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME10_NAME,"Desafios são Ouro, meu amigo {1}"
MISSION_WORLDBOSS_PLAYTIME1_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME2_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME3_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME4_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME5_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME6_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME7_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME8_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME9_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME10_DESC,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_DAMAGE1_NAME,Um Herói por Lazer!{1}
MISSION_WORLDBOSS_DAMAGE2_NAME,Um Herói por Lazer!{1}
MISSION_WORLDBOSS_DAMAGE3_NAME,Um Herói por Lazer!{1}
MISSION_WORLDBOSS_DAMAGE4_NAME,Um Herói por Lazer!{1}
MISSION_WORLDBOSS_DAMAGE5_NAME,Um Herói por Lazer!{1}
MISSION_WORLDBOSS_DAMAGE6_NAME,Um Herói por Lazer!{1}
MISSION_WORLDBOSS_DAMAGE7_NAME,Um Herói por Lazer!{1}
MISSION_WORLDBOSS_DAMAGE8_NAME,Um Herói por Lazer!{1}
MISSION_WORLDBOSS_DAMAGE9_NAME,Um Herói por Lazer!{1}
MISSION_WORLDBOSS_DAMAGE1_DESC,Cause {1} DAN ao Chefe do Mundo em uma única batalha.
MISSION_WORLDBOSS_DAMAGE2_DESC,Cause {1} DAN ao Chefe do Mundo em uma única batalha.
MISSION_WORLDBOSS_DAMAGE3_DESC,Cause {1} DAN ao Chefe do Mundo em uma única batalha.
MISSION_WORLDBOSS_DAMAGE4_DESC,Cause {1} DAN ao Chefe do Mundo em uma única batalha.
MISSION_WORLDBOSS_DAMAGE5_DESC,Cause {1} DAN ao Chefe do Mundo em uma única batalha.
MISSION_WORLDBOSS_DAMAGE6_DESC,Cause {1} DAN ao Chefe do Mundo em uma única batalha.
MISSION_WORLDBOSS_DAMAGE7_DESC,Cause {1} DAN ao Chefe do Mundo em uma única batalha.
MISSION_WORLDBOSS_DAMAGE8_DESC,Cause {1} DAN ao Chefe do Mundo em uma única batalha.
MISSION_WORLDBOSS_DAMAGE9_DESC,Cause {1} DAN ao Chefe do Mundo em uma única batalha.
MISSION_WORLDBOSS_PLAYTIME11_NAME,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME12_NAME,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME13_NAME,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME14_NAME,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME15_NAME,Desafie o Chefe do Mundo {1} vezes.
MISSION_WORLDBOSS_PLAYTIME16_NAME,Desafie o Chefe do Mundo {1} vezes.
