KEY,"Portuguese"
NEWBIE_ATTENDANCE_NAME_3_2,"5.000.000 de Ouro"
NEWBIE_ATTENDANCE_DESC_3_2,"Ouro é usado para comprar itens e Realçar equipamentos."
NEWBIE_ATTENDANCE_NAME_4_1,"5.000.000 de Ouro"
NEWBIE_ATTENDANCE_DESC_4_1,"Ouro é usado para comprar itens e Realçar equipamentos."
NEWBIE_ATTENDANCE_NAME_4_2,"Fragmento de Justiça"
NEWBIE_ATTENDANCE_DESC_4_2,"Use Fragmento da Justiça para Despertar heróis das classes Cavaleiro, Guerreiro e Sacerdote.\nAcesse Salão dos Heróis para o despertar."
NEWBIE_ATTENDANCE_NAME_4_3,"Fragmento de Força"
NEWBIE_ATTENDANCE_DESC_4_3,"Use Fragmento da Força para Despertar heróis das classes Guerreiro, Arqueiro e Feiticeiro.\nAcesse Salão dos Heróis para o despertar."
NEWBIE_ATTENDANCE_NAME_4_4,"Fragmento de Sabedoria"
NEWBIE_ATTENDANCE_DESC_4_4,"Use Fragmento da Sabedoria para Despertar heróis das classes Assassino, Maquinista e Sacerdote.\nAcesse Salão dos Heróis para o despertar."
NEWBIE_ATTENDANCE_NAME_4_5,"Fragmento de Estratégia"
NEWBIE_ATTENDANCE_DESC_4_5,"Use Fragmento da Estratégia para Despertar heróis das classes Cavaleiro, Arqueiro e Maquinista.\nAcesse Salão dos Heróis para o despertar."
NEWBIE_ATTENDANCE_NAME_4_6,"Fragmento de Paciência"
NEWBIE_ATTENDANCE_DESC_4_6,"Use Fragmento da Paciência para Despertar heróis das classes Cavaleiro, Assassino e Sacerdote.\nAcesse Salão dos Heróis para o despertar."
NEWBIE_ATTENDANCE_NAME_4_7,"Fragmeto de Harmonia"
NEWBIE_ATTENDANCE_DESC_4_7,"Use Fragmento da Harmonia para Despertar heróis das classes Arqueiro, Feiticeiro e Sacerdote.\nAcesse Salão dos Heróis para o despertar."
NEWBIE_ATTENDANCE_NAME_4_8,"Fragmento de Sorte"
NEWBIE_ATTENDANCE_DESC_4_8,"Use Fragmento da Fortuna para Despertar heróis das classes Guerreiro, Assassino e Maquinista.\nAcesse Salão dos Heróis para o despertar."
NEWBIE_ATTENDANCE_NAME_5_1,"Bilhete de Equipamento Célere Lendário da Escuridão T6"
NEWBIE_ATTENDANCE_DESC_5_1,"Você pode obter uma Caixa de Equipamento Célere Lendário da Escuridão T6 ao selecionar um dos seguintes tipos de Heróis: Defensor/Atacante/Suporte.\nA Caixa de Equipamento Célere Lendário da Escuridão T6 contém 4 tipos de Equipamentos Céleres Lendários da Escuridão T6 com opções fixas que são otimizadas para o tipo de Herói selecionado."
NEWBIE_ATTENDANCE_NAME_5_2,"Poção XP (Luxo)"
NEWBIE_ATTENDANCE_DESC_5_2,"Use Poção de EXP para aumentar o nível dos seus heróis."
NEWBIE_ATTENDANCE_NAME_6_1,"Runa Misteriosa: Heroica"
NEWBIE_ATTENDANCE_DESC_6_1,"Equipe Runas no seu equipamento para torná-lo mais poderoso."
NEWBIE_ATTENDANCE_NAME_6_2,"Pó Mágico"
NEWBIE_ATTENDANCE_DESC_6_2,"Você pode usar Pó Mágico para melhorar as opções de seu equipamento e aprimorar suas séries."
NEWBIE_ATTENDANCE_NAME_6_3,"10.000.000 de Ouro"
NEWBIE_ATTENDANCE_DESC_6_3,"Ouro é usado para comprar itens e Realçar equipamentos."
NEWBIE_ATTENDANCE_NAME_7_1,"Bilhete de Traje (Visual Escolar)"
NEWBIE_ATTENDANCE_DESC_7_1,"Você pode ver seu herói com um traje diferente."
NEWBIE_ATTENDANCE_NAME_7_2,"Essencia de Justiça"
NEWBIE_ATTENDANCE_DESC_7_2,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Cavaleiro, Guerreiro e Sacerdote para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_7_3,"Essencia de Força"
NEWBIE_ATTENDANCE_DESC_7_3,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Guerreiro, Arqueiro e Feiticeiro para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_7_4,"Essencia de Sabedoria"
NEWBIE_ATTENDANCE_DESC_7_4,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Assassino, Maquinista e Feiticeiro para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_7_5,"Essencia de Estratégia"
NEWBIE_ATTENDANCE_DESC_7_5,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Cavaleiro, Arqueiro e Maquinista para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_7_6,"Essencia de Paciência"
NEWBIE_ATTENDANCE_DESC_7_6,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Cavaleiro, Assassino e Sacerdote para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_7_7,"Essencia de Harmonia"
NEWBIE_ATTENDANCE_DESC_7_7,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Arqueiro, Feiticeiro e Sacerdote para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_7_8,"Essencia de Sorte"
NEWBIE_ATTENDANCE_DESC_7_8,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Guerreiro, Assassino e Maquinista para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_8_1,"Selene de 5 Estrelas"
NEWBIE_ATTENDANCE_DESC_8_1,"Selene lhe dá as boas-vindas. Permita que a Selene de 5 Estrelas acompanhe você em sua jornada!\n(Se você já possuir o Herói, obterá 250 Fragmentos de Arma Única no lugar.)"
NEWBIE_ATTENDANCE_NAME_8_2,"Arma Única da Selene"
NEWBIE_ATTENDANCE_DESC_8_2,"Essa é a Arma Única de Mirianne, Notos, Vento Verde.\nEquipe seus Heróis com Armas e Tesouros Únicos para deixá-los mais fortes e com um visual de arrasar!"
NEWBIE_ATTENDANCE_NAME_8_3,"Arma Única da Mirianne"
NEWBIE_ATTENDANCE_DESC_8_3,"Essa é a Arma Única de Mirianne, a Aceleração Imensurável, Riventina.\nEquipe seus Heróis com Armas e Tesouros Únicos para deixá-los mais fortes e com muita personalidade!"
NEWBIE_ATTENDANCE_NAME_9_1,"Pedra do Infinito"
NEWBIE_ATTENDANCE_DESC_9_1,"Use Essência e Pedra do Infinito em heróis de 5 estrelas para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_9_2,"Essencia de Justiça"
NEWBIE_ATTENDANCE_DESC_9_2,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Cavaleiro, Guerreiro e Sacerdote para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_9_3,"Essencia de Força"
NEWBIE_ATTENDANCE_DESC_9_3,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Guerreiro, Arqueiro e Feiticeiro para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_9_4,"Essencia de Sabedoria"
NEWBIE_ATTENDANCE_DESC_9_4,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Assassino, Maquinista e Feiticeiro para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_9_5,"Essencia de Estratégia"
NEWBIE_ATTENDANCE_DESC_9_5,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Cavaleiro, Arqueiro e Maquinista para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_9_6,"Essencia de Paciência"
NEWBIE_ATTENDANCE_DESC_9_6,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Cavaleiro, Assassino e Sacerdote para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_9_7,"Essencia de Harmonia"
NEWBIE_ATTENDANCE_DESC_9_7,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Arqueiro, Feiticeiro e Sacerdote para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_9_8,"Essencia de Sorte"
NEWBIE_ATTENDANCE_DESC_9_8,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Guerreiro, Assassino e Maquinista para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_10_1,"Poção de EXP (Concentrada)"
NEWBIE_ATTENDANCE_DESC_10_1,"Use Poção de EXP para aumentar o nível dos seus heróis."
NEWBIE_ATTENDANCE_NAME_10_2,"10.000.000 de Ouro"
NEWBIE_ATTENDANCE_DESC_10_2,"Ouro é usado para comprar itens e Realçar equipamentos."
NEWBIE_ATTENDANCE_NAME_11_1,"Poção de Energia"
NEWBIE_ATTENDANCE_DESC_11_1,"Use Poção de Vigor para carregar o Vigor necessário para a batalha do Capitulo e Incursão."
NEWBIE_ATTENDANCE_NAME_11_2,"Essencia de Justiça"
NEWBIE_ATTENDANCE_DESC_11_2,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Cavaleiro, Guerreiro e Sacerdote para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_11_3,"Essencia de Força"
NEWBIE_ATTENDANCE_DESC_11_3,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Guerreiro, Arqueiro e Feiticeiro para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_11_4,"Essencia de Sabedoria"
NEWBIE_ATTENDANCE_DESC_11_4,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Assassino, Maquinista e Feiticeiro para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_11_5,"Essencia de Estratégia"
NEWBIE_ATTENDANCE_DESC_11_5,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Cavaleiro, Arqueiro e Maquinista para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_11_6,"Essencia de Paciência"
NEWBIE_ATTENDANCE_DESC_11_6,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Cavaleiro, Assassino e Sacerdote para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_11_7,"Essencia de Harmonia"
NEWBIE_ATTENDANCE_DESC_11_7,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Arqueiro, Feiticeiro e Sacerdote para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_11_8,"Essencia de Sorte"
NEWBIE_ATTENDANCE_DESC_11_8,"Use Essência e Pedra do Infinito em heróis de 5 estrelas das classes Guerreiro, Assassino e Maquinista para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_12_1,"Pedaço de Artefato"
NEWBIE_ATTENDANCE_DESC_12_1,"Pedaços de Artefato podem ser restaurados em Artefatos na Torre do Desafio."
NEWBIE_ATTENDANCE_NAME_12_2,"Pedra do Infinito"
NEWBIE_ATTENDANCE_DESC_12_2,"Use Essência e Pedra do Infinito em heróis de 5 estrelas para transcendê-los.\nApós a transcendência, os heróis podem aprender Benefícios de Transcendência.\nAcesse o Salão dos Heróis para realizar a transcendência."
NEWBIE_ATTENDANCE_NAME_13_1,"Bilhete de Equipamento Lendário T7 - Acessório"
NEWBIE_ATTENDANCE_DESC_13_1,"Selecione uma Opção de sua escolha para ter mais eficiência em batalha."
NEWBIE_ATTENDANCE_NAME_13_2,"Bilhete de Equipamento Lendário T7 - Equipamento Secundário"
NEWBIE_ATTENDANCE_DESC_13_2,"Selecione uma Opção de sua escolha para ter mais eficiência em batalha."
NEWBIE_ATTENDANCE_NAME_13_3,"Bilhete de Equipamento Lendário T7 - Armadura"
NEWBIE_ATTENDANCE_DESC_13_3,"Selecione uma Opção de sua escolha para ter mais eficiência em batalha."
NEWBIE_ATTENDANCE_NAME_13_4,"Bilhete de Equipamento Lendário T7 - Orbe"
NEWBIE_ATTENDANCE_DESC_13_4,"Selecione uma Opção de sua escolha para ter mais eficiência em batalha."
NEWBIE_ATTENDANCE_NAME_14_1,"Caixa de Runa de Arma: Antiga"
NEWBIE_ATTENDANCE_DESC_14_1,"8 Runas Antigas para Armas selecionadas cuidadosamente!"
NEWBIE_ATTENDANCE_NAME_14_2,"Falsificar o bilhete"
NEWBIE_ATTENDANCE_DESC_14_2,"Use o Bilhete de Criação para alterar aleatoriamente a opção de equipamento."
NEWBIE_ATTENDANCE_NAME_15_1,"Bilhete de Herói de 5 Estrelas"
NEWBIE_ATTENDANCE_DESC_15_1,"Um herói de 5 estrelas se juntará a você."
NEWBIE_ATTENDANCE_NAME_15_2,"Bilhete de Arma Única de Iniciante 2"
NEWBIE_ATTENDANCE_DESC_15_2,"Selecione e ganhe uma Arma Única que apenas heróis designados podem usar.\nHeróis equipados com uma Arma Única ficarão muito mais fortes."
VERONICAS_SPECIAL_PACKAGE_1,"Bilhete de Herói 3 Estrelas"
VERONICAS_SPECIAL_PACKAGE_2,"Bilhete de Arma Única Aleatória"
VERONICAS_SPECIAL_PACKAGE_3,"Todos os Fragmentos"
VERONICAS_SPECIAL_PACKAGE_4,"Grimório Misterioso"
VERONICAS_SPECIAL_PACKAGE_5,"Ouro"
VERONICAS_SPECIAL_PACKAGE_6,"Poção XP (Luxo)"
VERONICAS_SPECIAL_PACKAGE_7,"Pedra do Infinito"
VERONICAS_SPECIAL_PACKAGE_8,"Caixa de Runa de Arma: Antiga"
VERONICAS_SPECIAL_PACKAGE_9,"Essências Variadas"
VERONICAS_SPECIAL_PACKAGE_10,"Invocação de Item Especial x 10"
VERONICAS_SPECIAL_PACKAGE_11,"Poção XP (Luxo)"
VERONICAS_SPECIAL_PACKAGE_12,"Pedra do Infinito"
VERONICAS_SPECIAL_PACKAGE_13,"Bilhete de Tesouro Único Aleatório"
VERONICAS_SPECIAL_PACKAGE_14,"Bilhete de Arma Rara"
COMEBACK_ATTENDANCE_1,"Pacote de fragmentos"
COMEBACK_ATTENDANCE_2,"Ouro 1,000,000"
COMEBACK_ATTENDANCE_3,"Reforço de EXP"
COMEBACK_ATTENDANCE_4,"Reforço de Ouro"
COMEBACK_ATTENDANCE_5,"Pedra do Infinito"
COMEBACK_ATTENDANCE_6,"Caixa de Runa de Arma: Antiga\nx2"
COMEBACK_ATTENDANCE_7,"Essências Variadas"
7DAYS_SPECIAL_ATTENDANCE_1,"Fragmentos & Bilhetes de Evocação"
7DAYS_SPECIAL_ATTENDANCE_2,"2 Tipos de Chaves"
7DAYS_SPECIAL_ATTENDANCE_3,"Cupom de Arma Única Aleatória"
7DAYS_SPECIAL_ATTENDANCE_4,"Materiais de Realce de Equipamento"
7DAYS_SPECIAL_ATTENDANCE_5,"Bilhete de Traje (Visual Escolar)"
7DAYS_SPECIAL_ATTENDANCE_6,"2 Tipos de Runas"
7DAYS_SPECIAL_ATTENDANCE_7,"Bilhete de Herói de 5 Estrelas"
8CHAPTER_SPECIAL_ATTENDANCE_1,"Bilhete de Fragmentox200\n30,000,000 de Ouro"
8CHAPTER_SPECIAL_ATTENDANCE_2,"Bilhete de Traje (Traje do Mundo)\nPoção de Energiax15"
8CHAPTER_SPECIAL_ATTENDANCE_3,"Bilhete de Equipamento Lendário T6 - Armadura\nPedra do Infinito"
8CHAPTER_SPECIAL_ATTENDANCE_4,"Bilhete de Equipamento Lendário T6 - Subequipamento\nGrimório Misteriosox200"
8CHAPTER_SPECIAL_ATTENDANCE_5,"Bilhete de Equipamento Lendário T6 - Acessório\nPedra do Infinito"
8CHAPTER_SPECIAL_ATTENDANCE_6,"Bilhete de Equipamento Lendário T6 - Orbe\nBilhete de Essênciax30"
8CHAPTER_SPECIAL_ATTENDANCE_7,"Cupom de Arma Única Aleatória\nReforço de EXPx3\nReforço de Ourox3"
MAY_SPECIAL_PACKAGE_1,"Bilhete de Herói 3 Estrelas"
MAY_SPECIAL_PACKAGE_2,"Bilhete de Arma Única Aleatória"
MAY_SPECIAL_PACKAGE_3,"Todos os Fragmentos"
MAY_SPECIAL_PACKAGE_4,"Grimório Misterioso"
MAY_SPECIAL_PACKAGE_5,"Ouro"
MAY_SPECIAL_PACKAGE_6,"Poção XP (Luxo)"
MAY_SPECIAL_PACKAGE_7,"Pedra do Infinito"
MAY_SPECIAL_PACKAGE_8,"Caixa de Runa de Arma: Antiga"
MAY_SPECIAL_PACKAGE_9,"Essências Variadas"
MAY_SPECIAL_PACKAGE_10,"Invocação de Item Especial x 10"
MAY_SPECIAL_PACKAGE_11,"Poção XP (Luxo)"
MAY_SPECIAL_PACKAGE_12,"Pedra do Infinito"
MAY_SPECIAL_PACKAGE_13,"Caixa Encantada Antiga"
MAY_SPECIAL_PACKAGE_14,"Bilhete de Arma Única Aleatória"
COMEBACK_ATTENDANCE_RENEWAL_1,"1 Evocações de Item Especial x10\n20.000.000 de Ouro"
COMEBACK_ATTENDANCE_RENEWAL_2,"Todos os Fragmentos x150\nTodos os Grimórios x100"
COMEBACK_ATTENDANCE_RENEWAL_3,"Todos os Essência x50\nPoção XP (Extra-grande) x2.500"
COMEBACK_ATTENDANCE_RENEWAL_4,"Bilhete de Equipamento Lendário T7 (2 Opções) x4\n1 Evocações de Item Especial x 10"
COMEBACK_ATTENDANCE_RENEWAL_5,"Bilhete de Equipamento Lendário T7 (2 Opções) x4\nPeça de Artefato x1.000"
COMEBACK_ATTENDANCE_RENEWAL_6,"Bilhete de Tesouro Único Aleatório x1\nPedra do Infinito x2"
COMEBACK_ATTENDANCE_RENEWAL_7,"Bilhete de Herói 3 Estrelas (~Aselica, Crow e Shea) x1\nCupom de Arma Única Aleatória x1"
2019_MAY_NEWBIE_ATTENDANCE_1,"Bilhete de Herói 3 Estrelas"
2019_MAY_NEWBIE_ATTENDANCE_2,"Bilhete de Arma Única Aleatória"
2019_MAY_NEWBIE_ATTENDANCE_3,"Todos os Fragmentos"
2019_MAY_NEWBIE_ATTENDANCE_4,"Grimório Misterioso"
2019_MAY_NEWBIE_ATTENDANCE_5,"Ouro"
2019_MAY_NEWBIE_ATTENDANCE_6,"Poção XP (Luxo)"
2019_MAY_NEWBIE_ATTENDANCE_7,"Pedra do Infinito"
2019_MAY_NEWBIE_ATTENDANCE_8,"Caixa de Runa de Arma: Antiga"
2019_MAY_NEWBIE_ATTENDANCE_9,"Essências Variadas"
2019_MAY_NEWBIE_ATTENDANCE_10,"Invocação de Item Especial x 10"
2019_MAY_NEWBIE_ATTENDANCE_11,"Poção XP (Luxo)"
2019_MAY_NEWBIE_ATTENDANCE_12,"Pedra do Infinito"
2019_MAY_NEWBIE_ATTENDANCE_13,"Bilhete de Tesouro Único Aleatório"
2019_MAY_NEWBIE_ATTENDANCE_14,"Bilhete de Arma Rara"
9TH_CHAPTER_ATTENDANCE_1,"Bilhete de Herói 3 Estrelas\nFragmento Sortido"
9TH_CHAPTER_ATTENDANCE_2,"Bilhete de Traje\n(Traje do Mundo)"
9TH_CHAPTER_ATTENDANCE_3,"1000 Rubis\n4 tipos de Bilhete de Grimório"
9TH_CHAPTER_ATTENDANCE_4,"Pedra do Infinito\nTodas as Essências"
9TH_CHAPTER_ATTENDANCE_5,"Bilhete de Arma Única\nPoção de EXP (Premium)"
9TH_CHAPTER_ATTENDANCE_6,"Invocação de Item Especial x 10"
9TH_CHAPTER_ATTENDANCE_7,"Bilhete de Equipamento Lendário T6 (4 Opções)\nOuro"
9TH_CHAPTER_ATTENDANCE_8,"Bilhete de Tesouro Único Aleatório"
9TH_CHAPTER_ATTENDANCE_9,"Poção de EXP (Premium) \nBilhete de Equipamento Lendário T7 (2 Opções)"
9TH_CHAPTER_ATTENDANCE_10,"1000 Rubis\nCaixa de Runa de Arma: Antiga"
9TH_CHAPTER_ATTENDANCE_11,"Pacote de 3 Impulsionadores\nPeça de Artefato"
9TH_CHAPTER_ATTENDANCE_12,"Bilhete de Equipamento Lendário T8 (2 Opções)\nPoção de EXP (Premium)"
9TH_CHAPTER_ATTENDANCE_13,"Cupom de Arma Única Aleatória"
9TH_CHAPTER_ATTENDANCE_14,"Bilhete de Tesouro Rara"
LUCKY_SEVEN_ATTENDANCE_1,"Bilhete de Traje (Até a Marcha Nupcial de 2019)"
LUCKY_SEVEN_ATTENDANCE_2,"Caixa de Fragmentos Variados"
LUCKY_SEVEN_ATTENDANCE_3,"Invocação de Item Especial x 10"
LUCKY_SEVEN_ATTENDANCE_4,"Caixa de Essências Variadas"
LUCKY_SEVEN_ATTENDANCE_5,"Pedra do Infinito x3"
LUCKY_SEVEN_ATTENDANCE_6,"Bilhete de Tesouro Único"
LUCKY_SEVEN_ATTENDANCE_7,"Bilhete de Arma Única"
