KEY,ChineseTraditional
SKILL_DESC_60007551,首次開始戰鬥時可獲得5秒內使自身的狀態異常抵抗力增加200的[祖先的忠告]。5秒後若還持有[祖先的忠告]，可解除任意3名友軍的負面效果，且10秒內使其防禦力增加50%。防禦力增加效果無法解除。
SKILL_DESC_90000750,自身受到的傷害減少10%且狀態異常抵抗力增加100。此效果在使用技能後2秒內會增加為2倍。
SKILL_DESC_90000751,自身受到的傷害減少12%且狀態異常抵抗力增加120。此效果在使用技能後2秒內會增加為2倍。
SKILL_DESC_90000752,自身受到的傷害減少14%且狀態異常抵抗力增加140。此效果在使用技能後2秒內會增加為2倍。
SKILL_DESC_90000753,自身受到的傷害減少17%且狀態異常抵抗力增加170。此效果在使用技能後2秒內會增加為2倍。
SKILL_DESC_90000754,自身受到的傷害減少21%且狀態異常抵抗力增加210。此效果在使用技能後2秒內會增加為2倍。
SKILL_DESC_90000755,自身受到的傷害減少25%且狀態異常抵抗力增加250。此效果在使用技能後2秒內會增加為2倍。
SKILL_DESC_91007510,[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限1%的生命值。
SKILL_DESC_91007511,[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限1.2%的生命值。
SKILL_DESC_91007512,[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限1.4%的生命值。
SKILL_DESC_91007513,[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限1.7%的生命值。
SKILL_DESC_91007514,[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限2.1%的生命值。
SKILL_DESC_91007515,[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限2.5%的生命值。
SKILL_DESC_91007520,[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加20%。
SKILL_DESC_91007521,[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加24%。
SKILL_DESC_91007522,[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加29%。
SKILL_DESC_91007523,[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加35%。
SKILL_DESC_91007524,[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加42%。
SKILL_DESC_91007525,[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加50%。
SKILL_DESC_91007530,[終止痛苦！！]傷害量增加20%，在消滅敵人時將再次使用技能。
SKILL_DESC_91007531,[終止痛苦！！]傷害量增加24%，在消滅敵人時將再次使用技能。
SKILL_DESC_91007532,[終止痛苦！！]傷害量增加29%，在消滅敵人時將再次使用技能。
SKILL_DESC_91007533,[終止痛苦！！]傷害量增加35%，在消滅敵人時將再次使用技能。
SKILL_DESC_91007534,[終止痛苦！！]傷害量增加42%，在消滅敵人時將再次使用技能。
SKILL_DESC_91007535,[終止痛苦！！]傷害量增加50%，在消滅敵人時將再次使用技能。
SKILL_DESC_91007540,[祖先之力！！]防護罩量增加20%，防護罩適用於我方全體。
SKILL_DESC_91007541,[祖先之力！！]防護罩量增加24%，防護罩適用於我方全體。
SKILL_DESC_91007542,[祖先之力！！]防護罩量增加29%，防護罩適用於我方全體。
SKILL_DESC_91007543,[祖先之力！！]防護罩量增加35%，防護罩適用於我方全體。
SKILL_DESC_91007544,[祖先之力！！]防護罩量增加42%，防護罩適用於我方全體。
SKILL_DESC_91007545,[祖先之力！！]防護罩量增加50%，防護罩適用於我方全體。
SKILL_NAME_7110,斬吧，審判之刃！
SKILL_NAME_7111,斬吧，審判之刃！II
SKILL_NAME_7112,斬吧，審判之刃！III
SKILL_NAME_7113,斬吧，審判之刃！IV
SKILL_NAME_7120,散開吧，結晶之霧！
SKILL_NAME_7121,散開吧，結晶之霧！II
SKILL_NAME_7122,散開吧，結晶之霧！III
SKILL_NAME_7123,散開吧，結晶之霧！IV
SKILL_NAME_7130,盛開吧，赤花！
SKILL_NAME_7131,盛開吧，赤花！II
SKILL_NAME_7132,盛開吧，赤花！III
SKILL_NAME_7133,盛開吧，赤花！IV
SKILL_NAME_7140,惡行就到此為止！
SKILL_NAME_7141,惡行就到此為止！II
SKILL_NAME_7142,惡行就到此為止！III
SKILL_NAME_7143,惡行就到此為止！IV
SKILL_NAME_60007110,斬吧，審判之刃！[光]
SKILL_NAME_60007111,斬吧，審判之刃！[闇]
SKILL_NAME_60007120,散開吧，結晶之霧！[光]
SKILL_NAME_60007121,散開吧，結晶之霧！[闇]
SKILL_NAME_60007130,盛開吧，赤花！[光]
SKILL_NAME_60007131,盛開吧，赤花！[闇]
SKILL_NAME_60007140,惡行就到此為止！[光]
SKILL_NAME_60007141,惡行就到此為止！[闇]
SKILL_NAME_60007150,凱樂潔[光]
SKILL_NAME_60007151,凱樂潔[闇]
SKILL_DESC_7110,對自身周邊圓形範圍內的敵人進行7次攻擊，共造成[ffc800]{1}[-]魔法傷害。隨後對前排範圍內的敵人造成[ffc800]{2}[-]魔法傷害並擊倒敵方[64ffff]{3}[-]秒。
SKILL_DESC_7111,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_7112,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_7113,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_7120,爆破體內的魔晶石，對所有敵人造成[ffc800]{1}[-]魔法傷害並使其陷入暈眩[64ffff]{2}[-]秒。施展時自身將於[64ffff]{3}[-]秒內進入[fa96fa][魔晶石覺醒][-]狀態，並提高所有友軍的攻擊速度[64ff64]{4}[-]，並且每[64ffff]{5}[-]秒對自身周邊範圍內的敵人發射衝擊波，造成[ffc800]{6}[-]魔法傷害並使其陷入暈眩[64ffff]{7}[-]秒。
SKILL_DESC_7121,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_7122,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_7123,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_7130,召喚魔晶石對前排直線範圍內的敵人造成[ffc800]{1}[-]魔法傷害，隨後使其爆炸造成[ffc800]{2}[-]額外魔法傷害，並在[64ffff]{3}[-]秒內使其陷入[fa96fa][魔晶石的詛咒][-]狀態後減少其攻擊速度[ff6464]{4}[-]。\n若攻擊陷入[fa96fa][魔晶石的詛咒][-]狀態的敵人時，將使其堆疊[fa96fa][魔晶石的氣息][-]。[fa96fa][魔晶石的詛咒][-]將在[64ffff]{5}[-]秒後爆炸，造成[ffc800]{6}+每次堆疊魔晶石的氣息給予{7}[-]的魔法傷害。
SKILL_DESC_7131,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_7132,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_7133,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_7140,增加自身攻擊力[64ff64]{1}[-]、暴擊率[64ff64]{2}[-]，全體友軍對BOSS造成的狀態異常持續時間增加[64ff64]{3}[-]%。
SKILL_DESC_7141,攻擊力增加量增加[64ff64]{1}[-]%。
SKILL_DESC_7142,攻擊力增加量增加[64ff64]{1}[-]%。
SKILL_DESC_7143,攻擊力增加量增加[64ff64]{1}[-]%。
SKILL_DESC_60007110,每擊中1名敵人技能冷卻時間將縮短{1}%。
SKILL_DESC_60007111,若只有1名敵人時，傷害量將增加100%。
SKILL_DESC_60007120,對不是英雄的敵人造成的衝擊波的暈眩持續時間增加{1}秒。
SKILL_DESC_60007121,在[魔晶石覺醒]狀態時，對不是英雄的敵人造成的傷害增加{1}%。
SKILL_DESC_60007130,攻擊速度減少量增加{1}。
SKILL_DESC_60007131,若只有1名敵人時，每次將使其堆疊2層魔晶石的氣息。
SKILL_DESC_60007140,每次開始戰鬥時，於20秒內對非英雄的敵人造成的傷害增加{1}%。
SKILL_DESC_60007141,對BOSS造成的傷害增加{1}%。
SKILL_DESC_60007150,攻擊力、防禦力、生命值+15%／攻擊速度+100
SKILL_DESC_60007151,每次施展一般攻擊和技能攻擊時自身的攻擊速度增加{1}。此效果最多可堆疊{2}次。
SKILL_DESC_90000710,爆發魔晶石的力量，大幅增加[盛開吧，赤花！]效果的範圍。此外在施展一般攻擊和技能攻擊時，有4%機率將額外給予等同500%攻擊力的魔法傷害，且對BOSS造成的傷害量將增加為2倍。
SKILL_DESC_90000711,爆發魔晶石的力量，大幅增加[盛開吧，赤花！]效果的範圍。此外在施展一般攻擊和技能攻擊時，有4%機率將額外給予等同600%攻擊力的魔法傷害，且對BOSS造成的傷害量將增加為2倍。
SKILL_DESC_90000712,爆發魔晶石的力量，大幅增加[盛開吧，赤花！]效果的範圍。此外在施展一般攻擊和技能攻擊時，有4%機率將額外給予等同720%攻擊力的魔法傷害，且對BOSS造成的傷害量將增加為2倍。
SKILL_DESC_90000713,爆發魔晶石的力量，大幅增加[盛開吧，赤花！]效果的範圍。此外在施展一般攻擊和技能攻擊時，有4%機率將額外給予等同860%攻擊力的魔法傷害，且對BOSS造成的傷害量將增加為2倍。
SKILL_DESC_90000714,爆發魔晶石的力量，大幅增加[盛開吧，赤花！]效果的範圍。此外在施展一般攻擊和技能攻擊時，有4%機率將額外給予等同1000%攻擊力的魔法傷害，且對BOSS造成的傷害量將增加為2倍。
SKILL_DESC_90000715,爆發魔晶石的力量，大幅增加[盛開吧，赤花！]效果的範圍。此外在施展一般攻擊和技能攻擊時，有4%機率將額外給予等同1250%攻擊力的魔法傷害，且對BOSS造成的傷害量將增加為2倍。
SKILL_DESC_91007110,[斬吧，審判之刃！]增加傷害量20%，魔力消耗減少1。
SKILL_DESC_91007111,[斬吧，審判之刃！]增加傷害量24%，魔力消耗減少1。
SKILL_DESC_91007112,[斬吧，審判之刃！]增加傷害量29%，魔力消耗減少1。
SKILL_DESC_91007113,[斬吧，審判之刃！]增加傷害量35%，魔力消耗減少1。
SKILL_DESC_91007114,[斬吧，審判之刃！]增加傷害量42%，魔力消耗減少1。
SKILL_DESC_91007115,[斬吧，審判之刃！]增加傷害量50%，魔力消耗減少1。
SKILL_DESC_91007120,[散開吧，結晶之霧！]攻擊速度額外增加100，[魔晶石覺醒]持續時間增加7秒。
SKILL_DESC_91007121,[散開吧，結晶之霧！]攻擊速度額外增加120，[魔晶石覺醒]持續時間增加7秒。
SKILL_DESC_91007122,[散開吧，結晶之霧！]攻擊速度額外增加140，[魔晶石覺醒]持續時間增加7秒。
SKILL_DESC_91007123,[散開吧，結晶之霧！]攻擊速度額外增加170，[魔晶石覺醒]持續時間增加7秒。
SKILL_DESC_91007124,[散開吧，結晶之霧！]攻擊速度額外增加210，[魔晶石覺醒]持續時間增加7秒。
SKILL_DESC_91007125,[散開吧，結晶之霧！]攻擊速度額外增加250，[魔晶石覺醒]持續時間增加7秒。
SKILL_DESC_91007130,[盛開吧，赤花！]冷卻時間減少30%，[魔晶石的氣息]堆疊時有40%的機率額外堆疊3層。
SKILL_DESC_91007131,[盛開吧，赤花！]冷卻時間減少30%，[魔晶石的氣息]堆疊時有48%的機率額外堆疊3層。
SKILL_DESC_91007132,[盛開吧，赤花！]冷卻時間減少30%，[魔晶石的氣息]堆疊時有58%的機率額外堆疊3層。
SKILL_DESC_91007133,[盛開吧，赤花！]冷卻時間減少30%，[魔晶石的氣息]堆疊時有70%的機率額外堆疊3層。
SKILL_DESC_91007134,[盛開吧，赤花！]冷卻時間減少30%，[魔晶石的氣息]堆疊時有84%的機率額外堆疊3層。
SKILL_DESC_91007135,[盛開吧，赤花！]冷卻時間減少30%，[魔晶石的氣息]堆疊時有100%的機率額外堆疊3層。
SKILL_DESC_91007140,[惡行就到此為止！]暴擊率額外增加250，狀態異常持續時間增加效果變更為30%。
SKILL_DESC_91007141,[惡行就到此為止！]暴擊率額外增加250，狀態異常持續時間增加效果變更為32%。
SKILL_DESC_91007142,[惡行就到此為止！]暴擊率額外增加250，狀態異常持續時間增加效果變更為34%。
SKILL_DESC_91007143,[惡行就到此為止！]暴擊率額外增加250，狀態異常持續時間增加效果變更為37%。
SKILL_DESC_91007144,[惡行就到此為止！]暴擊率額外增加250，狀態異常持續時間增加效果變更為41%。
SKILL_DESC_91007145,[惡行就到此為止！]暴擊率額外增加250，狀態異常持續時間增加效果變更為45%。
SKILL_NAME_9710,已經被我看穿了！
SKILL_NAME_9711,已經被我看穿了！II
SKILL_NAME_9712,已經被我看穿了！III
SKILL_NAME_9713,已經被我看穿了！IV
SKILL_NAME_9720,讓你變成蜂窩！
SKILL_NAME_9721,讓你變成蜂窩！II
SKILL_NAME_9722,讓你變成蜂窩！III
SKILL_NAME_9723,讓你變成蜂窩！IV
SKILL_NAME_9730,有老鼠洞你就躲躲看吧！
SKILL_NAME_9731,有老鼠洞你就躲躲看吧！II
SKILL_NAME_9732,有老鼠洞你就躲躲看吧！III
SKILL_NAME_9733,有老鼠洞你就躲躲看吧！IV
SKILL_NAME_9740,我來訓練你！
SKILL_NAME_9741,我來訓練你！II
SKILL_NAME_9742,我來訓練你！III
SKILL_NAME_9743,我來訓練你！IV
SKILL_NAME_60009710,已經被我看穿了！[光]
SKILL_NAME_60009711,已經被我看穿了！[闇]
SKILL_NAME_60009720,讓你變成蜂窩！[光]
SKILL_NAME_60009721,讓你變成蜂窩！[闇]
SKILL_NAME_60009730,有老鼠洞你就躲躲看吧！[光]
SKILL_NAME_60009731,有老鼠洞你就躲躲看吧！[闇]
SKILL_NAME_60009740,我來訓練你！[光]
SKILL_NAME_60009741,我來訓練你！[闇]
SKILL_NAME_60009750,哈奴斯[光]
SKILL_NAME_60009751,哈奴斯[闇]
SKILL_DESC_9710,投擲手榴彈並發射短機關槍，給予目標及其周圍敵人[ffc800]{1}[-]的物理傷害，且自身可獲得[64ffff]{2}[-]個[fa96fa]子彈[-]。受到傷害的敵人在[64ffff]{3}[-]秒內受到的物理傷害將增加[ff6464]{4}[-]%，並陷入致盲狀態[64ffff]{5}[-]秒。子彈最多可堆疊{6}個。
SKILL_DESC_9711,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_9712,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_9713,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_9720,朝自身前方大範圍內的敵人發射機關槍{1}次，共造成[ffc800]{2}[-]物理傷害。此後若自身持有[fa96fa]子彈[-]的話，每當發射機關槍時將消耗[64ffff]{3}[-]個子彈，在子彈耗盡前會持續攻擊，在此狀態下自身受到的傷害將增加[ff6464]{4}[-]%。每當發射機關槍{5}次時，此技能的傷害量將增加[64ff64]{6}[-]%。傷害量增加效果最多可堆疊{7}次。
SKILL_DESC_9721,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_9722,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_9723,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_9730,朝自身前方一定距離的範圍內發射迫擊砲，對大面積地區造成[ffc800]{1}[-]物理傷害，且自身可獲得[64ffff]{2}[-]個[fa96fa]子彈[-]。受到傷害的敵人將陷入暈眩[64ffff]{3}[-]秒。此技能將無視目標的格擋效果。
SKILL_DESC_9731,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_9732,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_9733,傷害量增加[64ff64]{1}[-]%。
SKILL_DESC_9740,哈奴斯不受攻擊速度變化的影響，並使全體友軍增加[64ff64]{1}+相當於哈奴斯攻擊力{2}%[-]的攻擊力。\n若此效果在公會戰鬥中發動時，效果將增加為[64ff64]{3}[-]倍。\n[公會戰鬥]－公會戰役、公會討伐戰、公會戰
SKILL_DESC_9741,攻擊力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_9742,攻擊力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_9743,攻擊力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_60009710,解除目標的正面效果。
SKILL_DESC_60009711,變更為獲得子彈{1}個，且在獲得子彈時{2}秒內自身的攻擊力將增加{3}%。攻擊力增加效果最多可堆疊{4}次。
SKILL_DESC_60009720,雖然子彈消耗量會增加至{1}個，但在持續消耗子彈的狀態下哈奴斯的暴擊傷害量將增加{2}%。
SKILL_DESC_60009721,解除敵人造成的傷害增加效果。
SKILL_DESC_60009730,在公會戰使用時，將無視目標的傷害減少效果。
SKILL_DESC_60009731,變更為獲得子彈{1}個，且在獲得子彈時{2}秒內自身的防禦穿透力將增加{3}。防禦穿透力增加效果最多可堆疊{4}次。
SKILL_DESC_60009740,公會戰開始時，{1}秒內全體友軍受到的傷害量將減少{2}%。
SKILL_DESC_60009741,每{1}秒獲得{2}個子彈。
SKILL_DESC_60009750,攻擊力、防禦力、生命值+15%／暴擊傷害+20%
SKILL_DESC_60009751,公會戰開始時，將使全體敵人的魔力減少{1}，{2}秒內受到的所有傷害量增加{3}%。
SKILL_DESC_90000970,哈奴斯的暴擊傷害量增加20%，且每隔20秒發射[小小的惡作劇－HN-導航飛彈]，並對隨機敵人造成相當於200%攻擊力的物理傷害，且賦予敵人暈眩、冰凍、石化、擊倒、攻擊速度減少250中其中一項效果3秒。
SKILL_DESC_90000971,哈奴斯的暴擊傷害量增加24%，且每隔17秒發射[小小的惡作劇－HN-導航飛彈]，並對隨機敵人造成相當於240%攻擊力的物理傷害，且賦予敵人暈眩、冰凍、石化、擊倒、攻擊速度減少250中其中一項效果3秒。
SKILL_DESC_90000972,哈奴斯的暴擊傷害量增加29%，且每隔14秒發射[小小的惡作劇－HN-導航飛彈]，並對隨機敵人造成相當於290%攻擊力的物理傷害，且賦予敵人暈眩、冰凍、石化、擊倒、攻擊速度減少250中其中一項效果3秒。
SKILL_DESC_90000973,哈奴斯的暴擊傷害量增加35%，且每隔12秒發射[小小的惡作劇－HN-導航飛彈]，並對隨機敵人造成相當於350%攻擊力的物理傷害，且賦予敵人暈眩、冰凍、石化、擊倒、攻擊速度減少250中其中一項效果3秒。
SKILL_DESC_90000974,哈奴斯的暴擊傷害量增加42%，且每隔10秒發射[小小的惡作劇－HN-導航飛彈]，並對隨機敵人造成相當於420%攻擊力的物理傷害，且賦予敵人暈眩、冰凍、石化、擊倒、攻擊速度減少250中其中一項效果3秒。
SKILL_DESC_90000975,哈奴斯的暴擊傷害量增加50%，且每隔8秒發射[小小的惡作劇－HN-導航飛彈]，並對隨機敵人造成相當於500%攻擊力的物理傷害，且賦予敵人暈眩、冰凍、石化、擊倒、攻擊速度減少250中其中一項效果3秒。
SKILL_DESC_91009710,[已經被我看穿了！]魔力消耗量減少1，致盲持續期間增加0.8秒。
SKILL_DESC_91009711,[已經被我看穿了！]魔力消耗量減少1，致盲持續期間增加1秒。
SKILL_DESC_91009712,[已經被我看穿了！]魔力消耗量減少1，致盲持續期間增加1.2秒。
SKILL_DESC_91009713,[已經被我看穿了！]魔力消耗量減少1，致盲持續期間增加1.4秒。
SKILL_DESC_91009714,[已經被我看穿了！]魔力消耗量減少1，致盲持續期間增加1.7秒。
SKILL_DESC_91009715,[已經被我看穿了！]魔力消耗量減少1，致盲持續期間增加2秒。
SKILL_DESC_91009720,[讓你變成蜂窩！]使用時獲得子彈20個，在消耗子彈的狀態下，每當發射機關槍時，哈奴斯的攻擊力將增加{2}%。此效果最多可堆疊100次。
SKILL_DESC_91009721,[讓你變成蜂窩！]使用時獲得子彈20個，在消耗子彈的狀態下，每當發射機關槍時，哈奴斯的攻擊力將增加{2}%。此效果最多可堆疊100次。
SKILL_DESC_91009722,[讓你變成蜂窩！]使用時獲得子彈20個，在消耗子彈的狀態下，每當發射機關槍時，哈奴斯的攻擊力將增加{2}%。此效果最多可堆疊100次。
SKILL_DESC_91009723,[讓你變成蜂窩！]使用時獲得子彈20個，在消耗子彈的狀態下，每當發射機關槍時，哈奴斯的攻擊力將增加{2}%。此效果最多可堆疊100次。
SKILL_DESC_91009724,[讓你變成蜂窩！]使用時獲得子彈20個，在消耗子彈的狀態下，每當發射機關槍時，哈奴斯的攻擊力將增加{2}%。此效果最多可堆疊100次。
SKILL_DESC_91009725,[讓你變成蜂窩！]使用時獲得子彈20個，在消耗子彈的狀態下，每當發射機關槍時，哈奴斯的攻擊力將增加{2}%。此效果最多可堆疊100次。
SKILL_DESC_91009730,[有老鼠洞你就躲躲看吧！]使用時對狀態異常免疫，且使受傷對象的回復力在5秒內減少20%。
SKILL_DESC_91009731,[有老鼠洞你就躲躲看吧！]使用時對狀態異常免疫，且使受傷對象的回復力在5秒內減少24%。
SKILL_DESC_91009732,[有老鼠洞你就躲躲看吧！]使用時對狀態異常免疫，且使受傷對象的回復力在5秒內減少29%。
SKILL_DESC_91009733,[有老鼠洞你就躲躲看吧！]使用時對狀態異常免疫，且使受傷對象的回復力在5秒內減少35%。
SKILL_DESC_91009734,[有老鼠洞你就躲躲看吧！]使用時對狀態異常免疫，且使受傷對象的回復力在5秒內減少42%。
SKILL_DESC_91009735,[有老鼠洞你就躲躲看吧！]使用時對狀態異常免疫，且使受傷對象的回復力在5秒內減少50%。
SKILL_DESC_91009740,[我來訓練你！]公會戰戰鬥開始時，僅限使用1次，自身所有技能所需的魔力將減少1格，且10秒內全體友軍的攻擊力將增加10%、暴擊傷害量增加20%。
SKILL_DESC_91009741,[我來訓練你！]公會戰戰鬥開始時，僅限使用1次，自身所有技能所需的魔力將減少1格，且10秒內全體友軍的攻擊力將增加12%、暴擊傷害量增加24%。
SKILL_DESC_91009742,[我來訓練你！]公會戰戰鬥開始時，僅限使用1次，自身所有技能所需的魔力將減少1格，且10秒內全體友軍的攻擊力將增加14%、暴擊傷害量增加29%。
SKILL_DESC_91009743,[我來訓練你！]公會戰戰鬥開始時，僅限使用1次，自身所有技能所需的魔力將減少1格，且10秒內全體友軍的攻擊力將增加17%、暴擊傷害量增加35%。
SKILL_DESC_91009744,[我來訓練你！]公會戰戰鬥開始時，僅限使用1次，自身所有技能所需的魔力將減少1格，且10秒內全體友軍的攻擊力將增加21%、暴擊傷害量增加42%。
SKILL_DESC_91009745,[我來訓練你！]公會戰戰鬥開始時，僅限使用1次，自身所有技能所需的魔力將減少1格，且10秒內全體友軍的攻擊力將增加25%、暴擊傷害量增加50%。
SKILL_NAME_9810,感到顫慄吧！
SKILL_NAME_9819,跪下吧。
SKILL_NAME_9820,讓你見識朕的力量。
SKILL_NAME_9825,讓你見識朕的力量。
SKILL_NAME_9830,目睹這無所不能的力量吧！
SKILL_NAME_9837,現在去死吧。
SKILL_NAME_9840,朕就是沙漠之王。
SKILL_NAME_60009810,感到顫慄吧！／跪下吧。[光]
SKILL_NAME_60009811,感到顫慄吧！／跪下吧。[闇]
SKILL_NAME_60009820,讓你見識朕的力量。[光]
SKILL_NAME_60009821,讓你見識朕的力量。[闇]
SKILL_NAME_60009830,目睹這無所不能的力量吧！／現在去死吧。[光]
SKILL_NAME_60009831,目睹這無所不能的力量吧！／現在去死吧。[闇]
SKILL_NAME_60009840,朕就是沙漠之王。[光]
SKILL_NAME_60009841,朕就是沙漠之王。[闇]
SKILL_NAME_60009850,該隱[光]
SKILL_NAME_60009851,該隱[闇]
SKILL_DESC_9810,該隱使生命值最低的友軍回復[ffc800]{1}[-]生命值，並賦予[新王的祝福]，且使其於[64ffff]{2}[-]秒內受到的所有傷害減少[64ff64]{3}[-]%，並對狀態異常免疫。在[64ffff]{2}[-]秒後，將解除目標及周圍友軍的負面效果，並使其生命值回復[ffc800]{4}[-]。[新王的祝福]無法解除。
SKILL_DESC_9819,該隱將對攻擊力最高的敵人造成[ffc800]{1}[-]的物理傷害，並使用[暴君的封印術]使敵人在[64ffff]{2}[-]秒內攻擊速度減少[ff6464]{3}[-]，且讓敵人無法獲得正面效果。在[64ffff]{2}[-]秒後， 將對目標及周圍敵人造成[ffc800]{4}[-]的物理傷害，並使其陷入暈眩{5}秒。[暴君的封印術]無法解除。
SKILL_DESC_9811,傷害量和治癒量增加[64ff64]{1}[-]%。
SKILL_DESC_9812,傷害量和治癒量增加[64ff64]{1}[-]%。
SKILL_DESC_9813,傷害量和治癒量增加[64ff64]{1}[-]%。
