KEY,Portuguese
Sub1_Ophelia_5_10,"Hmmm... Então, com base em tudo o que você disse até agora... Suponho que esses seus amigos..."
Sub1_Ophelia_5_11,se parecem com elementais...
Sub1_Ophelia_5_12,Elementais? Hum... É um pouco complicado.
Sub1_Ophelia_5_13,São amiguinhos que só eu posso ver.
Sub1_Ophelia_5_14,"Hum? Aliás, Leo, você não parece espantado com esses assuntos misteriosos."
Sub1_Ophelia_5_15,"Normalmente, as pessoas consideram tudo uma bobagem."
Sub1_Ophelia_5_16,Hmmm... É que também faço parte de uma categoria misteriosa…
Sub1_Ophelia_5_17,Normalmente me conhecem como gnomo.
Sub1_Ophelia_5_18,"Gnomo...! Ah, é por isso que suas orelhas..."
Sub1_Ophelia_5_19,Hehe... Sinto-me envergonhado...
Sub1_Ophelia_5_20,"Enfim, é a primeira vez que ouço dizer sobre seres como esses seus amigos..."
Sub1_Ophelia_5_21,Não me recordo de ter lido sobre isso na biblioteca...
Sub1_Ophelia_5_22,Biblioteca?
Sub1_Ophelia_5_23,Ah... Eu não havia comentado?
Sub1_Ophelia_5_24,Sou o Escriba do Castelo de Orvel... Escritor é minha segunda ocupação.
Sub1_Ophelia_5_25,Como? Escriba do Castelo de Orvel?!
Sub1_Ophelia_5_26,Você é o escriba da mais completa biblioteca de todas?
Sub1_Ophelia_5_27,"Hehe... graças à bibliófila, a Sua Alteza Scarlet..."
Sub1_Ophelia_5_28,Ouvi dizer que a Biblioteca do Castelo de Orvel é a ilha do tesouro do conhecimento.
Sub1_Ophelia_5_29,Será que lá tem a resposta de como encontrar meus amiguinhos?
Sub1_Ophelia_5_30,"Leo, será que eu poderia acompanhá-lo à Biblioteca Real?"
Sub1_Ophelia_5_31,Gostaria de saber se há uma maneira de trazer meus amigos de volta.
Sub1_Ophelia_5_32,Hã? Hum... É que... a Biblioteca Real não é aberta ao público assim...
Sub1_Ophelia_5_33,Ahahaha... E-então... Tentarei solicitar autorização...
Sub1_Ophelia_5_34,(Iupi!)
Sub1_Ophelia_6_1_1,Uau... É realmente majestosa...
Sub1_Ophelia_6_1_2,Que emoção...!
Sub1_Ophelia_6_1_3,"Já vim a Orvel por causa do Stardust, mas quem diria... entrar na Biblioteca Real."
Sub1_Ophelia_6_1_4,Este prédio... foi o primeiro a ser arquitetado quando o castelo foi construído.
Sub1_Ophelia_6_1_5,Graças aos reis que apreciavam a leitura... a Biblioteca assumiu esta dimensão colossal...
Sub1_Ophelia_6_1_6,Os livros mais raros de todo o mundo... estão todos reunidos aqui.
Sub1_Ophelia_6_1_7,"Mesmo durante a Guerra dos Demônios, fiquei aqui... protegendo a Biblioteca."
Sub1_Ophelia_6_1_8,"(Hein? Guerra dos Demônios? Afinal, quantos anos ele tem?)"
Sub1_Ophelia_6_1_9,"Uau... Se a Biblioteca é tão completa, deve ter também..."
Sub1_Ophelia_6_1_10,"livros do meu escritor favorito, Wild Glasses!"
Sub1_Ophelia_6_1_11,Hahahaha... Provavelmente...
Sub1_Ophelia_6_1_12,"Você está de volta, Escriba."
Sub1_Ophelia_6_1_13,"Oh... A Vossa Alteza já se encontrava na Biblioteca. Escriba Leo a seu dispor, princesa Scarlet..."
Sub1_Ophelia_6_1_14,"Ah...! Bruxa Ophelia a seu dispor, princesa!"
Sub1_Ophelia_6_1_15,Bruxa?
Sub1_Ophelia_6_1_16,(Ai... Será que eu deveria ter evitado a palavra 'Bruxa' dentro do castelo?)
Sub1_Ophelia_6_1_17,Ela... não é uma pessoa má...
Sub1_Ophelia_6_1_18,Nos conhecemos fora do castelo e...
Sub1_Ophelia_6_1_19,ela disse ter um livro que deseja muito ler... Não pude negar...
Sub1_Ophelia_6_1_20,Caso a Vossa Alteza permita... presumi que não haveria problemas... pelo menos até a área comum...
Sub1_Ophelia_6_1_21,Que surpresa ver o Escriba falar dessa forma.
Sub1_Ophelia_6_1_22,"A pessoa em que você confiar, eu também confiarei."
Sub1_Ophelia_6_1_23,Espero que encontre o livro que procura.
Sub1_Ophelia_6_1_24,"Muito obrigada, Princesa!!"
Sub1_Ophelia_6_1_25,Leo... gostaria de conversar sobre a doença de meu pai.
Sub1_Ophelia_6_1_26,"Acredito que, como escriba, tenha a resposta que procuro."
Sub1_Ophelia_6_1_27,"Se há possibilidade, por mais ínfima que seja..."
Sub1_Ophelia_6_1_28,"Não há um livro sequer sobre as crianças, muito menos sobre como reverter a situação..."
Sub1_Ophelia_6_1_29,Por acaso você encon... Ah... ainda não...
Sub1_Ophelia_6_1_30,"Hmmm... Se não estiver aqui, pode estar na área restrita..."
Sub1_Ophelia_6_1_31,Área restrita?
Sub1_Ophelia_6_1_32,Livros raríssimos são conservados separadamente na área restrita...
Sub1_Ophelia_6_1_33,A perda de um livro desses resultaria num grande prejuízo à nação.
Sub1_Ophelia_6_1_34,E esses livros são diferentes dos livros convencionais... Eles têm vida próp...
Sub1_Ophelia_6_1_35,"Ah... Acabei falando demais... Por favor, esqueça o que acabei de dizer!"
Sub1_Ophelia_6_1_36,"Imagina, Leo! Muito obrigada por me contar!"
Sub1_Ophelia_6_1_37,Vou procurar na área restrita.
Sub1_Ophelia_6_1_38,Sinto muito... Mas não será possível entrar lá.
Sub1_Ophelia_6_1_39,E-então... Obrigado pela visita... A saída é logo ali...
Sub1_Ophelia_6_1_40,Eu... não posso desistir desse jeito...
Sub1_Ophelia_6_1_41,Eles são como minha família. Cresceram comigo desde pequena.
Sub1_Ophelia_6_1_42,Não posso... Não posso me separar das minhas crianças assim.
Sub1_Ophelia_6_1_43,Por favor. Eu imploro.
Sub1_Ophelia_6_1_44,"Estou disposta a fazer qualquer coisa, mesmo se a possíbilidade for ínfima."
Sub1_Ophelia_6_1_45,Entrar na área restrita sem autorização caracteriza um grave crime.
Sub1_Ophelia_6_1_46,Vossa Alteza!
Sub1_Ophelia_6_1_47,Porém.
Sub1_Ophelia_6_1_48,"O que você disse por último, me refreou..."
Sub1_Ophelia_6_1_49,"No entanto, não posso conceder muito tempo."
Sub1_Ophelia_6_2_1,Que lugar sinistro... É tão diferente da outra área.
Sub1_Ophelia_6_2_2,"Não, não. Não posso ficar com medo!"
Sub1_Ophelia_6_2_3,Minhas crianças. Eu irei resgatá-las.
Sub1_Ophelia_6_2_4,Com licença... Tenha cuidado...
Sub1_Ophelia_6_2_5,Os livros da área restrita são encantados...
Sub1_Ophelia_6_2_6,A maioria dos livros é temperamental... Podem atacar se ficar enfurecidos...
Sub1_Ophelia_6_2_7,"Por isso somente eu, o Escriba, tenho acesso a este local."
Sub1_Ophelia_6_2_8,Como assim...? Os livros atacam...?
Sub1_Ophelia_6_2_9,"Vou tomar cuidado como você disse, Leo!!"
Sub1_Ophelia_6_2_10,Vejamos... Por onde eu começo...?
Sub1_Ophelia_6_2_11,Hein?
Sub1_Ophelia_6_2_12,[Alerta! Alerta!]
Sub1_Ophelia_6_2_13,[Intruso no local! Intruso no local!]
Sub1_Ophelia_6_2_14,[Acordem!! Acordem!!]
Sub1_Ophelia_6_2_15,Shhh! Si-silêncio!
Sub1_Ophelia_6_2_16,[Silêncio??]
Sub1_Ophelia_6_2_17,"Isso, silêncio!"
Sub1_Ophelia_6_2_18,[Inserir 'Silêncio'...]
Sub1_Ophelia_6_2_19,[Quack!!!!!!!]
Sub1_Ophelia_6_2_20,Plaft! Plaft!
Sub1_Ophelia_6_2_21,Aiiii....
Sub1_Ophelia_6_2_22,Oh não!!!!!!!!!!
Sub1_Ophelia_6_3_1,Ai ai... Acho que é melhor fazê-los adormecer para que não sejam danificados!
Sub1_Ophelia_6_3_2,Tome cuidado! Não pode estragar nenhum livro!
Sub1_Ophelia_6_4_1,[Alerta!! Alerta!!]
Sub1_Ophelia_6_4_2,"Esse livro... Ai, que escândalo!"
Sub1_Ophelia_6_4_3,Que estranho... Não me lembrava de nenhum livro assim...
Sub1_Ophelia_6_4_4,[Intruso detectado!! Intruso detectado!!]
Sub1_Ophelia_6_4_5,"Ei, você! Não dá para ficar quieto?"
Sub1_Ophelia_6_4_6,"[Inserir 'Ei, você! Não dá para ficar quieto?'...]"
Sub1_Ophelia_6_4_7,[Quack!!!!!!!]
Sub1_Ophelia_6_4_8,Aaargh! Que barulheira!!
Sub1_Ophelia_6_4_9,[Inserir 'Aaargh! Que barulheira!!'...]
Sub1_Ophelia_6_4_10,[Quack!!!!!!! Alerta!! Alerta!!!]
Sub1_Ophelia_6_4_11,Por que está fazendo isso!?
Sub1_Ophelia_6_4_12,Ophelia!
Sub1_Ophelia_6_4_13,Os cadeados dos livros da área restrita… são encantados com um truque antigo...
Sub1_Ophelia_6_4_14,Somente o dono pode abri-los inserindo um código de voz.
Sub1_Ophelia_6_4_15,"Se inserir o código correto, esse livro ficará quieto!"
Sub1_Ophelia_6_4_16,Código... de voz?
Sub1_Ophelia_6_4_17,"Talvez esteja enguiçado... Parece que reage apenas à sua voz, Ophelia."
Sub1_Ophelia_6_4_18,O quê...?! Se é assim...
Sub1_Ophelia_6_4_19,A-abra?!
Sub1_Ophelia_6_4_20,[Inserir 'Abra'...]
Sub1_Ophelia_6_4_21,[Quack!!!!!!!]
Sub1_Ophelia_6_4_22,Sem senha?
Sub1_Ophelia_6_4_23,[Inserir 'Sem senha'...]
Sub1_Ophelia_6_4_24,[Quack!!!!!!!]
Sub1_Ophelia_6_4_25,Ve-vespa?
Sub1_Ophelia_6_4_26,[Quack!!!!!!!]
Sub1_Ophelia_6_4_27,"Hein? Por que essa palavra, de repente...?"
Sub1_Ophelia_6_4_28,Hihihi... Só falei o que me veio à cabeça...
Sub1_Ophelia_6_4_29,Ah! Será que...? Quack?!
Sub1_Ophelia_6_4_30,[Quack!!!!!!!]
Sub1_Ophelia_6_4_31,"Ahhh, por que não abre?"
Sub1_Ophelia_6_4_32,"[Inserir 'Ahhh, por que não abre?'...]"
Sub1_Ophelia_6_4_33,"Não, isso foi só uma maneira de..."
Sub1_Ophelia_6_4_34,[Quack!!!!!!! Muitas tentativas erradas!!! Modo de segurança! Modo de segurança!]
Sub1_Ophelia_6_4_35,"[Ataque de magia em 30 segundos... 30, 15,..]"
Sub1_Ophelia_6_4_36,Ahhhhh...!!!
Sub1_Ophelia_6_4_37,Ophelia!!! Cuidado!!
Sub1_Ophelia_6_4_38,Hein? Ele hesitou por um instante!
Sub1_Ophelia_6_4_39,"[A...ataque mágico em 5, 4, 3, 2]"
Sub1_Ophelia_6_4_40,Será?!... Não pode ser...
Sub1_Ophelia_6_4_41,Ophelia…?!
Sub1_Ophelia_6_4_42,[Inserir 'Ophelia'...]
Sub1_Ophelia_6_4_43,[...]
Sub1_Ophelia_6_4_44,[Desativar alerta! Desativar alerta! Destravar!]
Sub1_Ophelia_6_4_45,Não faz sentido. O código era o meu nome?
Sub1_Ophelia_6_4_46,Os livros dos antepassados... Muitas vezes não conseguimos compreendê-los.
Sub1_Ophelia_6_4_47,"Não sei o que aconteceu, mas..."
Sub1_Ophelia_6_4_48,Hum... acredito que este seja o livro que esteve procurando.
Sub1_Ophelia_6_4_49,[A origem e a característica de todos os seres existentes - O tão aguardado último volume]
Sub1_Ophelia_6_4_50,"[Capítulo das plantas, capítulo dos animais, capítulo dos fantasmas, capítulo dos elementais...]"
Sub1_Ophelia_6_4_51,Céus...
Sub1_Ophelia_6_4_52,Os caracteres antigos do livro... Estão se transformando em caracteres legíveis...
Sub1_Ophelia_6_4_53,Parece que o autor encantou este livro com uma magia especial...
Sub1_Ophelia_6_4_54,Como se tivesse sido escrito exclusivamente para você...
Sub1_Ophelia_6_4_55,Um livro para mim...
Sub1_Ophelia_6_4_56,Preciso ler imediatamente.
Sub1_Ophelia_6_4_57,"Ophelia, encontrou alguma informação sobre seus amigos?"
Sub1_Ophelia_6_4_58,Hmm... Estranho. Acho que não está no capítulo dos elementais.
Sub1_Ophelia_6_4_59,Hein…?
Sub1_Ophelia_6_4_60,Ah! Um minuto!
Sub1_Ophelia_6_4_61,[[Capítulo de diversos ㅡ
Sub1_Ophelia_6_4_62,Nós podemos encontrar a maioria dos amigos supracitados através do poder mágico.
Sub1_Ophelia_6_4_63,"Mas de acordo com ela, existem seres interessantes que não são possíveis de serem classificados."
Sub1_Ophelia_6_4_64,"Digamos que são seres semelhantes a elementais, mas"
Sub1_Ophelia_6_4_65,"esses nascidos da Estrela do Destino, são praticamente uma 'união metafísica'."
Sub1_Ophelia_6_4_66,"Podem conter o que hoje em dia chamamos de [amor, morte e sorte].]]"
Sub1_Ophelia_6_4_67,Ah...!
Sub1_Ophelia_6_4_68,"[[Dizem que todos os sentimentos dependem destes três: amor, morte e sorte."
Sub1_Ophelia_6_4_69,"Logo, o dono desses seres ganha discernimento sobre o futuro deste mundo."
Sub1_Ophelia_6_4_70,Pois tudo que há na terra sofre influência do poder deles.
Sub1_Ophelia_6_4_71,"No entanto, apenas a pessoa escolhida por eles pode enxergá-los,"
Sub1_Ophelia_6_4_72,sendo que nós apenas sentimos e reconhecemos sua existência.]]
Sub1_Ophelia_6_4_73,"Ophelia, o que você está enxergando, afinal?"
Sub1_Ophelia_6_4_74,Olhe só. Não vê essas coisinhas girando em torno de mim?
Sub1_Ophelia_6_4_75,Não entendo nada do que está dizendo.
Sub1_Ophelia_6_4_76,Que estranho... Mas é verdade...
Sub1_Ophelia_6_4_77,Eles estão sussurrando o nome deles para mim.
Sub1_Ophelia_6_4_78,Posso compreender...
Sub1_Ophelia_6_4_79,que essa história é sobre os meus amiguinhos.
Sub1_Ophelia_6_4_80,Realmente... É um assunto misterioso e interessante...
Sub1_Ophelia_6_4_81,Mas Ophelia... Acho que essas informações não são suficientes...
Sub1_Ophelia_6_4_82,"Hum... O nome 'dela', da autora, não está escrito em parte alguma..."
Sub1_Ophelia_6_4_83,"Não, Leo!"
Sub1_Ophelia_6_4_84,Já sei quem devo procurar.
Sub1_Ophelia_6_4_85,O quê?
Sub1_Ophelia_6_4_86,Se não for possível encontrar a autora...
Sub1_Ophelia_6_4_87,"quem transcreveu o que 'ela' disse deve ser a próxima pessoa que melhor conhece as minhas crianças, não?"
Sub1_Ophelia_6_4_88,[Transcrito por Bruxa Eucaletus]
Sub1_Ophelia_6_4_89,M-mas este livro... É de um passado muito antigo...
Sub1_Ophelia_6_4_90,É bem provável que esta pessoa já tenha falecido...
Sub1_Ophelia_6_4_91,"Hmm... Então terei que ver as estrelas dos falecidos, e identificar a sua alma. "
Sub1_Ophelia_6_4_92,Hmmm... Se bem que nunca ouvi falar de uma bruxa com esse nome...
Sub1_Ophelia_6_4_93,Hã...?! Tem mais alguma coisa escrita abaixo do nome!
Sub1_Ophelia_6_4_94,[Aguardando pela luz no Altar de Galluah...]
Sub1_Ophelia_7_1_1,Altar de Galluah... Só há um lugar possível...
Sub1_Ophelia_7_1_2,"Mas segundo rumores, o local..."
Sub1_Ophelia_7_1_3,Hmmm... Será que não é uma armadilha?
Sub1_Ophelia_7_1_4,"Não. Já que tenho uma pista, preciso segui-la!"
Sub1_Ophelia_7_1_5,Tenho que ir ao altar!
Sub1_Ophelia_7_1_6,Lá irei perguntar o local exato do túmulo dela.
Sub1_Ophelia_7_1_7,Uuuhhh... Que lugar mais sinistro...
Sub1_Ophelia_7_1_8,Clang!
Sub1_Ophelia_7_1_9,Hum?
Sub1_Ophelia_7_1_10,Clang! Clang! Clang!
Sub1_Ophelia_7_1_11,Ah! Esses lixos!
Sub1_Ophelia_7_1_12,Ahhhh!! Quem é você?
Sub1_Ophelia_7_1_13,"Aaahhh!! Raios, e você o que é?"
Sub1_Ophelia_7_1_14,Ah... É fácil se perder em Galluah por causa do nevoeiro.
Sub1_Ophelia_7_1_15,"(Ela deve ter um parafuso a menos, para vir aqui encontrar gente morta...)"
Sub1_Ophelia_7_1_16,"Ei. Se está fuçando, acho melhor não ir até ali."
Sub1_Ophelia_7_1_17,Atirar na cabeça deles não adianta.
Sub1_Ophelia_7_1_18,"Ah, mas afinal, cadê aquele sabichão..."
Sub1_Ophelia_7_1_19,Ai... Que pessoa mais estranha...
Sub1_Ophelia_7_1_20,Acho que está fora de si.
Sub1_Ophelia_7_1_21,Ui... Que frio...
Sub1_Ophelia_7_1_22,Clec!
Sub1_Ophelia_7_1_23,Quem se atreve a nos acordar...
Sub1_Ophelia_7_1_24,Gulp...!!!
Sub1_Ophelia_7_1_25,G-gostaria de pergunta uma coisa.
Sub1_Ophelia_7_1_26,Vocês são seres que conhecem Galluah há mais tempo.
Sub1_Ophelia_7_1_27,Está zombando de nós porque não podemos descansar?
Sub1_Ophelia_7_1_28,Jamais...! Preciso da ajuda de vocês!
Sub1_Ophelia_7_1_29,Mostre-me o túmulo de Eucaletus! Por favor!
Sub1_Ophelia_7_1_30,Como você mesma disse... Sabemos de tudo o que acontece em Galluah...
Sub1_Ophelia_7_1_31,Assim como aquela mulher ali no fundo do altar que virou fogo...
Sub1_Ophelia_7_1_32,Hahaha... Entendo... Muito obrigada. Então... A-até mais.
Sub1_Ophelia_7_1_33,Acha que entrará aí viva?
Sub1_Ophelia_7_1_34,Como…?
Sub1_Ophelia_7_1_35,Este local é o inferno... Onde só existe o sofrimento eterno...
Sub1_Ophelia_7_1_36,Quer entrar?\nEntão nos dê a sua carne...
Sub1_Ophelia_7_1_37,Nos deixe descansar... Queremos descansar em paz agora!
Sub1_Ophelia_7_1_38,N-não quero...!!!
Sub1_Ophelia_7_2_1,N-ão!
Sub1_Ophelia_7_2_2,Desse jeito...
Sub1_Ophelia_7_2_3,Ah...!
Sub1_Ophelia_7_2_4,Este lugar... É o altar dos que não puderam morrer...!
Sub1_Ophelia_7_2_5,O que eles realmente precisam...
Sub1_Ophelia_7_2_6,É de descanso...
Sub1_Ophelia_7_2_7,Carta!!!!!
Sub1_Ophelia_7_2_8,O seu anseio pela morte me despertou.
Sub1_Ophelia_7_2_9,"Aquela que oferece o descanso eterno, Carta."
Sub1_Ophelia_7_2_10,Às ordens de sua dona.
Sub1_Ophelia_7_2_11,Ahh... Essa sensação de paz...
Sub1_Ophelia_7_2_12,Obrigado...
Sub1_Ophelia_7_2_13,Carta... Obrigada... Muito obrigada por voltar!
Sub1_Ophelia_7_3_1,É o fim do caminho... Acho que é aqui.
Sub1_Ophelia_7_3_2,"Assim que encontrarmos Eucaletus,"
Sub1_Ophelia_7_3_3,descobriremos como encontrar os outros amiguinhos!
Sub1_Ophelia_7_3_4,"Estrela dos falecidos, Asiphia,"
Sub1_Ophelia_7_3_5,"por meio de Carta, gostaria de conversar com a alma que reside na sua estrela."
Sub1_Ophelia_7_3_6,Hein…? Mas não está acontecendo nada!
Sub1_Ophelia_7_3_7,"Minha ama, a voz de Asiphia não alcança a pessoa que procura,"
Sub1_Ophelia_7_3_8,pois não se trata de uma pessoa morta.
Sub1_Ophelia_7_3_9,Como?! Não está morta?
Sub1_Ophelia_7_3_10,"Ela se encontra num limbo, e não está nem viva, nem morta."
Sub1_Ophelia_7_3_11,Irei conduzi-la até lá.
Sub1_Ophelia_7_3_12,Ai...!
Sub1_Ophelia_7_3_13,"Ah, essa poeira... Cof, cof... Que lugar é esse?"
Sub1_Ophelia_7_3_14,"Cof, cof... Hein?"
Sub1_Ophelia_7_3_15,Oh! Isto é uma carta.
Sub1_Ophelia_7_3_16,Você também veio à procura da vida eterna? Kikiki...
Sub1_Ophelia_7_3_17,"Ai, que susto!!!"
Sub1_Ophelia_7_3_18,Olá. É... Eu vim à procura de uma pessoa chamada Eucaletus...
Sub1_Ophelia_7_3_19,Kikiki... Você sabe o meu nome... Que misterioso.
Sub1_Ophelia_7_3_20,Hã...? Então você é...?!
Sub1_Ophelia_7_3_21,"Sim, eu sou Eucaletus.\nA bruxa cuja existência foi apagada..."
Sub1_Ophelia_7_3_22,Kikiki... Está debochando de mim porque não tenho corpo físico?
Sub1_Ophelia_7_3_23,E-eu? Não!!!
Sub1_Ophelia_7_3_24,Kiki... Pelo visto você é corajosa. Não é qualquer um que vem até aqui...
Sub1_Ophelia_7_3_25,"Então, o que deseja de mim?"
Sub1_Ophelia_7_3_26,Eu... Gostaria de perguntar sobre o livro que você escreveu...
Sub1_Ophelia_7_3_27,Preciso da sua ajuda para recuperar meus amigos...!
Sub1_Ophelia_7_3_28,Livro...
Sub1_Ophelia_7_3_29,Eu... gostaria de saber mais sobre as crianças da Estrela do Destino.
Sub1_Ophelia_7_3_30,Você... Como sabe sobre esse livro?
Sub1_Ophelia_7_3_31,E por que quer saber sobre ele?
Sub1_Ophelia_7_3_32,Hein...?
Sub1_Ophelia_7_3_33,Você... Você...!
Sub1_Ophelia_7_3_34,Eu..?
Sub1_Ophelia_7_3_35,Seu nome... Diga seu nome... Agora!!!
Sub1_Ophelia_7_3_36,Ah... Me chamo Ophelia.
Sub1_Ophelia_7_3_37,F-finalmente... Finalmente...
Sub1_Ophelia_7_3_38,Mestra... Finalmente está me perdoando...
Sub1_Ophelia_7_3_39,Hein?? Do que está fal...
Sub1_Ophelia_7_3_40,Aguardei muito por este momento...
Sub1_Ophelia_7_3_41,"Eu, Bruxa Eucaletus, reverencio a salvadora que reescreveu a minha existência."
Sub1_Ophelia_7_3_42,"Graças a este encontro, poderei receber o perdão."
Sub1_Ophelia_7_3_43,Muito obrigada por permitir que meu nome seja registrado na história.
Sub1_Ophelia_7_3_44,Hein...????
Sub1_Ophelia_7_3_45,(O que foi isso...? O seu jeito de falar mudou tão repentinamente...)
Sub1_Ophelia_7_3_46,"Eu... não estou entendendo nada... Poderia me explicar direito, por favor?"
Sub1_Ophelia_7_3_47,"No passado, fui punida por tentar fazer mal à preciosa estrela de minha mestra."
Sub1_Ophelia_7_3_48,"Junto com a punição, ela disse que..."
Sub1_Ophelia_7_3_49,"até que venha 'Ophelia', a sua sucessora,"
