KEY,ChineseSimplified
Sub1_Dimael_2_1_13,真是糟糕。
Sub1_Dimael_2_1_14,攻击速度比预期中的还快呢，动作必须快一点。
Sub1_Dimael_2_1_15,为了避免继续拖延，尽可能由我们来处理吧。
Sub1_Dimael_2_1_16,看过这里后让我非常担忧，整个大陆大概会被魔物占据吧。
Sub1_Dimael_2_1_17,我打算和生存者一起建造临时防线。
Sub1_Dimael_2_1_18,虽然很想追随罗兰大人辅佐圣剑勇者...
Sub1_Dimael_2_1_19,当务之急是尽可能拯救更多的生命，后续就交给我吧。
Sub1_Dimael_2_1_20,无论如何我都会在数日内开启通往目的地的路线。
Sub1_Dimael_2_1_21,谢谢公主，动作快一点！
Sub1_Dimael_2_1_22,喔？！！！
Sub1_Dimael_2_1_23,慢着！这里有生存者...！
Sub1_Dimael_2_1_24,...？！
Sub1_Dimael_2_1_25,现在连什么人都... 阿罗维纳真的灭亡了吗...？！
Sub1_Dimael_2_1_26,让开！
Sub1_Dimael_2_1_27,我们并不是来伤害你们的，有人想要见你。
Sub1_Dimael_2_1_28,废话少说，快离开这里吧！
Sub1_Dimael_2_1_29,让开！我只想要见爱碧嘉夜而已！
Sub1_Dimael_2_1_30,看来根本就无法沟通，这家伙也被黑暗支配了吗？
Sub1_Dimael_2_1_31,趁他逃跑前快点逮捕吧！
Sub1_Dimael_2_1_32,你们这群垃圾...不准碰我！
Sub1_Dimael_2_1_33,吵吵闹闹的在干什么？！
Sub1_Dimael_2_1_34,公主，有存活的黑暗精灵！
Sub1_Dimael_2_1_35,....！
Sub1_Dimael_2_1_36,罗兰大人，阿罗维纳有生存者。
Sub1_Dimael_2_1_37,...哈，连令人讨厌的精灵也...！
Sub1_Dimael_2_1_38,继续挡路的话，我就不客气了。
Sub1_Dimael_2_1_39,看来骄纵且卑贱的种族根本就不懂何谓礼仪。
Sub1_Dimael_2_1_40,我有话要跟你们说。
Sub1_Dimael_2_1_41,这件事非常紧急。
Sub1_Dimael_2_1_42,闭嘴，别让我说同样的话！
Sub1_Dimael_2_1_43,立刻滚出阿罗维纳！
Sub1_Dimael_2_1_44,黑暗精灵，冷静一点！我们不是要来攻击你们。
Sub1_Dimael_2_1_45,只是想要跟你们建立互助关系。
Sub1_Dimael_2_1_46,那种虚情假意的鬼话回去艾莉朵拉对自己说吧！
Sub1_Dimael_2_1_47,若是敢继续妨碍我，我就将你们全都杀光！
Sub1_Dimael_2_1_48,流着肮脏鲜血的生物竟敢对罗兰大人说那种话？！
Sub1_Dimael_2_2_1,真是愚蠢至极！
Sub1_Dimael_2_2_2,哼，我根本就不想听你们讲话，一点价值都没有，
Sub1_Dimael_2_2_3,尽说些废话，我乾脆把你们杀光算了
Sub1_Dimael_2_2_4,请冷静一点，我们并非你们的敌人。
Sub1_Dimael_2_2_5,要闲聊就滚回家去吧！
Sub1_Dimael_2_2_6,你会后悔使用弓箭攻击我的。
Sub1_Dimael_2_3_1,奇怪了，身体变得相当轻盈...
Sub1_Dimael_2_3_2,...？
Sub1_Dimael_2_3_3,......？！！！！
Sub1_Dimael_2_3_4,慢着！！请住手！
Sub1_Dimael_2_3_5,罗兰大人！ 那种种族消失会比较好。
Sub1_Dimael_2_3_6,曾经背叛过的人果然还是不能当作同伴....
Sub1_Dimael_2_3_7,瑟琳公主，要不要和我约定一起终止种族之间的不和谐呢？
Sub1_Dimael_2_3_8,现在不是战斗的时候，快看他的手臂。
Sub1_Dimael_2_3_9,......！
Sub1_Dimael_3_1_1,不会吧？流着高贵鲜血的家伙们就只有这点程度吗？！
Sub1_Dimael_3_1_2,真是可笑。
Sub1_Dimael_3_1_3,你...！
Sub1_Dimael_3_1_4,大家快住手...
Sub1_Dimael_3_1_5,你不要再继续逞强了。
Sub1_Dimael_3_1_6,哼，你在说什么？不要对我说教。
Sub1_Dimael_3_1_7,你该不会认为那全都是你自己的力量吧？
Sub1_Dimael_3_1_8,肮脏的种族果然没有任何帮助。
Sub1_Dimael_3_1_9,好呀，被肮脏种族击败的感觉如何呢？
Sub1_Dimael_3_1_10,光凭低贱的黑暗精灵族的力量根本就敌不过我！
Sub1_Dimael_3_1_11,哈，看来精灵的能力是只会出一张嘴。
Sub1_Dimael_3_1_12,发火的样子还真是可笑。
Sub1_Dimael_3_1_13,样子还真是难看...
Sub1_Dimael_3_1_14,什么？！这死小鬼！
Sub1_Dimael_3_1_15,怎样！你这个长得像葡萄的家伙...！
Sub1_Dimael_3_1_16,.......
Sub1_Dimael_3_1_17,大家快住手！！！！！！
Sub1_Dimael_3_1_18,.....！
Sub1_Dimael_3_1_19,公主也别再挑衅他了。
Sub1_Dimael_3_1_20,抱歉，罗兰大人，是我太无礼了。
Sub1_Dimael_3_1_21,黑暗精灵，就如同你说的一样，我们侵犯你们的领域是无礼的行为。
Sub1_Dimael_3_1_22,我已经寄信去阿罗维纳了，但因为迟迟没有回复，所以才会逼不得已前来，希望你能谅解。
Sub1_Dimael_3_1_23,没想到这里已经变成这副模样了。
Sub1_Dimael_3_1_24,......哼。
Sub1_Dimael_3_1_25,没想到被称为铜墙铁壁的阿罗维纳就这样瓦解了...
Sub1_Dimael_3_1_26,那一天的突袭造成无数的性命死去，一切都来得太突然了。
Sub1_Dimael_3_1_27,如果世上真有地狱那大概就是这里了。
Sub1_Dimael_3_1_28,没有生存者吗？
Sub1_Dimael_3_1_29,侥幸存活下来的族人全都前往黑色要塞避难了。
Sub1_Dimael_3_1_30,我留下来是为了替他们争取撤退的时间。
Sub1_Dimael_3_1_31,...所以才会如此空荡荡呀。
Sub1_Dimael_3_1_32,总之没有被灭族真是太好了。
Sub1_Dimael_3_1_33,哪里好？我的亲人至今生死不明。
Sub1_Dimael_3_1_34,该说的应该已经都说完了，现在快让我走吧。
Sub1_Dimael_3_1_35,如果你是要前往要塞，那就跟我们同一个方向。
Sub1_Dimael_3_1_36,我有要事跟你谈，就算你觉得不方便，还是跟我们一起走吧。
Sub1_Dimael_3_2_1,如果我们能早一点来...
Sub1_Dimael_3_2_2,我真的觉得很遗憾。
Sub1_Dimael_3_2_3,那些虚伪的话就不需要说了，反正我根本就不期待外人的帮助。
Sub1_Dimael_3_2_4,精灵更是如此。
Sub1_Dimael_3_2_5,看什么看？
Sub1_Dimael_3_2_6,其他种族大概不是不愿意帮忙，而是无法帮忙吧。
Sub1_Dimael_3_2_7,这块大陆各个角落都受到波及了，我们艾莉朵拉亦是如此...
Sub1_Dimael_3_2_8,克卢雅大公国已经濒临灭亡了，欧格利亚也被夷为平地了。
Sub1_Dimael_3_2_9,明明正值交战状态当中，为何偏偏要来阿罗维纳呢？！
Sub1_Dimael_3_2_10,你应该比谁都清楚我们的关系并没有好到可以心平气和交谈吧？
Sub1_Dimael_3_2_11,就如同我刚才说的一样，我们并不是来战斗的。
Sub1_Dimael_3_2_12,你知道最近发生的事情吗？！
Sub1_Dimael_3_2_13,我想要以圣剑勇者为中心组一个讨伐央格文的远征队。
Sub1_Dimael_3_2_14,我对其他领域的事没兴趣。
Sub1_Dimael_3_2_15,看来你们真的是眼中只有自己的自私鬼。
Sub1_Dimael_3_2_16,为了一边处理在世界大陆各地猖獗的魔物们...
Sub1_Dimael_3_2_17,并且让罗兰大人能和远征队会合，我们正在开路当中。
Sub1_Dimael_3_2_18,想要抵达目的地，就一定得经过阿罗维纳。
Sub1_Dimael_3_2_19,因为目前根本就无法通过克卢雅。
Sub1_Dimael_3_2_20,看来精灵公主的心地并不善良。
Sub1_Dimael_3_2_21,哼，我只是在配合你的水平罢了。
Sub1_Dimael_3_2_22,够了！够了！够了！！
Sub1_Dimael_3_2_23,黑暗精灵，在我们抵达此处之前，已经多次寄送信件到阿罗维纳了。
Sub1_Dimael_3_2_24,为了请你们协助建构预防魔物入侵所需要的防线。
Sub1_Dimael_3_2_25,但我们完全没有接到回信...
Sub1_Dimael_3_2_26,没想到阿罗维纳会这么快就被入侵了。
Sub1_Dimael_3_2_27,对魔物来说阿罗维纳大概就像是令人垂涎的果实。
Sub1_Dimael_3_2_28,既然不会向其他种族寻求协助，魔物们大概就认为可以轻易攻陷吧。
Sub1_Dimael_3_2_29,如果不是的话，那大概就是想要取得黑暗精灵具备的阴之力。
Sub1_Dimael_3_2_30,哼，我们并不想接受他人的帮助。
Sub1_Dimael_3_2_31,如果不是遭受突袭的话，大概就不会这么轻易被击溃 ...
Sub1_Dimael_3_2_32,我一定会加倍奉还这个耻辱。
Sub1_Dimael_3_2_33,哼，凭你现在狼狈不勘的模样似乎不太适合虚张声势吧。
Sub1_Dimael_3_2_34,你从刚才开始到底在说什么鬼话呀？！
Sub1_Dimael_3_2_35,...！
Sub1_Dimael_3_2_36,虽然很想尽情地骂你一顿，但我现在有其他事要处理。
Sub1_Dimael_3_3_1,肮脏的魔物还在阿罗维纳各个地方肆意破坏。
Sub1_Dimael_3_3_2,你...似乎还不清楚自己的身体状况。
Sub1_Dimael_3_3_3,你在发挥力量时会不会有一股被某种东西吸引进去的感觉呢？而且感觉比先前更加强烈。
Sub1_Dimael_3_3_4,嗯...确实如此。
Sub1_Dimael_3_3_5,往后你绝对不要参加战斗。
Sub1_Dimael_3_3_6,什么？没头没脑地说这什么话？
Sub1_Dimael_3_3_7,...你使用的那股力量源自于「魔之种子」！
Sub1_Dimael_3_3_8,据说那是邪恶的残渣凝缩成的无形妖物。
Sub1_Dimael_3_3_9,那是非常罕见的东西，来自于无形的环境。
Sub1_Dimael_3_3_10,非常久以前...我曾见过有人被那个东西吞噬，就仅仅一次而已。
Sub1_Dimael_3_3_11,你到底想说什么呢...
Sub1_Dimael_3_3_12,那个妖物正在渗透你的手臂。
Sub1_Dimael_3_3_13,别再妄想往后还能逞强使用那股力量。
Sub1_Dimael_3_3_14,之后甚至你会有痛到想自我了断的可能性。
Sub1_Dimael_3_3_15,你说清楚一点！
Sub1_Dimael_3_3_16,不准对罗兰大人无礼！
Sub1_Dimael_3_3_17,虽然我不清楚是谁对你下手...
Sub1_Dimael_3_3_18,那真的是相当危险的东西。
Sub1_Dimael_3_3_19,魔之种子会慢慢生根并且占据你的整个身体。
Sub1_Dimael_3_3_20,也就是说你是宿主。
Sub1_Dimael_3_3_21,......！
Sub1_Dimael_3_3_22,...那家伙...可恶！！！
Sub1_Dimael_3_3_23,可恶！...我要斩断这只手臂！
Sub1_Dimael_3_3_24,只是宿主看不见而已。
Sub1_Dimael_3_3_25,若是你企图将它取出，它反而会躲进更深处。
Sub1_Dimael_3_3_26,每次受到威胁时就会隐藏踪迹，然后在你的体内四处乱窜。
Sub1_Dimael_3_3_27,我只有听过这个传说而已，实际上还是第一次见到呢！
Sub1_Dimael_3_3_28,据我所知一般生物应该很难撑得过去呀...
Sub1_Dimael_3_3_29,魔之种子不同于一般植物，生长在阴暗的环境当中。
Sub1_Dimael_3_3_30,它们避开阳光且选择阴之力，那大概是最适合它们生长的环境吧。
Sub1_Dimael_3_3_31,可恶，可恶！！！
Sub1_Dimael_3_3_32,随着种子生长，它会利用宿主扩展自己的影响力。
Sub1_Dimael_3_3_33,大概是和刚才一样感受到无法形容的强大力量吧。
Sub1_Dimael_3_3_34,不过种子会将宿主的气当作养分...
Sub1_Dimael_3_3_35,一边慢慢啃蚀你一边释放力量，千万别忘记这一点。
Sub1_Dimael_3_3_36,......
Sub1_Dimael_3_3_37,如果逞强的话，种子发育的速度会变得非常快。
Sub1_Dimael_3_3_38,...若是放任不管会怎么样呢？会死吗？
Sub1_Dimael_3_3_39,放任不管的话最后根部会侵蚀且占据你的心脏...
Sub1_Dimael_3_3_40,就会把你吞噬掉然后开出花朵。
Sub1_Dimael_3_3_41,问题就是那个花，
Sub1_Dimael_3_3_42,那个妖物张开嘴的瞬间...就会形成足以吸收整个大陆的庞大漩涡。
Sub1_Dimael_3_3_43,再加上极度旺盛的繁殖力...
Sub1_Dimael_3_3_44,只要进化为成体...就算没有宿主也能生存，根本就无法捉摸。
Sub1_Dimael_3_3_45,简单来说，你可能会成为铲除央格文的一大绊脚石。
Sub1_Dimael_3_3_46,竟敢...对我做出这种事！！
Sub1_Dimael_3_3_47,虽然花朵绽放前你丧命的可能性更高...
Sub1_Dimael_3_3_48,据说没有人可以承受种子生长时造成的苦痛。
Sub1_Dimael_3_3_49,种子失去可吸收的生命力时就会一起枯萎。
Sub1_Dimael_3_3_50,这算是安慰吗？
Sub1_Dimael_3_3_51,真是遗憾，关于魔之种子...我也没有适当的解决对策。
Sub1_Dimael_3_3_52,除了高阶魔族以外...大概没有人有办法取出种子吧。
Sub1_Dimael_3_3_53,别再刺激它了，必须尽可能延后时间。
Sub1_Dimael_3_3_54,远征结束后...我会试着前往奥勒贝利亚向学识渊博的矮人族寻求协助。
Sub1_Dimael_3_3_55,该死...我不会接受你们的帮忙。
Sub1_Dimael_3_3_56,现在不是逞强的时候！
Sub1_Dimael_3_3_57,谢谢你们的关心，但我的事情...我会看着办，不需要你们费心。
Sub1_Dimael_3_3_58,这不是为了你，而是为了地上所有的生命体。
Sub1_Dimael_3_3_59,讲到最后还要抓我语病，
Sub1_Dimael_3_3_60,算了，不说了。
Sub1_Dimael_3_3_61,距离要塞越来越近了，接下来我要自己行动。
Sub1_Dimael_3_3_62,这里不会有人欢迎你们。
Sub1_Dimael_3_3_63,你真的是...
Sub1_Dimael_3_3_64,现在就走你们的路吧！
Sub1_Dimael_3_3_65,我不会再和你们交谈了。
Sub1_Dimael_3_3_66,本来想要一起前往要塞...
Sub1_Dimael_3_3_67,既然如此就请将这封信转交给你们的王吧...
Sub1_Dimael_3_3_68,虽然到处都有错误的传言，但我并不认为黑暗精灵是独善其身的种族。
Sub1_Dimael_3_3_69,我也不认为黑暗精灵是背叛者。
Sub1_Dimael_3_3_70,哼...
Sub1_Dimael_3_3_71,就算原本侍奉光明的精灵追崇阴之力，但终究还是和我们同根不是吗？
Sub1_Dimael_3_3_72,只要转交这个东西就行了吗？
Sub1_Dimael_3_3_73,没错。
Sub1_Dimael_3_3_74,希望黑暗精灵也能集结生存者共同讨伐魔物。
Sub1_Dimael_3_3_75,我们也会尽快派遣援军协助重建阿罗维纳。
Sub1_Dimael_3_3_76,这是生存者应当尽的义务。
Sub1_Dimael_3_3_77,生存者的义务吗...我对那种事不太清楚，但我必须为族人报仇。
Sub1_Dimael_3_3_78,为了赞扬尊贵之躯不辞辛劳千里迢迢来到这里，我就帮你们转达吧。
Sub1_Dimael_3_3_79,请一定要保重...
Sub1_Dimael_3_3_80,千万别忘记刚才说过的那番话。
Sub1_Dimael_3_3_81,若是不想变成葡萄树就请好好珍惜生命吧。
Sub1_Dimael_3_3_82,啧啧...希望不会再见面了！
Sub1_Dimael_3_3_83,我也希望是这样。
Sub1_Dimael_3_3_84,非常庆幸的是，抵达要塞时发现爱碧嘉夜还活着。
Sub1_Dimael_3_3_85,另外，我们设置了和其他种族之间的联络网，也因此能更快重建阿罗维纳。
Sub1_Dimael_3_3_86,数年后突然听到魔王与勇者一起消失的消息。
Sub1_Dimael_3_3_87,接下来就没有发生任何事了。
Sub1_Dimael_3_3_88,这就是他们想要的结果吗？
Sub1_Dimael_3_3_89,我认为已经结束了。
Sub1_Dimael_3_3_90,心中不断地祈祷。
Sub1_Dimael_4_1_1,我要出发了...
Sub1_Dimael_4_1_2,哥哥...不行。
Sub1_Dimael_4_1_3,请不要丢下我...
Sub1_Dimael_4_1_4,已经决定派遣地点了，爱碧嘉夜...
Sub1_Dimael_4_1_5,这次选出的人的亲属会由王室负责保护。
Sub1_Dimael_4_1_6,而且...算了。
Sub1_Dimael_4_1_7,哥哥...
Sub1_Dimael_4_1_8,有报告指出魔物们又出现了。
Sub1_Dimael_4_1_9,爱碧嘉夜...数十年前我亲眼见到父母亲被杀害。
Sub1_Dimael_4_1_10,我绝对不允许阿罗维纳又发生和当时一样的情况。
Sub1_Dimael_4_1_11,为了阿罗维纳...还有为了妳...我一定要去。
Sub1_Dimael_4_1_12,但是...
Sub1_Dimael_4_1_13,如果发生任何事就去找席艾尔！
Sub1_Dimael_4_1_14,那小子加入军方高层后我们就无法一起去埃伊纳了。
Sub1_Dimael_4_1_15,我答应妳一定会回来。
Sub1_Dimael_4_1_16,不要走...请不要走...！
Sub1_Dimael_4_1_17,啧啧...和虫子一样蜂拥而来了。
Sub1_Dimael_4_1_18,迪麦大人，你没事吧？
Sub1_Dimael_4_1_19,你的脸色看起来非常糟糕。
Sub1_Dimael_4_1_20,那只手臂也...
Sub1_Dimael_4_1_21,不需要担心我。
Sub1_Dimael_4_1_22,敌军的数量太多了！
Sub1_Dimael_4_1_23,迪、迪麦大人！艾涅司丘陵那边也出现了！
Sub1_Dimael_4_1_24,什么？那边不是几天前就讨伐过了吗？！
Sub1_Dimael_4_1_25,又出现裂缝了吗？！
Sub1_Dimael_4_1_26,呜...
Sub1_Dimael_4_1_27,向阿罗维纳提出的救援要求取得响应了吗？！
Sub1_Dimael_4_1_28,我们一直都在联络...但迟迟没有消息。
Sub1_Dimael_4_1_29,可恶...发生什么事了？
Sub1_Dimael_4_1_30,持续十几年的支持不可能突然就中断呀...
Sub1_Dimael_4_1_31,迪麦大人！！请一定要小心！
Sub1_Dimael_4_2_1,看来得撤退寻找消除裂缝的解决方案才行。
Sub1_Dimael_4_2_2,这样下去我们全都会没命！
Sub1_Dimael_4_2_3,不行！！这里是最后的警戒线！
Sub1_Dimael_4_2_4,继续撤退的话，连阿罗维纳也会被入侵！
Sub1_Dimael_4_2_5,...！
Sub1_Dimael_4_2_6,回荡于体内深处的这感觉...
Sub1_Dimael_4_2_7,种子一直刺激着我。
Sub1_Dimael_4_2_8,在这里已经过了几年？又见过几次血了呢...
Sub1_Dimael_4_2_9,爱碧嘉夜...
Sub1_Dimael_4_2_10,与其让我这个亡命之徒待在妳身边...
Sub1_Dimael_4_2_11,还不如让王室来保护妳。
Sub1_Dimael_4_2_12,迪麦大人...！ 已经无计可施了。
Sub1_Dimael_4_2_13,胡说八道！你忘记当时的事情了吗？！
Sub1_Dimael_4_2_14,如果不想再见到阿罗维纳崩坏，就做好誓死的觉悟守护这里吧！
Sub1_Dimael_4_3_1,又、又蜂拥而来了。
Sub1_Dimael_4_3_2,完了！一切都完蛋了！
Sub1_Dimael_4_3_3,稍微再撑一下吧！
Sub1_Dimael_4_3_4,阿罗维纳的援军一定会来的！
Sub1_Dimael_4_3_5,结束了...王室抛弃了我们...
Sub1_Dimael_4_3_6,他们绝对不会抛弃我们！
Sub1_Dimael_4_3_7,别放弃！援军一定会来！
Sub1_Dimael_4_3_8,...？嗯啊啊！
Sub1_Dimael_4_3_9,呜啊啊啊！
Sub1_Dimael_4_3_10,可恶...！后面也有敌人！
Sub1_Dimael_4_3_11,向中间聚集！
Sub1_Dimael_4_4_1,让开！
Sub1_Dimael_4_4_2,迪麦大人...！真的该撤退了！
Sub1_Dimael_4_4_3,不行！！
Sub1_Dimael_4_4_4,呵呵...一群鼠辈...
Sub1_Dimael_4_4_5,你们已经无处可逃了。
Sub1_Dimael_4_4_6,真想尝尝黑暗精灵的味道，哈哈哈。
Sub1_Dimael_4_4_7,...！
Sub1_Dimael_4_4_8,必须先撤退，然后再想对策！
Sub1_Dimael_4_4_9,放开！！
Sub1_Dimael_4_4_10,要先吃谁呢？呵呵。
Sub1_Dimael_4_4_11,迪麦大人，快点！
Sub1_Dimael_4_4_12,闭嘴...！
Sub1_Dimael_4_4_13,呜嗯...！
Sub1_Dimael_4_4_14,迪麦大人？
Sub1_Dimael_4_4_15,不行！...还不能！
Sub1_Dimael_4_4_16,拜托...！
Sub1_Dimael_4_4_17,随着种子成长，就会企图利用宿主扩展自己的影响力。
Sub1_Dimael_4_4_18,你会感受到一股难以形容的强大力量。
Sub1_Dimael_4_4_19,不过那是种子将宿主的气当作养分...
Sub1_Dimael_4_4_20,慢慢啃食你释放的力量，千万别忘记！
Sub1_Dimael_4_4_21,迪、迪麦大人！
Sub1_Dimael_4_4_22,手臂自己动起来了...！
Sub1_Dimael_4_4_23,呜啊！
Sub1_Dimael_4_4_24,快离我远一点！！
Sub1_Dimael_4_4_25,不行...停下来...不能继续下去...还不行...
Sub1_Dimael_4_4_26,拜托...拜托快停下来...
Sub1_Dimael_4_4_27,拜托...
Sub1_Dimael_5_1_1,啧......
Sub1_Dimael_5_1_2,迪麦大人！您终于醒了。
Sub1_Dimael_5_1_3,......！
Sub1_Dimael_5_1_4,您突然发作就倒下了。
Sub1_Dimael_5_1_5,这里是...
Sub1_Dimael_5_1_6,已经彻底无法挽回了。
Sub1_Dimael_5_1_7,如果想要救剩下的人就只能投降了...
Sub1_Dimael_5_1_8,结果就这样沦落为俘虏...对不起。
Sub1_Dimael_5_1_9,...不！
Sub1_Dimael_5_1_10,我才是个累赘，真是抱歉。
Sub1_Dimael_5_1_11,不，您能活着就已经是不幸中的大幸了。
Sub1_Dimael_5_1_12,您的身体怎么样呢？手臂...
Sub1_Dimael_5_1_13,...别在意！
Sub1_Dimael_5_1_14,比起我...
Sub1_Dimael_5_1_15,你没事吧？当时我...
Sub1_Dimael_5_1_16,我真的没事，请别担心。
Sub1_Dimael_5_1_17,谢天谢地，你还活着。
Sub1_Dimael_5_1_18,话说回来这里是哪里呢？
Sub1_Dimael_5_1_19,好像是往克卢雅的方向...我完全摸不着头绪...
Sub1_Dimael_5_1_20,现在该怎么办呢？
Sub1_Dimael_5_1_21,我感觉自己的时间已经所剩不多了。
Sub1_Dimael_5_1_22,现在该怎么办呢？
Sub1_Dimael_5_1_23,爱碧嘉夜...说不定我无法遵守约定了。
Sub1_Dimael_5_2_1,嘻嘻...肮脏的黑暗精灵...样子还真是狼狈！
Sub1_Dimael_5_2_2,真是不错的食物...嘻嘻。
Sub1_Dimael_5_2_3,不行，愚蠢之徒！不是说过这次要活捉吗？！
Sub1_Dimael_5_2_4,我正好在烦恼该怎么对付这些垂死挣扎的祭品，
Sub1_Dimael_5_2_5,竟然就这样自动送上门！这样我们也乐得轻松了...嘻嘻嘻。
Sub1_Dimael_5_2_6,肚子好饿...肚子好饿...
Sub1_Dimael_5_2_7,时间已经所剩不多了。
Sub1_Dimael_5_2_8,能够成为主人的新作品，你应该要觉得感激，嘻嘻嘻。
Sub1_Dimael_5_2_9,我不知道你在胡说些什么，
Sub1_Dimael_5_2_10,趁现在还能笑的时候就尽管笑吧，
Sub1_Dimael_5_2_11,毕竟之后你就会感到痛苦与懊悔了。
Sub1_Dimael_5_2_12,这个杂碎在胡言乱语些什么呀？！
Sub1_Dimael_5_2_13,我要一口一口吃掉你，嘻嘻。
Sub1_Dimael_5_2_14,啊，你们大概也没时间后悔了，
Sub1_Dimael_5_2_15,毕竟你们很快就要没命了。
Sub1_Dimael_5_2_16,噢噢，因为即将要沦为阶下囚，所以脑袋有点不太正常了吗？
Sub1_Dimael_5_2_17,不要像个胆小鬼一样在那边叽叽喳喳的，
Sub1_Dimael_5_2_18,让人听了耳朵都痛了。
Sub1_Dimael_5_2_19,哎呀，看来你这家伙想早点去见阎罗王，
