KEY,French
TUTORIAL_TEXT_46,Voici les objets que vous pourriez obtenir après la bataille.
TUTORIAL_TEXT_47,Voici le plateau de Héros sur lequel vous pouvez choisir\nles Héros qui participeront à la bataille.
TUTORIAL_TEXT_48,Veuillez déplacer votre Héros jusqu'au 'Dépôt de Poudre'.
TUTORIAL_TEXT_49,"Dès à présent, vous pouvez jouer librement.\n\nAllez jusqu'à la zone indiquée pour continuer l'aventure."
TUTORIAL_TEXT_50,Vous avez vaincu les ténèbres de Kasel\n\net acquis les Ténèbres scellées de Kasel.
TUTORIAL_TEXT_51,Veuillez déplacer votre Héros vers la zone de bataille 1-1.
TUTORIAL_TEXT_52,Veuillez déplacer votre Héros vers la zone de bataille 1-2.
TUTORIAL_TEXT_53,Veuillez déplacer votre Héros vers la zone de bataille 1-3.
TUTORIAL_TEXT_54,Vous avez terminé tous les préparatifs requis\n\npour partir en aventure et devenir un Héros.
TUTORIAL_TEXT_55,Veuillez déplacer votre Héros jusqu'au 'Temple des Héros'.
TUTORIAL_TEXT_56,Les Héros qui possèdent des Fragments adéquats \npeuvent relever le défi de la Chambre des Épreuves.\nSélectionnez Kasel et passez à l'étape suivante.
TUTORIAL_TEXT_57,Vous devez desceller la porte pour pouvoir y accéder.
TUTORIAL_TEXT_58,Veuillez utiliser 5 Fragments de Justice.
TUTORIAL_TEXT_59,Veuillez utiliser 5 Fragments de Force.
TUTORIAL_TEXT_60,Veuillez utiliser 5 Fragments de Chance.
TUTORIAL_TEXT_61,Selectionnez un Héros pour purifier ses Ténèbres scellées.
TUTORIAL_TEXT_62,Veuillez toucher 'Purifier' pour commencer la purification.\n\nCeci vous coûtera de l'or.
TUTORIAL_TEXT_63,Veuillez toucher 'Éveil' pour obtenir Kasel 2 ★ !
TUTORIAL_TEXT_64,"Lorsque votre Héros totalement éveillé,\ndéfiez la Tour des Épreuves."
TUTORIAL_TEXT_65,La Tour des Épreuves est composée de 15 étages.\n\nEt vous pouvez acquérir des fragments pour l'Éveil tous les 3 étages.
TUTORIAL_TEXT_66,Les groupes d'autres joueurs apparaissent en tant qu'ennemis\ndans la Tour des Épreuves. Veuillez toucher 'Préparation'\npour aller à la fenêtre de création de groupe
TUTORIAL_TEXT_67,Entrer dans La Fosse.
TUTORIAL_TEXT_68,"La Fosse est composée des zones 1 à 5,\n\net de l'Or est nécessaire pour entrer."
TUTORIAL_TEXT_69,Veuillez toucher le bouton de la Zone 1.
TUTORIAL_TEXT_70,"Dans La Fosse, les PV (points de vie) et les PM (points de mana)\nrestent les mêmes pour la zone suivante.\nVeuillez noter qu'une fois un Héros vaincu,\nil ne peut pas prendre part à la bataille de la prochaine zone."
TUTORIAL_TEXT_71,Veuillez déplacer le Héros vers la boutique.
TUTORIAL_TEXT_72,Veuillez toucher 'Boutique' pour y entrer.
TUTORIAL_TEXT_73,Vous pouvez utiliser 'Portails' pour vous déplacer\n\nrapidement vers des zones éloignées.
TUTORIAL_TEXT_74,Veuillez toucher 'Portails'.
TUTORIAL_TEXT_75,Selectionnez Orvel la capitale.
TUTORIAL_TEXT_76,Veuillez toucher 'Aller' pour aller instantanément au village.
TUTORIAL_TEXT_77,Orvel a été déverrouillé.
TUTORIAL_TEXT_78,Différents contenus comme des Boutiques ou Guildes\n\nvous attendent à Orvel.
TUTORIAL_TEXT_79,"Chaque contenu est accessible au-travers de quêtes,\n\nune fois les pré-requis nécessaires au déblocage remplis."
TUTORIAL_TEXT_80,La Prison est maintenant déverrouillée !
TUTORIAL_TEXT_81,Veuillez toucher 'Entrer Donjon'.
TUTORIAL_TEXT_82,Les zones disponibles varient en fonction du jour de la semaine.
TUTORIAL_TEXT_83,Veuillez toucher 'Préparation du Nettoyage' pour entrer dans la zone 1.
TUTORIAL_TEXT_84,Vous pouvez régler le niveau de difficulté des ennemis\n\nque vous souhaitez affronter dans chaque zone.
TUTORIAL_TEXT_85,Formez un groupe et touchez 'Bataille' pour commencer.
TUTORIAL_TEXT_86,L'Arène est maintenant déverrouillée !
TUTORIAL_TEXT_87,Veuillez toucher 'Entrer Arène'.
TUTORIAL_TEXT_88,"L'Arène est composée des Ligues de 'Victoire', de 'Gloire' et 'Ultime'."
TUTORIAL_TEXT_89,Veuillez toucher 'Entrer' de la Ligue de Victoire.
TUTORIAL_TEXT_90,Vous pouvez voir votre classement de ligue à gauche de l'écran
TUTORIAL_TEXT_91,et les infos de votre ligue à droite de l'écran.
TUTORIAL_TEXT_92,Veuillez toucher 'Prêt à Duel'.
TUTORIAL_TEXT_93,Formez un groupe et touchez 'Bataille' pour commencer.
TUTORIAL_TEXT_94,La Fosse est déverrouillée !
TUTORIAL_TEXT_95,Veuillez toucher 'Fosse Sanglante'
TUTORIAL_TEXT_96,La Fosse est composée de 5 pièces.
TUTORIAL_TEXT_97,Videz les pièces en allant de la première à la dernière.
TUTORIAL_TEXT_98,"La Fosse est réinitialisée une fois par jour,\n\net le boss conserve ses PV en fonction du résultat de la bataille."
TUTORIAL_TEXT_99,Sélectionnez la Première chambre.
TUTORIAL_TEXT_100,Veuillez toucher 'Préparation'
TUTORIAL_TEXT_101,Les Héros qui participent à La Fosse conservent leurs PV et PM\n\nen fonction du résultat de la bataille.
TUTORIAL_TEXT_102,"Si le Héros perd son abilité à combattre,\n\nil ne pourra pas participer à la prochaine bataille."
TUTORIAL_TEXT_103,"Aussi, la première fois que vous entrez dans chaque pièce,\n\nune certaine quantité d'Or vous est prélevée."
TUTORIAL_TEXT_104,Formez un groupe et touchez 'Bataille' pour commencer.
TUTORIAL_TEXT_105,La Crypte Royale Antique est maintenant déverrouillée !
TUTORIAL_TEXT_106,Veuillez toucher 'Entrer Donjon'
TUTORIAL_TEXT_107,Bienvenue à la Forge.
TUTORIAL_TEXT_108,Ici vous pouvez améliorer le nombre d'étoiles\n\net les options de votre équipement.
TUTORIAL_TEXT_109,Vous pouvez augmenter le nombre d'étoiles\n\nen utilisant le même équipement au maxium de ses améliorations.
TUTORIAL_TEXT_110,Les options de l'équipement peuvent être améliorées\n\nen utilisant la Poudre Magique.
TUTORIAL_TEXT_111,Donjon Supérieur : vous entrez dans le Dépôt de Poudre.
TUTORIAL_TEXT_112,Il y a 1 Donjon Supérieur par chapitre\n\net il se compose de 8 zones de bataille.
TUTORIAL_TEXT_113,Vous pouvez obtenir différents types de fragments\n\npour l'Éveil de Héros dans les 7 premières zones de bataille.
TUTORIAL_TEXT_114,Dans la dernière zone de bataille\n\nun objet précieux peut être obtenu.
TUTORIAL_TEXT_115,"Une fois le donjon terminé, vous pouvez répéter\n\nla bataille de la zone que vous souhaitez."
TUTORIAL_TEXT_116,Donjon Supérieur : vous avez terminé le Dépôt de Poudre.
TUTORIAL_TEXT_117,La Crypte Royale Antique est un donjon\ndont l'accès quotidien est limité.
TUTORIAL_TEXT_118,La quantité d'Or obtenue augmente en fonction du niveau de difficulté !
TUTORIAL_TEXT_119,Explorez le labyrinthe sous la crypte royale et tuez les démons.
TUTORIAL_TEXT_120,C'est une occasion pour obtenir un trésor royal comme récompense !
TUTORIAL_TEXT_121,Condition de Défi {1} : Accomplissez {2}
TUTORIAL_TEXT_122,"Veuillez déplacer le Héros vers l'entrée de la capitale, Orvel."
TUTORIAL_TEXT_123,Veuillez toucher 'Partir' pour commencer le tutoriel.
TUTORIAL_TEXT_124,Veuillez toucher et maintenez appuyé le portrait de Héros.
TUTORIAL_TEXT_125,"En outre, vous pouvez obtenir l'un des 7 types de Fragments\n\navec une forte probabilité, dans la zone finale de combat."
TUTORIAL_TEXT_126,"Plus vous avancez dans les chapitres, plus les fragments obtenus\ndans les Donjons supérieurs augmentent."
TUTORIAL_TEXT_127,Vous avez terminé Plaines du Roi en Mode Facile.
TUTORIAL_TEXT_128,La médaille en haut de l'écran brille.\n\nEt si vous la touchiez ?
TUTORIAL_TEXT_129,Veuillez toucher [FFFF00]Easy Mode Clear[-] \n\npour récupérer les récompenses du Mode Facile Terminé.
TUTORIAL_TEXT_130,Essayez de terminer d'autres niveaux de difficulté \n\npour obtenir une récompense spéciale.
TUTORIAL_TEXT_131,Avez-vous utilisé la [FFFF00]Boutique Spéciale[-]?\n\nVous pouvez facilement et rapidement adapter l'équipement d'un Héros.
TUTORIAL_TEXT_132,Veuillez toucher [FFFF00]'Boutique Spéciale'[-].
TUTORIAL_TEXT_133,"Dans la [FFFF00]'Boutique spéciale'[-], vous pouvez utiliser des Rubis ou de l'Or\n\npour acheter des Héros, des objets de progression et des équipements."
TUTORIAL_TEXT_134,Vous avez la possibilité d'invoquer gratuitement\n\nun objet spécial (1 fois/jour) et des objets communs (5 fois/jour).
TUTORIAL_TEXT_135,Veuillez toucher [FFC000]'Invoquer Objet Spécial'[-].
TUTORIAL_TEXT_136,Si vous touchez [FFC000]'Invocation Objet Spécial'[-]\n\nun objet spécial sera Invoqué.
TUTORIAL_TEXT_137,Félicitations ! Vous avez obtenu le [FC58E7]Bâton Magique[-] !
TUTORIAL_TEXT_138,Ne manquez aucune de ces opportunités quotidiennes !
TUTORIAL_TEXT_139,Utilisez la compétence de Frey 'Lumière Miraculeuse'\n\npour restaurer les PV du Héros affaibli.
TUTORIAL_TEXT_140,Vous pouvez jouer aussi librement que vous souhaitez à partir de maintenant.
TUTORIAL_TEXT_141,Tout le tutoriel a été accompli.
TUTORIAL_TEXT_142,"En continuant l'aventure, vous pouvez obtenir\n\nune récompense spéciale dès votre arrivée à l'Arbre Monde."
TUTORIAL_TEXT_143,Profitez des aventures de King's Raid\n\nen compagnie de nouveaux Héros !
TUTORIAL_TEXT_144,"Aucun des Héros n'étant mort durant la bataille,\n\nvous avez atteint trois étoiles."
TUTORIAL_TEXT_145,Sélectionnez le menu des récompenses de chapitre\n\nen haut de l'écran.
TUTORIAL_TEXT_146,Obtenez 3 étoiles dans toutes les batailles du chapitre.
TUTORIAL_TEXT_147,Vous pouvez obtenir des récompenses spéciales\nen fonction des niveaux de difficulté !
TUTORIAL_TEXT_148,Félicitations !\n\nLe Chapitre 1 [FFFF00]Mode Facile[-] est terminé !
TUTORIAL_TEXT_149,Mesurez-vous au [00B0F0]Mode Normal[-] pour obtenir\n\nde meilleures récompenses.
TUTORIAL_TEXT_150,"Avant de vous engager dans une bataille,\n\nvous pouvez en choisir la difficulté."
TUTORIAL_TEXT_151,Vous devez avoir remporté la victoire avec 3 étoiles\n\nà la difficulté précédente afin de pouvoir sélectionner la suivante.
TUTORIAL_TEXT_152,Veuillez toucher le bouton de difficulté.
TUTORIAL_TEXT_153,Sélectionnez [00B0F0]Mode Normal[-].
TUTORIAL_TEXT_154,Le niveau des monstres a augmenté.
TUTORIAL_TEXT_155,Vous pouvez aussi constater que la quantité\n\nd'Or et de potions d'EXP ont également augmenté.
TUTORIAL_TEXT_156,Les objets obtenus seront également d'une qualité supérieure.
TUTORIAL_TEXT_157,Souvenez-vous !\n\nLes zones les plus difficiles apportent de meilleures récompenses !
TUTORIAL_TEXT_158,Veuillez toucher 'Éveiller'
TUTORIAL_TEXT_159,Veuillez toucher 'Équipement inutilisé'.
TUTORIAL_TEXT_160,Veuillez choisir l'équipement à éveiller.
TUTORIAL_TEXT_161,"Pour éveiller un équipement, un objet identique\n\nà ce dernier doit être utilisé comme composant."
TUTORIAL_TEXT_162,Veuillez sélectionner l'équipement à utiliser\n\ncomme composant.
TUTORIAL_TEXT_163,Vous avez obtenu un équipement à 1 ★ !
TUTORIAL_TEXT_164,"Souvenez-vous, la performance de l'équipement augmente\n\navec le nombre de ses étoiles !"
TUTORIAL_TEXT_165,Vous pouvez obtenir des Héros uniques\n\ndans les niveaux du Mode Difficile.
TUTORIAL_TEXT_166,"Maintenant, partons à l'aventure !\n\nVeuillez déplacer Kasel vers l'extérieur du château."
TUTORIAL_TEXT_167,La compétence de Cleo 'Boule de Feu' peut faire des dégâts\n\nsur une large zone.
TUTORIAL_TEXT_168,Essayez 'Boule de Feu' !
TUTORIAL_TEXT_169,La compétence de Roi 'Rideau de l'Ombre' augmente instantanément\n\nl'attaque et les chances d'esquiver.
TUTORIAL_TEXT_170,Essayez 'Rideau de l'Ombre' !
TUTORIAL_TEXT_171,La compétence de Kasel 'Ruée Vaillante' traverse les ennemis\n\net les attaque par l'arrière.
TUTORIAL_TEXT_172,"Si vos alliés sont exposés à une attaque dangereuse,\n\nvous pouvez changer la direction de l'attaque avec cette compétence."
TUTORIAL_TEXT_173,Utilisez 'Ruée Vaillante' !
TUTORIAL_TEXT_174,La compétence de Frey 'Bénédiction de Lumière' protège tous les alliés\n\navec un bouclier magique temporaire.
TUTORIAL_TEXT_175,Essayez 'Bénédiction de Lumière' !
TUTORIAL_TEXT_176,La compétence de Kasel 'Lame de Jugement' peut renverser\n\nles ennemis et annuler leur compétence.
TUTORIAL_TEXT_177,Essayez 'Lame de Jugement' !
TUTORIAL_TEXT_178,Il existe une Arme Unique pour chaque Héros.
TUTORIAL_TEXT_179,"Elle ne peut être équipée que par le Héros correspondant.\n\nPlus le Héros est puissant, plus l'Arme Unique l'est aussi."
TUTORIAL_TEXT_180,"Chaque Arme Unique possède une option unique, utile au Héros.\n\nEssayez de vous en équiper."
TUTORIAL_TEXT_181,"S'il y a un emplacement vide sur un équipement,\n\nvous pouvez y insérer une rune."
TUTORIAL_TEXT_182,Essayez d'équiper une rune.
TUTORIAL_TEXT_183,Le niveau approprié pour progresser\n\ndans le Chapitre 2 est le niveau 20.
TUTORIAL_TEXT_184,Vous pouvez augmenter les niveaux de vos Héros\n\nen terminant le Chapitre 1 en Mode Normal.
TUTORIAL_TEXT_185,"À la Taverne du Héros, vous pouvez vous lier d'amitié avec\n\nd'autres Héros et augmenter le taux d'amitié."
TUTORIAL_TEXT_186,Veuillez toucher 'Taverne' !
TUTORIAL_TEXT_187,C'est un Héros qui se trouve actuellement à la Taverne.
TUTORIAL_TEXT_188,Vous pouvez vous nouer d'amitié avec lui\n\nou attendre l'arrivée d'un autre Héros.
TUTORIAL_TEXT_189,Un Héros quittera la Taverne à minuit\n\net un nouveau Héros arrivera.
TUTORIAL_TEXT_190,"Quand vous vous nouez d'amitié, le taux d'amitié augmente.\n\nLorsqu'il atteint son maximum, vous pouvez vous allier avec le Héros."
TUTORIAL_TEXT_191,Nouez-vous d'amitié avec vos Héros préférés\n\nlorsqu'ils se trouvent à la Taverne.
TUTORIAL_TEXT_192,Vous pouvez consulter les étapes de chaque chapitre\nsur la carte du monde par le portail.
TUTORIAL_TEXT_193,Utilisez le portail pour vous rendre dans les endroits\n\nimportants que vous avez déjà visités.
TUTORIAL_TEXT_194,Les points d'amitié peuvent être échangés entre amis.
TUTORIAL_TEXT_195,Vous pouvez faire alliance avec un nouveau Héros\n\nen utilisant les points d'amitié à la Taverne.
TUTORIAL_TEXT_196,Dirigez-vous vers la Taverne.
TUTORIAL_TEXT_197,L'équipement obtenu peut être directement équipé par votre Héros.
TUTORIAL_TEXT_198,Veuillez toucher 'Liste des Héros'.
TUTORIAL_TEXT_199,Vous pouvez équiper le Héros que vous avez sélectionné.
TUTORIAL_TEXT_200,"Veuillez toucher 'Équipement' pour visualiser, par type,\ntout l'équipement que vous avez gagné."
TUTORIAL_TEXT_201,Vous pouvez équiper le Héros en touchant\n'Équiper auto'.
TUTORIAL_TEXT_202,Les PV de Kasel ont grandement baissé. Le Héros ne peut plus combattre\n\npour le reste de la bataille lorsque ses PV tombent à 0.
TUTORIAL_TEXT_203,Le loup est sur le point d'utiliser une compétence !\n\nLa première compétence de Kasel peut interrompre celle de l'ennemi.
TUTORIAL_TEXT_204,Vaincre le Boss final de chaque chapitre\n\ndéverrouille le Donjon supérieur.
TUTORIAL_TEXT_205,"Dans les Donjons supérieurs,\n\nvous pouvez obtenir les Fragments requis pour l'Éveil."
TUTORIAL_TEXT_206,Le Donjon Supérieur du Chapitre 1 est le Dépôt de Poudre.
TUTORIAL_TEXT_207,"Des ennemis de rang supérieur apparaissent, alors\n\npréparez-vous au mieux avant de les affronter !"
TUTORIAL_TEXT_208,La compétence peut être renforcée\nà la hauteur du niveau de votre Héros.\nAméliorez de nouveau pour rendre la compétence au niveau 3.
TUTORIAL_TEXT_209,Veuillez toucher 'Max' pour augmenter\n\nle niveau de la compétence à son maximum !
TUTORIAL_TEXT_210,Vous pouvez obtenir les Morceaux de Relique dans la Tour des Défis.\n\nLes morceaux collectés peuvent former des Reliques complètes.
TUTORIAL_TEXT_211,Vous obtenez une récompense spéciale pour\n\nun premier accomplissement de chaque étage.
TUTORIAL_TEXT_212,La transcendance est disponible pour les Héros 5★.
TUTORIAL_TEXT_213,"Pour transcender, votre Héros a besoin de collecter\n\ndes Essences dans la Tour des Épreuves."
TUTORIAL_TEXT_214,"Avec 'Invocation d'Objet Spécial', vous pouvez choisir parmi\n\nles catégories de nouveaux Héros ou de différentes classes."
TUTORIAL_TEXT_215,Le bouton 'AUTO' permet d'utiliser\n\nautomatiquement les compétences.
TUTORIAL_TEXT_216,"Le bouton 'x1.5' multiplie\n\nla vitesse de combat par 1,5."
TUTORIAL_TEXT_217,"Vous pouvez utiliser 'AUTO' et 'x1,5' séparément.\nAppuyez sur 'AUTO' en dessous du portrait de chaque Héros\npour modifier le paramètre AUTO individuel."
TUTORIAL_TEXT_218,Tous les joueurs du serveur coopèrent\n\nau cours du combat contre le Boss mondial.
TUTORIAL_TEXT_219,C'une compétition pour obtenir de meilleures récompenses\n\nen fonction de la quantité de DEG infligés au Boss mondial.
TUTORIAL_TEXT_220,Préparez-vous à la bataille contre le Boss mondial.
TUTORIAL_TEXT_221,Les batailles contre un Boss mondial s'effectuent\n\npar équipe de 8 Héros.
TUTORIAL_TEXT_222,"Premièrement, composez votre Groupe \principal.\n\nVous contrôlez directement ce groupe."
TUTORIAL_TEXT_223,"Après avoir créé un Groupe principal,\n\nveuillez sélectionner un Groupe secondaire."
TUTORIAL_TEXT_224,"Le Groupe secondaire ne peut pas être directement contrôlé,\n\nil participe donc à la bataille en mode Auto."
TUTORIAL_TEXT_225,"Créez le Groupe principal et le Groupe secondaire,\n\npuis commencez la bataille contre le Boss mondial."
TUTORIAL_TEXT_226,L'éveil et la reforge des équipements et l'amélioration\ndes options sont effectués dans 'Reforge'.
TUTORIAL_TEXT_227,Vous pouvez augmenter le niveau de palier\n\nde votre équipement dans 'Amélioration de Palier'.
TUTORIAL_TEXT_228,Vous pouvez également utiliser des Points de Raid\npour acheter de nouvelles pièces d'équipement.
TUTORIAL_TEXT_229,Nous allons renforcer votre équipement.
TUTORIAL_TEXT_230,Éveiller un équipement est un moyen de renforcement.
TUTORIAL_TEXT_231,Veuillez toucher 'Héros' pour voir la liste des Héros que vous possédez.
TUTORIAL_TEXT_232,Sélectionnez Kasel pour équiper cette arme.
TUTORIAL_TEXT_233,Veuillez toucher 'Équipement' pour voir la liste de l'Équipement\nque chaque classe de Héros peut équiper.
TUTORIAL_TEXT_234,Sélectionnez l'Équipement que vous souhaitez améliorer.
TUTORIAL_TEXT_235,Sélectionnez les composants nécessaires à l'amélioration.
TUTORIAL_TEXT_236,Veuillez toucher 'Compétences' pour voir\n\nla liste de compétences de votre Héros.
TUTORIAL_TEXT_237,Sélectionnez la compétence pour laquelle\n\nvous souhaitez acquérir des attributs.
TUTORIAL_TEXT_238,Utilisez des Livres de Compétences\npour apprendre les attributs de Compétences.
TUTORIAL_TEXT_239,Vous pouvez également renforcer les Compétences\nvia les l'amélioration de Compétence.
TUTORIAL_TEXT_240,L'amélioration de Compétence coûte de l'Or.
TUTORIAL_TEXT_241,"Si vous avez assez d'Or, touchez 'MAX'\n\npour améliorer toutes les Compétences d'un seul coup."
TUTORIAL_TEXT_242,Vous pouvez améliorer les Compétences\n\njusqu'au même niveau que votre Héros.
TUTORIAL_TEXT_243,"À présent, vous pouvez revoir vos aventures déjà vécues,\ndepuis l'Arbre-Monde."
TUTORIAL_TEXT_244,"Pour chaque phase de Transcendance, vous obtenez des points\n\nqui peuvent être utilisés pour apprendre des Attributs de Transcendance."
TUTORIAL_TEXT_245,Vous pouvez seulement choisir entre les Ténèbres et la Lumière\npour le troisième Attribut de Transcendance mais vous pouvez choisir\nlibrement les autres attributs de transcendance.
TUTORIAL_TEXT_246,Vous pouvez créer une Guilde ou rejoindre une Guilde existante.
TUTORIAL_TEXT_247,Collectez des Points de Guilde pour acheter des objets utiles.
TUTORIAL_TEXT_248,Rejoignez une Guilde et participez aux Raids de Guilde\n\npour acheter de puissantes armes et des Livres de Compétences.
TUTORIAL_TEXT_249,Félicitations ! Vous avez obtenu un Héros totalement éveillé !
TUTORIAL_TEXT_250,Maintenant vous pouvez préparer la Transcendance\nà la Tour des Épreuves.
TUTORIAL_TEXT_251,La Tour des Épreuves est réinitialisée chaque semaine.\nVous pouvez accomplir chaque étage une seule fois\navant la réinitialisation.
TUTORIAL_TEXT_252,Vous pouvez affronter de puissants dragons et obtenir\n\nde nombreux objets et pièces d'équipement dans les Raids.
TUTORIAL_TEXT_253,"Vous pouvez trouver des Raids créés par d'autres joueurs,\nou créer un Raid par vous-même."
TUTORIAL_TEXT_254,"Si vous réunissez des joueurs dans une Salle ouverte,\nd'autres joueurs peuvent rejoindre le Raid avec 'Trouver Raid'."
TUTORIAL_TEXT_255,Nous allons créer une Salle de Raid.
TUTORIAL_TEXT_256,Chaque joueur peut choisir jusqu'à 4 Héros\n\npour participer à un Raid de Dragon.
TUTORIAL_TEXT_257,Veuillez choisir 4 Héros pour participer au Raid de Dragon.
TUTORIAL_TEXT_258,"Vous pouvez demander de l'attaque, des soins, du contrôle\net de la protection aux membres du groupe."
TUTORIAL_TEXT_259,"Lorsque les dragons sont attaqués avec des compétences de contrôle,\nils ne sont pas directement affectés par le contrôle\nmais leur Jauge d'Étourdissement diminue.\nLorsque la Jauge d'Étourdissement est vidée,\nils sont alors étourdis."
TUTORIAL_TEXT_260,Vous pouvez lancer une offre pour choisir une récompense.
TUTORIAL_TEXT_261,Si plusieurs membres du groupe lancent une offre sur le même objet\n\nle gagnant sera décidé aléatoirement.
TUTORIAL_TEXT_262,"Le butin sur lequel aucune offre n'a été lancée sera attribué aléatoirement.\n\nVous pouvez abandonner et ne faire aucune offre,\nainsi vous gagnerez des objets aléatoirement."
TUTORIAL_TEXT_263,Vous pouvez récupérer la récompense une fois que\ntous les membres du groupe ont lancé ou annulé leur offre.
TUTORIAL_TEXT_264,Vous pouvez obtenir des Marques de Dragon\nlorsque vous accomplissezs un Raid de Dragon.
TUTORIAL_TEXT_265,Vous pouvez acheter de l'équipement légendaire\nà la Forge avec les Marques de Dragon.
TUTORIAL_RAIDPARTYSETTING_1,Ce Héros va rejoindre le tutoriel.
TUTORIAL_RAIDPARTYSETTING_3,Inutilisable pendant le didacticiel.
TUTORIAL_RAIDPARTYSETTING_8,"Pas assez de membres dans le groupe,\n\n6 Héros sont requis pour lancer ce tutoriel."
TUTORIAL_TEXT_266,Le Labyrinthe Royal Souterrain est composé de 7 tours.
TUTORIAL_TEXT_267,Utilisez les Clés de labyrinthe pour participer à la bataille.
TUTORIAL_TEXT_268,Chacune des 7 tours possède une restriction de classe de Héros.
TUTORIAL_TEXT_269,Vous obtenez des Fragments de Mémoire\nchaque fois que vous accomplissez un niveau.
TUTORIAL_TEXT_270,Utilisez-les pour fabriquer des Tickets de Trésor Unique aléatoire.
