KEY,Korean
CONVERSATION_TU_277,아하하하... 과찬이세요. 전 별로 대단한 사람이 아닙니다.
CONVERSATION_TU_278,"그보다... 지금 셀레네 공주님께 언니라고 하셨는데, 혹시 도자르타 님도...?"
CONVERSATION_TU_279,"네, 도자르타는 저의 친동생입니다."
CONVERSATION_TU_280,"이곳, 도전의 탑은 저희 엘프 왕가에서 친히 관리하는 영역으로,"
CONVERSATION_TU_281,20년마다 교대로 돌아가며 왕가의 자제들이 그 역할을 수행하고 있죠.
CONVERSATION_TU_282,20년씩이나...?
CONVERSATION_TU_283,놀랄 거 없어. 엘프에게 20년이면 인간 기준으론 2년 정도밖에 되지 않으니까.
CONVERSATION_TU_284,"그런데 언니, 성검의 용사님이 이곳에 왔다는 건..."
CONVERSATION_TU_285,"그래, 이제 도전의 탑 문을 열 때가 되었다는 거지."
CONVERSATION_TU_286,오~ 그럼 이분들과 자주 만날 수 있겠네요! 앞으로 심심하지 않겠다.
CONVERSATION_TU_287,"거기, 두 사람. 얘기하는데 미안하지만, 이곳에 대해 설명해줄 수 있겠나?"
CONVERSATION_TU_288,엘리도라 숲에 이렇게 높은 탑이 있단 얘긴 처음이라서 말이지.
CONVERSATION_TU_289,"본래 이곳은 역사가 기록되기 이전, 그러니까 아주 먼 옛날부터 존재한 탑입니다."
CONVERSATION_TU_290,"저희 엘프 왕가에서 아주 오랫동안 탑에 대해 조사했지만,"
CONVERSATION_TU_291,"아직까지도 언제, 무슨 목적으로 만들어졌는지 밝혀내지 못했습니다."
CONVERSATION_TU_292,"하지만 탑을 조사하는 중, 저희는 고대 유물의 잔해를 발견하게 되었고,"
CONVERSATION_TU_293,그 조각들을 모아 하나의 완성된 물건으로 복원하는데 성공했습니다.
CONVERSATION_TU_294,그리고 그 유물들은 특별하면서도 강력한 힘을 지니고 있다는 것을 알게 되었죠.
CONVERSATION_TU_295,특별하면서도... 강력한?
CONVERSATION_TU_296,"마침 성검의 용사님께서 계시니, 거기에 대한 일화를 말씀드릴게요."
CONVERSATION_TU_297,"100년 전, 오르벨리아의 왕 카일은 마족과 대적할 힘을 원했습니다."
CONVERSATION_TU_298,"그러던 중, 이곳의 소식을 듣게 된 그는 단신으로 탑에 오르기 시작했죠."
CONVERSATION_TU_299,하지만 탑 내에는 각 층마다 무시무시한 몬스터들이 서식하고 있습니다.
CONVERSATION_TU_300,"조사에 따르면 다른 차원의 기운이 느껴지는 존재들이라고 하는데,"
CONVERSATION_TU_301,유물 조각을 손에 넣기 위해서는 그들을 쓰러뜨려야 했죠.
CONVERSATION_TU_302,다른 차원의 기운...? 그럼 그 괴물들이 이계의 존재들이란 거야?
CONVERSATION_TU_303,자세한 것은 저희도 알지 못합니다. 탑을 연구한 학자들의 추론일 뿐이죠.
CONVERSATION_TU_304,"아무튼 카일 왕은 흩어진 유물 조각을 모두 모으는데 성공했고,"
CONVERSATION_TU_305,저희 엘프 왕가의 도움을 받아 유물을 복원시켰다고 합니다.
CONVERSATION_TU_306,"이후, 엘리도라의 모든 생명들은 혼자서 이곳의 마물들과 싸운 그를 존경하게 되었고,"
CONVERSATION_TU_307,그의 도전 정신을 찬양하는 뜻에서 이곳을 '도전의 탑'이라고 부르게 된 것입니다.
CONVERSATION_TU_308,그런 깊은 사연이 있었군요.
CONVERSATION_TU_309,네. 하지만 이곳의 마물들은 여전히 강하고 무자비합니다.
CONVERSATION_TU_310,"한때 카일 왕의 영웅담을 듣고 온 수많은 모험가들이 이곳에 발을 들인 적이 있지만,"
CONVERSATION_TU_311,"안타깝게도 모두 실패하고 말았습니다. 최악의 경우, 목숨을 잃는 자도 있었죠."
CONVERSATION_TU_312,그래서 지금까지 저희 엘프 왕가는 아무도 출입하지 못하도록 이곳을 지키고 있었습니다.
CONVERSATION_TU_313,"그러나 마족의 위협과 함께 성검 에아가 다시금 모습을 드러낸 지금,"
CONVERSATION_TU_314,탑의 문을 열어 용사님께 유물을 얻을 기회를 제공하는 것이 저의 사명입니다.
CONVERSATION_TU_315,부디 이곳이 용사님의 기량을 한층 더 단련시킬 좋은 계기가 되었으면 하는 바람입니다.
CONVERSATION_TU_316,오르벨리아의 왕 카일이 마족을 상대하려면 강력한 힘이 필요하다며
CONVERSATION_TU_317,도전의 탑에 들어가
CONVERSATION_TU_318,마이 프레셔스!라고 아직도 외치고 있는 정신 나간 이들로부터
CONVERSATION_TU_319,유물 조각을 가지고 나와 복원을 했죠.
CONVERSATION_TU_320,카일 왕께서는 저주에 걸리지 않았나 보군요.
CONVERSATION_TU_321,"카일 왕이 가져온 유물 조각 중 복원할 수 없는 것들로 연구를 진행한 결과,"
CONVERSATION_TU_322,유물이 깨졌기 때문에 더 이상의 저주는 없다는 결론을 내렸습니다.
CONVERSATION_TU_323,유물을 복원해도 저주는 발현되지 않나 보네요.
CONVERSATION_TU_324,그렇다기 보다 온전한 유물이 탑 안에 있을 때 그 저주가 발현되는 것이었습니다.
CONVERSATION_TU_325,이제는 온전한 유물이 없는 것 같지만 정확히 파악된 건 아닌데다
CONVERSATION_TU_326,마이 프레셔스!의 저주에 걸려 죽지도 않는 자들이 너무 위험하기 때문에
CONVERSATION_TU_327,탑의 문을 닫고 우리가 지키고 있는 것이죠.
CONVERSATION_TU_328,하지만 세계가 위험하다는 증명인 성검이 나타난 이상
CONVERSATION_TU_329,이제 탑의 문을 열고 용사 일행의 도전을 시작해야 하는 것입니다.
CONVERSATION_CHPT01,"제 1 장, 여행의 출발"
CONVERSATION_1,"공용력 700년, 오르벨리아 왕국, 왕의 평원"
CONVERSATION_SILENCE,.......
CONVERSATION_SURPRISE,!!!
CONVERSATION_FLINCH,...!
CONVERSATION_INTRO_51,"100년 전, 어느 마법사가 연 마계의 문으로부터"
CONVERSATION_INTRO_52,마족들이 나타나 전 대륙을 침공하였다.
CONVERSATION_INTRO_53,"그들이 섬기는 자. 마왕, 앙그문드."
CONVERSATION_INTRO_54,그는 스스로를 이 세계의 진정한 왕이라 칭하며
CONVERSATION_INTRO_55,"세계를 피로, 눈물로, 비명으로 덮었다."
CONVERSATION_INTRO_56,그 절망을 가르며 마왕 앙그문드의 요새로 향하는 이들이 있었으니
CONVERSATION_INTRO_57,인간 국가 오르벨리아의 왕 카일과 그의 동료들이었다.
CONVERSATION_INTRO_58,앙그문드의 요새를 앞에 두고 계속되는 치열한 전투.
CONVERSATION_INTRO_59,사력을 다해 마왕군을 막아내는 동료들을 뒤로 하고
CONVERSATION_INTRO_60,마왕의 성채에 홀로 들어간 카일은
CONVERSATION_INTRO_61,마침내 마왕의 심장에 성검 에아를 꽂는다.
CONVERSATION_INTRO_62,그리고 그 자리에는 성검만 남았다.
CONVERSATION_INTRO_63,카일과 앙그문드의 흔적은 어디에도 없었다.
CONVERSATION_INTRO_64,수장을 잃은 마족의 세는 급격히 약해져
CONVERSATION_INTRO_65,원래 이 땅에 살던 종족들의 승리로 전쟁은 끝났다.
CONVERSATION_INTRO_66,시간이 흘러 전쟁의 상처가 조금씩 아물기 시작할 무렵
CONVERSATION_INTRO_67,성검 에아에 알 수 없는 어둠이 기웃거리기 시작했다.
CONVERSATION_INTRO_68,카일과 함께 했던 영웅들은
CONVERSATION_INTRO_69,성검 에아를 빛의 여신 루아의 가호가 깃든 세계수에 봉인했다.
CONVERSATION_INTRO_70,어둠으로부터 영원히 지켜지기를 기원하며.
CONVERSATION_INTRO_71,"마계의 문이 열린지 100년이 지난 지금,"
CONVERSATION_INTRO_72,인간들의 국가 오르벨리아에서는 전쟁의 흔적을 찾을 수 없다.
CONVERSATION_INTRO_73,그들은 이 평화가 오래 계속될 거라 믿지만
CONVERSATION_INTRO_74,"다시, 세계수 주변에 어둠의 장막이 드리워진다."
CONVERSATION_INTRO_75,루아 교단의 대사제 아이리스는
CONVERSATION_INTRO_76,소멸한 줄 알았던 앙그문드의 힘이
CONVERSATION_INTRO_77,미약하게나마 소생하고 있음을 느끼고
CONVERSATION_INTRO_78,이에 오르벨리아 왕실은 조사를 위해 원정대를 파견한다.
CONVERSATION_5000,"조금만 더 있으면 정식 기사가 될 텐데, 하필 이런 때..."
CONVERSATION_5001,"하하하, 원정에 참여 못해서 아쉬운 거야?"
CONVERSATION_5002,역시 내 동생! 수습 기사인데도 이렇게 용맹스럽다니까.
CONVERSATION_5003,"아쉬운 게 아니라, 걱정이 되니까 같이 가고 싶은 거지."
CONVERSATION_5004,이런 규모의 원정대는 마왕군과의 전쟁 이후로 처음이라잖아.
CONVERSATION_5005,"하하하, 수습 기사가 정식 기사단의 원정을 걱정하다니."
CONVERSATION_5006,선배들이 들으면 자존심이 무척 상하겠어. 너 그러다 또 꿀밤 맞는다.
CONVERSATION_5007,꿀밤은 백 대라도 맞을 테니까 같이 갈 수 있는 방법이 없을까?
CONVERSATION_5008,"다시 한 번 말하지만 카셀,"
CONVERSATION_5009,지금 네가 할 일은 우리가 없는 동안 오르벨 사람들을 안전하게 지키는 거야.
CONVERSATION_5010,기사에게 있어 백성과 나라를 수호하는 것보다 중요한 것은 없어. 그 점을 잊어선 안 돼.
CONVERSATION_5011,그래. 수습 기사는... 원정대를 믿고 여기서 할 수 있는 일을 해야지.
CONVERSATION_5012,"어깨 펴, 카셀. 이제 너도 곧 어엿한 기사가 될 거야."
CONVERSATION_5013,너라면 분명 조국을 위해 중요한 일을 맡게 될 거고
CONVERSATION_5014,그때는 내가 너와 함께 하겠어.
CONVERSATION_5015,형답지 않게 진지하네. 불안하게.
CONVERSATION_5016,"뭐, 글쎄. 가끔은 멋진 말도 남길 줄 아는 남자라서랄까, 하하하!"
CONVERSATION_5017,"하하, 별로 멋진 말은 아닌 것 같은데."
CONVERSATION_5018,"그래, 그렇게 웃으면서 기다리라고. 임무를 무사히 수행하고 돌아오겠어."
CONVERSATION_5019,내 조국 오르벨리아와 왕실 기사단의 명예를 위해!
CONVERSATION_5020,"그래. 형이 있으니까, 무사히 귀환할 거라 믿고 기다릴게!"
CONVERSATION_2302,28일 후......
CONVERSATION_5021,아무리 기다려도 원정대의 소식은 들려오지 않는다.
CONVERSATION_5022,이번 원정이 단순한 조사가 아니라
CONVERSATION_5023,다시 나타난 마족과 싸우기 위해서라는 불길한 소문만 무성할 뿐.
CONVERSATION_5024,더 이상은 잠자코 기다릴 수 없다.
CONVERSATION_5025,정말 마족이라면...
CONVERSATION_5026,가야 한다.
CONVERSATION_5027,하나뿐인 형을... 위험에 빠뜨릴 수는 없어!
CONVERSATION_5028,원정대는 남쪽으로 내려가 동쪽으로 향한다 했지.
CONVERSATION_5029,그 길로 가다 보면 분명 형을 만날 수 있을 거야.
CONVERSATION_5030,"카셀, 어디 가는 거야?"
CONVERSATION_5031,"어라? 프레이, 넌 분명 사제관에..."
CONVERSATION_5032,오늘부터 휴가야.
CONVERSATION_5033,클라우스 오빠를 찾아 나서는 거라면 같이 가자.
CONVERSATION_5034,그걸 어떻게...
CONVERSATION_5035,내가 검을 들었다면... 나라도 그럴 테니까.
CONVERSATION_5036,무슨 소리야! 수습 사제의 신분으로 성을 나서는 건 너무 위험해!
CONVERSATION_5037,기사단조차 소식이 없어. 밖에 무슨 일이 벌어지고 있는지 모른다고.
CONVERSATION_5038,"하아, 카셀. 너 사제에 대해서 이해는 하고 있는 거야?"
CONVERSATION_5039,사제가 혼자서 모험을 하는 건 분명 위험한 일이지만
CONVERSATION_5040,직업 불문하고 사제 없이 길을 떠나는 것도 그만큼 위험하다는 거 몰라?
CONVERSATION_5041,하지만...
CONVERSATION_5042,"넌 안 된다고 말하면 안 돼, 카셀."
CONVERSATION_5043,너만 클라우스 오빠를 걱정하는 게 아니야.
CONVERSATION_5044,게다가 너마저 돌아오지 않으면...
CONVERSATION_5045,...
CONVERSATION_5046,"알았어, 함께 가자."
CONVERSATION_5047,대신 내 옆에서 떨어지지 않게 조심해야 해.
CONVERSATION_5048,밖에서 어떤 위험이 도사리고 있을지 모르니까.
CONVERSATION_5049,"프레이, 그대는 오늘 사제관을 떠나야 합니다."
CONVERSATION_5050,"대사제님, 그게 무슨 말씀이십니까. 제가 무슨 잘못이라도 했나요?"
CONVERSATION_5051,아닙니다. 그저 그대가 해야 할 일이 있을 뿐.
CONVERSATION_5052,그대의 마음이 향하는 곳이 곧 루아께서 인도하는 길이 될 것입니다.
CONVERSATION_5053,제 마음은 오직 빛의 여신 루아를 따를 뿐입니다.
CONVERSATION_5054,그대의 깊은 신앙은 잘 알고 있습니다. 그리고 눈빛에 가득한 걱정도...
CONVERSATION_5055,대사제님...
CONVERSATION_5056,사제관을 나가 수도의 입구로 가면 그 길과 마주하게 될 겁니다.
CONVERSATION_5058,"그대의 길은 루아께서 인도하시겠지만, 고난과 역경이 따르겠죠."
CONVERSATION_5059,부디 어둠과 맞서는 그의 길을 빛으로 인도해주시길 바랍니다.
CONVERSATION_5060,고난이라면... 설마 클라우스 오빠에게...
CONVERSATION_5061,"사제관을 나가, 수도의 입구에서 그 길을 마주할 것입니다."
CONVERSATION_5062,그의 길이 어둠에 물들지 않도록 그대가 도와야 합니다.
CONVERSATION_5063,고난을 함께 하는 길이라니...
CONVERSATION_5064,나는 옳은 길을 갈 수 있을까.
CONVERSATION_5065,대체 밖에서 무슨 일이 벌어지고 있는 걸까...?
CONVERSATION_5066,"프레이, 거기서 뭐해! 빨리 와!"
CONVERSATION_5067,"기다려, 카셀! 같이 가!"
CONVERSATION_5068,"루아시여, 부디 우리의 길에 빛으로 함께 하소서."
CONVERSATION_5069,우리의 길에 빛으로 함께 하소서.
CONVERSATION_5070,반나절은 걸은 것 같은데... 원정대는 괜찮은 걸까?
CONVERSATION_5071,"너무 걱정 마, 카셀. 금방 찾을 수 있을 거야."
CONVERSATION_2356,"돌아가, 로이!"
CONVERSATION_2357,하아...
CONVERSATION_2358,"하아... 클레오, 이러지 마. 탑에서 난리가 났다고."
CONVERSATION_2359,탑에서 난리가 났다고.
CONVERSATION_2360,아!~~~~ 정말!~~~~~
CONVERSATION_2361,"네 마음을 모르는 건 아니지만, 곤란한 건 나도 마찬가지야."
CONVERSATION_2362,나도 내 할일이라는 게 있다보니...
CONVERSATION_2363,널 걱정하고 계실 그 분을 생각해서...
CONVERSATION_2364,시끄러! 시끄러! 시끄러! 돌아가! 돌아가란 말야!
CONVERSATION_2367,"앗! 거기, 지나가는 기사님!"
CONVERSATION_2368,"널 부르는 것 같은데, 카셀?"
CONVERSATION_2369,응? 나?
CONVERSATION_2370,도와주세요! 치... 치한이에요!
CONVERSATION_2371,"하아, 클레오..."
CONVERSATION_2372,"카셀, 치한이래! 어서 도와주자!"
CONVERSATION_2373,"쳇, 골치 아프군... 미리 말해두는데, 오해야!"
CONVERSATION_2374,"미리 말해두겠는데, 오해야."
CONVERSATION_2375,난 그저...!
CONVERSATION_2376,꺄아! 도와주세요!
CONVERSATION_2377,"누구신지 모르겠지만, 이 아가씨에게서 물러나세요!"
CONVERSATION_2378,이 아가씨에게서 물러나세요!
CONVERSATION_2380,아... 이것 참...
CONVERSATION_2381,"거기 세 사람, 주변을 둘러봐."
CONVERSATION_2382,늑대들? 어느 틈에...!
CONVERSATION_2383,아무래도 너무 소란을 피웠나 보군.
CONVERSATION_2384,"뭐, 어쩔 수 없군."
CONVERSATION_2385,"치한이고 뭐고, 우선 급한 일부터 해결하자."
CONVERSATION_2386,어쩔 수 없군요... 일단 급한 불부터 끄겠습니다!
CONVERSATION_2387,앗! 으으... 강아지들이 타이밍을 모르는군!
CONVERSATION_2388,강아지들이 타이밍을 모르는군!!
CONVERSATION_2389,모두 조심하세요!
CONVERSATION_2390,다 물리친 건가...
CONVERSATION_2392,아직 긴장을 풀기엔 이른 것 같군.
CONVERSATION_2393,앗! 더 몰려온다!
CONVERSATION_2394,저기 덩치 큰 녀석이 우두머리인 것 같다.
CONVERSATION_2395,우두머리 늑대인가 보군.
CONVERSATION_5595,"그럼, 저 녀석만 물리치면 더 몰려오지 않는 거야?"
CONVERSATION_5596,아마도.
CONVERSATION_5597,마을 근처에서 늑대 무리라니...
CONVERSATION_5598,마을 경비 병력도 원정대에 많이 차출되었으니까.
CONVERSATION_5599,"간다. 조심해, 프레이."
CONVERSATION_5072,휴... 다들 무사해서 다행이야.
CONVERSATION_5073,이 분이 아니었으면 큰일날 뻔 했어.
CONVERSATION_5074,그렇지만 치한이잖아.
CONVERSATION_5075,"이것 봐, 아가씨. 멀쩡한 사람을 그런 식으로 보면 곤란해."
CONVERSATION_2406,"아까도 말했지만, 난 클레오를 집에 데려다 주기 위해 온 것뿐이야."
CONVERSATION_2407,"안 그래, 클레오?"
CONVERSATION_2408,저 치한의 말을 믿으시면 안 돼요!
CONVERSATION_2409,클레오... 이제 그만하는 게 어때?
CONVERSATION_2410,네 고집 때문에 저들과 칼부림이라도 해야 직성이 풀리겠어?
CONVERSATION_2411,이제 그만하라고.
CONVERSATION_2412,자 돌아가지.
CONVERSATION_2413,... 그래도 안 돌아가! 나도 독하게 마음 먹고 나온 거라고! 
CONVERSATION_2414,나도 독하게 마음 먹고 나온거라고!
CONVERSATION_2415,여느때처럼 그저 놀러나온 게 아니라고.
CONVERSATION_2416,난...!
CONVERSATION_2417,"하아... 그래, 너 나름대로 단서를 찾고 싶은 거겠지. 하지만..."
CONVERSATION_2418,단서를 찾아야 한다...는 거겠지...
CONVERSATION_2419,저... 저기?
CONVERSATION_2420,"저... 두 분 어떤 일이신지 모르겠지만, 보아하니 치한은 아닌 것 같고,"
CONVERSATION_2421,저희는 이만 가보겠습니다.
CONVERSATION_2422,죄송해요. 정말 그런 줄 알고... 
CONVERSATION_2423,신경 쓸 필요 없다. 그보다...
CONVERSATION_2424,"본의는 아니겠지만, 어쨌든 저들에게 폐를 끼쳤으니 사과하는 게 좋지 않겠어?"
CONVERSATION_2425,흥!
CONVERSATION_5076,하하... 아닙니다. 괜찮아요.
CONVERSATION_5077,저희야말로 오해해서 죄송해요.
CONVERSATION_5078,"후훗, 괜찮아요. 그보다 클레오라고 했던가요?"
CONVERSATION_5079,"무슨 단서를 찾는지 모르겠지만, 꼭 찾을 수 있도록 제가 기도하겠습니다."
CONVERSATION_5080,하지만 클레오님을 이토록 걱정하는...
CONVERSATION_5081,성함이?
CONVERSATION_5082,로이라고 한다. 
CONVERSATION_5083,클레오님을 걱정하는 로이님을 곤란하게 하면 안 되지 않을까요?
CONVERSATION_2430,으으... 미안해요! 괜히 저 때문에...
CONVERSATION_2431,미안해요! 괜히 저 때문에 위험한 일도 겪게하고...
CONVERSATION_2432,음? 설마 진짜로 사과를 하다니... 내일은 해가 서쪽에서 뜨려나?
CONVERSATION_2433,네가 사과를 다 하고.
CONVERSATION_2434,"하지만 로이, 난 절대로 돌아가지 않아."
CONVERSATION_2435,"억지로 끌고 간다 해도, 열 번이고 백 번이고 다시 나올 거야!"
CONVERSATION_2436,나한테는 해야 할 일이 있으니까...
CONVERSATION_2437,열번이고 백번이고 다시 나올거라고. 난 해야할 일이 있어.
CONVERSATION_5084,"클레오, 그건..."
CONVERSATION_5085,두 분은 어디로 가시나요? 방향을 보니 오르벨에서 막 나오신 것 같은데.
CONVERSATION_5086,"이봐, 내 말을 끊지 말..."
CONVERSATION_5087,"아, 그렇지! 반대 방향에서 오신 것 같은데,"
CONVERSATION_5088,혹시 오르벨에서 파견된 원정대를 보지 못했나요?
CONVERSATION_5089,"저기, 좀 한 명씩 돌아가면서..."
CONVERSATION_5090,죄송해요. 우리는 오르벨에서 파견된 원정대를 찾고 있거든요.
CONVERSATION_5091,한 달이 다 되어가는데 소식이 없어서...
CONVERSATION_5092,흠... 그러고 보니 오는 동안 야영의 흔적이 있었지.
CONVERSATION_5093,네. 가족....... 가족이에요.
CONVERSATION_5094,저와 카셀과 같은 고아원에서 자란.......
CONVERSATION_5095,흠...
CONVERSATION_5096,그러고 보니 오는 동안 야영의 흔적이 있었지.
CONVERSATION_5097,"아, 나도 봤어! 같이 가요! 제가 안내해 드릴게요."
CONVERSATION_5098,같이 가요! 안내해 드릴게요.
CONVERSATION_5099,"뭐야, 네가 그렇게 친절한 적이..."
CONVERSATION_5100,그렇군. 현자의 탑에서는 느껴본 적 없는 따스함인가.......
CONVERSATION_5101,돌아가면 사제를 고용하자고 건의해야겠군.
CONVERSATION_5102,혼자서 뭐라 중얼거리는 거야?
CONVERSATION_5103,"무슨 꿍꿍이인지 모르겠지만, 빨리 가버리라고."
CONVERSATION_5104,난 이 분들을 도와야겠어.
CONVERSATION_5105,난 이 분들을 도와야겠어.
CONVERSATION_5106,"하아... 그래, 네 고집을 누가 말리겠냐..."
CONVERSATION_5107,"기사 양반, 나도 동행해도 괜찮겠지?"
CONVERSATION_2466,"기사양반, 나도 그럼 잠시 동행하도록 하지."
CONVERSATION_2467,나도 사정이 좀 있어서 같이 가야겠어.
CONVERSATION_2468,엥? 로이...?
CONVERSATION_2469,현자의 탑에 대한 맹세를 쉽게 버릴 순 없지.
CONVERSATION_5108,감사합니다. 형을 찾으면 꼭 보답하도록 하겠습니다.
CONVERSATION_5109,"다행이다, 카셀."
CONVERSATION_2472,정식으로 소개할게. 난 현자의 탑에서 온 마법사 클레오라고 해.
CONVERSATION_5110,난 현자의 탑에서 온 마법사 클레오라고 해.
CONVERSATION_2474,난...
CONVERSATION_5111,"난 이 녀석의 호위, 로이다."
CONVERSATION_2476,로이다.
CONVERSATION_2477,전 오르벨의 수습 기사 카셀이라고 합니다
CONVERSATION_2478,전 루아 교단의 수습 사제 프레이라고 해요.
CONVERSATION_5112,둘 다... 수습이라고?
CONVERSATION_5113,"뭐야, 로이. 지금 수습이라고 무시하는 거야?"
CONVERSATION_5114,"아니, 좀 놀랐을 뿐이다. 오히려 수습이라 하기에는 너무 실력이 좋군."
CONVERSATION_5115,"하하, 그런가요?"
CONVERSATION_5116,"저 사제, 클레오를 얌전하게 만들다니... 아주 쓸모가 많겠어."
CONVERSATION_5117,감화력이 정말 굉장해. 아주 쓸모가 많겠어. 후후후...
CONVERSATION_5118,뭐야... 왜 프레이를 보면서 음흉하게 웃고 있는 거지?
CONVERSATION_5119,"저, 정말 치한인 건 아니죠? 클레오."
CONVERSATION_5120,그런 거 아니다.
CONVERSATION_5121,"하하하, 내가 보장할게. 로이가 좀 재수없긴 해도 추행을 하거나 하는 사람은 아니야."
CONVERSATION_5122,하지만 흠... 확실히 음흉한 웃음을 지을만한...
CONVERSATION_5123,신체 일부를 그렇게 쳐다보는 건 실례다.
CONVERSATION_5123_GF,사람을 그렇게 빤히 쳐다보는 건 실례다.
CONVERSATION_5124,"뭐, 인마! 이게 다 네가 음흉하게 웃어서 생긴 오해잖아!"
CONVERSATION_5125,"아니, 애초에 네가 날 치한으로 몰았기 때문이지."
CONVERSATION_5126,저기... 이제 슬슬 출발해도 될까요?
CONVERSATION_5127,저희는 한시라도 빨리 그들과 만나야 합니다.
CONVERSATION_5128,"아, 그렇지, 그렇지! 어서 출발하자구~!"
CONVERSATION_2483,"우앗, 저것들은 뭐지"
CONVERSATION_2484,"어머, 슬라임들이네! 귀엽지 않아?"
CONVERSATION_2485,저게... 귀엽다고요?
CONVERSATION_2486,한번은 애완용 슬라임을 만들어 보려고 했었는데...
CONVERSATION_2487,담은 병까지 녹여버리더라고.
CONVERSATION_2488,결국 내가 뒤처리를 하게 됐었지.
CONVERSATION_2489,"로이, 쩨쩨하게 그런거나 기억하고 있으면 인기 없어."
CONVERSATION_2490,두 분 사이가 좋네요.
CONVERSATION_2491,누가!
CONVERSATION_5129,슬라임을 왜 그렇게 유심히 살피지?
CONVERSATION_5130,카셀도 이제 슬라임의 매력을 알게된 거지~!
CONVERSATION_5131,슬라임에 박힌 무기들... 우리 기사단이나 다른 원정대원 것이 아닌가 살펴봤는데
CONVERSATION_5132,다행히 아니군요.
CONVERSATION_5133,"이번엔 네가 분위기 파악을 못한 것 같군, 클레오."
CONVERSATION_5134,"아, 아닙니다. 무안하게 했다면 죄송해요."
CONVERSATION_5135,"그래요, 클레오. 카셀도 걱정이 되다 보니......."
CONVERSATION_5136,"그것 봐, 로이."
CONVERSATION_5137,하아... 아무래도 분위기 파악은 내가 못한 것 같군.
CONVERSATION_5137_0,"아니에요, 로이. 로이도 카셀의 기분을 생각해서 한 얘기인 것 같은데."
CONVERSATION_5137_1,"아, 난 괜찮아. 어쩌면 클레오 같은 녀석은 너희처럼 다루는 게 나을지도 모르지."
CONVERSATION_5137_2,내가 뭘?
CONVERSATION_5137_3,"이러다 또 끝이 없겠군. 이제 슬라임 관찰은 끝났나, 카셀."
CONVERSATION_5137_4,네. 이제 돌파하겠습니다.
CONVERSATION_2507,"엇, 저 슬라임은 뭐지?"
CONVERSATION_2508,엄청 커다란 슬라임이야!
CONVERSATION_2509,나도 저런 슬라임은 처음 보는군.
CONVERSATION_2510,저런 슬라임을 키워보고 싶었어!
CONVERSATION_5138,"로이, 저 슬라임 나중에 현자의 탑에 가져다 줄래?"
CONVERSATION_2512,사양하겠어.
CONVERSATION_2513,일단 저 녀석을 지나가지 않으면 갈 수 없겠네요.
CONVERSATION_2514,그럼 베어버리면 그만이겠군.
CONVERSATION_2515,죽이면 안돼 로이-!
CONVERSATION_2516,안 들리는 것같네요.
CONVERSATION_2517,흥! 바보 로이!
CONVERSATION_2518,로이 바보! 죽여버리면 어떡해!
