KEY,German
Sub1_Ophelia_6_2_10,Hmm ... Wo soll ich nur anfangen ...
Sub1_Ophelia_6_2_11,Hmm ...?
Sub1_Ophelia_6_2_12,[Warnung! Warnung!]
Sub1_Ophelia_6_2_13,[Ein Einbrecher! Ein Einbrecher ist da!]
Sub1_Ophelia_6_2_14,[Alle aufstehen!! Alle aufstehen!!]
Sub1_Ophelia_6_2_15,Shhhh! Ruhe!
Sub1_Ophelia_6_2_16,[Ruhe??]
Sub1_Ophelia_6_2_17,"Genau, sei leise!"
Sub1_Ophelia_6_2_18,[... Eingabe 'Sei leise' ...]
Sub1_Ophelia_6_2_19,[Krrrrr!!!!!!!!]
Sub1_Ophelia_6_2_20,Bratsch - 
Sub1_Ophelia_6_2_21,Uaaaahhh ................
Sub1_Ophelia_6_2_22,... Oh nein!!!!!!
Sub1_Ophelia_6_3_1,"Ha ... Wir müssen die Bücher betäuben, damit sie nicht beschädigt werden!"
Sub1_Ophelia_6_3_2,Seid vorsichtig! Bücher dürfen auf keinen Fall beschädigt werden!
Sub1_Ophelia_6_4_1,[Warnung! Warnung!]
Sub1_Ophelia_6_4_2,"Dieses Buch ... Ah, es ist so verdammt laut!"
Sub1_Ophelia_6_4_3,Das ist aber komisch ... Ich erinnere mich nicht an dieses Buch.
Sub1_Ophelia_6_4_4,[Einbrecher bemerkt!! Einbrecher bemerkt!!]
Sub1_Ophelia_6_4_5,"Du, sei endlich ruhig!"
Sub1_Ophelia_6_4_6,"[Eingabe 'Du, sei endlich ruhig' ...]"
Sub1_Ophelia_6_4_7,[Krrrrr!!!!!!!!]
Sub1_Ophelia_6_4_8,Ahhhhh! Sei endlich leise!!
Sub1_Ophelia_6_4_9,[Eingabe 'Ahhhhh! Sei endlich leise' ...]
Sub1_Ophelia_6_4_10,[Krrrrr!!!!!!!! Warnung!! Warnung!!]
Sub1_Ophelia_6_4_11,Was ist nur mit dir los!!
Sub1_Ophelia_6_4_12,Ophelia!
Sub1_Ophelia_6_4_13,Bücher im Sperrgebiet ... haben ein Schloss mit besonderer Technik ...
Sub1_Ophelia_6_4_14,Damit sie nicht ohne den Sprachcode des Besitzers geöffnet werden.
Sub1_Ophelia_6_4_15,"Dieses Buch ... Es wird ruhig, wenn Ihr den richtigen Sprachcode eingebt!"
Sub1_Ophelia_6_4_16,Ein Sprachcode ...?
Sub1_Ophelia_6_4_17,"Vielleicht ist es aber auch kaputt ... Denn die Eingabereaktionen sind nur auf Euch gerichtet, Ophelia."
Sub1_Ophelia_6_4_18,Ahh ...?! Dann ...
Sub1_Ophelia_6_4_19,Ö ... Öffnen?!! 
Sub1_Ophelia_6_4_20,[Eingabe 'Öffnen' ...]
Sub1_Ophelia_6_4_21,[Krrrrr!!!]
Sub1_Ophelia_6_4_22,Gibt es kein Passwort?
Sub1_Ophelia_6_4_23,[Eingabe 'Gibt es kein Passwort' ...]
Sub1_Ophelia_6_4_24,[Krrrrr!!!]
Sub1_Ophelia_6_4_25,Eine ... Wespe?
Sub1_Ophelia_6_4_26,[Krrrrr!!!]
Sub1_Ophelia_6_4_27,Warum habt Ihr das Wort gesagt?
Sub1_Ophelia_6_4_28,"Haha ... Ich habe nur das erwähnt, was ich gerade dachte ..."
Sub1_Ophelia_6_4_29,Ah! Könnte sein? Krrrrr?
Sub1_Ophelia_6_4_30,[Krrrrr!!!!!!!!!]
Sub1_Ophelia_6_4_31,Warum ist es nur so schwierig!
Sub1_Ophelia_6_4_32,[Eingabe 'Warum ist es nur so schwierig']
Sub1_Ophelia_6_4_33,"Nein, das ist nur das was ich ..."
Sub1_Ophelia_6_4_34,[Krrrrr!!!!!!!!!!!!! Kontinuierlich falsche Antwort !!! Sicherheitswartung!!! Sicherheitswartung!!!]
Sub1_Ophelia_6_4_35,"[Magischer Angriff in 30 Sekunden ... 30, 15 ...]"
Sub1_Ophelia_6_4_36,Ahhh ...!!
Sub1_Ophelia_6_4_37,O ... Ophelia!! Seid vorsichtig!
Sub1_Ophelia_6_4_38,Hä ... Es hat für ein Moment aufgehört!
Sub1_Ophelia_6_4_39,"[M ... Magischer Angriff in 5,4,3,2]"
Sub1_Ophelia_6_4_40,Nein ... Das kann nicht ...?!
Sub1_Ophelia_6_4_41,Ophelia ...?!
Sub1_Ophelia_6_4_42,[Eingabe 'Ophelia' ...]
Sub1_Ophelia_6_4_43,[...]
Sub1_Ophelia_6_4_44,[Warnung verwerfen! Warnung verwerfen! Freischalten!]
Sub1_Ophelia_6_4_45,Das ist doch ein Scherz! Mein Name ist der Code?
Sub1_Ophelia_6_4_46,Alte Bücher sind so schwierig ... Wir können nicht immer alles verstehen.
Sub1_Ophelia_6_4_47,"Ich weiß zwar nicht, was passiert ist ..."
Sub1_Ophelia_6_4_48,"Hmm ... Ich denke aber, dass das Buch, nach dem Ihr sucht, das hier ist."
Sub1_Ophelia_6_4_49,[Der Charakter und die Herkunft aller Lebewesen - Das letzte Band]
Sub1_Ophelia_6_4_50,"[Pflanzen, Tiere, Geister, Elementare ...]"
Sub1_Ophelia_6_4_51,Ach du lieber Gott ...
Sub1_Ophelia_6_4_52,"Die alten Wörter in den Büchern ... ändern sich, damit ich es lesen kann ..."
Sub1_Ophelia_6_4_53,"Dieses Buch .. Ich denke, der Autor hat es mit einer besondere Magie versehen ..."
Sub1_Ophelia_6_4_54,Als ob es nur für Euch vorgesehen wäre ...
Sub1_Ophelia_6_4_55,Ein Buch nur für mich ...
Sub1_Ophelia_6_4_56,Ich sollte es besser sofort lesen.
Sub1_Ophelia_6_4_57,"Ophelia, habt Ihr den Teil über Eure Freunde gefunden?"
Sub1_Ophelia_6_4_58,"Ähm, das ist schon komisch. Ich glaube nicht, dass ich sie unter Elementare finden werde."
Sub1_Ophelia_6_4_59,Hmm ...?
Sub1_Ophelia_6_4_60,Oh? Einen Moment!
Sub1_Ophelia_6_4_61,[[Der Rest -
Sub1_Ophelia_6_4_62,Wir können mithilfe der Kraft der Magie die meisten Freunde treffen.
Sub1_Ophelia_6_4_63,"Aber wie sie schon erwähnte, gibt es einzigartige Dinge, die nicht definiert werden können."
Sub1_Ophelia_6_4_64,"Sie gehören zwar zu den Elementaren,"
Sub1_Ophelia_6_4_65,"genauer betrachtet, könnte man sie jedoch als die am Schicksalsstern geborene 'Metaphysische Menge' definieren."
Sub1_Ophelia_6_4_66,"Zum Beispiel sowas wie [Liebe, Tod, Glück].]"
Sub1_Ophelia_6_4_67,Aha ...!
Sub1_Ophelia_6_4_68,"[[Alle Gefühle sind den Kategorien Liebe, Tod, Glück untergeordnet."
Sub1_Ophelia_6_4_69,"Wenn Ihr Erfolg habt und deren Meister werdet, könntet Ihr die Zukunft der Welt vorhersagen."
Sub1_Ophelia_6_4_70,"Und das nur, weil es schon immer diese drei Mächte auf der Welt gab."
Sub1_Ophelia_6_4_71,"Das Problem ist, dass sie nur von den Auserwählten gesehen werden können."
Sub1_Ophelia_6_4_72,Wir können sie nur fühlen und ihre Anwesenheit erkennen.]]
Sub1_Ophelia_6_4_73,"Ophelia, was meinst du damit, dass du es sehen kannst?"
Sub1_Ophelia_6_4_74,Schaut doch. Sie sind um mich herum.
Sub1_Ophelia_6_4_75,Das verstehe ich nicht ganz.
Sub1_Ophelia_6_4_76,Das ist aber komisch ... Es ist aber die Wahrheit ...
Sub1_Ophelia_6_4_77,Sie flüstern mir manchmal ihre Namen.
Sub1_Ophelia_6_4_78,Ich weiß es. 
Sub1_Ophelia_6_4_79,Es geht um meine Freunde ...
Sub1_Ophelia_6_4_80,Das ist ... sehr magisch und interessant ...
Sub1_Ophelia_6_4_81,"Aber Ophelia ... Ich glaube, dass es Euch nicht viel helfen wird ..."
Sub1_Ophelia_6_4_82,"Hmm ... Es gibt auch keine Erklärung dafür, wer ‚sie‘, die Autorin, ist .."
Sub1_Ophelia_6_4_83,Nein! Leo. 
Sub1_Ophelia_6_4_84,"Ich weiß, wen ich treffen muss."
Sub1_Ophelia_6_4_85,Was?
Sub1_Ophelia_6_4_86,Wenn ich die Autorin nicht finden kann ... 
Sub1_Ophelia_6_4_87,"Wird derjenige, der die Worte der Autorin aufschrieb, über meine Freunde Bescheid wissen müssen."
Sub1_Ophelia_6_4_88,"[Herausgeber - Hexe, Eucaletus]"
Sub1_Ophelia_6_4_89,Ha ... Aber dieses Buch ist ... ein Buch aus der Vergangenheit ...
Sub1_Ophelia_6_4_90,Uhmm ... Diese Person könnte nicht mehr am Leben sein ...
Sub1_Ophelia_6_4_91,Hmm ... Ich werde zumindest ein Geister-Ritual durchführen und den Stern toter Menschen beobachten.
Sub1_Ophelia_6_4_92,Hmmm ... Ich habe den Namen dieser Hexe noch nie gehört ...
Sub1_Ophelia_6_4_93,Ah ...?! Unter dem Namen ist noch was anderes geschrieben!
Sub1_Ophelia_6_4_94,[Wartet auf Licht am Galluah-Altar ...]
Sub1_Ophelia_7_1_1,Es gibt nur ein Galluah-Altar ...
Sub1_Ophelia_7_1_2,"Aber den Gerüchten zufolge, ist es ..."
Sub1_Ophelia_7_1_3,Hmm ... Handelt es sich etwa um eine Falle ...?
Sub1_Ophelia_7_1_4,"Nein. Wir haben einen Anhaltspunkt, also muss ich etwas tun!"
Sub1_Ophelia_7_1_5,Lass uns zum Altar gehen!
Sub1_Ophelia_7_1_6,"Dort kann ich nachfragen, wo das Grab ist."
Sub1_Ophelia_7_1_7,Oh ... Das ist aber gruselig hier ...
Sub1_Ophelia_7_1_8,Peng - !
Sub1_Ophelia_7_1_9,Hä?
Sub1_Ophelia_7_1_10,Peng peng peng peng -! 
Sub1_Ophelia_7_1_11,Ah-Oh! Diese Mistkerle!
Sub1_Ophelia_7_1_12,Ahhh!! Wer ist das!!!!!
Sub1_Ophelia_7_1_13,"Ahhhhhhhhhhh!!! Hey, wer bist du?!"
Sub1_Ophelia_7_1_14,"Ah ... Es ist leicht, in Galluah wegen des Nebels verloren zu gehen."
Sub1_Ophelia_7_1_15,"(Sie ist hier, um tote Leute zu treffen ... Die ist doch verrückt.)"
Sub1_Ophelia_7_1_16,"Hey, du da. Wenn du nicht sterben willst, solltest du da lieber nicht hingehen."
Sub1_Ophelia_7_1_17,"Ich sagte doch, es gibt niemanden mit einer Kugel im Kopf."
Sub1_Ophelia_7_1_18,"Ach, wo ist der alte Knacker nur hin?"
Sub1_Ophelia_7_1_19,Hmm ... Er ist wirklich komisch drauf ...
Sub1_Ophelia_7_1_20,Vielleicht ist er verrückt.
Sub1_Ophelia_7_1_21,Oh ... Ist mir kalt ... 
Sub1_Ophelia_7_1_22,(rascheln) 
Sub1_Ophelia_7_1_23,Wer wagt es uns aufzuwecken ...
Sub1_Ophelia_7_1_24,Ha ...!!!
Sub1_Ophelia_7_1_25,Ich bin hergekommen ... weil ich etwas fragen wollte.
Sub1_Ophelia_7_1_26,"Ihr seid diejenigen, die sich in Galluah am längsten aufgehalten haben."
Sub1_Ophelia_7_1_27,"Verspottest du uns, weil wir nicht schlafen können?"
Sub1_Ophelia_7_1_28,Nicht doch ...! Ich brauche eure Hilfe!
Sub1_Ophelia_7_1_29,"Bitte! Bitte sagt mir, wo das Grab von Eucaletus ist!"
Sub1_Ophelia_7_1_30,"Na gut ... Wie du schon erwähnt hast, kennen wir die Vorfälle in Galluah sehr gut ..."
Sub1_Ophelia_7_1_31,"Auch die Frau da, die sich am Ende des Altars in Asche verwandelte ..."
Sub1_Ophelia_7_1_32,Hahaha ... Ach so ... Vielen Dank. Dann ... Bin ich mal ...
Sub1_Ophelia_7_1_33,"Glaubst du, du wirst lebend dort ankommen ..."
Sub1_Ophelia_7_1_34,Was ...?
Sub1_Ophelia_7_1_35,Das hier ist die Hölle ... Es gibt nur ewige Schmerzen ...
Sub1_Ophelia_7_1_36,Willst du wirklich reingehen?\nDann lass uns deinen Körper teilen ...
Sub1_Ophelia_7_1_37,Lass uns ruhen ... Lass uns jetzt ruhen!
Sub1_Ophelia_7_1_38,N ...nein...!!
Sub1_Ophelia_7_2_1,N ...nein...!!
Sub1_Ophelia_7_2_2,Ich kann nicht ...
Sub1_Ophelia_7_2_3,Ahh ...! 
Sub1_Ophelia_7_2_4,Das ist ... Der Altar der Untoten ...!
Sub1_Ophelia_7_2_5,"Das, was sie wirklich brauchen, ist ..."
Sub1_Ophelia_7_2_6,Ruhe ...
Sub1_Ophelia_7_2_7,Carta!!!!
Sub1_Ophelia_7_2_8,Ihr ernstes Verlangen nach dem Tod weckte mich auf. 
Sub1_Ophelia_7_2_9,"Carta, der ewige Ruhe gibt. "
Sub1_Ophelia_7_2_10,Euer Wunsch sei mir Befehl.
Sub1_Ophelia_7_2_11,Ah ... Dieses angenehme Gefühl ...
Sub1_Ophelia_7_2_12,Danke ...
Sub1_Ophelia_7_2_13,"Carta ... Danke, dass du zurückgekommen bist ... Danke ...!"
Sub1_Ophelia_7_3_1,Das ist es. Ich glaube wir sind da.
Sub1_Ophelia_7_3_2,"Wenn wir eine Person namens Eucaletus treffen,"
Sub1_Ophelia_7_3_3,"werden wir herausfinden, wo wir unsere Freunde suchen können."
Sub1_Ophelia_7_3_4,"Asiphia, der Stern der Tode, "
Sub1_Ophelia_7_3_5,Ich möchte mithilfe von Carta mit dem Geist Eures Sterns sprechen. 
