KEY,Thai
EQUIP_ASK_EQUIP_OVERWRITE_MESSAGE,อุปกรณ์สวมใส่แล้ว\nคุณต้องการใส่อุปกรณ์ใหม่แทนที่อุปกรณ์ที่ใส่อยู่ใช่หรือไม่?
EQUIP_ASK_EQUIP_REMOVE,ทำลาย
EQUIP_ASK_EQUIP_PRESERVE,รักษาไว้
EQUIP_ASK_EQUIP_PRESERVE_CONFIRM,คุณต้องการที่จะเก็บไอเทมที่คุณสวมใส่เอาไว้\nและสวมใส่อุปกรณ์ใหม่ใช่หรือไม่?
EQUIP_ASK_EQUIP_REMOVE_CONFIRM,คุณต้องการที่จะลบไอเทมที่คุณสวมใส่เอาไว้\nและสวมใส่อุปกรณ์ใหม่ใช่หรือไม่?
EQUIP_ASK_UNEQUIP_MESSAGE,คุณสามารถลบหรือเก็บอุปกรณ์ได้
EQUIP_ASK_UNEQUIP_PRESERVE_CONFIRM,คุณต้องการเก็บอุปกรณ์เอาไว้หรือไม่?
EQUIP_ASK_UNEQUIP_REMOVE_CONFIRM,คุณต้องการลบอุปกรณ์ออกหรือไม่?
EQUIP_ERROR_NOT_EQUIPPED,ยังไม่ได้สวมใส่อุปกรณ์
EQUIP_ASK_ENCHANT_OPTION_TITLE,สุ่มใหม่
EQUIP_ASK_ENCHANT_OPTION,คุณต้องการที่จะสุ่มออปชั่นใหม่ใช่หรือไม่?
EQUIP_ASK_ENCHANT_OPTION_CONFIRM_TITLE,ใช้ออปชั่นนี้
EQUIP_ASK_ENCHANT_OPTION_CONFIRM,คุณต้องการที่จะใช้ออปชั่นนี้ใช่หรือไม่?
EQUIP_ASK_ENCHANT_OPTION_CANCEL_TITLE,เปลี่ยนออฟชั่น
EQUIP_ASK_ENCHANT_OPTION_CANCEL,คุณต้องการที่จะเปลี่ยนออฟชั่นหรือไม่?
EQUIP_ASK_ENCHANT_RESULT_MESSAGE,[FF8000][00FF00]{1}[-] [FFFFFF]{2}[-] เปลี่ยนจากออปชั่นเก่าเป็น\n[00FF00]{3}[-] [FFFFFF]{4}[-] ออปชั่น\nหลังจากตรวจสอบใหม่แล้ว[-]
EQUIP_UPGRADE_PROGRESSING,[FFFF00]กำลังอัพเกรด[-]
EQUIP_ERROR_UPGRADE_EXP_FULL,เกินค่า EXP ที่ต้องการใช้สำหรับการอัพเกรด
EQUIP_ERROR_MATERIAL_FULL,ไม่สามารถใส่วัตถุดิบเพิ่มเติมได้
RANDOM_OPTION,ออปชั่นเสริม
EQUIP_RANDOM_OPTION_COUNT,ออปชั่นเสริม
START_BATTLE,เริ่มต่อสู้
MATCH_START_BUTTON_LABEL,ลงทะเบียนหาคู่ต่อสู้
MATCH_TOP_PERCENTAGE,สูงสุด {1}%
MATCH_SEASON_REMAIN_LABEL,เหลือ {1}วัน {2}ชั่วโมง
MATCH_BATTLE_SERVER_CONNECT_FAIL,การเชื่อมต่อกับเซิร์ฟเวอร์ต่อสู้ล้มเหลว
MATCH_BATTLE_SERVER_DISCONNECTED,การเชื่อมต่อกับเซิร์ฟเวอร์ต่อสู้ถูกตัดขาด
MATCH_BATTLE_SERVER_START_FAIL,การเริ่มต่อสู้ล้มเหลว
MATCH_OFFLINE_PVP_RESULT_FAILED,การค้นหาคู่ต่อสู้ล้มเหลว
MATCH_DAILY_REWARD_SENDERNAME,ผู้จัดการอารีน่า
MATCH_DAILY_REWARD_TITLE,รางวัลประจำวันของลีคแห่งชัยชนะ
MATCH_DAILY_REWARD_CONTENT,รางวัลประจำวันของลีคแห่งชัยชนะ ระดับเทียร์ {1} {2} อันดับที่ {3}
MATCH_DAILY_REWARD_NOLEVEL_CONTENT,รางวัลประจำวันของลีคแห่งชัยชนะ ระดับเทียร์ {1} อันดับที่ {2}
MATCH_SEASON_REWARD_SENDERNAME,ผู้จัดการฤดูกาล
MATCH_SEASON_REWARD_TITLE,รางวัลซีซั่นของลีคแห่งชัยชนะ
MATCH_SEASON_REWARD_CONTENT,รางวัลซีซั่นของลีคแห่งชัยชนะ ระดับเทียร์ {1} {2} อันดับที่ {3}
MATCH_SEASON_REWARD_NOLEVEL_CONTENT,รางวัลซีซั่นของลีคแห่งชัยชนะ ระดับเทียร์ {1} อันดับที่ {2}
MATCH_HISTORY_WIN_SCORE,ชนะการต่อสู้ ได้แต้มเพิ่มขึ้น [FFFF20]{1}แต้ม[-]
MATCH_HISTORY_WIN,ชนะการต่อสู้
MATCH_HISTORY_LOSE_SCORE,แพ้การต่อสู้ แต้มลดลง [FFFF20]{1}แต้ม[-]
MATCH_HISTORY_LOSE,แพ้การต่อสู้
MATCH_HISTORY_TIME_MINUTE,{1}นาทีที่แล้ว
MATCH_HISTORY_TIME_HOUR,{1}ชั่วโมงที่แล้ว
MATCH_HISTORY_TIME_DAY,{1}วันที่แล้ว
MATCH_RANKING_SCORE,{1}คะแนน
MATCH_FINDING_TARGET,หาคู่ต่อสู้
MATCH_FOUND_TARGET,พบคู่ต่อสู้แล้ว
BATTLE.EXIT_REPLAY_CONFIRM,ต้องการยกเลิกหรือไม่
MATCH_PICKBAN_WEEKLY_REWARD_SENDERNAME,ผู้จัดการอารีน่า
MATCH_PICKBAN_WEEKLY_REWARD_TITLE,รางวัลประจำสัปดาห์ลีกแห่งเกียรติยศอันดับเซิร์ฟเวอร์
MATCH_PICKBAN_WEEKLY_REWARD_CONTENT,รางวัลประจำสัปดาห์ลีกแห่งเกียรติยศอันดับเซิร์ฟเวอร์ ระดับเซิร์ฟเวอร์ {1} ด่าน {2} อันดับ: {3}
MATCH_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,รางวัลประจำสัปดาห์ลีกแห่งเกียรติยศอันดับเซิร์ฟเวอร์ ระดับเซิร์ฟเวอร์ {1} อันดับ: {2}
MATCH_PICKBAN_SEASON_REWARD_SENDERNAME,ผู้จัดการซีซั่น
MATCH_PICKBAN_SEASON_REWARD_TITLE,รางวัลซีซั่นลีกแห่งเกียรติยศอันดับเซิร์ฟเวอร์
MATCH_PICKBAN_SEASON_REWARD_CONTENT,รางวัลซีซั่นลีกแห่งเกียรติยศอันดับเซิร์ฟเวอร์ ระดับเซิร์ฟเวอร์ {1} ด่าน {2} อันดับ: {3}
MATCH_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,รางวัลซีซั่นลีกแห่งเกียรติยศอันดับเซิร์ฟเวอร์ ระดับเซิร์ฟเวอร์ {1} อันดับ: {2}
MATCH_PICKBAN_DAILY_REWARD_SENDERNAME,ผู้จัดการอารีน่า
MATCH_PICKBAN_DAILY_REWARD_TITLE,รางวัลประจำวันลีกแห่งเกียรติยศอันดับเซิร์ฟเวอร์
MATCH_PICKBAN_DAILY_REWARD_CONTENT,รางวัลประจำวันลีกแห่งเกียรติยศอันดับเซิร์ฟเวอร์ ระดับเซิร์ฟเวอร์ {1} ด่าน {2} อันดับ: {3}
MATCH_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,รางวัลประจำวันลีกแห่งเกียรติยศอันดับเซิร์ฟเวอร์ ระดับเซิร์ฟเวอร์ {1} อันดับ: {2}
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_SENDERNAME,ผู้จัดการอารีน่า
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_TITLE,รางวัลประจำสัปดาห์ลีกแห่งเกียรติยศอันดับโลก
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_CONTENT,รางวัลประจำสัปดาห์ลีกแห่งเกียรติยศอันดับโลก ระดับโลก {1} ด่าน {2} อันดับ: {3}
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,รางวัลประจำสัปดาห์ลีกแห่งเกียรติยศอันดับโลก ระดับโลก {1} อันดับ: {2}
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_SENDERNAME,ผู้จัดการซีซั่น
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_TITLE,รางวัลซีซั่นลีกแห่งเกียรติยศอันดับโลก
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_CONTENT,รางวัลซีซั่นลีกแห่งเกียรติยศอันดับโลก ระดับโลก {1} ด่าน {2} อันดับ: {3}
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,รางวัลซีซั่นลีกแห่งเกียรติยศอันดับโลก ระดับโลก {1} อันดับ: {2}
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_SENDERNAME,ผู้จัดการอารีน่า
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_TITLE,รางวัลประจำวันลีกแห่งเกียรติยศอันดับโลก
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_CONTENT,รางวัลประจำวันลีกแห่งเกียรติยศอันดับโลก ระดับโลก {1} ด่าน {2} อันดับ: {3}
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,รางวัลประจำวันลีกแห่งเกียรติยศอันดับโลก ระดับโลก {1} อันดับ: {2}
FRIEND_BECOME_FRIEND,[FFFF00]{1}[-] มาเป็นเพื่อน [FFFF00]ของคุณ[-]
FRIEND_ASK_ACCEPT_FRIEND,คุณต้องการที่จะ [FFFF00]ยอมรับ[-]\na [FFFF00]ร้องขอเป็นเพื่อน[-] จาก [FFFF00]{1}[-]?
FRIEND_ASK_DENY_FRIEND,คุณต้องการที่จะ [FFFF00]ปฏิเสธ[-]\na [FFFF00]ร้องขอเป็นเพื่อน[-] จาก [FFFF00]{1}[-]?
FRIEND_ASK_DELETE_FRIEND,คุณต้องการที่จะลบ [FFFF00]{1}[-] จาก [FFFF00]ร้องขอเป็นเพื่อน[-]?
FRIEND_ASK_INVITE_FRIEND,คุณต้องการที่จะส่ง \na [FFFF00]ร้องขอเป็นเพื่อน [-] ถึง [FFFF00]{1}[-]?
FRIEND_ASK_INVITE_PARTY,คุณต้องการเชิญ[FFFF00]{1}[-][FFFF00]เข้าปาร์ตี้หรือไม่?
MAIL_DELETE_DAYS_AFTER,ลบออกหลังจาก {1}วัน
MAIL_DELETE_HOURS_AFTER,ลบออกหลังจาก {1}ชั่วโมง
MAIL_DELETE_MINUTES_AFTER,ลบออกหลังจาก {1}นาที
FirstClearRuby_Mail_Title,มอบรางวัลสะสมจากการเคลียร์ด่านครั้งแรก
FirstClearRuby_Mail_Desc,โปรดรับรางวัลสะสมจากการเคลียร์ด่านครั้งแรกและเคลียร์ระดับความยากง่าย
LANGUAGE_CHANGE_CONFIRM,King's Raid จะรีสตาร์ทเพื่อเปลี่ยนภาษาเป็น {1}\nโปรดรอสักครู่
MAP_CANNOT_MOVE_CHAPTER_NOT_EXIST,ไม่สามารถเข้าร่วมบทนี้ได้เพราะไม่ปรากฏอยู่
MAP_CANNOT_MOVE_CHAPTER_NOT_COMPLETED,ไม่สามารถเข้าร่วมบทนี้ได้เพราะยังไม่ผ่าน
MAP_MOVE_CHAPTER_CONFIRM,ย้ายไปยังตำแหน่งถัดไป?\n{1}
DAILYMISSION_NAME,ภารกิจวันนี้
MISSION_NAME,ภารกิจแห่งความสำเร็จ
MISSION_PROGRESSING,กำลังทำอยู่
MISSION_COMPLETE,ภารกิจสำเร็จแล้ว
MISSION_SUBTYPE_ACCOUNT,บัญชี
MISSION_SUBTYPE_BRAVERY,พันธมิตร
MISSION_SUBTYPE_GOODS,ทรัพย์สิน
MISSION_SUBTYPE_GUILD,กิลด์
MISSION_SUBTYPE_HERO,ฮีโร่
MISSION_SUBTYPE_ITEM,ไอเทม
MISSION_SUBTYPE_CONTENTS,คอนเท้นท์
DUNGEON_REWARD_ITEM,รางวัล
DUNGEON_REWARD_DESC,สามารถรับ {1}
DUNGEON_REMAIN_ENTERCOUNT,เหลือ {1} ครั้ง
UI_ENDBATTLE_GAINEXP,EXPที่ได้รับ
UI_ENDBATTLE_GAINGOLD,Goldที่ได้รับ
UI_ENDBATTLELOSE_ANNOUNCEMENT,กลับมาลองใหม่หลังจากอัพเกรดฮีโร่หรืออุปกรณ์แล้วนะ!
UI_COMMON_RETRY,ลองใหม่
UI_ENDCAMPAIGN_REWARDTEXT,รางวัล
UI_ENDBATTLEREWARD_ITEMCOUNT,ทั้งหมดจาก {1}
DUNGEON_GOLD_REWARD,ต้องการ Gold
COMMON_TOTAL,ทั้งหมด
MYHERO_LIST,รายชื่อฮีโร่
HEROLIST_GUILD_MERCENARY,รายชื่อทหารรับจ้างในกิลด์
COMMON_EQUIP,อุปกรณ์
COMMON_HERO_SKILL,สกิล
EQUIP_REBUILD_COMPLETE,การตรวจสอบใหม่เสร็จสมบูรณ์
DO_APPLY,ใช้งาน
DO_NOT_APPLY,ไม่ใช้งาน
COMMON_SELLPRICE,ราคาขาย
EQUIP_INFO_TAKEOFF,ถอด
EQUIP_UPGRADE,อัพเกรดอุปกรณ์
EQUIP_LEVELUP_CONFIRM1,อัพเกรด
HERO_SKILL_INFO,ข้อมูลสกิล
HERO_SKILL_INFO_LINE,ข้อมูลสกิล
HERO_INFO_UPGRADE_CONFIRM1,เพิ่มอันดับ
UI_VIEW_HERO,ดูฮีโร่
FRIEND_REQUEST,ร้องขอเป็นเพื่อน
ITEM_CONSUMABLE,ใช้งาน
ITEM_MATERIAL,วัสดุ
ITEM_SOULSTONE,หินวิญญาน
ITEM_UPGRADEBOOK,ตำราเพิ่มอันดับ
INVENTORY_RECIPE_TITLE,สร้างตามตำรับ
UI_RECIPE_CREATE,สร้าง
UI_SELL_PRICE,ราคาขาย
UI_MAIL_ATTACHMENT,แนบ
UI_RECEIVE,รับ
CONTENT_MAILBOX,จดหมาย
UI_MAILBOX_EMPTY,กล่องจดหมายว่างเปล่า
PVP_CURRENT_LEAGUE_RANK,อันดับในลีคปัจจุบัน
COMMON_WINNING_RATE,อัตราชนะ
UI_PVP_REWARD_TITLE,รางวัลอารีน่า
PVP_FIRST_REWARD,รางวัลความสำเร็จ
HERO_IS_COLLECTING,ภารกิจสำรวจ
HERO_IS_DEAD,ตาย
GUILD_MEMMERMANAGE_LASTLOGIN,เข้าเกมล่าสุด
VIPLEVEL_TOO_LOE,เลเวล VIP ไม่พอ
UI_RETURN_TO_CITY,กลับเมือง
UI_ENTER_TOWN,กลับเมือง
ARENA,อารีน่า
EVENT_DUNGEON,ดันเจี้ยนกิจกรรม
TRIAL_DUNGEON,ห้องพิสูจน์ตน
UI_KOREAN,ภาษาเกาหลี
UI_SELECT_AVATAR,เลือกหัวหน้าฮีโร่
PROFILE,ประวัติ
LANGUAGE,ภาษา
COMMON_BUYAGAIN,ซื้อซ้ำ
GUILD_CREATE_COST1,ค่าก่อตั้งกิลด์
GUILD_CREATE_BUTTON,สร้างกิลด์
GUILD_NAME_POSSIBLE,ใช้ได้
GUILD_NAME_NOT_POSSIBLE,ใช้ไม่ได้
GUILD_TEAMLEVEL_LIMIT,จำกัดเลเวล
GUILD_DISMISS_ADMIN,ปลดผู้ดูแล
INVENTORY_USE_EFFECT,เอฟเฟค
INVENTORY_USE_ITEM,ใช้
PLUNDER_LOG,สถิติการสู้
PLUNDER_NEW_MATCHING,หาคู่ต่อสู้ใหม่
COMMON_REFIND,หาใหม่
TITLE_PLUNDER,เรด
PLUNDER_ITEM,รางวัล
PLUNDER_AMOUNT,จำนวนรางวัล
COLLECT_ITEM,ไอเทมสะสม
COLLECT_COUNT,จำนวนของสะสม
COLLECT_QUICK_COMPLETE,สำเร็จเดี๋ยวนี้
COLLECT_GET_ITEM,ได้รับไอเทม
VIEW_PLUNDER,ดูของรางวัล
VIEW_COLLECT,สถานะการสำรวจ
TITLE_PLUNDER1,ขัดขวางการค้นหา
PLUNDER_DESCRIPTION,คุณสามารถขโมยไอเทมจากผู้เล่นที่กำลังทำกิจกรรมค้นหาอยู่ในบริเวณนี้
PLUNDER_TYPE_ITEM,ไอเทมธรรมดา
TITLE_SELECT_COLLECT_RESOURCE,กิจกรรมค้นหา
RESOURCE_COLLECT_DESCRIPTION,คุณจะได้รับไอเทมแบบสุ่มที่หาได้จากในบริเวณนี้ผ่านการทำกิจกรรมค้นหา 
SHOP_RESTOCK1,รีเซ็ตรายการ
SHOP_INVENTORY_ITEM_COUNT,จำนวนที่เป็นเจ้าของ
SHOP_TOTAL_SELL_PRICE,ราคาขายทั้งหมด
MISSION_TODAY,ภารกิจในวันนี้
MISSON_ACHIEVEMENT,ภารกิจความสำเร็จ
MISSION_HERO,ภารกิจฮีโร่
MISSION_COMPLETED,ภารกิจที่สำเร็จแล้ว
MISSION_INPROGRESS,กำลังทำ
MISSION_STATUS_COMPLETED,ภารกิจสำเร็จแล้ว
NICK_CREATE_TITLE,ตั้งชื่อเล่น
MESSAGE_REWARDED,ได้รับของรางวัลด้านบน
DUNGEON_REWARD,ไอเทมที่ได้รับ
COMMON_REWARD,รางวัล
TRIAL_CHALLENGABLE,เข้าสู้ได้
COMMON_INIT,รีเซ็ต
UI_RANKERS_EMPTY,ไม่มีผู้เล่นที่อยู่ในลีคนี้
NO_PARTY_HEROES,ไม่พบสมาชิกในปาร์ตี้ กรุณาสร้างปาร์ตี้ก่อน
NO_REQ_HEROES,ไม่เป็นไปตามเงื่อนไขการเข้า โปรดทำตามเงื่อนไขการเข้าก่อน
NO_TEAM_HEROS,ไม่พบทีมที่สร้าง โปรดสร้างทีม
NOT_REQ_HEROES,ฮีโร่นี้ไม่เป็นไปตามเงื่อนไขการเข้า โปรดเลือกฮีโร่ที่ตรงตามเงื่อนไขการเข้า
INSUFFICIENT_PARTY_HEROES_CONFIRM,สมาชิกในปาร์ตี้ไม่เพียงพอ คุณต้องการทำต่อหรือไม่?
LOGIN_PATCH,กำลังอัพเดท{1}/{2}
MAP_CITY_ENTRY,กลับเมือง
MAP_CITY_EXIT,กลับแผนที่
UI_MOVE_PORTAL,วาร์ป
BATTLE_REWARD_NUMBER,ทั้งหมด {1} ชิ้น
UI_FRIEND_RECOMMEND_TITLE,เพื่อนที่แนะนำ
FRIEND_NOT_RESULT,ไม่พบเพื่อนที่ลงทะเบียนแล้ว
GUILD_MEMBER_MANAGE_LASTLOGINTIME,เข้าเกมครั้งสุดท้าย
UI_MOVE_CHAPTER,ไปยังแชปเตอร์
WORLDMAP_CANNOT_VISIT_NODE,คุณยังไม่สามารถไปได้
BATTLE_TIME_LIMIT,เวลาที่เหลือ
SKILL_USE_RESULT_NOT_BATTLE,ไม่ได้ต่อสู้อยู่
SKILL_USE_RESULT_DEAD,ตาย
SKILL_USE_RESULT_CASTING,กำลังใช้...
SKILL_USE_RESULT_RESERVE,รอใช้
SKILL_USE_RESULT_INVALID_STATE,สถานะไม่ถูกต้อง
SKILL_USE_RESULT_COOLTIME,กำลังรอ
SKILL_USE_RESULT_INVALID_TARGET,ไม่มีเป้าหมาย
SKILL_USE_RESULT_INVALID_SKILL_LEVEL,ข้อผิดพลาด
SKILL_USE_RESULT_TARGET_TOO_FAR,อยู่นอกระยะ
SKILL_USE_RESULT_TARGET_TOO_NEAR,ใกล้
MOVE_TO_DUNGEON_ASK_MESSAGE,คุณต้องการไปยังดันเจี้ยนใช่หรือไม่?
MOVE_TO_DUNGEON_ASK_TITLE,ไปยังดันเจี้ยน
CHANNEL_CHATTING_CONNECTED,เข้าสู่ชาแนล {1}
CHANNEL_CHATTING_DISCONNECTED,คุณออกจากช่องสนทนา
CHAT_ASK_REMOVE_WHISPER_USER,คุณต้องการลบข้อความสนทนากับ{1}หรือไม่?
SKILL_TYPE_PASSIVE,ติดตัว
SKILL_TYPE_ACTIVE,ใช้งาน
SKILL_TYPE_AUTO,อัตโนมัติ
COMMON_ETC,อื่นๆ 
RESULT_DAMAGE_STATISTICS,สถิติ
MOVE_GOLD_SHOP_CONFIRM,คุณมีทองไม่เพียงพอ\nคุณต้องการไปร้านค้าหรือไม่?
MOVE_GUILD_MENU_CONFIRM,คุณมีแต้มกิลด์ไม่เพียงพอ\nคุณจะได้รับแต้มกิลด์จากการทำกิจกรรมต่างๆ ของกิลด์\nคุณต้องการจะไปที่กิลด์หรือไม่?
MOVE_MATCH_MENU_CONFIRM,คุณมีแต้มอารีน่าไม่เพียงพอ\nคุณจะได้รับแต้มอารีน่าจากการเล่นในอารีน่า\nคุณต้องการไปยังอารีน่าหรือไม่?
MOVE_GEM_SHOP_CONFIRM,คุณมีรูบี้ไม่เพียงพอ\nคุณต้องการไปที่ร้านเพื่อซื้อรูบี้หรือไม่?
SHOP_MAX_STOCK,จำนวนของไอเทม: {1}
SHOP_GOODS_LIST,รายการไอเทม: {1}
