KEY,ChineseTraditional
HERO_GROUP_44,芙萊兒＆克麗歐
HERO_GROUP_45,格蘭薇絲＆克莉莎
HERO_GROUP_46,歐菲莉亞＆希婭
HERO_GROUP_47,賽莉亞＆愛兒琪
HERO_GROUP_48,塞西莉亞＆里歐
HERO_GROUP_49,朵莎爾妲＆里歐
HERO_GROUP_50,朵莎爾妲＆米特拉
HERO_GROUP_51,克勞斯＆黛彌兒
HERO_GROUP_52,克勞斯＆芙萊兒
NPC_KYLE_NAME,凱爾
NPC_BLACKKNIGHT_NAME,黑騎士
NPC_MALDUK_NAME,莫鐸克
NPC_IzakerrR_NAME,伊札可
NPC_TARKAS_NAME,塔卡斯
NPC_SIEG_NAME,吉克
NPC_KINGOFSPIRIT_NAME,精怪頭目
NPC_UNCONFIRMED_NAME,?????
NPC_UNCONFIRMED_GROUP_NAME,??? & ???
NPC_ELROSED_NAME,艾爾蘿絲
NPC_EPIGAEL_NAME,愛碧嘉夜
FAIRY_RHILL,里奧
NPC_KAREN_NAME,凱倫
NPC_LUA_NAME,露雅
NPC_CROWD_NAME,人群
NPC_HALLHERO_NAME,希莉亞
NPC_HARPY,鷹身人
NPC_ORC,獸人
NPC_DARKELF,黑暗精靈
NPC_DARKNESS,黑暗中的聲音
NPC_GNOLL,豺狼人
NPC_AGAMEMNON,矮格蔓農
NPC_DRYAD,林精
NPC_MASK_NAME,獰笑面具
NPC_IRIS,艾莉絲
NPC_LEI,露伊
NPC_SOLDIER,士兵
NPC_SOLDIER1,士兵1
NPC_SOLDIER2,士兵2
NPC_SOLDIER3,士兵3
NPC_SOLDIER4,士兵4
NPC_SOLDIER5,士兵5
NPC_SKELETONGIANT,巨大骷髏
NPC_SKELETON,骷髏
NPC_INFIRA,殷畢洛
NPC_DRACONIA,惡龍
NPC_TEMERER_QUESTION,泰莫雷勒 (?)
NPC_UNDEADORC,不死族獸人
NPC_GOAT,山羊 (?)
NPC_MIRURUPIRATES,米露露大海盜團
NPC_DarkElf_SOLDIER,黑暗精靈軍人
NPC_DarkElf_SOLDIER1,黑暗精靈軍人1
NPC_DarkElf_SOLDIER2,黑暗精靈軍人2
NPC_DarkElf_FRIEND,黑暗精靈同伴
NPC_DarkElf_FRIEND1,黑暗精靈同伴1
NPC_DarkElf_FRIEND2,黑暗精靈同伴2
NPC_DarkElf_FRIEND3,黑暗精靈同伴3
NPC_DarkElf_FRIEND4,黑暗精靈同伴4
NPC_DarkElf_FRIEND5,黑暗精靈同伴5
NPC_DarkElf_FRIEND6,黑暗精靈同伴6
NPC_DarkElf_FRIEND7,黑暗精靈同伴7
NPC_DARKFORCES_SOLDIER,魔王軍
NPC_SIEL,希埃爾
NPC_DEVIL,魔物
NPC_ANCIENTMONSTER_HELTANIOS,赫塔尼奧思
NPC_GATEKEEPER1,守門者1
NPC_GATEKEEPER2,守門者2
NPC_CHORUS,一同
NPC_LIZARDMAN,蜥蜴人
NPC_LIZARDMAN_GOLD,黃金搬運工
NPC_VILLAGEHEAD,村長
NPC_DARKSOUL,黑暗的靈魂
NPC_GUARD,衛兵
NPC_WOMAN_1,女性１
NPC_WOMAN_2,女性２
NPC_WOMAN_3,女性３
NPC_WOMAN_4,女性４
NPC_WOMAN_5,女性５
NPC_MAN_1,男性１
NPC_MAN_2,男性２
NPC_MAN_3,男性３
NPC_MAN_4,男性４
NPC_MAN_5,男性５
NPC_UNDEAD,不死族
NPC_UNDEADS,不死族軍團
NPC_HUMANEZE,伊茲凱爾 （人）
NPC_DEMONEZE,伊茲凱爾 （魔）
NPC_ALTERVISKA,薇絲卡（？）
NPC_VI,薇
NPC_COLDNIGHTKING,無情的夜王
NPC_SAVAGENIGHTKING,凶殘的夜王
NPC_CAT1,淘氣貓
NPC_CAT2,膽小貓
NPC_SONGWITCH,歌唱魔女
NPC_FIREWITCH,火焰魔女
NPC_DARKPRIEST,墮落的信仰
NPC_DARKQUEEN,墮落的光輝
NPC_CRAZEDKNIGHT,瘋狂的黑騎士
NPC_SILENTKNIGHT,沉默的黑騎士
NPC_VALANCE,巴蘭賽
NPC_REINHART,萊茵哈特
NPC_ROA,羅雅
NPC_ROZE,羅潔
NPC_ESOLDIER,帝國士兵
NPC_ESOLDIER1,帝國士兵1
NPC_ESOLDIER2,帝國士兵2
NPC_QVOICE,未知的聲音
NPC_YMVOICE,年輕男子的聲音
NPC_YWOFFICER,年輕女軍官
NPC_MSGIRL,神秘的少女
NPC_MSOUND,機械聲
NPC_OLDGENTLEMAN,老紳士
NPC_PANCIRONNE,潘希洛奈
NPC_LUCIKIEL,魯希基耶
NPC_ELMORY,厄爾・莫里哈姆
NPC_TURAN,杜嵐
NPC_HANUS,哈奴斯
NPC_KUMURO,庫牧洛
NPC_HAVELOCK,哈貝洛
NPC_Villager,村民
NPC_CATSOLDIER1,貓咪1號
NPC_CATSOLDIER2,貓咪2號
NPC_CATSOLDIER3,貓咪3號
NPC_EVERYONE,大家
NPC_ORPHANS,孤兒院的孩子們
NPC_TOWNCHILDREN,村裡的小孩們
NPC_TOWNPEOPLE,村民
NPC_CHILD1,村裡的小孩1
NPC_CHILD2,村裡的小孩2
NPC_CHILD3,村裡的小孩3
NPC_SCHTE,修特
NPC_MC,主持人
NPC_ALIAS1,美女維京人
NPC_AUDIENCE,觀眾
NPC_ALIAS2,春風新娘
NPC_ALIAS3,金髮海盜
NPC_ALIAS4,貓薄荷愛好者
NPC_Golem,魔像
NPC_EmpireOfficer,帝國軍官
NPC_Hoabis,霍菲斯
NPC_Kain,該隱
NPC_Kurtel,庫爾特
NPC_CHILDREN,孩子們
NPC_BOY,少年
NPC_NOBLE1,貴族1
NPC_NOBLE2,貴族2
NPC_TARGARIOS,特加里奧斯
NPC_SCHWANHEITE,修安海特
NPC_HEXIPOLIA,赫西波利亞
NPC_VELLEKIA,維雷基亞
NPC_ELLICIAD,情誘
NPC_CARTA,信誓
NPC_EUCALETUS,尤卡蕾度思
NPC_NPC_RACIFIL,羅希畢爾
NPC_SUSPICIOUS_BOOK,可疑的書
NPC_NOTDIEPEOPLE,不死之人
NPC_BERMAN,裴勒曼
NPC_CLERK,店員
NPC_DUNNNEMICIA,唐・奈美西亞
NPC_TWISTEDDARK,被扭曲的黑暗
NPC_TRIBESMEN1,部落居民1
NPC_TRIBESMEN2,部落居民2
NPC_SHAKMEH,沙克梅
NPC_JIN,金
NPC_Blacksmith,鐵匠金
NPC_MERCENARY1,傭兵1
NPC_MERCENARY2,傭兵2
NPC_SERVANT1,隨從1
NPC_SERVANT2,隨從2
NPC_SOLDIER6,士兵6
NPC_SOLDIER_GROUP,士兵們
NPC_SUBORDINATE,直屬部下
NPC_GUARDIAN,一般守衛
NPC_MYSTERY_GUARDIAN,可疑的守衛
NPC_MYSTERY_GUARDIAN_GROUP,可疑的守衛們
NPC_KIBERA,基裴拉
CHAPTER1_BOSS1_NAME,馬力克
CHAPTER1_BOSS1_TITLE,狂奔的
CHAPTER1_BOSS1_DESC,擁有跟人類騎士般強大力量的哥布林專業掠奪者
CHAPTER1_BOSS2_NAME,塔洛基
CHAPTER1_BOSS2_TITLE,瘋魔
CHAPTER1_BOSS2_DESC,狡猾又機靈且手藝好的哥布林火藥製造家。
CHAPTER1_BOSS3_NAME,寶德喀
CHAPTER1_BOSS3_TITLE,野豬騎士
CHAPTER1_BOSS3_DESC,率領哥布林與魔王軍隊合作的殘暴哥布林戰士。
CHAPTER2_BOSS1_NAME,拉弗利
CHAPTER2_BOSS1_TITLE,信任之矛
CHAPTER2_BOSS1_DESC,受林精敬重的領袖。
CHAPTER2_BOSS2_NAME,希穆莉絲
CHAPTER2_BOSS2_TITLE,自由之翼
CHAPTER2_BOSS2_DESC,將男人誘騙至領地並慢慢吸取精氣後再將其殺掉的鷹身人御風者。
CHAPTER2_BOSS3_NAME,帕拉萊卡
CHAPTER2_BOSS3_TITLE,地獄深淵
CHAPTER2_BOSS3_DESC,陷入她誘惑下的人們，會忘記死亡的痛苦而快樂地死去。
CHAPTER3_BOSS1_NAME,斯洛
CHAPTER3_BOSS1_TITLE,突擊隊長
CHAPTER3_BOSS1_DESC,吉克的右手，以殘忍、兇猛為著稱的獸人精英戰士
CHAPTER3_BOSS2_NAME,岱恩
CHAPTER3_BOSS2_TITLE,滿懷怨念
CHAPTER3_BOSS2_DESC,赤色大地族人引以為豪的強大薩滿，曾任族長。
CHAPTER3_BOSS3_NAME,吉克
CHAPTER3_BOSS3_TITLE,可蘭的主人
CHAPTER3_BOSS3_DESC,被譽為屠龍者的後裔，為最強的獸人戰士。
CHAPTER4_BOSS1_NAME,烏斯拉
CHAPTER4_BOSS1_TITLE,致命巨劍
CHAPTER4_BOSS1_DESC,曾與莫鐸克一同穿過次元之門的精英骷髏，現為骷髏步兵隊隊長。
CHAPTER4_BOSS2_NAME,克斯提斯
CHAPTER4_BOSS2_TITLE,監視者
CHAPTER4_BOSS2_DESC,曾與莫鐸克一同穿過次元之門的巨大骷髏，負責監視喀瑞德森林。
CHAPTER4_BOSS3_TITLE,靈魂掠奪者
CHAPTER4_BOSS3_DESC,曾與魔王一同穿過次元之門，不僅是魔王的忠心部下，也是所有不死之軀的始祖。
CHAPTER5_BOSS0_TITLE,混種磨菇
CHAPTER5_BOSS0_DESC,蘑菇與豬籠草混種。
CHAPTER5_BOSS1_NAME,機器豺狼
CHAPTER5_BOSS1_TITLE,豺狼探險隊
CHAPTER5_BOSS1_DESC,豺狼薩滿長老，可使用吸收其他生命的禁術，比一般薩滿實力更強大。
CHAPTER5_BOSS2_NAME,巴斯酷斯
CHAPTER5_BOSS2_TITLE,偵查隊長
CHAPTER5_BOSS2_DESC,黑暗精靈弓箭手團團長，可射出同時追蹤數名目標的魔法箭矢。
CHAPTER5_BOSS3_NAME,艾爾蘿絲
CHAPTER5_BOSS3_TITLE,夢魘女王
CHAPTER5_BOSS3_DESC,操縱黑暗精靈的幕後黑手，與惡魔簽訂契約而得以使用高超的黑魔法和月光魔法。
CHAPTER6_BOSS0_NAME,塔莫
CHAPTER6_BOSS1_NAME,阿修羅奈特
CHAPTER6_BOSS1_TITLE,蜥蜴探沙者
CHAPTER6_BOSS2_NAME,柏魯坦
CHAPTER6_BOSS2_TITLE,古代王室牧師
CHAPTER6_BOSS3_TITLE,超越地平線之光
CHAPTER7_BOSS0_NAME,蘭琳德
CHAPTER7_BOSS0_TITLE,悲歌
CHAPTER7_BOSS1_NAME,卡拉
CHAPTER7_BOSS1_TITLE,霜風
CHAPTER7_BOSS2_NAME,盧貝里恩
CHAPTER7_BOSS2_TITLE,恨之入骨
CHAPTER7_BOSS3_NAME,塔卡斯
CHAPTER7_BOSS3_TITLE,冰霜帝王
CHAPTER7_BOSS4_TITLE,冰霜要塞
CHAPTER8_BOSS0_NAME,伊格
CHAPTER8_BOSS0_TITLE,斬龍之劍
CHAPTER8_BOSS1_NAME,拉葛奧里茲
CHAPTER8_BOSS1_TITLE,熔化的熔岩
CHAPTER8_BOSS2_NAME,尼希亞
CHAPTER8_BOSS2_TITLE,燒毀龍的火焰
CHAPTER8_BOSS3_NAME,殷畢洛
CHAPTER8_BOSS3_TITLE,對龍之血虎視眈眈的人
CHAPTER8_BOSS4_NAME,尼奧葛塔
CHAPTER8_BOSS4_TITLE,炎火的魔獸
CHAPTER9_BOSS4_NAME,基貝奧德
CHAPTER9_BOSS4_TITLE,塔之守護者
GOBLIN_SHIELD_SUPERELITE_TITLE_1,鋼鐵
GOBLIN_SHIELD_SUPERELITE_NAME_1,克拉奇
GOBLIN_SHIELD_SUPERELITE_DESC_1,全身包著鐵甲的哥布林。利用鐵甲的重量向下用力攻擊。
HARPY_ARCHER_SUPERELITE_TITLE_1,刀箭
HARPY_ARCHER_SUPERELITE_NAME_1,珮蕊拉
HARPY_ARCHER_SUPERELITE_DESC_1,發射尖銳羽毛做成的箭矢，可攻擊直線上的敵人。
ORC_SHAMAN_SUPERELITE_TITLE_1,紅色詛咒
ORC_SHAMAN_SUPERELITE_NAME_1,塔旭
ORC_SHAMAN_SUPERELITE_DESC_1,使用強大詛咒魔法的獸人族墮落牧師。利用巨大的骨骸施放詛咒。
SKELETON_GIANT_SUPERELITE_TITLE_1,劊子手
SKELETON_GIANT_SUPERELITE_NAME_1,查可
SKELETON_GIANT_SUPERELITE_DESC_1,在巨型骷髏中有著非比尋常之力量的骷髏。\n利用他巨大的身軀震撼大地、踩爛敵人。
GOBLIN_SHIELD_SUPERELITE_TITLE_2,鐵甲君主
GOBLIN_SHIELD_SUPERELITE_NAME_2,德拉卡
ORC_SHAMAN_SUPERELITE_TITLE_2,血怒
ORC_SHAMAN_SUPERELITE_NAME_2,加魯喀
GOLEM_SUPERELITE_TITLE_1,視線守護者
GOLEM_SUPERELITE_NAME_1,帕露絲
GOLEM_SUPERELITE_DESC_1,古代視覺魔法下的魔像結晶體。利用雙臂向下刺而引起爆發。
SPIDER_SUPERELITE_TITLE_1,毒蛛后
SPIDER_SUPERELITE_NAME_1,艾拉烏里
SPIDER_SUPERELITE_DESC_1,擁有劇毒的蛛后，朝四方射出劇毒攻擊敵人。
GIANTWORM_SUPERELITE_TITLE_1,大地之怒
GIANTWORM_SUPERELITE_NAME_1,杜拉德
GIANTWORM_SUPERELITE_DESC_1,有著龍頭般形狀的巨大沙蟲。可召集周遭的沙蟲。
SKELETON_WARRIOR_SUPERELITE_TITLE_1,腐朽巨劍
SKELETON_WARRIOR_SUPERELITE_NAME_1,卡里歐沛
SKELETON_WARRIOR_SUPERELITE_DESC_1,雖然拿的是生鏽的大劍，但是威力不可小覷的骷髏。\n利用強大的劍術將敵人打飛。
SKELETON_GIANT_SUPERELITE_TITLE_2,致命之錘
SKELETON_GIANT_SUPERELITE_NAME_2,地獄塔爾
DRYAD_SPEAR_SUPERELITE_TITLE_1,大地之矛
DRYAD_SPEAR_SUPERELITE_NAME_1,拉弗利歐
DRYAD_SPEAR_SUPERELITE_DESC_1,被稱為大地審判者的林精。丟出自己的矛以釋放大地的力量。
WASP_SUPERELITE_TITLE_1,掠食者
WASP_SUPERELITE_NAME_1,史畢莎
WASP_SUPERELITE_DESC_1,靠著前腳上的巨大鐮刀和尾巴的毒針，能讓所有敵人成為自己的食物。
WOLF_SUPERELITE_TITLE_1,冰霜怒吼
WOLF_SUPERELITE_NAME_1,基里爾
WOLF_SUPERELITE_DESC_1,為狼群BOSS，巨大身軀與白色身體為其特徵，會發出冰霜般的咆哮召喚狼群。
HORNEDBEAR_SUPERELITE_TITLE_1,鋼鐵之爪
HORNEDBEAR_SUPERELITE_NAME_1,葛斯特
HORNEDBEAR_SUPERELITE_DESC_1,殘暴的角熊BOSS。用鋼鐵般的爪子與犄角攻擊敵人。
BOSS_WARTROLL_TITLE_1,死亡之錘
BOSS_WARTROLL_NAME_1,阿樂古
BOSS_GOATWARRIOR_TITLE_1,喪心病狂
BOSS_GOATWARRIOR_NAME_1,菲比歐斯
BOSS_MADASSASSIN_TITLE_1,洪水
BOSS_MADASSASSIN_NAME_1,奧樂雷昂
BOSS_SCORPION_TITLE_1,沙漠暴君
BOSS_SCORPION_NAME_1,塔勒十
RAID_DRAGON_FIRE_TITLE_1,毀滅之火
RAID_DRAGON_FIRE_NAME_1,泰莫雷勒
RAID_DRAGON_BLACK_TITLE_1,暴風黑矛
RAID_DRAGON_BLACK_NAME_1,阿爾瑪塔
RAID_DRAGON_BLUE_TITLE_1,凍土暴君
RAID_DRAGON_BLUE_NAME_1,史卡洛錫亞
RAID_DRAGON_GREEN_TITLE_1,瀕死大地之災難
RAID_DRAGON_GREEN_NAME_1,吉爾基諾司
CHAPTER9_CONQUEST_TITLE,腐爛沼澤的捕食者
CHAPTER9_CONQUEST_NAME,卡薩爾
CONVERSATION_TU_7,咳咳、咳咳、咳咳..
CONVERSATION_TU_8,凱爾，沒事吧?
CONVERSATION_TU_9,嗯，我沒事，但有點擔心落在後面的夥伴，可惡!
CONVERSATION_TU_10,別擔心，他們很強的，不會輕易被打倒。
CONVERSATION_TU_11,塔卡斯..如果你都這麼說了，那應該沒問題。
CONVERSATION_TU_12,哈哈~就算是我也覺得有點吃力。
CONVERSATION_TU_12B,魔族可是很難搞的，雖然你應該比誰都清楚。
CONVERSATION_TU_13,沒想到他們這麼難搞，這麼有毅力的男人可不是我的菜。
CONVERSATION_TU_14,那還真是抱歉了，叛徒愛比絲。
CONVERSATION_TU_15,!
CONVERSATION_TU_16,莫鐸克..果真出現了!
CONVERSATION_TU_17,這不是理所當然的嗎?落入你們這愚蠢到不行的計畫裡真是汙辱人。
CONVERSATION_TU_18,如果在這擋不下你們這些傢伙，也是枉費我這魔族第一謀士之名了。
CONVERSATION_TU_19,雖然到這來很了不起，但也就到此為止了!
CONVERSATION_TU_20,呃啊啊..這些傢伙..這些傢伙..走著瞧，我不會就這樣放棄的!
CONVERSATION_TU_21,滾，莫鐸克!你真是個讓人不舒服的人啊!
CONVERSATION_TU_22,哈哈哈，你也只剩這時候能說大話了!
CONVERSATION_TU_22B,去吧!亡靈們!
CONVERSATION_TU_23,又來一群了，凱爾!
CONVERSATION_TU_24,數量太多了，沒辦法殺死他們。
CONVERSATION_TU_25,呃..我也到極限了。
CONVERSATION_TU_26,凱爾，不要硬撐，退後!
CONVERSATION_TU_26B,再這樣下去你會有危險的!
CONVERSATION_TU_27,不!這種機會不會有第二次的!
CONVERSATION_TU_27B,讓開，我要跟魔王談判!
CONVERSATION_TU_28,凱爾!
CONVERSATION_TU_29,如果那是我愛的男人所希望的，那我能做的就是幫他。
CONVERSATION_TU_30,我願意答應你的請求，因為你是我唯一的朋友。
CONVERSATION_TU_31,塔卡斯，愛比絲!不行，凱爾!我不能讓你自己去!
CONVERSATION_TU_32,瑪莉亞，這件事非我不可，你不是也知道嗎?
CONVERSATION_TU_33,不可以，去了會死啊!
CONVERSATION_TU_33B,現在這狀態怎麼能贏得了魔王!
CONVERSATION_TU_34,只有這點程度的劍士，是不配被稱作人類第一的。
CONVERSATION_TU_35,什麼都好，趕快下決定啊!那些傢伙就要來了!
CONVERSATION_TU_36,好，衝啊!大家一起上!
CONVERSATION_TU_37,凱爾!不要啊~凱爾!!
CONVERSATION_TU_61,你是誰?竟敢進來這..
CONVERSATION_TU_62,你是誰?
CONVERSATION_TU_63,我叫凱德拉，是偉大食人妖族的戰士。
CONVERSATION_TU_64,食人妖族來這做什麼?
CONVERSATION_TU_65,哼，小孩子閃邊去。
CONVERSATION_TU_66,您在這做什麼?
CONVERSATION_TU_67,這裡是深淵之牢。
CONVERSATION_TU_68,這裡不像競技場，是很危險的地方。
CONVERSATION_TU_69,哈哈..但獎勵更好。
CONVERSATION_TU_70,想要獎勵的話要不要挑戰看看?
CONVERSATION_TU_71,等等!先報出你的來源和身分!
CONVERSATION_TU_72,我是奧勒貝利亞的見習騎士，凱瑟。
CONVERSATION_TU_73,奉命來到此處。
CONVERSATION_TU_74,啊，原來你就是凱瑟啊。
CONVERSATION_TU_75,我一直在等你。
CONVERSATION_TU_76,沒什麼，就是在王室地下發現了金庫。
CONVERSATION_TU_77,雖然發現很多金銀財寶，但也有許多怪物出沒。
CONVERSATION_TU_78,為了奧勒貝利亞的安全，拜託你們前往討伐。
CONVERSATION_TU_79,遵命。
CONVERSATION_TU_87,嘿，那邊那位又年輕又帥的騎士大人!
CONVERSATION_TU_88,好像有人叫你，凱瑟?
CONVERSATION_TU_89,唉唷，怎麼會..
CONVERSATION_TU_90,您好，我是這商店的員工，梅伊。
CONVERSATION_TU_91,為了慶祝我們商店開幕，特地送您個禮物!
CONVERSATION_TU_92,要是騎士大人親自到我們店裡的話，還會得到更好的禮物喔!
CONVERSATION_TU_93,謝、謝謝啊..
CONVERSATION_TU_94,嘻嘻，那記得去看看啊，又年輕又帥的騎士大人。
CONVERSATION_TU_95,芙萊兒，不要那樣啦，好丟臉..
CONVERSATION_TU_96,歡迎光臨，這裡是梅伊的綜合商店。
CONVERSATION_TU_97,這裡有能讓又年輕又帥的騎士大人實力更上一層樓的武器和鎧甲喔!
CONVERSATION_TU_98,只要按下使用商店鍵就可以囉。
CONVERSATION_TU_99,使用紅寶石就能更新商品列表喔!
CONVERSATION_TU_100,但如果看看就走掉的話..
CONVERSATION_TU_101,梅伊，會很傷心的!
CONVERSATION_TU_102,嘿嘿，大事不妙喔，又年輕又帥的騎士大人!
CONVERSATION_TU_103,夠了，克麗歐..
CONVERSATION_TU_104,100年前，一位魔法師開啟了惡魔之門，\n導致魔族入侵整個大陸。
CONVERSATION_TU_105,當整個大陸陷入一片火海之際，一群英雄出現了。
CONVERSATION_TU_106,英雄們擊敗了魔族，\n來到了魔王央格文所在的要塞。
CONVERSATION_TU_107,雖然英雄凱爾拿著聖劍艾爾殺死了魔王，\n但卻只留下了聖劍。
CONVERSATION_TU_108,失去首領的魔族們散落在大陸各地，
CONVERSATION_TU_108A,英雄們則將聖劍艾爾封印在生命之樹。
CONVERSATION_TU_109,100年後的現在，大陸重新找回了和平，而人們\n則忘記了過去戰爭帶來的傷痛。
CONVERSATION_TU_110,在一個和平的日子裡，世界之樹周遭卻出現了魔族的蹤跡。
CONVERSATION_TU_111,人類之國，奧勒貝爾，為了調查魔族的蹤跡，\n派人前去調查...
CONVERSATION_TU_114,凱瑟，你現在用的劍看起來很老舊。
CONVERSATION_TU_115,啊，是阿，這是從自衛隊時期用到現在所以~
CONVERSATION_TU_116,剛看你好像有另一把劍?要不要用用看那把?
CONVERSATION_TU_117,哦..那要怎麼做?
CONVERSATION_TU_118,首先按下英雄鍵進到英雄視窗後，
CONVERSATION_TU_119,選擇要裝備的道具後，再按下'裝備'就可以了。
CONVERSATION_TU_120,這不難，試試吧!
CONVERSATION_TU_121,嗯..劍還不算太糟，但好像少了什麼。
CONVERSATION_TU_122,這種時候就要'強化'道具。
CONVERSATION_TU_123,強化?
CONVERSATION_TU_124,嗯，不管是什麼種類的道具都能強化。
CONVERSATION_TU_125,強化後就能提升道具的能力值。
CONVERSATION_TU_126,方法跟裝備差不多，只要按下'強化'鍵即可。
CONVERSATION_TU_127,試試看吧，凱瑟！
CONVERSATION_TU_128,呼嗚~不知道為什麼覺得技能好像對敵人都不太管用?
CONVERSATION_TU_129,這種時候試試看習得技能特性如何?
CONVERSATION_TU_130,技能的特性?
CONVERSATION_TU_131,...你有好好上騎士課嗎，凱瑟？
CONVERSATION_TU_132,啊，啊哈哈，當、當然有阿!
CONVERSATION_TU_133,唉~沒辦法了，你身上有技能書吧?
CONVERSATION_TU_134,你身上這技能書也能學個特性，就來試試看吧!
CONVERSATION_TU_135,要怎麼做?
CONVERSATION_TU_136,先打開英雄視窗，選擇要學習技能的英雄。
CONVERSATION_TU_137,之後選擇'技能'開啟技能視窗後，就按下學到特性的技能，
CONVERSATION_TU_138,就會看到特性習得鍵，只要有足夠的技能書就能強化。
CONVERSATION_TU_139,百聞不如一見，直接試一次吧!
CONVERSATION_TU_175,不僅能學到技能的特性，
CONVERSATION_TU_176,也能將技能強化到凱瑟目前的等級。
CONVERSATION_TU_177,強化技能需要黃金，所以多收集點吧!
CONVERSATION_TU_178,試試看強化技能吧，凱瑟!
CONVERSATION_TU_179,嗯~那裡好像是哥布林的基地。
CONVERSATION_TU_180,那是前哨基地嗎?
CONVERSATION_TU_181,應該沒錯，現在終於明白為什麼哥布林會越來越多了。
CONVERSATION_TU_182,還想說是從哪跑來的，原來是在這紮根了啊。
CONVERSATION_TU_183,趁他們還沒襲擊其他村莊前先消滅掉吧!
CONVERSATION_TU_184,我明白了。
CONVERSATION_TU_185,很好，身為騎士就要有這種氣勢。
CONVERSATION_TU_186,帶頭吧，後面就交給我。
CONVERSATION_TU_187,拜託你了!
CONVERSATION_TU_188,呼~呼~這場仗還真不好打。
CONVERSATION_TU_189,但至少我們還拿到戰利品。
CONVERSATION_TU_190,以後說不定還有不少前哨基地。
CONVERSATION_TU_191,雖然沒有義務要清理，但如果需要戰利品還是可以掃蕩一下的。
CONVERSATION_TU_192,選擇權在你。
CONVERSATION_TU_193,我知道了，羅伊大人。
CONVERSATION_TU_194,那就趕快走吧，已經浪費不少時間了。
CONVERSATION_TU_195,等等，凱瑟。
