KEY,"English"
Sub1_Crow_1_3_16,"Well, that's true. But the problem is I'm also part of the allies!"
Sub1_Crow_1_3_17,"Hmm..."
Sub1_Crow_1_3_18,"Then I should pair you up with Kibera..."
Sub1_Crow_1_3_19,"Woah there, forget it. I'm fine with Pansirone!"
Sub1_Crow_1_3_20,"Or I guess sticking with you works fine too, old man."
Sub1_Crow_1_3_21,"This is strange…"
Sub1_Crow_1_3_22,"I'm sure regular soldiers won't be able to work on an operation like this.\nBut at the same time, sending us seem too excessive…"
Sub1_Crow_1_3_23,"Well, isn't it nice? A gunslinger duo on a mission like this.\nAh, speaking of which..."
Sub1_Crow_1_3_24,"…"
Sub1_Crow_1_3_25,"You listening? Hey, old man?"
Sub1_Crow_1_3_26,"They're coming."
Sub1_Crow_1_3_27,"Geez, what a buzz kill."
Sub1_Crow_1_4_1,"Identifying target..."
Sub1_Crow_1_4_2,"Target verified."
Sub1_Crow_1_4_3,"Didn't that pendant just glow?"
Sub1_Crow_1_4_4,"Huh? What's this? Is it a potion?"
Sub1_Crow_1_4_5,"It's... blood."
Sub1_Crow_1_4_6,"Blood? Why the hell is blood in there? It looks like someone put it in there."
Sub1_Crow_1_4_7,"Eh? What the... that blood just moved!"
Sub1_Crow_1_4_8,"…"
Sub1_Crow_1_4_9,"Ugh, this is creepy…"
Sub1_Crow_1_4_10,"Target secured. Moving out to contact transport unit."
Sub1_Crow_1_4_11,"The Red Princess would never have wanted this."
Sub1_Crow_1_4_12,"But why…"
Sub1_Crow_1_4_13,"are you trying to awaken..."
Sub1_Crow_1_4_14,"??"
Sub1_Crow_1_4_15,"Hey! Is anybody there?"
Sub1_Crow_1_4_16,"It's nothing."
Sub1_Crow_1_4_17,"…"
Sub1_Crow_2_1_1,"The moon was full."
Sub1_Crow_2_1_2,"I was returning from a routine mission."
Sub1_Crow_2_1_3,"That day…"
Sub1_Crow_2_1_4,"My world collapsed."
Sub1_Crow_2_1_5,"It's too late!"
Sub1_Crow_2_1_6,"Who is that over there?"
Sub1_Crow_2_1_7,"Hey! It's dangerous!"
Sub1_Crow_2_1_8,"Hey, you can't go..."
Sub1_Crow_2_1_9,"Stop him!"
Sub1_Crow_2_1_10,"Stop him! Don't let him get in!"
Sub1_Crow_2_1_11,"Do you want to die?"
Sub1_Crow_2_1_12,"It's already burnt to the ground!"
Sub1_Crow_2_1_13,"But inside, there is…"
Sub1_Crow_2_1_14,"The fire was too strong to be put down."
Sub1_Crow_2_1_15,"All I could do was watch."
Sub1_Crow_2_1_16,"The flame was flicking its tongue like a giant snake,"
Sub1_Crow_2_1_17,"devouring all my hopes with a gulp."
Sub1_Crow_2_1_18,"All I could do was watch…"
Sub1_Crow_2_1_19,"Standing riveted before the fire,"
Sub1_Crow_2_1_20,"I couldn't move a single step."
Sub1_Crow_2_1_21,"Only when the fire had burnt away the last single bit of my life,"
Sub1_Crow_2_1_22,"could I fall down to the ground."
Sub1_Crow_2_1_23,"I walked past the place where the door once was,"
Sub1_Crow_2_1_24,"only to realize the fire spared nothing."
Sub1_Crow_2_1_25,"Nothing..."
Sub1_Crow_2_1_26,"Nothing at all."
Sub1_Crow_2_1_27,"There was..."
Sub1_Crow_2_1_28,"nothing at all."
Sub1_Crow_2_1_29,"What a pity! They say both the mother and baby were in the house."
Sub1_Crow_2_1_30,"He must be devastated..."
Sub1_Crow_2_1_31,"Is he the husband?"
Sub1_Crow_2_1_32,"I'd never seen him before..."
Sub1_Crow_2_1_33,"I heard he's a soldier and never came home."
Sub1_Crow_2_1_34,"How unfortunate.. he should've cared about them when they were around."
Sub1_Crow_2_1_35,"Well, it's too late now."
Sub1_Crow_2_1_36,"He's talking with the soldiers to find out who did this."
Sub1_Crow_2_1_37,"He's sane enough to do that?"
Sub1_Crow_2_1_38,"Find everyone who was near the house during the time of the fire."
Sub1_Crow_2_1_39,"Water was completely useless against the fire."
Sub1_Crow_2_1_40,"This definitely isn't an ordinary case."
Sub1_Crow_2_1_41,"The smell of explosive powder won't go away anytime soon."
Sub1_Crow_2_1_42,"Whoever did this wanted it to look like a normal arson attack."
Sub1_Crow_2_1_43,"Look for people who purchased extra clothing nearby."
Sub1_Crow_2_1_44,"And track the route to obtain uncommon inflammable material."
Sub1_Crow_2_1_45,"Use military dogs to track anyone who smells like explosive powder."
Sub1_Crow_2_1_46,"Did I just hear him correctly?"
Sub1_Crow_2_1_47,"I mean, his wife and daughter just died."
Sub1_Crow_2_1_48,"How could he be so cold?"
Sub1_Crow_2_1_49,"He wasn't even there when his family needed him the most."
Sub1_Crow_2_1_50,"What's the point now?"
Sub1_Crow_2_1_51,"How pathetic…"
Sub1_Crow_2_1_52,"You can't even begin to fathom how miserable that man is…"
Sub1_Crow_2_1_53,"Chatting away like idiots…"
Sub1_Crow_2_1_54,"Huh? Is she talking to us?"
Sub1_Crow_2_1_55,"We're just.. I mean…"
Sub1_Crow_2_1_56,"Why is she making such a big fuss?"
Sub1_Crow_2_1_57,"You're here…"
Sub1_Crow_2_1_58,"It's already too late to find out who did this."
Sub1_Crow_2_1_59,"I know..."
Sub1_Crow_2_1_60,"I know how you feel…"
Sub1_Crow_2_1_61,"But you should let them go…"
Sub1_Crow_2_1_62,"…"
Sub1_Crow_2_1_63,"Let them go first. Then you can deal with this."
Sub1_Crow_2_1_64,"…"
Sub1_Crow_2_1_65,"Crow Emrest. Pull yourself together."
Sub1_Crow_2_1_66,"Right…"
Sub1_Crow_2_1_67,"Good."
Sub1_Crow_2_1_68,"The only person"
Sub1_Crow_2_1_69,"that always stayed by my side..."
Sub1_Crow_2_1_70,"Every trace of her…"
Sub1_Crow_2_1_71,"disappeared before my own eyes."
Sub1_Crow_2_1_72,"I looked everywhere,"
Sub1_Crow_2_1_73,"I looked into the skies,"
Sub1_Crow_2_1_74,"I closed and opened my eyes,"
Sub1_Crow_2_1_75,"but she was nowhere to be found."
Sub1_Crow_2_1_76,"I just stared at the pendant"
Sub1_Crow_2_1_77,"and began talking about"
Sub1_Crow_2_1_78,"all the little things I've been through."
Sub1_Crow_2_1_79,"Slowly, and quietly."
Sub1_Crow_2_1_80,"As if…"
Sub1_Crow_2_1_81,"the two of them could hear me."
Sub1_Crow_2_1_82,"Vacantly..."
Sub1_Crow_2_1_83,"and quietly..."
Sub1_Crow_2_1_84,"Staring at the picture inside,"
Sub1_Crow_2_1_85,"I just kept talking for a hours."
Sub1_Crow_2_1_86,"I used to have nothing."
Sub1_Crow_2_1_87,"Nobody to care for."
Sub1_Crow_2_1_88,"No one to love."
Sub1_Crow_2_1_89,"I had no dream, no purpose to life."
Sub1_Crow_2_1_90,"But you came to me, despite it all."
Sub1_Crow_2_1_91,"Oh, how I tried to keep you away with cold words."
Sub1_Crow_2_1_92,"Had I not met you then,"
Sub1_Crow_2_1_93,"and had I not been changed by your love,"
Sub1_Crow_2_1_94,"would things have been different?"
Sub1_Crow_2_1_95,"Wouldn't the two people in the world that I love the most..."
Sub1_Crow_2_1_96,"Wouldn't they be living a painless life.."
Sub1_Crow_2_1_97,"A happy life…"
Sub1_Crow_2_1_98,"with nothing to worry about?"
Sub1_Crow_2_1_99,"Rose..."
Sub1_Crow_2_1_100,"Thank you..."
Sub1_Crow_2_1_101,"for marrying me..."
Sub1_Crow_2_1_102,"and being the mother of our daughter."
Sub1_Crow_2_1_103,"You deserved someone better."
Sub1_Crow_2_1_104,"Loah, my beloved daughter,"
Sub1_Crow_2_1_105,"I am.. so sorry."
Sub1_Crow_2_1_106,"What you had to go through must have been so painful.."
Sub1_Crow_2_1_107,"Sorry..."
Sub1_Crow_2_1_108,"I am.. sorry."
Sub1_Crow_2_1_109,"Dad is…"
Sub1_Crow_2_1_110,"Dad loves you so much..."
Sub1_Crow_2_1_111,"So much... I love you so much..."
Sub1_Crow_2_1_112,"more than anything in the world."
Sub1_Crow_2_1_113,"If…"
Sub1_Crow_2_1_114,"you're all gone..."
Sub1_Crow_2_1_115,"and I'm left here alone..."
Sub1_Crow_2_1_116,"…"
Sub1_Crow_2_1_117,"What am I.."
Sub1_Crow_2_1_118,"What am I supposed to do?"
Sub1_Crow_2_1_119,"Rose, what should I..."
Sub1_Crow_2_1_120,"Why..."
Sub1_Crow_2_1_121,"Why aren't you here?"
Sub1_Crow_2_1_122,"Why..."
Sub1_Crow_2_1_123,"The words wouldn't come out of my mouth."
Sub1_Crow_2_1_124,"Only sorrow filled my heart."
Sub1_Crow_2_1_125,"Such pain and devastation.."
Sub1_Crow_2_1_126,"I couldn't breathe."
Sub1_Crow_2_1_127,"I curled up on the floor"
Sub1_Crow_2_1_128,"and cried through the night"
Sub1_Crow_2_1_129,"Until the tears ran dry."
Sub1_Crow_3_1_1,"Again. I can sense the gaze."
Sub1_Crow_3_1_2,"It's been a week since the funeral."
Sub1_Crow_3_1_3,"And ever since, I can feel that"
Sub1_Crow_3_1_4,"the guards are still watching me."
Sub1_Crow_3_1_5,"Hound unit was disbanded."
Sub1_Crow_3_1_6,"Unable to carry out any further missions due to unstable state of mind."
Sub1_Crow_3_1_7,"That was all I was told."
Sub1_Crow_3_1_8,"I heard my team was scattered to different regions."
Sub1_Crow_3_1_9,"I can sense that this country that calls itself the Empire"
Sub1_Crow_3_1_10,"is trying to isolate me from something."
Sub1_Crow_3_1_11,"I don't know what it is,"
Sub1_Crow_3_1_12,"but I know only too well what I must do."
Sub1_Crow_3_1_13,"First, I'll leave here and head to Orvel."
Sub1_Crow_3_1_14,"Read this note"
Sub1_Crow_3_1_15,"when nobody is around."
Sub1_Crow_3_1_16,"The note Valance gave me…"
Sub1_Crow_3_1_17,"I had to burn it right after reading it."
Sub1_Crow_3_1_18,"This wasn't a simple arson. It was premeditated."
Sub1_Crow_3_1_19,"Don't trust the military. There's something huge behind all this."
Sub1_Crow_3_1_20,"Evil Knights Project."
Sub1_Crow_3_1_21,"What you've secured from the mission is key to the project."
Sub1_Crow_3_1_22,"3 years ago, "
Sub1_Crow_3_1_23,"Rose left Magos Le'flamme as she opposed the project."
Sub1_Crow_3_1_24,"There may be a connection."
Sub1_Crow_3_1_25,"Currently, the owner of the Gold Bar is heading to Orvel for negotiation."
Sub1_Crow_3_1_26,"We are contacting someone to assist you."
Sub1_Crow_3_1_27,"Lastly..."
Sub1_Crow_3_1_28,"We're in the final stage of optimizing the thing she left for you."
Sub1_Crow_3_1_29,"What is so important about him that we should keep our eyes on him at all time?"
Sub1_Crow_3_1_30,"He never does anything special."
Sub1_Crow_3_1_31,"Well, I heard he's a navy officer. That's all I know."
Sub1_Crow_3_1_32,"Whatever. We just have do what we're ordered to do."
Sub1_Crow_3_1_33,"Maybe they're worried that he's going to cross the border to Orvelia and commit some kind of crime there?"
Sub1_Crow_3_1_34,"Why is he here anyway?"
Sub1_Crow_3_1_35,"Definitely suspicious.. Is he trying to exile himself or something?"
Sub1_Crow_3_1_36,"What good could fleeing the country do him?"
Sub1_Crow_3_1_37,"What's wrong?"
Sub1_Crow_3_1_38,"Where did he go..?"
Sub1_Crow_3_1_39,"What? Huh? What!?"
Sub1_Crow_3_1_40,"Find him, now!"
Sub1_Crow_3_1_41,"Oh dear, looks like you're in some trouble."
Sub1_Crow_3_1_42,"Who are... Argh!"
Sub1_Crow_3_1_43,"That guy is a troublesome. I can't have him roam around out there."
Sub1_Crow_3_1_44,"Nor can I find someone who is skilled enough to deal with him without making a mess."
Sub1_Crow_3_1_45,"Maybe now is the time to bring in the thing for a test run."
Sub1_Crow_3_1_46,"Alright."
Sub1_Crow_3_2_1,"Beyond this area is the border."
Sub1_Crow_3_2_2,"But... Something's not right."
Sub1_Crow_3_2_3,"I don't see any border guards."
Sub1_Crow_3_2_4,"Kuh-"
Sub1_Crow_3_2_5,"!?"
Sub1_Crow_3_3_1,"Kwaaah!"
Sub1_Crow_3_3_2,"…"
Sub1_Crow_3_4_1,"K-kuhhh!!!"
Sub1_Crow_3_4_2,"!!"
Sub1_Crow_3_4_3,"Kwaaaaaah!!!"
Sub1_Crow_3_4_4,"!?"
Sub1_Crow_3_5_1,"… Type 0?"
Sub1_Crow_3_5_2,"I'd better take care of it first."
Sub1_Crow_3_5_3,"I heard a gunshot!"
Sub1_Crow_3_5_4,"It came from there!"
Sub1_Crow_3_5_5,"…"
Sub1_Crow_3_5_6,"Who's there!?"
Sub1_Crow_3_5_7,"Get him!"
Sub1_Crow_3_5_8,"Hmm. That didn't work."
Sub1_Crow_3_5_9,"My apologies."
Sub1_Crow_3_5_10,"No, he's just too strong. That's all."
Sub1_Crow_3_5_11,"Its cognitive ability isn't quite there yet,"
Sub1_Crow_3_5_12,"But its physical capabilities are far beyond our expectations."
Sub1_Crow_3_5_13,"Really? I just saw it get shot through the heart."
Sub1_Crow_3_5_14,"We should be able to revive it without a problem if we take it to the lab now."
Sub1_Crow_3_5_15,"Its regeneration ability is also beyond our..."
Sub1_Crow_3_5_16,"So what?"
Sub1_Crow_3_5_17,"That thing hardly seems to be in control."
Sub1_Crow_3_5_18,"Apologies. We're worried that it could go on a rampage and break down\nif we make excessive adjustments.."
Sub1_Crow_3_5_19,"Tsk, it doesn't matter. We can always dispose of it and bring in a new one."
Sub1_Crow_3_5_20,"That's the sole purpose of their existence."
Sub1_Crow_3_5_21,"Anyways, now that we saw that the blood effect is working, the Vampire dude can supply us the blood."
Sub1_Crow_3_5_22,"The problem is the amount of mana required for fusion though.."
Sub1_Crow_3_5_23,"There is a suitable subject for that matter."
Sub1_Crow_3_5_24,"The prime minister of Orvelia whom I've mentioned before, El Mori..."
Sub1_Crow_3_5_25,"Shush."
Sub1_Crow_3_5_26,"You aren't supposed to say that name out loud in the Empire."
Sub1_Crow_3_5_27,"You're right. That was careless of me."
Sub1_Crow_3_5_28,"Well, I'll hear about it from him in person."
Sub1_Crow_3_5_29,"Understood."
Sub1_Crow_3_5_30,"And, the soldiers who witnessed this…"
Sub1_Crow_3_5_31,"Yes, I'll take care of them."
Sub1_Crow_3_5_32,"What, what are you guys..?"
Sub1_Crow_3_5_33,"Argh!!!"
Sub1_Crow_3_5_34,"H-help!"
Sub1_Crow_4_1_1,"Ah ha- I've been wondering who called me in the middle of the night."
Sub1_Crow_4_1_2,"…"
Sub1_Crow_4_1_3,"Are you the owner of the Gold Bar?"
Sub1_Crow_4_1_4,"Call me Cassandra."
Sub1_Crow_4_1_5,"I'm..."
Sub1_Crow_4_1_6,"I know who you are. The leader of the Hound, a special forces unit known to only a handful of people in the Navy."
Sub1_Crow_4_1_7,"Lieutenant Commander Crow, aka…"
Sub1_Crow_4_1_8,"My unit has been disbanded."
Sub1_Crow_4_1_9,"Ah, I haven't heard about that! Thanks for the info."
Sub1_Crow_4_1_10,"Now then, will you tell me why you called a lady out in the middle of the night?"
Sub1_Crow_4_1_11,"By the way, I was truly surprised."
Sub1_Crow_4_1_12,"Valance, the chief research director of the famed Magos Le'flamme, reaching out to us first for a favor?"
Sub1_Crow_4_1_13,"They don't like us, you know, since we trade new weapons as well."
Sub1_Crow_4_1_14,"You mean illegally and secretly seizing the weapons?"
Sub1_Crow_4_1_15,"Hahaha! You're right. What we do is hardly legal."
Sub1_Crow_4_1_16,"Well, I guess that's why they dislike us and won't provide us with any information about the new weapons that are being manufactured at Magos Le'Flamme."
Sub1_Crow_4_1_17,"To think that Chief Director Valance would offer to share information in exchange for this meeting.."
Sub1_Crow_4_1_18,"I'm guessing the two of you are very close?"
Sub1_Crow_4_1_19,"What did she tell you?"
Sub1_Crow_4_1_20,"The blood which you retrieved from the northeastern region of the Empire."
Sub1_Crow_4_1_21,"…"
Sub1_Crow_4_1_22,"We already know about it to some degree."
Sub1_Crow_4_1_23,"Blood of the Vampire."
Sub1_Crow_4_1_24,"Blood... of the Vampire?"
Sub1_Crow_4_1_25,"Are you talking about the monsters from stories?"
Sub1_Crow_4_1_26,"Fufu.. They are not just some fictional monsters from old bedtime stories."
Sub1_Crow_4_1_27,"They exist, and have been managing to hide pretty well up till now."
Sub1_Crow_4_1_28,"So well hidden, that humans just can't notice them."
Sub1_Crow_4_1_29,"We wouldn't have believed it either if we hadn't seen the blood ourselves."
Sub1_Crow_4_1_30,"I heard the one you retrieved was the blood of the most noble and rarest of all the vampires."
Sub1_Crow_4_1_31,"It's known to have been sealed by an ancient civilization's technology, but you somehow took it."
Sub1_Crow_4_1_32,"…"
Sub1_Crow_4_1_33,"What's the blood for?"
Sub1_Crow_4_1_34,"Well, it can be used for various purposes."
Sub1_Crow_4_1_35,"Who's the supplier of that blood? Is there an organization distributing it?"
Sub1_Crow_4_1_36,"Organization... hmm..."
Sub1_Crow_4_1_37,"What's it called?"
Sub1_Crow_4_1_38,"I understand you're in a rush, but one question at a time please."
Sub1_Crow_4_1_39,"You're right. I was rushing you."
Sub1_Crow_4_1_40,"I'll say this first. I don't trade vampire blood."
Sub1_Crow_4_1_41,"You didn't answer my question."
Sub1_Crow_4_1_42,"Geez, you're a boring old man."
Sub1_Crow_4_1_43,"…?"
Sub1_Crow_4_1_44,"You don't seem young enough to call me an old man…"
Sub1_Crow_4_1_45,"Haha, it's rude to say something like that to a lady."
Sub1_Crow_4_1_46,"!?"
Sub1_Crow_4_1_47,"I didn't notice you coming at all..."
Sub1_Crow_4_1_48,"I'm sure you didn't. I tried very hard not to attract your attention, good lady."
Sub1_Crow_4_1_49,"Um.. okay..?"
Sub1_Crow_4_1_50,"Oh, and I should tell you this as well. Your guards are sound asleep, my lady."
Sub1_Crow_4_1_51,"All 7 of them?"
Sub1_Crow_4_1_52,"Yes, you got a keen eye. All 7 of them."
Sub1_Crow_4_1_53,"You're both very interesting."
Sub1_Crow_4_1_54,"One is rather dull but luring, and the other lacks maturity, but still…"
Sub1_Crow_4_1_55,"That's what makes me charming. And guess what? I've still got more ways to impress!"
Sub1_Crow_4_1_56,"Just what I would expect from a famous narcissist."
Sub1_Crow_4_1_57,"Ah, so you've heard of me."
Sub1_Crow_4_1_58,"It would be strange if someone from the Empire does not know the name of Fluss, the second-in-charge of the Imperial Guard."
Sub1_Crow_4_1_59,"Even when I'm not in uniform, I'm bound to be recognized, eh?"
Sub1_Crow_4_1_60,"(What is he saying...?)"
Sub1_Crow_4_1_61,"Huh? Is something on my face?"
Sub1_Crow_4_1_62,"No."
Sub1_Crow_4_1_63,"So, about..."
Sub1_Crow_4_1_64,"Yes, most arms dealers, including Lady Cassandra here, would avoid trading the Blood of Vampire."
Sub1_Crow_4_1_65,"…"
Sub1_Crow_4_1_66,"??"
Sub1_Crow_4_1_67,"…Never mind."
Sub1_Crow_4_1_68,"Yes, just like he said, we don't trade it at all."
Sub1_Crow_4_1_69,"It's not about what's right or wrong. People that need such a thing are so hard to come by."
Sub1_Crow_4_1_70,"Also, even though it's expensive, vampire blood is extremely difficult to procure and dangerous to distribute. It's bad for business."
Sub1_Crow_4_1_71,"True, it would yield a huge profit, but we can't risk our lives every time we make a deal."
Sub1_Crow_4_1_72,"We can't afford to be their target as well."
Sub1_Crow_4_1_73,"Whose target?"
Sub1_Crow_4_1_74,"The Vampire Hunters."
Sub1_Crow_4_1_75,"We'll talk about them some other time."
Sub1_Crow_4_1_76,"Well, despite all those difficulties, there has recently been a case where an experiment was conducted with this blood."
Sub1_Crow_4_1_77,"I don't know who led the experiment, but that blood was necessary for it."
Sub1_Crow_4_1_78,"Now we know that the experiment has started to produce results."
Sub1_Crow_4_1_79,"The experiment you speak of..."
Sub1_Crow_4_1_80,"Yes, the Evil Knights Project."
Sub1_Crow_4_1_81,"The goal of the Evil Knights Project is to create an ultimate Berserk Warrior."
Sub1_Crow_4_1_82,"The kind that can be fully controlled by its owner."
Sub1_Crow_4_1_83,"An obedient Berserk Warrior? That sounds like an oxymoron."
Sub1_Crow_4_1_84,"Yes. One that attracts many ambitious minds."
Sub1_Crow_4_1_85,"Aside from the complex, detailed work required to create this powerful soldier, there are 3 major things they need."
Sub1_Crow_4_1_86,"First, a human body. One that holds enormous physical capabilities, and whose soul has just departed."
Sub1_Crow_4_1_87,"Second, the Blood of Vampire. A means to bind the body with the power that far exceeds its capacity."
Sub1_Crow_4_1_88,"Lastly, a tremendous amount of Mana that would combine that blood and body and reanimate it."
Sub1_Crow_4_1_89,"This complex process was all being researched at the 4th Research Department at Magos Le'flamme until two years ago."
Sub1_Crow_4_1_90,"4th Research Department...? You mean..."
Sub1_Crow_4_1_91,"Yes, that's where your wife, Lead Researcher Rose Christina, used to work."
Sub1_Crow_4_1_92,"Rose Christina had the biggest role in researching the mysterious branch of life science in the Empire."
Sub1_Crow_4_1_93,"But she was too idealistic to the point where she lacked sense of reality. In short, she was too…ethical."
Sub1_Crow_4_1_94,"She was the one who stopped Chief Director Valance from giving us our commission over ethical issues."
Sub1_Crow_4_1_95,"I can't say she got along well with us."
Sub1_Crow_4_1_96,"I heard that she left the lab some time ago..."
Sub1_Crow_4_1_97,"It seems the good lady hasn't heard of it."
Sub1_Crow_4_1_98,"??"
Sub1_Crow_4_1_99,"…"
Sub1_Crow_4_1_100,"I'm deeply sorry for what happened to your wife. My deepest condolences to you."
Sub1_Crow_4_1_101,"Ah... that's..."
Sub1_Crow_4_1_102,"I'm so sorry..."
Sub1_Crow_4_1_103,"It's all good."
Sub1_Crow_4_1_104,"…"
Sub1_Crow_4_1_105,"It is really a terrible loss for the Empire."
Sub1_Crow_4_1_106,"I am also investigating the Evil Knights Project, though we don't share the same purpose."
Sub1_Crow_4_1_107,"I found out that the Evil Knights Project was terminated two years ago."
Sub1_Crow_4_1_108,"In despite of all concerns, people were forced to carry on with the project."
Sub1_Crow_4_1_109,"However, your wife was uncooperative because she was against it when she was taking part in the project."
Sub1_Crow_4_1_110,"The resistance of its most talented lead researcher, an enormous budget that kept the research going,"
Sub1_Crow_4_1_111,"research materials so rare that money couldn't buy, unending trials and errors,"
Sub1_Crow_4_1_112,"and above all, the inhumane nature of the project created controversey amongst those who were part of it."
Sub1_Crow_4_1_113,"What Lead Researcher Rose wanted to accomplish with her knowledge in life science was not some destructive research like the Evil Knights Project."
Sub1_Crow_4_1_114,"She wanted to help and heal those suffering from wounds and disabilities caused by accidents and wars."
Sub1_Crow_4_1_115,"She was the one who established the fundamental outline of the project with enthusiasm,"
Sub1_Crow_4_1_116,"but as soon as she found out where the project was going,\nshe became the first one to leave."
Sub1_Crow_4_1_117,"After all, there was no reason to continue this unproductive research."
Sub1_Crow_4_1_118,"The project was completely discontinued two years ago,"
Sub1_Crow_4_1_119,"but we discovered that the project was back up and running after less than a year."
Sub1_Crow_4_1_120,"The research progressed past the theoretical. Experiments were being carried out."
Sub1_Crow_4_1_121,"And this research lab wasn't filled with sane scientists."
Sub1_Crow_4_1_122,"Some ugly work was being done in the shadows."
Sub1_Crow_4_1_123,"Simply put, it was a black market where the nobles provided the resources and used the results for their own good."
Sub1_Crow_4_1_124,"Well, it's no concern of His Majesty Emperor."
Sub1_Crow_4_1_125,"However, it will become a big problem if the Berserk Warriors produced by this project \nend up in the hands of rebels or the leaders of hostile countries."
Sub1_Crow_4_1_126,"What concerns us the most is"
Sub1_Crow_4_1_127,"the person who is funding these experiments."
Sub1_Crow_4_1_128,"Lord Reinhart Le Orlean, one of the Emperor's relatives."
Sub1_Crow_4_1_129,"What is worse, there is a bigger organization behind Reinhart\nworking in collusion with him."
Sub1_Crow_4_1_130,"That organization is called Pandora."
Sub1_Crow_4_1_131,"Pandora..."
Sub1_Crow_4_1_132,"It's a shame that we know nothing about what they're up to, and why they're doing this."
Sub1_Crow_4_1_133,"We only managed to learn its name recently..."
Sub1_Crow_4_1_134,"That is why I'm worried."
Sub1_Crow_4_1_135,"The less we know about the danger, the more likely it is to cause trouble to His Majesty Emperor's well-being."
Sub1_Crow_4_1_136,"So, Pandora is behind all this?"
Sub1_Crow_4_1_137,"That is how we see it now."
Sub1_Crow_4_1_138,"Also, there was intel about a strange building inside the estates of Lord Reinhart."
Sub1_Crow_4_1_139,"Sorry to interrupt,"
Sub1_Crow_4_1_140,"but thanks to you two, it seems like I got dragged into this mess as well."
Sub1_Crow_4_1_141,"Hmm. They have no reason to point their swords at me\nsince I'm the closest servant to His Majesty."
Sub1_Crow_4_1_142,"Then, is this because of us two?"
Sub1_Crow_4_1_143,"Why?"
Sub1_Crow_4_1_144,"An arms dealer who has the biggest business in the Empire\nand is uncooperative in the distribution of Blood of Vampire..."
Sub1_Crow_4_1_145,"Let's put it this way. They seem to want to establish firm ground to corner the market."
Sub1_Crow_4_1_146,"Hahaha. How unfortunate for you."
Sub1_Crow_4_1_147,"Also, there could be a link between the two of you that I don't know about."
Sub1_Crow_4_1_148,"Maybe a request by a third party who's not here right now?"
Sub1_Crow_4_1_149,"…"
Sub1_Crow_4_1_150,"…"
Sub1_Crow_4_1_151,"Don't worry, they won't even have a chance to approach you."
Sub1_Crow_4_1_152,"All you have to do is stay beautiful while my sword does the dancing."
Sub1_Crow_4_1_153,"*Giggle* That doesn't sound bad at all."
Sub1_Crow_4_2_1,"Just as I expected. They must be the test subjects of the project."
Sub1_Crow_4_2_2,"This is the Evil Knights Project..."
Sub1_Crow_4_2_3,"It's dangerous to leave them out here. We should take them all out."
Sub1_Crow_4_3_1,"Tsk. That pest from the Imperial Guard..."
Sub1_Crow_4_3_2,"If only he wasn't here… What a mess."
Sub1_Crow_4_3_3,"That man keeps making things difficult.."
Sub1_Crow_4_3_4,"We should retreat for now."
Sub1_Crow_4_3_5,"Yes, sir."
