KEY,ChineseSimplified
SKILL_DESC_90000051,每损失1%生命值，攻击提高1%且攻击速度提高10。
SKILL_DESC_90000052,每损失1%生命值，攻击提高1.2%且攻击速度提高12。
SKILL_DESC_90000053,每损失1%生命值，攻击提高1.4%且攻击速度提高14。
SKILL_DESC_90000054,每损失1%生命值，攻击提高1.7%且攻击速度提高17。
SKILL_DESC_90000055,每损失1%生命值，攻击提高2%且攻击速度提高20。
SKILL_NAME_610,冲撞
SKILL_NAME_611,冲撞II
SKILL_NAME_612,冲撞III
SKILL_NAME_613,冲撞IV
SKILL_NAME_620,头锤
SKILL_NAME_621,头锤II
SKILL_NAME_622,头锤III
SKILL_NAME_623,头锤IV
SKILL_NAME_630,大地化身
SKILL_NAME_631,大地化身II
SKILL_NAME_632,大地化身III
SKILL_NAME_633,大地化身IV
SKILL_NAME_640,碎甲
SKILL_NAME_641,碎甲II
SKILL_NAME_642,碎甲III
SKILL_NAME_643,碎甲IV
SKILL_NAME_650,苦痛抵御
SKILL_DESC_610,造成[ffc800]{1}[-]点物理伤害并击倒敌人[64ffff]{2}[-]秒。
SKILL_DESC_611,伤害提高[64ff64]{1}[-]%
SKILL_DESC_612,伤害提高[64ff64]{1}[-]%
SKILL_DESC_613,降低击中敌人的物理防御[ff6464]{2}[-]%，持续[64ffff]{1}[-]秒。
SKILL_DESC_620,冲撞敌人，造成[ffc800]{1}[-]点物理伤害，把敌人击退。击中敌人的攻击速度降低[ff6464]{3}[-]%，持续[64ffff]{2}[-]秒。
SKILL_DESC_621,伤害提高[64ff64]{1}[-]%
SKILL_DESC_622,伤害提高[64ff64]{1}[-]%
SKILL_DESC_623,降低目标攻击[ff6464]{1}[-]%。
SKILL_DESC_630,提高物理防御与魔法防御[ffc800]{2}[-]，持续[64ffff]{1}[-]秒，并治疗相当于生命值的[64ff64]{3}[-]%。免疫控场效果。
SKILL_DESC_631,防御力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_632,防御力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_633,伤害减免提高[ff6464]{1}[-]
SKILL_DESC_640,攻击时，削弱敌人的物理防御[ff6464]{2}[-]，持续[64ffff]{1}[-]秒。最多能堆叠[64ffff]5[-]次。
SKILL_DESC_641,防御力减少量提升[64ff64]{1}[-]%。
SKILL_DESC_642,防御力减少量提升[64ff64]{1}[-]%。
SKILL_DESC_643,每个堆叠造成敌人的物理闪躲率降低[ff6464]{1}[-]%。
SKILL_DESC_90000060,受到伤害时堆叠龙怒效果，持续10秒。每个龙怒效果提高攻击与防御0.8%。最多能堆叠100次。
SKILL_DESC_90000061,受到伤害时堆叠龙怒效果，持续10秒。每个龙怒效果提高攻击与防御1%。最多能堆叠100次。
SKILL_DESC_90000062,受到伤害时堆叠龙怒效果，持续10秒。每个龙怒效果提高攻击与防御1.2%。最多能堆叠100次。
SKILL_DESC_90000063,受到伤害时堆叠龙怒效果，持续10秒。每个龙怒效果提高攻击与防御1.4%。最多能堆叠100次。
SKILL_DESC_90000064,受到伤害时堆叠龙怒效果，持续10秒。每个龙怒效果提高攻击与防御1.7%。最多能堆叠100次。
SKILL_DESC_90000065,受到伤害时堆叠龙怒效果，持续10秒。每个龙怒效果提高攻击与防御2%。最多能堆叠100次。
SKILL_NAME_710,急剧射击
SKILL_NAME_711,急剧射击II
SKILL_NAME_712,急剧射击III
SKILL_NAME_713,急剧射击IV
SKILL_NAME_730,黏性炸弹
SKILL_NAME_731,黏性炸弹II
SKILL_NAME_732,黏性炸弹III
SKILL_NAME_733,黏性炸弹IV
SKILL_NAME_720,烟雾弹
SKILL_NAME_721,烟雾弹II
SKILL_NAME_722,烟雾弹III
SKILL_NAME_723,烟雾弹IV
SKILL_NAME_740,加农炮弹
SKILL_NAME_741,加农炮弹II
SKILL_NAME_742,加农炮弹III
SKILL_NAME_743,加农炮弹IV
SKILL_NAME_750,武器改造
SKILL_DESC_710,给予前方直线内的敌人[ffc800]{1}[-]的物理伤害并将其推开。如果目标敌人不是英雄将额外给予[ffc800]{2}[-]的物理伤害并在{3}秒内使其陷入晕眩。
SKILL_DESC_711,伤害提高[64ff64]{1}[-]%
SKILL_DESC_712,伤害提高[64ff64]{1}[-]%
SKILL_DESC_713,伤害提高[64ff64]{1}[-]%
SKILL_DESC_720,对范围内的敌人造成[ffc800]{1}[-]物理伤害并于[64ffff]{2}[-]秒内使对象受到的物理伤害增加[ff6464]{3}[-]%，并陷入致盲状态 [64ffff]{4}[-]秒。
SKILL_DESC_721,伤害提高[64ff64]{1}[-]%
SKILL_DESC_722,伤害提高[64ff64]{1}[-]%
SKILL_DESC_723,造成伤害时使敌人晕眩1秒。
SKILL_DESC_730,对随机敌人贴上会在[64ffff]{1}[-]秒内爆炸的胶黏弹。爆炸会对远距敌人目前生命值造成最多[ffc800]{2}[-]点物理伤害，并陷入晕眩[64ffff]3[-]秒。胶黏弹贴上时，目标会暈眩[64ffff]2[-]秒。
SKILL_DESC_731,伤害提高[64ff64]{1}[-]%
SKILL_DESC_732,伤害提高[64ff64]{1}[-]%
SKILL_DESC_733,伤害提高[64ff64]{1}[-]%
SKILL_DESC_740,每次一般攻击有[64ff64]15[-]%的机会发射炸弹，对范围内的敌人造成[ffc800]{2}[-]物理伤害，并使敌人晕眩[64ffff]2[-]秒。
SKILL_DESC_741,伤害提高[64ff64]{1}[-]%
SKILL_DESC_742,伤害提高[64ff64]{1}[-]%
SKILL_DESC_743,伤害提高[64ff64]{1}[-]%
SKILL_DESC_90000070,攻击时有25%的几率可获得火药堆叠。每获得1层火药自身的攻击力将增加{1}%、攻击速度增加{2}，以及对非英雄的敌人造成的伤害量增加{3}%。火药最多可堆叠{4}层且无法解除。
SKILL_DESC_90000071,攻击时有25%的机率获得火药。每获得1层火药将增加攻击力3.6%、攻击速度36，以及对非英雄的敌人造成的伤害量3.6%。火药最多可堆叠7层且无法解除。
SKILL_DESC_90000072,攻击时有25%的机率获得火药。每获得1层火药将增加攻击力4.3%、攻击速度43，以及对非英雄的敌人造成的伤害量4.3%。火药最多可堆叠7层且无法解除。
SKILL_DESC_90000073,攻击时有25%的机率获得火药。每获得1层火药将增加攻击力5.1%、攻击速度51，以及对非英雄的敌人造成的伤害量5.1%。火药最多可堆叠7层且无法解除。
SKILL_DESC_90000074,攻击时有25%的机率获得火药。每获得1层火药将增加攻击力6.2%、攻击速度62，以及对非英雄的敌人造成的伤害量6.2%。火药最多可堆叠7层且无法解除。
SKILL_DESC_90000075,攻击时有25%的机率获得火药。每获得1层火药将增加攻击力7.5%、攻击速度75，以及对非英雄的敌人造成的伤害量7.5%。火药最多可堆叠7层且无法解除。
SKILL_NAME_810,雷霆箭
SKILL_NAME_811,雷霆箭II
SKILL_NAME_812,雷霆箭III
SKILL_NAME_813,雷霆箭IV
SKILL_NAME_820,治疗之雨
SKILL_NAME_821,治疗之雨II
SKILL_NAME_822,治疗之雨III
SKILL_NAME_823,治疗之雨IV
SKILL_NAME_830,迅捷之风
SKILL_NAME_831,迅捷之风II
SKILL_NAME_832,迅捷之风III
SKILL_NAME_833,迅捷之风IV
SKILL_NAME_840,连环闪电
SKILL_NAME_841,连环闪电II
SKILL_NAME_842,连环闪电III
SKILL_NAME_843,连环闪电IV
SKILL_NAME_850,充能爆破
SKILL_DESC_810,随机对敌人降下5个雷球，造成[ffc800]{1}[-]点魔法伤害并施放电击，受到电击的敌人会暈眩[64ffff]{2}[-]秒
SKILL_DESC_811,伤害提高[64ff64]{1}[-]%
SKILL_DESC_812,伤害提高[64ff64]{1}[-]%
SKILL_DESC_813,暴击机率提高[64ff64]{1}[-]。
SKILL_DESC_820,治疗所有友军的生命值[ffc800]{2}[-]点，持续[64ffff]{1}[-]秒。
SKILL_DESC_821,治愈量提高[64ff64]{1}[-]%。
SKILL_DESC_822,治愈量提高[64ff64]{1}[-]%。
SKILL_DESC_823,使用时，伤害减免提高[ff6464]{1}[-]，且免疫控场。
SKILL_DESC_830,所有友军的攻击提高[64ff64]{2}[-]，攻击速度提高[64ff64]{3}[-]，持续[64ffff]{1}[-]秒。
SKILL_DESC_831,攻击提高[64ff64]{1}[-]%。
SKILL_DESC_832,攻击提高[64ff64]{1}[-]%。
SKILL_DESC_833,技能持续期间，暴击机率提高[64ff64]{1}[-]。
SKILL_DESC_840,每[64ffff]{1}[-]秒对4名敌人造成[ffc800]{2}[-]的魔法伤害，并于[64ffff]{3}[-]秒内使其触电，在施展暴击时使敌人于[64ffff]1[-]秒内呈现晕眩状态。呈现触电状态的敌人将于{4}秒内受到共[ffc800]{5}[-]的魔法伤害。
SKILL_DESC_841,伤害提高[64ff64]{1}[-]%
SKILL_DESC_842,伤害提高[64ff64]{1}[-]%
SKILL_DESC_843,伤害提高[64ff64]{1}[-]%
SKILL_DESC_90000080,进行一般攻击时有10%的机率随机对2名敌人造成攻击力100%的魔法伤害，并使其呈现触电状态。如果目标已处于触电状态，将陷入晕眩2秒。
SKILL_DESC_90000081,进行一般攻击时有12%的机率随机对2名敌人造成攻击力120%的魔法伤害，并使其呈现触电状态。如果目标已处于触电状态，将陷入晕眩2秒。
SKILL_DESC_90000082,进行一般攻击时有14%的机率随机对2名敌人造成攻击力140%的魔法伤害，并使其呈现触电状态。如果目标已处于触电状态，将陷入晕眩2秒。
SKILL_DESC_90000083,进行一般攻击时有17%的机率随机对2名敌人造成攻击力170%的魔法伤害，并使其呈现触电状态。如果目标已处于触电状态，将陷入晕眩2秒。
SKILL_DESC_90000084,进行一般攻击时有21%的机率随机对2名敌人造成攻击力210%的魔法伤害，并使其呈现触电状态。如果目标已处于触电状态，将陷入晕眩2秒。
SKILL_DESC_90000085,进行一般攻击时有25%的机率随机对2名敌人造成攻击力250%的魔法伤害，并使其呈现触电状态。如果目标已处于触电状态，将陷入晕眩2秒。
SKILL_NAME_940,精华吸吮
SKILL_NAME_941,精华吸吮II
SKILL_NAME_942,精华吸吮III
SKILL_NAME_943,精华吸吮IV
SKILL_NAME_910,梦靥拥抱
SKILL_NAME_911,梦靥拥抱II
SKILL_NAME_912,梦靥拥抱III
SKILL_NAME_913,梦靥拥抱IV
SKILL_NAME_930,魔性舞宴
SKILL_NAME_931,魔性舞宴II
SKILL_NAME_932,魔性舞宴III
SKILL_NAME_933,魔性舞宴IV
SKILL_NAME_920,死亡丰穰
SKILL_NAME_921,死亡丰穰II
SKILL_NAME_922,死亡丰穰III
SKILL_NAME_923,死亡丰穰IV
SKILL_NAME_950,遗忘之梦
SKILL_DESC_940,无视敌人防御，造成[ffc800]{1}[-]点魔法伤害，并治疗相当于[64ff64]{2}[-]%伤害的生命值。
SKILL_DESC_941,伤害提高[64ff64]{1}[-]%
SKILL_DESC_942,伤害提高[64ff64]{1}[-]%
SKILL_DESC_943,伤害提高[64ff64]{1}[-]%
SKILL_DESC_910,移动到最远敌人的背后并造成[ffc800]{1}[-]点魔法伤害。被击中的敌人承受魔法伤害提高30%，持续10秒。
SKILL_DESC_911,伤害提高[64ff64]{1}[-]%
SKILL_DESC_912,伤害提高[64ff64]{1}[-]%
SKILL_DESC_913,伤害提高[64ff64]{1}[-]%
SKILL_DESC_930,对范围内的敌人造成[ffc800]{1}[-]点魔法伤害。
SKILL_DESC_931,伤害提高[64ff64]{1}[-]%
SKILL_DESC_932,伤害提高[64ff64]{1}[-]%
SKILL_DESC_933,暴击时，治疗相当于[64ff64]{1}[-]%伤害的生命值。
SKILL_DESC_920,当敌人被这个英雄杀死时，攻击提高[ffc800]{2}[-]，持续[64ffff]{1}[-]秒，并且所有技能的冷却时间减少30%。
SKILL_DESC_921,攻击提高[64ff64]{1}[-]%。
SKILL_DESC_922,攻击提高[64ff64]{1}[-]%。
SKILL_DESC_923,每次击杀时，回复一个魔力球。
SKILL_DESC_90000090,每次攻击时，有25%的机率造成相当于80%攻击的额外魔法伤害，并且攻击提高2%，攻击提高效果最多可以堆叠10次。
SKILL_DESC_90000091,每次攻击时，有25%的机率造成相当于96%攻击的额外魔法伤害，并且攻击提高2.4%，攻击提高效果最多可以堆叠10次。
SKILL_DESC_90000092,每次攻击时，有25%的机率造成相当于115%攻击的额外魔法伤害，并且攻击提高2.9%，攻击提高效果最多可以堆叠10次。
SKILL_DESC_90000093,每次攻击时，有25%的机率造成相当于138%攻击的额外魔法伤害，并且攻击提高3.5%，攻击提高效果最多可以堆叠10次。
SKILL_DESC_90000094,每次攻击时，有25%的机率造成相当于165%攻击的额外魔法伤害，并且攻击提高4.2%，攻击提高效果最多可以堆叠10次。
SKILL_DESC_90000095,每次攻击时，有25%的机率造成相当于200%攻击的额外魔法伤害，并且攻击提高5%，攻击提高效果最多可以堆叠10次。
SKILL_NAME_1010,箭雨空袭
SKILL_NAME_1011,箭雨空袭II
SKILL_NAME_1012,箭雨空袭III
SKILL_NAME_1013,箭雨空袭IV
SKILL_NAME_1040,分裂箭矢
SKILL_NAME_1041,分裂箭矢II
SKILL_NAME_1042,分裂箭矢III
SKILL_NAME_1043,分裂箭矢IV
SKILL_NAME_1030,月光一闪
SKILL_NAME_1031,月光一闪II
SKILL_NAME_1032,月光一闪III
SKILL_NAME_1033,月光一闪IV
SKILL_NAME_1020,月光箭矢
SKILL_NAME_1021,月光箭矢II
SKILL_NAME_1022,月光箭矢III
SKILL_NAME_1023,月光箭矢IV
SKILL_NAME_1050,鹰眼
SKILL_DESC_1010,对随机敌人射出12只箭，造成总共[ffc800]{1}[-]点物理伤害。
SKILL_DESC_1011,伤害提高[64ff64]{1}[-]%
SKILL_DESC_1012,伤害提高[64ff64]{1}[-]%
SKILL_DESC_1013,伤害提高[64ff64]{1}[-]%
SKILL_DESC_1040,攻击时召唤五只箭射向敌人。每只箭造成[ffc800]{1}[-]点物理伤害。
SKILL_DESC_1041,伤害提高[64ff64]{1}[-]%
SKILL_DESC_1042,伤害提高[64ff64]{1}[-]%
SKILL_DESC_1043,伤害提高[64ff64]{1}[-]%
SKILL_DESC_1030,对直线范围内的敌人造成和剩馀生命值成正比的伤害，最多造成[ffc800]{1}[-]的物理伤害并将其击倒。若敌人是BOSS，将造成[ffc800]{2}[-]的追加无视防御物理伤害。
SKILL_DESC_1031,伤害提高[64ff64]{1}[-]%
SKILL_DESC_1032,伤害提高[64ff64]{1}[-]%
SKILL_DESC_1033,伤害提高[64ff64]{1}[-]%
