KEY,Vietnamese
SCENARIO_QUEST_GROUP_TITLE_41,Núi lửa Dragia – 2
SCENARIO_QUEST_GROUP_TITLE_42,Núi lửa Dragia – 3
SCENARIO_QUEST_GROUP_TITLE_43,Núi lửa Dragia – 4
SCENARIO_QUEST_GROUP_TITLE_44,Núi lửa Dragia – 5
SCENARIO_QUEST_GROUP_TITLE_45,Núi lửa Dragia – 6
SCENARIO_QUEST_GROUP_TITLE_46,Đầm lầy Gargoss - 1
SCENARIO_QUEST_GROUP_TITLE_47,Đầm lầy Gargoss - 2
SCENARIO_QUEST_GROUP_TITLE_48,Đầm lầy Gargoss - 3
SCENARIO_QUEST_GROUP_TITLE_49,Đầm lầy Gargoss - 4
SCENARIO_QUEST_GROUP_TITLE_50,Đầm lầy Gargoss - 5
SCENARIO_QUEST_GROUP_TITLE_51,Đầm lầy Gargoss - 6
QUEST_DETAIL_INFO_TITLE,Thông tin chi tiết Quest
SCENARIO_QUEST_TITLE_101_RE,Hoàn thành 1-4 Chế độ dễ
SCENARIO_QUEST_TITLE_102_RE,Trang bị 3 vũ khí trên Hạng thông thường
SCENARIO_QUEST_TITLE_103_RE,Tăng cấp 1 Anh hùng lên cấp 4
SCENARIO_QUEST_TITLE_104_RE,Thắng trận x1
SCENARIO_QUEST_TITLE_105_RE,Cường hoá2 vật phẩm +1
SCENARIO_QUEST_TITLE_106_RE,Hoàn thành 1-11 Chế độ dễ
SCENARIO_QUEST_TITLE_201_RE,Hoàn thành 1-13 Chế độ dễ
SCENARIO_QUEST_TITLE_202_RE,Tăng cấp 1 Anh hùng lên cấp 5
SCENARIO_QUEST_TITLE_203_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_204_RE,Thức tỉnh 1 anh hùng 2 sao
SCENARIO_QUEST_TITLE_205_RE,Cường hoá 1 vật phẩm +3
SCENARIO_QUEST_TITLE_206_RE,Hoàn thành 1-16 Chế độ dễ
SCENARIO_QUEST_TITLE_301_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_302_RE,Gắn trên 1 trang bị cấp Cao cấp
SCENARIO_QUEST_TITLE_303_RE,Tăng cấp 2 Anh hùng lên cấp 6
SCENARIO_QUEST_TITLE_304_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_305_RE,Học 1 thuộc tính kĩ năng Ⅱ
SCENARIO_QUEST_TITLE_306_RE,Hoàn thành 1-20 Chế độ dễ
SCENARIO_QUEST_TITLE_401_RE,Vào Mộ cổ hoàng gia x1
SCENARIO_QUEST_TITLE_402_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_TITLE_403_RE,Nghiền vật phẩm x1
SCENARIO_QUEST_TITLE_404_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_405_RE,Tăng cấp 2 Anh hùng lên cấp 9
SCENARIO_QUEST_TITLE_406_RE,Vào Đấu trường x1
SCENARIO_QUEST_TITLE_501_RE,Hoàn thành 1-1 Chế độ thường
SCENARIO_QUEST_TITLE_502_RE,Cường hoá 1 vật phẩm +5
SCENARIO_QUEST_TITLE_503_RE,Nâng cấp Tùy chọn Đồ cường hóa x1
SCENARIO_QUEST_TITLE_504_RE,Vào Nhà ngục x1
SCENARIO_QUEST_TITLE_505_RE,Hoàn thành 1-11 Chế độ khó
SCENARIO_QUEST_TITLE_506_RE,Gắn trên 4 trang bị cấp Cao cấp
SCENARIO_QUEST_TITLE_601_RE,Hoàn thành Kho thuốc súng đen 1
SCENARIO_QUEST_TITLE_602_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_603_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_604_RE,Tăng cấp 2 Anh hùng lên cấp 17
SCENARIO_QUEST_TITLE_605_RE,Cường hoá 3 vật phẩm +5
SCENARIO_QUEST_TITLE_606_RE,Thức tỉnh 3 anh hùng 2 sao
SCENARIO_QUEST_TITLE_701_RE,Hoàn thành 2-1 Chế độ dễ
SCENARIO_QUEST_TITLE_702_RE,Cường hoá 1 vật phẩm +7
SCENARIO_QUEST_TITLE_703_RE,Mua vật phẩm tại Cửa hàng bách hóa của May 1 lần
SCENARIO_QUEST_TITLE_704_RE,Khởi động lại danh sách Cửa hàng bách hóa của May 1 lần
SCENARIO_QUEST_TITLE_705_RE,Tăng cấp 2 Anh hùng lên cấp 19
SCENARIO_QUEST_TITLE_706_RE,Hoàn thành 2-5 Chế độ dễ
SCENARIO_QUEST_TITLE_801_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_802_RE,Gắn 6 trang bị cấp Hiếm có trở lên
SCENARIO_QUEST_TITLE_803_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_804_RE,Thêm bạn hoặc gửi 1 lời mời kết bạn
SCENARIO_QUEST_TITLE_805_RE,Trao đổi Điểm giao hảo với 1 bạn bè
SCENARIO_QUEST_TITLE_806_RE,Hoàn thành 2-10 Chế độ dễ
SCENARIO_QUEST_TITLE_901_RE,Cường hoá 3 vật phẩm +6
SCENARIO_QUEST_TITLE_902_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_903_RE,Vào Nhà ngục x1
SCENARIO_QUEST_TITLE_904_RE,Cường hoá tùy chọn trang bị x2
SCENARIO_QUEST_TITLE_905_RE,Tăng cấp 2 Anh hùng lên cấp 21
SCENARIO_QUEST_TITLE_906_RE,Hoàn thành 2-15 Chế độ dễ
SCENARIO_QUEST_TITLE_1001_RE,Cường hoá 4 vật phẩm +6
SCENARIO_QUEST_TITLE_1002_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_1003_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_1004_RE,Gắn 8 trang bị cấp Hiếm có trở lên
SCENARIO_QUEST_TITLE_1005_RE,Học 2 thuộc tính kĩ năng Ⅱ
SCENARIO_QUEST_TITLE_1006_RE,Hoàn thành 2-21 Chế độ dễ
SCENARIO_QUEST_TITLE_1101_RE,Hoàn thành 2-1 Chế độ thường
SCENARIO_QUEST_TITLE_1102_RE,Vào Mộ cổ hoàng gia x1
SCENARIO_QUEST_TITLE_1103_RE,Cường hoá 1 vật phẩm +7
SCENARIO_QUEST_TITLE_1104_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_1105_RE,Vào Đấu trường x2
SCENARIO_QUEST_TITLE_1106_RE,Hoàn thành 2-21 Chế độ khó
SCENARIO_QUEST_TITLE_1201_RE,Hoàn thànhTiền đồn Bộ tộc Đôi cánh Khát máu 1
SCENARIO_QUEST_TITLE_1202_RE,Học 3 thuộc tính kĩ năng Ⅱ
SCENARIO_QUEST_TITLE_1203_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_1204_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_1205_RE,Tăng cấp 2 Anh hùng lên cấp 25
SCENARIO_QUEST_TITLE_1206_RE,Thức tỉnh 2 anh hùng 3 sao
SCENARIO_QUEST_TITLE_1301_RE,Hoàn thành 3-1 Chế độ dễ
SCENARIO_QUEST_TITLE_1302_RE,Thêm bạn hoặc gửi 2 lời mời kết bạn
SCENARIO_QUEST_TITLE_1303_RE,Trao đổi Điểm giao hảo với 2 bạn bè
SCENARIO_QUEST_TITLE_1304_RE,Gắn 4 trang bị cấp Anh hùng trở lên
SCENARIO_QUEST_TITLE_1305_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_TITLE_1306_RE,Hoàn thành 3-6 Chế độ dễ
SCENARIO_QUEST_TITLE_1401_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_1402_RE,Hoàn thành 3-10-1 Chế độ dễ
SCENARIO_QUEST_TITLE_1403_RE,Nghiền vật phẩm 3 lần
SCENARIO_QUEST_TITLE_1404_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_1405_RE,Cường hoá tùy chọn trang bị x2
SCENARIO_QUEST_TITLE_1406_RE,Hoàn thành 3-11 Chế độ dễ
SCENARIO_QUEST_TITLE_1501_RE,Tăng cấp 3 Anh hùng lên cấp 30
SCENARIO_QUEST_TITLE_1502_RE,Cường hoá 3 vật phẩm +8
SCENARIO_QUEST_TITLE_1503_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_1504_RE,Trang bị Bình kinh nghiệm rỗng
SCENARIO_QUEST_TITLE_1505_RE,Sử dụng vật phẩm Bộ tăng kinh nghiệm 1 lần
SCENARIO_QUEST_TITLE_1506_RE,Hoàn thành 3-16 Chế độ dễ
SCENARIO_QUEST_TITLE_1601_RE,Vào Đấu trường x2
SCENARIO_QUEST_TITLE_1602_RE,Hoàn thành 3-18-1 Chế độ dễ
SCENARIO_QUEST_TITLE_1603_RE,Vào Nhà ngục x1
SCENARIO_QUEST_TITLE_1604_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_1605_RE,Sử dụng vật phẩm Bộ tăng vàng 1 lần
SCENARIO_QUEST_TITLE_1606_RE,Hoàn thành 3-22 Chế độ dễ
SCENARIO_QUEST_TITLE_1701_RE,Hoàn thành 3-1 Chế độ thường
SCENARIO_QUEST_TITLE_1702_RE,Sử dụng vật phẩm Bộ tăng kinh nghiệm 1 lần
SCENARIO_QUEST_TITLE_1703_RE,Hoàn thành 3-1 Chế độ khó
SCENARIO_QUEST_TITLE_1704_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_1705_RE,Cường hoá 2 vật phẩm +9
SCENARIO_QUEST_TITLE_1706_RE,Hoàn thành 3-22 Chế độ khó
SCENARIO_QUEST_TITLE_1801_RE,Học 1 thuộc tính kĩ năng Ⅲ
SCENARIO_QUEST_TITLE_1802_RE,Hoàn thành Thung lũng Đất Đỏ 1
SCENARIO_QUEST_TITLE_1803_RE,Tăng cấp 3 Anh hùng lên cấp 35
SCENARIO_QUEST_TITLE_1804_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_1805_RE,Cường hoá 3 vật phẩm +9
SCENARIO_QUEST_TITLE_1806_RE,Thức tỉnh 4 anh hùng 3 sao
SCENARIO_QUEST_TITLE_1901_RE,Hoàn thành 4-1 Chế độ dễ
SCENARIO_QUEST_TITLE_1902_RE,Sử dụng vật phẩm để hồi phục Stamina
SCENARIO_QUEST_TITLE_1903_RE,Học 2 thuộc tính kĩ năng Ⅲ
SCENARIO_QUEST_TITLE_1904_RE,Cường hoá 1 vật phẩm +10
SCENARIO_QUEST_TITLE_1905_RE,Vào Mộ cổ hoàng gia x1
SCENARIO_QUEST_TITLE_1906_RE,Hoàn thành 4-6 Chế độ dễ
SCENARIO_QUEST_TITLE_2001_RE,Cường hoá 2 vật phẩm +10
SCENARIO_QUEST_TITLE_2002_RE,Cường hoá tùy chọn trang bị x3
SCENARIO_QUEST_TITLE_2003_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_2004_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_TITLE_2005_RE,Khởi động lại danh sách Cửa hàng bách hóa của May 1 lần
SCENARIO_QUEST_TITLE_2006_RE,Hoàn thành 4-11 Chế độ dễ
SCENARIO_QUEST_TITLE_2101_RE,Gắn 11 trang bị cấp Anh hùng trở lên
SCENARIO_QUEST_TITLE_2102_RE,Thêm bạn hoặc gửi 2 lời mời kết bạn
SCENARIO_QUEST_TITLE_2103_RE,Trao đổi Điểm giao hảo với 2 bạn bè
SCENARIO_QUEST_TITLE_2104_RE,Hoàn thành 4-11-1 Chế độ dễ
SCENARIO_QUEST_TITLE_2105_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_2106_RE,Hoàn thành 4-16 Chế độ dễ
SCENARIO_QUEST_TITLE_2201_RE,Nghiền vật phẩm 3 lần
SCENARIO_QUEST_TITLE_2202_RE,Hoàn thành 4-16-1 Chế độ dễ
SCENARIO_QUEST_TITLE_2203_RE,Thức tỉnh 1 anh hùng 4 sao
SCENARIO_QUEST_TITLE_2204_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_2205_RE,Tăng cấp 3 Anh hùng lên cấp 40
SCENARIO_QUEST_TITLE_2206_RE,Hoàn thành 4-21 Chế độ dễ
SCENARIO_QUEST_TITLE_2301_RE,Hoàn thành 4-1 Chế độ thường
SCENARIO_QUEST_TITLE_2302_RE,Tăng cấp 3 Anh hùng lên cấp 43
SCENARIO_QUEST_TITLE_2303_RE,Vào Đấu trường x3
SCENARIO_QUEST_TITLE_2304_RE,Hoàn thành 4-21 Chế độ thường
SCENARIO_QUEST_TITLE_2305_RE,Cường hoá 2 vật phẩm +11
SCENARIO_QUEST_TITLE_2306_RE,Hoàn thành 4-21 Chế độ khó
SCENARIO_QUEST_TITLE_2401_RE,Hoàn thành Bàn thờ Xác sống 1
SCENARIO_QUEST_TITLE_2402_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_2403_RE,Cường hoá 3 vật phẩm +12
SCENARIO_QUEST_TITLE_2404_RE,Vào Nhà ngục x1
SCENARIO_QUEST_TITLE_2405_RE,Tăng cấp 3 Anh hùng lên cấp 45
SCENARIO_QUEST_TITLE_2406_RE,Thức tỉnh 4 anh hùng 4 sao
SCENARIO_QUEST_TITLE_2501_RE,Hoàn thành 5-1 Chế độ dễ
SCENARIO_QUEST_TITLE_2502_RE,Sử dụng vật phẩm để hồi phục Stamina
SCENARIO_QUEST_TITLE_2503_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_2504_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_2505_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_TITLE_2506_RE,Hoàn thành 5-9 Chế độ dễ
SCENARIO_QUEST_TITLE_2601_RE,Sử dụng vật phẩm Bộ tăng kinh nghiệm 1 lần
SCENARIO_QUEST_TITLE_2602_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_2603_RE,Cường hoá 4 vật phẩm +12
SCENARIO_QUEST_TITLE_2604_RE,Sử dụng vật phẩm Bộ tăng vàng 1 lần
SCENARIO_QUEST_TITLE_2605_RE,Vào Hầm mộ Hoàng Gia cổ đại x2
SCENARIO_QUEST_TITLE_2606_RE,Hoàn thành 5-9-1 Chế độ dễ
SCENARIO_QUEST_TITLE_2701_RE,Gắn 12 trang bị cấp Anh hùng trở lên
SCENARIO_QUEST_TITLE_2702_RE,Cường hoá tùy chọn trang bị x5
SCENARIO_QUEST_TITLE_2703_RE,Trang bị Bình kinh nghiệm rỗng
SCENARIO_QUEST_TITLE_2704_RE,Thức tỉnh 1 anh hùng 5 sao
SCENARIO_QUEST_TITLE_2705_RE,Thử điều chế Mảnh ghép vô cực x 1
SCENARIO_QUEST_TITLE_2706_RE,Hoàn thành 5-15 Chế độ dễ
SCENARIO_QUEST_TITLE_2801_RE,Tăng cấp 3 Anh hùng lên cấp 47
SCENARIO_QUEST_TITLE_2802_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_2803_RE,Vào trận Raid đỏ 1 lần
SCENARIO_QUEST_TITLE_2804_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_TITLE_2805_RE,Hoàn thành 5-12-1 Chế độ dễ
SCENARIO_QUEST_TITLE_2806_RE,Hoàn thành 5-21 Chế độ dễ
SCENARIO_QUEST_TITLE_2901_RE,Hoàn thành 5-1 Chế độ thường
SCENARIO_QUEST_TITLE_2902_RE,Sử dụng vật phẩm để hồi phục Stamina
SCENARIO_QUEST_TITLE_2903_RE,Thắng trận x2
SCENARIO_QUEST_TITLE_2904_RE,Vào trận Raid xanh dương 1 lần
SCENARIO_QUEST_TITLE_2905_RE,Vào trận Raid xanh lục 1 lần
SCENARIO_QUEST_TITLE_2906_RE,Hoàn thành 5-21 Chế độ khó
SCENARIO_QUEST_TITLE_3001_RE,Hoàn thành Cổng vào pháo đài gai đen 1
SCENARIO_QUEST_TITLE_3002_RE,Vào Đấu trường x2
SCENARIO_QUEST_TITLE_3003_RE,Trang bị Bình kinh nghiệm rỗng
SCENARIO_QUEST_TITLE_3004_RE,Cường hoá 3 vật phẩm +13
SCENARIO_QUEST_TITLE_3005_RE,Thức tỉnh 4 anh hùng 5 sao
SCENARIO_QUEST_TITLE_3006_RE,Vào trận Raid đen 1 lần
SCENARIO_QUEST_TITLE_3101_RE,Hoàn thành 6-1 Chế độ Dễ
SCENARIO_QUEST_TITLE_3102_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_3103_RE,Nghiền vật phẩm x2
SCENARIO_QUEST_TITLE_3104_RE,Học 4 thuộc tính kĩ năng Ⅲ
SCENARIO_QUEST_TITLE_3105_RE,Vào trận Raid rồng bất kỳ 1 lần
SCENARIO_QUEST_TITLE_3106_RE,Cường hoá tùy chọn trang bị x3
SCENARIO_QUEST_TITLE_3201_RE,Hoàn thành 6-11 Chế độ Dễ
SCENARIO_QUEST_TITLE_3202_RE,Thử điều chế Đá vô cực x 1
SCENARIO_QUEST_TITLE_3203_RE,Vào trận Raid rồng bất kỳ 2 lần
SCENARIO_QUEST_TITLE_3204_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_3205_RE,Cường hóa siêu việt 1 tướng
SCENARIO_QUEST_TITLE_3206_RE,Tăng cấp 4 Anh hùng lên cấp 60
SCENARIO_QUEST_TITLE_3301_RE,Hoàn thành 6-5 Chế độ Thường
SCENARIO_QUEST_TITLE_3302_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_TITLE_3303_RE,Khởi động lại danh sách Cửa hàng bách hóa của May 1 lần
SCENARIO_QUEST_TITLE_3304_RE,Học 2 thuộc tính kĩ năng Ⅳ
SCENARIO_QUEST_TITLE_3305_RE,Hoàn thành 6-11 Chế độ Thường
SCENARIO_QUEST_TITLE_3306_RE,Điều chế vật phẩm bất kỳ 2 lần
SCENARIO_QUEST_TITLE_3401_RE,Hoàn thành 6-16 Chế độ Thường
SCENARIO_QUEST_TITLE_3402_RE,Nghiền vật phẩm 3 lần
SCENARIO_QUEST_TITLE_3403_RE,Thêm bạn hoặc gửi 1 lời mời kết bạn
SCENARIO_QUEST_TITLE_3404_RE,Hoàn thành 6-21 Chế độ Thường
SCENARIO_QUEST_TITLE_3405_RE,Vào trận Raid rồng bất kỳ 2 lần
SCENARIO_QUEST_TITLE_3406_RE,Cường hóa siêu việt 2 tướng
SCENARIO_QUEST_TITLE_3501_RE,Hoàn thành 6-5 Chế độ Khó
SCENARIO_QUEST_TITLE_3502_RE,Trang bị Bình kinh nghiệm rỗng
SCENARIO_QUEST_TITLE_3503_RE,Thắng trận x5
SCENARIO_QUEST_TITLE_3504_RE,Triệu hồi Vật phẩm x2
SCENARIO_QUEST_TITLE_3505_RE,Hoàn thành 6-11 Chế độ Khó
SCENARIO_QUEST_TITLE_3506_RE,Tăng cấp 4 Anh hùng lên cấp 63
SCENARIO_QUEST_TITLE_3601_RE,Hoàn thành 6-16 Chế độ Khó
SCENARIO_QUEST_TITLE_3602_RE,Thắng trận x3
SCENARIO_QUEST_TITLE_3603_RE,Cường hoá 2 vật phẩm +15
SCENARIO_QUEST_TITLE_3604_RE,Hoàn thành 6-21 Chế độ Khó
SCENARIO_QUEST_TITLE_3605_RE,Học 3 thuộc tính kĩ năng Ⅳ
SCENARIO_QUEST_TITLE_3606_RE,Cường hóa siêu việt 3 tướng
SCENARIO_QUEST_TITLE_3701_RE,Hoàn thành 7-4 Chế độ dễ
SCENARIO_QUEST_TITLE_3702_RE,Tăng cấp 5 Anh hùng lên cấp 68
SCENARIO_QUEST_TITLE_3703_RE,Thức tỉnh 6 anh hùng 5 sao
SCENARIO_QUEST_TITLE_3704_RE,Vào Đấu trường x3
SCENARIO_QUEST_TITLE_3705_RE,Cường hoá 4 vật phẩm +20
SCENARIO_QUEST_TITLE_3706_RE,Hoàn thành 7-9 Chế độ Thường
SCENARIO_QUEST_TITLE_3801_RE,Tạo 1 anh hùng đạt siêu việt 3
SCENARIO_QUEST_TITLE_3802_RE,Điều chế vật phẩm bất kỳ 10 lần
SCENARIO_QUEST_TITLE_3803_RE,Cường hoá 1 vật phẩm +73
SCENARIO_QUEST_TITLE_3804_RE,Nâng cấp Tùy chọn Đồ cường hóa x10
SCENARIO_QUEST_TITLE_3805_RE,Tạo 1 anh hùng đạt siêu việt 4
SCENARIO_QUEST_TITLE_3806_RE,Hoàn thành 7-6 Chế độ Khó
SCENARIO_QUEST_TITLE_3901_RE,Hoàn thành 7-12 Chế độ Khó
SCENARIO_QUEST_TITLE_3902_RE,Tạo 3 anh hùng đạt siêu việt 4
SCENARIO_QUEST_TITLE_3903_RE,Cường hoá 2 vật phẩm +80
SCENARIO_QUEST_TITLE_3904_RE,Vào trận Raid rồng bất kỳ 5 lần
SCENARIO_QUEST_TITLE_3905_RE,Tăng cấp 6 Anh hùng lên cấp 80
SCENARIO_QUEST_TITLE_3906_RE,Tạo 7 anh hùng đạt siêu việt 5
SCENARIO_QUEST_TITLE_4001_RE,Hoàn thành 8–1 Chế độ dễ
SCENARIO_QUEST_TITLE_4002_RE,Nghiền vật phẩm x3
SCENARIO_QUEST_TITLE_4003_RE,Vào Đột kích rồng bất kỳ x3
SCENARIO_QUEST_TITLE_4004_RE,Vào Đấu trường x3
SCENARIO_QUEST_TITLE_4005_RE,Thử điều chế Đá vô cực x1
SCENARIO_QUEST_TITLE_4006_RE,Phù phép vật phẩm x1
