KEY,"Thai"
CONVERSATION_1511,"อย่างนั้นก็ได้ เราจะจัดการกับแกนของความมืดซะ ถ้าเราเจอมันที่นี่"
CONVERSATION_1512,"ตกลง แค่นี้ก้อพอแหละ"
CONVERSATION_1513,"Kasel พูดถูก"
CONVERSATION_1514,"ออกมาเร็ว!"
CONVERSATION_1515,"ข้าหวังว่าทุกอย่างจะเป็นไปด้วยดี ..."
CONVERSATION_1516,"แหวะ, ข้ารู้สึกไม่ดีเลย อ่า!"
CONVERSATION_1517,"ไม่ต้องสงสัยเลย, นี่มันพลังที่ชั่วร้ายที่แผ่ออกมาจากแกนของความมืด!"
CONVERSATION_1518,"ใช่ มันต้องเป็นพลังที่ชั่วร้ายจากแกนของความมืดแน่ๆ!"
CONVERSATION_1519,"ก็ดี งั้นเราก็จะได้ทำลายมันและออกเดินทางต่อ "
CONVERSATION_1520,"เดี๋ยวก่อน นี้มันอาจจะเป็นกับดัก"
CONVERSATION_1521,"อะไรอีกเนี่ย, พวกเราจะมานั่งคอยกันเฉยๆแบบนี้ไม่ได้หรอกนะ"
CONVERSATION_1522,"ถ้าไม่ลงมือทำอะไรเลย เราก็กำลังทำเรื่องเสียเวลาเปล่าอยู่"
CONVERSATION_1523,"กับดักหรือเปล่าก็ไม่รู้ งั้นข้าจะเดินเข้าไปลองสำรวจเอง!"
CONVERSATION_1524,"Kasel อย่านะ!"
CONVERSATION_1525,"ไม่เป็นไรหรอกหน่า, Cleo! หลับตาซะ!"
CONVERSATION_1526,"ก็ได้ๆ, ถ้ามันยังไม่ถึงขนาดมืดสนิทอ่ะ "
CONVERSATION_1527,"Frey! Kasel! Clause!"
CONVERSATION_1528,"ข้าอยู่นี่!"
CONVERSATION_1529,"Kasel!"
CONVERSATION_1530,"ข้าไม่เป็นไร มาเกาะกันไว้!"
CONVERSATION_1531,"ฮ่า ๆ พอมีดาบศักดิ์สิทธิ์เข้าหน่อยจู่ ๆ เจ้าก็กลายเป็นผู้ชายเต็มตัวเลยนะ "
CONVERSATION_1532,"เจ้าวิ่งตามตอนที่น้องสาวของเจ้าถูกปีศาจจับตัวไป,"
CONVERSATION_1533,"น่าจะสนุกจัง ถ้าจะได้เห็นเจ้าทำตัวเหมือนเป็นฮีโร่เวลาถือดาบศักดิ์สิทธิ์"
CONVERSATION_1534,"น่าสนุกจริงๆแหละ"
CONVERSATION_1535,"อะไรอ่ะ ... ใคร?"
CONVERSATION_1536,"เจ้าช่วยพวกนั้นไว้ได้ เลยทำให้เจ้ากลายเป็นฮีโร่ไปเลยสินะ? "
CONVERSATION_1537,"ข้าไม่ได้คิดอะไรอย่างนั้นสักหน่อย ข้ายังรู้สึกผิดอยู่เลย"
CONVERSATION_1538,"เจ้าเป็นคนเดียวที่รอดเหรอ"
CONVERSATION_1539,"ที่เจ้ารอดอยู่เนี่ยเป็นเพราะเจ้าวิ่งตามไปอย่างนั้นหล่ะสิ ช่างกล้าหาญจริ๊งๆ"
CONVERSATION_1540,"ข้าทั้งเสียใจ และ รู้สึกผิดกับเรื่องนี้"
CONVERSATION_1541,"พอแล้ว! จงแสดงตัวออกมา! ออกมาและมาเผชิญหน้ากับข้าซะ!"
CONVERSATION_1542,"ใจเย็น Kasel!"
CONVERSATION_1543,"มันก็แค่เสียงกระซิบจากความมืด, ไม่ต้องไปใส่ใจมันสิ!"
CONVERSATION_1544,"อ่า ... Clause จ๋า"
CONVERSATION_1545,"อัศวินแห่งราชสำนัก Orvelia ที่ใช้ชีวิตอย่างมีสติ"
CONVERSATION_1546,"นี่คือ Clause ที่ไม่ได้ทำอะไร และ ปล่อยให้พวกอัศวินที่ชั่วร้ายหนีไป"
CONVERSATION_1547,"ช่างน่าเอาเป็นเยี่ยงอย่างจริงๆ!"
CONVERSATION_1548,"ใช่..."
CONVERSATION_1549,"นี่คือความภาคภูมิใจของอัศวินแห่งความยุติธรรมผู้ที่ส่องสว่างแม้กระทั่งในความมืด \nอย่างนั้นสินะ?"
CONVERSATION_1550,"เจ้าหันหลังให้กับความมืดและความอยุติธรรม!"
CONVERSATION_1551,"แต่เจ้ากลับเดินทางไปทุกที่ เพื่อเสาะหาเพื่อนอัศวินของเจ้า"
CONVERSATION_1552,"โอ้ นั่นคือเรื่องเล่าขานเกี่ยวกับตัวเจ้า"
CONVERSATION_1553,"เงียบไปเลย!"
CONVERSATION_1554,"นี่มันเป็นหลุมพราง"
CONVERSATION_1555,"อย่าปล่อยให้มัน เข้าไปในจิตใจของเจ้า!"
CONVERSATION_1556,"เฮ้, Cleo!"
CONVERSATION_1557,"แม่มดผู้ชาญฉลาดจากหอคอยแห่งปัญญา, ผู้ควบคุมไฟ!"
CONVERSATION_1558,"แม่ของเจ้าไม่ต้องการเจ้า"
CONVERSATION_1559,"เพื่อนๆของเจ้าเกลียดเจ้า"
CONVERSATION_1560,"เจ้าทิ้งเพื่อนเพียงคนเดียวของเจ้า เพียงเพราะความกลัวที่มากเกิน!"
CONVERSATION_1561,"เจ้าโง่! ไม่จริงซะหน่อย!"
CONVERSATION_1562,"โอ้ ใช่?"
CONVERSATION_1563,"ไม่จริงอย่างนั้นเหรอ, ทุกวันนี้เจ้ายังคงฝันถึงแม่ของเจ้าผู้ที่ทิ้งเจ้าไปอยู่เลย?"
CONVERSATION_1564,"ขาของเจ้าไม่สั่นอีกแล้วเหรอเวลาที่อยู่ในความมืด?"
CONVERSATION_1565,"ไม่จริงใช่มั้ย, Cleo?"
CONVERSATION_1566,"ปิดหูไว้, Cleo!"
CONVERSATION_1567,"อย่าไปฟังมัน!"
CONVERSATION_1568,"เจ้านั่นแหละ, Roi"
CONVERSATION_1569,"Roiผู้ว่องไว มีคนเรียกเจ้าแบบนี้ใช่มั้ย?"
CONVERSATION_1570,"ข้าว่าเจ้าเคยฆ่าคนเพียงเพราะเงินมาก่อน"
CONVERSATION_1571,"ข้าไม่รู้เลยนะเนี่ยว่า Roiผู้ว่องไวเคยทำตัวเป็น วีรบุรุษแบบนั้นมาก่อน"
CONVERSATION_1572,"มันทำให้เจ้าแตกต่างออกไปมั้ยหล่ะตอนนี้?"
CONVERSATION_1573,"มันชำระล้างเลือดที่เปื้อนมือเจ้าได้มั้ย?"
CONVERSATION_1574,"เจ้าเป็นใครกันแน่, Roi?"
CONVERSATION_1575,"เจ้ามันฆาตกร - เจ้ามีชีวิตอยู่ได้ด้วยการฆ่า!"
CONVERSATION_1576,"ทุกคน, เกาะกันเอาไว้!"
CONVERSATION_1577,"Frey, ข้าเห็นเงามืดในใจของเจ้า"
CONVERSATION_1578,"มันน่าสนุกจริงๆ ที่ได้เห็นเงามืดในใจของนักบวช"
CONVERSATION_1579,"เจ้าแน่ใจหรือว่าเจ้าทำหน้าที่รับใช้เทพธิดา Lua?"
CONVERSATION_1580,"เจ้าควรจะไปรับใช้ Lea, เทพธิดาแห่งความมืดต่างหาก!"
CONVERSATION_1581,"เงียบไปเลย, เจ้าปีศาจ!"
CONVERSATION_1582,"จงหายไปซะ!"
CONVERSATION_1583,"สวัสดี! มีใครเรียกหาปีศาจมั้ย?"
CONVERSATION_1584,"อะไร!"
CONVERSATION_1585,"เฮ้...นี่มันเป็นไปได้ยังไง?"
CONVERSATION_1586,"ข้าสร้างที่แห่งนี้มาจากจิตสำนึกของพวกเรา"
CONVERSATION_1587,"เจ้าไม่ควรที่จะอยู่ที่นี่!"
CONVERSATION_1588,"อ่า, ข้าคือ succubus และโลกแห่งความฝันคือดินแดนของข้า"
CONVERSATION_1589,"พลังแห่งความชั่วร้ายทำให้เจ้าเป็นเยี่ยงนี้สินะ?"
CONVERSATION_1590,"ไม่ว่ายังไง, มันก็น่าสนุกจริงๆ"
CONVERSATION_1591,"มาเล่นกัน!"
CONVERSATION_1592,"วู๊ๆๆๆๆ"
CONVERSATION_1593,"นี่มันเป็นการออกแรงที่เยี่ยมไปเลย!"
CONVERSATION_1594,"ปีศาจมาช่วยพวกเราไว้ในตอนนี้เหรอ? มันเป็นไปได้ยังไงเนี่ย?"
CONVERSATION_1595,"เจ้าต้องการอะไร?"
CONVERSATION_1596,"ทำไมข้าถึงช่วยพวกเจ้าไว้อย่างนั้นเหรอ?"
CONVERSATION_1597,"อืม ... ก็มันน่าสนุกนี่!"
CONVERSATION_1598,"สนุก?"
CONVERSATION_1599,"ใช่, สนุก!"
CONVERSATION_1600,"เจ้าก็รู้ว่าพวกเรา ชาวปีศาจมีชีวิตอยู่มาเป็นเวลานาน"
CONVERSATION_1601,"มาถึงตอนนี้แล้ว ก็ไม่ค่อยมีอะไรที่ถือว่าเป็นเรื่องสนุก"
CONVERSATION_1602,"เพราะฉะนั้นข้าก็ต้องเที่ยวหาเรื่องสนุกๆเล่นสิ"
CONVERSATION_1603,"สำหรับที่นี่, ข้าสัมผัสได้ว่ามันมีเรื่องที่น่าสนุก เพราะฉะนั้นข้าเลยต้องแวะมาดู!"
CONVERSATION_1604,"เจ้าจะต้องเป็น Epis ผู้ชื่นชอบความรื่นเริงสินะ"
CONVERSATION_1605,"เจ้าหมายถึง Epis แห่งสงครามอย่างนั้นหรือ?"
CONVERSATION_1606,"ฮะ? เจ้ารู้เรื่องของข้าด้วย"
CONVERSATION_1607,"น่าสนใจจริงๆ"
CONVERSATION_1608,"100 ปี ผ่านมาแล้ว"
CONVERSATION_1609,"ช่างเป็นเวลาที่ยาวนานสำหรับมนุษย์"
CONVERSATION_1610,"มันอาจจะนานเป็น 100 ปีแต่จริงๆแล้ว พวกเราไม่เคยลืมเลือนเจ้า"
CONVERSATION_1611,"ข้ารู้สึกเป็นเกียรติที่ได้พบเจ้า ชื่อของข้าคือ Kasel"
CONVERSATION_1612,"เจ้าคือคนที่ดาบเลือกในครั้งนี้สินะ"
CONVERSATION_1613,"ใช่ ข้าเอง"
CONVERSATION_1614,"เจ้านี่ น่าสนใจจริงๆ"
CONVERSATION_1615,"ดี, งั้นขอให้เจ้าโชคดี!"
CONVERSATION_1616,"ข้าต้องไปแล้ว, ข้าสัมผัสได้ถึงเรื่องสนุกที่อื่น"
CONVERSATION_1617,"ช่างยาวนาน!"
CONVERSATION_1618,"ได้โปรด รอก่อน!"
CONVERSATION_1619,"ปีศาจเป็นกันแบบนี้เหรอ?"
CONVERSATION_1620,"ข้าก็ไม่รู้ว่าจะตอบยังไงเหมือนกัน"
CONVERSATION_1621,"ช่างดูดี, แต่"
CONVERSATION_1622,"ก็เป็นอมตะสินะ"
CONVERSATION_1623,"ฮะ? ข้าได้ยินเสียง"
CONVERSATION_1624,"เสียงของชายสูงอายุ: อ่า!"
CONVERSATION_1625,"มีใครบางคนอยู่ที่นั่น!"
CONVERSATION_1626,"เราควรจะไปช่วยเขา!"
CONVERSATION_1627,"ความช่วยเหลือไม่ใช่สิ่งสำคัญ, แค่คิดจะช่วยก็ขอบใจมากแล้ว "
CONVERSATION_1628,"มันเป็นหน้าที่ของเรา เราได้สาบานไว้ในฐานะอัศวิน"
CONVERSATION_1629,"ข้าคือ Clause อัศวินแห่ง Orvelia"
CONVERSATION_1630,"ข้าก็เช่นกัน Kasel"
CONVERSATION_1631,"Orvelia? เจ้าเดินทางมาไกลขนาดนี้เชียว"
CONVERSATION_1632,"เดินทางมาไกลถึงดินแดนที่แห้งแล้งแห่งนี้"
CONVERSATION_1633,"เรียกข้าว่า Phillop"
CONVERSATION_1634,"เจ้า คือ Phillop!"
CONVERSATION_1635,"เอ่อ เจ้ารู้อะไรเกี่ยวกับ Hallinkeh มังกรไฟหรือไม่?"
CONVERSATION_1636,"หญิงสาวผู้ที่มีความหลงไหล!"
CONVERSATION_1637,"ขอโทษที, ข้าเป็นนักล่ามังกร แต่ข้าไม่ได้รู้มากนักเกี่ยวกับ Hallinkeh"
CONVERSATION_1638,"มังกรไฟ, มันได้ที่หายไปนานมากแล้วนี่ นานก่อนที่ข้าจะเกิดด้วยซ้ำ"
CONVERSATION_1639,"อ้อ, เข้าใจแล้ว..."
CONVERSATION_1640,"มันน่าจะเป็นแค่เพียงเรื่องเล่าโบราณ ทำไมเจ้าถึงอยากรู้หล่ะ?"
CONVERSATION_1641,"ยกโทษให้กับมารยาทที่แย่ของข้าด้วย ข้า คือ Cleo แม่มดแห่งไฟจากหอคอยแห่งปัญญา"
CONVERSATION_1642,"ข้ากำลังมองหาแบะแสของมังกรไฟ"
CONVERSATION_1643,"เข้าใจแล้ว, เข้าใจแล้ว"
CONVERSATION_1644,"แต่ข้าไม่รู้อะไรเกี่ยวกับมังกร Hallinkeh เลย"
CONVERSATION_1645,"ข้าจะรู้จักแต่แม่มด Hallinkeh "
CONVERSATION_1646,"เจ้ารู้จักแม่มด?"
CONVERSATION_1647,"ในอดีตข้าเคยติดหนี้นางไว้"
CONVERSATION_1648,"เจ้าจำได้มั้ยว่าเมื่อไหร่?"
CONVERSATION_1649,"3 ปีมาแล้ว หรือยังไงเนี่ย"
CONVERSATION_1650,"3 ปี!"
CONVERSATION_1651,"นางอาจจะยังคงมีชีวิตอยู่ที่ไหนสักแห่ง!"
CONVERSATION_1652,"ค่อยยังชั่วหน่อย"
CONVERSATION_1653,"ข้าอยากจะบอกว่าพวกเจ้าช่างเป็นกลุ่มที่แตกต่างจริงๆ"
CONVERSATION_1654,"นักบวช, อัศวินสองคน, แม่มด และนักฆ่า"
CONVERSATION_1655,"ตอนนี้พวกเจ้าทั้งหมด อยู่ที่ ที่ราบ Galua"
CONVERSATION_1656,"ข้าจะขอถามหน่อยได้มั้ย?"
CONVERSATION_1657,"Kasel, แสดงให้เขาดู"
CONVERSATION_1658,"ข้าจำดาบเล่มนี้ได้หรือไม่?"
CONVERSATION_1659,"ดาบศักดิ์สิทธิ์!"
CONVERSATION_1660,"น่าสนใจ แต่ข้าเกลียดจริงๆ ในเวลาที่ข้าต้องพิสูจน์ความกล้าหาญอีกครั้ง"
CONVERSATION_1661,"ข้ารู้สึกว่ามีบางสิ่งที่ยิ่งใหญ่ ได้ส่งข้ามาเพื่อรวมกลุ่มกับสหายเก่า"
CONVERSATION_1662,"และสิ่งแรกที่ข้าได้เห็นนั่นก็คือดาบศักดิ์สิทธิ์"
CONVERSATION_1663,"ข้าบอกได้เลยว่าผนึกของ Orcs และ  Elves ได้ถูกกำจัดไปแล้วสินะ"
CONVERSATION_1664,"แต่ไม่ใช่พวกเขาที่ลงมือ?"
CONVERSATION_1665,"เจ้าเข้าใจถูกแล้ว"
CONVERSATION_1666,"ดาบศักดิ์สิทธิ์กลับมา นั่นหมายถึงเวลาที่โลกได้ตกอยู่ในอันตรายอีกครั้ง"
CONVERSATION_1667,"ลางสังหรณ์ของเจ้าถูกต้อง"
CONVERSATION_1668,"คนแคระได้เคยเป็นส่วนหนึ่งของการปิดผลึกดาบ "
CONVERSATION_1669,"ข้าว่าคงไม่มีอะไรที่ข้าจะช่วยพวกเจ้าได้ในเรื่องนี้ ที่ ที่นี่ "
CONVERSATION_1670,"ข้าต้องการเตาหลอมที่ทรงพลังซึ่งมันก็ตั้งอยู่ในเขตภูเขาไฟ La Dragia"
CONVERSATION_1671,"ที่นั่นได้กลายเป็นพื้นที่ว่างเปล่าแล้วตอนนี้ ทุกอย่างได้พังทลายลงเพราะการถูกโจมตี"
CONVERSATION_1672,"เจ้าหมายถึงอาณาจักรแห่งคนแคระ ไม่มีอยู่อีกแล้วเหรอ?"
CONVERSATION_1673,"ช่างน่าเศร้า"
CONVERSATION_1674,"ปีศาจเหล่านั้นแข็งแกร่งเกินกว่าพวกเรา ไม่มีทางเลือก"
CONVERSATION_1675,"นักรบของ Vintrrant เสนอจะให้ความช่วยเหลือ, เพื่อบางสิ่ง"
