KEY,French
CREATURE_DESC_8,"Depuis longtemps chef de la tribu des orcs Vent-du-Ciel, il utilise des attaques élémentaires alimentées par le ciel et les vents.\nSes puissantes boules de foudre paralysent ses ennemis, pendant qu'il soigne et bénit ses alliés grâce au vent."
CREATURE_NAME_9,Epis
CREATURE_TITLE_9,"Epis, Fascinante Démone"
CREATURE_DESC_9,"Une démone hédoniste à sang froid.\nEn utilisant une faux gigantesque, elle récolte les âmes de ses ennemis.\nElle apparaît soudainement au milieu d'eux, tranchant tout autour d'elle."
CREATURE_NAME_10,Selene
CREATURE_TITLE_10,"Selene, Flèche Perce-Vent"
CREATURE_DESC_10,"Une Princesse Elfe d'un air hautain, elle garde la forêt sacrée.\nDes flèches d'énergie lunaire la suivent et traquent ses ennemis, puis des flèches chargées par l'énergie des vents les transpercent violemment."
CREATURE_NAME_11,Maria
CREATURE_TITLE_11,"Maria, Sorcière déchue"
CREATURE_DESC_11,La sainte qui a béni le héros qui sauva le monde autrefois. Ce corbeau maudit et tire des plumes tranchantes sur les ennemis et casse complètement leur formation.
CREATURE_NAME_12,Miruru
CREATURE_TITLE_12,"Miruru, Maudite Impératrice Pirate"
CREATURE_DESC_12,La légendaire pirate qui fut maudite et transformée en petite fille.\nElle a l'aptitude extraordinaire de tirer des boulets de canon directement sur la tête de ses ennemis.
CREATURE_NAME_13,Lorraine
CREATURE_TITLE_13,"Lorraine, Grande Savante d'Elidora"
CREATURE_DESC_13,"La druidesse elfe qui a rejoint les Forces Alliées Humaines lors de l'invasion du Seigneur des Ténèbres.\nEn communion avec la nature, elle attaque ses ennemis en utilisant des arbres."
CREATURE_NAME_14,Maya
CREATURE_TITLE_14,"Maya, Vaillante Maîtresse des Bêtes"
CREATURE_DESC_14,"Une chasseresse imperturbable qui a apprivoisé une bête blindée capable de chasser des ours.\nSon boomerang tournoyant coupe la retraite des ennemis, et sa puissante bête les déchire avec sa mâchoire."
CREATURE_NAME_15,Clause
CREATURE_TITLE_15,"Clause, Chevalier Protecteur Mur-de-Fer"
CREATURE_DESC_15,"Frère ainé de Kasel. Véritable chevalier, c'est un homme d'acier qui protège ses alliés sur le front du champ de bataille.\nIl bloque les attaques des ennemis en les mettant à terre, ce qui lui a valu une réputation de muraille."
CREATURE_NAME_16,Rephy
CREATURE_TITLE_16,"Rephy, Guide Spirituel"
CREATURE_DESC_16,"Mi-humain et mi-animal, cette créature guide les âmes en utilisant une lampe d'esprit.\nElle gène ses ennemis, soigne ses alliés avec la puissance des âmes et les aide à récupérer leur Mana."
CREATURE_NAME_17,Dimael
CREATURE_TITLE_17,"Dimael, Chasseur dans l'Ombre"
CREATURE_DESC_17,Un Elfe Noir qui chasse ses ennemis dans l'ombre.\nSon arbalète transperce ses ennemis avec une obscurité des plus noires.
CREATURE_NAME_18,Reina
CREATURE_TITLE_18,"Reina, l'Éclair"
CREATURE_DESC_18,Une mercenaire qui porte une épée légère à une main.\nElle esquive les attaques par des mouvements agile et transperce ses ennemis avec la partie tranchante de son épée.
CREATURE_NAME_19,Pavel
CREATURE_TITLE_19,"Pavel, Mage du Dragon de Glace"
CREATURE_DESC_19,Un mage capable d'utiliser les pouvoirs magiques du Dragon de Glace après avoir été maudit.\nIl utilise une puissante magie de Glace pour geler ses ennemis.
CREATURE_NAME_20,Demia
CREATURE_TITLE_20,"Demia, Forteresse d'Acier"
CREATURE_DESC_20,Ce Chevalier-Gardien porte une lance gigantesque et un bouclier.\nRésiste à l'attaque des ennemis avec un courage absolu et sème le trouble dans les lignes avec sa lance.
CREATURE_NAME_21,Naila
CREATURE_TITLE_21,"Naila, Combattante du Vent"
CREATURE_DESC_21,"Une Harpie spécialisée dans le combat rapproché avec ses poings.\nElle se déplace rapidement entre les ennemis, faisant des ravages dans leurs rangs et les écrase en lançant de puissantes attaques successives."
CREATURE_NAME_22,Rodina
CREATURE_TITLE_22,"Rodina, Sniper du Blizzard"
CREATURE_DESC_22,Un sniper venu d'un empire situé dans un environnement très froid.\nElle vise calmement quelque soient les circonstances. Plus elle se concentre et plus elle devient puissante.
CREATURE_NAME_23,Morrah
CREATURE_TITLE_23,"Morrah, Flamme du Diable"
CREATURE_DESC_23,Un Chevalier-Démon qui utilise la lave des Forces Sombres.\nIl inflige de terribles souffrances à ses ennemis et livre des batailles d'endurance en utilisant sa défense de granit.
CREATURE_NAME_24,Baudouin
CREATURE_TITLE_24,"Baudouin, Bandit sacré"
CREATURE_DESC_24,Un prêtre marginal de l'Ordre de Lua.\nIl utilise une explosion sacrée pour protéger le groupe et soigne ses alliés tout en faisant des dégâts aux ennemis.
CREATURE_NAME_25,Jane
CREATURE_TITLE_25,"Jane, Corps d'Albâtre"
CREATURE_DESC_25,Cette fille est devenue mort-vivante après avoir autrefois combattu les Forces Obscures.\nElle traine avec elle le cerceuil dans lequel elle dort.\nElle se rétablit en laissant une marque de mort sur ses ennemis.
CREATURE_NAME_26,Aisha
CREATURE_TITLE_26,"Aisha, Petite Princesse violette"
CREATURE_DESC_26,Une noble dame venant d'Orvelia.\nUn génie qui a atteint le titre de 'Violette' dans la Tour du Sage.\nElle utilise son ombrelle fantaisie pour tirer de puissantes boules d'énergie sur ses ennemis.
CREATURE_NAME_27,Leo
CREATURE_TITLE_27,"Leo, Scribe Éternel"
CREATURE_DESC_27,Le Scribe de la Grande Librairie Royale d'Orvelia. \nIl utilise des runes pour soigner ses alliés et retire des effets magiques à ses ennemis.
CREATURE_NAME_28,Fluss
CREATURE_TITLE_28,"Fluss, Lame Virevoltante"
CREATURE_DESC_28,Le vice-capitaine de la Garde Impériale.\nSa lame sonique coupe même la magie.\nIl est capable de se focaliser d'abord sur les ennemis les plus dangereux.
CREATURE_NAME_29,Luna
CREATURE_TITLE_29,"Luna, Enfant du Clair de Lune"
CREATURE_DESC_29,"Une enfant non identifiée qui porte un lance-pierres aussi gros que son corps.\nPlus ses projectiles vont loin, plus ils gagnent en force."
CREATURE_NAME_30,Laias
CREATURE_TITLE_30,"Laias, Prêtresse Sacrée de l'Eau"
CREATURE_DESC_30,Une prêtresse qui garde l'Oasis du Désert d'Aegina.\nUn Dragon d'Eau qui a vécu pendant des âges.\nSon eau contient de puissantes propriétés de soin.
CREATURE_NAME_31,Arch
CREATURE_TITLE_31,"Arch, Flèche vertueuse"
CREATURE_DESC_31,"Un ange de haut rang descendu dans ce monde pour punir les Démons incitateurs du chaos.\nVolant dans les cieux, ses flèches abattent le jugement sur les malfaisants."
CREATURE_NAME_32,Lewisia
CREATURE_TITLE_32,"Lewisia, Sang Royal vermillon"
CREATURE_DESC_32,"Une princesse vampire qui a combattu aux côtés des héros il y a 100 ans. Immortelle à sang pur, elle se rétablit actuellement de ses batailles passées. Elle utilise des serviteurs pour attaquer ses ennemis."
CREATURE_NAME_33,Nyx
CREATURE_TITLE_33,"Nyx, Hachoir dimentionnel"
CREATURE_DESC_33,Un mage hétérochromique qui contrôle l'espace lui-même.\nSes pouvoirs déchirent l'espace pour invoquer des barrages d'épées infinis.
CREATURE_NAME_34,Annette
CREATURE_TITLE_34,"Annette, Technomage royale"
CREATURE_DESC_34,Une technomage de génie qui attend le jour où tout le monde aura accès à la magie.\nSon golem technomagique lui sert d'arme pour pulvériser ses ennemis.
CREATURE_NAME_35,Mitra
CREATURE_TITLE_35,"Mitra, Loup argenté des Batailles"
CREATURE_DESC_35,"Aussi appelé Chant de Folie d'Argent, cet homme indélicat n'a aucun sens de la responsabilité. Pourtant, une fois le combat commencé, il devient un Loup d'Argent intouchable, transformant le champ de bataille en carnage."
CREATURE_NAME_36,Ricardo
CREATURE_TITLE_36,"Ricardo, Justicier de Lua"
CREATURE_DESC_36,Un noble héros qui a longtemps gardé le monde des humains contre la menace des démons. Il écrase ses ennemis en utilisant un pilier qui a été béni par la déesse.
CREATURE_NAME_37,Tanya
CREATURE_TITLE_37,"Tanya, Lame silencieuse"
CREATURE_DESC_37,"Assassin d'élite des Masques Rieurs et ancienne collègue de Roi.\nAutrefois, elle était 'nettoyeuse' et traquait les traitres.\nSes dagues tranchantes ne ratent jamais leur cible."
CREATURE_NAME_38,Ezekiel
CREATURE_TITLE_38,"Ezekiel, Sang Maudit"
CREATURE_DESC_38,"Un croisement entre démon de haut-rang et humain, Ezekiel est condamné à maudire sa propre existence. Utilise son puissant bras droit démoniaque pour trancher ses ennemis."
CREATURE_NAME_39,Cassandra
CREATURE_TITLE_39,"Cassandra, Séductrice de Vent"
CREATURE_DESC_39,La Femme Fatale qui possède la Barre d'Or. \nSa notoriété fait d'elle une charmeuse érotique et sexy. \nElle motive ses alliés avec des danses tentatrices.
CREATURE_NAME_40,Theo
CREATURE_TITLE_40,"Theo, Chevalier dévoué"
CREATURE_DESC_40,"Le 1er Chevalier de l'ancienne République de Gray, qui erre dans le monde à la recherche de sa suzeraine disparue, Jane. \nSa puissante double lance est très dangeureuse, elle attend puis transperce les démons ennemis, sans pitié."
CREATURE_NAME_41,Mediana
CREATURE_TITLE_41,"Mediana, Docteur dangereuse"
CREATURE_DESC_41,"Un docteur ayant des techniques très anciennes dont quelques Magies de Prêtre et autres Soins. \nElle pratique sa médecine avec une grande aiguille pour renforcer ses alliés, ou affaiblir ses ennemis."
CREATURE_NAME_42,Oddy
CREATURE_TITLE_42,"Oddy, Horloger de la Vie éternelle"
CREATURE_DESC_42,"Un horloger qui a été maudit par les animaux divins appelés les Redpur. \nSon horloge magique attaque, pétrifie ses enemies et permet aussi à ses alliés d'utiliser plus rapidement leurs compétences."
CREATURE_NAME_43,Viska
CREATURE_TITLE_43,"Viska, Mangeuse de Démons"
CREATURE_DESC_43,"Une démone rebelle, qui cherche à dévorer les autres démons pour asseoir son propre pouvoir.\nElle a voyagé dans la faille dimensionnelle pour chasser les puissants démons du Monde Matériel.\nSes pointes ne sont là que pour déchirer ses ennemis."
CREATURE_NAME_44,Priscilla
CREATURE_TITLE_44,"Prescilla, Servante d'Acier"
CREATURE_DESC_44,"Officiellement l'une des plus hautes gradées de l'Armée d'Orvelia, elle est devenue la domestique d'Aisha, la mage de génie; Fille unique de la noble famille Daphnel Pon. Sa puissante hallebarde tranche rapidement tous ses ennemis."
CREATURE_NAME_45,Yanne
CREATURE_TITLE_45,"Yanne, Pourfendeuse de Dragon"
CREATURE_DESC_45,"Une guerrière Barbare qui parcourt les terres, pourchassant les monstres qui tourmentent la population.\nPourfendeuse solitaire de Svelta, le Dragon Fou.\nSes flèches massives et puissantes peuvent même transpercer des murs de châteaux."
CREATURE_NAME_46,Zafir
CREATURE_TITLE_46,"Zafir, Prince des Tempêtes de Sable"
CREATURE_DESC_46,"Il est le descendant de l'ancien dieu-roi.\nCe jeune homme raffiné s'est battu corps et âme pour défendre le désert.\nLa tempête de sable qu'il invoque avec ses flèches engloutit ses ennemis, qui disparaissent instantanément."
CREATURE_NAME_47,Yuria
CREATURE_TITLE_47,"Yuria, Couturière mystérieuse"
CREATURE_DESC_47,"Elle est l'un des meilleurs tailleurs qui soient et confectionne des costumes et robes pour toutes les célébrités du continent.\nElle perçoit le destin des gens et manie l'aiguille et le fil comme personne.\nLes étoiles dansent autour de son aiguille, et son fil illumine tout ce qu'il touche."
CREATURE_NAME_48,Rehartna
CREATURE_TITLE_48,"Rehartna, Messagère aimable"
CREATURE_DESC_48,"Propriétaire et artisane d'atelier d'instrument de musique d'Aselerando.\nElle est confidentiellement en action avec la Résistance en tant que messagère secrète.\nGrâce à son instrument de musique spécialement conçu, elle produit de l'ultrason qui, à la fois, encourage les compagnons et trouble les ennemis."
CREATURE_NAME_49,Ophelia
CREATURE_TITLE_49,"Ophelia, Éclaireuse du Destin"
CREATURE_DESC_49,"Un astrologue de Stardust, une troupe qui erre sur le continent.\nAu lieu de partir en pèlerinage comme membre de l'association de la sorcière, recherche l'âme soeur qu'elle rencontra autrefois dans ses rêves.\nContrôle les cartes de tarot qui flottent autour d'elle pour attaquer ses ennemis à distance."
CREATURE_NAME_50,Requina
CREATURE_TITLE_50,"Requina, Marchande de Poisons"
CREATURE_DESC_50,"Une marchande qui parcourt le continent, vendant du poison à ceux qui en ont besoin.\nUtilise une sarbacane pour empoisonner et neutraliser ses ennemis."
CREATURE_NAME_51,Aselica
CREATURE_TITLE_51,"Aselica, Gardienne du Soleil"
CREATURE_DESC_51,"Portant le titre de Chevalier des cieux vertueux, elle pourfend les forces maléfiques de son épée et protège les faibles de son bouclier.\nSon objectif est de vaincre les démons qui saccagent le monde matériel.\nSon épée et son bouclier majestueux terrassent ses ennemis et leur lumière protège ses camarades."
CREATURE_NAME_52,Crow
CREATURE_TITLE_52,"Crow, Balle du Châtiment"
CREATURE_DESC_52,"Cet ancien officier de marine s'est reconverti en chasseur de primes et tueur à gages.\nD'un cynisme vertigineux, il n'accorde pas sa confiance facilement et sait manipuler trois types d'armes à feu."
CREATURE_NAME_53,Shamilla
CREATURE_TITLE_53,"Shamilla, Porteuse de Malédictions"
CREATURE_DESC_53,Démone de haut rang qui renferme 30 millions de malédictions différentes.\nElle est très étonnée de voir les humains fuir la douleur et l'angoisse.\nElle utilise un arc et des flèches de la corruption pour infliger de multiples malédictions à ses ennemis.
CREATURE_NAME_54,Lavril
CREATURE_TITLE_54,"Lavril, Adorable Esprit maléfique"
CREATURE_DESC_54,"Fantôme né du rassemblement d'un nombre incalculable de vies perdues de manière injuste.\nMalgré son origine, Lavril reste étonnamment naïve et innocente.\nElle siphonne l'énergie vitale de ses ennemis grâce à ses pouvoirs spectraux."
CREATURE_NAME_55,Seria
CREATURE_TITLE_55,"Seria, Ombre des Abysses"
CREATURE_DESC_55,"Seria est la 101e héritière. des ShadowHilt, une famille de chasseurs qui pourchasse les êtres surnaturels non humains.\nElle a fait tout le chemin depuis Orvelia en tant que chasseuse de vampires pour se venger de sa sœur, qui a été transformée en vampire et a massacré ses camarades. Seria voudrait aussi abréger les souffrances de sa petite sœur."
CREATURE_NAME_56,Erze
CREATURE_TITLE_56,"Erze, Éternelle assoiffée"
CREATURE_DESC_56,"Elle était autrefois chasseuse de vampires, comme sa sœur Seria.\nCorrompue par ses propres pouvoirs, elle se mit à massacrer ses semblables et choisit de devenir elle-même un vampire.\nAprès avoir tué et absorbé les pouvoirs du vampire qui l'a métamorphosée, elle réussit à échapper à sa grande sœur Seria, seule survivante, et partit en direction d'Orvelia."
CREATURE_NAME_57,Lilia
CREATURE_TITLE_57,"Lilia, Fille de la Tempête et de la Mer"
CREATURE_DESC_57,"Ce dragon bleu adolescent est la sœur de Laias, la prêtresse de l'eau. \nBien qu'elle soit encore inexpérimentée, ceux qui lui manquent de respect le regrettent amèrement. \nElle puise son énergie dans l'eau pour anéantir ses ennemis."
CREATURE_NAME_58,Laudia
CREATURE_TITLE_58,"Laudia, Danseuse de l'Oasis"
CREATURE_DESC_58,"Cette danseuse est issue d'une tribu nomade du désert Aegina.\nQuand elle danse, sa grâce fait fondre le cœur de ceux qui la regardent, tandis que ses lames aiguisées ôtent sans un bruit la vie de ses ennemis."
CREATURE_NAME_59,Lucias
CREATURE_TITLE_59,"Lucias, Saint de Bénédiction"
CREATURE_DESC_59,Grand prêtre de Lua et aîné de Frey.\nLa foi de Lucias est si forte qu'elle peut invoquer la bénédiction de Lua.\nLes objets qu'il bénit reçoivent le pouvoir de la lumière et deviennent des armes redoutables contre les démons.
CREATURE_NAME_60,Chrisha
CREATURE_TITLE_60,"Chrisha, Inquisitrice de Fer"
CREATURE_DESC_60,"Commandante de l'ordre de Velchia, les chevaliers magiques de l'empire, et manipulatrice d'armes technomagiques de pointe.\nCes chevaliers, tous spécialistes de la destruction militaire, n'ont essuyé aucune défaite sous son commandement.\nChrisha est elle-même chevalier, et surpasse la force de ses ennemis grâce au pouvoir de la lumière."
CREATURE_NAME_61,Neraxis
CREATURE_TITLE_61,"Neraxis, Arrogance de Jais"
CREATURE_DESC_61,"Descendant d'un dragon noir maître de la foudre noire, il s'est donné pour mission d'éradiquer les démons, en particulier les draconics.\nL'énergie de foudre noire contenue dans son pieu mécanique perce les défenses ennemies."
CREATURE_NAME_62,Scarlet
CREATURE_TITLE_62,"Scarlet, Foi d'Argent blanc"
CREATURE_DESC_62,"Une princesse d'Orvelia qui aime vraiment son peuple.\nElle porte son épée pour protéger les faibles et soutient la justice, comme un vrai chevalier.\nElle tranche ses ennemis avec une Grande Épée magique qui perturbe la Mana."
CREATURE_NAME_63,Sonia
CREATURE_TITLE_63,"Sonia, Tempête d'Azur"
CREATURE_DESC_63,"Un génie reconnu par la Tour des Sages, sans en faire partie. \nOn lui a donné le titre de 'bleu', mais sa véritable identité et celle d'un homunculus.\nSes orbes de foudre ne laissent même pas de cendres dans leur sillage."
CREATURE_NAME_64,Artemia
CREATURE_TITLE_64,"Artemia, Impératrice de la Splendeur"
CREATURE_DESC_64,"La Reine de Pentheonia, le Royaume Absolu qui n'a pas bougé d'un pouce face aux Démons il y a 100.\nSon bâton contient une lumière brillante de justice, elle l'utilise pour réduire ses ennemis en cendres."
CREATURE_NAME_65,Mirianne
CREATURE_TITLE_65,"Mirianne, Servante d'Azur"
CREATURE_DESC_65,"L'assistante et la servante de l'archimage du Bleu, Sonia. \nElle agit uniquement pour le bien de Sonia, qui est son employeur, sa soeur et son amie. \nElle utilise son esprit vif et son regard aiguisé pour exploiter des faiblesses de l'ennemi avec ses dagues."
CREATURE_NAME_66,Shea
CREATURE_TITLE_66,"Shea, Mélodie fantastique"
CREATURE_DESC_66,"Cette mystérieuse jeune femme soigne ses alliés grâce à ses chants mélodieux.\nSa superbe voix, portée par le son de sa harpe magique, a le pouvoir de soigner les blessures."
CREATURE_NAME_67,Kara
CREATURE_TITLE_67,"Kara, Essence de la Technomagie antique"
CREATURE_DESC_67,Golem humanoïde mécanique construit par un technomage d'une civilisation oubliée.\nSon corps est un concentré de technologie antique et l'archétype de la technomagie.\nElle est une arme redoutable qui peut neutraliser l'ennemi grâce à des tirs aussi précis que puissants.
CREATURE_NAME_68,Nia
CREATURE_TITLE_68,"Nia, Yeus dévoreurs des Ténèbres"
CREATURE_DESC_68,Jeune chef d'une lointaine tribu barbare vivant dans la jungle australe.\nSes ancêtres lui ont transmis du sang de démon et les yeux démoniaques de pétrification.\nElle peut immobiliser ses ennemis et les achever d'une frappe féroce.
CREATURE_NAME_69,Esker
CREATURE_TITLE_69,"Esker, Maître-Joueur d'Illusions"
CREATURE_DESC_69,"Dans le milieu secret des jeux clandestins, il est l'individu le plus dangereux.\nIl possède la déroutante capacité de lire dans les pensées des gens.\nRien qu'à le voir lancer ses dés, vous savez que vous avez perdu la partie."
CREATURE_NAME_70,Cecilia
CREATURE_TITLE_70,"Cecilia, Rafale écarlate de Justice"
CREATURE_DESC_70,Une fille dotée d'un profond sens de la justice. Elle veut toujours être une source de force pour les autres.\nElle punit les démons qui harcèlent les gens à l'aide de bottes technomagiques suffisamment puissantes pour pulvériser ses ennemis.
CREATURE_NAME_71,Kirze
CREATURE_TITLE_71,"Kirze, Chat au Cristal écarlate"
CREATURE_DESC_71,"Héros Premier Prix de la Compétition de Concept-Style de Héros Global [87CEFA]Mochi00 (JPN)[-]\nJeune fille de Race Mi-Humain et Mi-Animal, dotée de puissance magique très rare.\nL'armée des ténèbres la captura quand elle était encore très jeune afin d'effectuer des expériences pour transformer son corps en cristal.\nAprès avoir acquis une force suffisante pour s'échapper, elle affronte ses ennemis avec les cristaux écarlates qui constituent son corps."
CREATURE_NAME_73,Chase
CREATURE_TITLE_73,"Chase, Type. 0"
CREATURE_DESC_73,Rat de laboratoire amnésique et guerrier incontrôlable qui déploie une puissance phénoménale au combat.\nCette arme redoutable détruit tout sur son passage.
CREATURE_NAME_75,Dakaris
CREATURE_TITLE_75,"Dakaris, Sage de Lac"
CREATURE_DESC_75,"Sage de la Tribu des Hommes-Lézards du Lac Eretana, occupé par l'Empire.\nIl a participé à la mise en place de la Résistance depuis que son pays a été envahi, il y a 8 ans.\nGrâce à la magie traditionnelle de sa Tribu, il sème la confusion aux ennemis."
CREATURE_NAME_78,Bernheim
CREATURE_TITLE_78,"Bernheim, Épée dévastatrice"
CREATURE_DESC_78,"Chevalier du silence, Épéiste de l'ombre et Lame sismique.\nVoici les titres qui ont été attribués dans l'empire à ce mercenaire légendaire.\nSon épée géante absorbe toute énergie pour semer le chaos le plus total."
CREATURE_NAME_87,Glenwys
CREATURE_TITLE_87,"Glenwys, Bouclier de l'Empire"
CREATURE_DESC_87,"Cette femme chevalier est née simple roturière dans l'empire.\nD'innombrables roturiers admirent son ascension au poste de vice-capitaine des Chevaliers gardiens de la capitale, à la seule force de son talent et de sa détermination.\nElle s'est juré d'être le bouclier protégeant les citoyens impériaux, et fait preuve d'une dévotion absolue envers l'empire."
CREATURE_NAME_90,May
CREATURE_TITLE_90,"May, Fille qui rêve de Richesses"
CREATURE_DESC_90,La brillante fille qui dirige la Boutique Générale de la capitale d'Orvel. Impossible de ne pas aimer cette fille énergique et positive. Elle a toutes sortes d'objets utiles dans son panier qui pourront aider ses alliés.
CREATURE_NAME_91,Gladi
CREATURE_TITLE_91,"Gladi, Bête de l'Arène"
CREATURE_DESC_91,L'homme qui a conquis l'Arène d'Orvel. \nLes gens avaient peur de lui à cause de ses prouesses pendant les battailles et ont commencé à l'appeler la Bête de l'Arène. \nSon incroyable technique de combat détruit ses ennemis en quelques fractions de secondes.
CREATURE_NAME_92,Veronica
CREATURE_TITLE_92,"Veronica, Œil de la Clairvoyance"
CREATURE_DESC_92,"C'est le génie de la Tour des Sages qui a rétabli la formule de la magie runique. \nElle est actuellement la trésorière d'Orvel et l'officier des chefs de guilde, elle dirige donc toutes les guildes.\nSa capacité d'analyse et sa magie runique en font le cauchemar de ses ennemis."
CREATURE_NAME_93,Loman
CREATURE_TITLE_93,"Loman, Gardien de Foi"
CREATURE_DESC_93,Le gardien de la monarchie Orvel.\nLoman ne laisse passer personne sans permission royale.\nLa puissance de sa hallebarde force ses ennemis à s'agenouiller devant lui.
CREATURE_NAME_94,Juno
CREATURE_TITLE_94,"Juno, Cuisinière des Héros"
CREATURE_DESC_94,"C'est l'une des meilleures cuisinières d'Orvel.\nSes compétences culinaires couvrent tout, des en-cas sans prétention aux plats de luxe.\nSa cuisine soigne le corps et donne du courage."
CREATURE_NAME_95,Nicky
CREATURE_TITLE_95,"Nicky, Garde en Chef cruelle"
CREATURE_DESC_95,"Cette guerrière est la garde en chef de la Prison d'Orvel, où sont emprisonnés les pires criminels.\nSes compétences et sa puissance étant comparables à celles de Gladi, la bête de l'arène, elle instille une grande peur parmi les monstres.\nSa masse redoutable écrase les os et réduit la chair de ses ennemis en lambeaux."
CREATURE_NAME_96,Dosarta
CREATURE_TITLE_96,"Dosarta, Vent de l'Innocence"
CREATURE_DESC_96,Princesse elfe gardienne de la Tour des Défis du royaume d'Elidora.\nElle connaît mieux que quiconque les reliques antiques et le pouvoir qu'elles renferment.
CREATURE_NAME_97,Hanus
CREATURE_TITLE_97,"Hanus, Instructrice d'Arme à Feu"
CREATURE_DESC_97,La plus jeune instructrice formant l'armée de l'alliance dans le centre de commandement de l'Alliance de Guildes. Elle est également un génie de stratégie et d'amélioration des armes.\nElle extermine les ennemis avec les armes à feu fabriquées de ses propres mains.
CREATURE_NAME_98,Cain
CREATURE_TITLE_98,"Cain, l'Immortel Dieu-Roi"
CREATURE_DESC_98,"L'illustre Dieu-roi du Royaume antique, Sekireinel.\nIl noua son âme au désert afin d'obtenir l'immortalité, tant que le désert existe.\nGrâce à son pouvoir de télékinésie, il manie à sa guise Chakram, l'arme symbolisant l'autorité du Dieu-Roi."
GETHERO_DESC_1,"Le guerrier élu d'Aea, l'Épée Sacrée qui sauva déjà le monde une fois.\nIl peut repousser les ennemis et s'améliorer lui-même avec la puissance de l'Épée Sacrée."
