KEY,"Spanish"
RESULT_TYPE.MAX_RES_COLLECT_TEAM,"Todos los equipos estan en misiones ahora"
RESULT_TYPE.NOW_COLLECTING,"El equipo esta en una mision ahora."
RESULT_TYPE.INVALID_HERO_INDEX,"El heroe esta en una mision o no existe"
RESULT_TYPE.CHAPTER_NOT_FOUND,"El capitulo no existe."
RESULT_TYPE.DUNGEON_NOT_FOUND,"El calabozo no existe."
RESULT_TYPE.EMPTY_HERO_INDICES,"El heroe esta vacio."
RESULT_TYPE.CANNOT_PLAY_DUNGEON,"No se puede jugar en el calabozo."
RESULT_TYPE.NOT_ENOUGH_STAMINA,"Insuficiente energia."
RESULT_TYPE.NOT_ENOUGH_PLAY_KEY,"Insuficientes llaves."
RESULT_TYPE.INVALID_DIFF,"dificultad de nivel Invalida"
RESULT_TYPE.VERIFY_FAILED,"la Verificacion ha fallado"
RESULT_TYPE.CHECK_FAILED,"la Comprobacion ha fallado"
RESULT_TYPE.USER_CAMPAIGN_INFO_NOT_FOUND,"Debido a un error de red, hay una demora para procesar la información de usuario. Vuelve a intentarlo más tarde."
RESULT_TYPE.WRONG_CHAPTER_INDEX,"Esta función no está disponible."
RESULT_TYPE.WRONG_DUNGEON_INDEX,"Esta función no está disponible."
RESULT_TYPE.INVALID_STAR,"info de estrella Invalida"
RESULT_TYPE.ENCHANT_RESULT_NOT_FOUND,"la info de Reidentificacion no existe."
RESULT_TYPE.EQUIP_ITEM_SLOT_INDEX_MISMATCH,"el objetivo de la Reidentificacion es diferente."
RESULT_TYPE.OPTION_SLOT_INDEX_MISMATCH,"La opcion de espacio para reidentificar es diferente."
RESULT_TYPE.OPTION_INDEX_MISMATCH,"La opcion de resultado para reidentificar es diferente."
RESULT_TYPE.PREV_OPTION_INDEX_MISMATCH,"La opcion de sobreescritura es diferente de las actuales"
RESULT_TYPE.INVALID_OPTION_SLOT,"opcion de espacio Invalida"
RESULT_TYPE.RANDOM_OPTION_DATA_ERROR,"info de opcion aleatoria Invalida"
RESULT_TYPE.NO_HERO,"El heroe no existe"
RESULT_TYPE.HERO_DATA_NOT_FOUND,"La info del heroe no existe"
RESULT_TYPE.ALREADY_OTHER_HERO_EQUIPPED,"Otro heroe ya lo esta utilizando"
RESULT_TYPE.ITEM_DATA_NOT_FOUND,"La info de articulo no existe"
RESULT_TYPE.EQUIP_ITEM_DATA_NOT_FOUND,"La info del equipo no existe."
RESULT_TYPE.EQUIP_TAG_ERROR,"etiqueta del equipo Invalida."
RESULT_TYPE.TOO_LOW_GRADE,"rango Demasiado bajo."
RESULT_TYPE.TOO_LOW_LEVEL,"nivel Demasiado bajo."
RESULT_TYPE.LOCKED_PART_INDEX,"espacio del equipo Asegurado"
RESULT_TYPE.EQUIP_PART_ERROR,"espacio del equipo inutilizable"
RESULT_TYPE.REMOVE_FAILED,"Remover ha fallado"
RESULT_TYPE.INVALID_HERO_PART_INDEX,"espacio del equipo Invalido"
RESULT_TYPE.ALREADY_UNLOCKED,"Ya esta abierto"
RESULT_TYPE.UNLOCK_FAILED,"Apertura fallida"
RESULT_TYPE.EQUIP_ITEM_NOT_FOUND,"El equipo no existe"
RESULT_TYPE.UNEQUIP_FAILED,"fallo al Remover el equipo"
RESULT_TYPE.STAT_DATA_NOT_FOUND,"La info del estado no existe."
RESULT_TYPE.EMPTY_MATERIAL_EQUIP_ITEM,"Vaciar materiales"
RESULT_TYPE.INVALID_MATERIAL_EQUIP_ITEM,"material de equipo Invalido"
RESULT_TYPE.FRIEND_NOT_FOUND,"los Amigos no existen"
RESULT_TYPE.REQUEST_MYSELF,"No puedes enviarte una solicitud a ti mismo"
RESULT_TYPE.CANNOT_SEARCH_MYSELF,"No puedes buscarte a ti mismo"
RESULT_TYPE.GACHA_DATA_NOT_FOUND,"La info de Gacha no existe"
RESULT_TYPE.WRONG_GACHA_INDEX,"numero de Gacha Invalido"
RESULT_TYPE.WRONG_GACHA_COUNT,"cuenta de Gacha Invalida"
RESULT_TYPE.NO_MERCENARIES,"los Mercenarios no existen"
RESULT_TYPE.NO_GUILD,"los Clanes no existen"
RESULT_TYPE.INVAILID_RANK,"clasificacion Invalida"
RESULT_TYPE.GUILD_MAX_JOIN_REQUEST,"Excedido el limite de solicitud para el clan."
RESULT_TYPE.TRIAL_DUNGEON_DATA_NOT_FOUND,"La info del Calabozo de Pruebas no existe."
RESULT_TYPE.NOT_PLAYER_HERO,"No posees este heroe"
RESULT_TYPE.ITEM_NOT_OWNED,"No posees este articulo"
RESULT_TYPE.ITEM_TYPE_MISMATCH,"articulo de tipo Diferente"
RESULT_TYPE.POTION_DATA_NOT_FOUND,"La info de la pocion no existe."
RESULT_TYPE.INVALID_ACTION,"accion Invalida"
RESULT_TYPE.RECIPE_DATA_NOT_FOUND,"La info de la receta no existe."
RESULT_TYPE.MATERIAL_DATA_NOT_FOUND,"La info del material no existe."
RESULT_TYPE.NOT_ENOUGH_MATERIAL,"materiales Insuficientes"
RESULT_TYPE.MATCH_RESULT_NOT_FOUND,"Los resultados del combate no existen."
RESULT_TYPE.MATCH_UID_MISMATCH,"El numero del combate no concuerda."
RESULT_TYPE.MATCHING_DISABLED,"Reuniendo los resultados de batalla. "
RESULT_TYPE.NOT_ENOUGH_SWORD,"espadas Insuficientes"
RESULT_TYPE.MATCH_USER_NOT_FOUND,"La info del usuario participante no existe"
RESULT_TYPE.NPC_INFO_NOT_FOUND,"La info del NPC no existe"
RESULT_TYPE.WAIT_MORE,"Debido a un error de red, hay una demora para procesar la información de batalla. Toca OK de nuevo."
RESULT_TYPE.NOT_ENOUGH_CHEESE,"queso Insuficiente"
RESULT_TYPE.USER_PLUNDER_INFO_NOT_FOUND,"La info del saqueo no existe"
RESULT_TYPE.COLLECT_NODE_DATA_NOT_FOUND,"La info de la colección de nodos no existe."
RESULT_TYPE.PLAYER_NOT_FOUND,"El jugador no existe"
RESULT_TYPE.V_I_P_LEVEL_DATA_NOT_FOUND,"La info del nivel VIP no existe"
RESULT_TYPE.SHOP_DATA_NOT_FOUND,"La info de la Tienda no existe"
RESULT_TYPE.SHOP_ITEM_DATA_NOT_FOUND,"La info del articulo de la Tienda no existe."
RESULT_TYPE.PLAYER_SHOP_ITEM_NOT_FOUND,"La info del articulo de la Tienda o el jugador no existen."
RESULT_TYPE.SOLD_OUT,"Ya esta vendido"
RESULT_TYPE.INVALID_COST,"precio Invalido"
RESULT_TYPE.NO_ITEM_DATA,"La info del articulo no existe"
RESULT_TYPE.NOT_OWNED,"Sin dueño"
RESULT_TYPE.INVALID_ITEM_COUNT,"numero de articulos Invalido"
RESULT_TYPE.NOT_ENOUGH_STONE,"Insuficiente Cristal de Mejora."
RESULT_TYPE.HERO_LEVEL_LIMIT,"nivel del heroe Insuficiente"
RESULT_TYPE.SKILL_LEVEL_NOT_FOUND,"La info del nivel de habilidad no existe"
RESULT_TYPE.SKILL_PRICE_NOT_FOUND,"La info del precio de habilidad no existe."
RESULT_TYPE.TEAM_LEVEL_LIMIT,"No se puede exceder el nivel del heroe."
RESULT_TYPE.SKILL_NOT_FOUND,"La habilidad no existe"
RESULT_TYPE.REQ_GOLD_ERROR,"oro requerido Invalido"
RESULT_TYPE.STAR_DATA_NOT_FOUND,"La info de estrella es incorrecta"
RESULT_TYPE.NO_TARGET_ACCOUNT_ID,"el numero del usuario de Destino no existe."
RESULT_TYPE.VERSION_ERROR,"version Invalida"
RESULT_TYPE.MATCH_NOT_FOUND,"El combate no existe"
RESULT_TYPE.EQUIP_ITEM_FULL,"el Equipo esta lleno"
RESULT_TYPE.INVALID_GUILD_LEVEL,"nivel del clan Invalido"
RESULT_TYPE.ALREADY_JOIN_REQUESTED,"Ya estas solicitando unirte..."
RESULT_TYPE.MIN_REGISTER_TIME_NOT_ELAPSED,"el tiempo Minimo de registro no ha pasado."
RESULT_TYPE.RESULT_ITEM_DATA_NOT_FOUND,"La info del resultado del articulo no existe"
RESULT_TYPE.RESULT_EQUIP_ITEM_DATA_NOT_FOUND,"La info del resultado del equipo no existe."
RESULT_TYPE.MISSION_NOT_COMPLETED,"La mision no esta completa todavia"
RESULT_TYPE.TYPE_ERROR,"tipo Invalido"
RESULT_TYPE.INFO_ERROR,"info Invalida"
RESULT_TYPE.ACCOUNT_IDS_ERROR,"numero de cuenta Invalido"
RESULT_TYPE.NOT_ENOUGH_PVP_COIN,"monedas PVP insuficientes"
RESULT_TYPE.EMPTY_NICK,"El apodo esta vacio"
RESULT_TYPE.INVALID_NICK,"El apodo no esta disponible"
RESULT_TYPE.ALREADY_EXIST,"El apodo ya existe"
RESULT_TYPE.TOO_SHORT_NICK,"El apodo es muy corto"
RESULT_TYPE.TOO_LONG_NICK,"El apodo es muy largo"
RESULT_TYPE.CENSORED_WORD,"Malas palabras estan incluidas"
RESULT_TYPE.NOT_ENOUGH_CHALLENGE_CHANCE,"Ya no puedes seguir desafiando"
RESULT_TYPE.NOT_ENOUGH_DUNGEON_KEY,"llaves Insuficientes para ingresar a los calabozos"
RESULT_TYPE.NOT_OPENED_DUNGEON,"El calabozo no esta abierto"
RESULT_TYPE.REQ_GEM_ERROR,"No se requiere rubi"
RESULT_TYPE.WAITER_NOT_FOUND,"No se puede encontrar la info pendiente"
RESULT_TYPE.MISSION_NOT_CLEARED,"La mision no esta completa todavia."
RESULT_TYPE.DUNGEON_DATA_NOT_FOUND,"La info del Calabozo no existe."
RESULT_TYPE.NO_AVAILABLE_SERVER,"No hay servidores para ingresar."
RESULT_TYPE.UNEQUIP_OLD_FAILED,"No se puede remover el equipo actual"
RESULT_TYPE.EQUIP_FAILED,"el Armado del equipo ha fallado"
RESULT_TYPE.NO_SHOP_DATA,"No se puede encontrar la info de la tienda"
BASE_RESULT_TYPE.TIMEOUT,"No hay respuesta del servidor"
BASE_RESULT_TYPE.SEQUENCE_ERROR,"Debido a un error de red, hay una demora para procesar la información de usuario. Vuelve a intentarlo más tarde."
BASE_RESULT_TYPE.INTERNAL_ERROR,"error Interno"
BASE_RESULT_TYPE.EMPTY_HOST,"el Host no existe"
RESULT_TYPE.ACHIEVEMENT_NOT_CLEARED,"el Logro no se ha completado todavia."
RESULT_TYPE.INVALID_STEP,"Ya recibiste esta recompensa."
RESULT_TYPE.NO_PRIVILEGE,"No posees autorizacion"
RESULT_TYPE.INVALID_HOST,"host Equivocado"
RESULT_TYPE.MASTER_NOT_FOUND,"el lider de la Sala no existe"
RESULT_TYPE.MULTIPLAY_INFO_NOT_FOUND,"La info de juego del Grupo no existe."
RESULT_TYPE.WRONG_MEMBER,"miembro Invalido"
RESULT_TYPE.ALREADY_REWARD_CALCULATED,"la Recompensa ya ha sido decidida"
RESULT_TYPE.LINKED_DUNGEON_NOT_FOUND,"el calabozo Unido no existe."
RESULT_TYPE.ALREADY_COMPLETED,"ya esta Completo"
RESULT_TYPE.DUNGEON_TYPE_ERROR,"tipo de calabozo Equivocado"
RESULT_TYPE.CANNOT_VISIT_DUNGEON,"No puedes visitar este calabozo"
RESULT_TYPE.INVALID_TRIAL_HERO,"heroe Equivocado para el Calabazo de Prueba."
RESULT_TYPE.WORLD_MAP_EVENT_NOT_FOUND,"evento de mapa del Mundo no existe."
RESULT_TYPE.EVENT_DUNGEON_INDEX_MISMATCH,"numero de calabozo de evento Invalido."
RESULT_TYPE.NOT_ENOUGH_MULTIPLAY_MEMBERS,"No hay suficientes miembros"
RESULT_TYPE.NOT_CALCULATED,"No decidido todavia"
RESULT_TYPE.ALREADY_REWARDED,"la Recompensa ya se ha otorgado"
RESULT_TYPE.NOT_SAME_DEVELOPER_PAYLOAD,"info del Pago (Carga del desarrollador) no coincide. El Pago ha sido cancelado."
RESULT_TYPE.NOT_SAME_PRODUCT_ID,"info del Pago (ID del Producto) no coincide. El Pago ha sido cancelado."
RESULT_TYPE.WRONG_PURCHASE_STATUS,"info del Pago (Estado de Compra) es incorrecto. El Pago ha sido cancelado."
RESULT_TYPE.VERIFICATION_FAILED,"No se pudo verificar el pago. El Pago ha sido cancelado"
RESULT_TYPE.INVALID_CONSUMPTION_STATE,"info del pago Invalida (Estado de Consumo). El Pago ha sido cancelado"
RESULT_TYPE.NOT_MONTHLY_ENDED,"No puedes comprar el paquete mensual todavia."
RESULT_TYPE.HAVE_PLAY_CHANCE,"No se pudo comprar debido a las oportunidades de desafio restantes."
RESULT_TYPE.INVALID_DUNGEON_INDEX,"numero de calabozo Invalido"
RESULT_TYPE.CANNOT_AWAKEN_YET,"No puede Despertar todavia"
RESULT_TYPE.CANNOT_AWAKEN_MORE,"No puede Despertar mas"
RESULT_TYPE.RUNE_ITEM_NOT_OWNED,"No posees esta runa."
RESULT_TYPE.SAME_RUNE_EQUIPPED,"la Misma runa ya esta equipada"
RESULT_TYPE.ALEADY_OCCUPIED,"Ya esta asignado"
RESULT_TYPE.PRESERVE_PRICE_ERROR,"el precio de Retencion es Invalido"
RESULT_TYPE.RUNE_ITEM_DATA_NOT_FOUND,"la info de la Runa no existe."
RESULT_TYPE.RUNE_DATA_NOT_FOUND,"la info de la Runa no existe"
RESULT_TYPE.PART_TYPE_ERROR,"partes Invalidas"
RESULT_TYPE.NO_EQUIPPED_RUNE,"la Runa no esta equipada"
RESULT_TYPE.HERO_ALREADY_EXIST,"el Heroe ya existe"
RESULT_TYPE.SKILL_NOT_LEARNED,"No has aprendido la habilidad"
RESULT_TYPE.INVALID_SKILL_EXTEND,"expasion de habilidad Invalida."
RESULT_TYPE.NOT_ENOUGH_ITEM,"articulos Insuficientes"
RESULT_TYPE.BOOK_ITEM_DATA_NOT_FOUND,"la info del Libro no existe"
RESULT_TYPE.SKILL_ALREADY_LEARNED,"habilidad ya Aprendida"
RESULT_TYPE.MAX_PURIFIED,"purificacion max Alcanzada."
RESULT_TYPE.MAX_HERO_STAR,"el Heroe ha alcanzado el max Despertar"
RESULT_TYPE.NO_AWAKE_MATERIAL,"No hay materiales del Despertar"
RESULT_TYPE.PURIFY_DATA_NOT_FOUND,"No hay datos de purificacion"
RESULT_TYPE.INVALID_PURIFY_DATA,"datos de purificacion Invalidos"
RESULT_TYPE.TRANSCEND_SKILL_LEVEL_DATA_NOT_FOUND,"la data de la habilidad de trascendencia no existe"
RESULT_TYPE.MAX_TRANSCEND_SKILL_LEVEL,"la Habilidad ha alcanzado el max nivel de trascendencia."
RESULT_TYPE.TRANSCEND_SKILL_LEVEL_PRICE_DATA_NOT_FOUND,"el precio de la Habilidad de trascendencia no existe."
RESULT_TYPE.NOT_MAX_HERO_STAR,"el Heroe no ha alcanzado el max Despertar todavia"
RESULT_TYPE.INVALID_TRANSCEND_COUNT,"cantidad de trascendencia Invalida."
RESULT_TYPE.GRADE_TOO_LOW,"Rango demasiado bajo"
RESULT_TYPE.CREATURE_DATA_NOT_FOUND,"la info del Heroe no existe"
RESULT_TYPE.UPGRADE_BOOK_DATA_NOT_FOUND,"la info del Libro de Actualizacion no existe."
RESULT_TYPE.MATCH_PLAYER_NOT_FOUND,"el Oponente no existe"
RESULT_TYPE.INVALID_SHOP_DATA,"info de la Tienda Invalida"
RESULT_TYPE.NOT_GUILD_MEMBER,"No es un miembro del clan"
RESULT_TYPE.NOT_ENOUGH_GUILD_POINT,"puntos del clan Insuficientes"
RESULT_TYPE.INVALID_SHOP_ITEM_LIST_INDEX,"numero de tienda Invalido"
RESULT_TYPE.INVALID_ITEM_TYPE,"tipo de articulo Invalido"
RESULT_TYPE.HERO_SHOP_SLOT_EXCEEDED,"los espacios de la tienda del Heroe han excedido el limite."
RESULT_TYPE.INVALID_HERO_SHOP_SLOT,"espacio de la tienda del heroe Invalido"
RESULT_TYPE.NO_SHOP_ITEM_INFO,"la info del articulo de la Tienda no existe."
RESULT_TYPE.NO_SHOP_ITEM_DATA,"la data del articulo de la Tienda no existe"
RESULT_TYPE.NO_SELL_COUNT,"No hay cantidad de venta"
RESULT_TYPE.ALREADY_OPENED_CLASS,"la Clase ya ha sido abierta."
RESULT_TYPE.NOT_OPENED_CLASS_DUNGEON,"el Calabozo para la clase especificada no esta abierta."
RESULT_TYPE.ALREADY_GET_CHALLENGE,"Ya ha sido desafiado"
RESULT_TYPE.ALREADY_HAVE_MATERIAL,"Ya posees los materiales"
RESULT_TYPE.INVALID_HERO_CLASS,"clase Equivocada"
RESULT_TYPE.TUTORIAL_DATA_NOT_FOUND,"la data del Tutorial no existe."
RESULT_TYPE.RETRY,"Reintentar"
RESULT_TYPE.NOT_IMPLEMENTED_METHOD,"metodo Invalido"
RESULT_TYPE.INVALID_QUEST_INDEX,"numero de mision Invalido"
RESULT_TYPE.QUEST_INFO_NOT_FOUND,"No se puede encontrar la info de la mision"
RESULT_TYPE.QUEST_NOT_CLEARED,"la Mision no esta completa todavia"
RESULT_TYPE.NOT_COMPLETED,"No esta completa todavia"
RESULT_TYPE.EMPTY_DUNGEON_INDICES,"el numero del Calabozo esta vacio"
RESULT_TYPE.EVENT_INDEX_COUNT_MISMATCH,"el numero de Evento no coincide."
RESULT_TYPE.MAX_DAILY_COUNT,"limite diario Excedido"
RESULT_TYPE.ALREADY_VISITED,"Ya ha sido visitado"
RESULT_TYPE.INVALID_MATERIAL_ITEM,"articulos de materiales Invalidos"
RESULT_TYPE.INVALID_REQ_ITEM_EXP_DATA,"EXP Invalida de los articulos requeridos."
RESULT_TYPE.SAME_BOOSTER_APPLIED,"Los mismos efectos amplificadores ya existen."
RESULT_TYPE.PACKAGE_DATA_NOT_FOUND,"No hay data del producto del paquete."
RESULT_TYPE.INVALID_ITEM_INDEX,"Indice de articulo Invalido"
RESULT_TYPE.INVALID_ITEM_DATA,"Data de articulo Invalida"
RESULT_TYPE.INVALID_ACCOUNT_ID,"numero de cuenta Invalido"
RESULT_TYPE.REWARD_TIME_ENDED,"el tiempo de Recompensa ha terminado"
RESULT_TYPE.CHECKING_INTEGRITY,"Se está procesando el resultado de la batalla. Inténtalo de nuevo más tarde."
RESULT_TYPE.BATTLE_SERVER_NOT_FOUND,"La red es inestable en este momento. Trasládate a un sitio con mejor calidad de señal y vuelve a conectarte al juego."
RESULT_TYPE.TOWER_DATA_NOT_FOUND,"la info de la Torre no existe"
RESULT_TYPE.TOWER_FLOOR_DATA_NOT_FOUND,"la info de la Pista no existe."
RESULT_TYPE.CANNOT_ENTER_TOWER_FLOOR,"No se puede ingresar a la pista"
RESULT_TYPE.TOWER_CHAPTER_MISMATCH,"el capitulo de la Torre no coincide."
RESULT_TYPE.TOWER_DUNGEON_MISMATCH,"el calabozo de la Torre no coincide."
RESULT_TYPE.TOWER_TEAM_LEVEL_LIMIT,"No se puede ingresar a la pista debido a que no hay suficiente nivel de equipo."
RESULT_TYPE.TOWER_REQ_DUNGEON_NOT_COMPLETED,"los Calabozos Anteriores no han sido completados para poder ingresar en la torre."
RESULT_TYPE.NOT_ENOUGH_TOWER_COST,"bienes Insuficientes para poder ingresar en la torre."
RESULT_TYPE.DIED_HERO_CACHE,"El heroe esta muerto"
RESULT_TYPE.MISSING_BATTLE_LOG,"No se ha ingresado el registro de batalla"
RESULT_TYPE.MISSING_CREATURE_INFO,"No se ha ingresado la info del heroe"
RESULT_TYPE.REQUEST_INTEGRITY_CHECK_ERROR,"error de la solicitud de verificacion de Integridad."
RESULT_TYPE.MISSING_TOWER_CREATURE_INFO,"No se ha ingresado la info del heroe de la torre."
RESULT_TYPE.PARSING_TOWER_CREATURE_INFO_ERROR,"No se puede importar la info del heroe de la torre."
RESULT_TYPE.EMPTY_TOWER_ENTER_HEROES,"No se ha ingresado la info de los heroes que han ingresado en la torre."
RESULT_TYPE.TOWER_NOT_PLAYED,"la Torre no ha sido jugada"
RESULT_TYPE.PLAYER_TOWER_NOT_FOUND,"No se puede encontrar la info de la torre en curso."
RESULT_TYPE.CANNOT_RESET_MORE,"No se puede reiniciar mas"
RESULT_TYPE.NOT_ENOUGH_COST,"bienes Insuficientes"
RESULT_TYPE.CLOSED_DUNGEON,"Este Calabozo esta Cerrado"
RESULT_TYPE.OPENED_DUNGEON,"Este Calabozo esta Abierto"
RESULT_TYPE.QUEST_DATA_NOT_FOUND,"la data de la Mision no existe"
RESULT_TYPE.NOT_ACCEPTABLE,"No se puede aceptar"
RESULT_TYPE.CANNOT_GIVEUP,"No se puede rendir."
RESULT_TYPE.NOT_REWARDABLE,"No se puede recibir recompensas"
RESULT_TYPE.EQUIP_FULL,"el Inventario esta lleno"
RESULT_TYPE.VIPLEVEL_DATA_NOT_FOUND,"la data VIP no existe"
RESULT_TYPE.MISSING_LANGUAGE,"No se ha ingresado un idioma"
RESULT_TYPE.CANNOT_LINK_GUEST,"No se puede vincular como invitado"
RESULT_TYPE.ALREADY_LINKED_ID,"Cuenta ya asociada."
RESULT_TYPE.SERVER_CLOSING,"Currently preparing for service. Please wait."
RESULT_TYPE.INVALID_SHOP_INDEX,"numero de tienda Invalido"
RESULT_TYPE.EXCEEDED_PURCHASABLE_COUNT,"numero de compras Excedido"
RESULT_TYPE.INVALID_REWARD_DATA,"data de recompensa Invalida"
RESULT_TYPE.TOWER_NPC_NOT_FOUND,"el NPC de la Torre no existe"
RESULT_TYPE.TOWER_NPC_SLOT_NOT_FOUND,"el NPC de la pista no existe."
RESULT_TYPE.TOWER_NPC_INFO_NOT_FOUND,"la info de NPC de la pista no existe."
RESULT_TYPE.WRONG_TOWER_REWARD_NO,"numero de recompensa de la torre Invalido."
RESULT_TYPE.WRONG_DIFFICULTY,"nivel de dificultad Invalido"
RESULT_TYPE.DIFFICULTY_MISMATCH,"la Dificultad no coincide"
RESULT_TYPE.MISSING_BATTLE_TYPE,"No se ha ingresado el tipo de Batalla"
RESULT_TYPE.NOT_YET_CLEARED,"No lo has completado todavia"
RESULT_TYPE.INVALID_DUNGEON_DIFFICULTY,"dificultad del calabozo Invalida."
RESULT_TYPE.WRONG_DUNGEON_DIFFICULTY,"dificultad del calabozo Invalida."
RESULT_TYPE.MAX_UNDERGROUND_PRISON_KEY,"Lleno de Llaves"
RESULT_TYPE.EQUIP_GRADE_DATA_NOT_FOUND,"la data de clasificacion del equipo no existe."
RESULT_TYPE.NOT_FOR_SALE,"No se puede vender"
RESULT_TYPE.EQUIP_CREATURE_ERROR,"No hay heroes para equipar."
