KEY,Spanish
CREATURE_DESC_1,"El guerrero escogido de Aea, La Espada Sagrada, la espada que salvó al mundo una vez antes.\nEl puede alejar a los enemigos y mejorar con el poder de esta espada sagrada."
CREATURE_NAME_2,Frey
CREATURE_TITLE_2,"Frey, Clériga de la Luz"
CREATURE_DESC_2,"Una amiga de la infancia de Kasel, ella es una clériga que sirve a la Diosa. Ella cura y protege a los aliados con el poder de la luz.\n Con las bendiciones de la Diosa, puede aumentar temporalmente los poderes mágicos y la resistencia."
CREATURE_NAME_3,Cleo
CREATURE_TITLE_3,"Cleo, Bruja del Purgatorio"
CREATURE_DESC_3,"Una hechicera de la Torre Roja, esta chica valiente utiliza magia explosiva de fuego para hacer daño a múltiples enemigos, y \n luego inflige daño aún mayor causando que las brasas exploten."
CREATURE_NAME_4,Roi
CREATURE_TITLE_4,"Roi, Asesino Veloz"
CREATURE_DESC_4,"Él es un ex asesino con un pasado oculto. Se especializa en blancos únicos,\nlanzando fuertes e interminables ataques contra enemigos mientras sortea sus puntos ciegos."
CREATURE_NAME_5,Gau
CREATURE_TITLE_5,"Gau, Bárbaro de Tierras Congeladas"
CREATURE_DESC_5,"Un bárbaro que gobierna las llanuras nevadas de la tierra congelada,\n socava la moral de los enemigos con gritos de oído-ensordecedores y cargas en ellos como una tormenta."
CREATURE_NAME_6,Phillop
CREATURE_TITLE_6,"Phillop, Rey de los Enanos"
CREATURE_DESC_6,"Un legendario asesino de dragones que ha cazado un gran numero de dragones.\n A pesar de su pequeña estatura, su poderoso golpe de escudo destruye las formaciones enemigas, generalmente seguido con un golpe final."
CREATURE_NAME_7,Lakrak
CREATURE_TITLE_7,"Lakrak, Cazador del Cañon de Mano"
CREATURE_DESC_7,"Un goblin blanco experto en ingeniería mecánica,\nutiliza un cañón de mano para infligir daño explosivo, hostigar a los enemigos con balas especiales, e infligirles daños mortales."
CREATURE_NAME_8,Kaulah
CREATURE_TITLE_8,"Kaulah, Chamán del Relámpago"
CREATURE_DESC_8,"Como el antiguo cacique orco de la tribu Sky Wind,\nutiliza ataques elementales impulsados por el cielo y el viento.\nLos fuertes rayos paralizan a los enemigos, mientras que los aliados son curados y bendecidos por el viento."
CREATURE_NAME_9,Epis
CREATURE_TITLE_9,"Epis, Demonio Cautivador"
CREATURE_DESC_9,"Un demonio hedonista de sangre fría.\nUtilizando una enorme guadaña, ella cosecha las almas de los enemigos.\nAparece repentinamente en medio de los enemigos, cortando todo a su alrededor."
CREATURE_NAME_10,Selene
CREATURE_TITLE_10,"Selene, Flecha de Viento"
CREATURE_DESC_10,Una Princesa elfa que cuida el bosque sagrado.\nLas flechas llenas de energía lunar siguen su voluntad para rastrear enemigos y\nflechas llenas de energía eólica perforan ferozmente al enemigo.
CREATURE_NAME_11,Maria
CREATURE_TITLE_11,"Maria, Bruja Caída"
CREATURE_DESC_11,"La santa que bendijo al héroe que salvó el mundo hace mucho tiempo. El cuervo maldito, indignado dispara plumas\na los enemigos y rompe completamente la formación del enemigo."
CREATURE_NAME_12,Miruru
CREATURE_TITLE_12,"Miruru, Emperatriz Pirata Maldita"
CREATURE_DESC_12,La pirata legendario que fue maldecida y se convirtió en una niña.\nElla tiene la capacidad increíble de lanzar balas de cañón en la cabeza del enemigo.
CREATURE_NAME_13,Lorraine
CREATURE_TITLE_13,"Lorraine, Gran Erudita de Elidora"
CREATURE_DESC_13,La elfa druida que se unió a las Fuerzas Aliadas Humanas cuando el Señor Obscuro invadió.\nUnida a la naturaleza ataca a enemigos usando árboles.
CREATURE_NAME_14,Maya
CREATURE_TITLE_14,"Maya, Valiente Amo de las Bestias"
CREATURE_DESC_14,"Un cazador imperturbable que domaba una bestia de armadura capaz de cazar osos. \nSu boomerang corta el escape del enemigo, y la poderosa bestia de la armadura desgarra a los enemigos con su poderosa mandíbula."
CREATURE_NAME_15,Clause
CREATURE_TITLE_15,"Clause, Caballero de la Defensa de Hierro"
CREATURE_DESC_15,"El 'hermano mayor' de Kasel. Un verdadero caballero, es un hombre de acero que protege aliados en el frente del campo de batalla.\nEl bloquea los ataques de los enemigos mientras los derriba, ganándose la reputacion de muro de castillo."
CREATURE_NAME_16,Rephy
CREATURE_TITLE_16,"Rephy, Guia Espiritual"
CREATURE_DESC_16,"Mitad humano y mitad animal, esta criatura guía a las almas usando una lámpara de espíritu.\nCura a los aliados con el poder de las almas.\nPerturba a los enemigos o recupera mana de aliados con la ayuda de almas también."
CREATURE_NAME_17,Dimael
CREATURE_TITLE_17,"Dimael, Cazador de Sombras"
CREATURE_DESC_17,Un elfo oscuro que caza a los enemigos en las sombras.\nSu ballesta de venganza atraviesa a sus enemigos con oscuridad negra.
CREATURE_NAME_18,Reina
CREATURE_TITLE_18,"Reina, Destello del Relámpago"
CREATURE_DESC_18,Una mercenaria que maneja una espada ligera y con una sola mano.\nEvade ataques con movimientos ágiles \ny perfora al enemigo con el extremo afilado de su espada.
CREATURE_NAME_19,Pavel
CREATURE_TITLE_19,"Pavel, Hechicero del Dragón de Hielo"
CREATURE_DESC_19,Un hechicero capaz de usar los poderes mágicos del dragón de hielo después de haber sido maldecido.\nEl usa poderosa magia helada para congelar enemigos.
CREATURE_NAME_20,Demia
CREATURE_TITLE_20,"Demia, Fortaleza de Acero"
CREATURE_DESC_20,Este caballero guardián lleva una lanza y un escudo gigantesco.\nMantiene el ataque de los enemigos con absoluta fortaleza\ny perturba las lineas enemigas con su lanza.
CREATURE_NAME_21,Naila
CREATURE_TITLE_21,"Naila, Combatiente del Viento"
CREATURE_DESC_21,"Una arpía que se especializa en combate cuerpo a cuerpo utilizando sus nudillos.\nRápidamente se mueve entre el enemigo, causando estragos en ellos.\nDestruye a los enemigos lanzando poderosos ataques consecutivos."
CREATURE_NAME_22,Rodina
CREATURE_TITLE_22,"Rodina, Francotirador de la Tormenta de Nieve"
CREATURE_DESC_22,"Ella es un francotirador de un imperio situado en un ambiente extremadamente frío. \nElla apunta con calma, no importa la circunstancia. Cuanto más se enfoca, más poderosa se vuelve."
CREATURE_NAME_23,Morrah
CREATURE_TITLE_23,"Morrah, Llama del Diablo"
CREATURE_DESC_23,Un caballero demonio que utiliza la lava de las Fuerzas Oscuras.\nInflige un intenso dolor ardiente sobre los enemigos y combate batallas de resistencia utilizando su defensa de granito.
CREATURE_NAME_24,Baudouin
CREATURE_TITLE_24,"Baudouin, Rufián Sagrado"
CREATURE_DESC_24,"Un clérigo libre de la Orden de Lua.\nEl utiliza una santa explosión para proteger al grupo, que cura aliados y daña a los enemigos."
CREATURE_NAME_25,Jane
CREATURE_TITLE_25,"Jane, Cadáver de Porcelana"
CREATURE_DESC_25,Esta chica se ha convertido en un muerto viviente después de luchar contra las Fuerzas Obscuras en el pasado.\nArrastra el ataúd en el que duerme\ny se recupera dejando una marca de muerte a sus enemigos.
CREATURE_NAME_26,Aisha
CREATURE_TITLE_26,"Aisha, Princesa Violeta"
CREATURE_DESC_26,"Una señora noble que provenía de Orvelia.\n Una genia que alcanzó el título de 'Violeta' de la Torre del Sabio.\nUtilizando su suntuosa sombrilla, lanza poderosos cañones de energía hacia el enemigo."
CREATURE_NAME_27,Leo
CREATURE_TITLE_27,"Leo, Escribano Eterno"
CREATURE_DESC_27,"El escribano de la Gran Biblioteca Real de Orvelia.\nAl utilizar runas, cura a los aliados y borra la magia beneficiosa de los enemigos."
CREATURE_NAME_28,Fluss
CREATURE_TITLE_28,"Fluss, Hoja de Aleteo"
CREATURE_DESC_28,El vice capitán de la Guardia Imperial.\nSu hoja sónica corta incluso la magia.\nEs capaz de atacar primero a los enemigos más peligrosos.
CREATURE_NAME_29,Luna
CREATURE_TITLE_29,"Luna, Niña de Luz de Luna"
CREATURE_DESC_29,Una niña no identificada que maneja una resortera tan grande como su cuerpo.\nSus proyectiles ganan fuerza cuanto más vuelan.
CREATURE_NAME_30,Laias
CREATURE_TITLE_30,"Laias, Clériga Sagrada del Agua"
CREATURE_DESC_30,Una clériga que protege el oasis del Desierto de Aegina.\nUn dragón de agua que ha vivido por eones.\nSu agua posee poderosas propiedades curativas.
CREATURE_NAME_31,Arch
CREATURE_TITLE_31,"Arch, Flecha de la Pureza"
CREATURE_DESC_31,"Un ángel de alto rango que descendió sobre este mundo para castigar a los demonios que incitaban al caos.\nNavegando a través del cielo, sus flechas acechan a los malhechores."
CREATURE_NAME_32,Lewisia
CREATURE_TITLE_32,"Lewisia, Sangre Real Bermellon"
CREATURE_DESC_32,"Una princesa vampira que luchó junto a los héroes de hace 100 años. Una vampira inmortal de sangre pura, ella se está recuperando de sus batallas pasadas. Ella ejerce dominio sobre toda la sangre, utilizando sus secuaces para atacar al enemigo."
CREATURE_NAME_33,Nyx
CREATURE_TITLE_33,"Nyx, Destructor de Dimensiones"
CREATURE_DESC_33,Un hechicero heterocrómico que controla el espacio en sí.\nSus poderes rasgan a través del espacio para convocar infinidad de barreras de espada.
CREATURE_NAME_34,Annette
CREATURE_TITLE_34,"Annette, Tecnomaga del Palacio Real"
CREATURE_DESC_34,"Una genia tecnomaga que espera que algun día todos accedan a la magia.\nSu golem tecnomágico actúa como su arma, alejando al enemigo."
CREATURE_NAME_35,Mitra
CREATURE_TITLE_35,"Mitra, Lobo de Batalla de Plata"
CREATURE_DESC_35,"También se lo conoce como la Canción de la Locura de Plata. Un hombre sin tacto hasta el punto de sorprender, sin ningún sentido de responsabilidad. Sin embargo, una vez que la batalla comienza, él se convierte en un lobo de plata intocable, convirtiendo el campo de batalla en una zona de carnicería."
CREATURE_NAME_36,Ricardo
CREATURE_TITLE_36,"Ricardo, Juicio de Lua"
CREATURE_DESC_36,"Un héroe noble que ha protegido el reino de los humanos desde la amenaza de los demonios durante mucho tiempo. Utilizando un pilar bendecido por la diosa, aplastará a sus enemigos."
CREATURE_NAME_37,Tanya
CREATURE_TITLE_37,"Tanya, La Cuchilla Silenciante"
CREATURE_DESC_37,"Una asesina de élite de las Máscaras de Risa, y una ex colega de Roi.\nEn el pasado, ella era una 'limpiadora' que cazaba traidores.\nSus espadas afiladas nunca pierden su marca."
CREATURE_NAME_38,Ezekiel
CREATURE_TITLE_38,"Ezekiel, Sangre Maldita"
CREATURE_DESC_38,"Un híbrido con sangre de demonios de alto rango y humanos, Ezekiel está condenado a maldecir su propia existencia.\nUtiliza su poderoso brazo derecho demoníaco para desgarrar a sus enemigos."
CREATURE_NAME_39,Cassandra
CREATURE_TITLE_39,"Cassandra, Vientos Tentadores"
CREATURE_DESC_39,"La mujer letal dueña del Gold Bar.\nFiel a su notoriedad, su primera impresión es la de un encanto sexy y erótico.\nElla anima a sus aliados con danzas tentadoras."
CREATURE_NAME_40,Theo
CREATURE_TITLE_40,"Theo, Caballero de la Lealtad"
CREATURE_DESC_40,"El primer caballero de la perdida República de Gray, que deambula por el mundo en busca de Jane, su señora perdida.\nSus lanzas duales tienen un poder peligroso,\nen espera de atravesar a los demonios enemigos sin piedad."
CREATURE_NAME_41,Mediana
CREATURE_TITLE_41,"Mediana, Doctora Peligrosa"
CREATURE_DESC_41,"Una doctora cuya técnica se origina en épocas con escasos números de clérigos y magia curativa.\nElla dispara medicina desde su gran aguja para fortalecer a los aliados, o debilitar al enemigo."
CREATURE_NAME_42,Oddy
CREATURE_TITLE_42,"Oddy, Relojero de Vida Eterna"
CREATURE_DESC_42,Un relojero maldecido por las entidades sagradas con el pelaje rojo.\nEl reloj mágico ataca y petrifica a los enemigos\ny también permite a sus aliados utilizar habilidades más rápido.
CREATURE_NAME_43,Viska
CREATURE_TITLE_43,"Viska, Devorador de Demonios"
CREATURE_DESC_43,Demonia asesina que tiene el objetivo de devorar a otros demonios para elevar su propio poder.\nViajó a través de la grieta entre las dimensiones para cazar a los demonios de gran alcance que residen actualmente en el mundo material.\nSus espinas existen para cortar y desgarrar a los enemigos.
CREATURE_NAME_44,Priscilla
CREATURE_TITLE_44,"Priscilla, Doncella de Acero"
CREATURE_DESC_44,"Oficialmente tiene uno de los más altos rangos del ejército de Orvelia, se convirtió en doncella de Aisha, hechicera prodigio e hija soltera de la noble familia Daphnel Pon. Su alabarda poderosa corta a todos los enemigos rápidamente."
CREATURE_NAME_45,Yanne
CREATURE_TITLE_45,"Yanne, Cazadora de Dragones"
CREATURE_DESC_45,"Una guerrera bárbara que recorre las tierras, cazando monstruos que molestan al pueblo.\nAsesina solitaria del Svelta, Dragón Loco. Sus masivas y poderosas flechas son capaces de atravesar incluso las paredes del castillo."
CREATURE_NAME_46,Zafir
CREATURE_TITLE_46,"Zafir, Príncipe de las Tormentas de Arena"
CREATURE_DESC_46,Un descendiente del rey dios.\nUn muchacho refinado que luchó en defensa del desierto.\nLa tormenta de arena que invoca con su flecha envuelve a sus enemigos y los elimina de la faz de la tierra.
CREATURE_NAME_47,Yuria
CREATURE_TITLE_47,"Yuria, Sastre Misteriosa"
CREATURE_DESC_47,Una de las mejores sastres del lugar. Hace ropas y vestidos para las celebridades de todo el continente.\nLee el destino de las personas y cose con destreza con su aguja e hilo.\nLas estrellas bailan alrededor de su aguja y el hilo deja rastros de luz en cada lugar que toca.
CREATURE_NAME_48,Rehartna
CREATURE_TITLE_48,"Rehartna, Mensajera Amigable"
CREATURE_DESC_48,"Dueña y maestra del taller musical Aselerando.\nSe encuentra operando para la Resistencia en secreto, y se ocupa principalmente de los contactos.\nCon su instrumento musical especial, fabricado por ella misma, es capaz de lanzar ondas ultrasónicas para alentar a sus aliados o confundir al enemigo."
CREATURE_NAME_49,Ophelia
CREATURE_TITLE_49,"Ophelia, Exploradora del Destino"
CREATURE_DESC_49,"Una astróloga de Stardust, una compañía que recorre el continente.\nEn lugar de ir en peregrinación como miembro de la asociación de brujas, busca a su alma gemela que alguna vez encontró en sus sueños.\nControla las cartas del tarot que flotan a su alrededor para atacar. enemigos distantes."
CREATURE_NAME_50,Requina
CREATURE_TITLE_50,"Requina, Mercader del Veneno"
CREATURE_DESC_50,"Una mercader que deambula por el continente, vendiendo veneno a los que lo necesitan.\nUtiliza una cerbatana para envenenar y eliminar a sus enemigos."
CREATURE_NAME_51,Aselica
CREATURE_TITLE_51,"Aselica, Guardiana del Sol"
CREATURE_DESC_51,"Como justiciera de los cielos, castiga al mal con su espada y protege a los débiles con su escudo.\nHa descendido con el objetivo de derrotar a los demonios, quienes están destrozando el reino terrenal.\nCon su hermosa espada en una mano y su escudo en la otra, ella usará su luz para aniquilar a sus enemigos y proteger a sus camaradas."
CREATURE_NAME_52,Crow
CREATURE_TITLE_52,"Crow, Bala del Castigo"
CREATURE_DESC_52,"Solía ser un oficial de la marina, pero ahora se dedica a cazar recompensas y a resolver problemas.\nEs un cínico que no confía en las personas con facilidad. Sus armas se clasifican en tres tipos."
CREATURE_NAME_53,Shamilla
CREATURE_TITLE_53,"Shamilla, Recipiente de las Maldiciones"
CREATURE_DESC_53,Una oficial de alto rango que lleva 30 millones de tipos de maldiciones dentro de ella.\nIntrigada por la voluntad de los humanos que no se entregan al dolor y la angustia.\nUtiliza el arco y las flechas de corrupción para atormentar a los enemigos con diferentes maldiciones.
CREATURE_NAME_54,Lavril
CREATURE_TITLE_54,"Lavril, Espíritu Maligno Adorable"
CREATURE_DESC_54,"Una espectro nacida de la amalgama de innumerables vidas que perecieron de manera injusta.\nA pesar de su origen, Lavril sorprende con su inocencia e ingenuidad.\nY usa los poderes espectrales para extraer la energía vital de los enemigos."
CREATURE_NAME_55,Seria
CREATURE_TITLE_55,"Seria, Sombra del Abismo"
CREATURE_DESC_55,"Seria es la 101° heredera de Shadow Hilt, una familia de cazadores dedicados a matar a seres sobrenaturales no humanos.\nLlegó hasta Orvelia como cazadora de vampiros en busca de venganza contra su hermana, quien se convirtió en vampiro y asesinó a sus compañeros. El objetivo de Seria es matar a su hermana pequeña para librarla de tanto sufrimiento."
CREATURE_NAME_56,Erze
CREATURE_TITLE_56,"Erze, Sed Insaciable"
CREATURE_DESC_56,"Era una cazadora de vampiros, al igual que su hermana Seria.\nSin embargo, corrompida por su propio poder, masacró a sus compañeros y se convirtió en vampiro.\nLuego de matar al alto vampiro que la había convertido y absorber sus poderes, huyó de Seria, su hermana mayor y la única sobreviviente, y se trasladó a Orvelia."
CREATURE_NAME_57,Lilia
CREATURE_TITLE_57,"Lilia, Hija de la Tormenta y el Mar"
CREATURE_DESC_57,"Una muchacha dragón azul que acaba de finalizar su período de cría y hermana de Laias, clériga del agua.\nA pesar de ser joven e inexperta, quienes la menosprecian suelen pagarlo muy caro.\nElla usa la energía implacable del agua para aniquilar a sus enemigos."
CREATURE_NAME_58,Laudia
CREATURE_TITLE_58,"Laudia, Bailarina del Oasis"
CREATURE_DESC_58,"Una bailarina de una tribu nómade del Desierto de Aegina.\nSus movimientos derriten los corazones de la gente,\ny sus cuchillos afilados arrebatan silenciosamente la vida de sus enemigos."
CREATURE_NAME_59,Lucias
CREATURE_TITLE_59,"Lucias, Santo de las Bendiciones"
CREATURE_DESC_59,Alto clérigo de la Orden de Lua y compañero de Frey.\nLa fe de Lucias es lo suficientemente fuerte para convocar la bendición de Lua.\nLos objetos bendecidos por él traen el poder de la luz y se convierten en armas efectivas contra los demonios.
CREATURE_NAME_60,Chrisha
CREATURE_TITLE_60,"Chrisha, Inquisidora de Sangre y Hierro"
CREATURE_DESC_60,"Comandante de Velchia, los caballeros mágicos del imperio equipados con armas de tecnomagia innovadoras.\nLos caballeros, que son todos especialistas de guerra de aniquilación, no han sufrido ni una sola derrota bajo su comando.\nChrisha es una caballera fuerte que vence a los enemigos con el poder de las luces con varios atributos."
CREATURE_NAME_61,Neraxis
CREATURE_TITLE_61,"Neraxis, Arrogancia de Obsidiana"
CREATURE_DESC_61,"El descendiente de un dragón negro que controlaba el relámpago oscuro.\nLucha para librar al mundo de los demonios, en especial de los draconics.\nLa energía del relámpago oscuro imbuida en su estaca penetra la defensa del enemigo."
CREATURE_NAME_62,Scarlet
CREATURE_TITLE_62,"Scarlet, Fe de Plata"
CREATURE_DESC_62,"Princesa de Orvelia que ama devotamente a su pueblo.\nElla empuña su espada para proteger a los débiles y apoyar a la justicia, como un verdadero caballero.\nUtilizando una gran espada mágica que obstruye el mana, elimina a todos sus enemigos."
CREATURE_NAME_63,Sonia
CREATURE_TITLE_63,"Sonia, Huracán Azul"
CREATURE_DESC_63,"Una genio que fue reconocida por Torre del Sabio, sin formar parte de ella.\nLe dieron el título de 'Azul', pero su verdadera identidad es la de un homúnculo. Sus rayos de esferas dejan todo hecho cenizas."
CREATURE_NAME_64,Artemia
CREATURE_TITLE_64,"Artemia, Emperatriz de la Luz"
CREATURE_DESC_64,"Reina de Pentheonia, Reino Blindado, que no se desplazo ni una pulgada contra los demonios hace 100 años.\nSu cetro tiene una luz brillante, ardiendo de justicia y lo usa para quemar a sus enemigos hasta convertirlos en cenizas."
CREATURE_NAME_65,Mirianne
CREATURE_TITLE_65,"Mirianne, Sirviente de Azul"
CREATURE_DESC_65,"La asistente y doncella de la gran hechicera azul, Sonia.\nElla actúa sólo por el bien de Sonia, quien es su patrona, hermana y amiga.\nUtilizando sus ojos penetrantes y su mente, manipula la debilidad del enemigo con sus dagas."
CREATURE_NAME_66,Shea
CREATURE_TITLE_66,"Shea, Aria de Fantasía"
CREATURE_DESC_66,Esta misteriosa muchacha sana a las personas con sus melodías cautivadoras.\nUtiliza su hermosa voz y los encantadores sonidos de su harpa mágica para sanar a los demás.
CREATURE_NAME_67,Kara
CREATURE_TITLE_67,"Kara, Paradigma de la Antigua Tecnomagia"
CREATURE_DESC_67,Un gólem máquina humanoide fabricada por un tecnomago de una civilización olvidada hace mucho tiempo.\nSu cuerpo es una acumulación de tecnología antigua y el paradigma de la tecnomagia.\nEs un arma poderosa que puede aniquilar al enemigo con un fuego concentrado poderoso.
CREATURE_NAME_68,Nia
CREATURE_TITLE_68,"Nia, Ojos que Absorben la Oscuridad"
CREATURE_DESC_68,La joven líder de una tribu de bárbaros que vive en lo más profundo de la jungla del sur.\nHeredó la sangre demoníaca y los ojos endemoniados de petrificación de sus ancestros.\nControla a sus enemigos y los remata con ataques despiadados.
CREATURE_NAME_69,Esker
CREATURE_TITLE_69,"Esker, Apostador de Ilusiones"
CREATURE_DESC_69,"El hombre más peligroso en el mundo secreto de las apuestas.\nTiene la habilidad extraña de leer mentes.\nApenas te distraes cuando lanza los dados, el juego ya está perdido."
CREATURE_NAME_70,Cecilia
CREATURE_TITLE_70,"Cecilia, Viento Rojo de Justicia"
CREATURE_DESC_70,Una chica con un fuerte sentido de la justicia. Siempre busca darle fuerza a los demás.\nCastiga a los demonios que molestan a la gente con una botas tecnomágicas que pueden pulverizar a sus enemigos.
CREATURE_NAME_71,Kirze
CREATURE_TITLE_71,"Kirze, Gato de Cristal Escarlata"
CREATURE_DESC_71,"Ganador del concurso de diseño conceptual [87CEFA]Mochi00 (JPN)[-]\nUna muchacha híbrida nacida con un poder mágico inusual.\nDe pequeña fue capturada por la Fuerza Oscura, y sujeta a pruebas de un experimento para transformar su cuerpo en cristal.\nArmándose con fuerza y escapando de sus captores, combate a sus enemigos con los cristales escarlata que forman su cuerpo."
CREATURE_NAME_72,Pansirone
CREATURE_TITLE_72,"Pansirone, Llamarada de Locura"
CREATURE_DESC_72,Joven fascinada por la locura de la guerra.\nAntes de unirse a la división de máquinas del imperio fue miembro de la Unidad Sabueso.\nQuema a todo ser vivo frente a sus ojos con llamas ardientes.
CREATURE_NAME_73,Chase
CREATURE_TITLE_73,"Chase, Clase 0"
CREATURE_DESC_73,Un sujeto de prueba que ha perdido su pasado y un guerrero furioso que lucha salvajemente con su poder rebosante en batalla.\nUn arma poderosa que destruye todo lo que se cruza en su camino.
CREATURE_NAME_74,Kibera
CREATURE_TITLE_74,"Kibera, Espada de Codicia"
CREATURE_DESC_74,"Mago de la espada diestro en el arte del uso de múltiples espadas.\nAl ver una espada demoníaca u otra espada poderosa, le obsesiona la idea de tenerla en sus manos.\nUsa sus espadas para cortar a sus enemigos con movimientos llamativos."
CREATURE_NAME_75,Dakaris
CREATURE_TITLE_75,"Dakaris, Sabio del Lago"
CREATURE_DESC_75,"Sabio de los hombres lagarto nativos de los alrededores del Lago de Eretana, conquistados por el imperio.\nHace 8 años, fue uno de los fundadores de La Resistencia para recuperar su tierra natal que les había sido arrebatada a la fuerza.\nHace caer a sus enemigos en confusión con magia tradicional de su tribu."
CREATURE_NAME_78,Bernheim
CREATURE_TITLE_78,"Bernheim, Espada Destructiva"
CREATURE_DESC_78,"“Caballero del silencio”, “espadachín oscuro” y “espada que hace temblar las montañas”.\nEsos son los apodos que obtuvo este mercenario legendario en el Imperio.\nSu espada gigante puede absorber cualquier tipo de poder para provocar la destrucción total."
CREATURE_NAME_87,Glenwys
CREATURE_TITLE_87,"Glenwys, Escudo del Imperio"
CREATURE_DESC_87,"Una mujer caballero nacida como plebeya en el Imperio.\nElla es venerada por innumerables plebeyos, luego de haber afirmado su posición como la vicecapitana de los caballeros de la guardia de la capital con nada más que sus habilidades.\nPrometió convertirse en el escudo que protege a los ciudadanos imperiales, y no hay nadie más dedicado a servir al Imperio que ella."
CREATURE_NAME_90,May
CREATURE_TITLE_90,"May, Muchacha que Sueña con Riquezas"
CREATURE_DESC_90,"La brillante muchacha encargada de un almacén general en la capital de Orvel. Es imposible disgustar a esta chica enérgica y positiva. Ella saca todo tipo de artículos útiles de su cesta, ayudando a sus aliados."
CREATURE_NAME_91,Gladi
CREATURE_TITLE_91,"Gladi, Bestia de la Arena"
CREATURE_DESC_91,El hombre que conquistó la arena de Orvel. La gente le temía por su destreza en la batalla y comenzó a llamarlo la Bestia de la Arena. \nSu asombrosa técnica de combate destruye a sus enemigos en fracciones de segundo.
CREATURE_NAME_92,Veronica
CREATURE_TITLE_92,"Veronica, Ojo de la Perspicacia"
CREATURE_DESC_92,"Ella es la genio de la Torre del Sabio, quien restableció la fórmula para la magia de runas.\nActualmente, se encarga de las finanzas de Orvel y es la primera oficial del clan, que administra todos los clanes.\nCon su gran capacidad de análisis y su magia de runas, puede aprisionar a sus enemigos."
CREATURE_NAME_93,Loman
CREATURE_TITLE_93,"Loman, Guardián de la Confianza"
CREATURE_DESC_93,"El guardián de la monarquía de Orvel.\nSin autorización real, nadie puede avanzar ni un paso más allá de Loman.\nEl enorme poder de su alabarda obliga a los enemigos a arrodillarse ante él."
CREATURE_NAME_94,Juno
CREATURE_TITLE_94,"Juno, Chef de los Héroes"
CREATURE_DESC_94,"Una de las mejores cocineras de Orvel.\nDesde preparaciones simples hasta lujosos platillos, sus habilidades culinarias parecen no tener límite.\nSu comida cura el cuerpo y llena el corazón de valentía."
CREATURE_NAME_95,Nicky
CREATURE_TITLE_95,"Nicky, Jefa de la Guardia de la Crueldad"
CREATURE_DESC_95,"Una guerrera, la jefa de la guardia en la Prisión Militar de Orvel, donde están presos los peores monstruos.\nTransmite miedo a los monstruos y sus habilidades y poder se comparan con los de Gladi, Bestia de la Arena.\nSu poderosa maza destruye los huesos y tritura la piel de sus enemigos."
CREATURE_NAME_96,Dosarta
CREATURE_TITLE_96,"Dosarta, Viento de la Pureza"
CREATURE_DESC_96,"Una princesa élfica que protege la Torre de los Desafíos, ubicada en el reino de Elidora.\nConoce mejor que nadie los artefactos antiguos y el poder que poseen."
CREATURE_NAME_97,Hanus
CREATURE_TITLE_97,"Hanus, Instructora de Fuego"
CREATURE_DESC_97,La más joven entrenadora de las fuerzas aliadas en la Sala de Mando y Control. Un genio en cuanto a renovación de armas y planeación de estrategias.\nDerriba al enemigo usando armas creadas por ella misma.
CREATURE_NAME_98,Cain
CREATURE_TITLE_98,"Cain, Rey Dios de Inmortalidad"
