KEY,"Portuguese"
Sub1_Dimael_2_1_9,"Epigael!"
Sub1_Dimael_2_1_10,"Seu irmão está vivo."
Sub1_Dimael_2_1_11,"Por favor, aguente firme. Por favor..."
Sub1_Dimael_2_1_12,"Lorraine, eu examinei as redondezas. Eles tomaram Arrovina também."
Sub1_Dimael_2_1_13,"Isso é ruim."
Sub1_Dimael_2_1_14,"Os inimigos estão se movimentando mais rapidamente do que esperávamos. Temos que nos apressar."
Sub1_Dimael_2_1_15,"Vou tentar detê-los para que não se metam contigo novamente."
Sub1_Dimael_2_1_16,"Estou preocupada depois que vi o que aconteceu aqui. O continente inteiro logo será infestado por monstros."
Sub1_Dimael_2_1_17,"O plano é montar uma linha de defesa temporária com os sobreviventes."
Sub1_Dimael_2_1_18,"Quero seguir você e auxiliar o Guerreiro da Espada Sagrada,"
Sub1_Dimael_2_1_19,"mas visto que a prioridade é salvar a maior quantidade de vidas possível... Deixe este lugar comigo."
Sub1_Dimael_2_1_20,"Abrirei um caminho para o seu destino daqui alguns dias, custe o que custar."
Sub1_Dimael_2_1_21,"Obrigada, Princesa. Vamos nos apressar."
Sub1_Dimael_2_1_22,"Hum!?"
Sub1_Dimael_2_1_23,"Espere! Um sobrevivente!"
Sub1_Dimael_2_1_24,".....?!"
Sub1_Dimael_2_1_25,"O que foi agora? Arrovina caiu mesmo?"
Sub1_Dimael_2_1_26,"Saiam do caminho."
Sub1_Dimael_2_1_27,"Não estamos aqui para machucar você. Tem umas pessoas que você precisa ver."
Sub1_Dimael_2_1_28,"Parem de falar bobagens e saiam logo daqui!"
Sub1_Dimael_2_1_29,"Saiam do meu caminho! A Epigael é a única pessoa que eu preciso ver!"
Sub1_Dimael_2_1_30,"Ele não está escutando. Será que também sucumbiu à Escuridão?"
Sub1_Dimael_2_1_31,"Amarre-o antes que ele fuja!"
Sub1_Dimael_2_1_32,"Seus canalhas, não ousem tocar em mim!"
Sub1_Dimael_2_1_33,"O que está acontecendo?"
Sub1_Dimael_2_1_34,"Princesa, tem um Elfo Sombrio ainda vivo aqui!"
Sub1_Dimael_2_1_35,"....!"
Sub1_Dimael_2_1_36,"Lorraine, há um sobrevivente em Arrovina."
Sub1_Dimael_2_1_37,"... Rá, até os antipáticos Elfos estão aqui!"
Sub1_Dimael_2_1_38,"Saiam do meu caminho antes que eu faça algo desagradável com vocês."
Sub1_Dimael_2_1_39,"Tão arrogante e feroz. Você não tem modos, assim como o resto da sua raça."
Sub1_Dimael_2_1_40,"Queremos conversar."
Sub1_Dimael_2_1_41,"É muito importante."
Sub1_Dimael_2_1_42,"Calem a boca. Não me façam ter que repetir."
Sub1_Dimael_2_1_43,"Saiam já de Arrovina!"
Sub1_Dimael_2_1_44,"Por favor, Elfo Sombrio, acalme-se. Não viemos aqui para brigar."
Sub1_Dimael_2_1_45,"Viemos para ajudar."
Sub1_Dimael_2_1_46,"Já chega das suas baboseiras pretensiosas. Voltem para Elidora!"
Sub1_Dimael_2_1_47,"Se continuarem se metendo no meu caminho, vou matar todos vocês!"
Sub1_Dimael_2_1_48,"Seu vira-lata de sangue impuro,"
Sub1_Dimael_2_2_1,"como ousa falar assim com a Lorraine?"
Sub1_Dimael_2_2_2,"Humpf, não há nada que a sua raça possa dizer que vá me fazer mudar de ideia."
Sub1_Dimael_2_2_3,"Estou cansado das suas baboseiras. Talvez eu devesse matar todos vocês e acabar logo com tudo isso."
Sub1_Dimael_2_2_4,"Por favor, acalme-se. Não somos o inimigo."
Sub1_Dimael_2_2_5,"Se estiver a fim de conversar, volte para a sua terra e converse com a sua própria raça!"
Sub1_Dimael_2_2_6,"Você vai se arrepender de ficar me insultando."
Sub1_Dimael_2_3_1,"Estranho... Meu corpo parece leve demais..."
Sub1_Dimael_2_3_2,"....?"
Sub1_Dimael_2_3_3,"......?!!!!"
Sub1_Dimael_2_3_4,"Espere, pare!"
Sub1_Dimael_2_3_5,"Lorraine, a raça dele não merece viver."
Sub1_Dimael_2_3_6,"Uma vez traidor, sempre traidor. Não deveríamos aceitá-lo..."
Sub1_Dimael_2_3_7,"Princesa Selene, você me prometeu deixar os seus problemas com eles de lado."
Sub1_Dimael_2_3_8,"Não é hora de brigar. Olha só o braço dele."
Sub1_Dimael_2_3_9,".....!"
Sub1_Dimael_3_1_1,"Que diabos? Você diz que tem sangue nobre. Isso é o melhor que consegue fazer?"
Sub1_Dimael_3_1_2,"Você é patética."
Sub1_Dimael_3_1_3,"Grr, seu...!"
Sub1_Dimael_3_1_4,"Já chega."
Sub1_Dimael_3_1_5,"Você. Não faça mais esforço."
Sub1_Dimael_3_1_6,"Humpf, o quê? Não me dê ordens."
Sub1_Dimael_3_1_7,"Espere, você acha mesmo que fez isso sozinho?"
Sub1_Dimael_3_1_8,"Vocês, vira-latas, nunca ajudam."
Sub1_Dimael_3_1_9,"Certo, então que tal levar uma surra de um vira-lata?"
Sub1_Dimael_3_1_10,"Você não poderia ter feito aquilo se não tivesse um poder além do seu!"
Sub1_Dimael_3_1_11,"Humpf, vocês, Elfos, só sabem falar, não é?"
Sub1_Dimael_3_1_12,"Você me faz rir, sibilando dessa forma."
Sub1_Dimael_3_1_13,"Que patético!"
Sub1_Dimael_3_1_14,"O quê? Garota estúpida!"
Sub1_Dimael_3_1_15,"O quê? Seu idiota roxo!"
Sub1_Dimael_3_1_16,"......."
Sub1_Dimael_3_1_17,"JÁ CHEGA!"
Sub1_Dimael_3_1_18,".....!"
Sub1_Dimael_3_1_19,"Princesa, pare de provocá-lo."
Sub1_Dimael_3_1_20,"Desculpe, Lorraine. Isso foi rude da minha parte."
Sub1_Dimael_3_1_21,"Elfo Sombrio, você está certo. Nós invadimos o seu território e gostaríamos de pedir desculpas por isso."
Sub1_Dimael_3_1_22,"Mas eu tinha que vir. Já tinha enviado uma carta para Arrovina, mas não recebi nenhuma resposta."
Sub1_Dimael_3_1_23,"Não sabia o que estava acontecendo aqui."
Sub1_Dimael_3_1_24,"... Humpf."
Sub1_Dimael_3_1_25,"Não acredito que a impenetrável Arrovina caiu tão rapidamente."
Sub1_Dimael_3_1_26,"Na invasão daquele dia, antes que pudéssemos fazer alguma coisa, muitas vidas foram tiradas."
Sub1_Dimael_3_1_27,"Se o inferno existe mesmo, o que houve aqui foi uma amostra."
Sub1_Dimael_3_1_28,"Há mais sobreviventes?"
Sub1_Dimael_3_1_29,"Os sobreviventes foram evacuados para a Fortaleza Negra."
Sub1_Dimael_3_1_30,"Eu fiquei para garantir que recuariam em segurança."
Sub1_Dimael_3_1_31,"É por isso que o lugar está vazio."
Sub1_Dimael_3_1_32,"Fico feliz que o seu povo tenha sobrevivido."
Sub1_Dimael_3_1_33,"Sobreviveram. Mas não sei se a minha família ainda está viva."
Sub1_Dimael_3_1_34,"Se tiverem terminado de conversar, me deixem ir."
Sub1_Dimael_3_1_35,"Se estiver indo para a Fortaleza, então está indo na mesma direção que a gente."
Sub1_Dimael_3_1_36,"Tenho mais coisas para lhe dizer. Espero que não se importe em nos acompanhar."
Sub1_Dimael_3_2_1,"Queria que tivéssemos vindo antes..."
Sub1_Dimael_3_2_2,"Sinto muito."
Sub1_Dimael_3_2_3,"Não diga isso se não for sincero. Eu não esperava ajuda do resto do mundo,"
Sub1_Dimael_3_2_4,"ainda mais dos Elfos."
Sub1_Dimael_3_2_5,"O que você está olhando?"
Sub1_Dimael_3_2_6,"Não acho que as outras raças não tenham ajudado porque não quisessem. Elas provavelmente não puderam."
Sub1_Dimael_3_2_7,"O continente está todo em frangalhos. Inclusive a minha terra natal, Elidora."
Sub1_Dimael_3_2_8,"A República em Galluah está à beira do colapso, e Ogria também foi destruída."
Sub1_Dimael_3_2_9,"Então por que você veio para Arrovina em vez de cuidar desses lugares?"
Sub1_Dimael_3_2_10,"Você sabe melhor do que ninguém que a sua raça e a minha não se dão bem."
Sub1_Dimael_3_2_11,"Como eu disse, não viemos brigar."
Sub1_Dimael_3_2_12,"Você ao menos sabe o que tem acontecido nos últimos tempos?"
Sub1_Dimael_3_2_13,"Uma força expedicionária está sendo organizada sob o comando do Guerreiro da Espada Sagrada para derrotar Angmund."
Sub1_Dimael_3_2_14,"Não me importo com o que acontece fora do meu país."
Sub1_Dimael_3_2_15,"Seus vira-latas egoístas."
Sub1_Dimael_3_2_16,"Estamos atravessando infestações de monstros por todo o continente,"
Sub1_Dimael_3_2_17,"de forma que a Lorraine pode se juntar à expedição."
Sub1_Dimael_3_2_18,"O único jeito de chegar ao destino dela é passando por Arrovina."
Sub1_Dimael_3_2_19,"Não existe a menor chance de atravessarmos Galluah neste momento."
Sub1_Dimael_3_2_20,"Bem, a princesa Elfa tem mesmo uma língua maldosa."
Sub1_Dimael_3_2_21,"Humpf, só porque estou falando com você."
Sub1_Dimael_3_2_22,"Parem! Já chega!"
Sub1_Dimael_3_2_23,"Elfo Sombrio, eu mandei várias cartas para Arrovina antes de virmos."
Sub1_Dimael_3_2_24,"Pedindo a sua ajuda para estabelecer uma linha de defesa contra a invasão dos monstros."
Sub1_Dimael_3_2_25,"E não me responderam."
Sub1_Dimael_3_2_26,"Não acredito na rapidez com a qual Arrovina caiu."
Sub1_Dimael_3_2_27,"Os monstros podem ter achado que Arrovina estava dando sopa."
Sub1_Dimael_3_2_28,"Sem aliados, você deve ter parecido vulnerável para eles."
Sub1_Dimael_3_2_29,"Ou fizeram isso para utilizar a energia sombria dos Elfos Sombrios."
Sub1_Dimael_3_2_30,"Humpf, não precisamos de ajuda."
Sub1_Dimael_3_2_31,"Se não fosse pela invasão, não teríamos caído tão rapidamente."
Sub1_Dimael_3_2_32,"Minha vingança por essa humilhação será dez vezes pior."
Sub1_Dimael_3_2_33,"Humpf, talvez você devesse cuidar dessa coisa terrível no seu corpo primeiro."
Sub1_Dimael_3_2_34,"Que coisa é essa de que você tem falado?"
Sub1_Dimael_3_2_35,"...!"
Sub1_Dimael_3_2_36,"Quero ficar gritando com você a meu bel-prazer, mas preciso fazer uma coisa antes."
Sub1_Dimael_3_3_1,"Aqueles monstros imundos ainda estão em Arrovina."
Sub1_Dimael_3_3_2,"Você... Acho que você não tem noção do seu estado físico."
Sub1_Dimael_3_3_3,"Você não sentiu como se tivesse sido sugado para dentro de algo quando usou o seu poder? Não está se sentindo mais forte do que antes?"
Sub1_Dimael_3_3_4,"Hum... Sim."
Sub1_Dimael_3_3_5,"De agora em diante, você não deveria nunca... jamais, lutar novamente."
Sub1_Dimael_3_3_6,"O quê? Por que está me dizendo isso do nada?"
Sub1_Dimael_3_3_7,"O poder que você está usando vem da Semente do Mal!"
Sub1_Dimael_3_3_8,"É uma massa sem forma de maldade."
Sub1_Dimael_3_3_9,"É extremamente rara e só é criada em ambientes imateriais."
Sub1_Dimael_3_3_10,"Eu só vi uma vítima disso e foi há muito tempo."
Sub1_Dimael_3_3_11,"O que raios você está tentando me dizer?"
Sub1_Dimael_3_3_12,"O seu braço direito está infectado pela Semente do Mal."
Sub1_Dimael_3_3_13,"Nem pense em usar esse poder novamente."
Sub1_Dimael_3_3_14,"Você iria preferir morrer a sofrer a dor lancinante."
Sub1_Dimael_3_3_15,"Me explique isso!"
Sub1_Dimael_3_3_16,"Olha como fala com a Lorraine!"
Sub1_Dimael_3_3_17,"Não sei quem foi que fez isso com você,"
Sub1_Dimael_3_3_18,"mas é muito perigoso."
Sub1_Dimael_3_3_19,"Gradualmente, a Semente do Mal criará raízes e tomará conta do seu corpo."
Sub1_Dimael_3_3_20,"Ou seja, você é o hospedeiro dela."
Sub1_Dimael_3_3_21,".....!"
Sub1_Dimael_3_3_22,"Aquele maldito, aquele maldito fez isso comigo!"
Sub1_Dimael_3_3_23,"Droga! Vou cortar este braço fora!"
Sub1_Dimael_3_3_24,"Ela fica invisível para o hospedeiro, e"
Sub1_Dimael_3_3_25,"quanto mais você tentar se livrar dela, mais profundamente ela vai se esconder."
Sub1_Dimael_3_3_26,"Ela vai desaparecer sempre que for ameaçada, criando o caos dentro do seu corpo."
Sub1_Dimael_3_3_27,"Já tinha ouvido falar no assunto, mas é a primeira vez que estou, de fato, vendo a Semente."
Sub1_Dimael_3_3_28,"Até onde eu sei, nenhuma entidade normal é capaz de suportá-la."
Sub1_Dimael_3_3_29,"Essas Sementes do Mal, diferentemente das plantas normais, crescem em lugares escuros."
Sub1_Dimael_3_3_30,"Os Elfos Sombrios abandonaram a Luz em prol do poder da Escuridão, de forma que seus corpos devem ter sido os hospedeiros perfeitos para elas."
Sub1_Dimael_3_3_31,"Maldição... maldição!"
Sub1_Dimael_3_3_32,"Quanto mais a semente crescer, mais ela irá expandir sua influência dentro do hospedeiro."
Sub1_Dimael_3_3_33,"Você se sentirá incrivelmente poderoso, como já aconteceu,"
Sub1_Dimael_3_3_34,"mas esse poder vem da sua própria energia"
Sub1_Dimael_3_3_35,"que a semente consumiu para se alimentar."
Sub1_Dimael_3_3_36,"....."
Sub1_Dimael_3_3_37,"Quanto mais você se exaurir, mais rapidamente a Semente irá crescer."
Sub1_Dimael_3_3_38,"E se eu deixar a semente em paz? Ela vai me matar?"
Sub1_Dimael_3_3_39,"Suas raízes vão tomar conta do seu coração, e quando tiver se instalado no local,"
Sub1_Dimael_3_3_40,"ela vai lhe devorar e vai produzir uma flor."
Sub1_Dimael_3_3_41,"E essa flor é o verdadeiro problema."
Sub1_Dimael_3_3_42,"Assim que desabrocha, ela gera um vórtice potente o bastante para sugar todo o continente."
Sub1_Dimael_3_3_43,"E o pior é que a semente é extremamente fértil."
Sub1_Dimael_3_3_44,"Quando se desenvolve por completo, ela adquire a capacidade de viver sem o hospedeiro, espalhando sementes por onde passa."
Sub1_Dimael_3_3_45,"Ou seja, você pode ser um grande obstáculo para a eliminação de Angmund."
Sub1_Dimael_3_3_46,"Aquele maldito, não acredito que ele fez isso comigo!"
Sub1_Dimael_3_3_47,"Mas você provavelmente morrerá antes que a semente brote."
Sub1_Dimael_3_3_48,"Dizem que ninguém sobreviveu à dor provocada pelo seu crescimento."
Sub1_Dimael_3_3_49,"Ao perder a energia vital da qual se alimenta, a semente morrerá com você."
Sub1_Dimael_3_3_50,"E isso é para me servir de consolo?"
Sub1_Dimael_3_3_51,"Desculpe, mas nem eu sei o que você deve fazer para se livrar da Semente do Mal."
Sub1_Dimael_3_3_52,"Acho que ninguém, além dos Demônios de alta patente, sabe como extraí-la."
Sub1_Dimael_3_3_53,"Não a estimule. Você tem que retardar o crescimento dela enquanto puder."
Sub1_Dimael_3_3_54,"Depois desta expedição, posso ir até Orvelia pedir ajuda aos Gnomos. Eles sabem de tudo."
Sub1_Dimael_3_3_55,"Droga, não preciso da sua ajuda."
Sub1_Dimael_3_3_56,"Não é hora de ser orgulhoso."
Sub1_Dimael_3_3_57,"Agradeço a preocupação, mas posso cuidar de mim mesmo."
Sub1_Dimael_3_3_58,"Bem, não estamos preocupadas com você, mas sim com todas as outras pessoas do mundo."
Sub1_Dimael_3_3_59,"Você precisa mesmo implicar com tudo o que eu falo?"
Sub1_Dimael_3_3_60,"Esquece. Não quero discutir."
Sub1_Dimael_3_3_61,"Estamos perto da Fortaleza. Deveríamos nos separar."
Sub1_Dimael_3_3_62,"Vocês não serão bem-vindas aqui."
Sub1_Dimael_3_3_63,"Você é muito..."
Sub1_Dimael_3_3_64,"Sigam o seu próprio caminho."
Sub1_Dimael_3_3_65,"Não vou dizer de novo."
Sub1_Dimael_3_3_66,"Era para irmos até a Fortaleza junto com você."
Sub1_Dimael_3_3_67,"Se é isso que você realmente deseja, então, por favor, entregue esta carta ao seu rei."
Sub1_Dimael_3_3_68,"Já ouvi muita coisa ruim sobre vocês, Elfos Sombrios, mas não creio que sejam uma raça egoísta."
Sub1_Dimael_3_3_69,"Ou que sejam traidores."
Sub1_Dimael_3_3_70,"Humpf."
Sub1_Dimael_3_3_71,"Vocês abandonaram a Luz em prol da Escuridão, mas têm a mesma origem que a gente."
Sub1_Dimael_3_3_72,"É só a carta que você quer que eu entregue a ele?"
Sub1_Dimael_3_3_73,"Sim."
Sub1_Dimael_3_3_74,"Espero que você cogite a possibilidade de reunir os sobreviventes para nos ajudar a subjugar os monstros."
Sub1_Dimael_3_3_75,"Enviaremos reforços para ajudar a reconstruir Arrovina."
Sub1_Dimael_3_3_76,"Isso é um dever dos sobreviventes."
Sub1_Dimael_3_3_77,"Eu pouco me importo com esse tal dever, mas quero vingar o meu povo."
Sub1_Dimael_3_3_78,"Enfim, já que se dignaram a vir até aqui, entregarei a sua carta à Sua Majestade."
Sub1_Dimael_3_3_79,"Por favor, tenha cuidado."
Sub1_Dimael_3_3_80,"E não se esqueça do que eu lhe disse agora mesmo."
Sub1_Dimael_3_3_81,"É melhor se cuidar bem. Isto é, se não quiser se transformar em um monstro violeta."
Sub1_Dimael_3_3_82,"Rá, espero nunca mais lhe ver de novo!"
Sub1_Dimael_3_3_83,"Somos dois."
Sub1_Dimael_3_3_84,"Eu finalmente cheguei à Fortaleza e, graças aos deuses, Epigael estava viva."
Sub1_Dimael_3_3_85,"Estabelecemos uma rede de comunicação com as outras raças, o que ajudou na reconstrução de Arrovina."
Sub1_Dimael_3_3_86,"Anos mais tarde, ouvi dizer que o Senhor das Trevas e o Guerreiro desapareceram de repente."
Sub1_Dimael_3_3_87,"E aí tudo voltou ao normal."
Sub1_Dimael_3_3_88,"Era isso o que eles queriam?"
Sub1_Dimael_3_3_89,"Achei que tinha acabado."
Sub1_Dimael_3_3_90,"Rezei para que tivesse."
Sub1_Dimael_4_1_1,"Vou voltar."
Sub1_Dimael_4_1_2,"Dimael, não."
Sub1_Dimael_4_1_3,"Por favor, não me deixe para trás."
Sub1_Dimael_4_1_4,"Minha missão foi decidida, Epigael."
Sub1_Dimael_4_1_5,"Dizem que, desta vez, a família real protegerá as famílias dos convocados."
Sub1_Dimael_4_1_6,"Além disso... deixa para lá."
Sub1_Dimael_4_1_7,"Dimael..."
Sub1_Dimael_4_1_8,"Houve relatos de que os monstros ressurgiram."
Sub1_Dimael_4_1_9,"Epigael, décadas atrás, nossos pais foram mortos bem diante dos meus olhos."
Sub1_Dimael_4_1_10,"Não vou deixar que a mesma tragédia aconteça com as outras pessoas de Arrovina."
Sub1_Dimael_4_1_11,"Eu estou indo por Arrovina. E por você."
Sub1_Dimael_4_1_12,"Mas..."
Sub1_Dimael_4_1_13,"Se alguma coisa acontecer, procure o Siel."
Sub1_Dimael_4_1_14,"Agora que se tornou um dos líderes do exército, ele não poderá vir para Aegina comigo."
Sub1_Dimael_4_1_15,"Eu voltarei. Prometo."
Sub1_Dimael_4_1_16,"Por favor, não vá. Por favor!"
Sub1_Dimael_4_1_17,"Humpf, eles não param de vir."
Sub1_Dimael_4_1_18,"Capitão, você está bem?"
Sub1_Dimael_4_1_19,"Você tem estado pálido."
Sub1_Dimael_4_1_20,"E o seu braço..."
Sub1_Dimael_4_1_21,"Não se preocupe comigo."
Sub1_Dimael_4_1_22,"Tem inimigos demais!"
Sub1_Dimael_4_1_23,"C-Capitão, estão vindo da Colina Annes também!"
Sub1_Dimael_4_1_24,"O quê? Mas a gente limpou aquela área há apenas alguns dias!"
Sub1_Dimael_4_1_25,"Há outro portal?"
Sub1_Dimael_4_1_26,"Argh..."
Sub1_Dimael_4_1_27,"Você solicitou reforços de Arrovina?"
Sub1_Dimael_4_1_28,"Tenho mandado mensagens, mas não me responderam."
Sub1_Dimael_4_1_29,"Maldição. Aconteceu alguma coisa lá?"
Sub1_Dimael_4_1_30,"Eles têm nos apoiado há mais de uma década. Não tem por que nos deixar na mão do nada."
Sub1_Dimael_4_1_31,"Capitão, cuidado!"
Sub1_Dimael_4_2_1,"Sugiro que a gente recue e descubra como se livrar do portal primeiro!"
Sub1_Dimael_4_2_2,"Se ficarmos aqui, vamos todos morrer!"
Sub1_Dimael_4_2_3,"Não! Esta é a nossa única linha de defesa!"
Sub1_Dimael_4_2_4,"Sem a gente, o inimigo tem um caminho direto para Arrovina!"
Sub1_Dimael_4_2_5,"....!"
Sub1_Dimael_4_2_6,"Esta sensação retumbante, vindo da parte mais baixa e profunda do meu corpo..."
Sub1_Dimael_4_2_7,"A semente fica me instigando."
Sub1_Dimael_4_2_8,"Quantos anos eu passei aqui, derramando sangue?"
Sub1_Dimael_4_2_9,"Epigael..."
Sub1_Dimael_4_2_10,"Posso perder o controle a qualquer momento."
Sub1_Dimael_4_2_11,"Você está mais segura sob a proteção da família real do que comigo."
Sub1_Dimael_4_2_12,"Capitão... não aguentamos mais."
Sub1_Dimael_4_2_13,"Cale-se! Já se esqueceu daquele dia?"
Sub1_Dimael_4_2_14,"Se não quiser ver Arrovina ser destruída novamente, detenha-os com a sua vida!"
Sub1_Dimael_4_3_1,"E-estão vindo novamente."
Sub1_Dimael_4_3_2,"Estamos perdidos... perdidos!"
Sub1_Dimael_4_3_3,"Aguentem firme!"
Sub1_Dimael_4_3_4,"Logo chegarão reforços de Arrovina!"
Sub1_Dimael_4_3_5,"Acabou... A família real nos abandonou..."
Sub1_Dimael_4_3_6,"Não, não abandonaram.. nunca abandonarão!"
Sub1_Dimael_4_3_7,"Não desistam! Eu prometo, vai chegar ajuda!"
Sub1_Dimael_4_3_8,"...? Ráááá!!!"
Sub1_Dimael_4_3_9,"Aaaaaah!"
Sub1_Dimael_4_3_10,"Maldição, tem inimigos atrás da gente também!"
Sub1_Dimael_4_3_11,"Reúnam-se no centro!"
Sub1_Dimael_4_4_1,"Saiam do caminho!"
Sub1_Dimael_4_4_2,"Capitão, precisamos mesmo recuar agora!"
Sub1_Dimael_4_4_3,"Não!"
Sub1_Dimael_4_4_4,"*Risada* Seus ratos."
Sub1_Dimael_4_4_5,"Não tem para onde fugir."
Sub1_Dimael_4_4_6,"Mal posso esperar para provar carne de Elfo Sombrio. Hehe!"
Sub1_Dimael_4_4_7,"....!"
Sub1_Dimael_4_4_8,"Vamos recuar agora para podermos ter outra chance!"
Sub1_Dimael_4_4_9,"Sai de cima de mim!"
Sub1_Dimael_4_4_10,"Quem eu vou comer primeiro? Hehe."
Sub1_Dimael_4_4_11,"Capitão, vamos!"
Sub1_Dimael_4_4_12,"Cale-se!"
Sub1_Dimael_4_4_13,"Argh...!"
Sub1_Dimael_4_4_14,"Capitão?"
Sub1_Dimael_4_4_15,"Não...! Agora, não!"
Sub1_Dimael_4_4_16,"Por favor...!"
Sub1_Dimael_4_4_17,"Quanto mais a semente crescer, mais ela irá expandir sua influência dentro do hospedeiro."
Sub1_Dimael_4_4_18,"Você se sentira incrivelmente poderoso,"
Sub1_Dimael_4_4_19,"mas esse poder vem da sua própria energia"
Sub1_Dimael_4_4_20,"que a semente consumiu para se alimentar."
Sub1_Dimael_4_4_21,"C-Capitão?"
Sub1_Dimael_4_4_22,"Não consigo controlar o meu braço...!"
Sub1_Dimael_4_4_23,"Arrgh!"
