KEY,Thai
CONVERSATION_5038,Kasel เจ้าเข้าใจเกี่ยวกับนักบวชแค่นั้นเองหรอ
CONVERSATION_5039,นักบวชคนเดียวแน่นอนว่าอันตรายอยู่แล้ว
CONVERSATION_5040,แต่ว่าไม่รู้หรือไงว่าการออกเดินทางโดยไม่วางแผนและไม่มีนักบวชอาชีพก็อันตรายเหมือนกัน
CONVERSATION_5041,แต่ว่า....
CONVERSATION_5042,จะบอกว่าไม่ให้ไปไม่ได้หรอก Kasel
CONVERSATION_5043,เจ้าไม่ได้เป็นห่วง Clause อยู่คนเดียวนะ
CONVERSATION_5044,แล้วถ้าเจ้าไม่กลับมาอีกคน...
CONVERSATION_5045,...
CONVERSATION_5046,เข้าใจแล้ว ไปด้วยกันก็ได้
CONVERSATION_5047,แต่ว่าห้ามแยกกับข้าโดยเด็ดขาด แล้วก็ต้องคอยระวังตัวด้วย
CONVERSATION_5048,เพราะไม่รู้ว่าข้างนอกมีอันตรายอะไรอยู่บ้าง
CONVERSATION_5049,Frey เจ้าต้องออกจากแท่นบูชาวันนี้
CONVERSATION_5050,ท่านหัวหน้านักบวช ท่านกำลังพูดเรื่องอะไร ข้าทำผิดอะไรงั้นหรือ
CONVERSATION_5051,เปล่าเลย แต่เพราะว่าเจ้ามีเรื่องที่จะต้องทำ
CONVERSATION_5052,เส้นทางของจิตใจจะมีท่าน Lua นำทาง
CONVERSATION_5053,จิตใจของข้ามีแต่เทพแห่งแสง Lua เท่านั้น
CONVERSATION_5054,ข้ารับรู้ถึงจิตใจของเจ้ารวมไปถึงสายตาที่เต็มไปด้วยความกังวล
CONVERSATION_5055,ท่านหัวหน้านักบวช....
CONVERSATION_5056,หากออกจากแท่นบูชาแล้วไปยังทางเข้าเมืองจะพบกับเส้นทาง
CONVERSATION_5058,ถึงจะได้รับการนำทางจากเทพีแห่งแสง Lua แต่ก็จะเป็นเส้นทางที่เต็มไปด้วยความยากลำบาก
CONVERSATION_5059,ขอภาวนาด้วยใจจริงให้พ้นจากความมืดมิดและได้พบกับทางสว่าง
CONVERSATION_5060,ยากลำบาก...หรือว่า ให้ไปหาพี่ Clause...
CONVERSATION_5061,ออกไปจากโบสถ์ แล้วเจ้าจะได้พบทางนั้นที่หน้าทางเข้าเมือง
CONVERSATION_5062,เจ้าต้องช่วยเพื่อให้ทางของเขาไม่ถูกปกคลุมด้วยความมืด
CONVERSATION_5063,เป็นเส้นทางที่เต็มไปด้วยความยากลำบากงั้นหรอ...
CONVERSATION_5064,ข้าจะไปในทางที่ถูกต้องได้ไหม
CONVERSATION_5065,ตอนนี้ข้างนอกกำลังเกิดเรื่องอะไรกันแน่
CONVERSATION_5066,Frey ทำอะไรอยู่! มาได้แล้วนะ! 
CONVERSATION_5067,เดี๋ยว Kasel! ข้าไปด้วย!
CONVERSATION_5068,ท่านเทพี Lua ได้โปรดส่องแสงนำทางพวกเราด้วยเถิด
CONVERSATION_5069,ขอให้แสงสว่างนำทางของเราไปด้วยเถิด
CONVERSATION_5070,เหมือนจะเดินมาครึ่งวันแล้ว พวกอัศวินจะเป็นอะไรไหมนะ
CONVERSATION_5071,อย่ากังวลไปนักเลย Kasel จะต้องเจอแน่ๆ
CONVERSATION_2356,กลับไปซะ Roi!
CONVERSATION_2357,ฮ่า
CONVERSATION_2358,เฮ้อ... Cleo อย่าเป็นแบบนี้เลย ตอนนี้ที่หอคอยวุ่นวายไปหมดแล้ว
CONVERSATION_2359,พวกคนที่หอคอยต่างพากันเป็นห่วงเจ้า
CONVERSATION_2360,อ๊ะ!~~ จริงๆเลยนะ!~~~
CONVERSATION_2361,ไม่ใช่ว่าข้าไม่เข้าใจเจ้า แต่เรื่องวุ่นๆเนี่ย ข้าเองก็กังวลเหมือนกัน
CONVERSATION_2362,"ให้ตายเถอะ, ข้าไม่เข้าใจเจ้าเลยจริงๆ "
CONVERSATION_2363,แต่ลองนึกถึงคนที่กำลังเป็นห่วงเจ้าดูบ้าง....
CONVERSATION_2364,พูดมาก! พูดมาก! พูดมาก! กลับไป! กลับไปซะ!
CONVERSATION_2367,นั่น! คุณอัศวินรูปหล่อตรงนั้น!
CONVERSATION_2368,เหมือนเค้าจะเรียกเจ้าเลยนะ Kasel
CONVERSATION_2369,อะไรนะ ข้าหรอ
CONVERSATION_2370,ช่วยด้วย! ร..โรคจิต!
CONVERSATION_2371,เฮ้อ... Cleo...
CONVERSATION_2372,Kasel! นั่นมันพวกโรคจิต พวกเราไปช่วยเร็ว!
CONVERSATION_2373,น่ารำคาญชะมัด... ก็บอกแล้วไงว่าไม่ใช่!
CONVERSATION_2374,แค่เดินหนีไปได้มั้ย หา?
CONVERSATION_2375,ข้าก็แค่...!
CONVERSATION_2376,กรี๊ด! ช่วยด้วย!
CONVERSATION_2377,ถึงจะไม่ทราบว่าท่านเป็นใคร แต่ปล่อยท่านผู้หญิงท่านนี้ด้วย!
CONVERSATION_2378,ถอยห่างจากผู้หญิงคนนั้นไว้นะ!
CONVERSATION_2380,โธ่... 
CONVERSATION_2381,สามคนตรงนั้นน่ะ ลองดูรอบๆก่อนสิ
CONVERSATION_2382,พวกหมาป่า มาจากไหนกัน...
CONVERSATION_2383,คงจะส่งเสียงเอะอะวุ่นวายไปหน่อยสินะ
CONVERSATION_2384,"เพราะงั้น, มันก็ไม่มีทางเลือกแล้วตอนนี้"
CONVERSATION_2385,"รังแกผู้ที่อ่อนแอกว่าหรือไม่, เอาไว้ทีหลัง ตอนนี้เราคงต้องจัดการกับเรื่องนี้กันก่อน"
CONVERSATION_2386,ช่วยไม่ได้... จะต้องเริ่มจัดการเรื่องนี้ก่อน! 
CONVERSATION_2387,ลูกหมาพวกนี้ไม่รู้เวลาเอาซะเลย!
CONVERSATION_2388,เจ้าลูกหมาพวกนี้ มันไม่รู้เลยสินะว่ากำลังแหยมอยู่กับใคร!!
CONVERSATION_2389,ทุกคน ระวังตัวด้วย!
CONVERSATION_2390,ไปหมดแล้วสินะ...
CONVERSATION_2392,คงจะเร็วไปที่จะสบายใจ
CONVERSATION_2393,ดูนั่น! มาอีกแล้ว!
CONVERSATION_2394,ตรงนั้น ตัวที่ใหญ่ที่สุดคงเป็นจ่าฝูง
CONVERSATION_2395,ดูเหมือนมันน่าจะเป็นจ่าฝูงมั้ง
CONVERSATION_5595,อย่างนั้น แค่จัดการเจ้านั้นก็จะไม่บุกเข้ามาอีกสินะ
CONVERSATION_5596,น่าจะอย่างนั้น
CONVERSATION_5597,มีหมาป่าอยู่ใกล้หมู่บ้านด้วยหรอเนี่ย...
CONVERSATION_5598,กองทหารปกป้องหมู่บ้านเองก็ถูกคัดไปรวมกับคณะเดินทางไม่น้อยเลย
CONVERSATION_5599,เอาล่ะ Frey ระวังตัวด้วยนะ
CONVERSATION_5072,เฮ้อ... ค่อยยังชั่วที่ทุกคนปลอดภัย
CONVERSATION_5073,ถ้าไม่ได้ท่านนี้ช่วยไว้คงจะแย่แน่
CONVERSATION_5074,แต่ถึงอย่างนั้นก็เป็นโรคจิตนินา
CONVERSATION_5075,เดี๋ยวก่อนคุณหนู อย่าเข้าใจคนบริสุทธิ์ผิดเช่นนั้นสิ....
CONVERSATION_2406,บอกไปแล้วว่าข้าทำไปเพราะจะพา Cleo กลับบ้านเท่านั้น
CONVERSATION_2407,"จริงเหรอ, Cleo?"
CONVERSATION_2408,อย่าไปเชื่อคำพูดของคนโรคจิตนะ!
CONVERSATION_2409,Cleo... พอซักทีได้ไหม
CONVERSATION_2410,ต้องให้ข้าไปสู้กับคนเหล่านั้นเพราะความดื้อรั้นของเจ้าใช่ไหม เจ้าถึงจะพอใจ
CONVERSATION_2411,ชิ.. เลิกก็ได้
CONVERSATION_2412,พวกเราควรที่จะเดินทางกลับได้แล้ว
CONVERSATION_2413,...ถึงอย่างนั้นก็ไม่กลับ! เพราะข้าก็แน่วแน่แล้วว่าจะไม่กลับไป!
CONVERSATION_2414,ข้าพูดชัดเจนแล้วนะ!
CONVERSATION_2415,ข้าไม่ได้จะเล่นๆเหมือนครั้งก่อนๆ
CONVERSATION_2416,ข้า...
CONVERSATION_2417,เฮ้อ... รู้ว่าเจ้าอยากหาร่องรอยจึงออกมา แต่ว่า...
CONVERSATION_2418,จริงๆแล้ว.. พวกผู้นำและเจ้าควรจะตามหาพวกเขา
CONVERSATION_2419,หือ... อะไรนะ?
CONVERSATION_2420,ไม่รู้ว่าทั้งสองคนนั้นมีเรื่องอะไร แต่ดูแล้วไม่น่าจะใช่พวกโรคจิตนะ
CONVERSATION_2421,งั้นพวกเราขอลาไปก่อน
CONVERSATION_2422,ขออภัยที่เข้าใจท่านผิดไป
CONVERSATION_2423,ไม่เป็นไร แต่ว่า...
CONVERSATION_2424,ถึงจะไม่ได้ตั้งใจ ยังไงก่อเรื่องไว้ ก็ควรจะไปขอโทษพวกเขาหน่อยไม่ดีหรอ?
CONVERSATION_2425,เชอะ
CONVERSATION_5076,ฮ่าฮ่า...ไม่ครับ ไม่เป็นไร
CONVERSATION_5077,พวกเราสิคะ ที่ต้องขอโทษที่เข้าใจผิด
CONVERSATION_5078,หุหุ ไม่เป็นไร ว่าแต่ท่านมีนามว่า Cleo งั้นหรือ
CONVERSATION_5079,ถึงจะไม่ทราบว่าตามหาร่องรอยอะไร แต่ข้าจะสวดภาวนาให้ท่านหาเจอโดยเร็ววัน
CONVERSATION_5080,แต่ว่าท่าน Cleo ทำให้ท่านเป็นห่วงขนาดนี้...
CONVERSATION_5081,ท่านคือ?
