KEY,Vietnamese
E1_Pancironne_1_4_28,Ý ta là đều không làm ta thất vọng vậy đó.
E1_Pancironne_1_4_29,Được rồi. Thiếu úy Pansirone đã quay trở về sư đoàn của mình rồi hả.
E1_Pancironne_1_4_30,"Dạ đúng rồi ạ. Đúng như lời ngài nói thì sau khi Đội quân Chó Săn giải tán, thiếu úy đã được phục chức vào Sư đoàn cơ khí rồi ạ."
E1_Pancironne_1_4_31,Nhưng mà người này.. ừm...
E1_Pancironne_1_4_32,Tôi nhận được báo cáo rằng tình hình thực tế hiện tại rất khó để phân công bất kỳ một nhiệm vụ nào ạ.
E1_Pancironne_1_4_33,Căn bản là tính cách có hơi...
E1_Pancironne_1_4_34,Thật đáng để quen biết nhỉ.
E1_Pancironne_1_4_35,"Chắc chắn người mà đã từng là thủ lĩnh của Đội quân Chó Săn, người đó"
E1_Pancironne_1_4_36,là chất ức chế duy nhất có thể kiểm soát được người con gái đó.
E1_Pancironne_1_4_37,"Trong lúc dây cương được tháo ra thì bạo lực không biết là sẽ nẩy đi đâu, không biết là ai có thể nhận lấy nó được.. Hihi"
E1_Pancironne_1_4_38,"Hơn thế nữa bản thân cũng nói là sẽ chỉ làm những gì mình thích, còn hành động thì lỗ mãn ạ."
E1_Pancironne_1_4_39,Và ở cơ quan đầu não cũng đang biểu hiện rất chi là khó chịu...
E1_Pancironne_1_4_40,Dù vậy nếu tước quân tịch thì năng lực của người đó quá sức là nguy hiểm...
E1_Pancironne_1_4_41,Ờ thì tuy không phải là điều đáng lo ngại cho hoàng gia.
E1_Pancironne_1_4_42,"Quân đội chỉ tạo ra mối nguy hiểm không đáng có, nên thà là coi cô ấy là đồng minh thì tốt hơn."
E1_Pancironne_1_4_43,"Ừ ừm, có vẻ là nên như vậy ạ."
E1_Pancironne_1_4_44,Theo tìm hiểu thì được biết là hình như đã quyết định cưỡng chế cô ta vào cuộc chiến khó nhằn này ạ.
E1_Pancironne_1_4_45,Nếu tới vậy rồi mà vẫn từ chối.. thì kết cuộc là phải trừ khử thôi ạ.
E1_Pancironne_1_4_46,...
E1_Pancironne_1_4_47,Quả nhiên đó là tối ưu nhất chăng.
E1_Pancironne_1_4_48,Thật đáng tiếc khi sử dụng nhân tài như vậy làm công cụ nhất thời.
E1_Pancironne_1_4_49,Nhưng mà dù gì cũng đâu còn cách nào thích hợp hơn nữa ạ.
E1_Pancironne_1_4_50,...Hmm
E1_Pancironne_1_4_51,Vừa đúng lúc nảy ra ý tưởng hay.
E1_Pancironne_2_1_0,Nửa năm sau khi Đội quân Chó Săn giải tán.
E1_Pancironne_2_1_1,Khahaha!! Cái này thật thú vị mà!
E1_Pancironne_2_1_2,Ahahahaha!
E1_Pancironne_2_1_3,Khahahaha!!! Tiếp nào!! Tiếp!!
E1_Pancironne_2_1_4,"Trông có vẻ đây không phải nơi thích hợp để cười đâu, thưa quý cô."
E1_Pancironne_2_1_5,Ah!!! Giật hết cả mình!!!
E1_Pancironne_2_1_6,"Ôi, thất lễ rồi."
E1_Pancironne_2_1_7,Đối với một người thuộc về quân đội mà gọi là quý cô thì từ ngữ có vẻ không phù hợp lắm nhỉ.
E1_Pancironne_2_1_8,Gì vậy trời??!
E1_Pancironne_2_1_9,Tôi là người từ hoàng gia đến để giao nhiệm vụ mới cho cô chứ gì.
E1_Pancironne_2_1_10,À ha? Hoàng giaa?
E1_Pancironne_2_1_11,Tôi.không.quan.tâm!
E1_Pancironne_2_1_12,"Hmm, nhưng đây là nhiệm vụ mà chắc cô sẽ hứng thú đó."
E1_Pancironne_2_1_13,Ừ! Có mấy đứa vô dụng liên tục tìm đến tôi cũng nói y hệt vậy đó!
E1_Pancironne_2_1_14,Và mỗi đứa cũng được thanh tẩy bằng mấy tia lửa ở mông rồi chạy mất dép rồi! Hì
E1_Pancironne_2_1_15,Tôi đang rấtttt là bận làm một chuyện hết sức là quan trọng đó.
E1_Pancironne_2_1_16,Đừng có cản đường cản lối được không?
E1_Pancironne_2_1_17,...Ahaha!! Khahahah!!!
E1_Pancironne_2_1_18,"Ồ hô, quyển sách này. Dạo gần đây tôi có đọc nên cũng hiểu kha khá."
E1_Pancironne_2_1_19,Khahaha! Khahaha!!
E1_Pancironne_2_1_20,Đang đọc quyển 28 á?
E1_Pancironne_2_1_21,Ahahaha!! Khahaha!!
E1_Pancironne_2_1_22,"30 là quyển cuối,\nnhưng nhân vật chính lại vấp phải chân của mình rồi tử vong, đó chính là cái kết đảo phản pháo bất ngờ đó."
E1_Pancironne_2_1_23,À ha...............
E1_Pancironne_2_1_24,..................
E1_Pancironne_2_1_25,Ặc!!! Sao ngươi lại đi kể chuyện đó làm gì!
E1_Pancironne_2_1_26,Có một lúc từng rất thú vị nhưng.. Hầy!
E1_Pancironne_2_1_27,Không có gì hay hết nên tôi bỏ rồi!
E1_Pancironne_2_1_28,Đã bảo là đừng có cản trở tôi rồi mà!!
E1_Pancironne_2_1_29,Hay là thay vào đó đi nghe chuyện gì thú vị hơn thì thấy thế nào?
E1_Pancironne_2_1_30,Không có hứng không có hứng không có hứng!!!!!!
E1_Pancironne_2_1_31,Hay là ngươi cũng thanh tẩy tia lửa luôn đi!
E1_Pancironne_2_2_1,"Nghe thử một lần thôi, chắc cô sẽ không có hối hận đâu."
E1_Pancironne_2_2_2,Không thích thật mà!
E1_Pancironne_2_2_3,Hihi. Tia lửa thật là xinh đẹp đó.
E1_Pancironne_2_2_4,"Tuy là có sức hút đến mức gây kích thích nhưng mà,"
E1_Pancironne_2_2_5,quả nhiên sức nóng đó có thể chạm được tới tôi không.
E1_Pancironne_2_2_6,Wow!! Tôi đốt hết thiệt đó!
E1_Pancironne_2_2_7,Lát nữa có quỳ gối cầu xin tôi cũng không tha cho đâu!
E1_Pancironne_2_3_1,Chết đi!! Đi chết đi!!!
E1_Pancironne_2_3_2,Đốt hết!!
E1_Pancironne_2_4_1,Gì mà sống dai như đỉa vậy!
E1_Pancironne_2_4_2,Bực mình bực mình bực mình quá!
E1_Pancironne_2_4_3,Hihi. Tôi đã cùng cô tận hưởng vui vẻ vũ hội đủ rồi
E1_Pancironne_2_4_4,nên cũng đã đến lúc vào vấn đề chính rồi đó.
E1_Pancironne_2_5_1,Đúng thật là một năng lực không chỗ nào chê mà.
E1_Pancironne_2_5_2,Đâu thể nào lãng phí tài năng này được ha.
E1_Pancironne_2_5_3,"Hự, thật là nóng máu mà!"
E1_Pancironne_2_5_4,Tôi nghe nói là cô đã từ chối hết tất cả những nhiệm vụ phải thi hành ở sư đoàn cơ khí.
E1_Pancironne_2_5_5,Đừng có đánh trống lãng!
E1_Pancironne_2_5_6,Nếu vậy thì cô thấy chuyện khai quật như thế nào?
E1_Pancironne_2_5_7,"Vì đó là nhiệm vụ đã thực hiện nhiều ở đội quân tan rã, nên tôi nghĩ là sẽ dễ dàng tiến hành thôi."
E1_Pancironne_2_5_8,Ờ hở? Có vẻ như anh cũng đã lén điều tra thân thế tôi rồi nhỉ?
E1_Pancironne_2_5_9,Thật là ảnh hưởng tâm trạng mà.
E1_Pancironne_2_5_10,Hihi. Tôi đã rất cố gắng để lấy lòng cô đó.
E1_Pancironne_2_5_11,Hừ. Anh tưởng nói vậy là tôi nghe lọt tai á?
E1_Pancironne_2_5_12,Để tôi nói cho anh đỡ nhầm lẫn nhé?
E1_Pancironne_2_5_13,Giờ cho dù có gì xảy ra thì tôi cũng không có hứng thú.
E1_Pancironne_2_5_14,Ở quân đội đang nháo nhào vì mấy hành động như vậy của cô đó.
E1_Pancironne_2_5_15,Dù vậy nếu cô không chịu hợp tác với họ thì sau này họ sẽ thể hiện như thế nào thì bản thân cô chắc rõ hơn rồi đó.
E1_Pancironne_2_5_16,Khôngg biếtt đâuuu?
E1_Pancironne_2_5_17,Ố là la!
E1_Pancironne_2_5_18,Cô sẽ miễn cưỡng nhận nhiệm vụ không liên quan đến ý muốn của cô chứ.
E1_Pancironne_2_5_19,Ừ ờ chuyện đó chắc chắn là không có gì đặc biệt rồi.
E1_Pancironne_2_5_20,"Ở tình huống xấu nhất, biết đâu có khi cô sẽ trừ khử những binh sĩ mà cô không thể kiểm soát được."
E1_Pancironne_2_5_21,Thà là bảo tôi đi trừ khử!
E1_Pancironne_2_5_22,Tuy là đáng tiếc nhưng mà tôi cũng đâu muốn điều đó.
E1_Pancironne_2_5_23,Nếu là nhân tài thì là người mà tôi vô cùng trân quý.
E1_Pancironne_2_5_24,Người như cô thì càng phải hơn vậy.
E1_Pancironne_2_5_25,Ý tôi là cô nên cân nhắc lại tính cách có đôi phần không ổn đó của mình.
E1_Pancironne_2_5_26,Hầy! Bực cái mình!
E1_Pancironne_2_5_27,"Với lại một mặt khác, cấp trên quân đội cũng có hướng là không mong muốn tử hình một cách không cần thiết."
E1_Pancironne_2_5_28,Có biết bao nhiêu phương án hữu hiệu nên đâu nhất thiết phải gây tổn hại làm gì.
E1_Pancironne_2_5_29,Ý anh là sao?
E1_Pancironne_2_5_30,Ý tôi là có thể giúp cô quay về thời điểm trước khi cô gặp những người đó ở quân đội.
E1_Pancironne_2_5_31,Là lúc chỉ còn duy nhất mình cô sống sót ở cái công trình kinh tởm ấy.
E1_Pancironne_2_5_32,"Dù là mấy lần, mấy năm đi nữa nếu nói là để đào tạo lại những binh sĩ mới khi đó, thì đạo đức mấy tên đó kể như là mẩu khăn giấy vậy."
E1_Pancironne_2_5_33,"Hơn nữa ở điểm xuất phát đó, chắc kẻ tồn tại duy nhất sẽ chính là cô."
E1_Pancironne_2_5_34,Bỏ đi một tài nguyên quý giá như vậy dù sao thì cũng khá đáng tiếc.
E1_Pancironne_2_5_35,"À, dĩ nhiên là công trình khi ấy hiện không còn nữa."
E1_Pancironne_2_5_36,...
E1_Pancironne_2_5_37,Ầy... Anh thật là xúi quẩy mà.
E1_Pancironne_2_5_38,"Ôi trời, nếu mà tôi còn nói nữa, chắc tia lửa lập tức bay về phía tôi mất."
E1_Pancironne_2_5_39,Tôi cũng cân nhắc tâm trạng sẽ khó chịu của cô nên chỉ nói đến đây thôi.
E1_Pancironne_2_5_40,Nhưng tôi mong cô suy nghĩ kỹ về chuyện khai quật.
E1_Pancironne_2_5_41,"Nó giống với nhiệm vụ trước đây cô làm,"
E1_Pancironne_2_5_42,"dưới danh nghĩa là nhiệm vụ của hoàng gia, cô có thể tự do hơn khỏi áp bức của quân đội."
E1_Pancironne_2_5_43,Không phải nhất cữ lưỡng tiện sao.
E1_Pancironne_2_5_44,Đừng có mà ra lệnh cho tôi!
E1_Pancironne_2_5_45,Tôi là Đội phó đội hiệp sĩ hộ vệ trực thuộc hoàng gia đó.
E1_Pancironne_2_5_46,"Xí, chớ giờ anh muốn gì!"
E1_Pancironne_2_5_47,"Tức là một khi đã làm việc dưới danh nghĩa của hoàng đế, thì có năng lực hơn là cô tưởng đó."
E1_Pancironne_2_5_48,Ah biến đi! Biến! Biến giùm đi!!!!
E1_Pancironne_2_5_49,"Nhưng mà, sức mạnh này có lợi hơn tôi nghĩ đó."
E1_Pancironne_2_5_50,Ví dụ như việc có thể biết được mấy người đã chia tay này đang ở đâu và làm gì.
E1_Pancironne_2_5_51,...
E1_Pancironne_2_5_52,Anh bảo tôi làm việc gì cơ?
E1_Pancironne_2_5_53,Để tôi nói cho mà nghe.
E1_Pancironne_2_5_54,"Nếu cô ngoan ngoãn thực hiện nhiệm vụ, không chừng cô có thể nhận được món quà mà mình không hề nghĩ tới đó."
E1_Pancironne_3_1_1,Bảy tháng sau khi Đội quân Chó Săn giải tán.
E1_Pancironne_3_1_2,Nhiệm vụ đơn giản nhỉ.
E1_Pancironne_3_1_3,Việc đi tìm thứ gì đó ở nơi tôi cho biết.
E1_Pancironne_3_1_4,Việc đó là gì?
E1_Pancironne_3_1_5,Hóa ra cô vẫn chưa nhận ra được đó là gì nhỉ.
E1_Pancironne_3_1_6,Wow! Đơn giản thấy ghê luôn!
E1_Pancironne_3_1_7,Vậy thì anh đi mà làm!
E1_Pancironne_3_1_8,Thật tiếc đó là việc tôi không thể làm nên mới đặc biệt chọn cô đấy chứ.
E1_Pancironne_3_1_9,Thật là xúi quẩy!
E1_Pancironne_3_1_10,Khu vực mà tôi nói với cô
E1_Pancironne_3_1_11,là nơi mà thiết bị tín hiệu lần tìm năng lượng cao dùng cho khai quật hoàn toàn không có phản ứng.
E1_Pancironne_3_1_12,Đó là khu vực được kết luận là không thể nào có cổ vật được.
E1_Pancironne_3_1_13,"Hừ, chỉ biết theo ý mình thôi thì loạn mất!"
E1_Pancironne_3_1_14,"Nhưng trong cổ thư hiện tôi đang quan tâm nghiên cứu,\ncó nhắc đến khu vực đó là vùng trọng yếu chứ không đâu khác."
E1_Pancironne_3_1_15,Tôi đã trực tiếp tìm đến điều tra và quả nhiên đúng theo như ghi chép trong báo cáo.
E1_Pancironne_3_1_16,Vừa không thể tìm thấy tín hiệu của năng lượng
E1_Pancironne_3_1_17,"địa hình thì hiểm trở, lại cộng thêm thời tiết biến đổi đến mức phát cáu này."
E1_Pancironne_3_1_18,"Không có gì để làm ở đó, nó là mảnh đất kinh khủng nhất."
E1_Pancironne_3_1_19,Ta không làm đâu!!!!
E1_Pancironne_3_1_20,Không muốn làm mà!!
E1_Pancironne_3_1_21,Cái gì vậy!
E1_Pancironne_3_1_22,Đúng là bày trò hành xác tôi thôi mà!
E1_Pancironne_3_1_23,"Hứ, cứ đào bới nơi như thế rồi nghĩ là sẽ lòi ra một con kiến nào đó ư!"
E1_Pancironne_3_1_24,Đúng vậy. Như lời cô nói thì nơi đó sẽ không có một con kiến nào cả.
E1_Pancironne_3_1_25,Từ sau ngày đó đến nay tôi đã cử rất nhiều người đến đó nhưng mà.
E1_Pancironne_3_1_26,Thì cũng phải có thành quả gì đó chứ.
E1_Pancironne_3_1_27,Các học giả đã đổ nhiều công sức khá lâu rồi
E1_Pancironne_3_1_28,và cũng khá nhiều binh lực được tăng cường cho khai quật vì vất vả mà rời bỏ rồi.
E1_Pancironne_3_1_29,Các sĩ quan phụ trách hiện trường cũng đã được thay thế nhiều lần.
E1_Pancironne_3_1_30,Wow! Ra là vậy!
E1_Pancironne_3_1_31,Nói thế nghĩa là giờ cái câu chuyện nghe như ăn mày này là nhiệm vụ phải làm đó hả?
E1_Pancironne_3_1_32,Dẹp hết đi!!!!!!!
E1_Pancironne_3_1_33,Thôi nào. Chính cô mới hành động như ăn mày đấy.
E1_Pancironne_3_1_34,Nhưng không phải là đội quân cô đã từng làm việc thích hợp với công việc này sao. Haha.
E1_Pancironne_3_1_35,Và thêm một điều nữa là tôi có lý do đặc biệt để tìm đến cô.
E1_Pancironne_3_1_36,??
E1_Pancironne_3_1_37,Cổ thư mà tôi xem như là căn cứ để khai quật đó.
E1_Pancironne_3_1_38,Một câu trong đó vừa được giải ra gần đầy đã làm đảo lộn mọi thứ.
E1_Pancironne_3_1_39,"Hứ, bỗng nhiên lại than vãn về chữ nghĩa gì đây?"
E1_Pancironne_3_1_40,"Với một câu này,"
E1_Pancironne_3_1_41,tôi đã hiểu ra lý do tại sao đến tận giờ vẫn không thể tìm thấy gì dù chỉ một con kiến ở mảnh đất đó.
E1_Pancironne_3_1_42,Hơn nữa đó là bản đồ cần phải đi tìm thêm ai đó nữa.
E1_Pancironne_3_1_43,Bực quá nên làm ơn nói dễ hiểu chút coi!
E1_Pancironne_3_1_44,Đó là ‘Chỉ có người có thể thấy những thứ không thể thấy mới có thể chạm đến được.’
E1_Pancironne_3_1_45,??
E1_Pancironne_3_1_46,Quả nhiên là có người như thế chăng.
E1_Pancironne_3_1_47,Ý tôi cái đó chỉ là ví dụ thôi.
E1_Pancironne_3_1_48,Chẳng hạn như người mà nói là một mình bản thân có thể nhìn thấy tia lửa mà không ai nhìn thấy...
E1_Pancironne_3_1_49,...
E1_Pancironne_3_1_50,"Haha, nét mặt cô nhìn đầy sát khí quá."
E1_Pancironne_3_1_51,Tôi thấy sợ rồi nên làm ơn đừng nhìn chằm chằm vậy nữa.
E1_Pancironne_3_1_52,Không phải tôi nói là đã ‘rất’ nỗ lực để hiểu cô sao.
E1_Pancironne_3_1_53,Anh!!!!
E1_Pancironne_3_1_54,Thật bực mình!!!!
E1_Pancironne_3_1_55,Thật là xúi quẩy quá mà!!
E1_Pancironne_3_1_56,Tôi sẽ giết chết anh!!!!
E1_Pancironne_3_1_57,Sớm muộn gì tôi cũng sẽ thiêu sống anh!!!!!!!!!!!!
E1_Pancironne_3_1_58,Giờ người có thể thực hiện nhiệm vụ này chỉ có mỗi cô thôi.
E1_Pancironne_3_1_59,Trong số ít những người mà tôi biết.
E1_Pancironne_3_1_60,...
E1_Pancironne_3_1_61,Chắc chắn có ở đó.
E1_Pancironne_3_1_62,Cuốn sách duy nhất sót lại từ tàn tích của một công quốc đã sụp đổ...
E1_Pancironne_3_1_63,Tọa độ đồng nhất còn sót lại như thể mọi trang giấy đều cố viết nhanh.
E1_Pancironne_3_1_64,Cảm giác bất ổn như thể cố sống chết để cho biết điều gì đó...
E1_Pancironne_3_1_65,Mặc dù tôi không biết đó là gì.
E1_Pancironne_3_1_66,Nhưng có cảm giác đó không phải là điều bình thường.
E1_Pancironne_3_1_67,Có thứ như vậy.
E1_Pancironne_3_1_68,Chắc chắn là có thứ như vậy.
E1_Pancironne_3_1_69,...
E1_Pancironne_3_1_70,Bỗng nhiên anh vờ nghiêm túc thế này thì gay quá!
E1_Pancironne_3_1_71,"À, trong chốc lát tôi đã quá tập trung rồi."
E1_Pancironne_3_1_72,Chắc cô chán ngán lắm rồi nên tôi phải lược bớt những chuyện không cần thiết chứ. Haha.
E1_Pancironne_3_1_73,Dù sao thì người thích hợp cho việc này chỉ có cô mà thôi.
E1_Pancironne_3_1_74,Thiếu úy Pansirone của Đội quân Chó săn trước đây chính là cô.
E1_Pancironne_3_1_75,Thiếu úy Pansirone! Từ hôm nay hãy cho tôi cùng hợp sức với Đội quân Chó săn nào!
E1_Pancironne_3_1_76,Và bổ nhiệm tôi làm đội trưởng Đội quân!
E1_Pancironne_3_1_77,Tự biên tự diễn một mình hết nhỉ.
E1_Pancironne_3_1_78,Với chức đội trưởng đó đương nhiên là tôi mà?
E1_Pancironne_3_1_79,"Ô hô, đó là chuyện lần đầu tôi nghe luôn."
E1_Pancironne_3_1_80,Chú à! Những tên ngốc nghếch này là gì đây?
E1_Pancironne_3_1_81,Gặp phải những tên khá thú vị rồi!
E1_Pancironne_3_1_82,Bảo ta phải cùng đội với lũ điên này thật sao?
E1_Pancironne_3_1_83,Hừm. Tôi không nói gì đấy nhé.
E1_Pancironne_3_1_84,Tôi sẽ đốt đẹp các người hết bây giờ?
E1_Pancironne_3_1_85,Tất cả im lặng nào!
E1_Pancironne_3_1_86,Khai quật cổ vật tháng thứ sáu.
E1_Pancironne_3_1_87,...
E1_Pancironne_3_1_88,"Hừ, thật là buồn cười."
E1_Pancironne_3_1_89,Vì những gã trái khuấy mà đành phải thế này.
E1_Pancironne_3_1_90,Vẫn chưa kết thúc à?
E1_Pancironne_3_1_91,Nhanh! Nhanh! Nhanh! Nhanh lênnn!
E1_Pancironne_3_1_92,Ư aaaa ặccc!
E1_Pancironne_3_1_93,...Ực!
E1_Pancironne_3_1_94,Hả...?
E1_Pancironne_3_1_95,Sao xẻng không xuống thêm được nhỉ?
E1_Pancironne_3_1_96,Ơ?
E1_Pancironne_3_1_97,??? Hay là phát hiện ra được gì rồi?
E1_Pancironne_3_1_98,Gì vậy hả?
E1_Pancironne_3_1_99,Không biết nữa nhưng xẻng cứ bị vướng cái gì đó.
E1_Pancironne_3_1_100,Li...Liệu
E1_Pancironne_3_1_101,Thiết bị tín hiệu! Đo bằng thiết bị tín hiệu thử xem nào!
E1_Pancironne_3_1_102,Đứ.. Đứng yên xem nào.
E1_Pancironne_3_1_103,...
E1_Pancironne_3_1_104,?? Không bắt được tín hiệu nào cả.
E1_Pancironne_3_1_105,Vậy thì đây là gì...
E1_Pancironne_3_1_106,Ặc...?
E1_Pancironne_3_1_107,Ư...ư......A...
E1_Pancironne_3_1_108,Ư ặc!
E1_Pancironne_3_1_109,Mặt đất!!... Mặt đất đang rung chuyển!!!!
E1_Pancironne_3_1_110,Đô...Động đất!!!!
E1_Pancironne_3_1_111,Hử?!
E1_Pancironne_3_1_112,Cuối cùng?!
E1_Pancironne_3_1_113,Cũng đến rồiiiiii!!!!!!!!!
E1_Pancironne_3_1_114,Thi...Thiếu úy! Cô đang làm gì thế!!!
E1_Pancironne_3_1_115,Xin cô hãy quay lại!!
E1_Pancironne_3_1_116,Kyahhhhh!!!!!!!
E1_Pancironne_3_1_117,?
E1_Pancironne_3_1_118,Ể
E1_Pancironne_3_1_119,Là hòn đá mà.
