KEY,Russian
Sub1_Crow_1_4_10,Цель захвачена. Движемся к транспортному средству.
Sub1_Crow_1_4_11,Красная принцесса не хотела бы этого.
Sub1_Crow_1_4_12,Но зачем
Sub1_Crow_1_4_13,пытаться пробудить...
Sub1_Crow_1_4_14,Хм?
Sub1_Crow_1_4_15,Эй! Ты меня слышишь?
Sub1_Crow_1_4_16,Тебе показалось.
Sub1_Crow_1_4_17,...
Sub1_Crow_2_1_1,"В тот день, когда мы вернулись"
Sub1_Crow_2_1_2,"с нашего обычного задания, было полнолуние."
Sub1_Crow_2_1_3,В тот день
Sub1_Crow_2_1_4,мир рухнул.
Sub1_Crow_2_1_5,Слишком поздно!
Sub1_Crow_2_1_6,Кто это там?
Sub1_Crow_2_1_7,"Эй, там опасно!"
Sub1_Crow_2_1_8,Туда нельзя...
Sub1_Crow_2_1_9,Держите его!
Sub1_Crow_2_1_10,Остановите его! Не пускайте его туда!
Sub1_Crow_2_1_11,Тебе жить надоело?
Sub1_Crow_2_1_12,Там все сгорело дотла!
Sub1_Crow_2_1_13,"Там, там..."
Sub1_Crow_2_1_14,"Пожар был слишком сильным, ничего уже нельзя было сделать."
Sub1_Crow_2_1_15,Мне оставалось лишь смотреть.
Sub1_Crow_2_1_16,"Пламя извивалось, как гигантская змея..."
Sub1_Crow_2_1_17,"Змея, в одно мгновение поглотившая все мои надежды."
Sub1_Crow_2_1_18,Мне оставалось лишь смотреть.
Sub1_Crow_2_1_19,"Я стоял и смотрел на пожар,"
Sub1_Crow_2_1_20,не в силах даже пошевелиться.
Sub1_Crow_2_1_21,"И только когда пламя угасло, а вместе с ним и моя жизнь,"
Sub1_Crow_2_1_22,я наконец упал на землю.
Sub1_Crow_2_1_23,"Я прошел мимо того места, где раньше была дверь,"
Sub1_Crow_2_1_24,"и понял, что все сгорело. Не осталось ничего."
Sub1_Crow_2_1_25,Ничего...
Sub1_Crow_2_1_26,Совсем ничего.
Sub1_Crow_2_1_27,Не осталось...
Sub1_Crow_2_1_28,ни-че-го.
Sub1_Crow_2_1_29,Какая жалость! Мать и дочь так и не смогли выбраться из дома.
Sub1_Crow_2_1_30,"Да, не позавидуешь ему сейчас..."
Sub1_Crow_2_1_31,А это была его семья?
Sub1_Crow_2_1_32,Никогда не видела его здесь раньше...
Sub1_Crow_2_1_33,"Слышала, он солдат, поэтому редко бывал дома."
Sub1_Crow_2_1_34,"Вот если бы он был дома, беды б не случилось..."
Sub1_Crow_2_1_35,Даже сейчас...
Sub1_Crow_2_1_36,"Он расспрашивает солдат, чтобы узнать, кто устроил пожар."
Sub1_Crow_2_1_37,Разве он не обезумел от горя?
Sub1_Crow_2_1_38,"Найдите всех, кого видели поблизости, когда загорелся дом."
Sub1_Crow_2_1_39,Это пламя невозможно было погасить водой.
Sub1_Crow_2_1_40,Тут явно не просто несчастный случай.
Sub1_Crow_2_1_41,И запах до сих пор не развеялся.
Sub1_Crow_2_1_42,"Кто бы за этим ни стоял, он хотел, чтобы все выглядело, как обычный пожар."
Sub1_Crow_2_1_43,"Ищите людей, которые недавно покупали одежду,"
Sub1_Crow_2_1_44,"и места, где можно достать редкие горючие материалы."
Sub1_Crow_2_1_45,"С помощью собак отыщите всех, кто пахнет порохом."
Sub1_Crow_2_1_46,Что он такое говорит?
Sub1_Crow_2_1_47,"Ну, его жена и дочь только что погибли."
Sub1_Crow_2_1_48,Как можно быть таким хладнокровным...
Sub1_Crow_2_1_49,"Его не было рядом, когда семья так в нем нуждалась."
Sub1_Crow_2_1_50,Что он сейчас делает?
Sub1_Crow_2_1_51,Какие же вы мерзкие!
Sub1_Crow_2_1_52,"Вы никогда и не узнаете, насколько ему сейчас больно и тяжело!"
Sub1_Crow_2_1_53,"Вы просто кучка идиотов, несущих какую-то чепуху!"
Sub1_Crow_2_1_54,Что? Да как ты смеешь?!
Sub1_Crow_2_1_55,Мы хотели как лучше!
Sub1_Crow_2_1_56,Не нужно устраивать тут шум из ничего!
Sub1_Crow_2_1_57,Ты здесь...
Sub1_Crow_2_1_58,Уже слишком поздно искать виноватых.
Sub1_Crow_2_1_59,Знаю...
Sub1_Crow_2_1_60,"Я понимаю, что ты чувствуешь..."
Sub1_Crow_2_1_61,Отпусти их...
Sub1_Crow_2_1_62,...
Sub1_Crow_2_1_63,"Отпусти их, а затем позаботься о..."
Sub1_Crow_2_1_64,...
Sub1_Crow_2_1_65,Эй! Кроу Эмрест! Вставай!
Sub1_Crow_2_1_66,А...
Sub1_Crow_2_1_67,Тогда...
Sub1_Crow_2_1_68,"Единственный человек,"
Sub1_Crow_2_1_69,который всегда меня поддерживал...
Sub1_Crow_2_1_70,"Все, что связывало нас вместе..."
Sub1_Crow_2_1_71,все пропало.
Sub1_Crow_2_1_72,Я искал повсюду.
Sub1_Crow_2_1_73,Я искал ее в небе.
Sub1_Crow_2_1_74,"Я закрывал и открывал глаза,"
Sub1_Crow_2_1_75,но ее нигде не было.
Sub1_Crow_2_1_76,"Я смотрел и смотрел на этот кулон,"
Sub1_Crow_2_1_77,и в какой-то момент начал с ним разговаривать.
Sub1_Crow_2_1_78,"Я рассказывал обо всем, что со мной происходило."
Sub1_Crow_2_1_79,Медленно и тихо.
Sub1_Crow_2_1_80,Как будто
Sub1_Crow_2_1_81,они обе слушали меня.
Sub1_Crow_2_1_82,Безучастно...
Sub1_Crow_2_1_83,и тихо...
Sub1_Crow_2_1_84,"Я говорил и говорил,"
Sub1_Crow_2_1_85,глядя на фотографию внутри.
Sub1_Crow_2_1_86,У меня ничего не было.
Sub1_Crow_2_1_87,Рядом со мной не было близких людей.
Sub1_Crow_2_1_88,"Я не знал, что такое любовь."
Sub1_Crow_2_1_89,"У меня не было ни мечты, ни какой-то цели."
Sub1_Crow_2_1_90,Но ты все равно пришла в мою жизнь.
Sub1_Crow_2_1_91,"О, как же я был груб с тобой вначале, боясь попасть под твое очарование."
Sub1_Crow_2_1_92,"Если бы я не встретил тебя,"
Sub1_Crow_2_1_93,"если бы ты не изменила меня своей любовью,"
Sub1_Crow_2_1_94,закончилось бы все так?
Sub1_Crow_2_1_95,"Может, вы двое, мои самые любимые люди во всем мире..."
Sub1_Crow_2_1_96,"Жили бы счастливой,"
Sub1_Crow_2_1_97,беззаботной жизнью и
Sub1_Crow_2_1_98,ни о чем не беспокоились?
Sub1_Crow_2_1_99,Роуз...
Sub1_Crow_2_1_100,Спасибо...
Sub1_Crow_2_1_101,что стала моей женой...
Sub1_Crow_2_1_102,Что родила мне дочь.
Sub1_Crow_2_1_103,"Ты заслуживала кого-то получше, чем я."
Sub1_Crow_2_1_104,"Лоя, моя любимая доченька,"
Sub1_Crow_2_1_105,Папе... так жаль.
Sub1_Crow_2_1_106,"Страх и боль, которые тебе пришлось испытать..."
Sub1_Crow_2_1_107,Мне так жаль...
Sub1_Crow_2_1_108,Папе так жаль...
Sub1_Crow_2_1_109,Папа...
Sub1_Crow_2_1_110,так сильно тебя любит...
Sub1_Crow_2_1_111,Так сильно... Больше жизни...
Sub1_Crow_2_1_112,больше всего на свете.
Sub1_Crow_2_1_113,Я...
Sub1_Crow_2_1_114,Вас больше нет...
Sub1_Crow_2_1_115,и я остался совсем один...
Sub1_Crow_2_1_116,...
Sub1_Crow_2_1_117,Что же мне делать...
Sub1_Crow_2_1_118,Как поступить папе?
Sub1_Crow_2_1_119,"Роуз, как мне быть..."
Sub1_Crow_2_1_120,Почему...
Sub1_Crow_2_1_121,Почему вас больше нет рядом?
Sub1_Crow_2_1_122,Почему...
Sub1_Crow_2_1_123,Я не произнес этих слов вслух.
Sub1_Crow_2_1_124,Лишь горечь наполнила мое сердце.
Sub1_Crow_2_1_125,"Было так больно и невыносимо,"
Sub1_Crow_2_1_126,что я едва мог дышать.
Sub1_Crow_2_1_127,Я свернулся калачиком прямо на полу
Sub1_Crow_2_1_128,"и рыдал всю ночь напролет,"
Sub1_Crow_2_1_129,пока не высохли все слезы.
Sub1_Crow_3_1_1,Я до сих пор чувствую на себе взгляды окружающих.
Sub1_Crow_3_1_2,Прошла уже неделя
Sub1_Crow_3_1_3,"с похорон, но я до сих пор чувствую,"
Sub1_Crow_3_1_4,как они на меня пялятся.
Sub1_Crow_3_1_5,Наше спецподразделение было вскоре расформировано.
Sub1_Crow_3_1_6,Неспособность выполнять задания в виду психической нестабильности командира.
Sub1_Crow_3_1_7,Такова была причина.
Sub1_Crow_3_1_8,"Слышал, мои ребята были откомандированы кто куда."
Sub1_Crow_3_1_9,"Эта страна, называющая себя империей,"
Sub1_Crow_3_1_10,пытается что-то от меня скрыть. Я это отчетливо осознаю.
Sub1_Crow_3_1_11,"Я не знаю, что это за тайна,"
Sub1_Crow_3_1_12,"но у меня есть план, как это выяснить."
Sub1_Crow_3_1_13,"Во-первых, мне нужно уехать отсюда и перебраться в Орвел."
Sub1_Crow_3_1_14,"Время для моего расследования еще не наступило,"
Sub1_Crow_3_1_15,так как слишком много глаз наблюдает за мной.
Sub1_Crow_3_1_16,"Сообщение, переданное Валанс..."
Sub1_Crow_3_1_17,Я вынужден был сжечь его сразу же после прочтения.
Sub1_Crow_3_1_18,Это был не обычный пожар. Обнаруженные улики указывают на злой умысел.
Sub1_Crow_3_1_19,За всем этим скрывается что-то серьезное. Я не могу больше доверять военным.
Sub1_Crow_3_1_20,Проект «Злые рыцари».
Sub1_Crow_3_1_21,"Предмет, который ты раздобыл в том задании, является ключом к проекту."
Sub1_Crow_3_1_22,3 года назад Роуз
Sub1_Crow_3_1_23,"ушла из «Магос Лефлам», так как была против проекта."
Sub1_Crow_3_1_24,"Похоже, эти все события как-то связаны."
Sub1_Crow_3_1_25,Сейчас хозяйка «Золотого слитка» направляется в Орвел на переговоры.
Sub1_Crow_3_1_26,"Мы установили связь с тем, кто тебе поможет."
Sub1_Crow_3_1_27,И наконец...
Sub1_Crow_3_1_28,"Мы почти довели до ума штуковину, которую она для тебя оставила."
Sub1_Crow_3_1_29,"Он какая-то важная шишка или что? Мы присматриваем за ним без сна, понимаешь, и отдыха..."
Sub1_Crow_3_1_30,Не вижу в нем ничего особенного.
Sub1_Crow_3_1_31,"Ну я слышал, что он морской офицер. Собственно и все."
Sub1_Crow_3_1_32,Да и черт с ним! Наше дело – выполнять приказы.
Sub1_Crow_3_1_33,"Может, они боятся, что он хочет перейти границу с Орвелией и совершить что-то незаконное."
Sub1_Crow_3_1_34,"Ума не приложу, что он забыл здесь, на границе."
Sub1_Crow_3_1_35,"Подозрительно все это... Он что, решил отправиться в изгнание?"
Sub1_Crow_3_1_36,Какой для него прок в бегстве из страны?
Sub1_Crow_3_1_37,Чего?
Sub1_Crow_3_1_38,Куда он подевался?..
Sub1_Crow_3_1_39,Что? Э? Что?!
Sub1_Crow_3_1_40,Ищи его! Живее!
Sub1_Crow_3_1_41,"Я смотрю, у вас проблемы."
Sub1_Crow_3_1_42,Ты кто... А!
Sub1_Crow_3_1_43,"От этого типа сплошные неприятности. Нельзя позволять ему разгуливать, как заблагорассудится."
Sub1_Crow_3_1_44,"Но и убить его прямо здесь, загубив такой талант, тоже нельзя."
Sub1_Crow_3_1_45,"Может, настало то самое время. Пора бы провести небольшое испытание."
Sub1_Crow_3_1_46,Хорошо.
Sub1_Crow_3_2_1,Граница совсем рядом.
Sub1_Crow_3_2_2,Но... странно.
Sub1_Crow_3_2_3,"Что-то не видно солдат, которые ее охраняют."
Sub1_Crow_3_2_4,Ох...
Sub1_Crow_3_2_5,Что?!
Sub1_Crow_3_3_1,А-а-а!
Sub1_Crow_3_3_2,...
Sub1_Crow_3_4_1,У-у-у!
Sub1_Crow_3_4_2,О!
Sub1_Crow_3_4_3,А-а-а!
Sub1_Crow_3_4_4,Что?!
Sub1_Crow_3_5_1,Это что... Образец 0?
Sub1_Crow_3_5_2,"Пожалуй, сначала нужно разобраться с этой проблемой."
Sub1_Crow_3_5_3,Это же выстрел!
Sub1_Crow_3_5_4,Вон оттуда!
Sub1_Crow_3_5_5,...
Sub1_Crow_3_5_6,Кто здесь?!
Sub1_Crow_3_5_7,Держите его!
Sub1_Crow_3_5_8,Какой провал.
Sub1_Crow_3_5_9,Прошу прощения.
Sub1_Crow_3_5_10,"Нет, его противник просто очень хорош. Вот и все."
Sub1_Crow_3_5_11,"Способность к познанию у этого образца еще не до конца развита,"
Sub1_Crow_3_5_12,но его физические возможности превосходят все наши ожидания.
Sub1_Crow_3_5_13,"Правда? А мне показалось, что его просто застрелили прямо в сердце."
Sub1_Crow_3_5_14,"Если мы доставим его в лабораторию прямо сейчас, то без проблем вернем к жизни."
Sub1_Crow_3_5_15,Его способность к регенерации также превосходит все наши...
Sub1_Crow_3_5_16,Этого недостаточно.
Sub1_Crow_3_5_17,"Этот образец, похоже, неуправляем."
Sub1_Crow_3_5_18,"Прошу за это простить. Видимо, из-за большого количества улучшений он впал в ярость и сломался."
Sub1_Crow_3_5_19,Пф. И что с того? Мы всегда можем утилизировать его и сделать нового.
Sub1_Crow_3_5_20,"Так, собственно, и было изначально задумано."
Sub1_Crow_3_5_21,"Как бы там ни было, теперь мы знаем, что кровь работает. Мы можем брать кровь у того вампира."
Sub1_Crow_3_5_22,"Проблема только в том, где взять столько маны, чтобы выполнить слияние..."
Sub1_Crow_3_5_23,У меня есть кое-кто на примете как раз для такого случая.
Sub1_Crow_3_5_24,"Премьер-министр Орвелии, о котором я упоминал ранее, Эль Мори..."
Sub1_Crow_3_5_25,Ш-ш! Не так громко.
Sub1_Crow_3_5_26,Не стоит произносить это имя вслух на территории империи.
Sub1_Crow_3_5_27,"Согласен, это было необдуманно с моей стороны."
Sub1_Crow_3_5_28,"В общем, он поведал мне об этом лично."
Sub1_Crow_3_5_29,Понятно.
Sub1_Crow_3_5_30,"А те солдаты, которые видели, что произошло..."
Sub1_Crow_3_5_31,"Да, не стоит оставлять свидетелей."
Sub1_Crow_3_5_32,Вы кто еще таки...
Sub1_Crow_3_5_33,Ай!
Sub1_Crow_3_5_34,Н-на помощь!
Sub1_Crow_4_1_1,"Интересно, кому это я понадобилась посреди ночи. Кажется, тут что-то происходит."
Sub1_Crow_4_1_2,...
Sub1_Crow_4_1_3,Ты хозяйка «Золотого слитка»?
Sub1_Crow_4_1_4,Меня зовут Кассандра.
Sub1_Crow_4_1_5,А меня...
Sub1_Crow_4_1_6,"Я знаю, кто ты. Командир спецподразделения «Гончая», о котором известно лишь горстке людей во всем флоте."
Sub1_Crow_4_1_7,"Капитан-лейтенант Кроу, он же..."
Sub1_Crow_4_1_8,Мое подразделение расформировали.
Sub1_Crow_4_1_9,"Ой, об этом я не знала. Спасибо за информацию."
Sub1_Crow_4_1_10,"Ну так что, ты расскажешь, зачем позвал к себе леди посреди ночи?"
Sub1_Crow_4_1_11,"Ты застал меня врасплох, кстати говоря."
Sub1_Crow_4_1_12,"Накануне я получила сообщение от Валанс, главного директора по исследовательской работе «Магос Лефлам»."
Sub1_Crow_4_1_13,"Они нас недолюбливают, сам понимаешь, мы же тоже торгуем новым оружием."
Sub1_Crow_4_1_14,"Тебя недолюбливают, потому что ты получаешь его незаконным путем и тайно перепродаешь."
Sub1_Crow_4_1_15,Ха-ха-ха! Твоя правда. Нашу деятельность вряд ли можно назвать законной.
Sub1_Crow_4_1_16,"В общем, мы с ними не в лучших отношениях, и было очень трудно достать информацию о новых видах вооружения, разрабатываемых в «Магос Лефлам»."
Sub1_Crow_4_1_17,Но главный директор Валанс связалась со мной и предложила секретную информацию в обмен на эту встречу.
Sub1_Crow_4_1_18,"Кажется, вы с ней довольно близки?"
Sub1_Crow_4_1_19,О чем она тебе рассказала?
Sub1_Crow_4_1_20,"О крови, которую ты достал в северо-западном регионе империи."
Sub1_Crow_4_1_21,...
Sub1_Crow_4_1_22,"Кое-кто среди нас знает, что это за кровь."
Sub1_Crow_4_1_23,Это кровь вампира.
Sub1_Crow_4_1_24,Кровь... вампира?
Sub1_Crow_4_1_25,Ты имеешь в виду этих монстров из старых сказок?
Sub1_Crow_4_1_26,Вампиры – это не какие-то мифические создания из старых сказок.
Sub1_Crow_4_1_27,"Они реальны, и до сегодняшнего дня им удается неплохо скрываться ото всех."
Sub1_Crow_4_1_28,"Они так искусно прячутся, что люди даже не подозревают об их существовании."
Sub1_Crow_4_1_29,"Мы бы сами не поверили, но мы видели эту кровь."
Sub1_Crow_4_1_30,"Та кровь, которую ты забрал, принадлежит самому знатному и редкому из вампиров."
Sub1_Crow_4_1_31,"Известно, что она была сохранена с помощью технологии какой-то древней цивилизации, чтобы люди не смогли до нее добраться. Но тебе удалось ее заполучить."
Sub1_Crow_4_1_32,...
Sub1_Crow_4_1_33,И зачем нужна эта кровь?
Sub1_Crow_4_1_34,Использовать ее можно для много чего.
Sub1_Crow_4_1_35,"Кто занимается поставкой этой крови? Есть какая-то организация, распространяющая эту кровь?"
Sub1_Crow_4_1_36,Организация... хм...
Sub1_Crow_4_1_37,Название у этой организации есть?
Sub1_Crow_4_1_38,"Я понимаю, ты торопишься, но я не могу отвечать на несколько вопросов одновременно."
Sub1_Crow_4_1_39,Прости. Что-то я и правда на тебя насел.
Sub1_Crow_4_1_40,"Начнем с того, что я не торгую вампирской кровью."
Sub1_Crow_4_1_41,Это не ответ на мой вопрос.
Sub1_Crow_4_1_42,"Боже, какой же ты занудный старикан."
Sub1_Crow_4_1_43,Хм?
Sub1_Crow_4_1_44,"Мне кажется, ты не настолько молода, чтобы называть меня стариком..."
Sub1_Crow_4_1_45,"Ха-ха, как грубо говорить такое даме."
Sub1_Crow_4_1_46,Хм?!
Sub1_Crow_4_1_47,"Даже не заметила, как ты подкрался..."
Sub1_Crow_4_1_48,"Разумеется. Я очень старался, чтобы не привлечь внимание такой милой леди."
Sub1_Crow_4_1_49,Как скажешь.
Sub1_Crow_4_1_50,"О, кстати, должен заметить, что твои охранники спят."
Sub1_Crow_4_1_51,Как? Все 7?
Sub1_Crow_4_1_52,"А ты наблюдательный. Да, все 7."
Sub1_Crow_4_1_53,Какие же вы оба интересные.
Sub1_Crow_4_1_54,"Один занудный и неразговорчивый, а второму нужно поучиться манерам, но... Впрочем, неважно."
Sub1_Crow_4_1_55,"Думаю, большинству людей в этом мире нужно очень постараться, чтобы хотя бы сравниться со мной."
Sub1_Crow_4_1_56,"Слова достойные такого прославленного себялюбца, как ты."
Sub1_Crow_4_1_57,"А, так ты обо мне слышала."
Sub1_Crow_4_1_58,"Кто в империи не знает Флусса, второго самого важного человека во всей имперской гвардии."
Sub1_Crow_4_1_59,"Даже если я без формы, меня невозможно не узнать, правда?"
Sub1_Crow_4_1_60,(Что он несет?..)
Sub1_Crow_4_1_61,Хм? У меня что-то на лице?
Sub1_Crow_4_1_62,Нет.
Sub1_Crow_4_1_63,Так что там насчет...
Sub1_Crow_4_1_64,"Да, большинство торговцев оружием, включая леди Кассандру, не станут связываться с кровью вампиров."
Sub1_Crow_4_1_65,...
Sub1_Crow_4_1_66,Хм?
Sub1_Crow_4_1_67,Не обращайте внимание.
Sub1_Crow_4_1_68,"Да, как он и сказал, мы не торгуем этой кровью."
Sub1_Crow_4_1_69,"И дело тут не в том, законно это или нет, а в том, что людей, которым нужен такой товар, днем с огнем не сыщешь."
Sub1_Crow_4_1_70,"И, несмотря на высокую стоимость, кровь вампира очень сложно раздобыть и еще опаснее распространять. Не самый лучший товар для продажи."
Sub1_Crow_4_1_71,"Да, прибыль была бы огромной, но мы не можем рисковать жизнями каждый раз, как заключаем очередную сделку."
Sub1_Crow_4_1_72,И тем более нам не нужны проблемы с ними.
Sub1_Crow_4_1_73,С ними?
Sub1_Crow_4_1_74,С охотниками на вампиров.
Sub1_Crow_4_1_75,О них мы поговорим как-нибудь в другой раз.
Sub1_Crow_4_1_76,"Тем не менее, несмотря на все трудности, эксперимент с использованием крови вампира все-таки был проведен."
Sub1_Crow_4_1_77,"Я не знаю, кто руководил этим экспериментом, но в нем точно использовалась кровь вампира."
Sub1_Crow_4_1_78,"А теперь нам стало известно, что эксперимент уже стал приносить свои плоды."
Sub1_Crow_4_1_79,"Эксперимент, о котором ты говоришь..."
Sub1_Crow_4_1_80,"Да, это проект «Злые рыцари»."
Sub1_Crow_4_1_81,Цель проекта «Злые рыцари» – создать
Sub1_Crow_4_1_82,"совершенного воина-берсерка, который при этом будет полностью подчиняться своему хозяину."
Sub1_Crow_4_1_83,Покорный воин-берсерк? Звучит как парадокс.
Sub1_Crow_4_1_84,"Тем не менее, многие амбициозные умы бьются над его решением."
Sub1_Crow_4_1_85,Помимо кропотливой и сложной работы по созданию этого могущественного солдата необходимы еще 3 составляющие.
Sub1_Crow_4_1_86,"Во-первых, наделенное неординарными физическими данными человеческое тело, чья душа только-только отправилась в мир иной."
Sub1_Crow_4_1_87,"Во-вторых, кровь вампира, которая позволяет наделить это тело немыслимой силой, превосходящей его возможности."
Sub1_Crow_4_1_88,"И наконец, огромное количество маны, чтобы объединить кровь и тело, вдохнув в него жизнь."
Sub1_Crow_4_1_89,Вся эта сложная процедура разрабатывалась 4-м исследовательским отделом «Магос Лефлам» еще 2 года назад.
Sub1_Crow_4_1_90,4-м исследовательским отделом?.. То есть...
Sub1_Crow_4_1_91,"Да, в этом отделе работала твоя жена, ведущий научный сотрудник Роуз Кристина."
Sub1_Crow_4_1_92,"Роуз Кристина внесла существенный вклад в разработку секретных биотехнологий империи,"
Sub1_Crow_4_1_93,"но она была слишком идейной и не шла на неизбежные в таком деле компромиссы. Короче говоря, она была слишком... порядочной."
Sub1_Crow_4_1_94,Это именно она не позволила главному директору Валанс созвать против нас комиссию по этическим вопросам.
Sub1_Crow_4_1_95,"Однако не скажу, что она была дружелюбной по отношению к нам."
Sub1_Crow_4_1_96,"Я слышал, что она уже давно ушла из лаборатории..."
Sub1_Crow_4_1_97,"Кажется, наша милая леди не в курсе всех подробностей."
Sub1_Crow_4_1_98,Хм?
Sub1_Crow_4_1_99,...
Sub1_Crow_4_1_100,Я очень сожалею о твоей утрате. Прими мои искренние соболезнования.
Sub1_Crow_4_1_101,А... да...
Sub1_Crow_4_1_102,Мне тоже так жаль...
Sub1_Crow_4_1_103,Не стоит.
Sub1_Crow_4_1_104,...
Sub1_Crow_4_1_105,Империя понесла невосполнимую утрату.
Sub1_Crow_4_1_106,"Я тоже собираю данные о проекте «Злые рыцари», хотя у нас с тобой разные цели."
Sub1_Crow_4_1_107,Проект «Злые рыцари» прекратил свое существование 2 года назад. Все было уничтожено.
Sub1_Crow_4_1_108,"Из-за потенциала этого проекта работы над ним были продолжены,"
Sub1_Crow_4_1_109,"хотя твоя жена, участвовавшая в нем, выступила против."
Sub1_Crow_4_1_110,"Противодействие со стороны самого талантливого научного сотрудника, огромные расходы на проведение проекта,"
Sub1_Crow_4_1_111,"исследовательские материалы, настолько редкие, что их нельзя купить ни за какие деньги, бесконечная череда проб и ошибок,"
Sub1_Crow_4_1_112,"а сверх того, негуманный характер проекта привели к появлению разногласий между вовлеченными в него людьми."
Sub1_Crow_4_1_113,"Ведущий научный сотрудник Роуз не желала использовать свои обширные знания в области биотехнологий для проведения таких разрушительных экспериментов, как проект «Злые рыцари»."
Sub1_Crow_4_1_114,Она хотела помогать раненым и искалеченным в боевых действиях.
Sub1_Crow_4_1_115,"Она была главным энтузиастом этого проекта,"
Sub1_Crow_4_1_116,"но как только выяснила его истинное предназначение, то стала первой, кто его покинул."
Sub1_Crow_4_1_117,"В конце концов было решено, что продолжать исследования, которые не давали результатов, бессмысленно,"
Sub1_Crow_4_1_118,и проект был окончательно закрыт 2 года назад.
