KEY,French
E_C19_Oct_Clause01_48,"Ils ont grandi, maintenant. Cela va sans dire."
E_C19_Oct_Clause01_49,"Quand ils m'ont offert ceci, ils n'étaient encore que des gamins, bien plus petits que moi..."
E_C19_Oct_Clause01_50,"Ah, grand frère, Clause !"
E_C19_Oct_Clause01_51,Pourquoi es-tu seul ? Où sont Kasel et Frey ?
E_C19_Oct_Clause01_52,"Ils te recherchaient, pourtant !"
E_C19_Oct_Clause01_53,Quoi ?
E_C19_Oct_Clause01_54,"J'aurais cru que vous seriez ensemble, mais vous vous êtes trompés de route, apparemment."
E_C19_Oct_Clause01_55,Dépêche-toi d'aller les chercher ! Ils doivent être certainement en train de t'attendre !
E_C19_Oct_Clause01_56,Et zut... !!
E_C19_Oct_Clause01_57,Clause !\nClause !
E_C19_Oct_Clause01_58,"Vous deux... !! Vous m'avez donc attendu ici, pendant tout ce temps ?"
E_C19_Oct_Clause01_59,"Héhé, bien sûr ! C'est ton anniversaire, après tout. Je savais qu'il suffisait de patienter pour te voir."
E_C19_Oct_Clause01_60,"Je suis désolée... Nous sommes quelque peu en retard, mais tu nous pardonneras, n'est-ce pas ?"
E_C19_Oct_Clause01_61,Kasel... Frey...
E_C19_Oct_Clause01_62,Certainement. Mon anniversaire n'est pas complet sans vos présences.
E_C19_Oct_Clause01_63,"Huhu. Qu'est-ce que tu racontes, enfin."
E_C19_Oct_Clause01_64,"Joyeux anniversaire, avec tout notre amour !!"
E_C19_Oct_Clause01_65,"... Sans vous, je ne suis pas complet."
E_C19_Oct_Clause01_66,"Donc, j'irai à votre recherche."
E_C19_Oct_Clause01_67,"Attendez-moi, rien qu'un petit peu."
E_C19_Oct_Neraxis01_01,C'est le jour. C'est aujourd'hui.
E_C19_Oct_Neraxis01_02,L'anniversaire du nigaud !
E_C19_Oct_Neraxis01_03,"J'ai non seulement beaucoup réfléchi, mais préparé avec minutie pour accueillir cette journée. Houhouhou..."
E_C19_Oct_Neraxis01_04,2 jours auparavant.
E_C19_Oct_Neraxis01_05,Ah... C'est bientôt l'anniversaire du nigaud... Que c'est ennuyeux...
E_C19_Oct_Neraxis01_06,"Puisqu'il m'a offert quelque chose, je ne peux pas rester sans rien lui donner en retour. Je suis une dragonne sensée, moi !"
E_C19_Oct_Neraxis01_07,"Ah, Laias !"
E_C19_Oct_Neraxis01_08,Oui ?
E_C19_Oct_Neraxis01_09,"Laias, que vas-tu offrir au ni... non, à Neraxis pour son anniversaire ?"
E_C19_Oct_Neraxis01_10,Moi ? Comme Neraxis souhaite devenir plus fort dans un court laps de temps...
E_C19_Oct_Neraxis01_11,Ne vaudrait-il pas mieux lui offrir un présent qui l'aiderait durant la bataille ?
E_C19_Oct_Neraxis01_12,Ummm...
E_C19_Oct_Neraxis01_13,N'as-tu pas encore décidé ? Veux-tu que je t'aide ?
E_C19_Oct_Neraxis01_14,N-Non ! je peux le faire toute seule !
E_C19_Oct_Neraxis01_15,"Bien. Mais il faut me le dire si tu changes d'avis, d'accord ?"
E_C19_Oct_Neraxis01_16,Hmm. Laias est trop aimable pour qu'elle puisse m'être utile...
E_C19_Oct_Neraxis01_17,"J'aimerais lui offrir un cadeau ordinaire,"
E_C19_Oct_Neraxis01_18,"mais si je dois réellement lui offrir quelque chose d’exceptionnel, je me sentirais étrangement de mauvaise humeur..."
E_C19_Oct_Neraxis01_19,"Ah, j'ai trouvé ! C'est parti !"
E_C19_Oct_Neraxis01_20,1 jour auparavant.
E_C19_Oct_Neraxis01_21,Laudia.
E_C19_Oct_Neraxis01_22,"Ah, Lilia. Soyez la bienvenue. Qu'est-ce qui vous amène ?"
E_C19_Oct_Neraxis01_23,J'ai une question à te poser.
E_C19_Oct_Neraxis01_24,"À moi ? Si je peux vous répondre, ce sera avec plaisir."
E_C19_Oct_Neraxis01_25,"Écoute, peux-tu me citer un objet clinquant mais qui ne présenterait aucune utilité ?"
E_C19_Oct_Neraxis01_26,Un objet clinquant mais qui ne serait d'aucune utilité ?
E_C19_Oct_Neraxis01_27,Vous êtes en train de réfléchir sur le cadeau pour Neraxis. Clinquant mais inutile...
E_C19_Oct_Neraxis01_28,"... Un peu comme la statue que vous avez reçue de la part du Dieu-Roi, le jour de votre anniversaire..."
E_C19_Oct_Neraxis01_29,"En général, l'objet devrait être magnifique et présenter de l'intérêt,"
E_C19_Oct_Neraxis01_30,mais celui qui le reçoit ne pourrait pas s'en servir.
E_C19_Oct_Neraxis01_31,Un objet magnifique dont il ne pourrait pas s'en servir...
E_C19_Oct_Neraxis01_32,"Aha. Merci, tu m'as grandement aidée !"
E_C19_Oct_Neraxis01_33,Et aujourd'hui.
E_C19_Oct_Neraxis01_34,...
E_C19_Oct_Neraxis01_35,Quoi ? Pourquoi affiche-t-il une telle expression ?
E_C19_Oct_Neraxis01_36,"Peut-être qu'il se rappelle de son ancienne famille. Dans ce cas, ce n'est pas le bon moment pour lui offrir cela..."
E_C19_Oct_Neraxis01_37,"Ah, ah non ! Non, il ne faut pas que Laias le rencontre en premier !"
E_C19_Oct_Neraxis01_38,"Héé, le nigauuud ! Joyeux anniversaiiire !"
E_C19_Oct_Neraxis01_39,Kuuuuuff !
E_C19_Oct_Neraxis01_40,"Que fais-tu, imbécile !"
E_C19_Oct_Neraxis01_41,"Qu'est-ce que tu peux être grognon, même quand je te félicite !"
E_C19_Oct_Neraxis01_42,Tiens ! Joyeux anniversaire !
E_C19_Oct_Neraxis01_43,... ?!
E_C19_Oct_Neraxis01_44,Euh... M-Merci... ?
E_C19_Oct_Neraxis01_45,Hé.
E_C19_Oct_Neraxis01_46,Quoi.
E_C19_Oct_Neraxis01_47,Qu'est-ce que c'est que ça ?
E_C19_Oct_Neraxis01_48,Ta tête serait-elle si dure au point de ne pas reconnaître ce que c'est ?
E_C19_Oct_Neraxis01_49,Je sais ce que c'est ! Je ne te parle pas de ça !
E_C19_Oct_Neraxis01_50,Pourquoi me donnes-tu soudainement une décoration en forme de poussin ?
E_C19_Oct_Neraxis01_51,"Comment ça, pourquoi ? N'est-elle pas mignonne ? C'est une édition limitée, tu sais ?"
E_C19_Oct_Neraxis01_52,"C'est une belle matinée, n'est-ce pas ? Joyeux anniversaire, Neraxis."
E_C19_Oct_Neraxis01_53,"Par tous les dieux, Lilia. L'as-tu obtenue de tes propres forces ?"
E_C19_Oct_Neraxis01_54,"Bien entendu !! Je ne suis plus une enfant, alors ce genre de tâche ne m'est guère difficile !"
E_C19_Oct_Neraxis01_55,"Tu as beaucoup grandi, Lilia... Où l'as-tu trouvée ?"
E_C19_Oct_Neraxis01_56,Il y a une boutique d'antiquités devant le château d'Orvel...
E_C19_Oct_Neraxis01_57,...
E_C19_Oct_Neraxis01_58,... ?
E_C19_Oct_Neraxis01_59,"Hé, minu... non, Lilia. N'entends-tu pas un drôle de bruit qui proviendrait de l'intérieur de l'objet ?"
E_C19_Oct_Neraxis01_60,Qu-Quoi ? C-Cela doit être ton imagination qui joue des tours !
E_C19_Oct_Neraxis01_61,La-Laias ! Allons préparer le petit déjeuner ! Ne m'as-tu pas dit que tu avais cuisiné des plats délicieux ?
E_C19_Oct_Neraxis01_62,C'est suspect... Qu'est-ce qu'elle manigance encore ?
E_C19_Oct_Neraxis01_63,"Hé !!! Minus !!! Qu'est-ce c'est, à la fin !!!"
E_C19_Oct_Kasel01_1,Kasel ?
E_C19_Oct_Kasel01_2,Kasel !
E_C19_Oct_Kasel01_3,Ah... Frey.
E_C19_Oct_Kasel01_4,À quoi penses-tu ?
E_C19_Oct_Kasel01_5,"Comme tu ne me répondais pas malgré mes nombreux appels, je me suis inquiétée."
E_C19_Oct_Kasel01_6,"Haha. Je réfléchissais sur un peu de ci, un peu de ça."
E_C19_Oct_Kasel01_7,Nous sommes à la dernière étape de notre voyage... Alors les aventures que nous avons vécues ensemble me reviennent en mémoire.
E_C19_Oct_Kasel01_8,"... Pas de tristes souvenirs, j'espère ?"
E_C19_Oct_Kasel01_9,Haha. Pas du tout.
E_C19_Oct_Kasel01_10,"La fois où nous avons rencontré Cleo et Roi,"
E_C19_Oct_Kasel01_11,ou encore celle où nous avons sauvé Naila et Selene...
E_C19_Oct_Kasel01_12,J'étais en train de me les rappeler.
E_C19_Oct_Kasel01_13,Je vois.
E_C19_Oct_Kasel01_14,"Nous avons vécu beaucoup d'aventures, n'est-ce pas ? Nous avons également rencontré de nombreuses personnes..."
E_C19_Oct_Kasel01_15,Je me souviens également de ton anniversaire.
E_C19_Oct_Kasel01_16,"Ah, oui. Hahaha."
E_C19_Oct_Kasel01_17,"Nous venions de rencontrer Cleo et Roi, pas vrai ?"
E_C19_Oct_Kasel01_18,"Oui, tu as raison. À ce moment-là..."
E_C19_Oct_Kasel01_19,Le jour de l'anniversaire de Kasel.
E_C19_Oct_Kasel01_20,"Cela ne te fait rien, vraiment ? Tu peux tout me demander..."
E_C19_Oct_Kasel01_21,Ne t'en fais pas. Le fait que tu t'en sois préoccupée me suffit amplement.
E_C19_Oct_Kasel01_22,Mais...
E_C19_Oct_Kasel01_23,"Pour le moment, nous avons des choses à faire."
E_C19_Oct_Kasel01_24,Il faut d'abord que je prenne une décision sur l'Épée-Sacrée.
E_C19_Oct_Kasel01_25,Oui... Je comprends.
E_C19_Oct_Kasel01_26,(Mais cela me donne encore plus envie de prendre soin de toi...)
E_C19_Oct_Kasel01_27,"(Ah, j'ai trouvé !)"
E_C19_Oct_Kasel01_28,"Oups, c'est déjà l'heure... Je reviens dans un instant, Frey."
E_C19_Oct_Kasel01_29,J'ai promis de ramasser du bois pour le campement.
E_C19_Oct_Kasel01_30,Oui ! Sois prudent.
E_C19_Oct_Kasel01_31,"L'anniversaire de Kasel, hein ?"
E_C19_Oct_Kasel01_32,"Dans ce cas, je sais exactement quel cadeau lui donner !"
E_C19_Oct_Kasel01_33,Que penses-tu du Roi-Limon ? Ou encore d'un golem magnifique et gigantesque ?
E_C19_Oct_Kasel01_34,N'énumère pas ce qui te fait envie.
E_C19_Oct_Kasel01_35,"Qui aimerait un tel cadeau, à part toi ?"
E_C19_Oct_Kasel01_36,"Que racontes-tu, idiot ! Je parlais sérieusement !"
E_C19_Oct_Kasel01_37,"Hahaha. Oui, oui. Cela ne m'étonne pas de toi."
E_C19_Oct_Kasel01_38,Ce n'était pas une plaisanterie !
E_C19_Oct_Kasel01_39,"Bon... Tu t'appelles donc Clause. Je comprends la raison pour laquelle Frey t'a fait venir, mais..."
E_C19_Oct_Kasel01_40,Nous ne nous connaissons que depuis peu. Alors j'ignore si nous vous serons d'une quelconque utilité.
E_C19_Oct_Kasel01_41,Je m'excuse si ma demande vous a paru trop gênant.
E_C19_Oct_Kasel01_42,"Cependant, j'aimerais profiter de l'occasion afin de faire plus ample connaissance avec vous..."
E_C19_Oct_Kasel01_43,"Et surtout, vous êtes au courant de l'histoire de Kasel..."
E_C19_Oct_Kasel01_44,"J'aurais voulu que nous lui rendions la bonne humeur, en faisant la fête tous ensemble."
E_C19_Oct_Kasel01_45,"Héhé. La dernière phrase doit être la plus importante, pas vrai ?"
E_C19_Oct_Kasel01_46,"Tu es sensée ne pas en faire la remarque, surtout sur ce genre de chose... Haaaa."
E_C19_Oct_Kasel01_47,Hahaha. La petite demoiselle est perspicace.
E_C19_Oct_Kasel01_48,Mais... Je suis du même avis que Frey.
E_C19_Oct_Kasel01_49,"Le fait que Kasel soit devenu le maître de l'Épée-Sacrée,"
E_C19_Oct_Kasel01_50,et qu'il doive effectuer un long voyage...
E_C19_Oct_Kasel01_51,Il n'y a que nous qui sommes au courant.
E_C19_Oct_Kasel01_52,"J'aimerais encourager Kasel, qui sera chargé d'un lourd fardeau..."
E_C19_Oct_Kasel01_53,Je vous en prie. Le cadeau n'a pas besoin d'être grandiose.
E_C19_Oct_Kasel01_54,Il suffit que vous passiez son anniversaire avec lui.
E_C19_Oct_Kasel01_55,Clause...
E_C19_Oct_Kasel01_56,... Umm... Si tu parles si sérieusement...
E_C19_Oct_Kasel01_57,... Umm...
E_C19_Oct_Kasel01_58,Hmm... Que penses-tu de ceci ?
E_C19_Oct_Kasel01_59,"Roi, tu es génial ! Qu'est-ce que c'est, vite, vite !"
E_C19_Oct_Kasel01_60,Ce sera amusant ! Mais j'ignore si nous en serons capables.
E_C19_Oct_Kasel01_61,"Haha. Il faut que nous nous dépêchions, dès maintenant."
E_C19_Oct_Kasel01_62,Le limon ne convient-il vraiment pas ?
E_C19_Oct_Kasel01_63,... Apporte-le si tu en es capable.
E_C19_Oct_Kasel01_64,Youpi !!!
E_C19_Oct_Kasel01_65,Moi... Être le maître de l'Épée-Sacrée...
E_C19_Oct_Kasel01_66,"En serais-je digne ? Je ne suis qu'un apprenti-chevalier, après tout..."
E_C19_Oct_Kasel01_67,...
E_C19_Oct_Kasel01_68,Ha... Cela suffit. Frey et Clause vont s'inquiéter.
E_C19_Oct_Kasel01_69,"Il faut que j'accepte ma situation, lentement, avec le temps."
E_C19_Oct_Kasel01_70,"Keuf, keuf... Quelle est cette fumée ? Y aurait-il un incendie ?"
E_C19_Oct_Kasel01_71,Je le savais...
E_C19_Oct_Kasel01_72,"Quoi ! J'ai fait des efforts, à ma manière !"
E_C19_Oct_Kasel01_73,Elle a raison. Certains sont mieux cuits que d'autres.
E_C19_Oct_Kasel01_74,"Oui, bien sûr... Je ne sais pas pourquoi je perds mon temps."
E_C19_Oct_Kasel01_75,"Oh, Kasel ! Tu es de retour !"
E_C19_Oct_Kasel01_76,J'étais sur le point d'aller à ta recherche.
E_C19_Oct_Kasel01_77,Tiens... Suis-je en retard à ce point ?
E_C19_Oct_Kasel01_78,Haha. Non. Tu es arrivé juste à temps.
E_C19_Oct_Kasel01_79,"Ah, ce n'est pas le moment. Allons-y. Tout le monde t'attend."
E_C19_Oct_Kasel01_80,Hein ? O-Oui...
E_C19_Oct_Kasel01_81,Qu-Que se passe-t-il...
E_C19_Oct_Kasel01_82,Kasel ! Viens vite !
E_C19_Oct_Kasel01_83,"J'ai cuisiné de mon mieux, mais je ne sais pas si cela va te plaire."
E_C19_Oct_Kasel01_84,Les ingrédients sont différents de ceux que j'utilise d'habitude... Mais le goût n'est pas mauvais !
E_C19_Oct_Kasel01_85,"Euh... Frey, as-tu cuisiné toi-même ? Où as-tu trouvé les ingrédients ?"
E_C19_Oct_Kasel01_86,Hem ! L'Archimage que je suis s'en est chargée !
E_C19_Oct_Kasel01_87,"Et la puissante Archimage s'est également chargée de brûler les limons, et nous avons dû les jeter."
E_C19_Oct_Kasel01_88,"Argh ! Tais-toi ! Sinon, je te rôtis comme un poulet mis au fourneau !"
E_C19_Oct_Kasel01_89,"Mais où vas-tu chercher de telles idées... Non, laisse tomber. Je ne sais pas pourquoi j'use ma salive pour rien."
E_C19_Oct_Kasel01_90,"En tout cas, j'ai cru au début qu'il y avait une quantité excessive de plats..."
E_C19_Oct_Kasel01_91,"... Mais, ils m'ont dit que tu en mangeais autant, d'habitude."
E_C19_Oct_Kasel01_92,Hahahaha ! Mon petit frère a un appétit d'ogre.
E_C19_Oct_Kasel01_93,Qu'en penses-tu ? Cela te plaît-il ? C'est ton cadeau d'anniversaire !
E_C19_Oct_Kasel01_94,T-Tout ça pour moi ?
E_C19_Oct_Kasel01_95,Pourtant je ne vous ai rien offert... Je ne sais pas si je puis accepter un festin aussi somptueux...
E_C19_Oct_Kasel01_96,Aurais-tu déjà oublié ?
E_C19_Oct_Kasel01_97,"Tu nous as déjà sauvé la vie, une fois."
E_C19_Oct_Kasel01_98,"Mais oui, mais oui ! Et puis, nous allons voyager ensemble, dorénavant !"
E_C19_Oct_Kasel01_99,"Tout ceci est parfaitement normal ! Umm, umm."
E_C19_Oct_Kasel01_100,Puisque nous sommes amis !
E_C19_Oct_Kasel01_101,Tout ce discours pour dire la dernière phrase...
E_C19_Oct_Kasel01_102,Hahaha.
E_C19_Oct_Kasel01_103,"Enfin... Peu importe. Tu dois avoir beaucoup de préoccupations, ces temps-ci."
E_C19_Oct_Kasel01_104,Alors ne réfléchis pas trop pour savoir si tu dois l'accepter ou pas.
E_C19_Oct_Kasel01_105,"Oui, c'est ton anniversaire et c'est seulement une fois par an."
E_C19_Oct_Kasel01_106,Tout le monde a fourni beaucoup d'efforts pour te préparer tout ceci. Tu peux les accepter tranquillement.
E_C19_Oct_Kasel01_107,Clause... Et vous tous...
E_C19_Oct_Kasel01_108,(Oui... En compagnie de ces personnes...)
E_C19_Oct_Kasel01_109,(S'ils restaient tous avec moi... Je...)
E_C19_Oct_Kasel01_110,"Joyeux anniversaire, Kasel !!"
E_C19_Oct_Kasel01_111,"... Merci... Je vous remercie, du fond du cœur !"
E_C19_Oct_Kasel01_112,Cet anniversaire restera gravé dans ma mémoire durant toute la vie !!
E_C19_Oct_Kasel01_113,Tu avais finalement tout mangé. Cleo et Roi en étaient restés pantois.
E_C19_Oct_Kasel01_114,"Je m'étais senti quelque peu honteux... Maintenant, ils sont accoutumés. Haha."
E_C19_Oct_Kasel01_115,"... Nous aussi, nous nous sommes accoutumés d'eux, n'est-ce pas ?"
E_C19_Oct_Kasel01_116,"Oui. Je crois que c'est à partir de ce jour-là, que nous sommes devenus de véritables amis."
E_C19_Oct_Kasel01_117,"Plus tard, fêtons à nouveau ton anniversaire."
E_C19_Oct_Kasel01_118,"En compagnie de Cleo, de Roi, de Clause..."
E_C19_Oct_Kasel01_119,Et avec tous ceux que nous avons rencontrés jusqu'ici. Nous ferons une fête fabuleuse !
E_C19_Oct_Kasel01_120,Hahaha. Ce sera amusant.
E_C19_Oct_Kasel01_121,"J'aimerais que tu te charges de la cuisine, à ce moment-là, Frey."
E_C19_Oct_Kasel01_122,Bien entendu. Tu peux compter sur moi !
