KEY,German
NEWBIE_ATTENDANCE_DESC_7_2,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Ritter, Krieger oder Priester zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_7_3,Essenz der Macht
NEWBIE_ATTENDANCE_DESC_7_3,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Krieger, Bogenschütze oder Zauberer zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_7_4,Essenz der Weisheit
NEWBIE_ATTENDANCE_DESC_7_4,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Assassine, Mechaniker oder Zauberer zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_7_5,Essenz der Strategie
NEWBIE_ATTENDANCE_DESC_7_5,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Ritter, Bogenschütze oder Mechaniker zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_7_6,Essenz der Geduld
NEWBIE_ATTENDANCE_DESC_7_6,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Ritter, Priester oder Assassine zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_7_7,Essenz der Harmonie
NEWBIE_ATTENDANCE_DESC_7_7,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Bogenschütze, Zauberer oder Priester zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_7_8,Essenz des Glücks
NEWBIE_ATTENDANCE_DESC_7_8,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Krieger, Assassinen oder Mechaniker zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_8_1,5★ Selene
NEWBIE_ATTENDANCE_DESC_8_1,"Selene heißt dich willkommen. Lass 5★ Selene dich auf deiner Reise begleiten!\n(Falls du den Helden bereits besitzt, erhältst du stattdessen 250x Einzigartige Waffenfragment.)"
NEWBIE_ATTENDANCE_NAME_8_2,Selene Einzigartige Waffe
NEWBIE_ATTENDANCE_DESC_8_2,"Das ist Selenes Einzigartige Waffe, Grünwind Notos.\nRüste deine Helden mit Einzigartige Waffen und Schätzen aus, um sie stärker zu machen und sie noch cooler aussehen zu lassen!"
NEWBIE_ATTENDANCE_NAME_8_3,Mirianne Einzigartige Waffe
NEWBIE_ATTENDANCE_DESC_8_3,"Das ist Miriannes Einzigartige Waffe, Endlose Beschleunigung, Riventina.\nRüste deine Helden mit Einzigartigen Waffe und Schätzen aus, um sie stärker zu machen und ihnen mehr Charakter zu verleihen."
NEWBIE_ATTENDANCE_NAME_9_1,Stein der Ewigkeit
NEWBIE_ATTENDANCE_DESC_9_1,"Verwendet Essenz und Stein der Ewigkeit, um 5★ Helden zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_9_2,Essenz der Gerechtigkeit
NEWBIE_ATTENDANCE_DESC_9_2,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Ritter, Krieger oder Priester zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_9_3,Essenz der Macht
NEWBIE_ATTENDANCE_DESC_9_3,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Krieger, Bogenschütze oder Zauberer zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_9_4,Essenz der Weisheit
NEWBIE_ATTENDANCE_DESC_9_4,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Assassine, Mechaniker oder Zauberer zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_9_5,Essenz der Strategie
NEWBIE_ATTENDANCE_DESC_9_5,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Ritter, Bogenschütze oder Mechaniker zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_9_6,Essenz der Geduld
NEWBIE_ATTENDANCE_DESC_9_6,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Ritter, Priester oder Assassine zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_9_7,Essenz der Harmonie
NEWBIE_ATTENDANCE_DESC_9_7,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Bogenschütze, Zauberer oder Priester zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_9_8,Essenz des Glücks
NEWBIE_ATTENDANCE_DESC_9_8,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Krieger, Assassinen oder Mechaniker zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_10_1,EP-Trank (VI)
NEWBIE_ATTENDANCE_DESC_10_1,"Nutze EP-Trank, um deine Helden aufsteigen zu lassen."
NEWBIE_ATTENDANCE_NAME_10_2,10 Mio. Gold
NEWBIE_ATTENDANCE_DESC_10_2,Gold wird für den Kauf und die Verbesserung von Gegenständen verwendet.
NEWBIE_ATTENDANCE_NAME_11_1,Ausdauertrank
NEWBIE_ATTENDANCE_DESC_11_1,"Nutze Ausdauertrank, um die Ausdauer wiederherzustellen, die du für Kapitelkämpfe und Raids benötigst."
NEWBIE_ATTENDANCE_NAME_11_2,Essenz der Gerechtigkeit
NEWBIE_ATTENDANCE_DESC_11_2,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Ritter, Krieger oder Priester zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_11_3,Essenz der Macht
NEWBIE_ATTENDANCE_DESC_11_3,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Krieger, Bogenschütze oder Zauberer zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_11_4,Essenz der Weisheit
NEWBIE_ATTENDANCE_DESC_11_4,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Assassine, Mechaniker oder Zauberer zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_11_5,Essenz der Strategie
NEWBIE_ATTENDANCE_DESC_11_5,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Ritter, Bogenschütze oder Mechaniker zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_11_6,Essenz der Geduld
NEWBIE_ATTENDANCE_DESC_11_6,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Ritter, Priester oder Assassine zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_11_7,Essenz der Harmonie
NEWBIE_ATTENDANCE_DESC_11_7,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Bogenschütze, Zauberer oder Priester zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_11_8,Essenz des Glücks
NEWBIE_ATTENDANCE_DESC_11_8,"Verwendet Essenz und Stein der Ewigkeit, um einen 5★ Helden der Klassen Krieger, Assassinen oder Mechaniker zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_12_1,Artefakt-Fragment
NEWBIE_ATTENDANCE_DESC_12_1,Artefakt-Fragmente können beim Turm der Herausforderung zu Artefakten gemacht werden.
NEWBIE_ATTENDANCE_NAME_12_2,Stein der Ewigkeit
NEWBIE_ATTENDANCE_DESC_12_2,"Verwendet Essenz und Stein der Ewigkeit, um 5★ Helden zu transzendieren.\nTranszendierte Helden können Transzendenz-Boni erhalten.\nGehe zur Helden-Transzendenz in die Halle der Helden."
NEWBIE_ATTENDANCE_NAME_13_1,T7 Legendäres Ausrüstungsticket – Schmuck
NEWBIE_ATTENDANCE_DESC_13_1,Wähle eine Option für für einen effektiveren Kampf.
NEWBIE_ATTENDANCE_NAME_13_2,T7 Legendäres Ausrüstungsticket – Sekundärausrüstung
NEWBIE_ATTENDANCE_DESC_13_2,Wähle eine Option für für einen effektiveren Kampf.
NEWBIE_ATTENDANCE_NAME_13_3,T7 Legendäres Ausrüstungsticket – Rüstung
NEWBIE_ATTENDANCE_DESC_13_3,Wähle eine Option für für einen effektiveren Kampf.
NEWBIE_ATTENDANCE_NAME_13_4,T7 Legendäres Ausrüstungsticket – Kugel
NEWBIE_ATTENDANCE_DESC_13_4,Wähle eine Option für für einen effektiveren Kampf.
NEWBIE_ATTENDANCE_NAME_14_1,Waffen-Runenkiste: Antik
NEWBIE_ATTENDANCE_DESC_14_1,8 sorgfältig ausgewählte Antike Waffenrunen!
NEWBIE_ATTENDANCE_NAME_14_2,Wiederschmiede-Ticket
NEWBIE_ATTENDANCE_DESC_14_2,"Benutze Wiederschmiede-Ticket, um eine Option deiner Ausrüstung zufällig zu ändern."
NEWBIE_ATTENDANCE_NAME_15_1,5★ Heldenticket
NEWBIE_ATTENDANCE_DESC_15_1,Ein 5★ Helden wird sich dir anschließen.
NEWBIE_ATTENDANCE_NAME_15_2,Anfänger Zufällig Einzigartiges Waffenticket II
NEWBIE_ATTENDANCE_DESC_15_2,Wähle und erhalte eine Einzigartige Waffe. Diese kann von einem bestimmten Helden benutzt werden.\nDein Held ist mit einer Einzigartigen Waffe viel stärker.
VERONICAS_SPECIAL_PACKAGE_1,5★ Heldenticket
VERONICAS_SPECIAL_PACKAGE_2,Einzigartiges Waffenticket
VERONICAS_SPECIAL_PACKAGE_3,Alle Essenzen
VERONICAS_SPECIAL_PACKAGE_4,EP-Trank (V)
VERONICAS_SPECIAL_PACKAGE_5,Gold
VERONICAS_SPECIAL_PACKAGE_6,Einzigartiges Schatzticket
VERONICAS_SPECIAL_PACKAGE_7,Stein der Ewigkeit
VERONICAS_SPECIAL_PACKAGE_8,Waffen-Runenkiste: Antik
VERONICAS_SPECIAL_PACKAGE_9,Alle Essenzen
VERONICAS_SPECIAL_PACKAGE_10,Zufällig Einzigartiges Waffenticket
VERONICAS_SPECIAL_PACKAGE_11,Rubine
VERONICAS_SPECIAL_PACKAGE_12,EP-Trank (V)
VERONICAS_SPECIAL_PACKAGE_13,Stein der Ewigkeit
VERONICAS_SPECIAL_PACKAGE_14,Alles in Einem-Spezialbeschw. 10-mal Ticket
COMEBACK_ATTENDANCE_1,Alle Fragmente
COMEBACK_ATTENDANCE_2,Gold
COMEBACK_ATTENDANCE_3,EP-Booster (1 Tag)
COMEBACK_ATTENDANCE_4,Gold-Booster (1 Tag)
COMEBACK_ATTENDANCE_5,Stein der Ewigkeit
COMEBACK_ATTENDANCE_6,2x\nWaffen-Runenkiste: Antik
COMEBACK_ATTENDANCE_7,Alle Essenzen
7DAYS_SPECIAL_ATTENDANCE_1,Fragmente &\nTickets
7DAYS_SPECIAL_ATTENDANCE_2,2 Schlüsselarten
7DAYS_SPECIAL_ATTENDANCE_3,Zufällig Einzigartiges Waffenticket
7DAYS_SPECIAL_ATTENDANCE_4,Ausrüstungsverstärk.-Materialien
7DAYS_SPECIAL_ATTENDANCE_5,Kostümticket\n(Schulzeiten)
7DAYS_SPECIAL_ATTENDANCE_6,2 Runenarten
7DAYS_SPECIAL_ATTENDANCE_7,5★ Heldenticket
8CHAPTER_SPECIAL_ATTENDANCE_1,200x Fragmentticket\n30 Mio. Gold
8CHAPTER_SPECIAL_ATTENDANCE_2,Kostümticket (Bis Kulturausstellung I)\n15x Ausdauertrank
8CHAPTER_SPECIAL_ATTENDANCE_3,T6 Legendäres Ausrüstungsticket - Rüstung\nStein der Ewigkeit
8CHAPTER_SPECIAL_ATTENDANCE_4,T6 Legendäres Ausrüstungsticket – Sekundärausrüstung\n200x Mysteriöses Skill-Buch
8CHAPTER_SPECIAL_ATTENDANCE_5,T6 Legendäres Ausrüstungsticket - Accessoires\nStein der Ewigkeit
8CHAPTER_SPECIAL_ATTENDANCE_6,T6 Legendäres Ausrüstungsticket – Kugel\n30x Essenzticket
8CHAPTER_SPECIAL_ATTENDANCE_7,Zufällig Einzigartiges Waffenticket\n3x EP-Booster (1 Tag)\n3x Gold-Booster (1 Tag)
MAY_SPECIAL_PACKAGE_1,3★ Heldenticket
MAY_SPECIAL_PACKAGE_2,Zufällig Einzigartiges Waffenticket
MAY_SPECIAL_PACKAGE_3,Alle Fragmente
MAY_SPECIAL_PACKAGE_4,Mysteriöses Skill-Buch
MAY_SPECIAL_PACKAGE_5,Gold
MAY_SPECIAL_PACKAGE_6,EP-Trank (V)
MAY_SPECIAL_PACKAGE_7,Stern der Ewigkeit
MAY_SPECIAL_PACKAGE_8,Waffen-Runenkiste: Antik
MAY_SPECIAL_PACKAGE_9,Alle Essenzen
MAY_SPECIAL_PACKAGE_10,Spezialgegenst. Beschwörung 10-mal
MAY_SPECIAL_PACKAGE_11,EP-Trank (V)
MAY_SPECIAL_PACKAGE_12,Stein der Ewigkeit
MAY_SPECIAL_PACKAGE_13,Antike Verzauberungskiste
MAY_SPECIAL_PACKAGE_14,Zufällig Einzigartiges Waffenticket
COMEBACK_ATTENDANCE_RENEWAL_1,1x Spezialgegenst. Beschwörung 10-mal\n20 Mio. Gold
COMEBACK_ATTENDANCE_RENEWAL_2,150x Alle Fragmente\n100x Alle Skill-Bücher
COMEBACK_ATTENDANCE_RENEWAL_3,50x Alle Essenzen\n2.500x EP-Trank (IV)
COMEBACK_ATTENDANCE_RENEWAL_4,4x T7 Legendäres Ausrüstungsticket – (2 Optionen)\n1x Spezialgegenst. Beschwörung 10-mal
COMEBACK_ATTENDANCE_RENEWAL_5,4x T7 Legendäres Ausrüstungsticket – (2 Optionen)\n1.000x Artefakt-Fragment
COMEBACK_ATTENDANCE_RENEWAL_6,1x Zufällig Einzigartiges Schatzticket\n2x Stein der Ewigkeit
COMEBACK_ATTENDANCE_RENEWAL_7,"1x 3★ Heldenticket (Bis Aselica, Crow und Shea)\n1x Zufällig Einzigartiges Waffenticket"
2019_MAY_NEWBIE_ATTENDANCE_1,3★ Heldenticket
2019_MAY_NEWBIE_ATTENDANCE_2,Zufällig Einzigartiges Waffenticket
2019_MAY_NEWBIE_ATTENDANCE_3,Alle Fragmente
2019_MAY_NEWBIE_ATTENDANCE_4,Mysteriöses Skill-Buch
2019_MAY_NEWBIE_ATTENDANCE_5,Gold
2019_MAY_NEWBIE_ATTENDANCE_6,EP-Trank (V)
2019_MAY_NEWBIE_ATTENDANCE_7,Stern der Ewigkeit
2019_MAY_NEWBIE_ATTENDANCE_8,Waffen-Runenkiste: Antik
2019_MAY_NEWBIE_ATTENDANCE_9,Alle Essenzen
2019_MAY_NEWBIE_ATTENDANCE_10,Spezialgegenst. Beschwörung 10-mal
2019_MAY_NEWBIE_ATTENDANCE_11,EP-Trank (V)
2019_MAY_NEWBIE_ATTENDANCE_12,Stein der Ewigkeit
2019_MAY_NEWBIE_ATTENDANCE_13,Zufällig Einzigartiges Schatzticket
2019_MAY_NEWBIE_ATTENDANCE_14,Einzigartiges Waffenticket
9TH_CHAPTER_ATTENDANCE_1,3★ Heldenticket\nAlle Fragmente
9TH_CHAPTER_ATTENDANCE_2,Kostümticket\n(Bis Kulturausstellung I)
9TH_CHAPTER_ATTENDANCE_3,1.000x Rubine\n4 Arten von Skill-Buch-Tickets
9TH_CHAPTER_ATTENDANCE_4,Stein der Ewigkeit\nAlle Essenzen
9TH_CHAPTER_ATTENDANCE_5,Einzigartiges Waffenticket\nEP-Trank (V)
9TH_CHAPTER_ATTENDANCE_6,Spezialgegenst. Beschwörung 10-mal
9TH_CHAPTER_ATTENDANCE_7,T6 Legendäres Ausrüstungsticket (4 Optionen)\nGold
9TH_CHAPTER_ATTENDANCE_8,Zufällig Einzigartiges Schatzticket
9TH_CHAPTER_ATTENDANCE_9,EP-Trank (V)\nT7 Legendäres Ausrüstungsticket (2 Optionen)
9TH_CHAPTER_ATTENDANCE_10,1.000x Rubine\nWaffen-Runenkiste: Antik
9TH_CHAPTER_ATTENDANCE_11,3 Booster-Bündel\nArtefakt-Fragmente
9TH_CHAPTER_ATTENDANCE_12,T8 Legendäres Ausrüstungsticket (2 Optionen)\nEP-Trank (V)
9TH_CHAPTER_ATTENDANCE_13,Zufällig Einzigartiges Waffenticket
9TH_CHAPTER_ATTENDANCE_14,Einzigartiges Schatzticket
LUCKY_SEVEN_ATTENDANCE_1,Kostümticket (bis Hochzeitsmarsch II)
LUCKY_SEVEN_ATTENDANCE_2,Fragmentsorten-Kiste
LUCKY_SEVEN_ATTENDANCE_3,Spezialgegenst. Beschwörung 10-mal
LUCKY_SEVEN_ATTENDANCE_4,Essenzsorten-Kiste
LUCKY_SEVEN_ATTENDANCE_5,3x Stein der Ewigkeit
LUCKY_SEVEN_ATTENDANCE_6,Einzigartiges Schatzticket
LUCKY_SEVEN_ATTENDANCE_7,Einzigartiges Waffenticket
GOD_KING_2019_ATTENDANCE_1,Fragmentsorten-Kiste
GOD_KING_2019_ATTENDANCE_2,Prüfungen des Gottkönigs-Schlüssel
GOD_KING_2019_ATTENDANCE_3,Alles in Einem-Spezialbeschw. 10-mal Ticket
GOD_KING_2019_ATTENDANCE_4,Ausdauertrank
GOD_KING_2019_ATTENDANCE_5,Mysteriöses Seelenfragment
GOD_KING_2019_ATTENDANCE_6,Stein der Ewigkeit
GOD_KING_2019_ATTENDANCE_7,Zufällig Einzigartiges Waffenticket
GOD_KING_2019_ATTENDANCE_8,Essenzsorten-Kiste
GOD_KING_2019_ATTENDANCE_9,Prüfungen des Gottkönigs-Schlüssel
GOD_KING_2019_ATTENDANCE_10,Zufällig Einzigartiges Schatzticket
GOD_KING_2019_ATTENDANCE_11,Voller Ausdauertrank
GOD_KING_2019_ATTENDANCE_12,Mysteriöses Seelenfragment
GOD_KING_2019_ATTENDANCE_13,Äther-Kiste I
GOD_KING_2019_ATTENDANCE_14,Zufälliger Seelenstein (1. Update)
1000TH_ANNIVERSARY_ATTENDANCE_1,Mysteriöses Fragment
1000TH_ANNIVERSARY_ATTENDANCE_2,Erinnerungsfragmente
1000TH_ANNIVERSARY_ATTENDANCE_3,Artefakt-Fragment
1000TH_ANNIVERSARY_ATTENDANCE_4,Legendäres Fragment
1000TH_ANNIVERSARY_ATTENDANCE_5,Einzigartiges Schatzfragment
1000TH_ANNIVERSARY_ATTENDANCE_6,Fragment der Ewigkeit
1000TH_ANNIVERSARY_ATTENDANCE_7,Einzigartiges Waffenfragment
2020_NEW_YEAR_ATTENDANCE_1,5★ Heldenticket
2020_NEW_YEAR_ATTENDANCE_2,Einzigartiges Waffenticket
2020_NEW_YEAR_ATTENDANCE_3,Einzigartiges Schatzticket
2020_NEW_YEAR_ATTENDANCE_4,Stein der Ewigkeit
2020_NEW_YEAR_ATTENDANCE_5,Kostümticket (bis Arbeitskleidung)
2020_NEW_YEAR_ATTENDANCE_6,Alles in Einem-Spezialbeschw. 10-mal Ticket
2020_NEW_YEAR_ATTENDANCE_7,Mysteriöses Seelenfragment
