KEY,German
E_C19_Apr_Roi01_19,"Du ... feierst meinen Geburtstag, indem ich gegen diese Monster kämpfe?"
E_C19_Apr_Roi01_20,Richtig! Auf diese Weise kann ich dir meine neue Bombenkraft zeigen!
E_C19_Apr_Roi01_21,"Sie ist so krass, ich wette, du wirst beeindruckt sein!"
E_C19_Apr_Roi01_22,... Ich will nie wieder so eine Feier.
E_C19_Apr_Roi01_23,Vor einem Jahr
E_C19_Apr_Roi01_24,Ich wusste ... Dieser Tag würde früher oder später kommen ...
E_C19_Apr_Roi01_25,"Teilzeitarbeit, um Geld für Essen zu haben ..."
E_C19_Apr_Roi01_26,"Warum trödelst du so herum, Roi!?"
E_C19_Apr_Roi01_27,"Wenn wir unseren Bonus wollen, sollten wir uns ranhalten!"
E_C19_Apr_Roi01_28,*Seufz* Wie konnte ich nur so enden ... ?
E_C19_Apr_Roi01_29,"Ja ... Ein Dienstbotengang für Cleo, das klingt typisch für meinen Geburtstag."
E_C19_Apr_Roi01_30,Hmm ... Das hier muss es sein. Jetzt muss ich hier nur noch die Flammen-Schriftrolle abholen?
E_C19_Apr_Roi01_31,Wo ist meine Kontaktperson?
E_C19_Apr_Roi01_32,"Oh! Deine Kehrseite ist immer noch so perfekt, wie ich sie in Erinnerung habe."
E_C19_Apr_Roi01_33,... Diese Stimme. Bist du der Kontakt?
E_C19_Apr_Roi01_34,"Natürlich! Roi! Ich persönlich habe diese seltene Schriftrolle dabei, die sonst nirgends im Kaiserreich zu bekommen ist!"
E_C19_Apr_Roi01_35,Vielen Dank. Dann mach es mal gut.
E_C19_Apr_Roi01_36,Hiergeblieben! Wir haben noch etwas zu erledigen!
E_C19_Apr_Roi01_37,Meine Aufgabe endet hier. Das kannst du mit Cleo klären.
E_C19_Apr_Roi01_38,"Mitnichten, meine Geschäfte betreffen dich! Cleo trug mir auf, Spaß mit dir zu haben!"
E_C19_Apr_Roi01_39,"Also genießen wir unsere gemeinsame Zeit, Roi!"
E_C19_Apr_Roi01_40,... Tatsächlich? Gut. Dann kümmere ich mich erst um dich. Und dann um Cleo.
E_C19_Apr_Roi01_41,Das macht diesen ... Geburtstag ... nicht gerade einfacher.
E_C19_Apr_Annette01_01,*Gähn* ... Ein toller neuer Tag bricht heran ... Huch?
E_C19_Apr_Annette01_02,"Guten Morgen, Meister."
E_C19_Apr_Annette01_03,"Oh, guten Morgen, Kara. Was hat es mit diesen Kleidern auf sich?"
E_C19_Apr_Annette01_04,Heute hat Meister Geburtstag.
E_C19_Apr_Annette01_05,"Geburtstag. Der Tag, an dem eine Person geboren wurde. Der Tag, an dem man Geschenke gibt, um das Glück besagter Person zu feiern."
E_C19_Apr_Annette01_06,"Mein Geschenk für dich, Meister, ist mein Bestes bei deinen Forschungen für den heutigen Tag zu geben."
E_C19_Apr_Annette01_07,"Wow! Vielen Dank, Kara."
E_C19_Apr_Annette01_08,Dein Bestes bei meinen Forschungen zu geben? Das ist ein seltsames Resultat für Nachforschungen zum Term Geschenk.
E_C19_Apr_Annette01_09,"Kara, könntest du mir die Forschungsdaten zum Thema Geburtstagsgeschenke zeigen?"
E_C19_Apr_Annette01_10,"Ja, Meister. Blende Daten ein."
E_C19_Apr_Annette01_11,"Geburtstagsgeschenk? ... Schenkt man nicht das, was einer Person am besten gefällt?"
E_C19_Apr_Annette01_12,"Was ich als Geschenk möchte? Prinzessin, Demia, Clause ... Es gibt so vieles."
E_C19_Apr_Annette01_13,Geburtstagsgeschenk ... Selbst gemachte Geschenke sind am besten.
E_C19_Apr_Annette01_14,"Wie wäre es mit dieser Holzpuppe? Oder ich könnte einen Löwen schnitzen, das königliche Symbol und ..."
E_C19_Apr_Annette01_15,Die Holzpuppenerklärung wurde für 30 Minuten fortgesetzt und danach gelöscht.
E_C19_Apr_Annette01_16,Geburtstagsgeschenk? Selbstverständlich sollte es eine Silberrebe höchster Qualität sein!
E_C19_Apr_Annette01_17,"Welcher Katze würde das nicht gefallen? Oh, dies ist ein Geschenk für den Menschen?"
E_C19_Apr_Annette01_18,"Geburtstagsgeschenk? Sowas braucht doch keiner. Seid doch einfach jeden Tag glücklich, ihr Idioten!"
E_C19_Apr_Annette01_19,Hey ... Du! Siehst ziemlich stark aus. Wie wär’s? Lust auf ein Duell?
E_C19_Apr_Annette01_20,"Nun, ich fühle mich geehrt, dass ein so hübsches Mädchen mit mir spricht."
E_C19_Apr_Annette01_21,"Ein Geburtstagsgeschenk ... Schenkt man nicht am besten etwas, das der Person gefällt?"
E_C19_Apr_Annette01_22,Ist es Geld? Haha ... Warum überlässt du das nicht mir?
E_C19_Apr_Annette01_23,Ich kann die Summe mindestens verdoppeln! Kannst du noch ein bisschen warten?
E_C19_Apr_Annette01_24,"Ich wartete bis nach Mitternacht, musste aber zum Schloss zurückkehren, da er nicht wiederkam."
E_C19_Apr_Annette01_25,Das ist alles.
E_C19_Apr_Annette01_26,Ahhh! Was sind das für Proben!?
E_C19_Apr_Annette01_27,"Tut mir leid, Kara ... ich werde deine K.I. zurücksetzen."
E_C19_Apr_Annette01_28,"Geburtstagsgeschenk. Geben, was die Person am liebsten mag, damit sie glücklich ist."
E_C19_Apr_Annette01_29,Aber ich habe kein Geld.
E_C19_Apr_Annette01_30,Daher werde ich Meister bestmöglich bei seinen Forschungen assistieren. Forschungen liebst du am meisten. Neben Geld.
E_C19_Apr_Annette01_31,"Ich hoffe, dein Geschenk macht dich glücklich, Meister."
E_C19_Apr_Annette01_32,"Haha ... dein Angebot ist etwas seltsam, aber ich freue mich trotzdem."
E_C19_Apr_Annette01_33,"Und ich bin bereits glücklich! Mir genügt es, zu wissen, dass du dich um mein Wohl sorgst, Kara!"
E_C19_Apr_Annette01_34,Herz. Aber ich habe doch noch gar keinen Dienst geleistet.
E_C19_Apr_Annette01_35,"Nein, Kara, aber dein treusorgendes Herz ist mehr als genug!"
E_C19_Apr_Annette01_36,Herz. Herzensangelegenheiten sind immer schwierig.
E_C19_Apr_Annette01_37,"Es ist in Ordnung, langsam kapierst du es."
E_C19_Apr_Annette01_38,Dann ist hier die wichtigste Botschaft.
E_C19_Apr_Annette01_39,"Meister, herzlichen Glückwunsch zum Geburtstag!"
E_C19_Apr_Annette01_40,"Ich hoffe, du hast einen tollen Tag."
E_C19_Apr_Annette01_41,"Jup, danke Kara!"
E_C19_April_Theo_01,"Sie leuchten selbst unter den bunten Blumen, die sich hervortun wollen, am hellsten."
E_C19_April_Theo_02,"Das leichte Erröten deiner Wangen, als du in meine Augen sahst,"
E_C19_April_Theo_03,"das war es, was an diesem Tag mein Herz gewann."
E_C19_April_Theo_04,"Theo, alles Gute zum Geburtstag!"
E_C19_April_Theo_05,......
E_C19_April_Theo_06,Was tust du?
E_C19_April_Theo_07,... Eine Blume?
E_C19_April_Theo_08,"Ah, gibst du die deiner Angebeteten?"
E_C19_April_Theo_09,... Das klingt gut.
E_C19_April_Theo_10,Worauf wartest du! Los mach und gib es ihr.
E_C19_April_Theo_11,Nun ...
E_C19_April_Theo_12,"Es ist die gleiche Blume, die ich ihr schon letzten Geburtstag gab."
E_C19_April_Theo_13,"Verstehe. Davon weiß ich nichts, weil ich noch nie so etwas bekommen habe ..."
E_C19_April_Theo_14,"... Oh, warte."
E_C19_April_Theo_15,"Wann hast du Geburtstag? Da diese Blume um diese Jahreszeit herum blüht, sollte es da nicht bald so weit sein?"
E_C19_April_Theo_16,Das stimmt ... Das ist heute.
E_C19_April_Theo_17,......
E_C19_April_Theo_18,Was soll das?
E_C19_April_Theo_19,Was meinst du?
E_C19_April_Theo_20,Warum erzählst du uns das erst jetzt?
E_C19_April_Theo_21,"Jane, hast du das gehört? Mr. Schönling hat heute Geburtstag!"
E_C19_April_Theo_22,Wusstest du das?
E_C19_April_Theo_23,"... Nein, nicht dass ich wüsste."
E_C19_April_Theo_24,"Nun, da er immer hart arbeitet, um dich zu beschützen, solltest du ihm da nicht etwas schenken oder so?"
E_C19_April_Theo_25,Ein Geschenk ...?
E_C19_April_Theo_26,"Warte, wir dürfen keine Zeit vergeuden."
E_C19_April_Theo_27,"Wir werden hier für die Nacht lagern, nicht wahr? Bin gleich wieder da!"
E_C19_April_Theo_28,Jetzt?
E_C19_April_Theo_29,"Was? Du willst Mr. Schönling etwas schenken, Halbblut?"
E_C19_April_Theo_30,Was hast du denn für ihn?
E_C19_April_Theo_31,Das verrate ich dir doch nicht!
E_C19_April_Theo_32,"Haha, komm schon, zier dich nicht!"
E_C19_April_Theo_33,(Ex-Partner und bester Freund arbeiten für den gleichen Zweck zusammen?)
E_C19_April_Theo_34,Das wird lustig!
E_C19_April_Theo_35,Lustig? Wir besorgen doch nur ein paar Geburtstagsgeschenke.
E_C19_April_Theo_36,"Haha, du hast echt keinen Plan, Halbblut. Das wird wirklich spaßig."
E_C19_April_Theo_37,"Nun, ich bin mir ziemlich sicher, wie Mr. Schönling reagieren wird, aber man weiß nie."
E_C19_April_Theo_38,"Ich habe keine Ahnung, wovon du redest."
E_C19_April_Theo_39,Mal sehen ... Die Prinzessin und das Halbblut. Wem sollte ich wohl folgen?
E_C19_April_Theo_40,......
E_C19_April_Theo_41,"Ich wusste, ich hätte dem Halbblut folgen sollen!"
E_C19_April_Theo_42,"Hey, Mr. Schönling! Schau mal, was das Halbblut gemacht hat!"
E_C19_April_Theo_43,He! V-Verrat es ihm nicht!
E_C19_April_Theo_44,...?
E_C19_April_Theo_45,... Es ist nichts Besonderes. Herzlichen Glückwunsch. Öffne es später.
E_C19_April_Theo_46,Vielen Dank.
E_C19_April_Theo_47,... Ist es ... Ein Talisman?
E_C19_April_Theo_48,"Ich sagte dir, du sollst es später öffnen ... *Seufz*"
E_C19_April_Theo_49,"Es ist ... Nur etwas, das man in dieser Gegend nicht bekommt."
E_C19_April_Theo_50,"Ich wollte eigentlich eine Tasche dafür machen, aber Sukkubus meinte, das wäre nicht notwendig."
E_C19_April_Theo_51,"Das stimmt! Wenn du das machst, wäre das nicht fair gegenüber der Prinzessin!"
E_C19_April_Theo_52,...?
E_C19_April_Theo_53,"Und damit ist die Prinzessin dran, ihr Geschenk zu geben!"
E_C19_April_Theo_54,...
E_C19_April_Theo_55,"... Theo, herzlichen Glückwunsch."
E_C19_April_Theo_56,In diesem Moment
E_C19_April_Theo_57,begann der Wind mit dem Duft dieses Tages wieder zu wehen.
E_C19_April_Theo_58,"Ich danke dir, Mylady."
E_C19_Apr_Jane01_01,"Meine Damen und Herren, vielen Dank, dass Sie heute gekommen sind."
E_C19_Apr_Jane01_02,"Heute ist der 15. Geburtstag von Lady Jane, dem Stolz des Fürstentums Gray."
E_C19_Apr_Jane01_03,"Einen Applaus, bitte!"
E_C19_Apr_Jane01_04,"Meine Dame, alles Gute zum Geburtstag! Du wirst Jahr für Jahr schöner!"
E_C19_Apr_Jane01_05,Meine Dame! Glückwunsch! Ewiges Glück soll dir beschert sein!
E_C19_Apr_Jane01_06,Jane! Alles Gute zum Geburtstag! Wir sehen uns auf dem Ball!
E_C19_Apr_Jane01_07,"Lady Jane, ich bin vom östlichen Kontinent gekommen, nur um dich zu sehen."
E_C19_Apr_Jane01_08,"Hey! Schön nach der Reihe! Alles Gute zum Geburtstag, Prinzessin!"
E_C19_Apr_Jane01_09,"Dank der Lady und dem Königsritter war unser Anwesen sicher, als die Monster das letzte Mal über uns herfielen."
E_C19_Apr_Jane01_10,"Unsere Familie schwört dir hiermit die Treue, meine Dame."
E_C19_Apr_Jane01_11,"Ich bin so geschmeichelt. Ich habe nur getan, was ich tun musste."
E_C19_Apr_Jane01_12,"Ich danke euch allen, dass ihr euch heute hier an meinem Geburtstag versammelt habt."
E_C19_Apr_Jane01_13,Der Ball wird gleich beginnen. Amüsiert euch gut!
E_C19_Apr_Jane01_14,"Lady Jane, würdest du mir die Ehre des ersten Tanzes mit dir erweisen?"
E_C19_Apr_Jane01_15,"Eine Sekunde! Ich habe den ganzen Kontinent überquert, um hier mit der Dame zu tanzen. Bitte, Lady Jane, tanz mit mir!"
E_C19_Apr_Jane01_16,"Es tut mir leid, meine Herren, aber ich habe den ersten Tanz schon jemand anderes versprochen."
E_C19_Apr_Jane01_17,Jane! Warum tanzt du nicht? Das nächste Stück ist mein Lieblingswalzer!
E_C19_Apr_Jane01_18,"Da wir gerade davon reden, der Ball wirkt heute etwas leer! Ist der Königsritter noch nicht zurück?"
E_C19_Apr_Jane01_19,Er wird bald hier sein. Dieser Mann hält sein Wort.
E_C19_Apr_Jane01_20,................ *Ding* *Dang*
E_C19_Apr_Jane01_21,"Theo, kein Grund zur Eile."
E_C19_Apr_Jane01_22,"Es tut mir leid, meine Dame. Ich sollte zu so einem wichtigen Ereignis nicht zu spät kommen."
E_C19_Apr_Jane01_23,"Haha, keine Ursache. Der Tag ist noch nicht vorbei."
E_C19_Apr_Jane01_24,"Alles Gute zum Geburtstag, meine Dame."
E_C19_Apr_Jane01_25,"Vielen Dank, Theo. Und wo ist mein Geschenk?"
E_C19_Apr_Jane01_26,"Oh, es ist ... Ich bin so schnell hierhergekommen, wie ich konnte. Es tut mir leid, meine Dame ..."
E_C19_Apr_Jane01_27,"Nein, Theo. Ich will nur eine Sache."
E_C19_Apr_Jane01_28,"Bitte, sei mein erster Tanzpartner auf meinem Geburtstagsball."
E_C19_Apr_Jane01_29,Komm schon! Los!
E_C19_Apr_Jane01_30,"Es wäre mir eine Ehre, meine Dame."
E_C19_Apr_Jane01_31,Huch? Was ist mit Theo? Warum lächelt er im Schlaf?
E_C19_Apr_Jane01_32,Ruhe! Ich konzentriere mich!
E_C19_Apr_Jane01_33,"Ich habe mich so angestrengt, in diesen glücklichen, einhundert Jahre alten Traum der beiden zu blicken ..."
E_C19_Apr_Jane01_34,"Puh, das verlangt mir ganz schön viel ab. Ich bin nicht stark genug, um darüber zu sprechen."
E_C19_Apr_Jane01_35,"Wow! Das kannst du wirklich? Kein Wunder, dass du ein Sukkubus bist."
E_C19_Apr_Jane01_36,"Du wärst erst recht beeindruckt, wenn du wüsstest, wie viel Mana man dafür braucht!"
E_C19_Apr_Jane01_37,"Nun, Jane hat heute Geburtstag, das ist also das Mindeste, was ich tun kann."
E_C19_Apr_Jane01_38,"Ich kann nicht sagen, was später passieren wird,"
E_C19_Apr_Jane01_39,"aber genießt eure Träume, ihr beiden!"
E_C19_Apr_Jane01_40,"Alles Gute zum Geburtstag, Jane!"
