KEY,Vietnamese
E_C19_May_Kara01_39,"Vâng, thưa chủ nhân."
E_C19_May_Kara01_40,Cô cảm thấy thế nào?
E_C19_May_Kara01_41,Động cơ quay nhanh dần. Các mạch thần kinh luân chuyển nhanh chóng.
E_C19_May_Kara01_42,Tôi cảm thấy như có một dòng điện chạy đến tận đầu ngón tay ngón chân.
E_C19_May_Kara01_43,Đây là cảm giác ngạc nhiên mà cô hay nhắc đến à?
E_C19_May_Kara01_44,"Xem ra cô không quá ngạc nhiên, nhưng ít nhất thì cũng đã biết được một cảm xúc mới. He."
E_C19_May_Kara01_45,"Đây! Món quà cuối cùng của tôi dành cho cô! Chúc mừng sinh nhật, Kara!"
E_C19_May_Kara01_46,Cảm ơn chủ nhân.
E_C19_May_Kara01_47,Nhưng cô lấy tiền đâu ra mua chỗ pháo hoa này?
E_C19_May_Kara01_48,Hử? Dĩ nhiên là bằng tiền lương tháng này rồi...
E_C19_May_Kara01_49,"Đã hiểu, thưa chủ nhân. Tôi sẽ trừ khoản phí mua pháo hoa vào ngân quỹ chi tiêu cá nhân của cô tháng này."
E_C19_May_Kara01_50,"Oa! Cô ác quá, Kara!"
E_C19_May_Miruru_01,Khai hỏa chào mừng!
E_C19_May_Miruru_02,Chúc mừng sinh nhật Hải tặc vĩ đại Miruru!
E_C19_May_Miruru_03,"Thuyền trưởng, chúc ngài sinh nhật vui vẻ!"
E_C19_May_Miruru_04,"Ừ, được rồi! Tiếp tục thôi nào!"
E_C19_May_Miruru_05,Hả? Ngài nói gì vậy?
E_C19_May_Miruru_06,Rõ thế rồi còn gì? Đến dịp sinh nhật thì các ngươi phải chuẩn bị món đó chứ!
E_C19_May_Miruru_07,"Đúng thế, tôi ngu quá! Đây là thứ phải có trong dịp sinh nhật! Xin mời Thuyền trưởng!"
E_C19_May_Miruru_08,.........
E_C19_May_Miruru_09,Không phải cái này!
E_C19_May_Miruru_10,Hử? Tôi tưởng sinh nhật thì phải có bánh là đúng rồi chứ.
E_C19_May_Miruru_11,Ha ha ha! Ngươi đúng là ngố!
E_C19_May_Miruru_12,"A, có bánh thì tốt."
E_C19_May_Miruru_13,Nhưng đến sinh nhật thì ngươi phải được nhận quà!
E_C19_May_Miruru_14,Phải rồi!
E_C19_May_Miruru_15,"Nào, mang chúng ra đi."
E_C19_May_Miruru_16,Của ngài đây!
E_C19_May_Miruru_17,...Cái gì đây?
E_C19_May_Miruru_18,Không phải báu vật à?
E_C19_May_Miruru_19,"Thuyền trưởng, đây là thứ thuốc súng đặc biệt tôi kiếm được từ người bạn Lakrak của ngài!"
E_C19_May_Miruru_20,Tôi còn có một thông điệp cho ngài nữa!
E_C19_May_Miruru_21,Sinh nhật à? Ta còn bận nghiên cứu! Nhưng ít nhất thì ta cũng chúc cô ta một dịp sinh nhật vui vẻ!
E_C19_May_Miruru_22,"A, ta cũng đưa thứ này vì đây là một dịp đặc biệt!"
E_C19_May_Miruru_23,"Hừm... hừm! Vì đây là loại thuốc súng đặc biệt nên ta sẽ nhận, dù nó không phải là báu vật!"
E_C19_May_Miruru_24,"Bởi ta là một hải tặc danh giá, biết tôn trọng bạn bè!"
E_C19_May_Miruru_25,"Được rồi, vậy sao ta không khai hỏa một phát"
E_C19_May_Miruru_26,để chúc mừng sinh nhật của Hải tặc vĩ đại Miruru nhỉ?
E_C19_May_Miruru_27,Hừm...
E_C19_May_Miruru_28,Cái gì?
E_C19_May_Miruru_29,Hình như tôi quên điều gì đó.
E_C19_May_Miruru_30,Một điều rất quan trọng...
E_C19_May_Miruru_31,A!
E_C19_May_Miruru_32,Lakrak bảo tôi...
E_C19_May_Miruru_33,Ta chưa thử nghiệm món thuốc súng đó đâu.
E_C19_May_Miruru_34,"Nhớ cẩn thận khi ngươi sử dụng,"
E_C19_May_Miruru_35,rồi báo lại kết quả cho ta.
E_C19_May_Miruru_36,......
E_C19_May_Miruru_37,......
E_C19_May_Miruru_38,Ta có nên chạy ra xa trước không?
E_C19_May_Miruru_39,Nghe hợp lý đấy.
E_C19_May_Lakrak_1,Ừm...
E_C19_May_Lakrak_1_1,Có vẻ bấc đèn đã đủ dài.
E_C19_May_Lakrak_2,"Chuyện lấy công thức hơi rầy rà một chút, nhưng rồi cũng ổn."
E_C19_May_Lakrak_3,Giờ chỉ cần cậu ấy đến nữa thôi...
E_C19_May_Lakrak_4,Cậu là người gọi tôi ra đây muộn thế này à?
E_C19_May_Lakrak_5,Tôi thức trắng ba ngày nghiên cứu vũ khí rồi đấy!
E_C19_May_Lakrak_6,Tôi buồn ngủ lắm! Nên nếu không phải chuyện gì quan trọng thì đừng trách tôi nổi nóng!
E_C19_May_Lakrak_7,"Ha, lại nữa rồi..."
E_C19_May_Lakrak_8,"Này, Lakrak. Cậu quên hôm nay là ngày gì hả?"
E_C19_May_Lakrak_9,"Hôm nay à? Chịu, tôi chỉ biết là đã không ngủ ba ngày rồi."
E_C19_May_Lakrak_10,Mà cậu là ai? Trả lời tôi trước đã!
E_C19_May_Lakrak_11,Cậu vẫn có cái kiểu phá hoại không khí vui vẻ như thế.
E_C19_May_Lakrak_12,"Nhìn đây, giờ cậu nhớ ra khuôn mặt tôi rồi chứ?"
E_C19_May_Lakrak_13,Thứ vũ khí cậu đang cầm kia. Vậy cậu là...
E_C19_May_Lakrak_14,Quên người đã giúp cậu hoàn thành cái đó rồi hả?
E_C19_May_Lakrak_15,Cứ nhớ lại những lúc cậu bắt tôi chạy hết chỗ nọ đến chỗ kia để kiếm thứ thuốc súng đặc biệt ngớ ngẩn ấy...
E_C19_May_Lakrak_16,"Thuốc súng đặc biệt... A, tôi nhớ rồi! Đã lâu không gặp, Roi!"
E_C19_May_Lakrak_17,Thế mà tôi coi cậu ta là bạn cơ đấy...
E_C19_May_Lakrak_18,Cậu thực sự không nhớ hôm nay là ngày gì với cậu hả?
E_C19_May_Lakrak_19,Ít ra thì sinh nhật mình cũng phải nhớ chứ.
E_C19_May_Lakrak_20,Á! Nay là sinh nhật tôi à?
E_C19_May_Lakrak_21,Mà cái đó quan trọng gì đâu!
E_C19_May_Lakrak_22,Tôi cần tập trung chế tạo vũ khí mạnh hơn!
E_C19_May_Lakrak_23,Tôi chả thấy ngạc nhiên tẹo nào nữa.
E_C19_May_Lakrak_24,Dẫu sao thì tôi đã chuẩn bị một thứ đặc biệt cho cậu đây.
E_C19_May_Lakrak_25,"Ồ, cây gậy đẹp quá!"
E_C19_May_Lakrak_26,Chẳng trách Cleo luôn sử dụng những món đồ thượng hạng.
E_C19_May_Lakrak_27,G-Gì thế này?
E_C19_May_Lakrak_28,"Cậu thấy đấy, chúng là pháo hoa. Tôi đã chuẩn bị mấy quả thật bự cho sinh nhật cậu."
E_C19_May_Lakrak_29,Cậu nghĩ sao? Chúng khá quá chứ hả?
E_C19_May_Lakrak_30,T-thế... này...!
E_C19_May_Lakrak_31,"Ha ha, khóc rồi cơ à? Đợi đến lúc cậu thấy món quà của tôi đi..."
E_C19_May_Lakrak_32,Cậu làm cái quái gì thế hả!?
E_C19_May_Lakrak_33,Sao cậu dám dùng món thuốc súng quý giá ấy cho một thứ vô dụng như này chứ!?
E_C19_May_Lakrak_34,Cậu có đúng là người không thế!?
E_C19_May_Lakrak_35,C-Cái gì?
E_C19_May_Lakrak_36,Thuốc súng là thứ chất tôn quý nhất từng có!
E_C19_May_Lakrak_37,Thật là báng bổ! Cậu không phải là anh em của tôi nữa!
E_C19_May_Lakrak_38,......
E_C19_May_Lakrak_39,Cậu... nói thật đấy à?
E_C19_May_Lakrak_40,Vô dụng? Cậu có biết tôi phải trải qua những gì để chuẩn bị thứ này không hả?
E_C19_May_Lakrak_41,Chả nghĩa lý gì! Điều quan trọng là cậu đã lãng phí chỗ thuốc súng đó!
E_C19_May_Lakrak_42,Tôi sẽ không bao giờ tha thứ cho cậu! Thuốc súng là thứ quý giá!
E_C19_May_Lakrak_43,Ô hô... vậy sao?
E_C19_May_Lakrak_44,Thực ra tôi đã chuẩn bị một món quà tuyệt vời cho dịp sinh nhật cậu...
E_C19_May_Lakrak_45,Nó gọi là gì ấy nhỉ?
E_C19_May_Lakrak_46,Hình như là phát minh mới Thuốc súng đặc biệt siêu khủng à?
E_C19_May_Lakrak_47,Nó được coi là thứ tốt nhất trong Đế quốc. Khó lắm tôi mới kiếm được nó qua chợ đen đấy...
E_C19_May_Lakrak_48,"Chà, nhưng chắc chẳng có ích gì vì cậu không cần nó."
E_C19_May_Lakrak_49,Chà chà... tôi vứt bỏ thứ này đi kiểu gì đây?
E_C19_May_Lakrak_50,Nếu bán đi thì tôi sẽ kiếm được bộn tiền đây. Có lẽ sẽ không cần phải lo lắng chuyện tiền bạc được khá lâu đấy.
E_C19_May_Lakrak_51,Hoặc tôi có thể gói chúng lại và tặng cho Cleo nhân dịp sinh nhật.
E_C19_May_Lakrak_52,"Ha ha, chỉ nói thế thôi là tôi đã nhìn thấy nụ cười rạng rỡ trên mặt cô ấy rồi."
E_C19_May_Lakrak_53,Đứng yên đó! Chúng ta cần nói chuyện!
E_C19_May_Lakrak_54,Hử? Cậu thì có chuyện gì với một tên báng bổ như tôi chứ?
E_C19_May_Lakrak_55,Ầy...!
E_C19_May_Lakrak_56,Cậu không có gì để nói thì tránh ra đi. Tôi còn phải nghĩ xem nên xử lý mớ này thế nào...
E_C19_May_Lakrak_57,T-tôi...
E_C19_May_Lakrak_58,Tôi xin lỗi! Tôi đã quá lời!
E_C19_May_Lakrak_59,Tôi muốn nhận món quà của cậu! Món Thuốc súng đặc biệt siêu khủng đó! Tôi muốn có nó!
E_C19_May_Lakrak_60,*Thở dài...* Chơi với cậu mệt quá đấy.
E_C19_May_Lakrak_61,Oa! Oaaa! Oaaaaaa!
E_C19_May_Lakrak_62,"Này, Lakrak. Tôi biết là cậu vui, nhưng cũng vừa vừa thôi chứ."
E_C19_May_Lakrak_63,Cậu nói gì thế!? Món thuốc súng này còn hơn cả báu vật đấy!
E_C19_May_Lakrak_64,Tôi muốn nghiên cứu nó càng sớm càng tốt! Tôi sẽ chế tạo vũ khí hủy diệt tối thượng!
E_C19_May_Lakrak_65,*Thở dài...* Đồ thô lỗ.
E_C19_May_Lakrak_66,"Mà thôi, tôi đi đây. Đừng gắng sức quá nhé."
E_C19_May_Lakrak_67,Được rồi! Cậu bảo trọng đấy!
E_C19_May_Lakrak_68,Oa ha ha! Roi là người duy nhất quan tâm đến mình! Cậu ấy là tuyệt nhất!
E_C19_May_Lakrak_69,Oái... nhưng mình không nhớ nổi mặt cậu ấy. Sao có thể...! Mình phải nhớ chứ!
E_C19_May_Lakrak_70,......
E_C19_May_Lakrak_71,Mình hoàn toàn không nhớ gì cả.
E_C19_May_Lakrak_72,"Thôi kệ, cứ mở quà đi đã."
E_C19_May_Glenwys01_01,...Ưm...
E_C19_May_Glenwys01_02,Ha ha.
E_C19_May_Glenwys01_03,...Đội bảo vệ Hoàng gia làm quái gì ở một chốn như thế này hả...?
E_C19_May_Glenwys01_04,"Ta đến đây để gặp cô, dĩ nhiên rồi."
E_C19_May_Glenwys01_05,"Ngài Fluss, tôi tưởng ngài bận rộn lắm mà?"
E_C19_May_Glenwys01_06,Ngài không nên phí thời gian vì một hiệp sĩ tầm thường như tôi...
E_C19_May_Glenwys01_07,"Ha ha, nhưng vị hiệp sĩ tầm thường ấy lại có vẻ rất cao quý và tài năng."
E_C19_May_Glenwys01_08,Sao tôi có thể phớt lờ một người như thế được.
E_C19_May_Glenwys01_09,Thậm chí còn thắng giải đầu ba lần liên tiếp nữa chứ.
E_C19_May_Glenwys01_10,Ngài là đối thủ cuối cùng của tôi.
E_C19_May_Glenwys01_11,Nếu chúng ta chiến đấu hết sức thì tôi thua chắc.
E_C19_May_Glenwys01_12,Vậy thì làm gì có ba chiến thắng liên tiếp...
E_C19_May_Glenwys01_13,"Ha ha, ta không hiểu cô đang nói gì cả."
E_C19_May_Glenwys01_14,Người đàn ông cầm song kiếm chiến đấu kịch liệt với cô ấy hả?
E_C19_May_Glenwys01_15,"Ta thực sự muốn tự thân đấu với anh ta, nhưng không thể nào lần ra xuất xứ của hắn."
E_C19_May_Glenwys01_16,…
E_C19_May_Glenwys01_17,"Hơn nữa, hôm nay ta đến đây để giới thiệu với cô một người bạn mới."
E_C19_May_Glenwys01_18,"Hân hạnh được gặp mặt, tôi là Chrisha, Thống lĩnh của Hiệp sĩ phép thuật Velchia."
E_C19_May_Glenwys01_19,Hiện tôi đang đảm nhiệm vị trí phán quan của Hoàng đế.
E_C19_May_Glenwys01_20,"A, Thống lĩnh Chrisha!?"
E_C19_May_Glenwys01_21,Ngọn gió nào đưa cô tới đây...?
E_C19_May_Glenwys01_22,"(Hừm, mình cứ thắc mắc là ngài Fluss thấy hứng thú với ai..."
E_C19_May_Glenwys01_23,"Chắc là cô ấy rồi, Khiên đế quốc lừng danh...)"
E_C19_May_Glenwys01_24,…???
E_C19_May_Glenwys01_25,"A, xin thứ lỗi."
E_C19_May_Glenwys01_26,Hôm nay tôi đến đây với một mục đích rất đơn giản.
E_C19_May_Glenwys01_27,"Chúc mừng sinh nhật, Glenwys."
E_C19_May_Glenwys01_28,Đây là món quà mà ngài Fluss và tôi đã chuẩn bị. Xin hãy nhận lấy.
E_C19_May_Glenwys01_29,...A! Tôi... cảm ơn.
E_C19_May_Glenwys01_30,Nhưng sao hai vị biết hôm nay là sinh nhật tôi...?
E_C19_May_Glenwys01_31,Dĩ nhiên là qua thư tín bình thường... a hem! Không phải vậy.
E_C19_May_Glenwys01_32,Là Thống lĩnh của Hiệp sĩ bảo vệ kinh thành nói cho ta biết.
E_C19_May_Glenwys01_33,Ta còn nghe nói năm ngoái cô đón sinh nhật chỉ có một mình.
E_C19_May_Glenwys01_34,A...
E_C19_May_Glenwys01_35,"...Cảm ơn ngài, ngài thật là tử tế."
E_C19_May_Glenwys01_36,Nhưng thế này... là quá nhiều.
E_C19_May_Glenwys01_37,Không có lý do gì để ngài quan tâm tới tôi đến vậy...
E_C19_May_Glenwys01_38,"Ha ha, cứ cho là bọn ta đang đầu tư cho một nhân tài kiệt xuất trong tương lai đi."
E_C19_May_Glenwys01_39,Nếu cô cảm thấy ngại quá thì sao không mời bọn ta ăn trưa nhỉ?
E_C19_May_Glenwys01_40,Ta thấy hơi đói rồi đấy.
E_C19_May_Glenwys01_41,"Chà, ý kiến hay đấy."
E_C19_May_Glenwys01_42,"Nhưng có những món tôi không biết tí gì, nên chuyện gọi đồ ăn xin giao cả cho cô nhé."
E_C19_May_Glenwys01_43,...Ha ha ha ha.
E_C19_May_Glenwys01_44,Thế nào?
E_C19_May_Glenwys01_45,"Ôi, được các vị đánh giá cao nên tôi vui quá."
E_C19_May_Glenwys01_46,Đây chỉ là mấy món bình thường thôi... nhưng tôi hi vọng hai vị sẽ thấy ngon miệng.
E_C19_May_Glenwys01_47,…
E_C19_May_Lorraine01_01,"Đại triết gia của khu rừng, chúng tôi xin được chúc mừng sinh nhật ngài!"
E_C19_May_Lorraine01_02,Cầu chúc Tiên rừng Lorraine được yên bình và được ban phước!
E_C19_May_Lorraine01_03,"Năm nào cũng nhận được những lời tán dương tốt lành thế này, tôi thấy thật vinh hạnh."
E_C19_May_Lorraine01_04,"Có gì đâu mà. Lorraine, cô đúng là Đại triết gia kiêu hãnh của tộc Tiên đấy."
E_C19_May_Lorraine01_05,Nếu không có cô thì không biết Rừng Elidora đã gặp chuyện gì rồi nữa.
E_C19_May_Lorraine01_06,"Ha ha, đừng ca tụng tôi như thế. Tôi thấy xấu hổ quá."
E_C19_May_Lorraine01_07,"Ôi, tôi tới muộn quá rồi à?"
E_C19_May_Lorraine01_08,"Ôi trời, ngươi là...!"
