KEY,Spanish
Sub1_Crow_1_3_8,"Sí, eso es algo de lo que nunca se me ocurrió quejarme. Es raro."
Sub1_Crow_1_3_9,Ese tipo es bastante raro. Nunca se cansa de llamarme e invitarme todo el tiempo.
Sub1_Crow_1_3_10,Dice que es para controlar algún trastorno postraumático después de la operación.
Sub1_Crow_1_3_11,Pansirone nunca lo mencionó.
Sub1_Crow_1_3_12,¡Es porque siempre se escapa o se esconde de él! Parece que Jacks ya se rindió con ella también.
Sub1_Crow_1_3_13,"Ahora que lo mencionas, deja de mandarme a misiones con ese muchacho."
Sub1_Crow_1_3_14,¡Ese bicho raro se volvió loco la última vez y trató de matar a todos!\n¡Incluso a nuestros propios aliados!
Sub1_Crow_1_3_15,"Vamos, ¿desde cuándo te importan tus aliados?"
Sub1_Crow_1_3_16,"No me importan. Me importa mi vida, esa es la cuestión."
Sub1_Crow_1_3_17,Hum...
Sub1_Crow_1_3_18,"Entonces, te enviaré con Kibera..."
Sub1_Crow_1_3_19,"¡No, no, me cae bien Pansirone, en serio!"
Sub1_Crow_1_3_20,"O podría simplemente pasar el tiempo contigo, anciano, como lo estoy haciendo ahora."
Sub1_Crow_1_3_21,Raro...
Sub1_Crow_1_3_22,"Los soldados regulares no podrán manejar una operación como esta como corresponde, pero me resulta extraño que nos hayan enviado."
Sub1_Crow_1_3_23,"Bueno, ¿no te parece bueno? Un dúo de pistoleros en una misión como esta. Ah, hablando de eso..."
Sub1_Crow_1_3_24,...
Sub1_Crow_1_3_25,"¿Me escuchas? ¡Ey, anciano!"
Sub1_Crow_1_3_26,Se acerca.
Sub1_Crow_1_3_27,"Por favor, ¡qué aguafiestas!"
Sub1_Crow_1_4_1,Identificando el objetivo...
Sub1_Crow_1_4_2,Objetivo verificado.
Sub1_Crow_1_4_3,¿No acaba de brillar ese dije?
Sub1_Crow_1_4_4,¿Eh? ¿Qué es esto? ¿Es una poción?
Sub1_Crow_1_4_5,Es... sangre.
Sub1_Crow_1_4_6,¿Sangre? ¿Por qué diablos hay sangre allí? ¿Alguien acaba de poner algo allí dentro?
Sub1_Crow_1_4_7,¿Eh? ¡¿Qué demonios?! ¡La sangre se movió!
Sub1_Crow_1_4_8,...
Sub1_Crow_1_4_9,"¡Puaj, esto es asqueroso!"
Sub1_Crow_1_4_10,Objetivo identificado. Pasando a la unidad de transporte de contacto.
Sub1_Crow_1_4_11,La Princesa Roja nunca hubiese querido esto.
Sub1_Crow_1_4_12,¿Pero por qué...
Sub1_Crow_1_4_13,...estás intentando despertar...
Sub1_Crow_1_4_14,?
Sub1_Crow_1_4_15,¡Ey! ¿Me escuchas?
Sub1_Crow_1_4_16,No es nada.
Sub1_Crow_1_4_17,...
Sub1_Crow_2_1_1,La luna estaba llena
Sub1_Crow_2_1_2,el día que regresamos de nuestra misión de rutina.
Sub1_Crow_2_1_3,"Ese día,"
Sub1_Crow_2_1_4,el mundo desapareció.
Sub1_Crow_2_1_5,¡Es demasiado tarde!
Sub1_Crow_2_1_6,¿Quién va allí?
Sub1_Crow_2_1_7,"¡Ey, es peligroso por allí!"
Sub1_Crow_2_1_8,"Ey, no puedes ir..."
Sub1_Crow_2_1_9,¡Agárralo!
Sub1_Crow_2_1_10,¡Detenlo! ¡No dejes que entre!
Sub1_Crow_2_1_11,¿Acaso quieres morir?
Sub1_Crow_2_1_12,¡Ya se incendió todo!
Sub1_Crow_2_1_13,"Allí dentro, allí dentro..."
Sub1_Crow_2_1_14,El fuego era demasiado fuerte como para que lo apaguen los humanos.
Sub1_Crow_2_1_15,No pude hacer más que mirar.
Sub1_Crow_2_1_16,La llama golpeaba su lengua como una serpiente gigante...
Sub1_Crow_2_1_17,La serpiente que devoraba todas mis esperanzas con una bocanada.
Sub1_Crow_2_1_18,No pude hacer más que mirar.
Sub1_Crow_2_1_19,"Parado con la mirada ante el fuego,"
Sub1_Crow_2_1_20,no pude dar un solo paso.
Sub1_Crow_2_1_21,Solo cuando el fuego había consumido mi último pedazo de vida
Sub1_Crow_2_1_22,pude caer al suelo.
Sub1_Crow_2_1_23,"Pasé por el lugar donde estuvo una vez la puerta,"
Sub1_Crow_2_1_24,y allí me di cuenta de que el fuego no había dejado nada.
Sub1_Crow_2_1_25,Nada...
Sub1_Crow_2_1_26,Nada de nada.
Sub1_Crow_2_1_27,No había...
Sub1_Crow_2_1_28,nada de nada.
Sub1_Crow_2_1_29,¡Lamentable! La madre y la bebé estaban en la casa.
Sub1_Crow_2_1_30,Debe estar devastado...
Sub1_Crow_2_1_31,¿Es el esposo?
Sub1_Crow_2_1_32,No lo había visto antes...
Sub1_Crow_2_1_33,Escuché que es un soldado y que rara vez volvía a la casa.
Sub1_Crow_2_1_34,Esto no habría pasado si hubiese estado en casa...
Sub1_Crow_2_1_35,Incluso ahora...
Sub1_Crow_2_1_36,Está hablando con los soldados para averiguar quién hizo esto.
Sub1_Crow_2_1_37,¿Está en condiciones de hacer eso?
Sub1_Crow_2_1_38,Busca a todos los que fueron vistos cerca aproximadamente cuando ocurrió el fuego.
Sub1_Crow_2_1_39,El agua no pudo hacer nada contra el fuego.
Sub1_Crow_2_1_40,Definitivamente este no es un caso de todos los días.
Sub1_Crow_2_1_41,El olor no va a desaparecer pronto.
Sub1_Crow_2_1_42,Quien haya hecho esto quería que se viera como cualquier otro incendio.
Sub1_Crow_2_1_43,"Busca a quienes hayan comprado ropa,"
Sub1_Crow_2_1_44,y las rutas para conseguir materiales inflamables poco comunes.
Sub1_Crow_2_1_45,Usa perros militares para rastrear a todo aquel que tenga olor a pólvora.
Sub1_Crow_2_1_46,¿Qué acabo de escuchar?
Sub1_Crow_2_1_47,"O sea, su esposa e hija acaban de morir."
Sub1_Crow_2_1_48,¿Cómo pudo ser tan insensible?
Sub1_Crow_2_1_49,No estaba allí cuando su familia más lo necesitaba.
Sub1_Crow_2_1_50,¿Qué está haciendo ahora?
Sub1_Crow_2_1_51,¡Qué patético!
Sub1_Crow_2_1_52,¡Ni te imaginas lo miserable y triste que está!
Sub1_Crow_2_1_53,¡Son idiotas para hablar de esa manera!
Sub1_Crow_2_1_54,¿Ah? ¿Cómo te atreves?
Sub1_Crow_2_1_55,¡Tenemos buenas intenciones!
Sub1_Crow_2_1_56,¿Por qué te haces tanto problema?
Sub1_Crow_2_1_57,Estás aquí...
Sub1_Crow_2_1_58,Ya es demasiado tarde para saber quién hizo esto.
Sub1_Crow_2_1_59,Sé...
Sub1_Crow_2_1_60,Sé cómo te sientes...
Sub1_Crow_2_1_61,Pero deberías dejar ir a esos dos primero...
Sub1_Crow_2_1_62,...
Sub1_Crow_2_1_63,"Después de eso, puedes seguir con..."
Sub1_Crow_2_1_64,...
Sub1_Crow_2_1_65,¡Ey! ¡Crow Emrest! ¡Levántate!
Sub1_Crow_2_1_66,A...
Sub1_Crow_2_1_67,Entonces...
Sub1_Crow_2_1_68,La única persona
Sub1_Crow_2_1_69,que siempre estuvo a mi lado...
Sub1_Crow_2_1_70,Todo lo que hice con ella...
Sub1_Crow_2_1_71,desapareció.
Sub1_Crow_2_1_72,"Busqué por todos lados,"
Sub1_Crow_2_1_73,"Busqué en el cielo,"
Sub1_Crow_2_1_74,"cerré y abrí los ojos,"
Sub1_Crow_2_1_75,pero no estaba por ningún lado.
Sub1_Crow_2_1_76,Me quedé mirando el dije
Sub1_Crow_2_1_77,y comencé a hablarle.
Sub1_Crow_2_1_78,Todo lo que había pasado.
Sub1_Crow_2_1_79,Lentamente y en silencio.
Sub1_Crow_2_1_80,Como si
Sub1_Crow_2_1_81,los dos estuvieran allí escuchándome.
Sub1_Crow_2_1_82,Con la mirada perdida...
Sub1_Crow_2_1_83,y en silencio...
Sub1_Crow_2_1_84,"mirando la imagen que estaba dentro,"
Sub1_Crow_2_1_85,me quedé hablando durante un largo rato.
Sub1_Crow_2_1_86,No tenía nada.
Sub1_Crow_2_1_87,No había nadie cerca de mí.
Sub1_Crow_2_1_88,No amaba nada.
Sub1_Crow_2_1_89,No tenía un sueño ni un propósito en mi vida.
Sub1_Crow_2_1_90,"Pero viniste hacía mí, de todas formas."
Sub1_Crow_2_1_91,¡Intenté mantenerte lejos con palabras frías!
Sub1_Crow_2_1_92,"Si no te hubiese conocido en ese momento,"
Sub1_Crow_2_1_93,"y si tu amor no me hubiese cambiado,"
Sub1_Crow_2_1_94,¿las cosas habrían sido diferentes?
Sub1_Crow_2_1_95,"¿No habrían ustedes, las dos personas en el mundo que más quiero...?"
Sub1_Crow_2_1_96,¿Estarían viviendo vidas felices
Sub1_Crow_2_1_97,y sin dolor
Sub1_Crow_2_1_98,sin nada de qué preocuparse?
Sub1_Crow_2_1_99,Rose...
Sub1_Crow_2_1_100,Gracias...
Sub1_Crow_2_1_101,por casarte conmigo...
Sub1_Crow_2_1_102,Por ser la madre de nuestra hija.
Sub1_Crow_2_1_103,Te merecías alguien mejor que yo.
Sub1_Crow_2_1_104,"Loah, mi amada hija."
Sub1_Crow_2_1_105,Papá... lo lamenta tanto.
Sub1_Crow_2_1_106,El miedo... el dolor que tuviste que pasar.
Sub1_Crow_2_1_107,Lo siento...
Sub1_Crow_2_1_108,Papá lo lamenta tanto...
Sub1_Crow_2_1_109,Papá...
Sub1_Crow_2_1_110,las quiere mucho...
Sub1_Crow_2_1_111,Muchísimo... Papá las quiere...
Sub1_Crow_2_1_112,más que nada en este mundo.
Sub1_Crow_2_1_113,Yo...
Sub1_Crow_2_1_114,ya no están más...
Sub1_Crow_2_1_115,y quedé aquí solo...
Sub1_Crow_2_1_116,...
Sub1_Crow_2_1_117,¿Qué debería...?
Sub1_Crow_2_1_118,¿Qué debería hacer papá?
Sub1_Crow_2_1_119,"Rose, ¿qué debería...?"
Sub1_Crow_2_1_120,¿Por qué...?
Sub1_Crow_2_1_121,¿Por qué no están aquí?
Sub1_Crow_2_1_122,¿Por qué...?
Sub1_Crow_2_1_123,No podría lograr que las palabras salieran de mi boca.
Sub1_Crow_2_1_124,Solo había tristeza en mi corazón.
Sub1_Crow_2_1_125,Era tan doloroso y devastador
Sub1_Crow_2_1_126,que no podía respirar.
Sub1_Crow_2_1_127,Me tiré al piso
Sub1_Crow_2_1_128,y lloré toda la noche
Sub1_Crow_2_1_129,hasta que me quedé sin lágrimas.
Sub1_Crow_3_1_1,Puedo sentir los ojos de las personas mirándome hoy también.
Sub1_Crow_3_1_2,Ya pasó una semana
Sub1_Crow_3_1_3,"desde el funeral, y todavía puedo sentir"
Sub1_Crow_3_1_4,sus ojos mirándome.
Sub1_Crow_3_1_5,La Unidad Sabueso se separó inmediatamente.
Sub1_Crow_3_1_6,Se hizo imposible llevar a cabo las misiones debido a la condición psicológica inestable del comandante.
Sub1_Crow_3_1_7,Esa fue la razón.
Sub1_Crow_3_1_8,Escuché que mi equipo se había esparcido en distintas regiones.
Sub1_Crow_3_1_9,Este país que se hace llamar el Imperio
Sub1_Crow_3_1_10,"está intentando aislarme de algo, y todavía puedo verlo."
Sub1_Crow_3_1_11,"No sé qué es,"
Sub1_Crow_3_1_12,pero sé muy bien qué es lo que tengo que hacer.
Sub1_Crow_3_1_13,"Primero, dejaré este lugar e iré a Orvel."
Sub1_Crow_3_1_14,"Lo veré después,"
Sub1_Crow_3_1_15,ya que mucha gente me está mirando ahora.
Sub1_Crow_3_1_16,El mensaje que Valance me dio...
Sub1_Crow_3_1_17,Tuve que quemarlo apenas terminé de leerlo.
Sub1_Crow_3_1_18,Este no fue un incendio común y corriente. Tenía indicios de haber sido premeditado.
Sub1_Crow_3_1_19,"Detrás de esto, se esconde algo grande. No puedo confiar en el ejército."
Sub1_Crow_3_1_20,Proyecto “Caballeros malvados”.
Sub1_Crow_3_1_21,Lo que has obtenido de la misión es esencial al proyecto.
Sub1_Crow_3_1_22,"Hace tres años, Rose"
Sub1_Crow_3_1_23,abandonó Magos Le'Flamme porque se opuso al proyecto.
Sub1_Crow_3_1_24,Parece estar todo conectado.
Sub1_Crow_3_1_25,"En estos momentos, el dueño del Bar de Oro está yendo a Orvel para negociar."
Sub1_Crow_3_1_26,Nos estamos comunicando con su ayudante.
Sub1_Crow_3_1_27,Por último...
Sub1_Crow_3_1_28,Estamos en la última etapa de optimización de lo que ella te dejó.
Sub1_Crow_3_1_29,"¿Por qué es tan importante? Hemos estado trabajando mucho por él, incluso hemos sacrificado horas de sueño."
Sub1_Crow_3_1_30,No veo nada en especial para informar.
Sub1_Crow_3_1_31,"Bueno, escuché que es un oficial de la Marina y nada más."
Sub1_Crow_3_1_32,¡Como sea! Hacemos lo que se nos ordenó.
Sub1_Crow_3_1_33,Tal vez están preocupados de que vaya a cruzar la frontera a Orvelia para hacer algo ilegal.
Sub1_Crow_3_1_34,Sigo sin entender por qué está aquí en la frontera.
Sub1_Crow_3_1_35,Sospechoso... ¿está intentando exiliarse?
Sub1_Crow_3_1_36,¿De qué le serviría huir del país?
Sub1_Crow_3_1_37,¿Por qué?
Sub1_Crow_3_1_38,¿Dónde está...?
Sub1_Crow_3_1_39,¿Qué? ¿Eh? ¡¿Qué?!
Sub1_Crow_3_1_40,¡Encuéntrenlo ahora!
Sub1_Crow_3_1_41,"Guau, te ves increíblemente perturbado."
Sub1_Crow_3_1_42,¿Quién...? ¡Argh!
Sub1_Crow_3_1_43,Ese tipo se va a meter en problemas. No puedo dejarlo libre de esta manera.
Sub1_Crow_3_1_44,Tampoco puedo matarlo aquí y dejar que sus habilidades se echen a perder.
Sub1_Crow_3_1_45,Quizás sea el momento. Traigamos eso para una prueba.
Sub1_Crow_3_1_46,Está bien.
Sub1_Crow_3_2_1,Justo pasando esta área es la frontera.
Sub1_Crow_3_2_2,"Pero... es raro,"
Sub1_Crow_3_2_3,No veo a ninguno de los guardias de la frontera.
Sub1_Crow_3_2_4,Ah...
Sub1_Crow_3_2_5,¡¿?!
Sub1_Crow_3_3_1,¡Kwaaah!
Sub1_Crow_3_3_2,...
Sub1_Crow_3_4_1,¡¡¡Aaahhh!!!
Sub1_Crow_3_4_2,¡¡!!
Sub1_Crow_3_4_3,¡¡¡Kwaaaaaah!!!
Sub1_Crow_3_4_4,¡¿?!
Sub1_Crow_3_5_1,¿Es esa... la Clase 0?
Sub1_Crow_3_5_2,Creo que mejor me encargo de eso primero.
Sub1_Crow_3_5_3,¡Es un disparo!
Sub1_Crow_3_5_4,¡Viene de aquí!
Sub1_Crow_3_5_5,...
Sub1_Crow_3_5_6,¡¿Quién está ahí?!
Sub1_Crow_3_5_7,¡Agárralo!
Sub1_Crow_3_5_8,Fue un fracaso.
Sub1_Crow_3_5_9,Pido disculpas.
Sub1_Crow_3_5_10,"No, es demasiado bueno, eso es todo."
Sub1_Crow_3_5_11,"Su habilidad cognitiva todavía no está del todo desarrollada,"
Sub1_Crow_3_5_12,pero su capacidad física supera nuestras expectativas.
Sub1_Crow_3_5_13,¿En serio? Acabo de ver que recibió un disparo en el corazón.
Sub1_Crow_3_5_14,"Si lo llevamos ahora al laboratorio, no debería haber problema para revivirlo."
Sub1_Crow_3_5_15,Su habilidad de regeneración también supera las nuestras...
Sub1_Crow_3_5_16,Eso no es suficiente.
Sub1_Crow_3_5_17,Esa cosa no parece estar en total control.
Sub1_Crow_3_5_18,Pido disculpas. Demasiados ajustes podrían hacer que se enfurezca y se desplome.
Sub1_Crow_3_5_19,Tsk. ¿Qué está haciendo? Siempre tenemos la opción de desecharlo y traer al nuevo.
Sub1_Crow_3_5_20,Solo sirven para eso.
Sub1_Crow_3_5_21,"Como sea, vimos que la sangre funciona. Ese vampiro podría darnos la sangre."
Sub1_Crow_3_5_22,"Entonces, el problema es la cantidad de Mana que se necesita para la fusión..."
Sub1_Crow_3_5_23,Tengo un sujeto adecuado para eso.
Sub1_Crow_3_5_24,"El primer ministro de Orvelia, que te he mencionado antes, El Mori..."
Sub1_Crow_3_5_25,¡Shh! No hables de eso.
Sub1_Crow_3_5_26,Sabes que no puedes decir ese nombre en voz alta en el Imperio.
Sub1_Crow_3_5_27,Tienes razón. Fui muy descuidado.
Sub1_Crow_3_5_28,"Esperaré que él me lo diga, en persona."
Sub1_Crow_3_5_29,Entendido.
Sub1_Crow_3_5_30,Y los soldados que eran testigos...
Sub1_Crow_3_5_31,"Sí, no voy a dejar ningún cabo suelto."
Sub1_Crow_3_5_32,¿Quién? ¿Quién eres tú...?
Sub1_Crow_3_5_33,¡¡¡Argh!!!
Sub1_Crow_3_5_34,¡A-yuda!
Sub1_Crow_4_1_1,Me pregunto quién me llama en plena madrugada. Parece que algo está pasando aquí.
Sub1_Crow_4_1_2,...
Sub1_Crow_4_1_3,¿Eres la dueña del Bar de Oro?
Sub1_Crow_4_1_4,Mi nombre es Cassandra.
Sub1_Crow_4_1_5,Yo...
Sub1_Crow_4_1_6,"Sé quién eres. El líder de Sabueso, una unidad de fuerzas especiales que solo algunos conocen en la Marina."
Sub1_Crow_4_1_7,"Teniente Comandante Crow, también conocido como..."
Sub1_Crow_4_1_8,Mi unidad se ha separado.
Sub1_Crow_4_1_9,"Ah, no lo sabía. Gracias por la información."
Sub1_Crow_4_1_10,"Entonces, ¿podrías decirme por qué llamaste a una mujer en plena madrugada?"
Sub1_Crow_4_1_11,"Quedé sorprendida, por cierto."
Sub1_Crow_4_1_12,"Un mensaje de Valance, la directora en jefe de investigación del reconocido Magos Le'Flamme, se comunicó conmigo antes de que tú lo hicieras."
Sub1_Crow_4_1_13,"No les caemos bien, sabes, desde que intercambiamos armas nuevas también."
Sub1_Crow_4_1_14,No le caes bien porque las obtuviste ilegalmente y las vendiste en secreto.
Sub1_Crow_4_1_15,"¡Ja, ja, ja! Tienes razón. Lo que hacemos no es muy legal que digamos."
Sub1_Crow_4_1_16,"No quedamos en buenos términos con ellos, y fue difícil conseguir información sobre las nuevas armas fabricadas en Magos Le'Flamme."
Sub1_Crow_4_1_17,Pero la directora en jefe Valance se comunicó conmigo y dijo que nos darían información a cambio de esta reunión.
Sub1_Crow_4_1_18,Parece que ustedes dos se conocen muy bien.
Sub1_Crow_4_1_19,¿Qué te dijo?
Sub1_Crow_4_1_20,Conseguiste la sangre de la región noreste del Imperio.
Sub1_Crow_4_1_21,...
Sub1_Crow_4_1_22,Nuestra gente sabe algo de ese tema.
Sub1_Crow_4_1_23,Sangre de vampiro.
Sub1_Crow_4_1_24,¿Sangre... de vampiro?
Sub1_Crow_4_1_25,¿Te refieres a esos monstruos de esas viejas historias?
Sub1_Crow_4_1_26,No son solo monstruos ficticios de viejos cuentos para dormirse.
Sub1_Crow_4_1_27,Son reales y se las han arreglado para ocultarse bastante bien hasta ahora.
Sub1_Crow_4_1_28,Se han ocultado tan bien que los humanos no los notan.
Sub1_Crow_4_1_29,No lo habríamos creído si no hubiésemos visto la sangre nosotros mismos.
Sub1_Crow_4_1_30,La que sacaste era la sangre del más noble y raro de todos los vampiros.
Sub1_Crow_4_1_31,"Se sabe que ha sido sellado gracias a la tecnología de una antigua civilización para resguardarla de las personas, pero de alguna manera tú la conseguiste."
Sub1_Crow_4_1_32,...
Sub1_Crow_4_1_33,¿Para qué es la sangre?
Sub1_Crow_4_1_34,"Bueno, puede utilizarse con varios fines."
Sub1_Crow_4_1_35,¿Quién provee la sangre? ¿Hay alguna organización que la distribuya?
Sub1_Crow_4_1_36,Organización... Mmm...
Sub1_Crow_4_1_37,¿Cómo se llama?
Sub1_Crow_4_1_38,"Entiendo que estás apurado, pero solo puedo responder una pregunta a la vez."
Sub1_Crow_4_1_39,Tienes razón. Te estaba apurando.
Sub1_Crow_4_1_40,Te diré esto primero. No comercio sangre de vampiro.
Sub1_Crow_4_1_41,Esa no es la respuesta a mi pregunta.
Sub1_Crow_4_1_42,"Por favor, qué anciano aburrido."
Sub1_Crow_4_1_43,¿...?
Sub1_Crow_4_1_44,No creo que seas muy joven como para decirme anciano tampoco...
Sub1_Crow_4_1_45,"Ja, ja, no es muy respetuoso hablarle así a una dama."
Sub1_Crow_4_1_46,¡¿?!
Sub1_Crow_4_1_47,No me di cuenta de que venías...
Sub1_Crow_4_1_48,"Me imagino que no. Hice lo posible para que no te dieras cuenta, señorita."
Sub1_Crow_4_1_49,Como sea.
Sub1_Crow_4_1_50,"Oh, y debería decirle esto también. Sus guardias están dormidos, señorita."
Sub1_Crow_4_1_51,¿Los 7?
Sub1_Crow_4_1_52,"Sí, tienes buen ojo. Los 7."
Sub1_Crow_4_1_53,Ustedes dos son muy interesantes.
Sub1_Crow_4_1_54,"Uno es un tanto aburrido y habla poco, el otro no tiene buenos modales, pero... Bueno, como sea."
Sub1_Crow_4_1_55,Supongo que la mayoría de la gente en este mundo tiene mucho que hacer para poder compararse conmigo.
Sub1_Crow_4_1_56,Lo que esperaba que dijera un narcisista.
Sub1_Crow_4_1_57,"Ah, te contaron sobre mí."
Sub1_Crow_4_1_58,"Sería raro que alguien del Imperio no conociera el nombre de Fluss, el segunda a cargo de la Guardia imperial."
Sub1_Crow_4_1_59,"Incluso cuando no tengo el uniforme, me reconocen, ¿no?"
Sub1_Crow_4_1_60,(¿De qué está hablando?)
Sub1_Crow_4_1_61,¿Eh? ¿Tengo algo en la cara?
Sub1_Crow_4_1_62,No.
Sub1_Crow_4_1_63,"Entonces, en cuanto a..."
Sub1_Crow_4_1_64,"Sí, la mayoría de los negociantes de armas, incluida Lady Cassandra aquí presente, tiende a evitar comerciar la Sangre de vampiro."
Sub1_Crow_4_1_65,...
Sub1_Crow_4_1_66,¿¿??
Sub1_Crow_4_1_67,...No es nada.
Sub1_Crow_4_1_68,"Como, como él dijo, no la comerciamos para nada."
Sub1_Crow_4_1_69,No se trata de qué está bien o qué está mal. La gente que necesita algo así no se encuentra a menudo.
Sub1_Crow_4_1_70,"Además, a pesar de ser cara, la sangre de vampiro es extremadamente difícil de conseguir y peligrosa para distribuir. No es un buen negocio."
Sub1_Crow_4_1_71,"Es verdad, generaría una ganancia enorme, pero no podemos arriesgar nuestras vidas cada vez que hacemos un negocio."
Sub1_Crow_4_1_72,Tampoco podemos darnos el lujo de convertirnos en su objetivo.
Sub1_Crow_4_1_73,¿El objetivo de quién?
Sub1_Crow_4_1_74,Los Cazadores de vampiros.
Sub1_Crow_4_1_75,"Bueno, después hablaremos de ellos."
Sub1_Crow_4_1_76,"A pesar de esas dificultades, ha habido un caso en el que realizaron un experimento con esta sangre."
Sub1_Crow_4_1_77,"No sé quién lo dirigió, pero esa sangre fue necesaria para el experimento."
Sub1_Crow_4_1_78,Ahora sabemos que el experimento ha comenzado a dar resultados.
Sub1_Crow_4_1_79,El experimento del que hablas...
Sub1_Crow_4_1_80,"Sí, el Proyecto “Caballeros malvados”."
Sub1_Crow_4_1_81,El objetivo del Proyecto “Caballeros malvados” es crear
Sub1_Crow_4_1_82,"al Guerrero furioso definitivo, uno que pueda ser completamente controlado por su propietario."
Sub1_Crow_4_1_83,¿Un Guerrero furioso y obediente? Eso parece una contradicción.
Sub1_Crow_4_1_84,Sí. Una que atrae a muchas mentes ambiciosas.
Sub1_Crow_4_1_85,"Además del complejo y detallado trabajo que conlleva crear un soldado así de poderoso, hay 3 cosas importantes que necesitan."
Sub1_Crow_4_1_86,"Primero, un cuerpo humano. Uno con enormes capacidades físicas y con un alma que se haya ido recientemente."
Sub1_Crow_4_1_87,"Segundo, la Sangre de vampiro, un medio para conectar el cuerpo con el poder que supere por lejos su capacidad."
Sub1_Crow_4_1_88,"Por último, una increíble cantidad de Mana que pueda combinar esa sangre con el cuerpo y pueda reanimarlo."
Sub1_Crow_4_1_89,Este proceso complejo se investigó con profundidad en el 4to Departamento de Investigación en Magos Le'Flamme hasta hace 2 años.
Sub1_Crow_4_1_90,¿El 4to Departamento de Investigación...? ¿Te refieres a...?
Sub1_Crow_4_1_91,"Sí, allí es donde tu esposa trabajaba, la investigadora principal Rose Christina."
Sub1_Crow_4_1_92,"Rose Christina tenía la función más importante en la investigación de la misteriosa rama de la ciencia de la vida en el Imperio,"
Sub1_Crow_4_1_93,"pero era demasiado idealista e inflexible. En pocas palabras, era demasiado... ética."
Sub1_Crow_4_1_94,"Ella fue quién impidió que la directora en jefe, Valance, nos diera nuestra comisión por cuestiones éticas."
Sub1_Crow_4_1_95,No puedo decir que ella era muy amigable con nosotros.
Sub1_Crow_4_1_96,Tengo entendido que ha pasado bastante tiempo desde que se fue del laboratorio...
Sub1_Crow_4_1_97,Parece que la señorita no se enteró.
Sub1_Crow_4_1_98,¿¿??
Sub1_Crow_4_1_99,...
Sub1_Crow_4_1_100,Lamento muchísimo lo que le pasó a su esposa. Mis mayores condolencias.
Sub1_Crow_4_1_101,"Ah, eso..."
Sub1_Crow_4_1_102,Lo lamento mucho...
Sub1_Crow_4_1_103,No.
Sub1_Crow_4_1_104,...
Sub1_Crow_4_1_105,Es verdaderamente una gran pérdida para el Imperio.
Sub1_Crow_4_1_106,"También estoy investigando el Proyecto “Caballeros malvados”, aunque no compartimos el mismo propósito."
Sub1_Crow_4_1_107,"El Proyecto “Caballeros malvados” fue destruido hace 2 años, por completo."
Sub1_Crow_4_1_108,"Una compleja red de intereses los obligó a continuar con el proyecto,"
Sub1_Crow_4_1_109,"pero su esposa, que participaba en el proyecto, se opuso."
Sub1_Crow_4_1_110,"La resistencia por parte de su investigadora principal más talentosa, el enorme presupuesto que mantenía en marcha la investigación,"
Sub1_Crow_4_1_111,"los materiales poco comunes de la investigación que eran demasiado caros, las interminables pruebas y errores,"
Sub1_Crow_4_1_112,"y sobre todo, la naturaleza perversa del proyecto generaron controversia entre los que sabían qué pasaba."
