KEY,"German"
E_C19_Feb_Lewisia01_38,"Hahaha. Lorraine hatte denselben Gedanken wie ich."
E_C19_Feb_Lewisia01_39,"Ich dachte, dass ein Manastein mit purer Mana-Energie ein gutes Geschenk für Lewisia wäre, also habe ich einen besorgt."
E_C19_Feb_Lewisia01_40,"Gratuliere, Lewisia. Für dich."
E_C19_Feb_Lewisia01_41,"Herzlichen Glückwunsch. Es ist ein Schneekristall, gefüllt mit dem Mana von Eisdrachen."
E_C19_Feb_Lewisia01_42,"Ich denke, ich muss dir nicht sagen, wie viel so etwas wert ist."
E_C19_Feb_Lewisia01_43,"Äh … Ähm … Ich konnte leider kein Geschenk vorbereiten – aber ich wünsche dir alles Gute, Lei."
E_C19_Feb_Lewisia01_44,"Sie kennen mich und wussten, wann ich Geburtstag habe. Wir sind alte Freunde."
E_C19_Feb_Lewisia01_45,"Ich habe dich nicht in Erwartung eines Geschenks eingeladen. Du musst dir deswegen keine Gedanken machen."
E_C19_Feb_Lewisia01_46,"Ich wollte nur so feiern, wie ihr Menschen es tut."
E_C19_Feb_Lewisia01_47,"Aber …"
E_C19_Feb_Lewisia01_48,"Ich werde mich an deinen Geburtstag erinnern und dir beim nächsten Mal sicherlich ein feines Geschenk mitbringen!"
E_C19_Feb_Lewisia01_49,"*Kichert* Klingt gut. Danke für deine netten Worte."
E_C19_Feb_Lewisia01_50,"Na dann, möge die Geburtstagsfeier beginnen. Genießt den Abend und bedient euch!"
E_C19_Feb_Sonia01_01,"Mirianne!"
E_C19_Feb_Sonia01_02,"Mirianne!"
E_C19_Feb_Sonia01_03,"Ähm … Wo ist sie?"
E_C19_Feb_Sonia01_04,"(Knall!)"
E_C19_Feb_Sonia01_05,"Mirianne?"
E_C19_Feb_Sonia01_06,"Ups. Oh, Sonia!"
E_C19_Feb_Sonia01_07,"Warum bist du so in Eile?"
E_C19_Feb_Sonia01_08,"Ah, Großvater. Hast du Mirianne gesehen?"
E_C19_Feb_Sonia01_09,"Mirianne?"
E_C19_Feb_Sonia01_10,"Ähm … nein, keine Ahnung."
E_C19_Feb_Sonia01_11,"Hmm … Okay. Danke, Großvater!"
E_C19_Feb_Sonia01_12,"Dafür sollte ich meine Macht eigentlich nicht einsetzen, aber …"
E_C19_Feb_Sonia01_13,"… (Zapp)"
E_C19_Feb_Sonia01_14,"…"
E_C19_Feb_Sonia01_15,"… Gefunden. Die elektrische Reaktion von Miriannes magischem Dolch …"
E_C19_Feb_Sonia01_16,"Diese Richtung."
E_C19_Feb_Sonia01_17,"Hä? Was ist das für eine Flasche?"
E_C19_Feb_Sonia01_18,"!!!"
E_C19_Feb_Sonia01_19,"*Hust, hust* Was ist das für ein Pulver?"
E_C19_Feb_Sonia01_20,"Ich denke, ich weiß, was das sein könnte … Mirianne erlaubt sich offenbar einen Spaß mit mir."
E_C19_Feb_Sonia01_21,"Noch mal …"
E_C19_Feb_Sonia01_22,"Urgs …! (Zapp)"
E_C19_Feb_Sonia01_23,"Was ist das für ein Pulver? Es stört die Signalortung!"
E_C19_Feb_Sonia01_24,"Die Ortung wird eine Weile nicht funktionieren …"
E_C19_Feb_Sonia01_25,"Hmm? Ein Hinweis?"
E_C19_Feb_Sonia01_26,"Sie hat angebissen!"
E_C19_Feb_Sonia01_27,"Hahaha! Hat sich ausgezahlt, Pulver von Yanadis zu besorgen!"
E_C19_Feb_Sonia01_28,"Jetzt, da sie die Ortung nicht nutzen kann, frage ich mich, wie sie mich finden will."
E_C19_Feb_Sonia01_29,"Mirianne … Möchtest du plötzlich Versteck spielen? Was denkst du dir dabei?"
E_C19_Feb_Sonia01_30,"Nun gut."
E_C19_Feb_Sonia01_31,"Du versteckst dich, ich werde dich suchen."
E_C19_Feb_Sonia01_32,"Die Ortung funktioniert nicht, ich muss also einen anderen Weg finden."
E_C19_Feb_Sonia01_33,"Hab dich gefunden, Mirianne!"
E_C19_Feb_Sonia01_34,"… Hä? So schnell? Wie hast du nur …?"
E_C19_Feb_Sonia01_35,"Hast du es vergessen?"
E_C19_Feb_Sonia01_36,"Ich trage diesen Ring bei mir!"
E_C19_Feb_Sonia01_37,"…"
E_C19_Feb_Sonia01_38,"Ooch, das war geschummelt!"
E_C19_Feb_Sonia01_39,"Geschummelt? Ich wusste nicht, dass es in diesem Spiel so viele Regeln gibt."
E_C19_Feb_Sonia01_40,"Ich habe dich gefunden, Mirianne. Ich habe also gewonnen. Oder?"
E_C19_Feb_Sonia01_41,"…Haha."
E_C19_Feb_Sonia01_42,"Nein! Ich habe gewonnen!"
E_C19_Feb_Sonia01_43,"Sonia! Alles gute zum Geburtstag!"
E_C19_Feb_Sonia01_44,"Sonia, Liebste! Alles Gute zum Geburtstag! / Herzlichen Glückwunsch, Sonia!"
E_C19_Feb_Sonia01_45,"…Hä?"
E_C19_Feb_Sonia01_46,"Normalerweise warst du um diese Jahreszeit immer auf Reisen, also konnten dich die Kinder an deinem Geburtstag nie überraschen."
E_C19_Feb_Sonia01_47,"Dieses Jahr wollten sie dich ordentlich feiern."
E_C19_Feb_Sonia01_48,"Mirianne hat dich gut abgelenkt, während wir alles vorbereitet haben."
E_C19_Feb_Sonia01_49,"Gute Arbeit, Mirianne!"
E_C19_Feb_Sonia01_50,"*Kicher* Danke, Großvater!"
E_C19_Feb_Sonia01_51,"Ich hatte eine Menge Spaß bei unserem Versteckspiel."
E_C19_Feb_Sonia01_52,"…."
E_C19_Feb_Sonia01_53,"… Danke."
