KEY,Portuguese
Sub1_Viska_1_1_55,Isso não faria de mim a sua salvadora? He he he...
Sub1_Viska_1_1_56,Enfim...
Sub1_Viska_1_1_57,Não tenho interesse em matar fracotes como você.
Sub1_Viska_1_1_58,Embora isso possa mudar se você me desafiar.
Sub1_Viska_1_1_59,Ok. Vou lhe dar 10 segundos. Decida se irá lutar ou fugir.
Sub1_Viska_1_1_60,"Mas se me enfrentar, é melhor estar preparado para morrer. He he he!"
Sub1_Viska_1_1_61,E-eek!
Sub1_Viska_1_1_62,"Como eu já imaginava. Bem, aqueles obstáculos já eram."
Sub1_Viska_1_1_63,Estou ficando com fome...
Sub1_Viska_1_1_64,E aí? Pode ter um Demônio de alta patente liderando aqueles Mortos-Vivos...
Sub1_Viska_1_1_65,Estou ansiosa por isso. Hum hum hum...
Sub1_Viska_1_1_66,Vejamos... Será que começo a caçar?
Sub1_Viska_1_2_1,Vocês Mortos-Vivos inferiores não são de nada!
Sub1_Viska_1_2_2,Nem consigo me saciar com vocês!
Sub1_Viska_1_2_3,"E o gosto de vocês é terrível! Argh, nenhum valor nutricional!"
Sub1_Viska_1_2_4,"E o pior de tudo, nem consigo me fortalecer!"
Sub1_Viska_1_2_5,Onde está o mais forte? Não tem ninguém?
Sub1_Viska_1_2_6,Então vou matar todos vocês! Ha ha ha ha!
Sub1_Viska_1_3_1,Ah? Você é o líder?
Sub1_Viska_1_3_2,Você é bem grande... Mas ainda é um Morto-Vivo inferior.
Sub1_Viska_1_3_3,"E você é feio demais para ter um gosto bom. Não, você não parece ser um líder..."
Sub1_Viska_1_3_4,Ha ha ha...!!!
Sub1_Viska_1_3_5,"Hum hum hum, eu realmente não deveria me meter com Mortos-Vivos."
Sub1_Viska_1_3_6,Eles nem são capazes de reconhecer um Demônio superior como eu.
Sub1_Viska_1_3_7,E vocês continuam me desafiando! Seus lixos!
Sub1_Viska_1_4_1,*Cuspida* Argh. O gosto é nojento.
Sub1_Viska_1_4_2,Está bem. Consegui a informação de que precisava com a alma que comi.
Sub1_Viska_1_4_3,Então Malduk é o mestre deles?
Sub1_Viska_1_4_4,Malduk. Acho que nunca ouvi esse nome antes no Mundo dos Demônios...
Sub1_Viska_1_4_5,Será que ele virou Demônio deste lado? Ele se tornou o conselheiro de Angmund logo antes de virar um lich...
Sub1_Viska_1_4_6,Então ele deve ser forte. Mas não gosto do fato de ele ser um Morto-Vivo...
Sub1_Viska_1_4_7,"Ah, bem. Meu objetivo já era de comer e absorver Angmund e seus seguidores, de qualquer maneira."
Sub1_Viska_1_4_8,Então eu devo ir para as Planícies de Galluah? Acho que não consigo atravessar o mar sozinha...
Sub1_Viska_1_4_9,"Ah, bem!!!"
Sub1_Viska_1_4_10,Com certeza chegarei lá se continuar andando. La la la.
Sub1_Viska_2_1_1,A energia desta floresta é bem intensa.
Sub1_Viska_2_1_2,"Mas não me serve muito bem, já que sou um Demônio..."
Sub1_Viska_2_1_3,Hum?
Sub1_Viska_2_1_4,Acho que tem cheiro de Mortos-Vivos vindo dali...
Sub1_Viska_2_1_5,"Hum. Sim, meu olfato é aguçado."
Sub1_Viska_2_1_6,"Está vindo do mar, então eles provavelmente vieram de navio das Planícies de Galluah."
Sub1_Viska_2_1_7,Tsc. Mas esse bando de humanos é fraco demais.
Sub1_Viska_2_1_8,Estão com dificuldades para lidar com aqueles Esqueletos desprezíveis...
Sub1_Viska_2_1_9,É patético.
Sub1_Viska_2_1_10,Humpf. Quem liga para a magia que aqueles Demônios inferiores estão usando para criar um exército inferior?
Sub1_Viska_2_1_11,Quem liga?
Sub1_Viska_2_1_12,Talvez eu deva ir-me embora agora...
Sub1_Viska_2_1_13,Hum?
Sub1_Viska_2_1_14,Demônios malignos! Saiam de Elidora!
Sub1_Viska_2_1_15,Vocês ousaram corromper a rainha e insultar o orgulho das Harpias!?
Sub1_Viska_2_1_16,"Sumam daqui, Demônios!"
Sub1_Viska_2_1_17,Vou destruir todos vocês para que nunca mais corrompam Elidora novamente!
Sub1_Viska_2_1_18,"E você, o Demônio que está se escondendo aí!"
Sub1_Viska_2_1_19,Pare de se esconder e apareça!
Sub1_Viska_2_1_20,"Que irritante! Bem, não tem jeito."
Sub1_Viska_2_1_21,Como você sabia? Tenho quase certeza de que você deveria ter me percebido como um humano.
Sub1_Viska_2_1_22,Pergunte ao vento ao seu redor!
Sub1_Viska_2_1_23,Rááá!
Sub1_Viska_2_1_24,"Espera, espera. Acalme-se."
Sub1_Viska_2_1_25,Não tenho nada a ver com aqueles Mortos-Vivos desprezíveis.
Sub1_Viska_2_1_26,Estou indo comer o líder desses Mortos-Vivos.
Sub1_Viska_2_1_27,"E aí, você não pode apenas me deixar passar?"
Sub1_Viska_2_1_28,Comer...?
Sub1_Viska_2_1_29,Não sei do que está falando... Mas você ainda é um Demônio! Você é um inimigo!
Sub1_Viska_2_1_30,De jeito nenhum que eu vou acreditar nas palavras de um Demônio!
Sub1_Viska_2_1_31,Se eu pensar no que vocês fizeram conosco...!
Sub1_Viska_2_1_32,"Fala sério, você é tão arrogante."
Sub1_Viska_2_1_33,"Bem, se você se recusar a entender, vou ter que lhe mostrar minhas habilidades."
Sub1_Viska_2_1_34,"Pode vir, cabeça de passarinho."
Sub1_Viska_2_1_35,"Não me subestime, Demônio!"
Sub1_Viska_2_2_1,Tsc!
Sub1_Viska_2_2_2,Totalmente diferente... dos que vieram antes...!
Sub1_Viska_2_2_3,Humpf. Você até que é boa para uma cabeça de passarinho!
Sub1_Viska_2_2_4,Achei que todos aqui fossem fracotes.
Sub1_Viska_2_2_5,Parece que vou me divertir um pouco! Ha ha ha!
Sub1_Viska_2_2_6,"Falei para você não subestimar guerreiras Harpias, Demônio!"
Sub1_Viska_2_2_7,Ainda consigo lutar!
Sub1_Viska_2_2_8,"Não me faça rir, cabeça de passarinho."
Sub1_Viska_2_2_9,Você não parece estar muito bem...
Sub1_Viska_2_2_10,"Se continuar lutando, o resultado será óbvio."
Sub1_Viska_2_2_11,"E eu não acho que você teria um gosto bom, de qualquer forma. Hum."
Sub1_Viska_2_2_12,Você fica falando de comer. Que tipo de Demônio você é?
Sub1_Viska_2_2_13,Hum hum. Eu?
Sub1_Viska_2_2_14,Meu nome é Viska.
Sub1_Viska_2_2_15,Eu como a alma de Demônios fortes para me fortalecer
Sub1_Viska_2_2_16,"e, quando terminar, eu serei o maior Demônio, a Senhora das Trevas!"
Sub1_Viska_2_2_17,Senhora das Trevas?
Sub1_Viska_2_2_18,O quê...?
Sub1_Viska_2_2_19,"Ei, não fale assim do sonho dos outros."
Sub1_Viska_2_2_20,O que tem de errado em querer ser a melhor?
Sub1_Viska_2_2_21,...
Sub1_Viska_2_2_22,"Enfim, estou indo comer o líder daqueles Mortos-Vivos."
Sub1_Viska_2_2_23,"Eu o comerei, ficarei mais forte... e comerei um pouco mais se encontrar algo bom pelo caminho. He he..."
Sub1_Viska_2_2_24,...!!
Sub1_Viska_2_2_25,"Não se preocupe, cabeça de passarinho."
Sub1_Viska_2_2_26,Não tenho interesse nas almas de criaturas do mundo terrestre.
Sub1_Viska_2_2_27,"Bem, pode ser que eu me interesse pelas suas comidas."
Sub1_Viska_2_2_28,"Enfim, estou indo comer o líder deles, então não fique no meu caminho. Entendeu?"
Sub1_Viska_2_2_29,Tchau!
Sub1_Viska_2_2_30,...
Sub1_Viska_2_2_31,Um Demônio que caça outros Demônios?
Sub1_Viska_2_2_32,Vou ter que relatar isso aos Elfos.
Sub1_Viska_3_1_1,*Fungadela* O cheiro de sangue está forte.
Sub1_Viska_3_1_2,Será que é porque está bem ao lado das Planícies de Galluah?
Sub1_Viska_3_1_3,Aquele Malduk... Ele deve estar tentando conseguir mais cadáveres.
Sub1_Viska_3_1_4,Vou seguir o cheiro por enquanto.
Sub1_Viska_3_2_1,"Hum, isto é..."
Sub1_Viska_3_2_2,Aaaaah!
Sub1_Viska_3_2_3,Ugh...
Sub1_Viska_3_2_4,Tsc. Como eu já imaginava...
Sub1_Viska_3_2_5,Outro grupo de Mortos-Vivos fracos?
Sub1_Viska_3_2_6,Que tédio.
Sub1_Viska_3_2_7,Vejamos...
Sub1_Viska_3_2_8,"Guerreiros, adiante! Ganhem tempo para os xamãs lançarem feitiços!"
Sub1_Viska_3_2_9,Vamos nos livrar daqueles Mortos-Vivos com magia poderosa!
Sub1_Viska_3_2_10,Libertem os corpos dos nossos companheiros!
Sub1_Viska_3_2_11,Éeeeeeee!!!
Sub1_Viska_3_2_12,Ah? Estão preparando algo grande?
Sub1_Viska_3_2_13,Mas...
Sub1_Viska_3_2_14,Chuva... Vento... Relâmpago!!!
Sub1_Viska_3_2_15,"Argh, não tem fim...!"
Sub1_Viska_3_2_16,"Eles continuam levantando, a não ser que sejam queimados!"
Sub1_Viska_3_2_17,Até os guerreiros estão ficando cansados...
Sub1_Viska_3_2_18,Não temos escolha...
Sub1_Viska_3_2_19,Vamos recuar por enquanto e nos reorganizar!
Sub1_Viska_3_2_20,"Bem, este era o resultado óbvio."
Sub1_Viska_3_2_21,"Eles até que lutaram bem para criaturas terrestres, mas esse é o limite deles."
Sub1_Viska_3_2_22,"Bem, vou-me embora... Não, espera."
Sub1_Viska_3_2_23,Acho que ouvi algo sobre Orvel...
Sub1_Viska_3_2_24,"Certo, existe um prato tradicional com um molho especial dos Orcs de Ogria..."
Sub1_Viska_3_2_25,Um delicioso prato de javali!
Sub1_Viska_3_2_26,Hum... Qual seria o gosto?
Sub1_Viska_3_2_27,"... Bem, não vai ter jeito. Vou ter que verificar..."
Sub1_Viska_3_2_28,"Javali, javali, delicioso javali..."
Sub1_Viska_3_2_29,Movam-se! Vou voltar para a base... Hum!?
Sub1_Viska_3_3_1,Aaaaah!
Sub1_Viska_3_3_2,Argh...
Sub1_Viska_3_3_3,Há mesmo muitos deles.
Sub1_Viska_3_3_4,"Ah, bem. Até almas ruins dão um pouco de energia..."
Sub1_Viska_3_3_5,Todos vocês virarão espetinho!
Sub1_Viska_3_3_6,Aquilo é... um Demônio!? Por que um Demônio está ajudando...?
Sub1_Viska_3_3_7,"E aqueles Mortos-Vivos continuavam se levantando, mesmo após serem atingidos por magia potente..."
Sub1_Viska_3_3_8,Eles não conseguem se levantar depois de serem atingidos por aqueles espinhos...
Sub1_Viska_3_4_1,Isso é o fim!!!
Sub1_Viska_3_4_2,Aaah...
Sub1_Viska_3_4_3,Argh. Que gosto horrível. Dá vontade de vomitar...
Sub1_Viska_3_4_4,Você está bem?
Sub1_Viska_3_4_5,Gostaria de agradecer a você primeiro.
Sub1_Viska_3_4_6,"Meu nome é Kaulah, vice-líder dos Orcs."
Sub1_Viska_3_4_7,Você não é um Demônio...? Por que você...?
Sub1_Viska_3_4_8,"Argh. Espere, por favor..."
Sub1_Viska_3_4_9,Eu comi tanta comida nojenta que estou com vontade de vomitar... Ah.
Sub1_Viska_3_4_10,Argh. Acho que vou me sentir melhor se eu comer um pouco de javali delicioso.
Sub1_Viska_3_4_11,...
Sub1_Viska_3_4_12,... Hum. É mesmo?
Sub1_Viska_3_4_13,"Siga-me, então."
Sub1_Viska_3_4_14,Farei a melhor comida tradicional dos Orcs.
Sub1_Viska_3_4_15,"(Sim, isso é exatamente o que eu queria!)"
Sub1_Viska_3_5_1,"Uau, estou cheia."
Sub1_Viska_3_5_2,Como eu imaginava!
Sub1_Viska_3_5_3,E é tanta comida! Tão gostoso!
Sub1_Viska_3_5_4,A comida do mundo terrestre é boa mesmo.
Sub1_Viska_3_5_5,Ha ha ha! Fiz bem em salvar aqueles Orcs.
Sub1_Viska_3_5_6,Ha ha ha. Que bom que gostou.
Sub1_Viska_3_5_7,O que você disse por último?
Sub1_Viska_3_5_8,Hum? N-nada. Está tão gostoso que parece que o meu estômago vai explodir.
Sub1_Viska_3_5_9,"Ha ha, certo."
Sub1_Viska_3_5_10,Queria agradecer mais uma vez por ter nos ajudado.
Sub1_Viska_3_5_11,Porém...
Sub1_Viska_3_5_12,há alguns dos meus homens que acham que você é perigosa.
Sub1_Viska_3_5_13,"Então, se tiver terminado... eu gostaria de pedir para você partir."
Sub1_Viska_3_5_14,"Hum. Você é esperto. Bem, é compreensível."
Sub1_Viska_3_5_15,"Entendi. Já fiz o que tinha que fazer e estou me sentindo bem, então vou embora."
Sub1_Viska_3_5_16,Espero não ter magoado seus sentimentos.
Sub1_Viska_3_5_17,"Mas como líder da minha tribo, gostaria de saber o nome da nossa salvadora..."
Sub1_Viska_3_5_18,"He he he, se você diz."
Sub1_Viska_3_5_19,Meu nome é Viska.
Sub1_Viska_3_5_20,O Grande Demônio que se tornará a Senhora das Trevas!
Sub1_Viska_3_5_21,...? Senhora das Trevas?
Sub1_Viska_3_5_22,Por quê? Por que está me encarando desse jeito?
Sub1_Viska_3_5_23,Hum... Por nada. Só achei interessante.
Sub1_Viska_3_5_24,Por que você quer se tornar a Senhora das Trevas?
Sub1_Viska_3_5_25,Ser Senhor das Trevas significa ser o melhor!
Sub1_Viska_3_5_26,"Dessa forma, eu conseguirei comer e fazer o que eu quiser."
Sub1_Viska_3_5_27,"Basicamente, significa que eu vou me divertir muito. He he he."
Sub1_Viska_3_5_28,"Bem, suponho que tornar-se o melhor tenha seu mérito."
Sub1_Viska_3_5_29,Permita que eu pergunte algo.
Sub1_Viska_3_5_30,"Se você se tornar Senhora das Trevas, o que fará em relação ao mundo terrestre?"
Sub1_Viska_3_5_31,Hum? Não tem por que incomodar as raças fracas do mundo terrestre.
Sub1_Viska_3_5_32,"A alma de vocês nem é gostosa. Contanto que eu não seja perturbada, não vou perturbar vocês."
Sub1_Viska_3_5_33,Seria melhor deixar vocês viverem e fazerem comida boa para mim.
Sub1_Viska_3_5_34,"Vou dar uma passada de vez em quando para comer, então me trate bem! He he he..."
Sub1_Viska_3_5_35,Hum... Você é um Demônio interessante.
Sub1_Viska_3_5_36,Posso perguntar por que decidiu nos ajudar?
Sub1_Viska_3_5_37,Queria comer javali... Hum.
Sub1_Viska_3_5_38,"Ah, hum... Acho que havia alguém chamado Malduk..."
Sub1_Viska_3_5_39,Ouvi dizer que ele é um Demônio bem forte.
Sub1_Viska_3_5_40,Disseram que ele está nas Planícies de Galluah. Ele não está por aqui?
Sub1_Viska_3_5_41,"Já que é próximo, pensei que talvez eu fosse descobrir algo interessante..."
Sub1_Viska_3_5_42,Hum...
Sub1_Viska_3_5_43,O que você fará quando eu lhe disser?
Sub1_Viska_3_5_44,Não é óbvio?
Sub1_Viska_3_5_45,Vou comê-lo.
Sub1_Viska_3_5_46,Vou devorar até o último pedacinho da alma dele. Tudinho. He he he he...
Sub1_Viska_4_1_1,Então está no laboratório secreto nas Planícies de Galluah?
Sub1_Viska_4_1_2,"Deve estar por aqui, de acordo com o Orc Xamã."
Sub1_Viska_4_1_3,Vejo vários Demônios e Mortos-Vivos inferiores... mas e a entrada para o laboratório?
Sub1_Viska_4_1_4,...
Sub1_Viska_4_1_5,"Argh, está bem."
Sub1_Viska_4_1_6,Vou matar todos eles até eu encontrar!
Sub1_Viska_4_2_1,Estava me perguntando de onde vinha todo esse barulho.
Sub1_Viska_4_2_2,Quem é você?
Sub1_Viska_4_2_3,Quem você acha que eu sou?
Sub1_Viska_4_2_4,"Meu nome é Viska, e estou aqui para devorar você!"
Sub1_Viska_4_2_5,Hum. Os Demônios me falaram a respeito...
Sub1_Viska_4_2_6,"E então, você é a Devoradora de Demônios?"
Sub1_Viska_4_2_7,Interessante. Um Demônio estranho que absorve poder...
Sub1_Viska_4_2_8,"Ouvi dizer que você comeu Kitrax, a Rainha dos Pesadelos."
Sub1_Viska_4_2_9,"Ah, aquela mulher que se parecia com um cavalo? O gosto dela era bom. Delicioso."
Sub1_Viska_4_2_10,Maravilha. Estive procurando por outra presa como aquela...
Sub1_Viska_4_2_11,"Mas, olhando assim, não acho que você seja tão apetitoso."
Sub1_Viska_4_2_12,"Hahaha, que língua atrevida."
Sub1_Viska_4_2_13,"Você, Epis e todos os traidores são iguais..."
Sub1_Viska_4_2_14,Vocês nem pensam em trabalhar para Demônios.
Sub1_Viska_4_2_15,Não me faça rir. Desde quando Demônios trabalham em grupo?
Sub1_Viska_4_2_16,"Bem, já chega. Não quero perder tempo conversando com a minha comida."
Sub1_Viska_4_2_17,Morra e torne-se parte do meu poder!
Sub1_Viska_4_2_18,Argh!? Que sensação horrível é essa...?
Sub1_Viska_4_2_19,He he. É uma armadilha especial que eu preparei caso aquela Epis traidora aparecesse novamente.
Sub1_Viska_4_2_20,"É uma pena eu não ter conseguido capturar Epis, mas vou me contentar com você."
Sub1_Viska_4_2_21,Ha ha ha ha. Que bom que eu estudei a maldição dela.
Sub1_Viska_4_2_22,Meu corpo... não...!
Sub1_Viska_4_2_23,"Contanto que estejamos no mundo terrestre, fica fácil lidar com Demônios cujo poder real se encontra apenas em sua mente."
Sub1_Viska_4_2_24,"Esta maldição separa o corpo e a mente. Quando a mente se dispersa, esse corpo vira um boneco oco."
Sub1_Viska_4_2_25,Acalme-se e espere aqui. Vou esperar até você enfraquecer para lhe usar como cobaia.
Sub1_Viska_4_2_26,Já estou ansioso para pesquisar esse poder. Ha ha ha ha!!!
Sub1_Viska_4_2_27,Uh...!
Sub1_Viska_4_2_28,Tsc. Será que o contrato foi cancelado pelo fato de a minha mente estar separada dela?
Sub1_Viska_4_2_29,O recipiente daquela maldição... Será que ele copiou o poder dela de alguma forma? Repugnante...
Sub1_Viska_4_2_30,Hum...?
Sub1_Viska_4_2_31,Mas ainda há um jeito...
Sub1_Viska_4_2_32,"Ei, garota. Está me ouvindo?"
Sub1_Viska_4_2_33,......
Sub1_Viska_4_2_34,O Demônio do contrato...
Sub1_Viska_4_2_35,O que aconteceu...?
Sub1_Viska_4_2_36,Estou viva...?
Sub1_Viska_4_2_37,É claro que sim.
Sub1_Viska_4_2_38,Eu cumpri a minha parte do contrato e mantive você viva.
Sub1_Viska_4_2_39,"Sério...? Ah, sim..."
Sub1_Viska_4_2_40,E este poder do meu corpo...
Sub1_Viska_4_2_41,"Então, o poder que eu absorvi permaneceu naquele corpo. É isso que ele quis dizer com pesquisa."
Sub1_Viska_4_2_42,"Ei, humana. Vamos fazer outro contrato."
Sub1_Viska_4_2_43,Deixe o seu corpo para mim.
Sub1_Viska_4_2_44,....
Sub1_Viska_4_2_45,Não estou a fim.
Sub1_Viska_4_2_46,... O quê? Eu ouvi direito?
Sub1_Viska_4_2_47,Eu disse que não estou a fim.
Sub1_Viska_4_2_48,Quando você usa o meu corpo...
Sub1_Viska_4_2_49,C-coisas assustadoras acontecem...
Sub1_Viska_4_2_50,*...Suspiro*. Ei.
Sub1_Viska_4_2_51,Esqueceu?
Sub1_Viska_4_2_52,A raiva daquele dia. A dor daquele dia.
Sub1_Viska_4_2_53,Nosso primeiro encontro foi muito intenso.
Sub1_Viska_4_2_54,"Seus amigos, sua família e seus pais tinham virado carne moída,"
Sub1_Viska_4_2_55,"e você estava ferida pela lâmina de um Demônio, sangrando, se contorcendo."
Sub1_Viska_4_2_56,Dizendo que não queria morrer. Que queria viver. Você pediu ajuda. A quem quer que fosse.
Sub1_Viska_4_2_57,E quem foi que te ajudou naquele momento?
Sub1_Viska_4_2_58,...
Sub1_Viska_4_2_59,"Não foi? Só eu, não foi?"
Sub1_Viska_4_2_60,Ninguém é gentil com os fracos.
Sub1_Viska_4_2_61,Esta é a lei da selva. Apenas os fortes sobrevivem.
Sub1_Viska_4_2_62,"Você será devorada se for fraca. Se for forte, você devora os outros."
Sub1_Viska_4_2_63,Você está certa.
Sub1_Viska_4_2_64,Mas o seu poder está comigo agora...
Sub1_Viska_4_2_65,"Eu estava adormecida, mas vi você lutar, então eu meio que sei como usar..."
Sub1_Viska_4_2_66,Sim. Se eu puder usar esse poder para ajudar as pessoas...
Sub1_Viska_4_2_67,He he... Ha ha ha! Você realmente acha isso!?
Sub1_Viska_4_2_68,"Sim, você tem o poder."
Sub1_Viska_4_2_69,Mas quanto desse poder você acha que consegue aguentar?
Sub1_Viska_4_2_70,"E, mesmo assim, quem você acha que irá te entender?"
Sub1_Viska_4_2_71,Você não é mais apenas uma humana.
Sub1_Viska_4_2_72,"Para os humanos, você é igual a um Demônio."
Sub1_Viska_4_2_73,Hum. Você é um Demônio-humano agora.
Sub1_Viska_4_2_74,"Todos vão lhe tratar como um monstro, e vão ficar pensando em como se livrar de você."
Sub1_Viska_4_2_75,E aí? Acha que consegue lidar com isso?
Sub1_Viska_4_2_76,Argh...
Sub1_Viska_4_2_77,"E você só viu como é usado, mas nunca usou o poder."
Sub1_Viska_4_2_78,"Você vai acabar morrendo de novo, sem conseguir fazer nada."
Sub1_Viska_4_2_79,Não temos tempo. Faça outro acordo comigo.
Sub1_Viska_4_2_80,"Se não agir agora, você será cobaia de Malduk para sempre."
Sub1_Viska_4_2_81,...
Sub1_Viska_4_2_82,... Você também está com medo.
Sub1_Viska_4_2_83,... O quê?
Sub1_Viska_4_2_84,"Agora que não temos mais um contrato, se eu não concordar, você nunca mais poderá usar o meu corpo."
Sub1_Viska_4_2_85,"E todo o poder que você acumulou até agora está nele,"
Sub1_Viska_4_2_86,então você não pode fazer nada. Você também morrerá nas mãos de Malduk.
Sub1_Viska_4_2_87,Humpf. Tem razão.
Sub1_Viska_4_2_88,Mas não acho que você vá escolher isso.
Sub1_Viska_4_2_89,E isso também é um contrato a seu favor.
Sub1_Viska_4_2_90,...
Sub1_Viska_4_2_91,"Não fique tão nervosa, humana."
Sub1_Viska_4_2_92,"Quando concordamos em fazer nosso contrato, eu falei para você, não falei? Não vou deixar você morrer."
Sub1_Viska_4_2_93,"Mesmo que o nosso contrato tenha sido temporariamente quebrado, eu cumpro minhas promessas."
Sub1_Viska_4_2_94,Não me compare àqueles Demônios inferiores ou humanos que não cumprem o que prometem.
Sub1_Viska_4_2_95,Você não entende o porquê de eu estar pedindo outro contrato?
Sub1_Viska_4_2_96,....
Sub1_Viska_4_2_97,Isso é bom para nós duas.
Sub1_Viska_4_2_98,Seu corpo não é forte...
Sub1_Viska_4_2_99,Mas é bom para usar em inimigos que a subestimam.
Sub1_Viska_4_2_100,E é bom ficar no meio dos humanos para obter resultados.
Sub1_Viska_4_2_101,"Além do mais, podemos comer um monte de comida gostosa usando sua aparência fofa."
Sub1_Viska_4_2_102,"Bem, eu também gosto de comer..."
Sub1_Viska_4_2_103,Não é? Hum hum hum... E você sabe que se assinar outro contrato comigo...
Sub1_Viska_4_2_104,pode continuar sua vingança contra os Demônios por quanto tempo quiser.
Sub1_Viska_4_2_105,...!!
Sub1_Viska_4_2_106,"O que, achou que eu não soubesse?"
Sub1_Viska_4_2_107,"É claro que eu sei. Por compartilhar o corpo com você, vejo seus pensamentos com clareza."
Sub1_Viska_4_2_108,"Enquanto você dormia, eu vi suas memórias."
Sub1_Viska_4_2_109,"E não é só isso. Sempre que você acordava brevemente, era quando eu estava matando Demônios."
Sub1_Viska_4_2_110,Isso prova que você também estava gostando.
Sub1_Viska_4_2_111,"Seus pais, seus amigos, seus vizinhos."
Sub1_Viska_4_2_112,"Você odeia os Demônios que os mataram, não odeia? Eles não são imperdoáveis?"
Sub1_Viska_4_2_113,É natural.
Sub1_Viska_4_2_114,Seja honesta. Você também odeia estar comigo.
Sub1_Viska_4_2_115,"Sim, você está certa."
Sub1_Viska_4_2_116,"Eu odeio Demônios. Eu os detesto, e não vou perdoá-los."
Sub1_Viska_4_2_117,Eu nem quero reconhecer o fato de eu estar dividindo meu corpo com um Demônio.
