KEY,German
E_C19_September_Gau01_46,"Mach dir darüber keine Sorgen!\nIch habe einen Gast eingeladen, der Gau gut kontrollieren kann!"
E_C19_September_Gau01_47,War ich vorhin zu gemein zu Rodina ...
E_C19_September_Gau01_48,"Ha ... Aber ich bin nicht in der Stimmung, irgendetwas zu machen."
E_C19_September_Gau01_49,Warum zum Teufel habe ich das nur getan ...
E_C19_September_Gau01_50,Ausgerechnet an meinem Geburtstag ...
E_C19_September_Gau01_51,Wie kann ich meine liebsten Menschen so ...
E_C19_September_Gau01_52,...?
E_C19_September_Gau01_53,Das rote Licht da ...
E_C19_September_Gau01_54,"Gau, was machst du hier an deinem Geburtstag?"
E_C19_September_Gau01_55,Le... Lei? 
E_C19_September_Gau01_56,Warum bist du hier ...
E_C19_September_Gau01_57,"Deine Vergangenheit wird sich nicht ändern, auch wenn du weiterhin so traurig bist. "
E_C19_September_Gau01_58,"Auf die Gegenwart, auf das hier kommt es an."
E_C19_September_Gau01_59,"Wirst du jedes Mal, wenn dich deine Vergangenheit einholt, deine wertvolle Gegenwart aufgeben?"
E_C19_September_Gau01_60,A...aber ... Ich ...
E_C19_September_Gau01_61,"Dann zeige ich dir mal, was du so zu verlieren hast."
E_C19_September_Gau01_62,"Schließe deine Augen, nimm meine Hand und folge mir."
E_C19_September_Gau01_63,Oh .... Jetzt sofort ...?
E_C19_September_Gau01_64,Le... Lei... Wo willst du nur hin. 
E_C19_September_Gau01_65,Jetzt öffne deine Augen. 
E_C19_September_Gau01_66,Gau!! Alles Gute zum Geburtstag! 
E_C19_September_Gau01_67,"Alles gute zum Geburtstag, Onkel Gau!!"
E_C19_September_Gau01_68,"Ich habe einen Kuchen mit wilden Beeren gemacht, die du magst!"
E_C19_September_Gau01_69,Und ich werde dir eine nicht schmelzende Eismundharmonika machen!
E_C19_September_Gau01_70,Hahaha! Deinen Geburtstag darf ich natürlich nicht verpassen!
E_C19_September_Gau01_71,Und das Eisbier vom Schneeberg hier ist super lecker!
E_C19_September_Gau01_72,Ah ...
E_C19_September_Gau01_73,"Alle sind hierher gekommen, um deinen Geburtstag zu feiern."
E_C19_September_Gau01_74,"Denkst du immer noch, dass du es nicht wert bist?"
E_C19_September_Gau01_75,Ich ... Ich bin ... Wirklich ...
E_C19_September_Gau01_76,"Danke, euch allen ..."
E_C19_September_Gau01_77,"Es ist zu früh, um emotional zu werden. Haha"
E_C19_September_Gau01_78,Du hast mein Geschenk noch nicht geöffnet.
E_C19_September_Gau01_79,Oh ...?
E_C19_September_Gau01_80,"Ich habe etwas Besonderes für dich vorbereitet, Gau."
E_C19_September_Gau01_81,Herzlichen Glückwunsch zum Geburtstag.
E_C19_September_Gau01_82,Onkel Gau!!!!
E_C19_September_Gau01_83,Ki... Kinder ...! Irin ...!
E_C19_September_Gau01_84,Diese Party ist ein voller Erfolg.
E_C19_Sep_Scarlet_01,"Prinzessin, alles Gute zum Geburtstag."
E_C19_Sep_Scarlet_02,Die Leute jubelten viel bei der Tagesparade.
E_C19_Sep_Scarlet_03,"Haha, Eure Hoheit wird von Ihr Volk sehr geliebt."
E_C19_Sep_Scarlet_04,"Das Kind hat der Prinzessin ein Gewinde geschenkt, oder?"
E_C19_Sep_Scarlet_05,Sie hätte etwas Wertvolleres als das da verdient.
E_C19_Sep_Scarlet_06,Deshalb habe ich das hier vorberei...
E_C19_Sep_Scarlet_07,Genug. Ihr übertreibt.
E_C19_Sep_Scarlet_08,Prinzessin. Hier seid Ihr gewesen.
E_C19_Sep_Scarlet_09,Jeder wartet auf Euch.
E_C19_Sep_Scarlet_10,Dann werde ich jetzt mal gehen. Einen schönen Tag noch.
E_C19_Sep_Scarlet_11,Prinzessin. Sie sehen sehr besorgt aus.
E_C19_Sep_Scarlet_12,... Ist das so? Ich habe dich beunruhigt.
E_C19_Sep_Scarlet_13,"Ich erwähne dies jedes Jahr, aber ... heute ist Euer Geburtstag."
E_C19_Sep_Scarlet_14,Bitte macht Euch keine Sorgen und genießt diesen Tag.
E_C19_Sep_Scarlet_15,... Danke dir. Ich werde es versuchen.
E_C19_Sep_Scarlet_16,... Ich werde Chase und Clause suchen.
E_C19_Sep_Scarlet_17,Sie wollten Feuerholz holen und kamen noch nicht zurück.
E_C19_Sep_Scarlet_18,"Gut, geh."
E_C19_Sep_Scarlet_19,"Seid ihr bis nach Ogria gegangen, um Brennholz zu holen?"
E_C19_Sep_Scarlet_20,? Da sind wir nicht gewesen.
E_C19_Sep_Scarlet_21,Haha ... Nein. 
E_C19_Sep_Scarlet_22,"Chase ist für einen Moment verschwunden, also habe ich nach ihm gesucht."
E_C19_Sep_Scarlet_23,"Ihr seid ... Nein, es ist schon in Ordnung."
E_C19_Sep_Scarlet_24,Geht und beschützt die Prinzessin.
E_C19_Sep_Scarlet_25,"Hauptmann Demia, ist alles in Ordnung?"
E_C19_Sep_Scarlet_26,Eure Hoheit fühlt sich heute nicht so gut.
E_C19_Sep_Scarlet_27,"Sie denkt über das nach, was vor 3 Jahren an ihrem Geburtstag passiert ist."
E_C19_Sep_Scarlet_28,Was ist denn vor 3 Jahren passiert?!
E_C19_Sep_Scarlet_29,Hmm ... Meint Ihr den Vorfall bei dem ein Attentäter den König auf der Geburtstagsfeier der Prinzessin töten wollte
E_C19_Sep_Scarlet_30,und aufgrund dessen sich die Krankheit des Königs verschlimmerte?
E_C19_Sep_Scarlet_31,Du sollst es genauer erklären. Er sollte auch davon wissen.
E_C19_Sep_Scarlet_32,"Wir konnten zwar den Attentäter sofort fassen,"
E_C19_Sep_Scarlet_33,"aber er meinte, dass sein eigentlicher Ziel Prinzessin Scarlet sei."
E_C19_Sep_Scarlet_34,"(Dieser Vorfall endet damit, dass man nicht weiß, wer das wirklich getan hat.)"
E_C19_Sep_Scarlet_35,Danach wurde jedes Jahr am Geburtstag der Prinzessin darüber geredet
E_C19_Sep_Scarlet_36,und sie konnte ihren Geburtstag nie genießen oder wirklich glücklich sein.
E_C19_Sep_Scarlet_37,"Wenn ich diese Adlige nur sehe, die der Prinzessin nach außen hin schmeicheln, aber hinten ihrem Rücken über sie tratschen, werde ich richtig wütend ..."
E_C19_Sep_Scarlet_38,Hauptmann Demia ...
E_C19_Sep_Scarlet_39,Zumindest kann sie dieses Jahr ihren Geburtstag außerhalb des Schlosses verbringen.
E_C19_Sep_Scarlet_40,... Ich habe zu viele unnötige Dinge gesagt.
E_C19_Sep_Scarlet_41,Lasst Prinzessin nichts davon spüren. Macht einfach euren Job.
E_C19_Sep_Scarlet_42,... Verstanden.
E_C19_Sep_Scarlet_43,"Prinzessin. Entschuldigt, dass wir zu spät sind."
E_C19_Sep_Scarlet_44,"Es ist alles in Ordnung. Ich schaute auf den See, während ich wartete."
E_C19_Sep_Scarlet_45,"Es war sehr angenehm und ich merkte nicht, wie die Zeit verging."
E_C19_Sep_Scarlet_46,Prinzessin...
E_C19_Sep_Scarlet_47,...! Chase?!
E_C19_Sep_Scarlet_48,"Ich habe gehört, dass heute Euer Geburtstag ist."
E_C19_Sep_Scarlet_49,"(Dieser taktlose Kerl, ich habe ihm doch gesagt ...!)"
E_C19_Sep_Scarlet_50,"Am Geburtstag sollt Ihr glücklich sein, aber Ihr seht sehr traurig aus."
E_C19_Sep_Scarlet_51,Es ist ...
E_C19_Sep_Scarlet_52,Daher habe ich das hier vorbereitet.
E_C19_Sep_Scarlet_53,Das ist ... ein Gewinde.
E_C19_Sep_Scarlet_54,"Clause hat mir beigebracht, wie man sowas macht. Wir haben es vorhin zusammen gebastelt."
E_C19_Sep_Scarlet_55,Demia macht sich Sorgen um Euch. Sie ist traurig.
E_C19_Sep_Scarlet_56,"Jeder würde lachen, wenn die Prinzessin auch lacht."
E_C19_Sep_Scarlet_57,Chase ...
E_C19_Sep_Scarlet_58,Ich habe euch beunruhigt. Danke.
E_C19_Sep_Scarlet_59,Ich schätze ... eure Sorgen sehr.
E_C19_Sep_Scarlet_60,"Ich bin froh, dass ihr an meiner Seite seid."
E_C19_Sep_Scarlet_61,"Es ist schön, sie lächeln zu sehen, Prinzessin."
E_C19_Sep_Scarlet_62,Aber er da ... Ich kann ihm noch nicht ganz vertrauen.
E_C19_Sep_Scarlet_63,"Ich verstehe, warum Ihr so denkt."
E_C19_Sep_Scarlet_64,"Aber wie wäre es, wenn Ihr Chase lobt und sagt, dass er einen guten Job gemacht hat?"
E_C19_Sep_Scarlet_65,"Wenn er die Prinzessin auf dem Rückweg gut beschützt, werde ich es tun."
E_C19_Sep_Arch_01,"Die Kreaturen, die Lua erschuf, sind alle sehr verschiedene Wesen."
E_C19_Sep_Arch_02,"Es sind wunderschöne Wesen, die die Flammen des Lebens in vollen Zügen genossen haben."
E_C19_Sep_Arch_03,"Sie sind aber auch schwache und junge Wesen, die sich selbst verletzen und ständig an sich zweifeln."
E_C19_Sep_Arch_04,Engels Bruder!
E_C19_Sep_Arch_05,"(Ich habe mich perfekt verkleidet. Woher wusste er, dass ich ein Engel bin ...!)"
E_C19_Sep_Arch_06,Deine Flügel ... Ähneln die einem Engel! Sie sind aufgedunsen und so weiß!
E_C19_Sep_Arch_07,Ich habe Leute mit Flügeln gesehen.
E_C19_Sep_Arch_08,"Aber ich habe solch weiße, wunderschöne Flügel noch nie gesehen!"
E_C19_Sep_Arch_09,Hmm ... Das hast du also gemeint.
E_C19_Sep_Arch_10,"Allerdings, Mensch. Warum hast du mich gerufen?"
E_C19_Sep_Arch_11,Weil Deine Flügel hübsch sind!
E_C19_Sep_Arch_12,…
E_C19_Sep_Arch_13,Oh! Warte!
E_C19_Sep_Arch_14,Ehrlich gesagt wollte ich Dich um etwas bitten!
E_C19_Sep_Arch_15,Ich lehne es ab.
E_C19_Sep_Arch_16,Bitte nur für einen Moment!
E_C19_Sep_Arch_17,"Ich möchte heute meiner Schwester ein wertvolles Geschenk geben, weil sie heute Geburtstag hat ...!"
E_C19_Sep_Arch_18,Und was hast das mit mir zu tun?
E_C19_Sep_Arch_19,"Sie ist immer zu Hause, weil sie sehr schwach ist."
E_C19_Sep_Arch_20,"Du siehst aus wie ein Engel. Daher dachte ich mir, dass du sie ermutigen kannst,"
E_C19_Sep_Arch_21,sodass es ihr bald besser geht ...
E_C19_Sep_Arch_22,"Dazu kommt, dass heute ihr Geburtstag ist ... und es uns viel bedeuten wird."
E_C19_Sep_Arch_23,Warum sind Geburtstage wichtig?
E_C19_Sep_Arch_24,"Es ist nur der Tag, an dem du geboren wurdest."
E_C19_Sep_Arch_25,Äh ... Hmm ... Stimmt ... Aber ...
E_C19_Sep_Arch_26,(Was ist los? Mag er keine Geburtstage?)
E_C19_Sep_Arch_27,"Meine Mutter sagte, dass es am Geburtstag nicht nur ums Feiern geht,"
E_C19_Sep_Arch_28,"sondern um das Begrüßen, dass du auf diese Welt gekommen bist!"
E_C19_Sep_Arch_29,Begrüßen ...?
E_C19_Sep_Arch_30,"Wenn wir geboren werden, sind wir immer mit unserer Familie zusammen,"
E_C19_Sep_Arch_31,"aber sobald wir erwachsen werden, wird die Welt, die wir sehen, immer größer."
E_C19_Sep_Arch_32,"Es ist also möglich, dass wir uns irgendwann einsam fühlen."
E_C19_Sep_Arch_33,"Daher feiern wir unsere Geburtstage, damit wir immer zusammen sein können!"
E_C19_Sep_Arch_34,…
E_C19_Sep_Arch_35,Hattest du sowas nicht gehabt?
E_C19_Sep_Arch_36,"Eine Geburtstagsfeier, bei der du gefeiert wirst oder anderen beglückwünscht?"
E_C19_Sep_Arch_37,"Die Göttin hat uns bereits einen bestimmten Sinn gegeben, als sie uns in diese Welt gebracht hatte. Also sind solche Emotionen ein Zeichen von Untreue. "
E_C19_Sep_Arch_38,"Das Böse zu verurteilen ist der Sinn des Lebens, den uns die Göttin gegeben hat."
E_C19_Sep_Arch_39,"Wir, die unseren Sinn kennen, brauchen keinen Geburtstag wie ihr."
E_C19_Sep_Arch_40,Aber auch Priester feiern Geburtstag!
E_C19_Sep_Arch_41,Sie werden sogar mehr beglückwünscht ... 
E_C19_Sep_Arch_42,Du bist einfach nur strenger als gewöhnliche Priester.
E_C19_Sep_Arch_43,"Auch wenn ihr dem Willen der Göttin folgt, seid ihr nur normale Menschen."
E_C19_Sep_Arch_44,"Menschen, die in Sorgen und Zweifel ertrinken."
E_C19_Sep_Arch_45,Alles was du sagst ist so schwer ...
E_C19_Sep_Arch_46,Wann ist denn dein Geburtstag?
E_C19_Sep_Arch_47,"Als ich das erste Mal aufgewacht bin, ist ... heute. "
E_C19_Sep_Arch_48,Du bist also am selben Tag wie meine Schwester geboren!
E_C19_Sep_Arch_49,Feierst du heute auch deinen Geburtstag?
E_C19_Sep_Arch_50,"Ha  ... ich wusste zwar, dass junge Menschen naiv sind ... "
E_C19_Sep_Arch_51,"Ich sagte, es ist unnötig. Diese Dinge sind nur für Menschen mit Zweifeln ..."
E_C19_Sep_Arch_52,Also hast du bis jetzt noch nie Geburtstag gefeiert?!
E_C19_Sep_Arch_53,Das geht aber nicht!
E_C19_Sep_Arch_54,"Das Feiern des Geburtstages heißt, dass du auf diese Welt gekommen bist."
E_C19_Sep_Arch_55,"Wenn dich niemand beglückwünscht, wirst du auch einsam sein!!"
E_C19_Sep_Arch_56,"Warte ... Lass meine Hand los, Mensch!"
E_C19_Sep_Arch_57,Lass uns zu mir nach Hause gehen! Wir werden zusammen feiern!
E_C19_Sep_Arch_58,"Ich sagte, es ist unnötig ...!"
E_C19_Sep_Arch_59,"Engel sind die Wesen, die Lua geschaffen hat, um ihren Willen zu verwirklichen."
E_C19_Sep_Arch_60,"Wir sind die Kreaturen, die mit Zweck und Verwendung hergestellt wurden. Die Hände und Füße der Göttin."
E_C19_Sep_Arch_61,Wir dienen nur unserer Göttin.
E_C19_Sep_Arch_62,"Wir haben also keine Angst, auch wenn wir alleine auf der Welt sind. "
E_C19_Sep_Arch_63,Wir sind nicht einsam.
E_C19_Sep_Arch_64,"Aber die Wärme, die ich fühlte, als ich die Hand des Jungen hielt ..."
E_C19_Sep_Chrisha01_1,"Chrisha, hier dein Geburtstagsgeschenk."
E_C19_Sep_Chrisha01_2,"Aber verschwende nicht deine Zeit, indem du dich zu sehr freust."
E_C19_Sep_Chrisha01_3,"Es ist nichts Besonderes oder Großes, nur weil es dein Geburtstag ist."
E_C19_Sep_Chrisha01_4,Ok? Du kannst in keiner Situation schwach oder naiv werden.
E_C19_Sep_Chrisha01_5,"Ja, Vater."
E_C19_Sep_Chrisha01_6,Ich werde es mir merken und unserer Familie keine Schande bringen.
E_C19_Sep_Chrisha01_7,Hier bist du also gewesen.
E_C19_Sep_Chrisha01_8,Ist alles in Ordnung?
E_C19_Sep_Chrisha01_9,"Es muss schon etwas Schlimmes passieren, damit ihr mich bis hierhin aufsucht."
E_C19_Sep_Chrisha01_10,"Wir haben gehört, dass heute Ihr Geburtstag ist."
E_C19_Sep_Chrisha01_11,"Also kamen wir hierher, um zusammen zu feiern ..."
E_C19_Sep_Chrisha01_12,... Arbeitet Ihr jetzt?
E_C19_Sep_Chrisha01_13,Ich bin die Inquisitorin des Reiches und Kommandantin der Magieritter.
E_C19_Sep_Chrisha01_14,"Da kann ich mich nicht ausruhen. Es gibt keine Ausnahmen, nur weil ich Geburtstag habe."
E_C19_Sep_Chrisha01_15,Hah ...
E_C19_Sep_Chrisha01_16,Huhuhu. Sie ist so kaltherzig.
E_C19_Sep_Chrisha01_17,Also habe ich das perfekte Geschenk für dich vorbereitet.
E_C19_Sep_Chrisha01_18, ... Was meint Ihr damit? Und das ist ...
E_C19_Sep_Chrisha01_19,"Für Chrisha, die sich dem Kaiserreich widmet, von seiner Hoheit, dem König selbst."
E_C19_Sep_Chrisha01_20,Er gab Euch einen besonderen Urlaub.
E_C19_Sep_Chrisha01_21,"Also! Musst du heute nicht arbeiten, oder besser gesagt du darfst heute nicht arbeiten!"
E_C19_Sep_Chrisha01_22,...
E_C19_Sep_Chrisha01_23,"Herzlichen Glückwunsch, Chrisha."
E_C19_Sep_Chrisha01_24,Alles Gute zum Geburtstag.
E_C19_Sep_Chrisha01_25,...
E_C19_Sep_Chrisha01_26,Verstanden. Dann könnt ihr jetzt gehen.
E_C19_Sep_Chrisha01_27,Hmm?
E_C19_Sep_Chrisha01_28,"Ich habe doch gesagt, dass ich arbeite. Ich weiß, was Seine Hoheit damit meinte. Also, geht jetzt."
E_C19_Sep_Chrisha01_29,...
E_C19_Sep_Chrisha01_30,Damit habe ich gerechnet.
E_C19_Sep_Chrisha01_31,"Also habe ich mich gut darauf vorbereitet. Dann bitte, Glenwys."
E_C19_Sep_Chrisha01_32,Ok. Überlasst es mir.
E_C19_Sep_Chrisha01_33,"(Sie verstehen sich gut ... Ich möchte, dass sie gehen, weil es so laut ist ...)"
E_C19_Sep_Chrisha01_34,Was macht Ihr da?
E_C19_Sep_Chrisha01_35,Entschuldigt meine Unhöflichkeit ...!
E_C19_Sep_Chrisha01_36,"Kümmert Euch bitte um den Rest, Vize-Hauptmann Fluss!"
E_C19_Sep_Chrisha01_37,Huhuhu. Mach dir keine Sorgen. Habt eine gute Zeit!
E_C19_Sep_Chrisha01_38,Hah ...
E_C19_Sep_Chrisha01_39,Ich erwarte eine Erklärung. Meine Geduld ist erschöpft.
E_C19_Sep_Chrisha01_40,"Genauso, wie ich es mir dachte ... Ihr seid wütend? Es tut mir Leid."
E_C19_Sep_Chrisha01_41,"Ich habe mir über Euer Geschenk viele Gedanken gemacht,"
E_C19_Sep_Chrisha01_42,aber ich konnte nichts passendes finden. Vize-Hauptmann Fluss gab mir dann eine Idee ...
E_C19_Sep_Chrisha01_43,...
E_C19_Sep_Chrisha01_44,Ha ... Ok.
E_C19_Sep_Chrisha01_45,"Der König hat es bereits befohlen, also kann ich nicht entkommen ..."
E_C19_Sep_Chrisha01_46,Aber.
E_C19_Sep_Chrisha01_47,Aber?
E_C19_Sep_Chrisha01_48,... Ich habe an meinem Geburtstag noch nie was unternommen oder mich ausgeruht.
E_C19_Sep_Chrisha01_49,"Ich weiß wirklich nicht, was ich tun soll."
E_C19_Sep_Chrisha01_50,Ach du lieber Gott ... Was macht Ihr in Eurer Freizeit?
E_C19_Sep_Chrisha01_51,"Schach spielen oder Bücher lesen? Ich tue Dinge, die mein Gehirn fordern."
E_C19_Sep_Chrisha01_52,Man darf keinen Tag verschwenderisch verbringen.
E_C19_Sep_Chrisha01_53,Hm ... Dann ...
E_C19_Sep_Chrisha01_54,Chrisha! Dann überlasst es heute mir!
E_C19_Sep_Chrisha01_55,Euch?
E_C19_Sep_Chrisha01_56,"Ich weiß nicht, ob Euch die Aktivitäten einfacher Bürger als Adliger zusagen würden,"
E_C19_Sep_Chrisha01_57,"aber es ist ein besonderer Tag. Ich werde mein Bestes tun, damit Ihr es genießen könnt."
E_C19_Sep_Chrisha01_58,Hah ... Wenn Ihr es so sagt ...
E_C19_Sep_Chrisha01_59,"Danke, Glenwys."
E_C19_Sep_Chrisha01_60,"Ok! Danke, Chrisha."
E_C19_Sep_Baudouin01_01,"Wow, das war lecker. Dein Essen schmeckt immer so gut, Juno!"
E_C19_Sep_Baudouin01_02,Kein Problem. Aber trinkt Ihr heute nicht?
E_C19_Sep_Baudouin01_03,Nicht heute. Ich muss irgendwohin.
E_C19_Sep_Baudouin01_04,Das ist seltsam ... Ist alles in Ordnung?
E_C19_Sep_Baudouin01_05,Mach dir keine Sorgen. Als Priester gibt es manchmal solche Tage. 
E_C19_Sep_Baudouin01_06,Haha. Dann bis zum nächsten Mal.
E_C19_Sep_Baudouin01_07,"Ich kenne nicht mal meinen richtigen Namen. Wie soll ich dann wissen, wann ich Geburtstag habe?"
E_C19_Sep_Baudouin01_08,Ich hatte auch niemanden dafür beneidet. Ich hatte keine Zeit für Eifersucht.
E_C19_Sep_Baudouin01_09,"Es dauerte nicht lange, bis mein Vater mich zum Orden brachte"
E_C19_Sep_Baudouin01_10,und ich über andere Dinge als das Überleben nachdenken konnte.
E_C19_Sep_Baudouin01_11,Vor ungefähr 12 Jahren. Lua-Orden.
E_C19_Sep_Baudouin01_12,...
E_C19_Sep_Baudouin01_13,Hier warst du also.
E_C19_Sep_Baudouin01_14,Wo schaust du nur hin?
E_C19_Sep_Baudouin01_15,In der Küche feierte ein Kind seinen Geburtstag.
E_C19_Sep_Baudouin01_16,Einige Priester sind versammelt und haben Lieder gesungen.
E_C19_Sep_Baudouin01_17,"Ich erlebte zum ersten Mal, wie anstelle des Geburtstagsliedes eine Hymne gesungen wurde."
E_C19_Sep_Baudouin01_18,Also habe ich zugesehen.
E_C19_Sep_Baudouin01_19,"Oh, eine Geburtstagsfeier. Willst du mitmachen?"
E_C19_Sep_Baudouin01_20,"Auf keinen Fall. Ich finde es seltsam, Hymnen und kein Geburtstagslieder zu singen."
E_C19_Sep_Baudouin01_21,...
E_C19_Sep_Baudouin01_22,"Ich weiß nicht, woran mein Vater in diesem Moment gedacht hat."
E_C19_Sep_Baudouin01_23,"Vielleicht fühlte er sich schlecht, weil ich nie meinen Geburtstag gefeiert habe"
E_C19_Sep_Baudouin01_24,oder zum Geburtstag gratuliert wurde.
E_C19_Sep_Baudouin01_25,Aber ich wollte keine Geburtstagsfeier.
E_C19_Sep_Baudouin01_26,Ich hatte keinen Geburtstag.
E_C19_Sep_Baudouin01_27,"Außerdem wäre Vater der Einzige im Orden gewesen, der meinen Geburtstag feiern würde."
E_C19_Sep_Baudouin01_28,"Sich am Tisch setzen und den Kuchen genießen,"
E_C19_Sep_Baudouin01_29,wäre wirklich sehr umständlich gewesen.
E_C19_Sep_Baudouin01_30,"Eine Woche später schlug Vater vor, auszugehen."
E_C19_Sep_Baudouin01_31,"Ich habe es zwar vergessen,"
E_C19_Sep_Baudouin01_32,"aber dieser Tag war der Tag, an dem wir uns vor einem Jahr getroffen haben."
E_C19_Sep_Baudouin01_33,Alter Mann! Alter Maaaan!
E_C19_Sep_Baudouin01_34,"Hey, wie kannst du deinen Meister einen alten Mann nennen?"
E_C19_Sep_Baudouin01_35,"Ich nenne den alten Mann einen alten Mann, warum? Wohin gehst Du? Zu dieser Uhrzeit?"
E_C19_Sep_Baudouin01_36,"Ich gehe zum Abendessen aus. Du hast dich doch immer darüber beschwert, dass unsere Speisen nur voller Grünzeug sind."
E_C19_Sep_Baudouin01_37,Es war eine gewöhnliche Gaststätte. Eine Menge an Essen und es war sehr lecker.
E_C19_Sep_Baudouin01_38,Nach dem Abendessen haben wir einen langen Spaziergang gemacht.
E_C19_Sep_Baudouin01_39,"Dabei haben wir uns über viele Dinge unterhalten, ohne uns um etwas anderes zu kümmern."
E_C19_Sep_Baudouin01_40,Danach sind wir jedes Jahr am gleichen Tag zum Abendessen ausgegangen.
E_C19_Sep_Baudouin01_41,"Es dauerte nur 10 Jahre, bis er krank wurde."
E_C19_Sep_Baudouin01_42,"Aber es war genug, um es eine Jugenderinnerung zu nennen."
E_C19_Sep_Baudouin01_43,...
E_C19_Sep_Baudouin01_44,"Vater, hier bin ich."
E_C19_Sep_Baudouin01_45,"Weißt Du was? Die Gaststätte, zu der Du mich damals mitgenommen hast, ist verschwunden. Der Besitzer ist vor Kurzem im Ruhestand gegangen."
E_C19_Sep_Baudouin01_46,"Also ging ich zu meiner Lieblingsgaststätte. Das Essen dort ist auch sehr lecker. Ich wünschte, ich hätte es mit Dir zusammen besuchen können."
E_C19_Sep_Baudouin01_47,Ansonsten ist alles gleich geblieben.
E_C19_Sep_Baudouin01_48,"... Vater, weißt Du, dass Du mir viel mehr gegeben hast, als Du denkst?"
E_C19_Sep_Baudouin01_49,Danke. Es war eine gute Entscheidung damals mit Dir mitgekommen zu sein.
E_C19_Sep_Lilia01_01,Haha. Oh-yeah! Meine Schwester wird mir als Erste zum Geburtstag gratulieren.
