KEY,"ChineseTraditional"
E_C19_August_Phillop01_49,"喝完這個在夢裡唱個過癮吧！"
E_C19_August_Phillop01_50,"哦哦…這麼高貴的酒是什麼！！"
E_C19_August_Phillop01_51,"咔哈…真是痛快！！！哈哈哈！！"
E_C19_August_Phillop01_52,"哦哦"
E_C19_August_Phillop01_53,"我是矮人族最棒的男人，菲洛普！"
E_C19_August_Phillop01_54,"狂龍和惡龍都是我的手下敗將！"
E_C19_August_Phillop01_55,"不管再怎麼厲害的東西攻擊我。"
E_C19_August_Phillop01_56,"我的頭殼更硬！！！"
E_C19_August_Phillop01_57,"我的頭殼更硬…"
E_C19_August_Phillop01_58,"請起來吧！！"
E_C19_August_Phillop01_59,"哎喲…到底在做些什麼夢啦…"
E_C19_August_Phillop01_60,"zZZ…"
E_C19_August_Cleo01_01,"昨晚"
E_C19_August_Cleo01_02,"羅伊！今天幾號啊？"
E_C19_August_Cleo01_03,"這個你可以自己看吧？你認為我還會回答你這種問題到什麼時候啊。"
E_C19_August_Cleo01_04,"今天是30…不對，是31號。"
E_C19_August_Cleo01_05,"嗯～原來如此啊～？是哦～？知道了！"
E_C19_August_Cleo01_06,"…我要你「自己」去看了。是你自己不看的。"
E_C19_August_Cleo01_07,"凱瑟，芙萊兒。你們有時間嗎？"
E_C19_August_Cleo01_08,"有什麼事嗎？"
E_C19_August_Cleo01_09,"我有件事想拜託你們。"
E_C19_August_Cleo01_10,"隔天"
E_C19_August_Cleo01_11,"我說～芙萊兒啊～"
E_C19_August_Cleo01_12,"今天～是什麼日子啊～？"
E_C19_August_Cleo01_13,"今天嗎？！這個嘛～？我也不太清楚呢！"
E_C19_August_Cleo01_14,"對了。我得去森林撿些木柴才行！"
E_C19_August_Cleo01_15,"呵呵呵～芙萊兒真不會說謊～"
E_C19_August_Cleo01_16,"大家其實也沒必要這麼張羅啦～"
E_C19_August_Cleo01_17,"只要簡簡單單地慶祝就行了。竟然還有驚喜派對～"
E_C19_August_Cleo01_18,"當然，天才大魔法師的生日派對場面也要夠大啊。"
E_C19_August_Cleo01_19,"啊，克麗歐。"
E_C19_August_Cleo01_20,"凱瑟！後面的是什麼呢？"
E_C19_August_Cleo01_21,"是…史萊姆！想做史萊姆布丁！！"
E_C19_August_Cleo01_22,"芙萊兒！！我拿史萊姆來了！！"
E_C19_August_Cleo01_23,"噗，兩個人真是可愛！"
E_C19_August_Cleo01_24,"看來都很順利地在為我準備生日禮物呢～"
E_C19_August_Cleo01_25,"就當作不知道出去一趟好了！"
E_C19_August_Cleo01_26,"（咦…？）"
E_C19_August_Cleo01_27,"大家！我回來了～！"
E_C19_August_Cleo01_28,"你回來啦？你吃過晚餐才回來的嗎？"
E_C19_August_Cleo01_29,"本來想找你卻沒找到，所以大家都先吃了。"
E_C19_August_Cleo01_30,"欸！？！？！"
E_C19_August_Cleo01_31,"我有留克麗歐的份，等一下別忘了吃唷！"
E_C19_August_Cleo01_32,"等等！你們已經先吃了？！"
E_C19_August_Cleo01_33,"派對呢？？"
E_C19_August_Cleo01_34,"派對？有要準備什麼派對嗎…？"
E_C19_August_Cleo01_35,"當然啦，因為是我的…！！"
E_C19_August_Cleo01_36,"（不對…？芙萊兒不可能不管我就先吃飯吧？）"
E_C19_August_Cleo01_37,"（對啦！為了要騙我，所以才說已經吃了吧？）"
E_C19_August_Cleo01_38,"沒關係，芙萊兒。我在外面吃過了！"
E_C19_August_Cleo01_39,"真的嗎？那麼我先收掉囉。"
E_C19_August_Cleo01_40,"嗯，嗯！！"
E_C19_August_Cleo01_41,"（大家演得這麼逼真，我該假裝嚇一跳才對嗎？）"
E_C19_August_Cleo01_42,"（不知什麼時候給我驚喜呢？是現在嗎？）"
E_C19_August_Cleo01_43,"…（是現在嗎！？）"
E_C19_August_Cleo01_44,"…！！（是現在吧！？）"
E_C19_August_Cleo01_45,"（什麼嘛…？再過一會就是凌晨了耶？）"
E_C19_August_Cleo01_46,"（難道大家都不知道今天是我的生日嗎…？）"
E_C19_August_Cleo01_47,"（可是羅伊應該知道我的生日才對啊…？大家應該也都知道啊…）"
E_C19_August_Cleo01_48,"…"
E_C19_August_Cleo01_49,"什麼嘛…說什麼朋友…"
E_C19_August_Cleo01_50,"一整天就算沒有我也過得很好…"
E_C19_August_Cleo01_51,"結果…我的生日對大家來說都不重要…"
E_C19_August_Cleo01_52,"生日快樂，克麗歐！！！"
E_C19_August_Cleo01_53,"什…什麼…"
E_C19_August_Cleo01_54,"克麗歐…你哭了嗎？！"
E_C19_August_Cleo01_55,"真是的…！我就說我擔心克麗歐會傷心啊！！"
E_C19_August_Cleo01_56,"這個…克麗歐，其實…"
E_C19_August_Cleo01_57,"今天才是8月1日。"
E_C19_August_Cleo01_58,"我問的時候，你不是說31號嗎？！"
E_C19_August_Cleo01_59,"我不是說過要你自己去確認日期。"
E_C19_August_Cleo01_60,"羅伊他有事先告訴我們是克麗歐的生日。"
E_C19_August_Cleo01_61,"本想大家一起慶祝的，可是羅伊卻攔住我們…"
E_C19_August_Cleo01_62,"什…什麼！？！為什麼！？！羅伊，你為何這麼做！？"
E_C19_August_Cleo01_63,"…"
E_C19_August_Cleo01_64,"（比起過去，你已經不再孤單了，所以別再感到不安。）"
E_C19_August_Cleo01_65,"（這句話還真說不出口…）"
E_C19_August_Cleo01_66,"我只學過這樣慶祝生日罷了。"
E_C19_August_Cleo01_67,"你！！！！！你這傢伙！！！！！"
E_C19_August_Cleo01_68,"冷靜點，克麗歐！！"
E_C19_August_Cleo01_69,"羅伊，你也太過分了！！"
E_C19_August_Cleo01_70,"就算害羞，說話也可以親切一點啊！！也要跟她道歉！"
E_C19_August_Cleo01_71,"哼。"
E_C19_August_Cleo01_72,"啊啊，克麗歐！！"
E_C19_August_Cleo01_73,"會…會都燒光的！！冷靜點！！"
E_C19_August_Cleo01_74,"我要燒了他！！！我要把他燒成烤乳豬來慶祝我生日！！！！！"
E_C19_Aug_Dosarta01_1,"今天也好無聊…也沒什麼有趣的事情…"
E_C19_Aug_Dosarta01_2,"姐姐何時會來呢？說好會來的啊。唉…"
E_C19_Aug_Dosarta01_3,"這次又泡湯了。"
E_C19_Aug_Dosarta01_4,"難道這世上沒有配得上愛碧嘉夜的禮物嗎…唉…"
E_C19_Aug_Dosarta01_5,"嗯？"
E_C19_Aug_Dosarta01_6,"精靈！？精靈怎麼會在這裡呢！？"
E_C19_Aug_Dosarta01_7,"嗯？…啊啊！！"
E_C19_Aug_Dosarta01_8,"您好～！！哇啊！是來製作神器的吧？是吧？"
E_C19_Aug_Dosarta01_9,"你是說神器嗎？"
E_C19_Aug_Dosarta01_10,"喂，你知道我是誰才跟我說話的嗎？"
E_C19_Aug_Dosarta01_11,"當然啦～！您是黑暗精靈！我是精靈王室的公主朵莎爾妲！"
E_C19_Aug_Dosarta01_12,"那麼就交給我吧！我會為您製作出很棒的神器唷！"
E_C19_Aug_Dosarta01_13,"搞什麼…唉…"
E_C19_Aug_Dosarta01_14,"……"
E_C19_Aug_Dosarta01_15,"嗯，這個也不夠滿意嗎？那麼這個呢？"
E_C19_Aug_Dosarta01_16,"要不然這個也不錯唷！啊，還有這個…"
E_C19_Aug_Dosarta01_17,"喂，等等。這就夠了。"
E_C19_Aug_Dosarta01_18,"（真頭疼…我以為精靈都會像那些傢伙一樣…）"
E_C19_Aug_Dosarta01_19,"（沒想到還會有這種傢伙。難道是過了一百年之後，精靈們個性都變這樣嗎？）"
E_C19_Aug_Dosarta01_20,"（真不知該說慢半拍，還是說少了根筋。）"
E_C19_Aug_Dosarta01_21,"（不過看起來手藝還真不錯。這種程度應該能送給愛碧嘉夜。）"
E_C19_Aug_Dosarta01_22,"（不過該送什麼才好呢…）"
E_C19_Aug_Dosarta01_23,"請問，黑暗精靈客官？"
E_C19_Aug_Dosarta01_24,"……"
E_C19_Aug_Dosarta01_25,"（啊…怎麼辦…似乎都不滿意的樣子…）"
E_C19_Aug_Dosarta01_26,"（好不容易來了個客人…我竟然讓客人失望…嗚…）"
E_C19_Aug_Dosarta01_27,"嗚…嗚嗚…對不起…"
E_C19_Aug_Dosarta01_28,"嗯？"
E_C19_Aug_Dosarta01_29,"…等等，你怎麼突然哭了？"
E_C19_Aug_Dosarta01_30,"對不起…我想替您製作出很棒的神器，嗚嗚…但是您看起來都不滿意…"
E_C19_Aug_Dosarta01_31,"而且還是剛好碰上我生日來訪的客人，嗚嗚…更想讓您滿意啊…"
E_C19_Aug_Dosarta01_32,"嗚嗚嗚～！真是對不起～！！"
E_C19_Aug_Dosarta01_33,"喂…！等等…！！"
E_C19_Aug_Dosarta01_34,"呃…真傷腦筋。這種情況真不知怎麼辦才好…"
E_C19_Aug_Dosarta01_35,"對不起，朵莎爾妲！我來得太晚了吧…"
E_C19_Aug_Dosarta01_36,"啊，你不是以前那個讓人厭煩的黑暗精靈嗎！？"
E_C19_Aug_Dosarta01_37,"你不是那個倒胃口的精靈嗎！？"
E_C19_Aug_Dosarta01_38,"姐姐～！！嗚嗚嗚～！！"
E_C19_Aug_Dosarta01_39,"我，我好像又做錯事了…嗚嗚嗚嗚～！！"
E_C19_Aug_Dosarta01_40,"你幹嘛惹我妹妹哭啊！你這討厭的黑暗精靈！！"
E_C19_Aug_Dosarta01_41,"我才沒有！！你可別誤會喔，精靈！！"
E_C19_Aug_Dosarta01_42,"話說回來，我說你！！是這個精靈的姐姐嗎！？"
E_C19_Aug_Dosarta01_43,"居然在妹妹的生日遲到！你才得反省吧！！"
E_C19_Aug_Dosarta01_44,"你說什麼！？"
E_C19_Aug_Dosarta01_45,"嗚嗚…姐姐…黑暗精靈客官…不可以吵架…"
E_C19_Aug_Dosarta01_46,"不過，這位黑暗精靈客官…因為姐姐在我生日遲到感到生氣是吧…？"
E_C19_Aug_Dosarta01_47,"本來聽說黑暗精靈都很冷血的…看來也未必…"
E_C19_Aug_Dosarta01_48,"啊，啊啊！！現在不該說這些的！得趕快解開誤會才行！"
E_C19_Aug_Dosarta01_49,"啊啊…怎麼辦…怎麼辦…！！"
E_C19_Aug_Dosarta01_50,"姐姐，黑暗精靈客官～！！別吵了～！！"
E_C19_Aug_Epis01_1,"嗯嗯～嗯嗯嗯～"
E_C19_Aug_Epis01_2,"嗯嗯～嗯嗯嗯～啦啦啦～呼呼呼～"
E_C19_Aug_Epis01_3,"愛比絲…看起來真開心…"
E_C19_Aug_Epis01_4,"該不會又在策畫什麼吧？"
E_C19_Aug_Epis01_5,"看起來不像啊…"
E_C19_Aug_Epis01_6,"準備好了～！！那我去去就回來～！！"
E_C19_Aug_Epis01_7,"嗯？去去？去哪裡？"
E_C19_Aug_Epis01_8,"當然是去玩囉～！今天是我生日啊！呼呼呼！"
E_C19_Aug_Epis01_9,"魔族也有生日嗎？"
E_C19_Aug_Epis01_10,"本來沒有，是我自己定的。定在來到物質世界的第一天！"
E_C19_Aug_Epis01_11,"所以我去去就回來，珍！你跟他們好好地玩吧！"
E_C19_Aug_Epis01_12,"嗯…"
E_C19_Aug_Epis01_13,"為什麼不跟我們打招呼呢！？"
E_C19_Aug_Epis01_14,"我以為你很討厭她，沒想到還會在意這些。"
E_C19_Aug_Epis01_15,"看來這段期間是我誤會了你。"
E_C19_Aug_Epis01_16,"我才沒有！！那你都不覺得怎樣嗎！完全被當作空氣不是嗎！"
E_C19_Aug_Epis01_17,"…生日…"
E_C19_Aug_Epis01_18,"珍？怎麼了？"
E_C19_Aug_Epis01_19,"愛比絲。好想給她。生日禮物。"
E_C19_Aug_Epis01_20,"這段期間…愛比絲，照顧了我。我想報答她。"
E_C19_Aug_Epis01_21,"女士…"
E_C19_Aug_Epis01_22,"說什麼照顧。現在還不是拋下你去玩了。"
E_C19_Aug_Epis01_23,"遵從主君的命令。我去找找看適合她的東西。"
E_C19_Aug_Epis01_24,"喂，你有在聽我說嗎？"
E_C19_Aug_Epis01_25,"嗯…謝謝你，希歐。"
E_C19_Aug_Epis01_26,"這些傢伙都一個樣…哼！"
E_C19_Aug_Epis01_27,"……"
E_C19_Aug_Epis01_28,"啊，真的煩死人了！喂！一起走吧！"
E_C19_Aug_Epis01_29,"所以想送什麼禮物？有想過嗎？"
E_C19_Aug_Epis01_30,"衣服…漂亮的衣服…"
E_C19_Aug_Epis01_31,"因為愛比絲漂亮…想送她…適合的衣服。"
E_C19_Aug_Epis01_32,"那也不錯。你知道哪裡有賣嗎？"
E_C19_Aug_Epis01_33,"啊…"
E_C19_Aug_Epis01_34,"…不知道就出發嗎？"
E_C19_Aug_Epis01_35,"…"
E_C19_Aug_Epis01_36,"怎樣！看什麼？你是嫌我跟你的女士搭話才這麼看我嗎？"
E_C19_Aug_Epis01_37,"不是。"
E_C19_Aug_Epis01_38,"啊…"
E_C19_Aug_Epis01_39,"什麼嘛，怎麼了？"
E_C19_Aug_Epis01_40,"難道你們是要我去找賣衣服的店嗎？"
E_C19_Aug_Epis01_41,"能夠知道的也只有你了。拜託了。"
E_C19_Aug_Epis01_42,"唉…我真是…"
E_C19_Aug_Epis01_43,"…拜託你…想送她，漂亮的禮物。"
E_C19_Aug_Epis01_44,"…快給我跟上來，可別跟丟了。"
E_C19_Aug_Epis01_45,"啊哈哈～好久沒玩得這麼開心了～！"
E_C19_Aug_Epis01_46,"真是滿足啊！呼呼呼。"
E_C19_Aug_Epis01_47,"嗯？不過大家都去哪裡了呢？"
E_C19_Aug_Epis01_48,"怎麼回事，你們怎麼看起來這麼累？發生什麼事情了嗎？"
E_C19_Aug_Epis01_49,"愛比絲。"
E_C19_Aug_Epis01_50,"生日。快樂。想…送你禮物。"
E_C19_Aug_Epis01_51,"哇啊～！這都是些什麼啊！！"
E_C19_Aug_Epis01_52,"真是個小可愛！是為了慶祝我生日嗎？真是乖巧～"
E_C19_Aug_Epis01_53,"這段期間，愛比絲…照顧了我…"
E_C19_Aug_Epis01_54,"希歐，伊茲凱爾。幫了我。禮物，是大家一起買的。"
E_C19_Aug_Epis01_55,"…我是想報答你這段期間照顧女士。"
E_C19_Aug_Epis01_56,"我只是覺得無聊才跟他們一起去的！你可別誤會。"
E_C19_Aug_Epis01_57,"哈哈！害什麼羞～"
E_C19_Aug_Epis01_58,"總之真謝謝你們！衣服真的好漂亮唷！"
E_C19_Aug_Epis01_59,"多虧珍，我才會有這樣的日子呢？謝謝你，珍～"
E_C19_Aug_Epis01_60,"等等，你在對女士做什麼！快讓開！"
E_C19_Aug_Epis01_61,"最辛苦的是我吧！你該好好謝謝我，夢魔！！"
E_C19_Aug_Luna01_1,"……"
E_C19_Aug_Luna01_2,"……"
E_C19_Aug_Luna01_3,"……"
E_C19_Aug_Luna01_4,"所以說…這種地方真的會長出胡蘿蔔嗎？"
E_C19_Aug_Luna01_5,"那當然啦！難不成你以為野蠻人們只吃肉嗎？"
E_C19_Aug_Luna01_6,"看來不是普通的胡蘿蔔，所以在雪地也能生長。"
E_C19_Aug_Luna01_7,"可是這周圍除了雪以外，什麼也看不見啊…哈啾！"
E_C19_Aug_Luna01_8,"既然都來到這裡了，就找找看吧。"
E_C19_Aug_Luna01_9,"有沒有關於那個「萬年胡蘿蔔」的特徵呢？"
E_C19_Aug_Luna01_10,"大部分都像是傳說…說是通常喜歡生長在陰暗處，而且那周圍會有金粉飄舞。"
E_C19_Aug_Luna01_11,"哇，一定很漂亮。那麼漂亮的地方一定很顯眼吧！"
E_C19_Aug_Luna01_12,"是吧？說不定很快就能找到。"
E_C19_Aug_Luna01_13,"那麼先去那邊看看吧？因為有山的影子，肯定很多陰暗處的。"
E_C19_Aug_Luna01_14,"好的！"
E_C19_Aug_Luna01_15,"……"
E_C19_Aug_Luna01_16,"……"
E_C19_Aug_Luna01_17,"……"
E_C19_Aug_Luna01_18,"什麼都沒有呢…"
E_C19_Aug_Luna01_19,"別說胡蘿蔔，連根草都沒見到呢…"
E_C19_Aug_Luna01_20,"風地雪山這地方很大的。看來得花很長的時間了…"
E_C19_Aug_Luna01_21,"嗯…咦？聞到了一股甜甜的味道。"
E_C19_Aug_Luna01_22,"好像是花香…嗯？玫瑰？"
E_C19_Aug_Luna01_23,"這種地方竟然會開玫瑰呢！那麼也會有胡蘿蔔吧？"
E_C19_Aug_Luna01_24,"喀吼吼吼！"
E_C19_Aug_Luna01_25,"咦？"
E_C19_Aug_Luna01_26,"嘎啊啊啊！"
E_C19_Aug_Luna01_27,"快往後退！"
E_C19_Aug_Luna01_28,"呼，呼，呼，呼…這是什麼呀？真的好強…"
E_C19_Aug_Luna01_29,"剛才是那怪物在看守著玫瑰嗎？"
E_C19_Aug_Luna01_30,"看來是。難道是傳說中的不滅的玫瑰嗎？聽說永遠都不會凋謝。"
E_C19_Aug_Luna01_31,"真的嗎？好浪漫喔！這肯定能賣個好價錢！"
E_C19_Aug_Luna01_32,"哈哈。看你心情好轉真是太好了。那麼先歇一會再出發吧？"
E_C19_Aug_Luna01_33,"必須在今天之內找到才行，還是加快速度吧。"
E_C19_Aug_Luna01_34,"沒錯！生日派對絕對不能遲到！趕緊出發吧！"
E_C19_Aug_Luna01_35,"咦？梅伊，不是那邊啦…真的不會有事嗎。"
E_C19_Aug_Luna01_36,"雅妮小姐，朱諾姐姐！看那遠處有閃閃的…呃啊。"
E_C19_Aug_Luna01_37,"……"
E_C19_Aug_Luna01_38,"……"
E_C19_Aug_Luna01_39,"嘎啊啊啊啊啊！"
E_C19_Aug_Luna01_40,"是老，老虎…！"
E_C19_Aug_Luna01_41,"快逃，梅伊！"
E_C19_Aug_Luna01_42,"呼，呼，呼…真的…只不過是來找胡蘿蔔的…怎麼一直碰上怪物呢…"
E_C19_Aug_Luna01_43,"嗚…對不起…我應該小心點才對。"
E_C19_Aug_Luna01_44,"不是你的錯。只是今天接連發生奇怪的事情罷了。"
E_C19_Aug_Luna01_45,"不過真有點擔心。天快黑了。難道今天得放棄嗎…本想送露娜超棒的胡蘿蔔的…"
E_C19_Aug_Luna01_46,"嗯？你叫露娜了嗎？"
E_C19_Aug_Luna01_47,"對啦對啦，露娜啊。因為是露娜的生日，那傳說的…"
E_C19_Aug_Luna01_48,"……"
E_C19_Aug_Luna01_49,"……"
E_C19_Aug_Luna01_50,"……"
E_C19_Aug_Luna01_51,"雅妮？怎麼了？"
E_C19_Aug_Luna01_52,"露…露娜。你怎麼會在這裡？"
E_C19_Aug_Luna01_53,"露娜聞到了香味跟來的！新鮮香甜的味道！"
E_C19_Aug_Luna01_54,"本來想抬走，但是太大了搬不動…"
E_C19_Aug_Luna01_55,"咦…難道，這個…"
E_C19_Aug_Luna01_56,"叫萬年胡蘿蔔…是因為看起來像長了萬年才這麼稱呼的嗎？"
E_C19_Aug_Luna01_57,"萬年胡蘿蔔？這個叫萬年胡蘿蔔嗎？是要送露娜的嗎？"
E_C19_Aug_Luna01_58,"對啊。只是沒想到你會先找到…"
E_C19_Aug_Luna01_59,"哇啊！謝謝你！雅妮是露娜最棒的朋友了！"
E_C19_Aug_Luna01_60,"好，那麼先得拔出它吧？"
E_C19_Aug_Luna01_61,"哇啊！胡蘿蔔！好大的胡蘿蔔！"
E_C19_Aug_Luna01_62,"等回到奧勒貝爾，我用這個為你做胡蘿蔔蛋糕。生日快樂，露娜！"
E_C19_Aug_Luna01_63,"生日快樂，露娜！利用我的籃子的話，只要切一點就能搬動了！"
E_C19_Aug_Luna01_64,"幸好順利結束了！生日快樂，露娜。抱歉只有準備這個給你。"
E_C19_Aug_Luna01_65,"我本來還想為你找到回家的路呢…"
E_C19_Aug_Luna01_66,"嗯，沒關係！雖然好想見到爸爸媽媽和朋友們…"
E_C19_Aug_Luna01_67,"這裡也有很多好朋友陪著我呢。所以沒關係的！露娜一點都不寂寞！真的謝謝你！"
E_C19_Aug_Gladi01_01,"嘿咻。今天也是個好天氣！木天寥也準時進貨了。很好！"
E_C19_Aug_Gladi01_02,"也差不多打掃好了。"
E_C19_Aug_Gladi01_03,"哦，已經開始啦？"
E_C19_Aug_Gladi01_04,"那麼我也該準備了～"
E_C19_Aug_Gladi01_05,"喂，格拉帝～"
E_C19_Aug_Gladi01_06,"格拉帝？"
E_C19_Aug_Gladi01_07,"喂，格拉帝！"
E_C19_Aug_Gladi01_08,"喂喂！"
E_C19_Aug_Gladi01_09,"啊！嗯？"
E_C19_Aug_Gladi01_10,"還在打盹怎麼行？快醒醒啦！還有將那些精華寶箱拿給我。"
E_C19_Aug_Gladi01_11,"哦哦，好。嘿咻─。"
E_C19_Aug_Gladi01_12,"真是的，跟在競技場驍勇善戰的樣子完全不一樣。覺得無聊的時候，想不想再出戰呢？"
E_C19_Aug_Gladi01_13,"算了吧。已經打夠了。看新手們比賽比較過癮啦。"
E_C19_Aug_Gladi01_14,"真可惜…若改變主意，你隨時告訴我啊！"
E_C19_Aug_Gladi01_15,"好～再見～"
E_C19_Aug_Gladi01_16,"最近確實變得很鬆散嗎…"
E_C19_Aug_Gladi01_17,"喂！把那個給我！"
E_C19_Aug_Gladi01_18,"啊？"
E_C19_Aug_Gladi01_19,"愣著看什麼？把我每天都會買的給我！"
E_C19_Aug_Gladi01_20,"什麼？之前有來過這…"
E_C19_Aug_Gladi01_21,"連常客都不認得，是怎麼做生意的啊！"
E_C19_Aug_Gladi01_22,"常客？我可沒印象。常來的話，我不可能沒印…"
E_C19_Aug_Gladi01_23,"區區臭野狗叫什麼呀！你是怎樣？我可是競技場多年的常客啊？！"
E_C19_Aug_Gladi01_24,"……"
E_C19_Aug_Gladi01_25,"格拉帝，你沒事吧？居然對山貓半獸人說什麼臭野狗，這種人還真是頭一次見到…"
E_C19_Aug_Gladi01_26,"果然是往年的冠軍，寶刀未老呢！隨便給他點顏色看，就嚇得不敢動了！"
E_C19_Aug_Gladi01_27,"真活該，那惹人厭的傢伙！"
E_C19_Aug_Gladi01_28,"呼，算了。只是嚇嚇他而已。話說回來，今天是什麼風把你吹來啦？有需要什麼嗎？"
E_C19_Aug_Gladi01_29,"哎喲。為了觀看你矯健的身手就出了神，差點就空手回去了。"
E_C19_Aug_Gladi01_30,"我呢…喂，等等。這次進來的木天寥你都用光了呀？"
E_C19_Aug_Gladi01_31,"木天寥是我要用才會進貨的啊。"
E_C19_Aug_Gladi01_32,"我要買神器碎片三套！"
E_C19_Aug_Gladi01_33,"咦？等等！是我先啦！這次我非得合成那個神器不可！"
E_C19_Aug_Gladi01_34,"別擔心。這次庫存很足夠…"
E_C19_Aug_Gladi01_35,"嘿咻。所以誰先…有在聽我說嗎？"
E_C19_Aug_Gladi01_36,"那，分出勝負再告訴我吧～"
E_C19_Aug_Gladi01_37,"呼昂～時間怎麼過這麼快啊。"
E_C19_Aug_Gladi01_38,"先整理到這，準備回去…"
E_C19_Aug_Gladi01_39,"…！"
E_C19_Aug_Gladi01_40,"哼。身手果然還是一樣矯健。"
E_C19_Aug_Gladi01_41,"什麼啊！砸了我的店鋪要怎麼辦？！"
E_C19_Aug_Gladi01_42,"你難道忘了今天是什麼日子嗎？居然一整天遊手好閒。"
E_C19_Aug_Gladi01_43,"像今天這種日子不是該好好打一場嗎？"
E_C19_Aug_Gladi01_44,"今天？今天怎麼樣？是因為進了很多木天寥嗎？"
E_C19_Aug_Gladi01_45,"我只是開玩笑啦！所以說今天到底是什麼日子呢？"
E_C19_Aug_Gladi01_46,"今天是你的…"
E_C19_Aug_Gladi01_47,"我的？"
E_C19_Aug_Gladi01_48,"你的…"
E_C19_Aug_Gladi01_49,"我的什麼？"
E_C19_Aug_Gladi01_50,"真該死！管他的！快上吧！"
E_C19_Aug_Gladi01_51,"我當然好，不過到底是什麼事啊？！"
E_C19_Aug_Ricardo01_01,"作為聖騎士活動了數十載…"
E_C19_Aug_Ricardo01_02,"過了65歲，就決定退休然後全力經營孤兒院，"
E_C19_Aug_Ricardo01_03,"可是竟然到現在都還沒能脫下這鎧甲…"
E_C19_Aug_Ricardo01_04,"不過今天是我71歲生日。"
E_C19_Aug_Ricardo01_05,"今天…"
E_C19_Aug_Ricardo01_06,"我今天一定要退休。"
E_C19_Aug_Ricardo01_07,"大家別攔我！！！"
E_C19_Aug_Ricardo01_08,"隊長又開始了！快攔住他！！！"
