KEY,French
GUILD_MERCENARY_RETURN_REWARD,Votre Héros est retourné de sa mission.
GUILD_DELEGATE_MASTER,Voulez-vous transmettre\nle poste de Maître à {1}?
GUILD_FREE_JOIN,Admission Libre
GUILD_ACCEPT_JOIN,Admission par approbation
GUILD_ACTIVITY_RANKING,{1}e
GUILD_CHECK_NAME_MIN_LENGTH,Vous devez entrer au moins 3 caractères.
GUILD_MERCENARY_RETURN_REWARD_GUILDPOINT,{1} Points de Guilde obtenus
RESCOLLECT_PLUNDER_END_DAY_UNIT,Jour
RESCOLLECT_PLUNDER_END_HOUR_UNIT,Heure
RESCOLLECT_PLUNDER_END_MINUTE_UNIT,Minute
RESCOLLECT_PLUNDER_END_BEFORE,Avant
RESCOLLECT_NO_TEAM,Aucune équipe d'expédition n'est disponible.
RESCOLLECT_COLLECT_STARTED,La mission d'expédition a commencé.
RESCOLLECT_START_COLLECT,Commencer la Mission
RESCOLLECT_START_PLUNDER,Commencer le Pillage
RESCOLLECT_START_CHASE,Poursuivre
RESCOLLECT_COLLECT_RESULT_GOLD,[FFFF00]Or[-]
RESCOLLECT_NOGUILD,Vous n'êtes pas inscrit à une guilde.
RESCOLLECT_ITEMCOUNT,{1}
RESCOLLECT_COLLECTPERHOUR,({1}/h)
RESCOLLECT_COLLECTING_REMAIN_TIME,Appropriation de ressources avec la recherche en cours...\nRetour après {1}h {2}m
RESCOLLECT_COLLECT_COMPLETED,Recherche terminée
RESCOLLECT_COLLECT_COMPLETE_MSG,{1} trouvés avec la recherche !
RESCOLLECT_COLLECTING,Recherche en cours...
RESCOLLECT_PLUNDER_SUCCESS,Pillage réussi
RESCOLLECT_PLUNDER_SUCCESS_MSG,{1} obtenus avec le pillage !
RESCOLLECT_BUY_CHEESE,{1} Endurances de Pillage seront achetées.
RESCOLLECT_GIVEUP_PLUNDER_CONFIRM,Souhaitez-vous abandonner le pillage découvert ?
ENTER_TRIAL_DUNGEON,Entrer
TRIAL_DUNGEON_HERO_KNIGHT,Épreuves du Chevalier
TRIAL_DUNGEON_HERO_WARRIOR,Épreuves du Guerrier
TRIAL_DUNGEON_HERO_ASSASSIN,Épreuves de l'Assassin
TRIAL_DUNGEON_HERO_ARCHER,Épreuves de l'Archer
TRIAL_DUNGEON_HERO_MECHANIC,Épreuves du Mécanicien
TRIAL_DUNGEON_HERO_WIZARD,Épreuves du Mage
TRIAL_DUNGEON_HERO_PRIEST,Épreuves du Prêtre
TRIAL_RESET_CHALLENGE_CHANCE_CONFIRM,Vous avez utilisé toutes les oppotunités de défi disponibles pour {1}.\nVoulez-vous à nouveau défier l'Épreuve ?
TRIAL_RESET_PLAY_KEY_CONFIRM,Vous n'avez pas assez de Clés.\nSouhaitez-vous recharger les clés ?
TRIAL_RESET_PLAY_KEY_CONFIRM_COUNT,Vous n'avez pas assez de Clés.\nSouhaitez-vous recharger {1} clés ?
INVENTORY_ITEM_ACTION_SELL,Vendre
INVENTORY_ASK_SELL_COUNT_MESSAGE,Veuillez déterminer la quantité à vendre.
INVENTORY_ORIGIN_DESC,{1} Chapitre {2}
EQUIP_ASK_UNLOCK_WEAPON_EQUIP,Souhaitez-vous déverrouileer un second emplacement d'arme ?
EQUIP_ASK_UNLOCK_ARMOR_EQUIP,Souhaitez-vous déverrouiller un second emplacement d'armure ?
EQUIP_UNLOCK_ACTION,Déverrouiller
EQUIP_ASK_EXTEND_MESSAGE,Souhaitez-vous agrandir votre inventaire de {1} emplacements ?
EQUIP_ASK_EXTEND_MESSAGE_1,La taille maximum de l'inventaire est de {1} emplacements.
EQUIP_ASK_EXTEND_MESSAGE_2,[Emplacements de l'Inventaire : {1}/{2}]
EQUIP_EXTEND_ACTION,Acheter
EQUIP_ASK_SELL,{1}
EQUIP_ASK_EQUIP_TITLE,Équiper
EQUIP_ASK_UNEQUIP_TITLE,Retirer
EQUIP_ASK_EQUIP,Souhaitez-vous équiper {1} ?
EQUIP_ERROR_ALREADY_EQUIPPED,Vous portez déjà un équipement.
EQUIP_ASK_SELECT_EQUIP_MESSAGE,Sélectionnez l'emplacement sur lequel vous souhaitez porter l'équipement.
EQUIP_ASK_SELECT_EQUIP_FIRST,Emplacement Basique
EQUIP_ASK_SELECT_EQUIP_SECOND,Emplacement Étendu
EQUIP_ASK_EQUIP_OVERWRITE_MESSAGE,Vous portez déjà un équipement.\nSouhaitez-vous porter cet équipement après avoir retiré l'équipement actuel ?
EQUIP_ASK_EQUIP_REMOVE,Retirer
EQUIP_ASK_EQUIP_PRESERVE,Conserver
EQUIP_ASK_EQUIP_PRESERVE_CONFIRM,Voulez-vous conserver l'équipement que vous portez\net mettre le nouvel équipement ?
EQUIP_ASK_EQUIP_REMOVE_CONFIRM,Voulez-vous retirer l'équipement que vous portez\net mettre le nouvel équipement ?
EQUIP_ASK_UNEQUIP_MESSAGE,Vous pouvez retirer ou conserver l'équipement.
EQUIP_ASK_UNEQUIP_PRESERVE_CONFIRM,Souhaitez-vous conserver les équipements ?
EQUIP_ASK_UNEQUIP_REMOVE_CONFIRM,Souhaitez-vous retirer les équipements ?
EQUIP_ERROR_NOT_EQUIPPED,L'Équipement n'est pas porté.
EQUIP_ASK_ENCHANT_OPTION_TITLE,Contre-Expertise
EQUIP_ASK_ENCHANT_OPTION,Souhaitez-vous expertiser à nouveau l'option ?
EQUIP_ASK_ENCHANT_OPTION_CONFIRM_TITLE,Confirmer l'Option
EQUIP_ASK_ENCHANT_OPTION_CONFIRM,Souhaitez-vous utiliser cet option ?
EQUIP_ASK_ENCHANT_OPTION_CANCEL_TITLE,Restaure l'Option précédente
EQUIP_ASK_ENCHANT_OPTION_CANCEL,Souhiatez-vous restaurer l'option précédente ?
EQUIP_ASK_ENCHANT_RESULT_MESSAGE,[FF8000]Option avant l'expertise:[00FF00]{1}[-] [FFFFFF]{2}[-]\na été changée à\nOption aprés l'expertise: [00FF00]{3}[-] [FFFFFF]{4}[-].[-]
EQUIP_UPGRADE_PROGRESSING,[FFFF00]Amélioration en cours[-]
EQUIP_ERROR_UPGRADE_EXP_FULL,Vous avez dépassé l'EXP requise pour l'amélioration.
EQUIP_ERROR_MATERIAL_FULL,Vous ne pouvez pas mettre plus de composants.
RANDOM_OPTION,Caractéristiques supplémentaires
EQUIP_RANDOM_OPTION_COUNT,Options supplémentaires
START_BATTLE,Bataille
MATCH_START_BUTTON_LABEL,Inscrire Match
MATCH_TOP_PERCENTAGE,Top {1}%
MATCH_SEASON_REMAIN_LABEL,{1}j {2}h restant
MATCH_BATTLE_SERVER_CONNECT_FAIL,Échec de connection au Serveur de Bataille.
MATCH_BATTLE_SERVER_DISCONNECTED,Vous avez été déconnecté du Serveur de Bataille.
MATCH_BATTLE_SERVER_START_FAIL,Échec de lancement de la bataille.
MATCH_OFFLINE_PVP_RESULT_FAILED,Échec de la requête des résultats de la bataille.
MATCH_DAILY_REWARD_SENDERNAME,Gestionnaire d'Arène
MATCH_DAILY_REWARD_TITLE,Récompense quotidienne d'Arène
MATCH_DAILY_REWARD_CONTENT,Voici votre récompense d'arène. Palier: {1} {2}. Rang: {3}e
MATCH_DAILY_REWARD_NOLEVEL_CONTENT,Voici votre récompense d'arène. Palier: {1}. Rang: {2}e
MATCH_SEASON_REWARD_SENDERNAME,Gestionnaire de Saison
MATCH_SEASON_REWARD_TITLE,Récompense de Saison
MATCH_SEASON_REWARD_CONTENT,Voici votre récompense de saison. Palier: {1} {2}. Rang: {3}e
MATCH_SEASON_REWARD_NOLEVEL_CONTENT,Voici votre récompense de saison. Palier: {1}. Rang: {2}e
MATCH_HISTORY_WIN_SCORE,Victoire ! Vous avez gagné [FFFF20]{1}points[-].
MATCH_HISTORY_WIN,Vous avez vaincu votre adversaire en duel.
MATCH_HISTORY_LOSE_SCORE,Défaite ! Vous avez perdu [FFFF20]{1}points[-].
MATCH_HISTORY_LOSE,Vous avez perdu contre votre adversaire en duel.
MATCH_HISTORY_TIME_MINUTE,Il y a {1}min
MATCH_HISTORY_TIME_HOUR,Il y a {1}h
MATCH_HISTORY_TIME_DAY,Il y a {1}j
MATCH_RANKING_SCORE,{1}points
MATCH_FINDING_TARGET,Recherche d'adversaire en cours.
MATCH_FOUND_TARGET,Vous avez trouvé un adversaire.
BATTLE.EXIT_REPLAY_CONFIRM,Voulez-vous arrêter la lecture ?
MATCH_PICKBAN_WEEKLY_REWARD_SENDERNAME,Gestionnaire d'Arène
MATCH_PICKBAN_WEEKLY_REWARD_TITLE,Récompense Hebdomadaire du Classement Serveur de la Ligue de Gloire.
MATCH_PICKBAN_WEEKLY_REWARD_CONTENT,Voici votre récompense hebdomadaire du Classement Serveur de la Ligue de Gloire. Palier Serveur: {1} {2}. Rang: {3}e
MATCH_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,Voici votre récompense hebdomadaire du Classement Serveur de la Ligue de Gloire. Palier Serveur: {1}. Rang: {2}e
MATCH_PICKBAN_SEASON_REWARD_SENDERNAME,Gestionnaire de Saison
MATCH_PICKBAN_SEASON_REWARD_TITLE,Voici votre récompense de saison du Classement Serveur de la Ligue de Gloire.
MATCH_PICKBAN_SEASON_REWARD_CONTENT,Voici votre récompense de saison du Classement Serveur de la Ligue de Gloire. Palier Serveur: {1} {2}. Rang: {3}e
MATCH_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,Voici votre récompense de saison du Classement Serveur de la Ligue de Gloire. Palier Serveur: {1}. Rang: {2}e
MATCH_PICKBAN_DAILY_REWARD_SENDERNAME,Gestionnaire d'Arène
MATCH_PICKBAN_DAILY_REWARD_TITLE,Voici votre récompense quotidienne du Classement Serveur de la Ligue de Gloire.
MATCH_PICKBAN_DAILY_REWARD_CONTENT,Voici votre récompense quotidienne du Classement Serveur de la Ligue de Gloire. Palier Serveur {1} {2}. Rang: {3}e
MATCH_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,Voici votre récompense quotidienne du Classement Serveur de la Ligue de Gloire. Palier Serveur {1}. Rang: {2}e
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_SENDERNAME,Gestionnaire d'Arène
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_TITLE,Voici votre récompense hebdomadaire du Classement Mondial de la Ligue de Gloire.
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_CONTENT,Voici votre récompense hebdomadaire du Classement Mondial de la Ligue de Gloire. Palier Mondial {1} {2}. Rang: {3}e
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,Voici votre récompense hebdomadaire du Classement Mondial de la Ligue de Gloire. Palier Mondial {1}. Rang: {2}e
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_SENDERNAME,Gestionnaire de Saison
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_TITLE,Voici votre récompense de saison du Classement Mondial de la Ligue de Gloire.
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_CONTENT,Voici votre récompense de saison du Classement Mondial de la Ligue de Gloire. Palier Mondial {1} {2}. Rang: {3}e
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,Voici votre récompense de saison du Classement Mondial de la Ligue de Gloire. Palier Mondial {1}. Rang: {2}e
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_SENDERNAME,Gestionnaire d'Arène
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_TITLE,Voici votre récompense quotidienne du Classement Mondial de la Ligue de Gloire.
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_CONTENT,Voici votre récompense quotidienne du Classement Mondial de la Ligue de Gloire. Palier Mondial {1} {2}. Rang: {3}e
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,Voici votre récompense quotidienne du Classement Mondial de la Ligue de Gloire. Palier Mondial {1}. Rang: {2}e
FRIEND_BECOME_FRIEND,Vous êtes maintenant [FFFF00]ami[-] avec [FFFF00]{1}[-].
FRIEND_ASK_ACCEPT_FRIEND,Souhaitez-vous [FFFF00]accepter[-] [FFFF00]la demande d'ami[-] de [FFFF00]{1}[-] ?
FRIEND_ASK_DENY_FRIEND,Souhaitez-vous [FFFF00]décliner[-] [FFFF00]la demande d'ami[-] de [FFFF00]{1}[-] ?
FRIEND_ASK_DELETE_FRIEND,Souhaitez-vous effacer [FFFF00]{1}[-] de votre [FFFF00]liste d'amis[-] ?
FRIEND_ASK_INVITE_FRIEND,Souhaitez-vous envoyer une [FFFF00]demande d'ami[-] à [FFFF00]{1}[-] ?
FRIEND_ASK_INVITE_PARTY,Souhaitez-vous [FFFF00]inviter[-] [FFFF00]{1}[-] dans votre groupe ?
MAIL_DELETE_DAYS_AFTER,Supprimé dans {1}j
MAIL_DELETE_HOURS_AFTER,Supprimé dans {1}h
MAIL_DELETE_MINUTES_AFTER,Supprimé dans {1}min
FirstClearRuby_Mail_Title,Récompenses des Premiers Accomplissements de Niveaux
FirstClearRuby_Mail_Desc,"Veuillez recevoir en une seule fois, les récompenses collectées des premiers accomplissements des niveaux et des difficultés supprimés."
LANGUAGE_CHANGE_CONFIRM,King's Raid va redémarrer pour changer la langue en {1}.\nMerci de patienter.
MAP_CANNOT_MOVE_CHAPTER_NOT_EXIST,Vous ne pouvez pas y aller. Le chapitre n'existe pas.
MAP_CANNOT_MOVE_CHAPTER_NOT_COMPLETED,Vous ne pouvez pas y aller. Vous n'avez pas encore accompli le chapitre.
MAP_MOVE_CHAPTER_CONFIRM,Souhaitez-vous aller à cet endroit ?\n{1}
DAILYMISSION_NAME,Mission du Jour
MISSION_NAME,Mission de Haut Fait
MISSION_PROGRESSING,En cours
MISSION_COMPLETE,Missions accomplies
MISSION_SUBTYPE_ACCOUNT,Compte
MISSION_SUBTYPE_BRAVERY,Bravoure
MISSION_SUBTYPE_GOODS,Monnaie
MISSION_SUBTYPE_GUILD,Guilde
MISSION_SUBTYPE_HERO,Héros
MISSION_SUBTYPE_ITEM,Objet
MISSION_SUBTYPE_CONTENTS,Contenu
DUNGEON_REWARD_ITEM,Récompenses
DUNGEON_REWARD_DESC,{1} disponible
DUNGEON_REMAIN_ENTERCOUNT,x{1} restants
UI_ENDBATTLE_GAINEXP,EXP gagnée
UI_ENDBATTLE_GAINGOLD,Or gagné
UI_ENDBATTLELOSE_ANNOUNCEMENT,Renforcez vos Héros et vos Équipements pour un nouveau Challenge !
UI_COMMON_RETRY,Réessayer
UI_ENDCAMPAIGN_REWARDTEXT,Butin
UI_ENDBATTLEREWARD_ITEMCOUNT,{1} au total
DUNGEON_GOLD_REWARD,Or obtenu
COMMON_TOTAL,Acquis
MYHERO_LIST,Liste des Héros
HEROLIST_GUILD_MERCENARY,Liste de Mercenaires Guilde
COMMON_EQUIP,Équipements
COMMON_HERO_SKILL,Compétences
EQUIP_REBUILD_COMPLETE,Contre-Expertise terminée
DO_APPLY,Appliquer
DO_NOT_APPLY,Ne pas Appliquer
COMMON_SELLPRICE,Prix de Vente
EQUIP_INFO_TAKEOFF,Retirer
EQUIP_UPGRADE,Amélioration d'équipement
EQUIP_LEVELUP_CONFIRM1,Améliorer
HERO_SKILL_INFO,Compétences
HERO_SKILL_INFO_LINE,Compétences
HERO_INFO_UPGRADE_CONFIRM1,Améliorer
UI_VIEW_HERO,Héros
FRIEND_REQUEST,Requête d'ami
ITEM_CONSUMABLE,Consommation
ITEM_MATERIAL,Composants
ITEM_SOULSTONE,Pierre d'Âme
ITEM_UPGRADEBOOK,Livre d'Amélioration
INVENTORY_RECIPE_TITLE,Fabriquer avec Recette
UI_RECIPE_CREATE,Fabriquer
UI_SELL_PRICE,Prix de Vente
UI_MAIL_ATTACHMENT,Pièces jointes
UI_RECEIVE,Récupérer
CONTENT_MAILBOX,Boîte aux Lettres
UI_MAILBOX_EMPTY,La boîte aux lettres est vide.
PVP_CURRENT_LEAGUE_RANK,Classement actuel de la Ligue
COMMON_WINNING_RATE,Taux de Victoire
UI_PVP_REWARD_TITLE,Récompense d'Arène
PVP_FIRST_REWARD,Récompense de Haut Fait
HERO_IS_COLLECTING,Mission d'Expédition
HERO_IS_DEAD,Mort
GUILD_MEMMERMANAGE_LASTLOGIN,Dernière connexion
VIPLEVEL_TOO_LOE,Niveau VIP insuffisant
UI_RETURN_TO_CITY,Aller en ville
UI_ENTER_TOWN,Entrer en ville
ARENA,Arène
EVENT_DUNGEON,Donjon d'Événement
TRIAL_DUNGEON,Chambre des Épreuves
UI_KOREAN,Coréen
UI_SELECT_AVATAR,Sélectionner le Leader
PROFILE,Profil
LANGUAGE,Langues
COMMON_BUYAGAIN,Rachat
GUILD_CREATE_COST1,Coût de Création de la Guilde
GUILD_CREATE_BUTTON,Créer une guilde
GUILD_NAME_POSSIBLE,Disponible
GUILD_NAME_NOT_POSSIBLE,Indisponible
GUILD_TEAMLEVEL_LIMIT,Niveau requis
GUILD_DISMISS_ADMIN,Renvoyer le Manager
INVENTORY_USE_EFFECT,Effets
INVENTORY_USE_ITEM,Utilisation
PLUNDER_LOG,Rapport de Bataille
PLUNDER_NEW_MATCHING,Nouveau Match
COMMON_REFIND,Chercher à Nouveau
TITLE_PLUNDER,Pillage
PLUNDER_ITEM,Butin
PLUNDER_AMOUNT,Quantité de Butin
COLLECT_ITEM,Objets collectés
COLLECT_COUNT,Quantité collectée
COLLECT_QUICK_COMPLETE,Accomplir rapidement
COLLECT_GET_ITEM,Acquérir les ressources
VIEW_PLUNDER,Voir le Butin
VIEW_COLLECT,Statut d'Expédition
TITLE_PLUNDER1,Interrompre la recherche
PLUNDER_DESCRIPTION,Vous pouvez retirer les ressources des utilisateurs\nqui effectuent des activités de recherche dans cette zone.
PLUNDER_TYPE_ITEM,Objet commun
TITLE_SELECT_COLLECT_RESOURCE,Activité de recherche
RESOURCE_COLLECT_DESCRIPTION,"Grâce à une activité de recherche, vous pouvez obtenir aléatoirement des objets disponibles dans cette zone."
SHOP_RESTOCK1,Réinitialiser
SHOP_INVENTORY_ITEM_COUNT,Quantité possédée
SHOP_TOTAL_SELL_PRICE,Prix de vente total
MISSION_TODAY,Mission du Jour
MISSON_ACHIEVEMENT,Mission de Haut Fait
MISSION_HERO,Mission de Héros
MISSION_COMPLETED,Mission accomplie
MISSION_INPROGRESS,En cours
MISSION_STATUS_COMPLETED,Mission accomplie
NICK_CREATE_TITLE,Créez un pseudo
MESSAGE_REWARDED,Vous avez acquis les récompenses ci-dessus.
DUNGEON_REWARD,Objets acquis
COMMON_REWARD,Récompense
TRIAL_CHALLENGABLE,Défi possible
COMMON_INIT,Réinitialiser
UI_RANKERS_EMPTY,Il n'y a aucun utilisateur appartenant à cette ligue.
NO_PARTY_HEROES,Il n'existe aucun membre de groupe. Veuillez former un groupe d'abord.
NO_REQ_HEROES,Les conditions d'entrée ne sont pas satisfaites. Veuillez satisfaire les conditions avant d'entrer.
NO_TEAM_HEROS,Vous n'avez pas composé d'équipe. Veuillez former une équipe.
NOT_REQ_HEROES,Ce Héros ne satisfait pas les conditions d'entrée. Veuillez sélectionner un Héros adéquat.
INSUFFICIENT_PARTY_HEROES_CONFIRM,Le groupe n'est pas encore rempli. Souhaitez-vous poursuivre ?
LOGIN_PATCH,Téléchargement des mises à jour en cours... {1}/{2}
MAP_CITY_ENTRY,Entrer en ville
MAP_CITY_EXIT,Vers la Carte du Monde
UI_MOVE_PORTAL,Portails
BATTLE_REWARD_NUMBER,{1} au total
UI_FRIEND_RECOMMEND_TITLE,Amis suggérés
FRIEND_NOT_RESULT,Vous n'avez pas encore d'ami ajouté.
GUILD_MEMBER_MANAGE_LASTLOGINTIME,Dernière connexion
UI_MOVE_CHAPTER,Partir
WORLDMAP_CANNOT_VISIT_NODE,Vous ne pouvez pas encore y aller.
BATTLE_TIME_LIMIT,Temps restant
SKILL_USE_RESULT_NOT_BATTLE,Attente
SKILL_USE_RESULT_DEAD,Mort
SKILL_USE_RESULT_CASTING,Incantation...
SKILL_USE_RESULT_RESERVE,Réservée
SKILL_USE_RESULT_INVALID_STATE,Affaibli
SKILL_USE_RESULT_COOLTIME,Recharge...
SKILL_USE_RESULT_INVALID_TARGET,Pas de cible
SKILL_USE_RESULT_INVALID_SKILL_LEVEL,Erreur
SKILL_USE_RESULT_TARGET_TOO_FAR,Hors de portée
SKILL_USE_RESULT_TARGET_TOO_NEAR,Trop près
MOVE_TO_DUNGEON_ASK_MESSAGE,Souhaitez-vous aller au Donjon ?
MOVE_TO_DUNGEON_ASK_TITLE,Aller au Donjon
CHANNEL_CHATTING_CONNECTED,Vous êtes entré dans le Canal {1}.
CHANNEL_CHATTING_DISCONNECTED,Vous avez quitté le Canal.
CHAT_ASK_REMOVE_WHISPER_USER,Souhaitez-vous supprimer votre historique de conversation avec {1} ?
SKILL_TYPE_PASSIVE,Passive
SKILL_TYPE_ACTIVE,Active
SKILL_TYPE_AUTO,Auto
COMMON_ETC,Divers
RESULT_DAMAGE_STATISTICS,Statistiques
MOVE_GOLD_SHOP_CONFIRM,Vous ne possédez pas assez d'Or.\nSouhaitez-vous aller à la Boutique Spéciale ?
MOVE_GUILD_MENU_CONFIRM,Vous ne possédez pas assez de Marques de Guilde.\nVous pouvez en acquérir grâce aux activités de guilde.\nSouhaitez-vous aller à la Guilde ?
MOVE_MATCH_MENU_CONFIRM,Vous ne possédez pas assze de Marques d'Arène.\nVous pouvez en acquérir en combattant les adversaires au sein de l'arène.\nSouhaitez-vous aller à l'Arène maintenant ?
MOVE_GEM_SHOP_CONFIRM,Vous ne possédez pas assez de Rubis.\nSouhaitez-vous aller à la Boutique de Rubis ?
SHOP_MAX_STOCK,Nombre de Produits: {1}
SHOP_GOODS_LIST,Liste des Objets: {1}
SHOP_RESTOCK_CONFIRM,{1} seront utilisés pour apporter de nouveaux produits à la Boutique.\nSouhaitez-vous réapprovisionner ?
RESULT_DAMAGE_STATISTICS_PLAYER,Dégâts infligés par[00FF00]Alliés[-]
RESULT_DAMAGE_STATISTICS_ENEMY,Dégâts infligés par[FF0000]Ennemis[-]
RESULT_DAMAGE_STATISTICS_NUMBER,{1} personnes
UI_CHATING,Discussion
DUNGEON_CHALLENGE_CHANCE,Opportunité de Défi
LOADING_TIP_SKILL_LEVEL,※ La performance de compétence est basée sur le niveau {1}.
RESULT_TYPE_NO_GUILD,La guilde n'existe pas.
GUILD_NAME_INPUT_ERROR,Le nom de guilde est invalide.
GUILD_INVITE_NOT_PLAYER,Il n'existe aucun utilisateur en attente d'admission.
ARENA_BATTLE_WIN,{1} Victoires
ARENA_BATTLE_LOSE,{1} Défaites
ARENA_RANKING,{1}e
COMMON_RECOVER,Récupération
MISSION_NO_COMPLETED_MISSION,Aucune mission n'est encore accomplie.
GUILD_NO_SEARCH_GUILD,Il n'existe aucune Guilde portant ce nom.
MISSION_REWARD_COMPLETED,Récupérer
MISSION_STATUS_REWARD_COMPLETED,Accompli
MISSION_STATUS_REWARD_COMPLETED2,(Accompli)
COMMON_MOVE,Aller
BATTLE_STATS,Statistiques de la Bataille
STATISTICS,Statistiques
COMMON_CHANNEL,Canal
GUILD_CHATTING,Discussion de Guilde
CHATTING_SEND,Envoyer
COMMON_RECENT,Maintenant
GUILD_NOT_JOINED,La Guilde que vous avez rejointe est introuvable.
SHOP_NAME_NORMAL,Boutique Générale
SHOP_NAME_GUILD,Boutique de Guilde
SHOP_NAME_ARENA,Boutique Ligue de Victoire
SHOP_NAME_ROYAL,Boutique Royale
SHOP_NAME_RAID,Boutique de Raid
SHOP_NAME_BLACKMARKET,Marché Noir
SHOP_NAME_GOBLIN,Boutique Gobeline
MONEY_TYPE_GUILD,Pièce de Guilde
MONEY_TYPE_ARENA,Pièce d'Arène
MONEY_TYPE_ROYAL,Pièce Royale
MONEY_TYPE_RAID,Pièce de Raid
SHOP_SELECT_ITEM,Sélectionnez les objets souhaités
SHOP_ALL_SOLDOUT,Tous épuisés
COST_TYPE_GUILDPOINT,Points de Guilde
SHOP_LIST,Liste des Boutiques
COST_TYPE_KEY,Clé
COST_TYPE_SWORD,Épée
COST_TYPE_STAMINA,Endurance
RECOLLECT_SEARCH_RESULT,Vous avez découvert {1} par la recherche !
RECOLLECT_PLUNDER_RESULT,Vous avez arraché {1} par pillage !
RECOLLECT_INVENTORY_STORAGE,Touchez l'écran pour les stocker dans l'inventaire.
RESULT_TYPE_EQUIP_ITEM_FULL,Votre inventaire est plein.
SHOP_ROYAL_COIN_MESSAGE,Les Pièces Royales sont insuffisantes.\nVous pouvez acquérir des Pièces Royales à la Défense du Mur du Château.\nSouhaitez-vous rejoindre la Défense du Mur du Château maintenant ?
SHOP_GOBLIN_EXIT_MESSAGE,"Si vous partez maintenant, il ne sera pas disponible\njusqu'à ce que nous nous retrouvions à nouveau."
SHOP_PRODUCT_RESTOCK,Les objets sont réapprovisionnés
REPLAY_PLAY,Souhaitez-vous revoir à nouveau ?
REPLAY,Rejouer
BATTLE_PARTY_LEADER_SELECT,Sélectionnez un leader.
BATTLE_PARTY_LEADER_POTENCY,Compétences de Leader
GUILD_JOIN_MESSAGE,{1} a rejoint la guilde.
GUILD_GAME_JOIN_MESSAGE,{1} s'est connecté au jeu.
GUILD_WITHDRAWAL_MESSAGE,{1} a quitté la guilde.
CLASS_ATTRIBUTE,Classe
BATTLE_RECORD_NOT_FOUND,Il n'existe pas de rapport de bataille.
OPEN_HERO_SHOP_SLOT_CONFIRM,Voulez-vous déverrouiller cet emplacement ?
BUY_RUBY_COUNT,{1} Rubis
RUBY_MONTHLY_REMAIN_DAY,Temps restant\n{1}j
BUY_GOLD_COUNT,{1} Or
VIP_LEVEL_ADD_MSG,"Lorsque vous achetez cet objet, un {1} supplémentaire est fourni conformément aux avantages VIP."
BUY_RUBY_CONFIRM,Souhaitez-vous acheter ce produit ?
BUY_GOLD_CONFIRM,Souhaitez-vous acheter ce produit ?
