KEY,"Thai"
SKILL_DESC_7521,"เพิ่มการบูสต์พลังโจมตีขึ้น [64ff64]{1}[-] %"
SKILL_DESC_7522,"เพิ่มการบูสต์พลังโจมตีขึ้น [64ff64]{1}[-] %"
SKILL_DESC_7523,"เพิ่มการบูสต์พลังโจมตีขึ้น [64ff64]{1}[-] %"
SKILL_DESC_7530,"โจมตีศัตรู 5 ครั้งแบบสุ่ม สร้างความเสียหายเวททั้งหมด [ffc800]{1}[-] ถ้าเป้าหมายไม่ใช่วีรบุรุษจะเพิ่มความเสียหายเวท [ffc800]{2}[-] หากตนเองอยู่ในสถานะ [จะต้องยืมพลัง!!] จะโจมตีศัตรูที่มีพลังโจมตีสูงสุดก่อน"
SKILL_DESC_7531,"เพิ่มความเสียหาย [64ff64]{1}[-] %"
SKILL_DESC_7532,"เพิ่มความเสียหาย [64ff64]{1}[-] %"
SKILL_DESC_7533,"เพิ่มความเสียหาย [64ff64]{1}[-] %"
SKILL_DESC_7540,"หาก HP ของตนเองเต็มจะเพิ่มพลังโจมตี [64ff64]{1}[-] หากไม่ จะฟื้นฟู HP [ffc800]{2}[-] ต่อวินาที หากได้รับความเสียหายที่ทำให้ตาย จะต้านความเสียหาย [ffc800]{3}[-] และสร้างเกราะป้องกันที่ต้านทานผลจากสถานะผิดปกติเป็นเวลา [64ff64]{4}[-] วินาที และจะใช้ MP ทั้งหมดของตนเอง ในขณะที่เกิดเกราะป้องกันจะไม่สามารถฟื้นฟู MP ได้"
SKILL_DESC_7541,"เพิ่มการบูสต์พลังโจมตีขึ้น [64ff64]{1}[-] %"
SKILL_DESC_7542,"เพิ่มการบูสต์พลังโจมตีขึ้น [64ff64]{1}[-] %"
SKILL_DESC_7543,"เพิ่มการบูสต์พลังโจมตีขึ้น [64ff64]{1}[-] %"
SKILL_DESC_60007510,"เพิ่มเวลาสตันต่อเนื่อง 1 วินาที"
SKILL_DESC_60007511,"ลดการใช้ MP ลง 1 หน่วย"
SKILL_DESC_60007520,"เมื่อเปิดใช้งาน ความเร็วในการโจมตีของตัวเองจะเพิ่มขึ้น 500"
SKILL_DESC_60007521,"เพิ่มเวลาเกราะป้องกันต่อเนื่อง 5 วินาที"
SKILL_DESC_60007530,"เมื่อใช้ จะต้านทานสถานะผิดปกติ"
SKILL_DESC_60007531,"เพิ่มความเสียหาย 40%"
SKILL_DESC_60007540,"เพิ่มการฟื้นฟู 100%"
SKILL_DESC_60007541,"ฟื้นฟู MP 300 ทุกวินาทีเมื่อ HP ของตัวเองเต็ม"
SKILL_DESC_60007550,"พลังโจมตี, พลังป้องกัน, HP +15% / อัตราคริติคอล +100"
SKILL_DESC_60007551,"เมื่อเริ่มการต่อสู้ 5 วินาทีจะได้รับ [คำแนะนำแห่งบรรพบุรุษ] ที่เพิ่มการต้านทานสถานะผิดปกติของตนเอง 200 หน่วย หลังจากนั้น 5 วินาทีหากมี [คำแนะนำแห่งบรรพบุรุษ] อยู่จะลบล้างเอฟเฟคลบแก่เพื่อนร่วมทีม 3 คนแบบสุ่ม และเพิ่มพลังป้องกัน 50% เป็นเวลา 10 วินาที ไม่สามารถยกเลิกเอฟเฟคบูสต์พลังป้องกันได้"
SKILL_DESC_90000750,"ลดความเสียหายที่ได้รับ 10% และเพิ่มความต้านทานสถานะผิดปกติ 100 หลังใช้สกิล เอฟเฟคนี้จะเพิ่มเป็น 2 เท่าเป็นเวลา 2 วินาที"
SKILL_DESC_90000751,"ลดความเสียหายที่ได้รับ 12% และเพิ่มความต้านทานสถานะผิดปกติ 120 หลังใช้สกิล เอฟเฟคนี้จะเพิ่มเป็น 2 เท่าเป็นเวลา 2 วินาที"
SKILL_DESC_90000752,"ลดความเสียหายที่ได้รับ 14% และเพิ่มความต้านทานสถานะผิดปกติ 140 หลังใช้สกิล เอฟเฟคนี้จะเพิ่มเป็น 2 เท่าเป็นเวลา 2 วินาที"
SKILL_DESC_90000753,"ลดความเสียหายที่ได้รับ 17% และเพิ่มความต้านทานสถานะผิดปกติ 170 หลังใช้สกิล เอฟเฟคนี้จะเพิ่มเป็น 2 เท่าเป็นเวลา 2 วินาที"
SKILL_DESC_90000754,"ลดความเสียหายที่ได้รับ 21% และเพิ่มความต้านทานสถานะผิดปกติ 210 หลังใช้สกิล เอฟเฟคนี้จะเพิ่มเป็น 2 เท่าเป็นเวลา 2 วินาที"
SKILL_DESC_90000755,"ลดความเสียหายที่ได้รับ 25% และเพิ่มความต้านทานสถานะผิดปกติ 250 หลังใช้สกิล เอฟเฟคนี้จะเพิ่มเป็น 2 เท่าเป็นเวลา 2 วินาที"
SKILL_DESC_91007510,"[รับคำพิพากษา!!] เพิ่มความเสียหาย 50% และฟื้นฟู HP เพิ่มสูงสุดอีก 1% แก่เพื่อนร่วมทีมที่กำลังฟื้นฟู"
SKILL_DESC_91007511,"[รับคำพิพากษา!!] เพิ่มความเสียหาย 50% และฟื้นฟู HP เพิ่มสูงสุดอีก 1.2% แก่เพื่อนร่วมทีมที่กำลังฟื้นฟู"
SKILL_DESC_91007512,"[รับคำพิพากษา!!] เพิ่มความเสียหาย 50% และฟื้นฟู HP เพิ่มสูงสุดอีก 1.4% แก่เพื่อนร่วมทีมที่กำลังฟื้นฟู"
SKILL_DESC_91007513,"[รับคำพิพากษา!!] เพิ่มความเสียหาย 50% และฟื้นฟู HP เพิ่มสูงสุดอีก 1.7% แก่เพื่อนร่วมทีมที่กำลังฟื้นฟู"
SKILL_DESC_91007514,"[รับคำพิพากษา!!] เพิ่มความเสียหาย 50% และฟื้นฟู HP เพิ่มสูงสุดอีก 2.1% แก่เพื่อนร่วมทีมที่กำลังฟื้นฟู"
SKILL_DESC_91007515,"[รับคำพิพากษา!!] เพิ่มความเสียหาย 50% และฟื้นฟู HP เพิ่มสูงสุดอีก 2.5% แก่เพื่อนร่วมทีมที่กำลังฟื้นฟู"
SKILL_DESC_91007520,"[จะต้องยืมพลัง!!] ลดเวลาคูลดาวน์ 5 วินาที เพิ่มอัตราการรักษาและฟื้นฟู MP 20%"
SKILL_DESC_91007521,"[จะต้องยืมพลัง!!] ลดเวลาคูลดาวน์ 5 วินาที เพิ่มอัตราการรักษาและฟื้นฟู MP 24%"
SKILL_DESC_91007522,"[จะต้องยืมพลัง!!] ลดเวลาคูลดาวน์ 5 วินาที เพิ่มอัตราการรักษาและฟื้นฟู MP 29%"
SKILL_DESC_91007523,"[จะต้องยืมพลัง!!] ลดเวลาคูลดาวน์ 5 วินาที เพิ่มอัตราการรักษาและฟื้นฟู MP 35%"
SKILL_DESC_91007524,"[จะต้องยืมพลัง!!] ลดเวลาคูลดาวน์ 5 วินาที เพิ่มอัตราการรักษาและฟื้นฟู MP 42%"
SKILL_DESC_91007525,"[จะต้องยืมพลัง!!] ลดเวลาคูลดาวน์ 5 วินาที เพิ่มอัตราการรักษาและฟื้นฟู MP 50%"
SKILL_DESC_91007530,"[จงหยุดความเจ็บปวด!!] เพิ่มความเสียหาย 20% เมื่อศัตรูตายจะสามารถใช้สกิลได้อีกครั้ง"
SKILL_DESC_91007531,"[จงหยุดความเจ็บปวด!!] เพิ่มความเสียหาย 24% เมื่อศัตรูตายจะสามารถใช้สกิลได้อีกครั้ง"
SKILL_DESC_91007532,"[จงหยุดความเจ็บปวด!!] เพิ่มความเสียหาย 29% เมื่อศัตรูตายจะสามารถใช้สกิลได้อีกครั้ง"
SKILL_DESC_91007533,"[จงหยุดความเจ็บปวด!!] เพิ่มความเสียหาย 35% เมื่อศัตรูตายจะสามารถใช้สกิลได้อีกครั้ง"
SKILL_DESC_91007534,"[จงหยุดความเจ็บปวด!!] เพิ่มความเสียหาย 42% เมื่อศัตรูตายจะสามารถใช้สกิลได้อีกครั้ง"
SKILL_DESC_91007535,"[จงหยุดความเจ็บปวด!!] เพิ่มความเสียหาย 50% เมื่อศัตรูตายจะสามารถใช้สกิลได้อีกครั้ง"
SKILL_DESC_91007540,"[แสดงพลังแห่งบรรพบุรุษ!!] เกราะป้องกันเพิ่มขึ้น 20% และใช้เกราะป้องกันป้องแก่พันธมิตรทั้งหมด"
SKILL_DESC_91007541,"[แสดงพลังแห่งบรรพบุรุษ!!] เกราะป้องกันเพิ่มขึ้น 24% และใช้เกราะป้องกันป้องแก่พันธมิตรทั้งหมด"
SKILL_DESC_91007542,"[แสดงพลังแห่งบรรพบุรุษ!!] เกราะป้องกันเพิ่มขึ้น 29% และใช้เกราะป้องกันป้องแก่พันธมิตรทั้งหมด"
SKILL_DESC_91007543,"[แสดงพลังแห่งบรรพบุรุษ!!] เกราะป้องกันเพิ่มขึ้น 35% และใช้เกราะป้องกันป้องแก่พันธมิตรทั้งหมด"
SKILL_DESC_91007544,"[แสดงพลังแห่งบรรพบุรุษ!!] เกราะป้องกันเพิ่มขึ้น 42% และใช้เกราะป้องกันป้องแก่พันธมิตรทั้งหมด"
SKILL_DESC_91007545,"[แสดงพลังแห่งบรรพบุรุษ!!] เกราะป้องกันเพิ่มขึ้น 50% และใช้เกราะป้องกันป้องแก่พันธมิตรทั้งหมด"
