KEY,Spanish
E_C19_Jan_Tanya01_17,"Hmph, no seas tan autoritario."
E_C19_Jan_Tanya01_18,La reputación que ganamos fue en su mayoría gracias a mi trabajo.
E_C19_Jan_Tanya01_19,Todos saben que eres una asesina muy eficiente.
E_C19_Jan_Tanya01_20,"A veces, las cosas salen mal. Como hoy."
E_C19_Jan_Tanya01_21,Detén el sangrado y vete. Yo eliminaré el rastro.
E_C19_Jan_Tanya01_22,Es una orden.
E_C19_Jan_Tanya01_23,"No vas a dejar de mencionar que estás al mando, ¿verdad?"
E_C19_Jan_Tanya01_24,"Y quédate con tu pañuelo, no lo necesito."
E_C19_Jan_Tanya01_25,Entonces deshazte de él cuando regreses.
E_C19_Jan_Tanya01_26,También deberías descansar un poco. Es tu cumpleaños.
E_C19_Jan_Tanya01_27,¿Cómo supiste…?
E_C19_Jan_Tanya01_28,¿Por qué está volviendo este recuerdo…?
E_C19_Jan_Tanya01_29,La extraña sensación que comencé a tener últimamente…
E_C19_Jan_Tanya01_30,"¡Es por tu culpa, Roi!"
E_C19_Jan_Loman01_01,"Otra vez lo mismo, pero en un día distinto, ¿no?"
E_C19_Jan_Loman01_02,"Ya lo creo. Es su cumpleaños, por todos los santos."
E_C19_Jan_Loman01_03,Bien dicho. Los cumpleaños deberían ser emocionantes.
E_C19_Jan_Loman01_04,Escuché que los cumpleaños son especiales para ti.
E_C19_Jan_Loman01_05,¿No se supone que todos canten y festejen?
E_C19_Jan_Loman01_06,"Hum, lo hacemos, pero no sé."
E_C19_Jan_Loman01_07,Temo que a Loman no le agrade que le demos mucha importancia.
E_C19_Jan_Loman01_08,"Vamos. Es un tipo áspero, pero dudo que se niegue a una celebración de cumpleaños."
E_C19_Jan_Loman01_09,"La última vez, quería comprar un regalo para la princesa y le pedí un descuento."
E_C19_Jan_Loman01_10,Ni siquiera me quiso escuchar. Me dijo que no mezclara mi vida pública con mi vida privada.
E_C19_Jan_Loman01_11,Hum… Creo que en ese caso tenía razón.
E_C19_Jan_Loman01_12,"Me faltaba dinero, así que volví a pedirle, y fui un poco más agresivo."
E_C19_Jan_Loman01_13,"Entonces, me apuntó con la lanza. Loman y yo peleamos hasta que oscureció. Fue divertido."
E_C19_Jan_Loman01_14,"Loman podrá tener sus defectos, pero tú no te quedas atrás."
E_C19_Jan_Loman01_15,¡Bien! Loman es un compañero de armas. Voy a comenzar el festejo.
E_C19_Jan_Loman01_16,¡¡Espera!!
E_C19_Jan_Loman01_17,¿Eh? ¿Ustedes no son el séquito mediocre de su majestad la princesa?
E_C19_Jan_Loman01_18,¡Loman! Feliz cumplea…
E_C19_Jan_Loman01_19,¿Se volvieron locos? ¡Su majestad salió del castillo! ¿Qué están haciendo aquí?
E_C19_Jan_Loman01_20,¿No saben que es muy peligroso allá afuera?
E_C19_Jan_Loman01_21,(Más tarde)
E_C19_Jan_Loman01_22,Ni siquiera me dejó terminar la primera frase. Me regañó…
E_C19_Jan_Loman01_23,*Suspiro* Te lo advertimos.
E_C19_Jan_Loman01_24,Es como si no conocieran a Loman.
E_C19_Jan_Loman01_25,Siempre quiere que las cosas se hagan según las reglas.
E_C19_Jan_Loman01_26,¡No le den motivos para que se enfade con ustedes! Yo me encargo de esto.
E_C19_Jan_Loman01_27,¿?
E_C19_Jan_Loman01_28,"¡Hola, Loman! ¿Cómo has estado?"
E_C19_Jan_Loman01_29,"¡Oh, Clause! Tanto tiempo sin vernos. ¿Qué estás…?"
E_C19_Jan_Loman01_30,Oh. Acabo de deshacerme de algunos demonios en el bosque.
E_C19_Jan_Loman01_31,¡Ya cumplí con mi deber de hoy!
E_C19_Jan_Loman01_32,Me alegra escuchar eso. Yo también estoy por finalizar mi turno.
E_C19_Jan_Loman01_33,¿En serio? ¿Entonces quieres ir por unos tragos a lo de Juno?
E_C19_Jan_Loman01_34,"¡También es tu cumpleaños! Mañana tienes el día libre, ¿verdad?"
E_C19_Jan_Loman01_35,Me sorprende bastante que recuerdes mi cumpleaños.
E_C19_Jan_Loman01_36,"Ja, ja. ¡Gracias!"
E_C19_Jan_Loman01_37,"¡Por supuesto que lo recuerdo! Toma tus cosas, yo invito los tragos."
E_C19_Jan_Loman01_38,"De acuerdo, pero en 3 minutos y 30 segundos."
E_C19_Jan_Loman01_39,"No, debería agregar otros 5 minutos para compensar el tiempo de nuestra charla."
E_C19_Jan_Loman01_40,"¿Ah, sí? Bueno, te esperaré afuera. Ven cuando estés listo."
E_C19_Jan_Loman01_41,¿Qué hacen? ¡Vámonos!
E_C19_Jan_Loman01_42,Vaya… ¿Así de sencillo?
E_C19_Jan_Loman01_43,Por algo era que la gente hablaba tan bien de él.
E_C19_Jan_Priscilla01_01,Bienvenidos a la tienda… ¡Oh!
E_C19_Jan_Priscilla01_02,¡Pero si es la señora Aisha!
E_C19_Jan_Priscilla01_03,¿Pudiste preparar lo que te pedí?
E_C19_Jan_Priscilla01_04,¡Claro que sí! ¡Justo como lo ordenó!
E_C19_Jan_Priscilla01_05,"Mi señora, si deseaba algo, podría habérmelo pedido."
E_C19_Jan_Priscilla01_06,"No, no quiero que hagas nada hoy, Priscilla."
E_C19_Jan_Priscilla01_07,"¡No hagas preguntas, solo escúchame!"
E_C19_Jan_Priscilla01_08,No te preocupes. Iremos de a poco.
E_C19_Jan_Priscilla01_09,¿Qué está pasando…?
E_C19_Jan_Priscilla01_10,"¡Tarán! ¿Qué le parece, mi señora?"
E_C19_Jan_Priscilla01_11,Hum… El color principal no combina muy bien con sus ojos.
E_C19_Jan_Priscilla01_12,¿Y qué le parece este modelo exótico?
E_C19_Jan_Priscilla01_13,"¿De qué continente es? Ja, ja, ja…"
E_C19_Jan_Priscilla01_14,"Es algo pronto, ¿pero qué tal este traje de baño elegante?"
E_C19_Jan_Priscilla01_15,¿”Algo” pronto? ¡Estamos en invierno!
E_C19_Jan_Priscilla01_16,"Ja, ja, ja."
E_C19_Jan_Priscilla01_17,Guardé lo mejor para el final. ¿Le gusta este modelo?
E_C19_Jan_Priscilla01_18,"¡Oh, Priscilla, te ves preciosa!"
E_C19_Jan_Priscilla01_19,"¡Este, elegimos este! ¿Qué te parece?"
E_C19_Jan_Priscilla01_20,"Mi señora, ¿la ropa elegante no me impedirá…?"
E_C19_Jan_Priscilla01_21,¿Qué te había dicho? ¡Sin preguntas!
E_C19_Jan_Priscilla01_22,"Hum, pensé que podía pedirle un favor a mi señora por mi cumpleaños…"
E_C19_Jan_Priscilla01_23,¿Eh? ¡Pero la ropa es tu regalo de cumpleaños!
E_C19_Jan_Priscilla01_24,¿No te gusta?
E_C19_Jan_Priscilla01_25,Por supuesto que sí. Es el vestido más hermoso que he usado en mi vida.
E_C19_Jan_Priscilla01_26,Pero este tipo de prendas pueden interferir cuando tengo que protegerla.
E_C19_Jan_Priscilla01_27,No dije que tenías que usarlo todo el tiempo.
E_C19_Jan_Priscilla01_28,Puedes usarlo a la hora del té. ¿Por favor?
E_C19_Jan_Priscilla01_29,"Siempre eres tan buena conmigo, Priscilla. Quería regalarte algo a cambio."
E_C19_Jan_Priscilla01_30,"Ja, ja. Me regala más de lo que debe, mi señora."
E_C19_Jan_Priscilla01_31,¿Eh? ¿Qué te he regalado?
E_C19_Jan_Priscilla01_32,Cada momento que paso con usted es un regalo.
E_C19_Jan_Priscilla01_33,"Por eso, este vestido puede esperar hasta otra ocasión."
E_C19_Jan_Priscilla01_34,*Suspiro* De acuerdo. Si tú lo dices.
E_C19_Jan_Priscilla01_35,"Lo siento, May. Regresaremos en otro momento. ¡Vámonos, Priscilla!"
E_C19_Jan_Priscilla01_36,"Sí, mi señora. ¿Le gustaría merendar con ese té de rosas del este?"
E_C19_Jan_Priscilla01_37,"¡Sí, me encanta el té que preparas!"
E_C19_Jan_Priscilla01_38,"¡Y feliz cumpleaños, Priscilla!"
E_C19_Jan_Priscilla01_39,"¡Gracias, mi señora!"
E_C19_Jan_Priscilla01_40,Yo también estoy aquí…
E_C19_Jan_Priscilla01_41,¡Pero es nuestra mejor clienta!
E_C19_Jan_Priscilla01_42,¡Feliz cumpleaños! ¡La esperamos cuando guste!
E_C19_Jan_Demia01_01,"Ey, ¿tuviste suerte?"
E_C19_Jan_Demia01_02,"No, nada."
E_C19_Jan_Demia01_03,Juraría que lo vi venir en esta dirección.
E_C19_Jan_Demia01_04,¡Sigamos buscando un poco más!
E_C19_Jan_Demia01_05,"¡Uf, al fin se fueron!"
E_C19_Jan_Demia01_06,¿Qué estoy haciendo? ¿Ocultándome en mi cumpleaños?
E_C19_Jan_Demia01_07,"Ah, sí. Todo comenzó ese día…"
E_C19_Jan_Demia01_08,Hace tres años
E_C19_Jan_Demia01_09,¿Mmm?
E_C19_Jan_Demia01_10,¡Atención!
E_C19_Jan_Demia01_11,¡Hoy es el cumpleaños de la capitana! ¡Festejemos juntos!
E_C19_Jan_Demia01_12,"¡Feliz cumpleaños, señora!"
E_C19_Jan_Demia01_13,"¡Felicidades, señora!"
E_C19_Jan_Demia01_14,¡Es el cumpleaños de la capitana! ¡Vamos a celebrar todos juntos!
E_C19_Jan_Demia01_15,"¡Felicidades, señora!"
E_C19_Jan_Demia01_16,"¡Feliz cumpleaños, señora!"
E_C19_Jan_Demia01_17,"Ja, ja, ja. Gracias a todos."
E_C19_Jan_Demia01_18,"Sabíamos que le gustaría, señora."
E_C19_Jan_Demia01_19,"Nunca se sentirá sola en su cumpleaños, señora. Todos festejaremos su cumpleaños cada año."
E_C19_Jan_Demia01_20,"¡Feliz cumpleaños, capitana!"
E_C19_Jan_Demia01_21,"Ja, ja… Gracias."
E_C19_Jan_Demia01_22,Debí haber sabido que estos muchachos iban a exagerar las cosas…
E_C19_Jan_Demia01_23,"Es solo un cumpleaños, no es una festividad nacional o algo así…"
E_C19_Jan_Demia01_24,¡Aquí está! ¡Encontré a la capitana!
E_C19_Jan_Demia01_25,"¡Princesa! ¡Clause, Loman! ¡Vimos a la capitana!"
E_C19_Jan_Demia01_26,¡Urgh!
E_C19_Jan_Demia01_27,"Ahí estás, Demia."
E_C19_Jan_Demia01_28,Feliz cumpleaños. Toda la nación es afortunada de tenerte.
E_C19_Jan_Demia01_29,"Sus halagos son muy generosos, su majestad."
E_C19_Jan_Demia01_30,"¡Ahí está, capitana! La buscamos por todas partes."
E_C19_Jan_Demia01_31,¡Comencemos los festejos de cumpleaños de la capitana!
E_C19_Jan_Demia01_32,¡Júntense!
E_C19_Jan_Demia01_33,"Ja, ja, ja. Gracias a todos."
E_C19_Jan_Demia01_34,Parece que estoy atrapada aquí… otra vez…
