KEY,"Russian"
GUILD_ACCEPT_JOIN,"По подтверждению"
GUILD_ACTIVITY_RANKING,"{1} место"
GUILD_CHECK_NAME_MIN_LENGTH,"Введите не менее 3 символов."
GUILD_MERCENARY_RETURN_REWARD_GUILDPOINT,"Получите {1} оч. гильдии"
RESCOLLECT_PLUNDER_END_DAY_UNIT,"д."
RESCOLLECT_PLUNDER_END_HOUR_UNIT,"ч."
RESCOLLECT_PLUNDER_END_MINUTE_UNIT,"мин."
RESCOLLECT_PLUNDER_END_BEFORE,"назад"
RESCOLLECT_NO_TEAM,"Нет группы для похода."
RESCOLLECT_COLLECT_STARTED,"Поход начался."
RESCOLLECT_START_COLLECT,"Поиск начался"
RESCOLLECT_START_PLUNDER,"Мародерство началось"
RESCOLLECT_START_CHASE,"Преследование"
RESCOLLECT_COLLECT_RESULT_GOLD,"[FFFF00]Золото[-]"
RESCOLLECT_NOGUILD,"Нет гильдии"
RESCOLLECT_ITEMCOUNT,"{1} ед."
RESCOLLECT_COLLECTPERHOUR,"({1} ед./ч.)"
RESCOLLECT_COLLECTING_REMAIN_TIME,"Идет поиск ресурсов…\nВозврат через {1} ч. {2} мин."
RESCOLLECT_COLLECT_COMPLETED,"Поиск завершен"
RESCOLLECT_COLLECT_COMPLETE_MSG,"Поиски принесли: {1}!"
RESCOLLECT_COLLECTING,"В поиске…"
RESCOLLECT_PLUNDER_SUCCESS,"Мародерство удалось"
RESCOLLECT_PLUNDER_SUCCESS_MSG,"Мародерство принесло: {1}!"
RESCOLLECT_BUY_CHEESE,"Приобретение выносливости мародера: {1} ед."
RESCOLLECT_GIVEUP_PLUNDER_CONFIRM,"Не грабить найденного противника?"
ENTER_TRIAL_DUNGEON,"Вход в подземелье"
TRIAL_DUNGEON_HERO_KNIGHT,"Испытание рыцаря"
TRIAL_DUNGEON_HERO_WARRIOR,"Испытание воина"
TRIAL_DUNGEON_HERO_ASSASSIN,"Испытание убийцы"
TRIAL_DUNGEON_HERO_ARCHER,"Испытание лучника"
TRIAL_DUNGEON_HERO_MECHANIC,"Испытание механика"
TRIAL_DUNGEON_HERO_WIZARD,"Испытание мага"
TRIAL_DUNGEON_HERO_PRIEST,"Испытание жреца"
TRIAL_RESET_CHALLENGE_CHANCE_CONFIRM,"{1}: число возможных вызовов исчерпано.\nПовторить вызов на испытание?"
TRIAL_RESET_PLAY_KEY_CONFIRM,"Не хватает ключей, вход закрыт.\nВосполнить ключи?"
TRIAL_RESET_PLAY_KEY_CONFIRM_COUNT,"Вход закрыт, так как недостаточно ключей.\nВосполнить ключи: {1}?"
INVENTORY_ITEM_ACTION_SELL,"Продать"
INVENTORY_ASK_SELL_COUNT_MESSAGE,"Укажите кол-во на продажу."
INVENTORY_ORIGIN_DESC,"{1} глава {2}"
EQUIP_ASK_UNLOCK_WEAPON_EQUIP,"Открыть вторую ячейку оружия?"
EQUIP_ASK_UNLOCK_ARMOR_EQUIP,"Открыть вторую ячейку брони?"
EQUIP_UNLOCK_ACTION,"Открыть"
EQUIP_ASK_EXTEND_MESSAGE,"Добавить {1} яч. в инвентарь?"
EQUIP_ASK_EXTEND_MESSAGE_1,"Макс. число ячеек для расширения: {1}."
EQUIP_ASK_EXTEND_MESSAGE_2,"(Уже открыто: {1}/{2})"
EQUIP_EXTEND_ACTION,"Добавить"
EQUIP_ASK_SELL,"{1} на продажу."
EQUIP_ASK_EQUIP_TITLE,"Применить снаряжение"
EQUIP_ASK_UNEQUIP_TITLE,"Убрать снаряжение"
EQUIP_ASK_EQUIP,"Применить: {1}?"
EQUIP_ERROR_ALREADY_EQUIPPED,"Снаряжение уже применяется."
EQUIP_ASK_SELECT_EQUIP_MESSAGE,"Выберите ячейку для снаряжения."
EQUIP_ASK_SELECT_EQUIP_FIRST,"Осн. ячейка"
EQUIP_ASK_SELECT_EQUIP_SECOND,"Доп. ячейка"
EQUIP_ASK_EQUIP_OVERWRITE_MESSAGE,"Уже содержит снаряжение.\nУдалить его и использовать ячейку?"
EQUIP_ASK_EQUIP_REMOVE,"Отменить"
EQUIP_ASK_EQUIP_PRESERVE,"Сохранить"
EQUIP_ASK_EQUIP_PRESERVE_CONFIRM,"Сохранить применяемое снаряжение\nи установить новое?"
EQUIP_ASK_EQUIP_REMOVE_CONFIRM,"Удалить применяемое снаряжение\nи установить новое?"
EQUIP_ASK_UNEQUIP_MESSAGE,"Это снаряжение можно удалить или сохранить."
EQUIP_ASK_UNEQUIP_PRESERVE_CONFIRM,"Сохранить снаряжение?"
EQUIP_ASK_UNEQUIP_REMOVE_CONFIRM,"Удалить снаряжение?"
EQUIP_ERROR_NOT_EQUIPPED,"Не устанавливать снаряжение."
EQUIP_ASK_ENCHANT_OPTION_TITLE,"Переоценка"
EQUIP_ASK_ENCHANT_OPTION,"Обновить эту опцию?"
EQUIP_ASK_ENCHANT_OPTION_CONFIRM_TITLE,"Применить опцию"
EQUIP_ASK_ENCHANT_OPTION_CONFIRM,"Применить эту опцию?"
EQUIP_ASK_ENCHANT_OPTION_CANCEL_TITLE,"Восстановить опцию"
EQUIP_ASK_ENCHANT_OPTION_CANCEL,"Восстановить эту опцию?"
EQUIP_ASK_ENCHANT_RESULT_MESSAGE,"[FF8000]Опция [00FF00]{1}[-] [FFFFFF]{2}[-]\nпосле переоценки станет\nопцией [00FF00]{3}[-] [FFFFFF]{4}[-].[-]"
EQUIP_UPGRADE_PROGRESSING,"[FFFF00]Идет улучшение[-]"
EQUIP_ERROR_UPGRADE_EXP_FULL,"Оч. опыта больше, чем нужно."
EQUIP_ERROR_MATERIAL_FULL,"Больше материалов добавить нельзя."
RANDOM_OPTION,"Доп. опция"
EQUIP_RANDOM_OPTION_COUNT,"Доп. опция"
START_BATTLE,"Начать бой"
MATCH_START_BUTTON_LABEL,"Зарегистрироваться"
MATCH_TOP_PERCENTAGE,"Топ-{1}%"
MATCH_SEASON_REMAIN_LABEL,"Осталось: {1} д. {2} ч."
MATCH_BATTLE_SERVER_CONNECT_FAIL,"Не удалось подключиться к серверу битв."
MATCH_BATTLE_SERVER_DISCONNECTED,"Прервано соединение с сервером битв."
MATCH_BATTLE_SERVER_START_FAIL,"Не удалось начать бой."
MATCH_OFFLINE_PVP_RESULT_FAILED,"Не удалось получить ответ на запрос результатов."
MATCH_DAILY_REWARD_SENDERNAME,"Администратор арены"
MATCH_DAILY_REWARD_TITLE,"Лига Победы: ежедневная награда."
MATCH_DAILY_REWARD_CONTENT,"Лига Победы: ежедневная награда. Ранг: {1} {2}.\nМесто: {3}"
MATCH_DAILY_REWARD_NOLEVEL_CONTENT,"Лига Победы: ежедневная награда. Ранг: {1}.\nМесто: {2}"
MATCH_SEASON_REWARD_SENDERNAME,"Администратор сезона"
MATCH_SEASON_REWARD_TITLE,"Лига Победы: сезонная награда."
MATCH_SEASON_REWARD_CONTENT,"Лига Победы: сезонная награда. Ранг: {1} {2}.\nМесто: {3}"
MATCH_SEASON_REWARD_NOLEVEL_CONTENT,"Лига Победы: сезонная награда. Ранг: {1}.\nМесто: {2}"
MATCH_HISTORY_WIN_SCORE,"Победа принесла [FFFF20]{1} оч.[-]"
MATCH_HISTORY_WIN,"Вы одержали победу."
MATCH_HISTORY_LOSE_SCORE,"Поражение стоило [FFFF20]{1} оч.[-]"
MATCH_HISTORY_LOSE,"Вы проиграли."
MATCH_HISTORY_TIME_MINUTE,"{1} мин. назад"
MATCH_HISTORY_TIME_HOUR,"{1} ч. назад"
MATCH_HISTORY_TIME_DAY,"{1} д. назад"
MATCH_RANKING_SCORE,"{1} оч."
MATCH_FINDING_TARGET,"Поиск соперника."
MATCH_FOUND_TARGET,"Соперник найден."
BATTLE.EXIT_REPLAY_CONFIRM,"Завершить?"
MATCH_PICKBAN_WEEKLY_REWARD_SENDERNAME,"Администратор арены"
MATCH_PICKBAN_WEEKLY_REWARD_TITLE,"Еженедельная награда Лиги чести за рейтинг сервера."
MATCH_PICKBAN_WEEKLY_REWARD_CONTENT,"Еженедельная награда Лиги чести за рейтинг сервера. Ранг на сервере: {1} Этап: {2}. Рейтинг: {3}"
MATCH_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,"Еженедельная награда Лиги чести за рейтинг сервера. Ранг на сервере: {1} Рейтинг: {2}"
MATCH_PICKBAN_SEASON_REWARD_SENDERNAME,"Администратор сезона"
MATCH_PICKBAN_SEASON_REWARD_TITLE,"Сезонная награда Лиги чести за рейтинг сервера."
MATCH_PICKBAN_SEASON_REWARD_CONTENT,"Сезонная награда Лиги чести за рейтинг сервера. Ранг на сервере: {1} Этап: {2}. Рейтинг: {3}"
MATCH_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,"Сезонная награда Лиги чести за рейтинг сервера. Ранг на сервере: {1} Рейтинг: {2}"
MATCH_PICKBAN_DAILY_REWARD_SENDERNAME,"Администратор арены"
MATCH_PICKBAN_DAILY_REWARD_TITLE,"Ежедневная награда Лиги чести за рейтинг сервера."
MATCH_PICKBAN_DAILY_REWARD_CONTENT,"Ежедневная награда Лиги чести за рейтинг сервера. Ранг на сервере: {1} Этап: {2}. Рейтинг: {3}"
MATCH_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,"Ежедневная награда Лиги чести за рейтинг сервера. Ранг на сервере: {1} Рейтинг: {2}"
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_SENDERNAME,"Администратор арены"
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_TITLE,"Еженедельная награда Лиги чести за мировой рейтинг."
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_CONTENT,"Еженедельная награда Лиги чести за мировой рейтинг. Мировой ранг: {1}. Этап: {2}. Рейтинг: {3}."
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,"Еженедельная награда Лиги чести за мировой рейтинг. Мировой ранг: {1}. Рейтинг: {2}."
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_SENDERNAME,"Администратор сезона"
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_TITLE,"Сезонная награда Лиги чести за мировой рейтинг."
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_CONTENT,"Сезонная награда Лиги чести за мировой рейтинг. Мировой ранг: {1}. Этап: {2}. Рейтинг: {3}."
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,"Сезонная награда Лиги чести за мировой рейтинг. Мировой ранг: {1}. Рейтинг: {2}."
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_SENDERNAME,"Администратор арены"
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_TITLE,"Ежедневная награда Лиги чести за мировой рейтинг."
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_CONTENT,"Ежедневная награда Лиги чести за мировой рейтинг. Мировой ранг: {1}. Этап: {2}. Рейтинг: {3}."
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,"Ежедневная награда Лиги чести за мировой рейтинг. Мировой ранг: {1}. Рейтинг: {2}."
FRIEND_BECOME_FRIEND,"Вы и [FFFF00]{1}[-] теперь [FFFF00]друзья[-]."
FRIEND_ASK_ACCEPT_FRIEND,"[FFFF00]{1}[-] просит [FFFF00]принять в друзья[-]. [FFFF00]Принять[-]?"
FRIEND_ASK_DENY_FRIEND,"[FFFF00]{1}[-] просит [FFFF00]принять в друзья[-]. [FFFF00]Отказать[-]?"
FRIEND_ASK_DELETE_FRIEND,"[FFFF00]{1}[-] в [FFFF00]списке друзей[-]. Удалить?"
FRIEND_ASK_INVITE_FRIEND,"[FFFF00]{1}[-] получит [FFFF00]запрос в друзья[-]. Оправить?"
FRIEND_ASK_INVITE_PARTY,"Пригласить игрока [FFFF00]{1}[-] [FFFF00]в группу[-]?"
MAIL_DELETE_DAYS_AFTER,"Удалить через {1} д."
MAIL_DELETE_HOURS_AFTER,"Удалить через {1} ч."
MAIL_DELETE_MINUTES_AFTER,"Удалить через {1} мин."
FirstClearRuby_Mail_Title,"Сборка наград за первое прохождение этапа"
FirstClearRuby_Mail_Desc,"Сборка наград за первое прохождение этапа и удаление режима."
LANGUAGE_CHANGE_CONFIRM,"Будет выполнена перезагрузка King's Raid для смены языка ({1}).\nПожалуйста, ждите."
MAP_CANNOT_MOVE_CHAPTER_NOT_EXIST,"Главы не существует. Переход невозможен."
MAP_CANNOT_MOVE_CHAPTER_NOT_COMPLETED,"Не все задания главы выполнены. Переход невозможен."
MAP_MOVE_CHAPTER_CONFIRM,"Переместиться дальше?\n{1}"
DAILYMISSION_NAME,"Задачи на сегодня"
MISSION_NAME,"Достижения"
MISSION_PROGRESSING,"Выполняется"
MISSION_COMPLETE,"Выполнено"
MISSION_SUBTYPE_ACCOUNT,"Аккаунт"
MISSION_SUBTYPE_BRAVERY,"Смелость"
MISSION_SUBTYPE_GOODS,"Богатство"
MISSION_SUBTYPE_GUILD,"Гильдия"
MISSION_SUBTYPE_HERO,"Герои"
MISSION_SUBTYPE_ITEM,"Предметы"
MISSION_SUBTYPE_CONTENTS,"Содержание"
DUNGEON_REWARD_ITEM,"Награда"
DUNGEON_REWARD_DESC,"Можно добыть: {1}"
DUNGEON_REMAIN_ENTERCOUNT,"Осталось: {1} р."
UI_ENDBATTLE_GAINEXP,"Добыто оч. опыта"
UI_ENDBATTLE_GAINGOLD,"Добыто золота"
UI_ENDBATTLELOSE_ANNOUNCEMENT,"Соберите героев, улучшите снаряжение и бросьте вызов снова!"
UI_COMMON_RETRY,"Повторить"
UI_ENDCAMPAIGN_REWARDTEXT,"Трофеи"
UI_ENDBATTLEREWARD_ITEMCOUNT,"Всего {1}"
DUNGEON_GOLD_REWARD,"Добыто золота"
COMMON_TOTAL,"Итого"
MYHERO_LIST,"Список героев"
HEROLIST_GUILD_MERCENARY,"Список наемников гильдии"
COMMON_EQUIP,"Снаряжение"
COMMON_HERO_SKILL,"Навыки"
EQUIP_REBUILD_COMPLETE,"Обновление завершено"
DO_APPLY,"Применить"
DO_NOT_APPLY,"Не применять"
COMMON_SELLPRICE,"Цена продажи"
EQUIP_INFO_TAKEOFF,"Удалить"
EQUIP_UPGRADE,"Улучшить снаряжение"
EQUIP_LEVELUP_CONFIRM1,"Улучшить"
HERO_SKILL_INFO,"Навыки"
HERO_SKILL_INFO_LINE,"Навыки"
HERO_INFO_UPGRADE_CONFIRM1,"Развить"
UI_VIEW_HERO,"Просмотр героя"
FRIEND_REQUEST,"Запрос в друзья"
ITEM_CONSUMABLE,"Запасы"
ITEM_MATERIAL,"Материалы"
ITEM_SOULSTONE,"Кристалл духа"
ITEM_UPGRADEBOOK,"Свиток развития"
INVENTORY_RECIPE_TITLE,"Изготовление рецепта"
UI_RECIPE_CREATE,"Изготовление"
UI_SELL_PRICE,"Цена продажи"
UI_MAIL_ATTACHMENT,"Вложение"
UI_RECEIVE,"Получить"
CONTENT_MAILBOX,"Почта"
UI_MAILBOX_EMPTY,"Почта пуста."
PVP_CURRENT_LEAGUE_RANK,"Место в лиге"
COMMON_WINNING_RATE,"Процент побед"
UI_PVP_REWARD_TITLE,"Награда арены"
PVP_FIRST_REWARD,"Награда за достижение"
HERO_IS_COLLECTING,"Участие в походе"
HERO_IS_DEAD,"Смерть"
GUILD_MEMMERMANAGE_LASTLOGIN,"Послед. подключ."
VIPLEVEL_TOO_LOE,"Недостаточный ур. VIP"
UI_RETURN_TO_CITY,"В город"
UI_ENTER_TOWN,"Вход в город"
ARENA,"Арена"
EVENT_DUNGEON,"Подземелье событий"
TRIAL_DUNGEON,"Комната испытаний"
UI_KOREAN,"Корейский"
UI_SELECT_AVATAR,"Выбор героя"
PROFILE,"Профиль"
LANGUAGE,"Язык"
COMMON_BUYAGAIN,"Повтор покупки"
GUILD_CREATE_BUTTON,"Создать гильдию"
GUILD_NAME_POSSIBLE,"Можно использовать"
GUILD_NAME_NOT_POSSIBLE,"Нельзя использовать"
GUILD_TEAMLEVEL_LIMIT,"Ограничение по ур."
GUILD_DISMISS_ADMIN,"Уволить администратора"
GUILD_CREATE_COST1,"Цена создания гильдии"
GUILD_CREATE_BUTTON,"Создать гильдию"
GUILD_NAME_POSSIBLE,"Можно использовать"
GUILD_NAME_NOT_POSSIBLE,"Нельзя использовать"
GUILD_TEAMLEVEL_LIMIT,"Ограничение по ур."
GUILD_MEMBER_MANAGE_LASTLOGINTIME,"Последнее подключение"
GUILD_DISMISS_ADMIN,"Уволить администратора"
INVENTORY_USE_EFFECT,"Эффекты"
INVENTORY_USE_ITEM,"Применить"
PLUNDER_LOG,"Список битв"
PLUNDER_NEW_MATCHING,"Новый соперник"
COMMON_REFIND,"Повторить поиск"
TITLE_PLUNDER,"Атака"
PLUNDER_ITEM,"Добыча"
PLUNDER_AMOUNT,"Кол-во добычи"
COLLECT_ITEM,"Полученные предметы"
COLLECT_COUNT,"Кол-во предметов"
COLLECT_QUICK_COMPLETE,"Быстрое завершение"
COLLECT_GET_ITEM,"Добыча ресурсов"
VIEW_PLUNDER,"Просмотр добычи"
VIEW_COLLECT,"Текущие поиски"
TITLE_PLUNDER1,"Помешать поискам"
PLUNDER_DESCRIPTION,"Можно добыть ресурсы, отнимая их\nу пользователей, занятых поисками в локации."
PLUNDER_TYPE_ITEM,"Обычный предмет"
TITLE_SELECT_COLLECT_RESOURCE,"Поиск"
RESOURCE_COLLECT_DESCRIPTION,"Позволяет добыть редкие\nв этой локации предметы."
SHOP_RESTOCK1,"Обновление"
SHOP_INVENTORY_ITEM_COUNT,"Имеется"
SHOP_TOTAL_SELL_PRICE,"Общая цена продажи"
MISSION_TODAY,"Задачи на сегодня"
MISSON_ACHIEVEMENT,"Достижения"
MISSION_HERO,"Задачи героя"
MISSION_COMPLETED,"Завершенные задачи"
MISSION_INPROGRESS,"Выполняется"
MISSION_STATUS_COMPLETED,"Выполнено"
NICK_CREATE_TITLE,"Выбрать имя"
MESSAGE_REWARDED,"Получить награду."
DUNGEON_REWARD,"Добыча"
COMMON_REWARD,"Награда"
TRIAL_CHALLENGABLE,"Возможность вызова"
COMMON_INIT,"Обновить"
UI_RANKERS_EMPTY,"В этой лиге нет пользователей."
NO_PARTY_HEROES,"Членов группы не существует. Добавьте участников."
NO_REQ_HEROES,"Не выполнены условия для входа. Выполните необходимые условия, чтобы войти."
NOT_REQ_HEROES,"Этот герой не отвечает условиям для входа в подземелье. Выберите героя, который удовлетворяет необходимым требованиям."
INSUFFICIENT_PARTY_HEROES_CONFIRM,"Членов в группе недостаточно. Продолжить?"
LOGIN_PATCH,"Скачивается обновление…{1}/{2}"
MAP_CITY_ENTRY,"Вход в город"
MAP_CITY_EXIT,"На карте"
UI_MOVE_PORTAL,"Портал"
BATTLE_REWARD_NUMBER,"Всего {1}"
DUNGEON_CHALLENGE_CHANCE,"Шанс вызова"
UI_FRIEND_RECOMMEND_TITLE,"Рекомендованные друзья"
FRIEND_NOT_RESULT,"Друг не найден."
GUILD_MEMBER_MANAGE_LASTLOGINTIME,"Последнее подключение"
UI_MOVE_CHAPTER,"Переход\nк главе"
WORLDMAP_CANNOT_VISIT_NODE,"Сюда пока нельзя."
BATTLE_TIME_LIMIT,"Осталось времени"
SKILL_USE_RESULT_NOT_BATTLE,"Не в бою"
SKILL_USE_RESULT_DEAD,"Смерть"
SKILL_USE_RESULT_CASTING,"Запускается"
SKILL_USE_RESULT_RESERVE,"Заказ"
SKILL_USE_RESULT_INVALID_STATE,"Отриц. эффект"
SKILL_USE_RESULT_COOLTIME,"Перезарядка"
SKILL_USE_RESULT_INVALID_TARGET,"Нет цели"
SKILL_USE_RESULT_INVALID_SKILL_LEVEL,"Ошибка"
SKILL_USE_RESULT_TARGET_TOO_FAR,"Далеко"
SKILL_USE_RESULT_TARGET_TOO_NEAR,"Близко"
MOVE_TO_DUNGEON_ASK_MESSAGE,"Переместиться в это подземелье?"
MOVE_TO_DUNGEON_ASK_TITLE,"Переход в подземелье"
CHANNEL_CHATTING_CONNECTED,"Подключение к каналу {1}."
CHANNEL_CHATTING_DISCONNECTED,"Выход из канала"
CHAT_ASK_REMOVE_WHISPER_USER,"Удалить диалог с собеседником {1}?"
SKILL_TYPE_PASSIVE,"Пассивный"
SKILL_TYPE_ACTIVE,"Активный"
SKILL_TYPE_AUTO,"Авто"
COMMON_ETC,"Прочие"
RESULT_DAMAGE_STATISTICS,"Статистика"
MOVE_GOLD_SHOP_CONFIRM,"Не хватает золота.\nПерейти в особый магазин?"
MOVE_GUILD_MENU_CONFIRM,"Не хватает монет гильдии.\nИх можно заработать в гильдии.\nПерейти в гильдию?"
MOVE_MATCH_MENU_CONFIRM,"Не хватает монет поединка.\nИх можно заработать на арене.\nПерейти на арену?"
MOVE_GEM_SHOP_CONFIRM,"Не хватает рубинов.\nПерейти в магазин рубинов?"
SHOP_MAX_STOCK,"Кол-во товаров: {1}"
SHOP_GOODS_LIST,"Список товаров: {1}"
RESTOCK,"Обновить запасы"
SHOP_RESTOCK_CONFIRM,"В магазине появятся новые товары за: {1}.\nОбновить?"
RESULT_DAMAGE_STATISTICS_PLAYER,"Урон [00FF00]союзникам[-]"
RESULT_DAMAGE_STATISTICS_ENEMY,"Урон [FF0000]противникам[-]"
RESULT_DAMAGE_STATISTICS_NUMBER,"{1}"
UI_CHATING,"Чат"
DUNGEON_CHALLENGE_CHANCE,"Шанс вызова"
LOADING_TIP_SKILL_LEVEL,"※ Возможности навыка зависят от ур. {1}"
RESULT_TYPE_NO_GUILD,"Гильдии не существует."
GUILD_NAME_INPUT_ERROR,"Неверное название гильдии."
GUILD_INVITE_NOT_PLAYER,"Заявки на вступление не принимаются."
ARENA_BATTLE_WIN,"Побед: {1}"
ARENA_BATTLE_LOSE,"Поражений: {1}"
ARENA_RANKING,"{1} место"
COMMON_RECOVER,"Восстановление"
MISSION_NO_COMPLETED_MISSION,"Нет выполненных задач."
GUILD_NO_SEARCH_GUILD,"Нет гильдии с таким названием."
MISSION_REWARD_COMPLETED,"Получить"
MISSION_STATUS_REWARD_COMPLETED,"Завершено"
MISSION_STATUS_REWARD_COMPLETED2,"(Завершено)"
COMMON_MOVE,"Перейти"
BATTLE_STATS,"Итог битвы"
STATISTICS,"Статистика"
COMMON_CHANNEL,"канал"
GUILD_CHATTING,"Чат гильдии"
CHATTING_SEND,"Отправка"
COMMON_RECENT,"Сейчас"
GUILD_NOT_JOINED,"Нет гильдии."
SHOP_NAME_NORMAL,"Лавка"
SHOP_NAME_GUILD,"Магазин гильдии"
SHOP_NAME_ARENA,"Лига Победы: Магазин"
SHOP_NAME_ROYAL,"Королевский магазин"
SHOP_NAME_RAID,"Магазин рейда"
SHOP_NAME_BLACKMARKET,"Черный рынок"
SHOP_NAME_GOBLIN,"Магазин гоблина"
MONEY_TYPE_GUILD,"Монеты гильдии"
MONEY_TYPE_ARENA,"Монеты поединка"
MONEY_TYPE_ROYAL,"Королевские монеты"
MONEY_TYPE_RAID,"Монеты рейда"
SHOP_SELECT_ITEM,"Выбор предмета"
SHOP_ALL_SOLDOUT,"Распродано"
COST_TYPE_GUILDPOINT,"Очки гильдии"
SHOP_LIST,"Список магазинов"
COST_TYPE_KEY,"Ключ"
COST_TYPE_SWORD,"Меч"
COST_TYPE_STAMINA,"Выносливость"
RECOLLECT_SEARCH_RESULT,"Поиски принесли: {1}!"
RECOLLECT_PLUNDER_RESULT,"Мародерство принесло: {1}!"
RECOLLECT_INVENTORY_STORAGE,"Коснитесь, чтобы сохранить в инвентарь."
RESULT_TYPE_EQUIP_ITEM_FULL,"В инвентаре нет места."
SHOP_ROYAL_COIN_MESSAGE,"Не хватает королевских монет.\nИх можно заработать, защищая крепость.\nПереместиться к защите крепости?"
SHOP_GOBLIN_EXIT_MESSAGE,"Если уйдете сейчас, не сможете\nиспользовать до след. встречи."
SHOP_PRODUCT_RESTOCK,"Запасы обновлены"
REPLAY_PLAY,"Повторить битву?"
REPLAY,"Повторить"
BATTLE_PARTY_LEADER_SELECT,"Выберите лидера."
BATTLE_PARTY_LEADER_POTENCY,"Навыки лидера"
GUILD_JOIN_MESSAGE,"{1} теперь в гильдии."
GUILD_GAME_JOIN_MESSAGE,"{1} уже в игре."
GUILD_WITHDRAWAL_MESSAGE,"{1} теперь не в гильдии."
CLASS_ATTRIBUTE,"Свойства класса"
BATTLE_RECORD_NOT_FOUND,"Записи битвы не существует."
OPEN_HERO_SHOP_SLOT,"Открыто"
OPEN_HERO_SHOP_SLOT_CONFIRM,"Открыть эту ячейку?"
BUY_RUBY_COUNT,"Рубины: {1}"
RUBY_MONTHLY_REMAIN_DAY,"Осталось:\n{1} д."
BUY_GOLD_COUNT,"Золото: {1}"
VIP_LEVEL_ADD_MSG,"В соответствии с привилегиями VIP, при покупке этого товара вы бесплатно получите: {1}."
BUY_RUBY_CONFIRM,"Купить товар?"
BUY_GOLD_CONFIRM,"Купить товар?"
BUY_HERO_CONFIRM,"Пригласить этого героя?"
HERO_DUPLICATED_NOT_ALLOWED,"Такой герой уже существует."
CLASS_TAG_MELEE,"Свойства с выс. физ. АТК"
CLASS_TAG_RANGE,"Свойства боя на дальней дист. с выс. физ. АТК"
CLASS_TAG_MAGIC,"Свойства с выс. маг. АТК"
CLASS_TAG_BUFF,"Свойства, защищающие и лечащие союзников"
CLASS_TAG_DEBUFF,"Свойства, причиняющие боль и ослабляющие врагов"
CLASS_TAG_TANK,"Свойства с высоким здоровьем и защитой"
TRANSCEND_HERO_STAT_CONFIRM,"Применить очки превосходства в этом состоянии?"
TRANSCEND_HERO_SKILL_CONFIRM,"Ур. навыка постоянно увеличивается на 1.\nУлучшить этот навык?"
MOVE_HERO_SHOP_CONFIRM,"Переместиться в магазин для покупки героя?"
