KEY,"Russian"
LOADING_TEXT_CONTENT_PARTYDUNGEON,"В групповых испытаниях есть сильные монстры.\nСоберите друзей и победите зло вместе.\nПомните, в Темницу нельзя войти в одиночку!"
LOADING_TITLE_CONTENT_HALLOFHEROES,"Место Пробуждения"
LOADING_TEXT_CONTENT_HALLOFHEROES,"Зал героев состоит из Комнаты испытаний, где можно сразиться с тьмой и получить материалы для пробуждения,\nи Комнаты очищения, где можно очистить полученные материалы,\nчтобы использовать их для пробуждения."
LOADING_TITLE_CONTENT_ROOMOFORDEAL,"Комната испытаний"
LOADING_TEXT_CONTENT_ROOMOFORDEAL,"Комната испытаний - это единственное место, где вы можете получить\nЗапечатанную тьму, необходимую для пробуждения героев."
LOADING_TITLE_CONTENT_ROOMOFORDEAL_ENTRY,"Дверь Комнаты испытаний открыта."
LOADING_TEXT_CONTENT_ROOMOFORDEAL_ENTRY,"Чтобы войти в Комнату испытаний, вам нужно собрать\nопределенное кол-во фрагментов 3 типов для каждого класса. Как только вы собрали достаточно фрагментов, сломайте печать! После открытия дверь не закроется до тех пор, пока вы не пройдете Комнату испытаний."
LOADING_TITLE_CONTENT_ROOMOFPURIFICATION,"Комната очищения"
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION,"Вы можете очистить свою Запечатанную тьму в Комнате очищения."
LOADING_TITLE_CONTENT_ROOMOFPURIFICATION_ENTRY,"Условия входа в Комнату очищения"
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION_ENTRY,"Герои, получившие Запечатанную тьму из Комнаты испытаний,\nмогут войти в Комнату очищения."
LOADING_TITLE_CONTENT_ROOMOFPURIFICATION_OFFERING,"Подготовка к очищению"
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION_OFFERING,"Вам нужно много золота, чтобы очистить тьму.\nСоберите достаточно золота и попробуйте."
LOADING_TITLE_CONTENT_CITY,"Орвел"
LOADING_TEXT_CONTENT_CITY,"Орвел, столица королевства Орвелия,\nпредлагает различные возможности для героев. Прогуляйтесь по городу и загляните\nв Магазин, в Темницу, на Арену\nи в другие интересные места!"
LOADING_TITLE_CONTENT_SHOP,"Используйте магазин!"
LOADING_TEXT_CONTENT_SHOP,"В магазине есть много предметов.\nОружие, доспехи, доп. снаряжение, книги навыков и фрагменты!"
LOADING_TITLE_CONTENT_SHOP_SOLDOUT,"Чего-то нет в наличии?"
LOADING_TEXT_CONTENT_SHOP_SOLDOUT,"Что? Нет в наличии?\nНе волнуйтесь. Можно коснуться кнопки «Обновить», заплатить рубины\nи сразу же ознакомиться с новыми предметами.\nНе забудьте регулярно посещать магазин,\nчтобы проверить ежечасно обновляемый список."
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON,"Жуткая Темница"
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON,"Темница - это подземелье, где можно\nсражаться с новыми монстрами каждый день. Уровень монстров зависит от\nуровня сложности подземелья, поэтому хорошо\nподготовьтесь перед входом."
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON_REWARD,"Награда Темницы"
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON_REWARD,"Очистите Темницу, чтобы получить\nбольше книг навыков."
LOADING_TEXT_HERO_INTRO_TITLE1,"Воин священного меча\nКассель"
LOADING_TEXT_HERO_INTRO_COMMENT1,"Посторонись! Мы должны идти!\nИли… Мы просто сокрушим все на своем пути!"
LOADING_TEXT_HERO_INTRO_TITLE2,"Жрица света\nФрэй"
LOADING_TEXT_HERO_INTRO_COMMENT2,"Этого нельзя допустить! Быть живым - это благословение.\nЯ не позволю темному лорду\n навредить им!"
LOADING_TEXT_HERO_INTRO_TITLE3,"Колдунья Чистилища\nКлео"
LOADING_TEXT_HERO_INTRO_COMMENT3,"Отойди в сторону, Кассель. Я сожгу их своим пламенем."
LOADING_TEXT_HERO_INTRO_TITLE4,"Быстрый убийца\nРой"
LOADING_TEXT_HERO_INTRO_COMMENT4,"Я просто делаю свою работу."
LOADING_TEXT_HERO_INTRO_TITLE5,"Воин из холодных земель\nГау"
LOADING_TEXT_HERO_INTRO_COMMENT5,"Кстати, могу ли я проверить\nтвои возможности?"
LOADING_TEXT_HERO_INTRO_TITLE6,"Король гномов\nФиллоп"
LOADING_TEXT_HERO_INTRO_TITLE7,"Охотник с ручной пушкой\nЛакрак"
LOADING_TEXT_HERO_INTRO_COMMENT7,"Хочешь попытаться, а? Хи-хи-хи!\nДумаешь, я похож на обычного гоблина…\nХорошо, давай!"
LOADING_TEXT_HERO_INTRO_TITLE8,"Шаман молнии\nКаула"
LOADING_TEXT_HERO_INTRO_COMMENT8,"Кха… Я не умру здесь!\nЯ не покину свое племя!\nДухи, дайте мне силу"
LOADING_TEXT_HERO_INTRO_TITLE9,"Очаровательная демонесса\nЭфис"
LOADING_TEXT_HERO_INTRO_COMMENT9,"Хе-хе. Ты выглядишь таким вкусным!\nСкорее бы порезать тебя на куски."
LOADING_TEXT_HERO_INTRO_TITLE10,"Пронзающая ветер стрела\nСелена"
LOADING_TEXT_HERO_INTRO_COMMENT10,"Доставай меч.\nМы, эльфы леса, не настолько трусливы,\nчтобы стрелять в безоружного."
LOADING_TEXT_HERO_INTRO_TITLE11,"Падшая ведьма\nМария"
LOADING_TEXT_HERO_INTRO_TITLE12,"Проклятая королева пиратов\nМируру"
LOADING_TEXT_HERO_INTRO_TITLE13,"Великий ученый Элидоры\nЛорейн"
LOADING_TEXT_HERO_INTRO_TITLE14,"Храбрая хозяйка зверей\nМайя"
LOADING_TEXT_HERO_INTRO_TITLE15,"Железный рыцарь-защитник\nКлаус"
LOADING_TEXT_HERO_INTRO_COMMENT15,"Отлично сказано, Кассель. Я буду всех защищать!"
LOADING_TEXT_HERO_INTRO_TITLE16,"Проводник душ\nЛеви"
LOADING_TEXT_HERO_INTRO_TITLE17,"Скрытный охотник\nТимаэль"
LOADING_TEXT_HERO_INTRO_TITLE18,"Вспышка молнии\nРейна"
LOADING_TEXT_HERO_INTRO_TITLE19,"Маг Ледяного дракона\nПавел"
LOADING_TEXT_HERO_INTRO_TITLE20,"Крепость из стали\nДэмия"
LOADING_TEXT_HERO_INTRO_TITLE21,"Боец ветра\nНейла"
LOADING_TEXT_HERO_INTRO_TITLE22,"Снайпер из снежных земель\nДина"
LOADING_TEXT_HERO_INTRO_TITLE23,"Демоническое пламя\nМора"
LOADING_TEXT_HERO_INTRO_TITLE24,"Святой бродяга\nБодуин"
LOADING_TEXT_HERO_INTRO_TITLE25,"Белоснежная смерть\nДжейн"
LOADING_TEXT_HERO_INTRO_TITLE26,"Фиолетовая принцесса\nАиша"
LOADING_TEXT_HERO_INTRO_TITLE27,"Вечный летописец\nЛео"
LOADING_TEXT_HERO_INTRO_TITLE28,"Стремительный клинок\nФлусс"
LOADING_TEXT_HERO_INTRO_TITLE29,"Дитя лунного света\nЛуна"
LOADING_TEXT_HERO_INTRO_TITLE30,"Священная жрица воды\nЛайас"
LOADING_TEXT_HERO_INTRO_TITLE31,"Стрела чистоты\nАрх"
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,"Колдунья Чистилища"
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,"Клео"
LOADING_TEXT_HERO_INTRO_TITLE32,"Благородная алая кровь\nРейвиция"
LOADING_TEXT_HERO_INTRO_TITLE33,"Маг измерений\nНикс"
LOADING_TEXT_HERO_INTRO_TITLE34,"Королевский техномаг\nАннет"
LOADING_TEXT_HERO_INTRO_TITLE35,"Серебряный боевой волк\nМитра"
LOADING_TEXT_HERO_INTRO_TITLE36,"Судья Луа\nРикардо"
LOADING_TEXT_HERO_INTRO_TITLE37,"Безмолвный клинок\nТаня"
LOADING_TEXT_HERO_INTRO_TITLE38,"Проклятая Кровь\nИезекииль"
LOADING_TEXT_HERO_INTRO_TITLE39,"Соблазнительные Ветра\nКассандра"
LOADING_TEXT_HERO_INTRO_TITLE40,"Рыцарь Верности\nТэо"
LOADING_TEXT_HERO_INTRO_TITLE41,"Опасный Доктор\nМедиана"
LOADING_TEXT_HERO_INTRO_TITLE42,"Часовщик Вечной Жизни\nОдди"
LOADING_TEXT_HERO_INTRO_TITLE43,"Пожиратель демонов\nВиска"
LOADING_TEXT_HERO_INTRO_TITLE44,"Стальная служанка\nПрисцилла"
LOADING_TEXT_HERO_INTRO_TITLE45,"Убийца Драконов\nЯнни"
LOADING_TEXT_HERO_INTRO_TITLE46,"Принц Песчаных Бурь\nЗафир"
LOADING_TEXT_HERO_INTRO_TITLE47,"Таинственная швея\nЮрия"
LOADING_TEXT_HERO_INTRO_TITLE49,"Исследователь Души\nОфелия"
LOADING_TEXT_HERO_INTRO_TITLE50,"Торговец Ядами\nРекина"
LOADING_TEXT_HERO_INTRO_TITLE51,"Хранительница солнца\nАселика"
LOADING_TEXT_HERO_INTRO_TITLE52,"Карающая Пуля\nКроу"
LOADING_TEXT_HERO_INTRO_TITLE53,"Сосуд Проклятий\nШамилья"
LOADING_TEXT_HERO_INTRO_TITLE54,"Милый злой дух\nЛавриль"
LOADING_TEXT_HERO_INTRO_TITLE55,"Тень Бездны\nСерия"
LOADING_TEXT_HERO_INTRO_TITLE56,"Вечная Жажда\nЭрза"
LOADING_TEXT_HERO_INTRO_TITLE57,"Дочь Морского Шторма\nЛилия"
LOADING_TEXT_HERO_INTRO_TITLE58,"Танцовщица Оазиса\nЛаудия"
LOADING_TEXT_HERO_INTRO_TITLE59,"Святой благословений\nЛюций"
LOADING_TEXT_HERO_INTRO_TITLE60,"Инквизитор крови и железа\nКриша"
LOADING_TEXT_HERO_INTRO_TITLE61,"Обсидиановое Высокомерие\nНераксис"
LOADING_TEXT_HERO_INTRO_TITLE62,"Серебряная Вера\nСкарлет"
LOADING_TEXT_HERO_INTRO_TITLE63,"Небесный Вихрь\nСоня"
LOADING_TEXT_HERO_INTRO_TITLE64,"Повелительница Света\nАртемиа"
LOADING_TEXT_HERO_INTRO_TITLE65,"Слуга 'Небесной'\nМириам"
LOADING_TEXT_HERO_INTRO_TITLE66,"Ария Фантазии\nШи"
LOADING_TEXT_HERO_INTRO_TITLE67,"Венец Древней Техномагии\nКара"
LOADING_TEXT_HERO_INTRO_TITLE68,"Поглощающие тьму глаза\nНия"
LOADING_TEXT_HERO_INTRO_TITLE69,"Мастер иллюзий\nЭскер"
LOADING_TEXT_HERO_INTRO_TITLE70,"Красный Ветер Справедливости\nСесилия"
LOADING_TEXT_HERO_INTRO_TITLE73,"Образец 0\nЧейс"
LOADING_TEXT_HERO_INTRO_TITLE78,"Меч разрушения\nБернгейм"
LOADING_TEXT_HERO_INTRO_TITLE87,"Щит империи\nГленвис"
LOADING_TEXT_HERO_INTRO_TITLE90,"Мечтающая о богатствах\nМэй"
LOADING_TEXT_HERO_INTRO_TITLE91,"Зверь Арены\nГлад"
LOADING_TEXT_HERO_INTRO_TITLE92,"Проницательное Око\nВероника"
LOADING_TEXT_HERO_INTRO_TITLE93,"Привратник Веры\nЛоман"
LOADING_TEXT_HERO_INTRO_TITLE94,"Шеф-повар Героев\nДжуно"
LOADING_TEXT_HERO_INTRO_TITLE95,"Главный страж безжалостности\nНики"
LOADING_TEXT_HERO_INTRO_TITLE96,"Ветер Чистоты\nДозарта"
LOADING_TEXT_TIP_1,"Выносливость постоянно восстанавливается со временем."
LOADING_TEXT_TIP_2,"Можно получить рубины за первое очищение локации."
LOADING_TEXT_TIP_3,"Каждый день восполняется 3 ключей от Темницы."
LOADING_TEXT_TIP_4,"Можно получить командный опыт, покупая героев, обновляя их и участвуя в битвах."
LOADING_TEXT_TIP_5,"Каждая локация на карте мира имеет 4 ур. сложности: Easy, Normal, Hard и Hell."
LOADING_TEXT_TIP_6,"Характеристики и ценность снаряжения возрастают, когда класс меняется от обычного до высокого, редкого, героич. и легенд."
LOADING_TEXT_TIP_7,"Характеристики и ценность снаряжения увеличиваются с повышением кол-ва звезд."
LOADING_TEXT_TIP_8,"При измельчении предметов можно получить магический порошок, который используется для улучшения снаряжения."
LOADING_TEXT_TIP_9,"Если у вас есть одинаковое снаряжение, попробуйте пробудить снаряжение."
LOADING_TEXT_TIP_10,"Макс. ур. усиления для предмета определяется его классом."
LOADING_TEXT_TIP_11,"Если вы улучшите опции снаряжения, каждое значение вырастет."
LOADING_TEXT_TIP_12,"Спец. оружие может быть улучшено до уровня героя."
LOADING_TEXT_TIP_13,"После открытия Комнаты испытаний, она останется открытой, пока вы ее не очистите."
LOADING_TEXT_TIP_14,"Лучший способ получить книги навыков - очистить Темницу."
LOADING_TEXT_TIP_15,"Каждый день восполняется 3 ключей от Тайника древних королей."
LOADING_TEXT_TIP_16,"Вы можете добыть много золота из Тайника древних королей."
LOADING_TEXT_TIP_17,"Параметры игры, относящиеся к битве, можно изменить в настройках игры, расположенных на вкладке «Разл. меню»."
LOADING_TEXT_BROADCAST_WAITING,"Подготовка к Трансляции.\nОжидайте!"
LOADING_TEXT_HERO_CONTENT_LEVELUP,"Ваш ур. растет,\nкогда вы зачищаете локации и получаете опыт. Помните! Невозможно получить награду\n, если вы не очистили локацию."
LOADING_TEXT_HERO_CONTENT_SKILL,"Все герои King's Raid могут выучить 4 навыка."
LOADING_TEXT_HERO_CONTENT_SKILL2,"Для использования активных навыков\nтребуются очки маны."
LOADING_TEXT_HERO_CONTENT_SKILL4,"Пассивные навыки имеют продолжительные эффекты во время боя!"
LOADING_TEXT_HERO_AWAKENING2,"Костюм меняется, и параметры резко возрастают!\nПробуждение можно совершать до 5 звезд!"
LOADING_TEXT_HERO_EQUIP_ENHANCE,"Улучшите снаряжение, используя ненужное как материал!\nМожно увеличить до ур. 3 (обычн.), ур. 5 (выс. класс), ур. 10 (редк.),\nур. 15 (героич.), ур. 20 (легенд.)"
LOADING_TEXT_HERO_SKILL,"Можно в любое время увеличить ур. навыков героев за золото.\nНо ур. навыка не может превышать ур. героя (макс. ур. 100).\nНе забудьте повысить ур. навыка, повышая ур. героев!\nДерзайте!"
