KEY,"Korean"
CREATURE_TITLE_7,"핸드 캐논의 사냥꾼 라크락"
CREATURE_DESC_7,"기계 공학에 능통한 하얀 고블린이다.\n커다란 핸드 캐논을 사용해 폭발적인 피해를 주고 특수한 탄환들을 사용하여 적들을 방해하고 치명적인 피해를 입힌다."
CREATURE_NAME_8,"카울라"
CREATURE_TITLE_8,"벼락의 주술사 카울라"
CREATURE_DESC_8,"긴 세월동안 하늘바람 부족을 지킨 족장이다.\n바람과 하늘의 힘을 사용하여 적을 무찌른다.\n강력한 번개가 적들을 마비시키고, 아군들에게는 바람의 축복과 치유를 한다."
CREATURE_NAME_9,"에피스"
CREATURE_TITLE_9,"매혹적인 악마 에피스"
CREATURE_DESC_9,"자신의 재미만을 추구하는 잔인한 악마이다.\n거대한 낫으로 적들의 영혼을 빼앗고, 적들 사이에 갑자기 나타나\n주변의 모든 것들을 베어버리기도 한다."
CREATURE_NAME_10,"셀레네"
CREATURE_TITLE_10,"바람을 찢는 화살 셀레네"
CREATURE_DESC_10,"신성한 숲을 지키는 엘프들의 공주.\n달빛의 기운이 담긴 화살들은 그녀의 의지가 되어 적을 쫓으며,\n바람의 기운이 담긴 화살은 그녀의 힘이 되어 적을 꿰뚫는다."
CREATURE_NAME_11,"마리아"
CREATURE_TITLE_11,"타락한 마녀 마리아"
CREATURE_DESC_11,"과거 세계를 구한 영웅에게 축복을 내려준 성녀이다.\n증오가 가득 담긴 저주받은 까마귀는 적에게 날카로운 깃털을 발사하고, 적 진형을 풍비박살 내버린다."
CREATURE_NAME_12,"미르르"
CREATURE_TITLE_12,"저주받은 해적 여제 미르르"
CREATURE_DESC_12,"저주를 받아 어린 소녀의 모습이 되어 버린 전설적인 해적이다.\n함선에서 뜯어온 주포를 적의 머리 위에 정확하게 타격하는 신기를 발휘한다."
CREATURE_NAME_13,"로레인"
CREATURE_TITLE_13,"엘리도라의 대현자 로레인"
CREATURE_DESC_13,"전 마왕 침공 시기에 인간 연합군으로 참전했던 엘프 드루이드이다.\n자연과 교감하여 나무를 통해 적들을 공격한다."
CREATURE_NAME_14,"마야"
CREATURE_TITLE_14,"용맹의 비스트마스터 마야"
CREATURE_DESC_14,"아머 비스트를 길들인 냉철한 사냥꾼이다.\n회전하는 부메랑은 적의 활로를 끊고, 강력한 아머 비스트의 턱힘으로 적을 사정없이 물어뜯는다."
CREATURE_NAME_15,"클라우스"
CREATURE_TITLE_15,"철벽의 수호기사 클라우스"
CREATURE_DESC_15,"카셀의 의형이자 정식 기사. 단단한 강철과도 같은 그는 전방에서 아군을 보호한다.\n적의 공격을 받아내며 적들을 제압하는 모습은 성벽같다는 평을 받는다."
CREATURE_NAME_16,"레피"
CREATURE_TITLE_16,"영혼의 인도자 레피"
CREATURE_DESC_16,"영혼 등불을 이용해 영혼을 인도하는 수인족이다.\n영혼들의 힘을 빌려 아군을 치유한다.\n영혼들로 적을 방해하기도 하며, 마나를 채워주기도한다."
CREATURE_NAME_17,"디마엘"
CREATURE_TITLE_17,"그림자 속의 사냥꾼 디마엘"
CREATURE_DESC_17,"그림자 속에서 적을 사냥하는 다크엘프이다.\n복수로 움직이는 그의 석궁은 칠흑같은 어둠을 쏴 적을 꿰뚫는다."
CREATURE_NAME_18,"레이나"
CREATURE_TITLE_18,"섬광의 레이나"
CREATURE_DESC_18,"가벼운 한손 검을 다루는 용병이다.\n가벼운 몸놀림을 기반으로 적의 공격을 피하고,\n마치 빛과 같은 속도로 적을 찌른다."
CREATURE_NAME_19,"파벨"
CREATURE_TITLE_19,"빙룡의 마법사 파벨"
CREATURE_DESC_19,"빙룡의 저주를 받아 힘을 얻은 마법사이다.\n강력한 얼음 마법을 사용해 적을 얼리는게 주특기이다."
CREATURE_NAME_20,"데미아"
CREATURE_TITLE_20,"강철의 요새 데미아"
CREATURE_DESC_20,"거대한 랜스와 방패를 다루는 수호기사이다.\n요새와도 같은 굳건함으로 적들의 공격을 받아내며,\n거대한 랜스로 적들을 휘젓는다."
CREATURE_NAME_21,"네일라"
CREATURE_TITLE_21,"바람의 격투가 네일라"
CREATURE_DESC_21,"너클을 이용한 근접 격투를 전문으로 하는 하피이다.\n적들 사이를 종횡무진하며 유린한다.\n강력한 연속공격으로 적을 분쇄한다."
CREATURE_NAME_22,"로지나"
CREATURE_TITLE_22,"혹한의 저격수 로지나"
CREATURE_DESC_22,"혹한의 환경에서 온 제국출신의 저격수이다. \n어떤상황에서도 적을 침착하게 조준하여 저격하며, 집중을 하면 할수록 강해진다."
CREATURE_NAME_23,"모라"
CREATURE_TITLE_23,"악마의 불꽃 모라"
CREATURE_DESC_23,"마왕군의 용암을 사용하는 악마 기사이다.\n적들에게 끝없이 타오르는 고통을 입히며, 화강암같은 단단함으로 견뎌 적을 쓰러뜨린다."
CREATURE_NAME_24,"보두앵"
CREATURE_TITLE_24,"신성한 건달 보두앵"
CREATURE_DESC_24,"자유분방하지만 신앙심은 깊은 루아 교단의 사제이다. \n아군을 회복하고 동시에 적을 공격하는 신성폭발을 사용하며, 아군을 보호한다."
CREATURE_NAME_25,"제인"
CREATURE_TITLE_25,"순백의 시신 제인"
CREATURE_DESC_25,"과거에 마왕군과 싸웠지만 언데드가 된 소녀이다.\n자신이 잠들어 있던 관을 끌고 다닌다.\n적들에게 죽음의 징표를 남겨 자신을 회복한다."
CREATURE_NAME_26,"아이샤"
CREATURE_TITLE_26,"보라빛의 소공녀 아이샤"
CREATURE_DESC_26,"오르벨리아 출신 귀족 영애. \n현자의 탑에서 손에 꼽히는 천재로, ‘보라’의 칭호를 하사받았다.\n화려한 양산으로부터 강력한 마력포를 발사하여 적을 꿰뚫는다."
CREATURE_NAME_27,"레오"
CREATURE_TITLE_27,"영원의 서기관 레오"
CREATURE_DESC_27,"오르벨리아 왕실 대서고의 서기관이다.\n문양을 써서 아군을 치유하고, 적들의 이로운 마법들을 지워버린다."
CREATURE_NAME_28,"플루스"
CREATURE_TITLE_28,"흩날리는 검 플루스"
CREATURE_DESC_28,"황제의 직속 엘리트 호위 기사단의 부 기사단장이다.\n마법마저 베어버리는 쾌속의 검술을 지니고 있다.\n강한 적을 우선적으로 타격할 수 있다."
CREATURE_NAME_29,"루나"
CREATURE_TITLE_29,"달빛의 아이 루나"
CREATURE_DESC_29,"자신의 몸집만큼이나 큰 새총을 가지고 다니는 정체불명의 아이이다.\n커다란 새총에서 발사하는 탄환은 멀리 날아갈수록 강력해진다."
CREATURE_NAME_30,"라이아스"
CREATURE_TITLE_30,"성스러운 물의 무녀 라이아스"
CREATURE_DESC_30,"아에기나 사막의 오아시스를 지키는 물의 무녀.\n기나긴 세월을 살아온 자애로운 수룡이다.\n그녀가 다루는 물은 강력한 치유의 힘을 지녔다."
CREATURE_NAME_31,"아르크"
CREATURE_TITLE_31,"고결한 화살 아르크"
CREATURE_DESC_31,"지상에서 혼란을 일으키는 마족을 처단하기 위해 강림한 고위 천족.\n빛의 화살로 공중에서 적을 처단한다."
CREATURE_NAME_32,"레위시아"
CREATURE_TITLE_32,"주홍빛의 고귀한 핏줄 레위시아"
CREATURE_DESC_32,"100년 전의 영웅들과 함께 마족과 전쟁을 벌였던 뱀파이어의 공주. 순혈의 불사자이지만, 아직은 과거 전쟁에 썼던 힘을 천천히 회복 중이다. 피의 지배와 권속들을 다루는 힘으로 적을 공격한다."
CREATURE_NAME_33,"닉스"
CREATURE_TITLE_33,"차원을 가르는 검 닉스"
CREATURE_DESC_33,"오드아이의 신비한 공간술사.\n공간을 찢어 소환한 무수한 검으로 적을 공격한다."
CREATURE_NAME_34,"아네트"
CREATURE_TITLE_34,"왕궁 마도공학자 아네트"
CREATURE_DESC_34,"일반인도 마법을 사용할 수 있는 날을 꿈꾸는 천재 마도공학자.\n직접 만든 마도생명체로 마법을 구사하여 적을 공격한다."
CREATURE_NAME_35,"미트라"
CREATURE_TITLE_35,"전장의 은빛 늑대 미트라"
CREATURE_DESC_35,"은빛 광기의 노래라고도 불린다. 매사에 놀라울 정도로 무성의 한 남자. 남을 위한 최소한의 책임감도 없는 남자. 허나, 전투가 시작되면 그 누구도 범접하지 못하는 날카로운 은빛 늑대로 돌변해 전장을 휘젓는다."
CREATURE_NAME_36,"리카르도"
CREATURE_TITLE_36,"루아의 심판자 리카르도"
CREATURE_DESC_36,"인간들의 세계를 마족의 위협으로부터 오랫동안 지켜온 용맹한 영웅. 여신의 축복이 깃든 기둥으로 적을 박살낸다."
CREATURE_NAME_37,"타냐"
CREATURE_TITLE_37,"침묵의 칼날 타냐"
CREATURE_DESC_37,"웃는가면단의 최정예 암살자이자 로이의 동기.\n조직의 '청소부'로서 배반자를 처리하는 역할을 맡았다.\n누구도 알아채지 못하게 기습하여 적을 처리한다."
CREATURE_NAME_38,"에제키엘"
CREATURE_TITLE_38,"저주받은 피 에제키엘"
CREATURE_DESC_38,"고위 마족과 인간의 혼혈아 로써. 자신의 존재를 저주하고 있다.\n강력한 마족의 피가 흐르는 오른팔을 휘둘러 적들을 산산조각 낸다."
CREATURE_NAME_39,"카산드라"
CREATURE_TITLE_39,"유혹을 담은 바람 카산드라"
CREATURE_DESC_39,"골드 바의 팜므파탈 여주인, 나쁜 여자의 대명사처럼 첫인상부터 에로틱하고 섹시한 매력덩어리. \n아군에게 늘 농염함을 담은 격려를 보내준다."
CREATURE_NAME_40,"테오"
CREATURE_TITLE_40,"충의의 기사 테오"
CREATURE_DESC_40,"지금은 사라진 그레이 공국의 제1기사이자 사라진 주인인 제인을 찾아 세계를 헤메이고 있는 자. \n무시무시한 힘을 담고 있는 그의 쌍창은 눈 앞에 마족이 있다면 일말의 자비도 베풀지 않는다."
CREATURE_NAME_41,"메디아나"
CREATURE_TITLE_41,"위험해 보이는 의료인 메디아나"
CREATURE_DESC_41,"사제가 부족했던 시기에 사람들을 치료했던 의료술의 계승자.\n커다란 주사기에서 주사약을 발사해 아군을 치유하고 강하게 하거나\n적을 약화시킨다."
CREATURE_NAME_42,"오디"
CREATURE_TITLE_42,"영생의 시계술사 오디"
CREATURE_DESC_42,"영물 레드퍼의 저주를 받아 레드퍼의 모습이 된 시계술사. \n마법이 걸린 시계를 통해 적을 공격하여 마비시키거나 \n아군의 능력을 빠르게 사용할 수 있게 한다."
CREATURE_NAME_43,"비스카"
CREATURE_TITLE_43,"악마포식자 비스카"
CREATURE_DESC_43,"마족의 이단아로, 강한 마족을 잡아먹어 힘을 키우는 것을 목표로 하는 진정한 악마. \n물질세계에 넘어온 강력한 마족들 잡아먹기 위해 차원의 균열을 넘어 이 세상에 현현했다. \n그녀의 등뒤의 가시는 적을 찌르고 찢어발기기 위해 존재한다."
CREATURE_NAME_44,"프리실라"
CREATURE_TITLE_44,"강철의 시종 프리실라"
CREATURE_DESC_44,"전 오르벨리아 군 수뇌부의 장교였던 그녀는 현재 현자의 탑에서 천재라 불리는 다프넬 폰 가문의 외동 딸 아이샤의 전담 메이드가 되었다. 거대한 할버드로 빠르게 적을 분쇄한다."
CREATURE_NAME_45,"얀느"
CREATURE_TITLE_45,"드래곤 슬레이어 얀느"
CREATURE_DESC_45,"대륙을 떠돌며 사람들을 괴롭히는 몬스터를 사냥하는 바바리안 여전사. \n미쳐버린 광룡 스베르타를 단신으로 토벌한 드래곤 슬레이어다. \n성문조차 박살낼 수 있는 위력의 대형 화살로 적진을 꿰뚫는다."
CREATURE_NAME_46,"자피르"
CREATURE_TITLE_46,"모래폭풍의 왕자 자피르"
CREATURE_DESC_46,"고대 신왕의 피가 흐르는, 왕의 후예.\n신성한 피가 흐르는 자로서, 사막을 지키기 위해 나서게 된 고고한 청년.\n그의 활이 부르는 모래바람에 삼켜진 자는, 그 존재조차 지워진다."
CREATURE_NAME_47,"유리아"
CREATURE_TITLE_47,"신비의 재단사 유리아"
CREATURE_DESC_47,"대륙을 유랑하며 온갖 유명인사들의 옷을 지어준 최고의 재단사.\n사람의 운명을 느끼고 그에 따라 실과 바늘을 움직인다.\n그녀의 바늘에는 별들이 춤추며, 그녀의 실에는 빛이 살아 움직인다."
CREATURE_NAME_49,"오펠리아"
CREATURE_TITLE_49,"운명의 길잡이 오펠리아"
CREATURE_DESC_49,"대륙을 떠도는 공연 단 스타더스트 소속의 점성술사.\n마녀 협회 소속으로 순례의 길을 걷는 대신, 꿈속에서 만난 운명적인 상대를 찾기 위해 여행을 한다. \n제 주변에 떠 있는 타로카드를 조종하여 원거리 적들을 공격한다."
CREATURE_NAME_50,"레퀴나"
CREATURE_TITLE_50,"독의 만물상인 레퀴나"
CREATURE_DESC_50,"대륙을 떠돌며 자신의 독을 필요로 하는 사람들에게 파는 장사꾼.\n그녀는 바람총을 이용한 각종 독들의 힘으로 적을 무력화시킨다."
CREATURE_NAME_51,"아셀리카"
CREATURE_TITLE_51,"태양의 수호자 아셀리카"
CREATURE_DESC_51,"정의로운 하늘의 기사로서, 악을 처단하는 검이자 약자를 지키는 방패.\n물질세계를 망치는 마족들을 격퇴하기 위해 지상에 강림하였다.\n그녀의 아름다운 검과 방패는 빛을 발해 동료들을 보호하며, 적을 물리친다."
CREATURE_NAME_52,"크로우"
CREATURE_TITLE_52,"징벌의 탄환 크로우"
CREATURE_DESC_52,"전 제국의 해군 장교였으나 지금은 현상금 사냥꾼 또는 해결사 일을 하고있다. \n사람을 잘 믿지 않고 냉소적으로 대한다. 그의 총은 용도에 따라 세 종류로 분류되어있다."
CREATURE_NAME_53,"샤밀라"
CREATURE_TITLE_53,"저주의 그릇 샤밀라"
CREATURE_DESC_53,"삼천만 종류의 저주를 몸에 담은 고위마족.\n고통과 고뇌 끝에도 굴복하지 않는 강렬한 의지의 인간에 한해서 흥미를 가진다.\n타락의 활과 화살로 적을 쏴서, 온갖 저주를 걸어 괴롭힌다."
CREATURE_NAME_54,"라브릴"
CREATURE_TITLE_54,"사랑스러운 악령 라브릴"
CREATURE_DESC_54,"죄없이 죽임당한 수많은 지적 생명체의 영혼이 구속되어 만들어진 유령.\n억울함과 원통함의 집합체임에도 불구하고, 그 순수함만은 잃지 않았다.\n유령으로서의 힘을 이용하여 적들의 생기를 천천히 뺏어간다."
CREATURE_NAME_55,"세리아"
CREATURE_TITLE_55,"심연의 그림자 세리아"
CREATURE_DESC_55,"인간이 아닌 초 자연적인 존재들을 사냥하는 가문, '쉐도우힐트'의 101번째 계승자.\n뱀파이어로 변해버린 동생에게 죽임 당한 동료들의 복수, 동시에 누구보다 사랑하는 그녀를 뱀파이어 헌터로써 처단하기 위해, 그녀는 동생을 추적해 오르벨리아까지 오게되었다."
CREATURE_NAME_56,"에르제"
CREATURE_TITLE_56,"끝없는 갈증 에르제"
CREATURE_DESC_56,"세리아와 자매인 그 역시 뱀파이어 헌터 이었으나.\n힘에 취한 그녀는 결국 같은 지부의 동료들을 전부 죽이고 뱀파이어가 되는 길을 선택했다.\n자신을 물어 뱀파이어로 만든 고위 뱀파이어조차 죽여 힘을 흡수한 그녀는, 유일한 생존자이자 자신의 언니인 세리아를 따돌리고 오르벨리아로 거처를 옮겼다."
CREATURE_NAME_57,"릴리아"
CREATURE_TITLE_57,"바다와 폭풍의 딸 릴리아"
CREATURE_DESC_57,"갓 해츨링을 벗어난 블루 드래곤의 소녀이자 물의 무녀 라이아스의 여동생. \n아직 미숙한 어린 드래곤이지만, 그 힘을 무시하면 크게 다칠 가능성이 있다. \n끝없는 물의 힘으로 상대를 짓누른다."
CREATURE_NAME_58,"라우디아"
CREATURE_TITLE_58,"오아시스의 무희 라우디아"
CREATURE_DESC_58,"아에기나 사막의 유랑민족 출신 무희.\n그녀의 춤은 상대의 마음을 녹이며,\n그녀의 날카로운 칼날들이 적을 스쳐 지나가며 조용히 목숨을 빼앗는다."
CREATURE_NAME_59,"루시아스"
CREATURE_TITLE_59,"축복의 성자 루시아스"
CREATURE_DESC_59,"루아교의 대사제이자 프레이의 사형.\n루아의 축복을 강림시킬 수 있는 굳건한 신앙심을 가졌다.\n그의 축복을 받은 물품은 빛의 힘을 품어 악마에게 유효한 무기가 된다."
CREATURE_NAME_60,"크리샤"
CREATURE_TITLE_60,"철혈의 감찰관 크리샤"
CREATURE_DESC_60,"제국의 최첨단 마도공학 무기를 사용하는 마법기사단, 벨키아 기사단의 단장.\n그녀의 지휘하에 있는 부대는 불패를 자랑하며, 섬멸전에 특화되어있다.\n다양한 속성의 빛으로 적을 유린하는 강력한 기사."
CREATURE_NAME_61,"네락시스"
CREATURE_TITLE_61,"칠흑의 오만 네락시스"
CREATURE_DESC_61,"어둠의 번개를 다루는 블랙드래곤의 후예.\n마족, 특히 악룡에 대한 악감정 때문에, 그들을 쓸어버리기 위해 활동한다.\n어둠의 번개를 담은 파일벙커로 적의 방어를 꿰뚫는다."
CREATURE_NAME_62,"스칼렛"
CREATURE_TITLE_62,"백은의 신뢰 스칼렛"
CREATURE_DESC_62,"백성을 사랑하는 오르벨리아의 공주.\n그녀는 약한 자를 보호하고 정의를 위해 검을 들 줄 아는 진정한 기사이다.\n상대의 마력을 무력화하는 대검을 이용하여 적을 일도 양단한다."
CREATURE_NAME_63,"소니아"
CREATURE_TITLE_63,"푸른빛의 폭풍 소니아"
CREATURE_DESC_63,"현자의 탑에 속하지 않았으나, 그 출중한 마법실력으로 인정받은 천재.\n'파랑'의 칭호를 받은 그녀의 실체는, 인간을 본 따 만들어진 호문쿨루스.\n그녀의 수정구에서 발현되는 전격은 재조차 남기지 않는다."
CREATURE_NAME_64,"아르테미아"
CREATURE_TITLE_64,"광휘의 여제 아르테미아"
CREATURE_DESC_64,"100년전, 마족과의 싸움에서도 단 한번의 침공도 허락하지 않은 철벽의 왕국 펜테오니아의 왕녀. \n그녀의 지팡이에서 뿜어져 나오는 정의의 빛은 적을 섬멸한다."
CREATURE_NAME_65,"미리안느"
CREATURE_TITLE_65,"푸른빛을 섬기는 자 미리안느"
CREATURE_DESC_65,"'파랑'의 칭호를 받은 대마법사 소니아의 조수 겸 메이드.\n자신의 친구이자 고용주이자 자매와도 같은 그녀를 위해서만 행동한다.\n매의 눈과 탁월한 분석력으로 적의 약점을 파고들어 단검을 날린다."
CREATURE_NAME_66,"시아"
CREATURE_TITLE_66,"환상의 선율 시아"
CREATURE_DESC_66,"신비한 선율로 사람을 치유하는 신비한 소녀, \n아름다운 목소리와 마법 하프의 고운 음색으로 사람들을 치유한다."
CREATURE_NAME_67,"카라"
CREATURE_TITLE_67,"고대문명의 정수 카라"
CREATURE_DESC_67,"잊혀진 고대 문명의 마도공학자가 개발한 인간형 기계골렘.\n그녀의 몸은 고대 기술의 집합체이며, 마도공학의 극치이다.\n강력한 집중포화로 적을 섬멸할 수 있는 강력한 병기이다."
CREATURE_NAME_68,"니아"
CREATURE_TITLE_68,"어둠을 삼키는 눈 니아"
CREATURE_DESC_68,"깊은 남부 밀림의 야만족을 이끄는 어린 족장. \n먼 과거 조상으로부터 마수의 피, 그리고 석화의 마안을 이어받았다. \n적을 속박한 후 난도질하여 마무리를 짓는다."
CREATURE_NAME_69,"에스커"
CREATURE_TITLE_69,"환술의 도박사 에스커"
CREATURE_DESC_69,"암도박계의 가장 위험한 인물.\n타인의 심리를 꿰뚫어 보는 신비한 안목을 지니고 있다.\n그가 던지는 주사위에 홀리는 순간, 패배는 정해진 것이나 마찬가지다."
CREATURE_NAME_70,"세실리아"
CREATURE_TITLE_70,"정의의 붉은 바람 세실리아"
CREATURE_DESC_70,"정의감이 남다른 소녀. 누군가에게 버팀목이 되어주는 사람이 되고싶어 한다.\n사람들을 괴롭히는 마족 들을 용서하지 않는 그녀, 그녀가 신고있는 마도부츠는 적들을 분쇄하기 충분하다."
CREATURE_NAME_71,"키르제"
CREATURE_TITLE_71,"적주의 정묘 키르제"
CREATURE_DESC_71,"희귀한 마력을 가지고 태어난 수인족 소녀.\n어린 나이에 마왕군에게 붙잡혀, 몸을 수정으로 변환시키는 실험을 당했다.\n힘을 얻어 탈출한 그녀는, 자신의 몸을 구성하는 붉은 수정으로 적과 교전한다."
CREATURE_NAME_73,"체이스"
CREATURE_TITLE_73,"Type. 0 체이스"
CREATURE_DESC_73,"과거를 잃은 실험체이자, 전투를 시작하면 주체할 수 없는 힘을 터트리는 광전사이다.\n앞길을 막는 것은 망설임 없이 모두 파괴하는 괴력의 전투병기."
CREATURE_NAME_75,"다카리스"
CREATURE_TITLE_75,"호수의 현자 다카리스"
CREATURE_DESC_75,"제국이 점령한 에레타나 호수 근방 원주민 리자드맨들의 현자.\n무력으로 제압당한 고향을 되찾기 위해, 8년 전 레지스탕스의 탄생에 가담했다.\n부족 전통의 마법으로 적들을 혼돈에 빠뜨린다."
CREATURE_NAME_78,"베른헤임"
CREATURE_TITLE_78,"파괴의 검 베른헤임"
CREATURE_DESC_78,"침묵의 기사. 흑빛의 검사. 산을 뒤흔드는 검.\n다양한 이명을 지닌, 제국령에서 활동하고 있는 전설적인 용병.\n그의 거대한 검은 세계의 모든 힘을 흡수하여, 단순히 파괴를 일삼는다."
CREATURE_NAME_87,"글렌위스"
CREATURE_TITLE_87,"제국의 방패 글렌위스"
CREATURE_DESC_87,"제국의 평민 출신 여기사.\n실력만으로 수도 방위 기사단의 부단장 자리에 까지 올라간, 수많은 평민들의 동경의 대상.\n제국의 시민들을 지키는 강직한 방패가 되기를 맹세한, 누구보다도 충실한 기사."
CREATURE_NAME_90,"메이"
CREATURE_TITLE_90,"대부호를 꿈꾸는 소녀 메이"
CREATURE_DESC_90,"오르벨왕성의 종합상점을 운영하는 소녀. \n씩씩함과 늘 밝은 모습으로 대하는 이 사랑스러운 소녀를 어떤 이가 싫어할까? \n자신의 바구니에서 갖가지 유용한 물품을 꺼내어 아군을 돕는다."
CREATURE_NAME_91,"글라디"
CREATURE_TITLE_91,"아레나의 맹수 글라디"
CREATURE_DESC_91,"수도 오르벨의 결투장을 제패한 남자. \n결투장의 정점에 오른 그를 사람들이 두려워하여 아레나의 맹수라 불렀다.\n그의 가공할 권법은 상대를 순식간에 분쇄시킨다."
CREATURE_NAME_92,"베로니카"
CREATURE_TITLE_92,"통찰의 눈 베로니카"
CREATURE_DESC_92,"현자의 탑 출신으로, 룬 마법의 공식을 재정립한 천재. \n현재는 오르벨의 재무관이자, 모든 길드들을 총괄하는 총책임자이기도 하다. \n그녀의 뛰어난 분석력과 룬 마법은 적을 붙들어 속박한다."
CREATURE_NAME_93,"로만"
CREATURE_TITLE_93,"신뢰의 수문장 로만"
CREATURE_DESC_93,"오르벨 왕가를 지키는 수문장.\n왕실의 허락 없이는, 단 한 발자국도 로만을 지나쳐 갈 수 없다.\n그의 할버드에서 뿜어나오는 강력한 기운은 적을 굴복시킨다."
CREATURE_NAME_94,"유노"
CREATURE_TITLE_94,"영웅의 요리사 유노"
CREATURE_DESC_94,"오르벨 최고의 요리사 중 하나.\n고급스러운 음식이든, 서민의 식탁이든, 그녀가 만들지 못하는 음식은 없다.\n그녀의 요리는 몸을 치유하고, 용기를 복돋운다.   "
CREATURE_NAME_95,"니키"
CREATURE_TITLE_95,"잔혹의 간수장 니키"
CREATURE_DESC_95,"최악의 몬스터들을 감금해둔 오르벨의 지하감옥에서, 홀로 간수장을 맡은 거친 여전사.\n아레나의 맹수 글라디에 버금가는 뛰어난 실력으로, 몬스터들의 머리에 공포를 각인하였다.\n그녀의 강력한 철구는 뼈를 부수고 살을 찢어 적을 묵사발로 만든다."
CREATURE_NAME_96,"도자르타"
CREATURE_TITLE_96,"순수의 바람 도자르타"
CREATURE_DESC_96,"엘리도라 왕국에 위치한 도전의 탑을 지키고 있는 엘프의 공주.\n고대의 유물, 그리고 그 속에 숨겨져 있는 힘에 대해 누구보다도 잘 이해하고 있다."
GETHERO_DESC_1,"세계를 구원할 수 있는 성검 에아가 선택한 용사이다. 성검을 휘둘러 적을 밀어내고, 성검의 힘을 통해 자신을 강화시킬 수 있다."
GETHERO_DESC_2,"카셀의 소꿉친구이자 여신을 섬기는 신관이다. 빛의 힘으로 아군을 치유하고 보호한다.여신의 축복을 받아 일시적으로 마법의 힘과 그에 대한 저항력을 증가시킬 수도 있다."
