KEY,Russian
E1_Pancironne_1_3_7,А-ха-ха!
E1_Pancironne_1_3_8,Спасите!!!
E1_Pancironne_1_4_1,Спустя два месяца после роспуска подразделения «Гончих».
E1_Pancironne_1_4_2,"В итоге, значит, подразделение «Гончих» распустили."
E1_Pancironne_1_4_3,"В какой-то степени, я понимаю, почему было принято такое решение,"
E1_Pancironne_1_4_4,"Очень жаль, что такие способные люди вот так вот разойдутся."
E1_Pancironne_1_4_5,Особенно их начальник.
E1_Pancironne_1_4_6,"Высшие военные лица решили, что сейчас этот человек слишком опасен."
E1_Pancironne_1_4_7,"Он потерял всё, что было ему дорого, в таком состоянии наверняка его сейчас ничего не заботит."
E1_Pancironne_1_4_8,"Человек, ослеплённый жаждой мести, в зависимости от обращения может быть как опасным, так и полезным."
E1_Pancironne_1_4_9,"Поэтому, у меня складывается впечатление, что испуганный вид высокопоставленных глупцов говорит о том, что они имеют причастность к этому."
E1_Pancironne_1_4_10,Дело пахнет керосином.
E1_Pancironne_1_4_11,...
E1_Pancironne_1_4_12,"Сколько не думаю, всё равно очень жаль."
E1_Pancironne_1_4_13,... Было бы не плохо в скором времени его лично проведать.
E1_Pancironne_1_4_14,Что?..
E1_Pancironne_1_4_15,"Где находятся оставшиеся члены подразделения, исключая той, что я приказал отправиться на раскопки?"
E1_Pancironne_1_4_16,"Аа, да."
E1_Pancironne_1_4_17,"По результатам слежки, младший лейтенант Кибера пересёк границу Орвелии от имени помощника Идриана."
E1_Pancironne_1_4_18,"Причина неизвестна, но, скорее всего, по личным причинам."
E1_Pancironne_1_4_19,"Также мы выяснили, что он даже не является гражданином Империи,"
E1_Pancironne_1_4_20,"поэтому, не учитывая военной службы, для него нет другой причины здесь оставаться."
E1_Pancironne_1_4_21,"Следовательно было принято решение, что он не предоставляет опасности, поэтому при его возвращении на родину военными не было принято никаких мер."
E1_Pancironne_1_4_22,"Очень жаль, он был одним из немногих, кто смог распознать прелесть Веральты."
E1_Pancironne_1_4_23,Местонахождения младшего лейтенанта Митры на данный момент неизвестно.
E1_Pancironne_1_4_24,"Я слышал, что он очень знаменит своими способностями наводить беспорядки, поэтому военные всё ещё преследуют его."
E1_Pancironne_1_4_25,"Ну с этой белой башкой всё понятно, ха-ха."
E1_Pancironne_1_4_26,Но проблема... как раз-таки в нём.
E1_Pancironne_1_4_27,"Ха-ха-ха! Да, действительно весёлое подразделение."
E1_Pancironne_1_4_28,"И нет никого, кто бы меня разочаровал."
E1_Pancironne_1_4_29,Так. А младший лейтенант Пансирона вернулась в свою старую дивизию.
E1_Pancironne_1_4_30,"Так точно. Как Вы и сказали, насколько мне известно, после расформирования подразделения «Гончих», она была снова распределена в дивизию механизмов."
E1_Pancironne_1_4_31,"Но, что касается неё... Это..."
E1_Pancironne_1_4_32,"Я получил доклад, согласно которому её будет непросто использовать в каких-либо миссиях."
E1_Pancironne_1_4_33,Просто её характер...
E1_Pancironne_1_4_34,Печально известен.
E1_Pancironne_1_4_35,"И в самом деле, начальник подразделения «Гончих» -"
E1_Pancironne_1_4_36,"это единственный человек, способный обуздать её."
E1_Pancironne_1_4_37,"Она настолько неуправляема, что я даже и не знаю, кто сможет принять её, с таким буйным характером."
E1_Pancironne_1_4_38,"К тому же, она заявила о том, что будет делать только то, что она пожелает. Зачинщик беспорядков, так сказать."
E1_Pancironne_1_4_39,Поэтому начальство выражает недовольство по поводу её поведения...
E1_Pancironne_1_4_40,"Но в то же время разжалование её, учитывая её способности, будет очень опасным решением..."
E1_Pancironne_1_4_41,"Однако это не та проблема, о которой стоило бы заботиться императорской семье."
E1_Pancironne_1_4_42,"Военные посчитали, что она может создать неприятности, поэтому они видимо решили оставить её в качестве союзника."
E1_Pancironne_1_4_43,"Да, похоже на то."
E1_Pancironne_1_4_44,"Как мы выяснили, она под давлением была введена в различные сражения."
E1_Pancironne_1_4_45,Если она и от этого откажется... То последним вариантом будет её устранение.
E1_Pancironne_1_4_46,...
E1_Pancironne_1_4_47,Лучший ли это вариант.
E1_Pancironne_1_4_48,Очень жаль использовать такого выдающегося бойца как расходный материал.
E1_Pancironne_1_4_49,"Но, не найдётся ли какого-нибудь подходящего способа её использовать?"
E1_Pancironne_1_4_50,Хм...
E1_Pancironne_1_4_51,Мне в голову пришла хорошая идея.
E1_Pancironne_2_1_0,Спустя полгода после роспуска подразделения «Гончих»
E1_Pancironne_2_1_1,Ха-ха-ха!! Как же это забавно!
E1_Pancironne_2_1_2,А-ха-ха-ха!
E1_Pancironne_2_1_3,Ха-ха-ха!!! Следующий!! Следующий!!!
E1_Pancironne_2_1_4,"Кажется, это не самое подходящее место для смеха, леди."
E1_Pancironne_2_1_5,Ой!!! Ты меня напугал!
E1_Pancironne_2_1_6,"А, извиняюсь."
E1_Pancironne_2_1_7,"Похоже, «леди» – это тоже не очень подходящее слово для бойца армии."
E1_Pancironne_2_1_8,Чего?!?!
E1_Pancironne_2_1_9,"Я здесь, чтобы предложить тебе новое задание, порученное императорской семьёй."
E1_Pancironne_2_1_10,Ооо! Императорской семьёй?
E1_Pancironne_2_1_11,МНЕ НЕ ИН-ТЕ-РЕС-НО!
E1_Pancironne_2_1_12,"Хмм, это задание должно тебе понравится."
E1_Pancironne_2_1_13,"Ага! Все, приходящие сюда, жалкие людишки, тоже так говорили!"
E1_Pancironne_2_1_14,"И уходили, как только я поджаривала их задницы по 10 раз! Хех!"
E1_Pancironne_2_1_15,"Я сейчас занимаюсь ооочень важным делом, поэтому оооочень занята, ясно?!"
E1_Pancironne_2_1_16,"Так что, может ты отвалишь?"
E1_Pancironne_2_1_17,А-ха-ха!!! Ха-ха-ха!!
E1_Pancironne_2_1_18,"О, эта книжка. Я недавно её читал, поэтому хорошо с ней знаком."
E1_Pancironne_2_1_19,А-ха-ха! Ха-ха-ха!
E1_Pancironne_2_1_20,Читаешь 28-ой том?
E1_Pancironne_2_1_21,А-ха-ха-ха!! Ха-ха!!
E1_Pancironne_2_1_22,"30-ый том – самый последний, главный герой споткнулся и умер, вот таким вот необычным поворотом сюжета заканчивается история."
E1_Pancironne_2_1_23,Ты...
E1_Pancironne_2_1_24,..................
E1_Pancironne_2_1_25,Кхыыы!!! Зачем ты мне это сказал?
E1_Pancironne_2_1_26,Книга была такая интересная... Ааа!
E1_Pancironne_2_1_27,Из-за тебя я потеряла весь интерес!
E1_Pancironne_2_1_28,"Говорила же тебе, отвали!"
E1_Pancironne_2_1_29,"Как насчёт того, чтобы послушать более интересную историю?"
E1_Pancironne_2_1_30,"Да не интересно мне, не интересно, не интересно, не интересно!!!!!"
E1_Pancironne_2_1_31,Сейчас я и тебя поджарю своим пламенем!
E1_Pancironne_2_2_1,"Ты не пожалеешь, если послушаешь разок."
E1_Pancironne_2_2_2,Да не хочу я!
E1_Pancironne_2_2_3,О-хо! Какое красивое пылающее пламя!
E1_Pancironne_2_2_4,"Достаточно прекрасное, чтобы прийтись мне по вкусу,"
E1_Pancironne_2_2_5,но сможет ли этот жар достать до меня?
E1_Pancironne_2_2_6,Ааа!! Я здесь все испепелю!
E1_Pancironne_2_2_7,Даже если будешь просить о пощаде – не прощу!
E1_Pancironne_2_3_1,Сдохни!! Умри!!!!
E1_Pancironne_2_3_2,Сгори!!
E1_Pancironne_2_4_1,Да что ж ты всё не подохнешь!
E1_Pancironne_2_4_2,Бесишь! Бесишь! Бесишь!
E1_Pancironne_2_4_3,"Хо-хо! Кажется, мы вдоволь натанцевались,"
E1_Pancironne_2_4_4,перейдем же к основному делу.
E1_Pancironne_2_5_1,"Как и ожидалось, безупречные навыки."
E1_Pancironne_2_5_2,Нельзя так расстрачивать свой талант.
E1_Pancironne_2_5_3,"Агрх, не зли меня!"
E1_Pancironne_2_5_4,"Говорят, что в дивизии механизмов все отказались выполнять заданную работу."
E1_Pancironne_2_5_5,Не мели чепуху!
E1_Pancironne_2_5_6,"А что насчет дела, связанного с раскопками?"
E1_Pancironne_2_5_7,"В расформированном отряде ты этим много занималась. Так что, думаю, без проблем сможешь выполнить это задание."
E1_Pancironne_2_5_8,"О-хо? Я смотрю, ты много раскопал обо мне."
E1_Pancironne_2_5_9,Раздражаешь.
E1_Pancironne_2_5_10,"Ха-ха. Я постарался, чтобы завоевать твоё сердце."
E1_Pancironne_2_5_11,"Хммм. Думаешь, после этого я тебя послушаю?"
E1_Pancironne_2_5_12,Даже и не думай!
E1_Pancironne_2_5_13,Мне уже в любом случае не интересно.
E1_Pancironne_2_5_14,Армия очень обеспокоена таким твоим поведением.
E1_Pancironne_2_5_15,"И если ты не будешь с ними взаимодействовать, ты знаешь, какие они примут меры."
E1_Pancironne_2_5_16,Не знаааааюююю!
E1_Pancironne_2_5_17,Бе-бе-бе!
E1_Pancironne_2_5_18,"Они будут насильно заставлять тебя выполнять задания, независимо от твоих желаний."
E1_Pancironne_2_5_19,"О, это мне явно не по душе."
E1_Pancironne_2_5_20,В худшем случае тебя попытаются устранить как не поддающегося контролю солдата.
E1_Pancironne_2_5_21,"Ну и передай им, чтоб уж лучше устранили меня!"
E1_Pancironne_2_5_22,"К сожалению, я этого не хочу."
E1_Pancironne_2_5_23,Я всегда очень забочусь о талантах.
E1_Pancironne_2_5_24,Особенно подобных тебе.
E1_Pancironne_2_5_25,Даже несмотря на твой жуткий характер.
E1_Pancironne_2_5_26,У-уф! Надоел!
E1_Pancironne_2_5_27,И в другом смысле. В верхних слоях армии по возможности не хотят прибегать к смертной казни.
E1_Pancironne_2_5_28,"Ведь есть различные способы использовать тебя, поэтому лишние потери им не нужны."
E1_Pancironne_2_5_29,Ты о чём?
E1_Pancironne_2_5_30,"О том, что они могут вернуть тебя в то состояние, в котором ты была до встречи с армией."
E1_Pancironne_2_5_31,"В те ужасные времена, когда ты осталась единственной выжевшей."
E1_Pancironne_2_5_32,"Неважно, сколько раз, сколько лет займет создание супер-воинов, им плевать на мораль."
E1_Pancironne_2_5_33,И начнут они с единственной выжившей - с тебя.
E1_Pancironne_2_5_34,Всё-таки жалко выбрасывать такой ценный ресурс.
E1_Pancironne_2_5_35,"А, ну конечно, прошлых объектов уже не существует."
E1_Pancironne_2_5_36,...
E1_Pancironne_2_5_37,Уф... Как же ты достал.
E1_Pancironne_2_5_38,"Если я продолжу, то ты меня скорее всего тут же подожжёшь."
E1_Pancironne_2_5_39,"Учитывая твоё нестабильное психическое состояние, пожалуй, на этом я закончу."
E1_Pancironne_2_5_40,"Однако я надеюсь, что ты хорошенько подумаешь о раскопках."
E1_Pancironne_2_5_41,"Задачи похожи на те, что ты и ранее выполняла."
E1_Pancironne_2_5_42,"А заодно под статусом выполнения императорской миссии, ты освободишься от давления армия."
E1_Pancironne_2_5_43,Сможешь убить двух зайцев одним выстрелом.
E1_Pancironne_2_5_44,Ты мне не приказывай!
E1_Pancironne_2_5_45,Я заместитель капитана Имперской гвардии!
E1_Pancironne_2_5_46,"Ну, и что это значит!"
E1_Pancironne_2_5_47,"Это значит, что если ты работаешь под покровительством императорской семьи, тебе дается большая власть, чем ты думаешь."
E1_Pancironne_2_5_48,Да иди ты! Иди уже! Отстань!
E1_Pancironne_2_5_49,"Кстати, эта власть открывает больше возможностей, чем ты думаешь."
E1_Pancironne_2_5_50,"Например, можно узнать где и как поживают те, с кем ты рассталась."
E1_Pancironne_2_5_51,...
E1_Pancironne_2_5_52,И что ты мне предлагаешь?
E1_Pancironne_2_5_53,Говорю тебе.
E1_Pancironne_2_5_54,"Если будешь прилежно выполнять задание, получишь нежданный подарок."
E1_Pancironne_3_1_1,7 месяц после роспуска подразделения «Гончая»
E1_Pancironne_3_1_2,Задание простое.
E1_Pancironne_3_1_3,"Найди кое-что в месте, которое я тебе скажу."
E1_Pancironne_3_1_4,Что?
E1_Pancironne_3_1_5,"Я пока не узнал, что это такое."
E1_Pancironne_3_1_6,Мда! Вообще просто!
E1_Pancironne_3_1_7,Так что ты этим и занимайся!
E1_Pancironne_3_1_8,"К сожалению, мне этого сделать не под силу, поэтому я и выбрал тебя."
E1_Pancironne_3_1_9,Как же ты мне надоел!
E1_Pancironne_3_1_10,"В месте, которое я тебе укажу,"
E1_Pancironne_3_1_11,"не работает детектор высокой энергии, созданный для раскопок."
E1_Pancironne_3_1_12,"В итоге пришли к выводу, что там нет никаких реликвий."
E1_Pancironne_3_1_13,"Уф, только и делаешь, что говоришь!"
E1_Pancironne_3_1_14,"Но в древней книге, которую я сейчас с интересом изучаю,\nв качестве главного региона упоминаетя ни что иное, как это самое место."
E1_Pancironne_3_1_15,"Я лично исследовал эту местность, как и ожидалось, она соответствует записям."
E1_Pancironne_3_1_16,"Там не только нет никаких сигналов энергии,"
E1_Pancironne_3_1_17,"там ландшафт очень неровный, а погода ужасно переменчивая."
E1_Pancironne_3_1_18,"Это худшие земли, где делать нечего."
E1_Pancironne_3_1_19,Я не буду этого делать!!!!
E1_Pancironne_3_1_20,Не хочу!!
E1_Pancironne_3_1_21,Что это?!
E1_Pancironne_3_1_22,"Ты же просто заговариваешь мне зубы, чтобы я прошла через такие трудности!"
E1_Pancironne_3_1_23,"Мда, да прочеши там всю землю - и муравья не выйдет!"
E1_Pancironne_3_1_24,Ты права. Ни одного муравья там не найти.
E1_Pancironne_3_1_25,С того самого дня и до сих пор туда были отправлены многие рабочие силы.
E1_Pancironne_3_1_26,Но должны же быть результаты.
E1_Pancironne_3_1_27,Ученые тоже давно уже забросили это дело.
E1_Pancironne_3_1_28,"Большинство воинов, отправленных на раскопки, от изнеможения покинули те места."
E1_Pancironne_3_1_29,Руководящие на местах офицеры также сменялись друг за другом.
E1_Pancironne_3_1_30,"Ааа, вот как?!"
E1_Pancironne_3_1_31,"И ты говоришь мне, что этот бред - мое задание?"
E1_Pancironne_3_1_32,Забудь!!!!!!!
E1_Pancironne_3_1_33,Да. Этот бред - твое задание.
E1_Pancironne_3_1_34,"Но разве не ты выполняла роль специалиста по подобным делам в подразделении, в котором ты состояла? Ха-ха."
E1_Pancironne_3_1_35,"И ещё. Есть ещё одна более важная причина, по которой я тебя искал."
E1_Pancironne_3_1_36,??
E1_Pancironne_3_1_37,"Среди записей, что разворачиваются вокруг раскопок."
E1_Pancironne_3_1_38,"Было расшифровано одно предложение, которое изменило всю обстановку."
E1_Pancironne_3_1_39,"Пф, чего это ты вдруг о буковках заговорил?"
E1_Pancironne_3_1_40,По этому предложению
E1_Pancironne_3_1_41,"Я смог понять, почему в тех землях до сих пор не было ничего найдено."
E1_Pancironne_3_1_42,"К тому же, нужно кое-кого найти."
E1_Pancironne_3_1_43,"Надоел уже, говори по-проще!"
E1_Pancironne_3_1_44,«Тайна доступна лишь взору избранного»
E1_Pancironne_3_1_45,??
E1_Pancironne_3_1_46,Существует ли такой человек...
E1_Pancironne_3_1_47,Наприме-е-ер.
E1_Pancironne_3_1_48,"Вроде того, кто может увидеть пламя, недоступное взору других..."
E1_Pancironne_3_1_49,...
E1_Pancironne_3_1_50,"Ха-ха, что за жуткое выражение лица?!"
E1_Pancironne_3_1_51,"Мне аж страшно, не строй такое лицо."
E1_Pancironne_3_1_52,"Разве я не говорил, что «очень» старался понять тебя."
E1_Pancironne_3_1_53,Ты!!!!
E1_Pancironne_3_1_54,Бесишь!!!!
E1_Pancironne_3_1_55,Реально достал!!
E1_Pancironne_3_1_56,Да я убью тебя!!!!
E1_Pancironne_3_1_57,"Еще немного, и я обязательно тебя испепелю!!!!!!!!!"
E1_Pancironne_3_1_58,"Сейчас никто, кроме тебя, не может выполнить это задание."
E1_Pancironne_3_1_59,"По крайней мере, никто, кого я знаю"
E1_Pancironne_3_1_60,...
E1_Pancironne_3_1_61,Там определенно есть.
E1_Pancironne_3_1_62,"Единственная книга, выжившая в руинах разрушенной республики."
E1_Pancironne_3_1_63,"Одни и те же координаты, навязчиво оставленные на каждой странице."
E1_Pancironne_3_1_64,"Опасность, которая будто бы настойчиво говорит, что там что-то есть..."
E1_Pancironne_3_1_65,"Не знаю, правда, что именно."
E1_Pancironne_3_1_66,"Но я чувствую, что это что-то необычное."
E1_Pancironne_3_1_67,Оно есть.
E1_Pancironne_3_1_68,Должно быть.
E1_Pancironne_3_1_69,...
E1_Pancironne_3_1_70,Что это ты вдруг заговорил так серьёзно!
E1_Pancironne_3_1_71,"А, немного погрузился в мысли."
E1_Pancironne_3_1_72,"Тебе, наверное, наскучило, так что я опущу ненужные детали."
E1_Pancironne_3_1_73,"В общем, нет никого, способнее тебя в этом деле."
E1_Pancironne_3_1_74,"Никого кроме тебя, Пансирона, младший лейтенант бывшего подразделения «Гончая»."
E1_Pancironne_3_1_75,Лейтенант Пансирона! С сегодняшнего дня я восстанавливаю подразделение «Гончая»!
E1_Pancironne_3_1_76,И назначаю себя командиром отряда!
E1_Pancironne_3_1_77,В одиночку всё сама себе решили и примолкла.
E1_Pancironne_3_1_78,"Разве не очевидно, что командир здесь – я?"
E1_Pancironne_3_1_79,"Ооо, впервые слышу."
E1_Pancironne_3_1_80,Дядька! Что это за мухоморы?
E1_Pancironne_3_1_81,Какие интересные ребята!
E1_Pancironne_3_1_82,И я в одном подразделении с этими сумасшедшими?
E1_Pancironne_3_1_83,Хмм. Я ничего не говорил.
E1_Pancironne_3_1_84,Я сейчас вас хорошенько поджарю.
E1_Pancironne_3_1_85,Заткнитесь все.
E1_Pancironne_3_1_86,Шестой месяц раскопок реликвий.
E1_Pancironne_3_1_87,...
E1_Pancironne_3_1_88,"Хммм, издеваетесь, что ли."
E1_Pancironne_3_1_89,Я вынуждена это делать из-за надоедливых типов.
E1_Pancironne_3_1_90,Все ещё не закончили?
E1_Pancironne_3_1_91,Быстрее! Быстрее! Быстрее! Быстрее!
E1_Pancironne_3_1_92,Аааааааааа!!!!!!!
E1_Pancironne_3_1_93,А!!!
E1_Pancironne_3_1_94,А?..
E1_Pancironne_3_1_95,Почему я больше не могу копнуть?
E1_Pancironne_3_1_96,А??
E1_Pancironne_3_1_97,??? Ты что-то нашёл?
E1_Pancironne_3_1_98,Что??
E1_Pancironne_3_1_99,"Не знаю, просто лопата дальше не входит."
E1_Pancironne_3_1_100,Не-неужели...
E1_Pancironne_3_1_101,Детектор! Измерь детектором!
E1_Pancironne_3_1_102,Стой... Постой-ка.
E1_Pancironne_3_1_103,...
E1_Pancironne_3_1_104,?? Нет сигнала.
E1_Pancironne_3_1_105,Тогда что же это за...
E1_Pancironne_3_1_106,А?...
E1_Pancironne_3_1_107,А..а...аа...
E1_Pancironne_3_1_108,Аааа!!!
E1_Pancironne_3_1_109,Земля!!... Земля тресётся!!!
E1_Pancironne_3_1_110,Зе-землетрясение!!!!
E1_Pancironne_3_1_111,Ооо?!
E1_Pancironne_3_1_112,Наконец-то?!!!
E1_Pancironne_3_1_113,Нашлиииииииииииии!!!!!!!!
E1_Pancironne_3_1_114,Млааадшиий ле-лейтенант!!! Что Вы делаете???
E1_Pancironne_3_1_115,Вернитесь!!
E1_Pancironne_3_1_116,Уииии!!!!!!
E1_Pancironne_3_1_117,?
E1_Pancironne_3_1_118,Ась?
E1_Pancironne_3_1_119,Камешек.
E1_Pancironne_3_1_120,Ага...А?
E1_Pancironne_3_1_121,"Камень, говорю."
E1_Pancironne_3_1_122,"Просто камень, камень!"
E1_Pancironne_3_1_123,"Вот ведь... То, чего не видно!"
E1_Pancironne_3_1_124,"Как и думала, та книга - просто вздор!!!!"
E1_Pancironne_3_1_125,Бесит! Бесит! Бесит!
E1_Pancironne_3_1_126,Бесполезная штука!
E1_Pancironne_3_1_127,Дураки!!
E1_Pancironne_3_1_128,И вы сгорите вместе!
E1_Pancironne_3_1_129,Аааа!!
E1_Pancironne_3_1_130,???!!!
E1_Pancironne_3_1_131,Де-детектор...
E1_Pancironne_3_1_132,Показания детектора невероятно возрастают!!!
E1_Pancironne_3_1_133,Аааа! Вышли из строя!!!
E1_Pancironne_3_1_134,И... И наши!!
E1_Pancironne_3_1_135,Это.. Что... Что такое!!!
E1_Pancironne_3_1_136,Ы...ыыыаааааа!!!!
E1_Pancironne_3_1_137,Оооо?
E1_Pancironne_3_1_138,Ваааау! Какие высокие!
E1_Pancironne_3_1_139,Пик. Предупреждение. Предупреждение.
E1_Pancironne_3_1_140,Зафиксирована высокая температура неизвестного происхождения.
E1_Pancironne_3_1_141,Превышен допустимый предел.
E1_Pancironne_3_1_142,Повреждена скрывающая система.
E1_Pancironne_3_1_143,Попытка восстановления.
E1_Pancironne_3_1_144,Ваау! Как интересно!
E1_Pancironne_3_1_145,Камешек разговаривает!
E1_Pancironne_3_1_146,Восстановление не удалось...
E1_Pancironne_3_1_147,Из-за высокой температуры данные безвозвратно повреждены.
E1_Pancironne_3_1_148,Запуск скрывающей системы невозможен.
E1_Pancironne_3_1_149,Прошу ввести верификационный код администратора.
E1_Pancironne_3_1_150,О? О чём это он?
E1_Pancironne_3_1_151,"Хех, я просто сожгу!"
E1_Pancironne_3_1_152,Код неверен. Код неверен.
E1_Pancironne_3_1_153,Запуск защитной системы.
E1_Pancironne_3_1_154,Прицел.
E1_Pancironne_3_1_155,Атака.
E1_Pancironne_3_2_1,"Ха, будешь со мной связываться, мне же будет так интересно!"
E1_Pancironne_3_3_1,Защитная система частично повреждена.
E1_Pancironne_3_3_2,Попытка восстановления.
E1_Pancironne_3_3_3,Ха-ха! А ты смешной!
E1_Pancironne_3_3_4,Не сгораешь?!
E1_Pancironne_3_3_5,Даже так? И так? И так?
E1_Pancironne_3_4_1,Защитная система повреждена.
E1_Pancironne_3_4_2,Попытка восстановления.
E1_Pancironne_3_4_3,Восстановление не удалось.
E1_Pancironne_3_4_4,Попытка восстановления.
E1_Pancironne_3_4_5,Восстановление не удалось.
E1_Pancironne_3_4_6,Защитная система уничтожена.
E1_Pancironne_3_4_7,Запуск системы самоуничтожения.
E1_Pancironne_3_4_8,О?!
E1_Pancironne_3_5_1,?! Куда все спрятались?
E1_Pancironne_3_5_2,"Впервые за долгое время мне так весело, я ожидала что-то большего... Хнык-хнык."
E1_Pancironne_3_5_3,Ле-лейтенант!!!
E1_Pancironne_3_5_4,"Может, стоит отправить эти камни?"
E1_Pancironne_3_5_5,"Детектор сломался, измерить данные невозможно..."
E1_Pancironne_3_5_6,"Ну мы все равно победили монстров, поэтому важно ли это!"
E1_Pancironne_3_5_7,Сделали! Мы это сделали!
E1_Pancironne_3_5_7_plus,О дааа!
E1_Pancironne_3_5_8,"Тс, ишь расшумелись!"
E1_Pancironne_3_5_9,"По мне что не видно, что веселье закончилось, и я злая?"
E1_Pancironne_3_5_10,Бесит! Бесит! Бесит!
E1_Pancironne_3_5_11,Сгорите все!
E1_Pancironne_3_5_12,Младший ле-лейтенант!! Успокойтесь!!
E1_Pancironne_3_5_13,Аааа! Снова началось!!!!!
E1_Pancironne_3_5_14,Доклад о результатах раскопок реликвий
E1_Pancironne_3_5_15,- Произошло землетрясение.
E1_Pancironne_3_5_16,"- Я игралась с камушками, а они растаяли."
E1_Pancironne_3_5_17,- Отправляю оставшиеся камушки.
E1_Pancironne_3_5_18,- Больше ничего ещё не нашли. Реально.
E1_Pancironne_3_5_19,- Бесит неведомость.
E1_Pancironne_3_5_20,- Постскриптум:
E1_Pancironne_3_5_21,"К сожалению, из-за внезапно сложившейся ситуации 30 солдат не могут продолжить работу."
E1_Pancironne_3_5_22,Все детекторы сломались.
E1_Pancironne_3_5_23,Просто беспорядок.
E1_Pancironne_3_5_24,"Все несут какой-то абсудр, и к тому же при каждом докладе люди страдают."
E1_Pancironne_3_5_25,Разве причина не понятна?
E1_Pancironne_3_5_26,"Если сравнить с докладом лиц, размещённых на местах,"
E1_Pancironne_3_5_27,"Не похоже на то, что они говорят неправду."
E1_Pancironne_3_5_28,"Я сам не видел, поэтому уверен быть не могу."
E1_Pancironne_3_5_29,Но определённо они там с чем-то сражались.
E1_Pancironne_3_5_30,И ещё посмотрите на это.
E1_Pancironne_3_5_31,Этот беспорядок вызвали эти камни.
E1_Pancironne_3_5_32,Они явно реагируют на детектор.
E1_Pancironne_3_5_33,Как будто у них есть какая-то связь.
E1_Pancironne_3_5_34,Д-да.
E1_Pancironne_3_5_35,"Немного примечательно, да."
E1_Pancironne_3_5_36,"Но как ни посмотри, это всего лишь камни."
