KEY,Vietnamese
SKILL_DESC_90000034,"Kỹ năng đánh trúng sẽ gây thêm Sát thương phép thuật tương đương 6,3% điểm Tấn công trên mỗi lần cộng dồn Mồi lửa mà kẻ địch dính phải."
SKILL_DESC_90000035,"Kỹ năng đánh trúng sẽ gây thêm Sát thương phép thuật tương đương 7,5% điểm Tấn công trên mỗi lần cộng dồn Mồi lửa mà kẻ địch dính phải."
SKILL_NAME_430,Tàn nhẫn
SKILL_NAME_431,Tàn nhẫn II
SKILL_NAME_432,Tàn nhẫn III
SKILL_NAME_433,Tàn nhẫn IV
SKILL_NAME_420,Bức màn bóng tối
SKILL_NAME_421,Bức màn bóng tối II
SKILL_NAME_422,Bức màn bóng tối III
SKILL_NAME_423,Bức màn bóng tối IV
SKILL_NAME_440,Móng vuốt lưỡi đao
SKILL_NAME_441,Móng vuốt lưỡi đao II
SKILL_NAME_442,Móng vuốt lưỡi đao III
SKILL_NAME_443,Móng vuốt lưỡi đao IV
SKILL_NAME_410,Chém
SKILL_NAME_411,Chém II
SKILL_NAME_412,Chém III
SKILL_NAME_413,Chém IV
SKILL_NAME_450,Tiêu hủy kẻ yếu
SKILL_DESC_430,"Tấn công một kẻ địch ngẫu nhiên [64ffff]3[-] lần, gây tổng cộng [ffc800]{1}[-] sát thương vật lý, đồng thời đặt [64ffff]1[-] lần cộng dồn [fa96fa]Xuất huyết[-] lên chúng, gây [ffc800]{3}[-] sát thương vật lý trong {2} giây. [fa96fa]Xuất huyết[-] có thể cộng dồn tối đa [64ffff]3[-] lần."
SKILL_DESC_431,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_432,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_433,Tăng [64ff64]{1}[-]% sát thương chí mạng.
SKILL_DESC_420,Tăng [ffc800]{2}[-] sức mạnh tấn công trong [64ffff]{1}[-] giây và né tất cả sát thương vật lý
SKILL_DESC_421,Tăng [64ff64]{1}[-]% mức tăng ATK.
SKILL_DESC_422,Tăng [64ff64]{1}[-]% mức tăng ATK.
SKILL_DESC_423,Tăng tốc độ tấn công [64ff64]{1}[-] khi xuất hiện hiệu ứng.
SKILL_DESC_440,"Di chuyển ra sau kẻ địch có mức Máu thấp nhất, gây [FFC800]{1}[-] sát thương vật lý. Khiến cho kẻ địch tự mất máu tương đương [64ff64]{2}[-]% sát thương đến khi hết máu. Khi phát sinh đòn chí mạng, thời gian hồi chiêu được thiết lập lại về 0."
SKILL_DESC_441,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_442,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_443,Tăng [64ff64]{1}[-]% sát thương chí mạng.
SKILL_DESC_410,"Nếu đòn tấn công thường trúng đích và gây chí mạng, tấn công mục tiêu 6 lần để gây thêm tổng cộng [ffc800]{1}[-] sát thương vật lý."
SKILL_DESC_411,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_412,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_413,Tăng [64ff64]{1}[-]% sát thương chí mạng.
SKILL_DESC_90000040,"Khi tấn công thường, cộng dồn 1 lần trạng thái xuất huyết với xác suất 25% gây thêm sát thương ngang 50% lực tấn công "
SKILL_DESC_90000041,"Khi tấn công thường, cộng dồn 1 lần trạng thái xuất huyết với xác suất 28% gây thêm sát thương ngang 60% lực tấn công "
SKILL_DESC_90000042,"Khi tấn công thường, cộng dồn 1 lần trạng thái xuất huyết với xác suất 31% gây thêm sát thương ngang 72% lực tấn công "
SKILL_DESC_90000043,"Khi tấn công thường, cộng dồn 1 lần trạng thái xuất huyết với xác suất 34% gây thêm sát thương ngang 86% lực tấn công "
SKILL_DESC_90000044,"Khi tấn công thường, cộng dồn 1 lần trạng thái xuất huyết với xác suất 37% gây thêm sát thương ngang 103% lực tấn công "
SKILL_DESC_90000045,"Khi tấn công thường, cộng dồn 1 lần trạng thái xuất huyết với xác suất 40% gây thêm sát thương ngang 125% lực tấn công "
SKILL_NAME_520,Đập
SKILL_NAME_521,Đập II
SKILL_NAME_522,Đập III
SKILL_NAME_523,Đập IV
SKILL_NAME_510,Gầm vang chiến đấu
SKILL_NAME_511,Gầm vang chiến đấu II
SKILL_NAME_512,Gầm vang chiến đấu III
SKILL_NAME_513,Gầm vang chiến đấu
SKILL_NAME_530,Gió cuốn
SKILL_NAME_531,Gió cuốn II
SKILL_NAME_532,Gió cuốn III
SKILL_NAME_533,Gió cuốn IV
SKILL_NAME_540,Phẫn nộ
SKILL_NAME_541,Phẫn nộ II
SKILL_NAME_542,Phẫn nộ III
SKILL_NAME_543,Phẫn nộ IV
SKILL_NAME_550,Phẫn nộ máu
SKILL_DESC_520,"Gây [ffc800]{1}[-] Sát thương vật lý lên kẻ địch trong phạm vi, đòn tấn công đầu tiên sẽ đốn ngã chúng trong [64ffff]{2}[-] giây, đồng thời giảm 250 điểm Tốc độ tấn công của chúng trong 10 giây."
SKILL_DESC_521,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_522,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_523,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_510,Tăng [ffc800]{2}[-] lực tấn công của toàn bộ đồng minh trong [64ffff]{1}[-] giây. Khi xuất chiêu gỡ bỏ hiệu ứng xấu của đồng minh. 
SKILL_DESC_511,Tăng [64ff64]{1}[-]% chỉ số tăng lực tấn công.
SKILL_DESC_512,Tăng [64ff64]{1}[-]% chỉ số tăng lực tấn công.
SKILL_DESC_513,Tăng [64ff64]{1}[-]% chỉ số tăng lực tấn công.
SKILL_DESC_530,Gây [ffc800]{1}[-] sát thương vật lý lên kẻ địch xung quanh và gây [ffc800]{2}[-] sát thương vật lý lên đối tượng không phải là anh hùng. Đòn tấn công cuối cùng làm đóng băng kẻ địch xung quanh trong [64ffff]{3}[-] giây. Được miễn nhiễm trạng thái chế ngự trong khi dùng kỹ năng.
SKILL_DESC_531,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_532,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_533,"Khi xuất chiêu, tập hợp kẻ địch trong phạm vi ảnh hưởng."
SKILL_DESC_540,"Khi tấn công, tăng [ffc800]{2}[-] điểm Tấn công trong [64ffff]{1}[-] giây và tăng 3% Sát thương lên kẻ địch không phải Anh hùng. Hiệu ứng này có thể cộng dồn tối đa [64ffff]10[-] lần."
SKILL_DESC_541,Tăng [64ff64]{1}[-]% chỉ số tăng lực tấn công.
SKILL_DESC_542,Tăng [64ff64]{1}[-]% chỉ số tăng lực tấn công.
SKILL_DESC_543,"Mỗi lần cộng dồn kỹ năng, kháng hiệu ứng xấu tăng 50."
SKILL_DESC_90000050,Mỗi khi tăng {1}% HP tối đa và giảm 1% HP thì lực tấn công tăng {2}% và tốc độ tấn công tăng {3}.
SKILL_DESC_90000051,"Mỗi khi mất 1% máu, Sức mạnh tấn công tăng 1% và tốc độ tấn công tăng 10."
SKILL_DESC_90000052,"Mỗi khi mất 1% máu, Sức mạnh tấn công tăng 1,2% và tốc độ tấn công tăng 12."
SKILL_DESC_90000053,"Mỗi khi mất 1% máu, Sức mạnh tấn công tăng 1,4% và tốc độ tấn công tăng 14."
SKILL_DESC_90000054,"Mỗi khi mất 1% máu, Sức mạnh tấn công tăng 1,7% và tốc độ tấn công tăng 17."
SKILL_DESC_90000055,"Mỗi khi mất 1% máu, Sức mạnh tấn công tăng 2 % và tốc độ tấn công tăng 20."
SKILL_NAME_610,Va chạm
SKILL_NAME_611,Va chạm II
SKILL_NAME_612,Va chạm III
SKILL_NAME_613,Va chạm IV
SKILL_NAME_620,Húc đầu
SKILL_NAME_621,Húc đầu II
SKILL_NAME_622,Húc đầu III
SKILL_NAME_623,Húc đầu IV
SKILL_NAME_630,Tái sinh đất
SKILL_NAME_631,Tái sinh đất II
SKILL_NAME_632,Tái sinh đất III
SKILL_NAME_633,Tái sinh đất IV
SKILL_NAME_640,Phá hủy phòng thủ
SKILL_NAME_641,Phá hủy phòng thủ II
SKILL_NAME_642,Phá hủy phòng thủ III
SKILL_NAME_643,Phá hủy phòng thủ IV
SKILL_NAME_650,Chịu đau
SKILL_DESC_610,Gây[ffc800]{1}[-] sát thương vật lý cho kẻ địch và đẩy ngã chúng trong [64ffff]{2}[-] giây.
SKILL_DESC_611,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_612,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_613,Giảm [ff6464]{2}[-]% phòng thủ vật lý đối thủ bị trúng đòn trong [64ffff]{1}[-] giây 
SKILL_DESC_620,"Nhảy xổ vào kẻ địch, gây [ffc800]{1}[-] sát thương vật lý và đẩy ngã. Giảm [ff6464]{3}[-]% tốc độ tấn công của đối thủ bị trúng đòn trong [64ffff]{2}[-] giây."
SKILL_DESC_621,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_622,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_623,Giảm tấn công của mục tiêu [ff6464]{1}[-]%.
SKILL_DESC_630,"Tăng phòng thủ [ffc800]{2}[-] trong [64ffff]{1}[-] giây, phục hồi [64ff64]{3}[-]% Máu. Ngoài ra, kháng lại các hiệu ứng xấu."
SKILL_DESC_631,Tăng [64ff64]{1}[-]% tăng trưởng phòng thủ.
SKILL_DESC_632,Tăng [64ff64]{1}[-]% tăng trưởng phòng thủ.
SKILL_DESC_633,ăng [ff6464]{1}[-] mức giảm Sát thương phải nhận.
SKILL_DESC_640,"Khi tấn công một kẻ địch, làm suy yếu [ff6464] {2} [-] phòng thủ vật lý của kẻ địch trong [64ffff] {1} [-] giây. Cộng dồn tối đa được [64ffff]5[-] lần."
SKILL_DESC_641,Nâng tỷ lệ giảm phòng thủ của địch [64ff64]{1}[-]%.
SKILL_DESC_642,Nâng tỷ lệ giảm phòng thủ của địch [64ff64]{1}[-]%.
SKILL_DESC_643,Giảm [ff6464]{1}[-]% tỉ lệ né vật lý của địch mỗi lần cộng dồn.
SKILL_DESC_90000060,Mỗi lần nhận sát thương cộng dồn 1 Cơn Thịnh Nộ Của Rồng. Duy trì trong 10 giây và tăng mỗi 0.8% lực phòng thủ và lực tấn công của bản thân. Cộng dồn tối đa 100 lần. 
SKILL_DESC_90000061,Mỗi lần nhận sát thương cộng dồn 1 Cơn Thịnh Nộ Của Rồng. Duy trì trong 10 giây và tăng mỗi 1% lực phòng thủ và lực tấn công của bản thân. Cộng dồn tối đa 100 lần. 
SKILL_DESC_90000062,Mỗi lần nhận sát thương cộng dồn 1 Cơn Thịnh Nộ Của Rồng. Duy trì trong 10 giây và tăng mỗi 1.2% lực phòng thủ và lực tấn công của bản thân. Cộng dồn tối đa 100 lần. 
SKILL_DESC_90000063,Mỗi lần nhận sát thương cộng dồn 1 Cơn Thịnh Nộ Của Rồng. Duy trì trong 10 giây và tăng mỗi 1.4% lực phòng thủ và lực tấn công của bản thân. Cộng dồn tối đa 100 lần. 
SKILL_DESC_90000064,Mỗi lần nhận sát thương cộng dồn 1 Cơn Thịnh Nộ Của Rồng. Duy trì trong 10 giây và tăng mỗi 1.7% lực phòng thủ và lực tấn công của bản thân. Cộng dồn tối đa 100 lần. 
SKILL_DESC_90000065,Mỗi lần nhận sát thương cộng dồn 1 Cơn Thịnh Nộ Của Rồng. Duy trì trong 10 giây và tăng mỗi 2% lực phòng thủ và lực tấn công của bản thân. Cộng dồn tối đa 100 lần. 
SKILL_NAME_710,Súng phun lửa
SKILL_NAME_711,Súng phun lửa II
SKILL_NAME_712,Súng phun lửa III
SKILL_NAME_713,Súng phun lửa IV
SKILL_NAME_730,Bom keo
SKILL_NAME_731,Bom keo II
SKILL_NAME_732,Bom keo III
SKILL_NAME_733,Bom keo IV
SKILL_NAME_720,Bom khói
SKILL_NAME_721,Bom khói II
SKILL_NAME_722,Bom khói III
SKILL_NAME_723,Bom khói IV
SKILL_NAME_740,Lên đạn súng thần công
SKILL_NAME_741,Lên đạn súng thần công II
SKILL_NAME_742,Lên đạn súng thần công III
SKILL_NAME_743,Lên đạn súng thần công IV
SKILL_NAME_750,Tái cơ cấu vũ khí
SKILL_DESC_710,"Tấn công tất cả kẻ địch phía trước theo đường thẳng, gây [ffc800]{1}[-] sát thương vật lý và đẩy lùi chúng. Nếu mục tiêu không phải là Anh hùng, gây thêm [ffc800]{2}[-] sát thương vật lý và làm choáng chúng trong {3} giây."
SKILL_DESC_711,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_712,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_713,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_720,"Gây [ffc800]{1}[-] sát thương vật lý cho kẻ địch trong phạm vi, tăng [ff6464]{3}[-]% sát thương vật lý mà đối phương phải nhận trong [64ffff]{2}[-] giây và gây mù trong [64ffff]{4}[-] giây."
SKILL_DESC_721,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_722,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_723,Gây choáng 1 giây lên đối thủ nhận sát thương.
SKILL_DESC_730,"Sau [64ffff]{1}[-] giây phát nổ lên đối thủ ngẫu nhiên gây sát thương vật lý tỉ lệ với thể lực còn lại của đối thủ trong phạm vi, tối đa [ffc800]{2}[-], gài Bom Keo gây choáng trong [64ffff]3[-] giây. Khi gài Bom keo, đối tượng bị choáng trong [64ffff]2[-] giây."
SKILL_DESC_731,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_732,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_733,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_740,Khi tấn công thường bắn Đạn Pháo với xác suất [64ff64]15[-]% gây [ffc800]{2}[-] sát thương vật lý lên đối thủ trong phạm vi và gây choáng trong [64ffff]2[-] giây.
SKILL_DESC_741,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_742,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_743,Tăng [64ff64]{1}[-]% sát thương.
SKILL_DESC_90000070,"Khi tấn công, có 25% cơ hội nhận một lần cộng dồn thuốc súng. Mỗi lần cộng dồn thuốc súng sẽ tăng {1}% lực tấn công, {2} tốc độ tấn công của bản thân và tăng {3}% sát thương lên kẻ địch không phải là anh hùng. Thuốc súng cộng dồn tối đa {4} lần và không thể bị loại bỏ."
SKILL_DESC_90000071,"Khi tấn công, có 25% cơ hội nhận một lần cộng dồn Thuốc súng. Mỗi lần cộng dồn Thuốc súng sẽ tăng 3,6% tấn công, 36 điểm tốc độ tấn công và 3,6% sát thương lên kẻ địch không phải là Anh hùng. Thuốc súng cộng dồn tối đa 7 lần và không thể bị loại bỏ."
SKILL_DESC_90000072,"Khi tấn công, có 25% cơ hội nhận một lần cộng dồn Thuốc súng. Mỗi lần cộng dồn Thuốc súng sẽ tăng 4,3% tấn công, 43 điểm tốc độ tấn công và 4,3% sát thương lên kẻ địch không phải là Anh hùng. Thuốc súng cộng dồn tối đa 7 lần và không thể bị loại bỏ."
SKILL_DESC_90000073,"Khi tấn công, có 25% cơ hội nhận một lần cộng dồn Thuốc súng. Mỗi lần cộng dồn Thuốc súng sẽ tăng 5,1% tấn công, 51 điểm tốc độ tấn công và 5,1% sát thương lên kẻ địch không phải là Anh hùng. Thuốc súng cộng dồn tối đa 7 lần và không thể bị loại bỏ."
SKILL_DESC_90000074,"Khi tấn công, có 25% cơ hội nhận một lần cộng dồn Thuốc súng. Mỗi lần cộng dồn Thuốc súng sẽ tăng 6,2% tấn công, 62 điểm tốc độ tấn công và 6,2% sát thương lên kẻ địch không phải là Anh hùng. Thuốc súng cộng dồn tối đa 7 lần và không thể bị loại bỏ."
SKILL_DESC_90000075,"Khi tấn công, có 25% cơ hội nhận một lần cộng dồn Thuốc súng. Mỗi lần cộng dồn Thuốc súng sẽ tăng 7,5% tấn công, 75 điểm tốc độ tấn công và 7,5% sát thương lên kẻ địch không phải là Anh hùng. Thuốc súng cộng dồn tối đa 7 lần và không thể bị loại bỏ."
SKILL_NAME_810,Sét
SKILL_NAME_811,Sét II
SKILL_NAME_812,Sét III
SKILL_NAME_813,Sét IV
SKILL_NAME_820,Mưa trị thương
SKILL_NAME_821,Mưa trị thương II
SKILL_NAME_822,Mưa trị thương III
SKILL_NAME_823,Mưa trị thương IV
SKILL_NAME_830,Gió xiết
SKILL_NAME_831,Gió xiết II
SKILL_NAME_832,Gió xiết III
