KEY,Portuguese
CONTENT_CHAPTER8_NAME,Lava
CONTENT_CHAPTER_LOCK,Bloqueado
CONTENT_EXCAVATION,Escavação
CONTENT_ACHIEVEMENT,Conquistas
CONTENT_PUB,Bar
CONTENT_FORGE,Forja
CONTENT_CASTLE,Castelo
CONTENT_LANDING,Portal
CONTENT_QUEST,Buscas
COST_TYPE_GOLD,Ouro
COST_TYPE_RUBY,Rubi
COST_TYPE_GUILDCOIN,Moeda da Guilda
COST_TYPE_WALLCOIN,Moeda de Proteção
COST_TYPE_EVENTCOIN,Moeda do Evento
COST_TYPE_WEEKLYCOIN,Moeda Diária
COST_TYPE_PVPCOIN,Moeda da Arena
COST_TYPE_CRUSADECOIN,Moeda de Cruzada
COMMON_MOVE_TASK_FAIL_TEXT,Você ainda não pode usar este conteúdo.
COMMON_MODE_CHOICE,Selecionar Modo
COMMON_SINGLE_MODE,Modo Solo
COMMON_MULTI_MODE,Modo Multi
DAILY_QUEST,Missão Diária
DAILY_RUBY_COUNT,Rubi Diário
EVENT_GOODS,Bens do Evento
EVENT_CALENDAR,Calendário de Eventos
DAILY_QUEST_LOGIN_NAME,Visita do Herói
DAILY_QUEST_LOGIN_DESC,Acessar uma vez por dia
DAILY_QUEST_UNDERGROUND_DUNGEON_NAME,Suprimir Insurgência
DAILY_QUEST_UNDERGROUND_DUNGEON_DESC,Concluir Calabouço x {1}
DAILY_QUEST_STAMINA_NAME,Correndo sem Fôlego
DAILY_QUEST_STAMINA_DESC,Gastar {1} vigor.
DAILY_QUEST_EXCAVATION_DESC,Escavou x {1}.
DECIDE_RETURN_OR_START,O que você quer fazer?
DELAYED_BILLING_COMPLETED,O pagamento foi realizado.
DOWDUNGEON_REWARD_TITLE,Você esqueceu seu item.
DOWDUNGEON_REWARD_CONTENT,Eu peguei alguns e gostaria de lhe dar o melhor!
DIFFICULTY_EASY,Fácil
DIFFICULTY_NORMAL,Normal
DIFFICULTY_HARD,Difícil
DIFFICULTY_HELL,Inferno
DUNGEON_RETRY_CHANCE,Oportunidade de repetir
DUNGEON_RECOMMENDED_LEVEL,Nível Recomendado
DUNGEON_MONSTER_INFO,Informações do monstro
DUNGEON_REWARD_INFO,Recompensas
DUNGEON_BOSS_SKILL,Poderes do Chefe
DUNGEON_BOSS_FEATURE,Características do Chefe
DUNGEON_BOSS_FEATURE_ATTACK,Ataque principal
DUNGEON_BOSS_INFO,Info. do Chefe
DUNGEON_PORTAL,Portal Masmorra
DUNGEON_HERO_COUNT,(Heróis: {1})
SPECIAL_STAMINA_EXP,50% Reforço de EXP
SPECIAL_STAMINA_GOLD,50% de Reforço de Ouro
SPECIAL_FOOD_EFFECT_1,Efeito 1 de Comida Especial de Vigor
SPECIAL_FOOD_EFFECT_2,Efeito 2 de Comida Especial de Vigor
EXP_BOOSTER_INFO,Aumenta ganho de EXP\nem 100%
EXP_BOOSTER_BUNDLE_INFO,Um pacote de\n 12 Reforços de EXP
EXP_BOOSTER_SINGLE,Reforço de EXP
EXP_BOOSTER_BUNDLE,Reforço de EXP: Pacote
EXCAVATE_QUEST,Procurar Missão
ELEMENTAL_TEXT,Atributo
ELEMENTAL_FIRE,Fogo
ELEMENTAL_WATER,Água
ELEMENTAL_EARTH,Terra
ELEMENTAL_LIGHT,Luz
ELEMENTAL_DARK,Escuridão
EQUIP_INVENTORY,Inventário
EQUIP_INVENTORY_SLOTOPEN_WEAPON_CHECK,[FF7F00] Você quer desbloquear o primeiro espaço de arma?
EQUIP_INVENTORY_SLOTOPEN_ARMOR_CHECK,[FF7F00] Você quer desbloquear o segundo espaço de armadura?
EQUIP_INVENTORY_SLOTOPEN_CONFIRM,Desbloquear com {1} Ouro
EQUIP_INVENTORY_SORT,Ordenar
EQUIP_INVENTORY_EXPAND_CHECK,Deseja adicionar 5 encaixes para expandir o Inventário?
EQUIP_INVENTORY_EXPAND_CONFIRM,Expandir com {1} Rubis
EQUIP_INVENTORY_SORTTYPE_STAR_UP,Numero de Estrelas (+)
EQUIP_INVENTORY_SORTTYPE_STAR_DOWN,Numero de Estrelas (-)
EQUIP_INVENTORY_SORTTYPE_LEVEL_UP,Nivel de Realce (+)
EQUIP_INVENTORY_SORTTYPE_LEVEL_DOWN,Nivel de Realce (-)
EQUIP_INVENTORY_SORTTYPE_GRADE_UP,Classificação (+)
EQUIP_INVENTORY_SORTTYPE_GRADE_DOWN,Classificação (-)
EQUIP_INFO,Informações sobre Equipamento
EQUIP_INFO_GETLOCATION,Adquirir em
EQUIP_INFO_GETLOCATION_INFO,[FF7F00]{1}
EQUIP_INFO_LEVELLIMIT,Nível
EQUIP_INFO_LEVELUP,Realçar
EQUIP_INFO_SELL,Vender
EQUIP_INFO_SELL_CEHCK,[FF7F00]Vender por esse preço.
EQUIP_INFO_SELL_COST,Preço de Venda
EQUIP_INFO_REBUILD,Reavaliar
EQUIP_INFO_REBUILD_TEXT,"Se você selecionar uma opção para reavaliar,\nela vai [FFD400]alterar a nova opção[-].\n\n Você pode reavaliar [FFD400]uma vez por dia gratuitamente[-]."
EQUIP_INFO_REBUILD_OPTION1,[FF7F00]Opção 1
EQUIP_INFO_REBUILD_OPTION2,[FF7F00]Opção 2
EQUIP_INFO_REBUILD_OPTION3,[FF7F00]Opção 3
EQUIP_INFO_REBUILD_NOOPTION,[808080]Sem opção
EQUIP_INFO_REBUILD_CHECK,[FF7F00] Gostaria de reavaliar esta opção?
EQUIP_INFO_REBUILD_INFO,A opção [009900] {1}[-]\nmudou para [009900] {2}[-] opção\napós reavaliação.
EQUIP_INFO_EQUIP,Equipar
EQUIP_INFO_EQUIP_SLOT_CHECK,[FF7F00]Qual espaço você deseja equipar?
EQUIP_INFO_EQUIP_SLOT_FIRST,Primeiro Espaço
EQUIP_INFO_EQUIP_SLOT_SECOND,Segundo Espaço
EQUIP_INFO_EQUIP_ALERT,[FF7F00]Equipar o novo equipamento destrói o que está atualmente equipado.\nRetire o equipamento se quiser preservá-lo.\n\nVocê deseja continuar?
EQUIP_INFO_EQUIP_CONFIRM,Equipar
EQUIP_INFO_TAKEOFF_TEXT,"Equipamento removido.\nSe você remover normalmente, o equipamento que está equipado será destruido.\nManter o equipamento o move para o espaço de inventário."
EQUIP_INFO_TAKEOFF_CONFIRM,Desequipar
EQUIP_INFO_TAKEOFF_CONFIRM_RUBY,Manter {1} Rubis
EQUIP_LEVELUP_TEXT1,Selecione os materias necessários para aprimoramento.
EQUIP_LEVELUP_TEXT2,O número de [FFD400] estrelas [-] aumenta quando você usa [FD400]equipamentos do mesmo grau[-] como materias.\nMaterias comuns são usados como EXP de realce.
EQUIP_LEVELUP_EXPACT_STAR,Número Esperado de Estrelas
EQUIP_LEVELUP_EXPACT_LEVEL,Numero Esperado do Realce
EQUIP_LEVELUP_CONFIRM,Realçar
EQUIP_LEVELUP_TARGET,[FFD400]Realçando...
EQUIP_LEVELUP_ALERT,[FF7F00]Esse equipamento é de grau raro.\nGostaria de usar como material?
EQUIP_ASK_UNLOCK_SECOND_GEAR_EQUIP,Gostaria de abrir um espaço de equipamento secundário?
EQUIP_PART_TYPE_SECONDGEAR,Secundário
EXCAVATION_REWARD,Recompensa de Escavação
FAIRY_NOT_SELECT_MESSAGE,"Nenhuma fada foi selecionada, então nenhum efeito será aplicado."
FRIEND_IS_IN_PARTY,Você está em uma equipe com este amigo.
FRIEND_TEXT,Gerenciar Amigos
FRIEND_LIST,Lista de Amigos
FRIEND_WHISPER,Sussurrar
FRIEND_ADD,Aceitar/Solicitar
FRIEND_DELETE,Remover
FRIEND_DELETE_TEXT,Você gostaria de [FF7F00]remover[-] [FF7F00]{1}[-]\nda lista de amizade?
