KEY,"Japanese"
QUEST.QUEST_TARGET_KILLRACE_NONODE,"{1}を討伐({2}/{3})"
QUEST.QUEST_TARGET_NONE,"{1}を訪問"
QUEST.QUEST_TARGET_NONE_NONPC,"ミッションクリア！"
QUEST.QUEST_TARGET_JOINMATCH,"決闘{1}回参加({2}/{3})"
QUEST.QUEST_TARGET_MATCHVICTORY,"決闘{1}回勝利({2}/{3})"
ACCEPT_QUEST,"クエスト受諾"
COMPLETE_QUEST,"クエストクリア"
QUEST_COMPLETE_REWARD,"クリア報酬"
GIVEUP_QUEST,"クエスト放棄"
QUEST_DIRECT_MOVE,"すぐ向かう"
QUEST_REWARD_SELECT_POSTFIX,"(選択)"
QUEST_REWARD_SELECT,"報酬選択"
QUEST.REWARD_TEAM_EXP,"チーム経験値{1}"
SCENARIO_QUEST_GROUP_TITLE_1,"王の平原：1"
SCENARIO_QUEST_GROUP_TITLE_2,"王の平原：2"
SCENARIO_QUEST_GROUP_TITLE_3,"王の平原：3"
SCENARIO_QUEST_GROUP_TITLE_4,"王の平原：4"
SCENARIO_QUEST_GROUP_TITLE_5,"王の平原：5"
SCENARIO_QUEST_GROUP_TITLE_6,"王の平原：6"
SCENARIO_QUEST_GROUP_TITLE_7,"エリドラの森：1"
SCENARIO_QUEST_GROUP_TITLE_8,"エリドラの森：2"
SCENARIO_QUEST_GROUP_TITLE_9,"エリドラの森：3"
SCENARIO_QUEST_GROUP_TITLE_10,"エリドラの森：4"
SCENARIO_QUEST_GROUP_TITLE_11,"エリドラの森：5"
SCENARIO_QUEST_GROUP_TITLE_12,"エリドラの森：6"
SCENARIO_QUEST_GROUP_TITLE_13,"オグリア山：1"
SCENARIO_QUEST_GROUP_TITLE_14,"オグリア山：2"
SCENARIO_QUEST_GROUP_TITLE_15,"オグリア山：3"
SCENARIO_QUEST_GROUP_TITLE_16,"オグリア山：4"
SCENARIO_QUEST_GROUP_TITLE_17,"オグリア山：5"
SCENARIO_QUEST_GROUP_TITLE_18,"オグリア山：6"
SCENARIO_QUEST_GROUP_TITLE_19,"ガルア平原：1"
SCENARIO_QUEST_GROUP_TITLE_20,"ガルア平原：2"
SCENARIO_QUEST_GROUP_TITLE_21,"ガルア平原：3"
SCENARIO_QUEST_GROUP_TITLE_22,"ガルア平原：4"
SCENARIO_QUEST_GROUP_TITLE_23,"ガルア平原：5"
SCENARIO_QUEST_GROUP_TITLE_24,"ガルア平原：6"
SCENARIO_QUEST_GROUP_TITLE_25,"アロヴィーナ海岸：1"
SCENARIO_QUEST_GROUP_TITLE_26,"アロヴィーナ海岸：2"
SCENARIO_QUEST_GROUP_TITLE_27,"アロヴィーナ海岸：3"
SCENARIO_QUEST_GROUP_TITLE_28,"アロヴィーナ海岸：4"
SCENARIO_QUEST_GROUP_TITLE_29,"アロヴィーナ海岸：5"
SCENARIO_QUEST_GROUP_TITLE_30,"アロヴィーナ海岸：6"
SCENARIO_QUEST_GROUP_TITLE_31,"アイギーナ砂漠：1"
SCENARIO_QUEST_GROUP_TITLE_32,"アイギーナ砂漠：2"
SCENARIO_QUEST_GROUP_TITLE_33,"アイギーナ砂漠：3"
SCENARIO_QUEST_GROUP_TITLE_34,"アイギーナ砂漠：4"
SCENARIO_QUEST_GROUP_TITLE_35,"アイギーナ砂漠：5"
SCENARIO_QUEST_GROUP_TITLE_36,"アイギーナ砂漠：6"
SCENARIO_QUEST_GROUP_TITLE_37,"ヴィントラント雪山：1"
SCENARIO_QUEST_GROUP_TITLE_38,"ヴィントラント雪山：2"
SCENARIO_QUEST_GROUP_TITLE_39,"ヴィントラント雪山：3"
SCENARIO_QUEST_GROUP_TITLE_40,"ドラギア火山 - 1"
SCENARIO_QUEST_GROUP_TITLE_41,"ドラギア火山 - 2"
SCENARIO_QUEST_GROUP_TITLE_42,"ドラギア火山 - 3"
SCENARIO_QUEST_GROUP_TITLE_43,"ドラギア火山 - 4"
SCENARIO_QUEST_GROUP_TITLE_44,"ドラギア火山 - 5"
SCENARIO_QUEST_GROUP_TITLE_45,"ドラギア火山 - 6"
SCENARIO_QUEST_GROUP_TITLE_46,"ガルゴス沼地-1"
SCENARIO_QUEST_GROUP_TITLE_47,"ガルゴス沼地-2"
SCENARIO_QUEST_GROUP_TITLE_48,"ガルゴス沼地-3"
SCENARIO_QUEST_GROUP_TITLE_49,"ガルゴス沼地-4"
SCENARIO_QUEST_GROUP_TITLE_50,"ガルゴス沼地-5"
SCENARIO_QUEST_GROUP_TITLE_51,"ガルゴス沼地-6"
QUEST_DETAIL_INFO_TITLE,"クエスト詳細"
SCENARIO_QUEST_TITLE_101_RE,"1-4 EASY クリア"
SCENARIO_QUEST_TITLE_102_RE,"ノーマル等級以上の装備を3つ装着"
SCENARIO_QUEST_TITLE_103_RE,"英雄1人をレベル4にする"
SCENARIO_QUEST_TITLE_104_RE,"一般戦闘1回勝利"
SCENARIO_QUEST_TITLE_105_RE,"＋1装備2つ製作"
SCENARIO_QUEST_TITLE_106_RE,"1-11 EASYクリア"
SCENARIO_QUEST_TITLE_201_RE,"1-13 EASYクリア"
SCENARIO_QUEST_TITLE_202_RE,"英雄1人をレベル5にする"
SCENARIO_QUEST_TITLE_203_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_204_RE,"星2英雄を1人育成"
SCENARIO_QUEST_TITLE_205_RE,"＋3装備を1つ製作"
SCENARIO_QUEST_TITLE_206_RE,"1-16 EASYクリア"
SCENARIO_QUEST_TITLE_301_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_302_RE,"アドバンス以上の装備を1個装着する"
SCENARIO_QUEST_TITLE_303_RE,"英雄2人をレベル6にする"
SCENARIO_QUEST_TITLE_304_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_305_RE,"スキル特性Ⅱを1つ習得"
SCENARIO_QUEST_TITLE_306_RE,"1-20 EASYクリア"
SCENARIO_QUEST_TITLE_401_RE,"古き王家の宝庫1回入場"
SCENARIO_QUEST_TITLE_402_RE,"メイの雑貨店でアイテム1回購入"
SCENARIO_QUEST_TITLE_403_RE,"アイテム分解1回実施"
SCENARIO_QUEST_TITLE_404_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_405_RE,"英雄2人をレベル9にする"
SCENARIO_QUEST_TITLE_406_RE,"決闘場1回入場"
SCENARIO_QUEST_TITLE_501_RE,"1-1 NORMALクリア"
SCENARIO_QUEST_TITLE_502_RE,"＋5装備を1つ製作"
SCENARIO_QUEST_TITLE_503_RE,"効果強化1回実施"
SCENARIO_QUEST_TITLE_504_RE,"地下監獄1回入場"
SCENARIO_QUEST_TITLE_505_RE,"1-11 HARDクリア"
SCENARIO_QUEST_TITLE_506_RE,"アドバンス以上の装備を4個装着する"
SCENARIO_QUEST_TITLE_601_RE,"黒い火薬庫1クリア"
SCENARIO_QUEST_TITLE_602_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_603_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_604_RE,"英雄2人をレベル17にする"
SCENARIO_QUEST_TITLE_605_RE,"＋5装備を3つ製作"
SCENARIO_QUEST_TITLE_606_RE,"星2英雄を3人育成"
SCENARIO_QUEST_TITLE_701_RE,"2-1 EASYクリア"
SCENARIO_QUEST_TITLE_702_RE,"＋7装備を1つ製作"
SCENARIO_QUEST_TITLE_703_RE,"メイの雑貨店からアイテムを1個買う"
SCENARIO_QUEST_TITLE_704_RE,"メイの雑貨店のアイテムリストを1回更新する"
SCENARIO_QUEST_TITLE_705_RE,"英雄2人をレベル19にする"
SCENARIO_QUEST_TITLE_706_RE,"2-5 EASYクリア"
SCENARIO_QUEST_TITLE_801_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_802_RE,"レア以上の装備を6個装着する"
SCENARIO_QUEST_TITLE_803_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_804_RE,"友だちを1人追加か申請する"
SCENARIO_QUEST_TITLE_805_RE,"友情ポイントを1回交換する"
SCENARIO_QUEST_TITLE_806_RE,"2-10 EASYクリア"
SCENARIO_QUEST_TITLE_901_RE,"＋6装備を3つ製作"
SCENARIO_QUEST_TITLE_902_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_903_RE,"地下監獄1回入場"
SCENARIO_QUEST_TITLE_904_RE,"効果強化2回実施"
SCENARIO_QUEST_TITLE_905_RE,"英雄2人をレベル21にする"
SCENARIO_QUEST_TITLE_906_RE,"2-15 EASYクリア"
SCENARIO_QUEST_TITLE_1001_RE,"＋6装備を4つ製作"
SCENARIO_QUEST_TITLE_1002_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_1003_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_1004_RE,"レア以上の装備を8個装着する"
SCENARIO_QUEST_TITLE_1005_RE,"スキル特性Ⅱを2つ習得"
SCENARIO_QUEST_TITLE_1006_RE,"2-21 EASYクリア"
SCENARIO_QUEST_TITLE_1101_RE,"2-1 NORMALクリア"
SCENARIO_QUEST_TITLE_1102_RE,"古き王家の宝庫1回入場"
SCENARIO_QUEST_TITLE_1103_RE,"＋7装備を1つ製作"
SCENARIO_QUEST_TITLE_1104_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_1105_RE,"決闘場2回入場"
SCENARIO_QUEST_TITLE_1106_RE,"2-21 HARDクリア"
SCENARIO_QUEST_TITLE_1201_RE,"血色翼部族の前哨基地1クリア"
SCENARIO_QUEST_TITLE_1202_RE,"スキル特性Ⅱを3つ習得"
SCENARIO_QUEST_TITLE_1203_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_1204_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_1205_RE,"英雄2人をレベル25にする"
SCENARIO_QUEST_TITLE_1206_RE,"星3英雄を2人育成"
SCENARIO_QUEST_TITLE_1301_RE,"3-1 EASYクリア"
SCENARIO_QUEST_TITLE_1302_RE,"友だちを2人追加か申請する"
SCENARIO_QUEST_TITLE_1303_RE,"友情ポイントを2回交換する"
SCENARIO_QUEST_TITLE_1304_RE,"エピック以上の装備を4個装着する"
SCENARIO_QUEST_TITLE_1305_RE,"メイの雑貨店でアイテム1回購入"
SCENARIO_QUEST_TITLE_1306_RE,"3-6 EASYクリア"
SCENARIO_QUEST_TITLE_1401_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_1402_RE,"3-10-1 EASYクリア"
SCENARIO_QUEST_TITLE_1403_RE,"アイテム分解3回実施"
SCENARIO_QUEST_TITLE_1404_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_1405_RE,"効果強化2回実施"
SCENARIO_QUEST_TITLE_1406_RE,"3-11 EASYクリア"
SCENARIO_QUEST_TITLE_1501_RE,"英雄3人をレベル30にする"
SCENARIO_QUEST_TITLE_1502_RE,"＋8装備を3つ製作"
SCENARIO_QUEST_TITLE_1503_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_1504_RE,"経験の薬の空瓶を装着"
SCENARIO_QUEST_TITLE_1505_RE,"EXPブーストを1個使う"
SCENARIO_QUEST_TITLE_1506_RE,"3-16 EASYクリア"
SCENARIO_QUEST_TITLE_1601_RE,"決闘場2回入場"
SCENARIO_QUEST_TITLE_1602_RE,"3-18-1 EASYクリア"
SCENARIO_QUEST_TITLE_1603_RE,"地下監獄1回入場"
SCENARIO_QUEST_TITLE_1604_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_1605_RE,"ゴールドブーストを1個使う"
SCENARIO_QUEST_TITLE_1606_RE,"3-22 EASYクリア"
SCENARIO_QUEST_TITLE_1701_RE,"3-1 NORMALクリア"
SCENARIO_QUEST_TITLE_1702_RE,"EXPブーストを1個使う"
SCENARIO_QUEST_TITLE_1703_RE,"3-1 HARDクリア"
SCENARIO_QUEST_TITLE_1704_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_1705_RE,"＋9装備を2つ製作"
SCENARIO_QUEST_TITLE_1706_RE,"3-22 HARDクリア"
SCENARIO_QUEST_TITLE_1801_RE,"スキル特性Ⅲを1つ習得"
SCENARIO_QUEST_TITLE_1802_RE,"赤き大地の峡谷1クリア"
SCENARIO_QUEST_TITLE_1803_RE,"英雄3人をレベル35にする"
SCENARIO_QUEST_TITLE_1804_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_1805_RE,"＋9装備を3つ製作"
SCENARIO_QUEST_TITLE_1806_RE,"星3英雄を4人育成"
SCENARIO_QUEST_TITLE_1901_RE,"4-1 EASYクリア"
SCENARIO_QUEST_TITLE_1902_RE,"アイテムを使ってスタミナを回復する"
SCENARIO_QUEST_TITLE_1903_RE,"スキル特性Ⅲを2つ習得"
SCENARIO_QUEST_TITLE_1904_RE,"＋10装備を1つ製作"
SCENARIO_QUEST_TITLE_1905_RE,"古き王家の宝庫1回入場"
SCENARIO_QUEST_TITLE_1906_RE,"4-6 EASYクリア"
SCENARIO_QUEST_TITLE_2001_RE,"＋10装備を2つ製作"
SCENARIO_QUEST_TITLE_2002_RE,"効果強化3回実施"
SCENARIO_QUEST_TITLE_2003_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_2004_RE,"メイの雑貨店でアイテム1回購入"
SCENARIO_QUEST_TITLE_2005_RE,"メイの雑貨店のアイテムリストを1回更新する"
SCENARIO_QUEST_TITLE_2006_RE,"4-11 EASYクリア"
SCENARIO_QUEST_TITLE_2101_RE,"エピック以上の装備を11個装着する"
SCENARIO_QUEST_TITLE_2102_RE,"友だちを2人追加か申請する"
SCENARIO_QUEST_TITLE_2103_RE,"友情ポイントを2回交換する"
SCENARIO_QUEST_TITLE_2104_RE,"4-11-1 EASYクリア"
SCENARIO_QUEST_TITLE_2105_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_2106_RE,"4-16 EASYクリア"
SCENARIO_QUEST_TITLE_2201_RE,"アイテム分解3回実施"
SCENARIO_QUEST_TITLE_2202_RE,"4-16-1 EASYクリア"
SCENARIO_QUEST_TITLE_2203_RE,"星4英雄を1人育成"
SCENARIO_QUEST_TITLE_2204_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_2205_RE,"英雄3人をレベル40にする"
SCENARIO_QUEST_TITLE_2206_RE,"4-21 EASYクリア"
SCENARIO_QUEST_TITLE_2301_RE,"4-1 NORMALクリア"
SCENARIO_QUEST_TITLE_2302_RE,"英雄3人をレベル43にする"
SCENARIO_QUEST_TITLE_2303_RE,"決闘場3回入場"
SCENARIO_QUEST_TITLE_2304_RE,"4-21 NORMALクリア"
SCENARIO_QUEST_TITLE_2305_RE,"＋11装備を2つ製作"
SCENARIO_QUEST_TITLE_2306_RE,"4-21 HARDクリア"
SCENARIO_QUEST_TITLE_2401_RE,"死ねぬ者の祭壇1クリア"
SCENARIO_QUEST_TITLE_2402_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_2403_RE,"＋12装備を3つ製作"
SCENARIO_QUEST_TITLE_2404_RE,"地下監獄1回入場"
SCENARIO_QUEST_TITLE_2405_RE,"英雄3人をレベル45にする"
SCENARIO_QUEST_TITLE_2406_RE,"星4英雄を4人育成"
SCENARIO_QUEST_TITLE_2501_RE,"5-1 EASYクリア"
SCENARIO_QUEST_TITLE_2502_RE,"アイテムを使ってスタミナを回復する"
SCENARIO_QUEST_TITLE_2503_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_2504_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_2505_RE,"メイの雑貨店でアイテム1回購入"
SCENARIO_QUEST_TITLE_2506_RE,"5-9 EASYクリア"
SCENARIO_QUEST_TITLE_2601_RE,"EXPブーストを1個使う"
SCENARIO_QUEST_TITLE_2602_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_2603_RE,"＋12装備を4つ製作"
SCENARIO_QUEST_TITLE_2604_RE,"ゴールドブーストを1個使う"
SCENARIO_QUEST_TITLE_2605_RE,"古き王家の宝庫2回入場"
SCENARIO_QUEST_TITLE_2606_RE,"5-9-1 EASYクリア"
SCENARIO_QUEST_TITLE_2701_RE,"エピック以上の装備を12個装着する"
SCENARIO_QUEST_TITLE_2702_RE,"効果強化5回実施"
SCENARIO_QUEST_TITLE_2703_RE,"経験の薬の空瓶を装着"
SCENARIO_QUEST_TITLE_2704_RE,"星5英雄を1人育成"
SCENARIO_QUEST_TITLE_2705_RE,"「無限の欠片」製作に1回チャレンジ"
SCENARIO_QUEST_TITLE_2706_RE,"5-15 EASYクリア"
SCENARIO_QUEST_TITLE_2801_RE,"英雄3人をレベル47にする"
SCENARIO_QUEST_TITLE_2802_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_2803_RE,"ファイア・ドラゴンレイドに1回参加する"
SCENARIO_QUEST_TITLE_2804_RE,"メイの雑貨店でアイテム1回購入"
SCENARIO_QUEST_TITLE_2805_RE,"5-12-1 EASYクリア"
SCENARIO_QUEST_TITLE_2806_RE,"5-21 EASYクリア"
SCENARIO_QUEST_TITLE_2901_RE,"5-1 NORMALクリア"
SCENARIO_QUEST_TITLE_2902_RE,"アイテムを使ってスタミナを回復する"
SCENARIO_QUEST_TITLE_2903_RE,"一般戦闘2回勝利"
SCENARIO_QUEST_TITLE_2904_RE,"フロスト・ドラゴンレイドに1回参加する"
SCENARIO_QUEST_TITLE_2905_RE,"ポイズン・ドラゴンレイドに1回参加する"
SCENARIO_QUEST_TITLE_2906_RE,"5-21 HARDクリア"
SCENARIO_QUEST_TITLE_3001_RE,"黒茨の要塞への入り口1クリア"
SCENARIO_QUEST_TITLE_3002_RE,"決闘場2回入場"
SCENARIO_QUEST_TITLE_3003_RE,"経験の薬の空瓶を装着"
SCENARIO_QUEST_TITLE_3004_RE,"＋13装備を3つ製作"
SCENARIO_QUEST_TITLE_3005_RE,"星5英雄を4人育成"
SCENARIO_QUEST_TITLE_3006_RE,"ブラック・ドラゴンレイドに1回参加する"
SCENARIO_QUEST_TITLE_3101_RE,"6-1 EASYクリア"
SCENARIO_QUEST_TITLE_3102_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_3103_RE,"アイテム分解2回実施"
SCENARIO_QUEST_TITLE_3104_RE,"スキル特性Ⅲを4つ習得"
SCENARIO_QUEST_TITLE_3105_RE,"任意のドラゴンレイドに1回参加する"
SCENARIO_QUEST_TITLE_3106_RE,"効果強化3回実施"
SCENARIO_QUEST_TITLE_3201_RE,"6-11 EASYクリア"
SCENARIO_QUEST_TITLE_3202_RE,"「無限の石」製作に1回チャレンジ"
SCENARIO_QUEST_TITLE_3203_RE,"任意のドラゴンレイドに2回参加する"
SCENARIO_QUEST_TITLE_3204_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_3205_RE,"超越英雄を1人育成"
SCENARIO_QUEST_TITLE_3206_RE,"英雄4人をレベル60にする"
SCENARIO_QUEST_TITLE_3301_RE,"6-5 NORMALクリア"
SCENARIO_QUEST_TITLE_3302_RE,"メイの雑貨店でアイテム1回購入"
SCENARIO_QUEST_TITLE_3303_RE,"メイの雑貨店のアイテムリストを1回更新する"
SCENARIO_QUEST_TITLE_3304_RE,"スキル特性Ⅳを2つ習得"
SCENARIO_QUEST_TITLE_3305_RE,"6-11 NORMALクリア"
SCENARIO_QUEST_TITLE_3306_RE,"任意のアイテムを2個製作する"
SCENARIO_QUEST_TITLE_3401_RE,"6-16 NORMALクリア"
SCENARIO_QUEST_TITLE_3402_RE,"アイテム分解3回実施"
SCENARIO_QUEST_TITLE_3403_RE,"友だちを1人追加か申請する"
SCENARIO_QUEST_TITLE_3404_RE,"6-21 NORMALクリア"
SCENARIO_QUEST_TITLE_3405_RE,"任意のドラゴンレイドに2回参加する"
SCENARIO_QUEST_TITLE_3406_RE,"超越英雄を2人育成"
SCENARIO_QUEST_TITLE_3501_RE,"6-5 HARDクリア"
SCENARIO_QUEST_TITLE_3502_RE,"経験の薬の空瓶を装着"
SCENARIO_QUEST_TITLE_3503_RE,"一般戦闘5回勝利"
SCENARIO_QUEST_TITLE_3504_RE,"アイテム召喚2回実施"
SCENARIO_QUEST_TITLE_3505_RE,"6-11 HARDクリア"
SCENARIO_QUEST_TITLE_3506_RE,"英雄4人をレベル63にする"
SCENARIO_QUEST_TITLE_3601_RE,"6-16 HARDクリア"
SCENARIO_QUEST_TITLE_3602_RE,"一般戦闘3回勝利"
SCENARIO_QUEST_TITLE_3603_RE,"＋15装備を2つ製作"
SCENARIO_QUEST_TITLE_3604_RE,"6-21 HARDクリア"
SCENARIO_QUEST_TITLE_3605_RE,"スキル特性Ⅳを3つ習得"
SCENARIO_QUEST_TITLE_3606_RE,"超越英雄を3人育成"
SCENARIO_QUEST_TITLE_3701_RE,"7-4 EASYクリア"
SCENARIO_QUEST_TITLE_3702_RE,"英雄5人をレベル68にする"
SCENARIO_QUEST_TITLE_3703_RE,"星5英雄を6人育成"
SCENARIO_QUEST_TITLE_3704_RE,"決闘場3回入場"
SCENARIO_QUEST_TITLE_3705_RE,"＋20装備を4つ製作"
SCENARIO_QUEST_TITLE_3706_RE,"7-9 NORMALクリア"
SCENARIO_QUEST_TITLE_3801_RE,"3超越英雄を1人育成"
SCENARIO_QUEST_TITLE_3802_RE,"任意のアイテムを10個製作する"
SCENARIO_QUEST_TITLE_3803_RE,"＋73装備を1つ製作"
SCENARIO_QUEST_TITLE_3804_RE,"効果強化10回実施"
SCENARIO_QUEST_TITLE_3805_RE,"4超越英雄を1人育成"
SCENARIO_QUEST_TITLE_3806_RE,"7-6 HARDクリア"
SCENARIO_QUEST_TITLE_3901_RE,"7-12 HARDクリア"
SCENARIO_QUEST_TITLE_3902_RE,"4超越英雄を3人育成"
SCENARIO_QUEST_TITLE_3903_RE,"＋80装備を2つ製作"
SCENARIO_QUEST_TITLE_3904_RE,"任意のドラゴンレイドに5回参加する"
SCENARIO_QUEST_TITLE_3905_RE,"英雄6人をレベル80にする"
SCENARIO_QUEST_TITLE_3906_RE,"5超越英雄を7人育成"
SCENARIO_QUEST_TITLE_4001_RE,"8-1 EASYクリア"
SCENARIO_QUEST_TITLE_4002_RE,"アイテム分解3回実施"
SCENARIO_QUEST_TITLE_4003_RE,"任意のドラゴンレイドに3回入場"
SCENARIO_QUEST_TITLE_4004_RE,"決闘場3回入場"
SCENARIO_QUEST_TITLE_4005_RE,"無限の石製作に1回チャレンジ"
SCENARIO_QUEST_TITLE_4006_RE,"アイテムエンチャント1回実施"
SCENARIO_QUEST_TITLE_4101_RE,"8-7 EASYクリア"
SCENARIO_QUEST_TITLE_4102_RE,"装備覚醒に3回チャレンジ"
SCENARIO_QUEST_TITLE_4103_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_4104_RE,"+81装備を1つ製作"
SCENARIO_QUEST_TITLE_4105_RE,"アイテムエンチャント1回実施"
SCENARIO_QUEST_TITLE_4106_RE,"8-26 EASYクリア"
SCENARIO_QUEST_TITLE_4201_RE,"一般戦闘5回勝利"
SCENARIO_QUEST_TITLE_4202_RE,"英雄6人をレベル83にする"
SCENARIO_QUEST_TITLE_4203_RE,"アイテムエンチャント1回実施"
SCENARIO_QUEST_TITLE_4204_RE,"8-5 NORMALクリア"
SCENARIO_QUEST_TITLE_4205_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_4206_RE,"5超越英雄を9人育成"
SCENARIO_QUEST_TITLE_4301_RE,"任意のドラゴンレイドに5回参加する"
SCENARIO_QUEST_TITLE_4302_RE,"8-12 NORMALクリア"
SCENARIO_QUEST_TITLE_4303_RE,"英雄6人をレベル86にする"
SCENARIO_QUEST_TITLE_4304_RE,"装備覚醒に3回チャレンジ"
SCENARIO_QUEST_TITLE_4305_RE,"8-26 NORMALクリア"
SCENARIO_QUEST_TITLE_4306_RE,"任意のアイテムを10個製作する"
SCENARIO_QUEST_TITLE_4401_RE,"装備覚醒に3回チャレンジ"
SCENARIO_QUEST_TITLE_4402_RE,"8-1 HARDクリア"
SCENARIO_QUEST_TITLE_4403_RE,"アイテム召喚2回実施"
SCENARIO_QUEST_TITLE_4404_RE,"アイテムエンチャント1回実施"
SCENARIO_QUEST_TITLE_4405_RE,"無限の石製作に1回チャレンジ"
SCENARIO_QUEST_TITLE_4406_RE,"8-12 HARDクリア"
SCENARIO_QUEST_TITLE_4501_RE,"効果強化10回実施"
SCENARIO_QUEST_TITLE_4502_RE,"決闘場3回入場"
SCENARIO_QUEST_TITLE_4503_RE,"8-26 HARDクリア"
SCENARIO_QUEST_TITLE_4504_RE,"装備覚醒に3回チャレンジ"
SCENARIO_QUEST_TITLE_4505_RE,"英雄6人をレベル90にする"
SCENARIO_QUEST_TITLE_4506_RE,"5超越英雄を12人育成"
SCENARIO_QUEST_TITLE_4601_RE,"9-1 EASYクリア"
SCENARIO_QUEST_TITLE_4602_RE,"任意のドラゴンレイドに7回参加する"
SCENARIO_QUEST_TITLE_4603_RE,"アイテムエンチャント1回実施"
SCENARIO_QUEST_TITLE_4604_RE,"9-14 EASYクリア"
SCENARIO_QUEST_TITLE_4605_RE,"アイテム分解5回実施"
SCENARIO_QUEST_TITLE_4606_RE,"アイテム召喚1回実施"
SCENARIO_QUEST_TITLE_4701_RE,"9-20 EASYクリア"
SCENARIO_QUEST_TITLE_4702_RE,"決闘場3回入場"
SCENARIO_QUEST_TITLE_4703_RE,"装備覚醒に3回チャレンジ"
