KEY,Vietnamese
CS_CHE_H1_4_028,Trước tiên hãy mang ra xem nào.
CS_CHE_H1_4_029,"Waa, Dễ thương quá! Em thích nó!"
CS_CHE_H1_4_030,"Ahaha, Cám ơn Luna! Em thật đáng yêu ~"
CS_CHE_H1_4_032,...Thực sự chỉ có bộ này vừa với tôi sao?
CS_CHE_H1_4_033,Haha...Thật ngại quá...
CS_CHE_H1_4_034,Ahaha...Thật mát mẻ đúng không?
CS_CHE_H1_4_035,...Nh..ưng..Thực sự là rất vừa vặn đấy!
CS_CHE_H1_4_036,Tai thỏ!! Tai thỏ!!
CS_CHE_H1_4_037,Chị cao lớn và Luna trông thật giống nhau!
CS_CHE_H1_4_038,"...Haha, Uhm, biết làm sao được..."
CS_CHE_H1_4_039,"Dù sao thì, theo như tôi thấy, nếu mặc trang phục của May thì mới..."
CS_CHE_H1_4_040,có thể đánh bại được ác quỷ mặc đồ của May.
CS_CHE_H1_4_041,"Nào, cẩn thận nào..."
CS_CHE_H1_4_042,Xôngggggg Lênnnnnnn !!!
CS_CHE_H1_4_043,"...Hahaha, Thật là một cô bé thú vị."
CS_CHE_H1_4_044,Uầy không biết!. Đi cùng nào !!
CS_CHE_H1_4_045,"Ah! Luna, đi một mình nguy hiểm đấy ~! Đợi nào !"
CS_CHE_H1_5_001,Bộ thứ 3! 3 bộ nữa đúng không nhỉ?
CS_CHE_H1_5_002,Uhm! Đã được nửa rồi!
CS_CHE_H1_5_003,Nhưng mà tôi vẫn thực sự không hiểu tại sao những trang phục của tôi lại có sức mạnh kia.
CS_CHE_H1_5_004,Những linh hồn ma quỷ để lại trang phục biến thành hạt nắng và biến mất rồi! Thật kì lạ những quái vật khác cũng đi theo chúng ~
CS_CHE_H1_5_005,Thực sự kì lạ. Thông thường dù đã đánh bại linh hồn ma quỷ cũng không thể dẹp sạch nhanh gọn như này...
CS_CHE_H1_5_006,"Nào, điều đó không quan trọng. Hãy tìm lại toàn bộ trang phục cho May và tìm cách thoát khỏi đây nào."
CS_CHE_H1_5_007,Tôi cảm thấy nơi quái vật tụ họp nhất định là nơi có mặt những linh hồn ma quỷ mặc đồ của May.
CS_CHE_H1_5_008,Vậy hãy cùng đi về phía kia nào.
CS_CHE_H1_6_001,Đây là bộ cuối cùng rồi đúng không?
CS_CHE_H1_6_002,"Chúng ta đã tìm được 5 bộ rồi, vậy hẳn đây là cuối cùng!"
CS_CHE_H1_6_003,Thật ư? Bắn vỡ bí ngô vui vậy mà!
CS_CHE_H1_6_004,Nhưng tôi vẫn thấy lo rằng chúng ta vẫn chưa tìm được cách để thoát khỏi đây...
CS_CHE_H1_6_005,"Thôi, cứ tìm bộ đồ cuối cùng đã nào."
CS_CHE_H1_7_001,...? Cái đó...không lẽ...
CS_CHE_H1_7_002,"Đợi đã, thật kì lạ. Kia là bộ đồ bạn làm hả May?"
CS_CHE_H1_7_003,"Hm? Ah, đúng rồi! Đó là một trong những bộ đồ tôi làm từ ban đầu!"
CS_CHE_H1_7_004,...Có vẻ không giống linh hồn ma quỷ tí nào...
CS_CHE_H1_7_005,Bởi vì ta không phải linh hồn ma quỷ. Ta chỉ là một phù thủy.
CS_CHE_H1_7_006,...!!
CS_CHE_H1_7_007,"Hahaha, không cần phải cảnh giác quá đâu."
CS_CHE_H1_7_008,Xin chào May. Xin lỗi vì đã để bạn vướng vào việc của ta.
CS_CHE_H1_7_009,"...Ngài Nyx? Có phải Ngài Nyx không? Hiuu, tôi cứ ngỡ là một linh hồn ma quỷ đã đột lốt ngài, như những người khác..."
CS_CHE_H1_7_010,"Haha, sao có chuyện đó được."
CS_CHE_H1_7_011,Cám ơn vì những bộ trang phục làm đúng như với đơn đặt hàng.
CS_CHE_H1_7_012,Thực sự rất cám ơn.
CS_CHE_H1_7_013,Trang phục đặt hàng?
CS_CHE_H1_7_014,"À, đây là ngài Nyx, vị phù thủy đặc biệt xuất quỷ nhập thần."
CS_CHE_H1_7_015,"Lần này với dự định thực hiện một cuộc thí nghiệm lớn, ngài đã mang đến cho tôi rất nhiều những vật liệu và vải cao cấp."
CS_CHE_H1_7_016,"Dựa trên những thứ đó ngài đã định ý tưởng cho những bộ trang phục tại lễ hội lần này, còn lại thì ủy thác hết cho tôi."
CS_CHE_H1_7_017,Vậy nên những bộ trang phục mà chúng ta thấy gần đây...
CS_CHE_H1_7_018,Là những trang phục làm từ những chất liệu đó?
CS_CHE_H1_7_019,Gần như là vậy. Tiếc là vì ta cần gấp những bộ trang phục kia nên đã mở cửa và lấy sớm một vài bộ.
CS_CHE_H1_7_020,"Tuy nhiên, dù không cố ý, ta đã để các bạn vướng vào chuyện này..."
CS_CHE_H1_7_021,Xin lỗi vì đã để các bạn phải hoảng sợ.
CS_CHE_H1_7_022,"Ha, Ngài đã trả tiền trước và giao phó hết những nguyên liệu còn thừa cho tôi nên không sao hết..."
CS_CHE_H1_7_023,Nhưng rốt cuộc chuyện gì đang xảy ra vậy....
CS_CHE_H1_7_024,"Hmm, tiếc là ta không có thời gian để giải thích bây giờ."
CS_CHE_H1_7_025,"Trước hết, hãy đánh bại ta."
CS_CHE_H1_7_026,Đợi đã? Cái gì?
CS_CHE_H1_7_027,Theo lời ta đã nói. Ta có một chút thất bại tại cuộc thí nghiệm...cơ thể ta cứ di chuyển không theo ý mình.
CS_CHE_H1_7_028,Linh hồn ma quỷ??
CS_CHE_H1_7_029,"Đúng vậy. Tạm thời ta đang đè nén đến mức có thể, tuy nhiên hãy đánh bay linh hồn ác quỷ nhập vào bồ đồ này dùm ta."
CS_CHE_H1_7_030,Hmmm...Nhân tiện
CS_CHE_H1_7_031,Có phải ông là người gây ra tất cả những mối nguy này? Đúng không?
CS_CHE_H1_7_032,"...Umm, đúng vậy. Một lần nữa, rất xin ..."
CS_CHE_H1_7_033,"Thôi được rồi, Ông có thể xin lỗi sau một vài phát đánh của tôi."
CS_CHE_H1_7_034,...Chị cao lớn nổi giận đúng không...
CS_CHE_H1_7_035,Ahahaa...
CS_CHE_H1_8_001,"Đủ rồi, đủ rồi. Linh hồn ma quỷ đã thoát ra rồi. Đặt cung tên xuống nào. Ta có thể chết đấy."
CS_CHE_H1_8_002,...Chà! Tôi chưa ra cú nào cho đến chốn cả mà. Thật giỏi trốn tránh.
CS_CHE_H1_8_003,Hahaaa. Được rồi. Một cú đến chốn của cô chắc đủ lấy mạng ta rồi.
CS_CHE_H1_8_004,"Nữ chiến binh cuối cùng của tộc Barbarian, Kẻ sát rồng - Yanne."
CS_CHE_H1_8_005,...Hmm. Được rồi.
CS_CHE_H1_8_006,Linh hồn ma quỷ đã biến mất rồi. Vậy thì đã đến lúc ta phải nói cho các bạn cách thoát khỏi đây.
CS_CHE_H1_8_007,Hmm? Các bạn có thể quay về lại thế giới của mình bất kì lúc nào. Bởi vì đây là nơi ta sáng tạo ra bằng chính phép thuật...
CS_CHE_H1_8_008,"Đương nhiên, hoàn toàn có thể vì ta đã được thoát khỏi linh hồn ma quỷ, nhờ các bạn. Làm ơn đặt cung tên xuống được không..."
CS_CHE_H1_8_009,"Ta đã tạo một cửa không gian phía sau rồi, nếu muốn quay về, hãy bước qua kia."
CS_CHE_H1_8_010,Đợi đã! Tôi có một thắc mắc!
CS_CHE_H1_8_011,Ngài đã thực hiện thí nghiệm gì vậy? Chú Mắt Không Đều?
CS_CHE_H1_8_012,...Mắt không đều? Hahaha... thật là một cô bé gan dạ.
CS_CHE_H1_8_013,Hm. Cô có biết Halloween là lễ hội để nhớ đến những người đã chết?
CS_CHE_H1_8_014,Tuy nhiên một số linh hồn ma quỷ lại trà trộn vào và gây hại cho con người.
CS_CHE_H1_8_015,Vậy nên ta đã nghĩ ra việc tạo ra một lễ hội riêng dành cho ma quỷ nơi không con người nào có thể bị hại.
CS_CHE_H1_8_016,"Mọi việc diễn ra không đúng với dự định của ta, tuy nhiên nhờ các bạn mà đã có thể kết thúc trọn vẹn rồi."
CS_CHE_H1_8_017,Eh? Vậy tất cả chỉ là một lễ hội tưng bừng giành cho ma quỷ?
CS_CHE_H1_8_018,"Đúng rồi, chỉ có vậy. Haha"
CS_CHE_H1_8_019,Nhưng những điều đó có liên quan gì đến trang phục của chị May?
CS_CHE_H1_8_020,"Đơn giản là, để cho những ma quỷ có thể thực hiện điều mình mong muốn."
CS_CHE_H1_8_021,"Một số muốn đánh nhau thoải mái, một số lại muốn ăn ngon, một số thì muốn mặc đồ đẹp."
CS_CHE_H1_8_022,"Để chúng có thể đến được nơi đó, tôi đã đặt trang phục tại cửa hàng của May."
CS_CHE_H1_8_023,"Yanne, Bộ trang phục cô đang mặc hẳn sẽ ...vừa ý một linh hồn nào đấy đấy."
CS_CHE_H1_8_026,...Hả? Nếu ta không nhầm thì đây là trang phục làm từ những vật liệu còn sót lại...
CS_CHE_H1_8_027,Aha...ahahaha....Không phải đâuuuuuuuuu!!!
CS_CHE_H1_8_028,"...Hm, May nói là may áo quần là sở thích của cô ấy."
CS_CHE_H1_8_029,Tôi đoán là phạm vi thiết kế của cô ấy thật quá đỗi phong phú...
CS_CHE_H1_8_030,Thực sự là một thách thức lớn.
CS_CHE_H1_8_031,Ơ? Vậy tại sao chúng ta phải mặc những bộ đồ của May mới có thể đánh bại những quái vật mặc những bộ đồ đó?
CS_CHE_H1_8_032,"Hm? Khi ta tạo nên không gian này, ta chưa từng nghe đến thứ quy tắc đó."
CS_CHE_H1_8_033,Haha. Không chừng những linh hồn ma quỷ kia chỉ muốn chơi đùa với những người ăn mặc đẹp cùng tham gia lễ hội đó mà.
CS_CHE_H1_8_034,Waa. Vậy hẳn tôi là người duy nhất tận hưởng lễ hội rồi. Có lẽ họ đã rất vui vẻ với những củ cà rốt của tôi!
CS_CHE_H1_8_035,Hihi. Hi vọng họ đều có thể được đến với thiên đường cà rốt bình an.
CS_CCE_C1_1_001,Ơ? Ái nữ nhà Daphnel đây mà. Có chuyện gì vậy?
CS_CCE_C1_1_002,CONVERSATION_SURPRISE
CS_CCE_C1_1_003,...Nữ Hoàng của Penthe...!
CS_CCE_C1_1_004,Suỵt. Ta đã cố giữ bí mật về danh tính để đến tận Hoàng thành Orvelia đấy.
CS_CCE_C1_1_005,Không cần phải giữ lễ nghĩa nhiều ở nơi như này đâu.
CS_CCE_C1_1_006,Ah. Vậy còn như này thì sao.
CS_CCE_C1_1_007,...?
CS_CCE_C1_1_008,"Trong hôm nay, chúng ta sẽ là người anh em của nhau."
CS_CCE_C1_1_009,Nào. Vậy thì cùng chào nhau lại lần nữa.
CS_CCE_C1_1_010,Chào Aisha. Chúc buổi sáng tốt lành.
CS_CCE_C1_1_011,CONVERSATION_SURPRISE
CS_CCE_C1_1_012,Uhmmm. V..âng. Artemia. Ch...úc buổi sáng...
CS_CCE_C1_1_013,Hình như đây là lần đầu chúng ta gặp nhau sau buổi yến tiệc trong cung nhỉ.
CS_CCE_C1_1_014,Tại sao cô lại tới Orvelia?
CS_CCE_C1_1_015,"Uhmm, Giáng Sinh....đúng không nhỉ? Tuy không biết cụ thể ngày đó có ý nghĩa chúc mừng cái gì."
CS_CCE_C1_1_016,Nghe nói là lễ hội có ý nghĩa to lớn lắm nên tôi tới để tham gia một lần xem.
CS_CCE_C1_1_017,Có vẻ như chủ đề lễ hội năm nay là 'Santa Bí Ẩn'...
CS_CCE_C1_1_018,Đúng vậy. Lễ hội năm nay có vẻ như đặc biệt hơn những năm trước.
CS_CCE_C1_1_019,Hội tổ chức bố trí những quái vật nhân tạo để có thể tiêu diệt và gom thành đồng xu...
CS_CCE_C1_1_020,từ những đồng xu đó họ đổi thành quà bí mật gửi đến những đứa trẻ trong làng.
CS_CCE_C1_1_021,Ồ. Vậy tại sao con gái của công tước lại có hứng thú với sự kiện đó vậy?
CS_CCE_C1_1_022,Noblesse Oblige. Đó là sứ mệnh cao cả của chúng tôi.
CS_CCE_C1_1_023,"Những đứa trẻ không kể giàu sang hay nghèo hèn đều là tương lai của đất nước, và đương nhiên nhà chúng tôi có trách nhiệm mang đến cho họ niềm hạnh phúc."
CS_CCE_C1_1_024,Quả đúng là ái nữ của nhà Quý tộc Daphnel.
CS_CCE_C1_1_025,Nhưng mà sao không thấy người phụ tá của cô đâu?
CS_CCE_C1_1_026,Priscilla bận việc khác nên không thể đến cùng hôm nay.
CS_CCE_C1_1_027,Vậy nên hôm nay tôi cần tìm một người có thể giữ vai trò là Rudolph...
CS_CCE_C1_1_028,Thời gian trước khi bắt đầu lễ hội còn vài tiếng nữa..thử tìm một người nào đó thôi.
CS_CCE_C1_1_029,Rudolph? Có phải cô muốn nói đến tuần lộc mũi đỏ?
CS_CCE_C1_1_030,Đúng vậy. Chúng ta cần một nhóm với 1 Santa và 1 Rudolph mới đủ yêu cầu tham gia lễ hội.
CS_CCE_C1_1_031,Đương nhiên hơn 1 Santa 1 Rudolph cũng không sao.
CS_CCE_C1_1_032,Uhmm. Nghĩ là hôm nay không cần hậu vệ nên tôi một mình tới đây...
CS_CCE_C1_1_033,"Một chú tuần lộc dễ thương ư... hmm, người kia có vẻ hợp đấy?"
CS_CCE_C1_1_034,CONVERSATION_SURPRISE
CS_CCE_C1_1_035,Nh..nhanh nào. Trước khi người khác giành lấy mất!
CS_CCE_C1_2_001,Ơ...Phía kia á? À à!!
CS_CCE_C1_2_002,Nhìn anh ta như bị ma đuổi vậy. Có chuyện gì vậy nhỉ?
CS_CCE_C1_2_003,Tôi cũng không rõ nữa. Nhưng có vẻ có chuyện gì gấp lắm.
CS_CCE_C1_2_004,Dường như...Lễ hội vẫn chưa đến lúc bắt đầu nhưng quái vật lại được thả ra rồi thì phải.
CS_CCE_C1_2_005,Chúng ta cần tìm Rudolph nhanh thôi...
CS_CCE_C1_2_006,"Đây rồi, Santa dởm!!"
CS_CCE_C1_2_007,CONVERSATION_SURPRISE
CS_CCE_C1_2_008,Eh? Santa dởm? Thật thô lỗ!
CS_CCE_C1_2_009,Nhìn đi! Ta còn có Rudolph nữa đây này!
CS_CCE_C1_2_010,Rudolph cũng dởm luôn! Đồ vật không được tính!
CS_CCE_C1_2_011,Còn nữa trọng tâm của lễ hội này là gửi quà đến những đứa trẻ ngoan hiền!
CS_CCE_C1_2_012,Cô giả vờ tham gia lễ hội để trộm những đồ ăn chuẩn bị cho Santa còn gì!
CS_CCE_C1_2_013,Eh? Ngươi xem Hải tặc Miruru này là gì?
CS_CCE_C1_2_014,Ta không phải là kiểu người làm những trò đó! Hm!
CS_CCE_C1_2_015,Nói láo! Các linh hồn đã nói hết với ta rồi!
CS_CCE_C1_2_016,"Vừa nãy lúc cô thay đồ tại Cửa hàng của May,"
CS_CCE_C1_2_017,Cô một mình lập kế hoạch như tên ác đảng và cười uhahaha !
CS_CCE_C1_2_018,"Chẹp..Lộ mất..đợt đã, anh vừa nói là nhìn lén tôi thay đồ hả?!"
CS_CCE_C1_2_019,Nói cái gì vậy? Các linh hồn luôn tồn tại ở khắp mọi nơi!
CS_CCE_C1_2_020,Aaaaargh! Thôi dẹp hết đi!
CS_CCE_C1_2_021,"Thức ăn của ta...à không, ta sẽ thiêu ngươi thành Rudolph nướng vì sự phục hưng của Hội Miruru!!"
CS_CCE_C1_2_022,Hmm. Thật bất ngờ. Santa cũng có thể làm những điều tệ hại như này.
CS_CCE_C1_2_023,Không thể tha thứ được. Lễ hội Santa bí mật là để chúc phúc cho những đứa trẻ
CS_CCE_C1_2_024,vậy mà lại có kẻ tham gia với mưu đồ xấu xa như vậy. Nhất định phải trừng phạt.
CS_CCE_C1_2_025,"Vậy thì, Tuần lộc bé nhỏ, chúng tôi sẽ giúp anh. Đổi lại..."
CS_CCE_C1_2_026,Hả? Nhờ tôi làm Rudolph trong lễ hội ấy hả?
CS_CCE_C1_2_027,"Được rồi! Nếu giúp tôi chuyện này, tôi sẽ giúp lại!"
CS_CCE_C1_2_028,Không có quy định nào cấm người tổ chức không được tham gia lễ hội cả!
CS_CCE_C1_2_029,"Tốt, rất nhanh gọn."
CS_CCE_C1_2_030,"Nào, hãy cùng đuổi Santa thô lỗ ra khỏi đây!"
CS_CCE_C1_3_001,"Ra khỏi đây, tên trộm Santa!!"
CS_CCE_C1_3_002,Khônggggggg!! Đồ ăn của taaaaaaaaa~!!
CS_CCE_C1_3_003,Hm..Ta bỗng nhiên có tí áy náy. Dù sao cũng chỉ là một đứa trẻ...
CS_CCE_C1_3_004,Không sao! Tuổi linh hồn của cô ta cũng tầm 1..Eh? Đừng nói?
CS_CCE_C1_3_005,Không thể tiết lộ tuổi của phụ nữ như vậy? Hm..Tôi biết rồi!
CS_CCE_C1_3_006,"Chẳng biết là thứ ma thuật gì, nhưng cừ đấy... um..."
CS_CCE_C1_3_007,...Ơ..Ngài Tuần Lộc?
CS_CCE_C1_3_008,Tên tôi là Rephy! Thủ lĩnh tộc Tamian!
CS_CCE_C1_3_009,"Xin chào! Artemia, Aisha!"
CS_CCE_C1_3_010,Nếu là tộc Tamian thì...nếu tôi không nhầm thì có phải là chủng tộc hiếm có cư ngụ sâu trong rừng Elidora?
CS_CCE_C1_3_011,"Đợi đã, hình như chúng tôi vẫn chưa tự giới thiệu..."
CS_CCE_C1_3_012,Vừa nãy các Linh Hồn đã kể cho tôi về các bạn rồi !
CS_CCE_C1_3_013,Công việc thường ngày của tôi là dẫn dắt những linh hồn lang thang về thế giới bên kia.
CS_CCE_C1_3_014,Nhưng thỉnh thoảng có một vài đứa trẻ không muốn rời đi và vảng vất quanh tôi!
CS_CCE_C1_3_015,Những đứa trẻ đó chúng nói cho tôi chuyện này chuyện kia!
CS_CCE_C1_3_016,Thường thì không phải những người đó đều là quỷ dữ hay là những oan hồn sao...?
CS_CCE_C1_3_017,"Eh? Không, những đứa bé này chúng cực kì ngoan hiền."
CS_CCE_C1_3_018,"Thỉnh thoảng chúng cũng có đùa cợt, nhưng không hề làm hại con người!"
CS_CCE_C1_3_019,"À... Ra vậy. Rất vui vì được gặp anh, Rephy."
CS_CCE_C1_3_020,Nhưng mà là một người trong hội tổ chức có chuyện gì mà anh lại chạy tìm người này người kia vậy?
CS_CCE_C1_3_021,"Oh? À, trong những người tham gia lễ hội lần này có những thành phần tham gia không đến nơi đến chốn!"
CS_CCE_C1_3_022,"Những Linh hồn báo cho tôi biết về Santa Trộm Vặt, Santa Quấy Rối và 1 Santa Say Xỉn, tổng cộng 3 người!"
CS_CCE_C1_3_023,Tôi phải tóm gọn những thành phần đó để bảo toàn lễ hội!
CS_CCE_C1_3_024,"Hmm, ra vậy."
CS_CCE_C1_3_025,"Ta không hề muốn lễ hội mà ta tham gia bị quấy phá chút nào,"
CS_CCE_C1_3_026,ta sẽ giúp anh cho đến khi lễ hội kết thúc.
CS_CCE_C1_3_027,"Đổi lại, hãy mang đến cho chúng tôi một lễ hội đích thực nhé, Rephy."
CS_CCE_C1_3_028,Cám ơn! Nhờ cả vào các cô!
CS_CCE_C1_4_001,"Nào, vậy thì bây giờ cùng đi tìm Santa quấy rối thôi!"
CS_CCE_C1_4_002,Tên Quấy rối...rốt cuộc thì tên Santa này đang bày ra trò gì chứ?
CS_CCE_C1_4_003,"Eh? À, tên Stanta này đêm đến lẻn vào giường khi người khác đang ngủ và làm trò!"
CS_CCE_C1_4_004,CONVERSATION_SURPRISE
CS_CCE_C1_4_005,Không hiểu là đùa kiểu gì...dù sao thì làm người khác giật mình cũng không được!
CS_CCE_C1_4_006,Tuy nhiên lần này thật may là không có những ác quỷ vào quấy rối như Lễ hội Halloween trước!
CS_CCE_C1_4_007,Nếu muốn đùa cợt thì đáng lẽ nên đợi đến Halloween năm sau ấy!
CS_CCE_C1_5_001,"Tìm ra rồi, Tên Santa quấy rối!! À không, ma tộc kì cục!"
CS_CCE_C1_5_002,Hm? Ma tộc?
CS_CCE_C1_5_003,"Ôi, Anh Tuần lộc đáng yêu. Nhưng...Santa quấy rối?? Này, thật thô lỗ!"
CS_CCE_C1_5_004,Không có ma tộc nào hiền lành và vô hại như ta đâu!!
CS_CCE_C1_5_005,Không phải ngươi hàng đêm trong lúc người khác đang ngủ lẻn vào và làm người khác giật mình hay sao!!
CS_CCE_C1_5_006,Những linh hồn đã kể cho ta rằng ngươi đã nói chuyện đó với một bé gái người như nửa sống nửa chết nằm trong quan tài!
CS_CCE_C1_5_007,Eh?? Sau ngươi dám...
CS_CCE_C1_5_008,Nghe như ma tộc tàn ác vậy...
CS_CCE_C1_5_009,"Không những dẫn dắt Linh hồn bất tử tới vương thành,"
CS_CCE_C1_5_010,Mà ngươi còn gây hại đến những con người vô tội đang yên giấc!!
CS_CCE_C1_5_011,Thật đúng không thể tin được băng đảng Ma tộc.
CS_CCE_C1_5_012,"100 năm trước tổ tiên của ta đã phải khó khăn biết bao nhiêu để đấu lại Ma tộc,"
CS_CCE_C1_5_013,vậy mà đến bây giờ ngươi vẫn tiếp tục hãm hại những con người vô tội...!!
CS_CCE_C1_5_014,"Đ..đợi đã, hình như có hiểu nhầm ở đây..."
