KEY,Vietnamese
Sub1_Rephy_2_1_9,"Nhớ giữ mồm giữ miệng, nhất là trong thời buổi rối ren này. Cậu có giấy thông hành chứ?"
Sub1_Rephy_2_1_10,Giấy thông hành? Đó là gì? Ăn được không?
Sub1_Rephy_2_1_11,"Giấy thông hành mà cũng không biết à? Thú lai nào cũng phải có thứ đó. Đáng nghi thật! Nào, đi theo ta!"
Sub1_Rephy_2_1_12,Được. Mà đợi đã! Thủ lĩnh dặn tôi không được đi theo người lạ.
Sub1_Rephy_2_1_13,Tạm biệt nhé!
Sub1_Rephy_2_1_14,"N-này! Đứng lại, cái tên lông lá kia!"
Sub1_Rephy_2_1_15,"Ồ, một người có đôi tai mèo màu đỏ! Thú lai là thế sao? Anh ta lực lưỡng thật!"
Sub1_Rephy_2_1_16,Ôi! Lạnh quá đi mất! Có nước rỉ ra từ những tảng đá tròn này! Chẳng lẽ đây là... phép màu của thủy thần?
Sub1_Rephy_2_1_17,Ha ha ha! Orvel đúng là một nơi tuyệt diệu! Ủa? Gì đây nhỉ?
Sub1_Rephy_2_1_18,(Nói thầm) Cái... Gì thế kia? Thú lai sao? Hay là một giống vật nuôi mới?
Sub1_Rephy_2_1_19,(Nói thầm) Mình không biết. Nhưng... nhìn cái đuôi xù kìa... Ôi chao!
Sub1_Rephy_2_1_20,(Nói thầm) Ha... Cậu thấy búi lông trên tai nó không? Bông bông mềm mềm yêu chết đi được...
Sub1_Rephy_2_1_21,(Nói thầm) Ồ! Có một con nữa kìa. Đó là... một con Redpur mặc quần áo?
Sub1_Rephy_2_1_22,Thật đáng yêu!
Sub1_Rephy_2_1_23,Hơ...? Hình như mình phải làm chuyện gì quan trọng lắm... Phải rồi! Rephy có việc cần làm!
Sub1_Rephy_2_1_24,Mình phải hỏi nhà hiền triết về Dải đồi mờ sương! Nhà hiền triết... Tên gì nhỉ?
Sub1_Rephy_2_1_25,"N-Này, nhóc. Nhóc có sao không? Cần giúp gì cứ nói với chị."
Sub1_Rephy_2_1_26,"Nhóc con gì chứ! Tôi là Rephy, hiền giả của Bộ tộc Tamian!"
Sub1_Rephy_2_1_27,Ôi! Xin lỗi nhóc hiền giả nhé. Hãy nhờ tôi đi vậy. Tôi sẵn lòng giúp đỡ.
Sub1_Rephy_2_1_28,Ai là nhà hiền triết ở đây? Tôi phải đến đâu để gặp được người ấy?
Sub1_Rephy_2_1_29,Nhà hiền triết? Có nhà hiền triết ở Orvel sao? Tôi nhớ mang máng là có...
Sub1_Rephy_2_1_30,"Nghe này, nhóc hiền giả. Nhất định bọn tôi sẽ giúp cậu tìm nhà hiền triết đó. Nhưng trước hết..."
Sub1_Rephy_2_1_31,Cho tôi chạm vào bộ lông xù chút đi!
Sub1_Rephy_2_1_32,Buông ra! Đừng chạm vào tôi! Mấy người làm gì kỳ vậy!
Sub1_Rephy_2_1_33,Bỏ cái đuôi ra! Các người thật bất lịch sự!
Sub1_Rephy_2_1_34,Tránh ra! Ủa? Anh là ai?
Sub1_Rephy_2_1_35,Dừng lại ngay! Ơ? Thế cậu là ai hả nhóc?
Sub1_Rephy_2_1_36,Cậu... Cậu là người Tamian. Người Tamian làm gì ở Orvel?
Sub1_Rephy_2_1_37,Ồ? Anh biết Bộ tộc Tamian à. Hay quá! Rất vui được gặp anh!
Sub1_Rephy_2_1_38,"Ừ, nhưng... Sao lại ăn nói trống không thế hả? Ta là người lớn chứ không bằng vai phải lứa gì với cậu đâu nhé."
Sub1_Rephy_2_1_39,Trời đất! Xem chúng nói chuyện với nhau kìa! Đáng yêu lạc lối luôn!
Sub1_Rephy_2_1_40,Chuyện trò để sau đi. Phải tránh xa mấy người này đã.
Sub1_Rephy_2_1_41,Hừm... Phép dịch chuyển thời không... không an toàn lắm... Phải làm gì đây?
Sub1_Rephy_2_1_42,Nó kia rồi! Cái tên lông lá kia! Đứng lại! Sao? Dám kéo cả bè lũ đến đây cơ đấy! Cả hai đứng lại!
Sub1_Rephy_2_1_43,Này nhóc... Cậu gây ra chuyện gì rồi?
Sub1_Rephy_2_1_44,Tôi không phải là nhóc. Tôi là Rephy. Nhà hiền triết Rephy.
Sub1_Rephy_2_1_45,Ừ thì Rephy. Chuồn khỏi đây mau!
Sub1_Rephy_2_1_46,Mong là... phép dịch chuyển thời không hiệu nghiệm!
Sub1_Rephy_2_1_47,Chuyện gì vậy? Chúng đâu rồi? Biến mất cứ như không...
Sub1_Rephy_2_1_48,Ha ha ha... Phải bám theo họ mới được. Hai người đó thể nào cũng kiếm cho mình bộn tiền! He he!
Sub1_Rephy_2_2_1,Whoaaa!
Sub1_Rephy_2_2_2,"Ôi, đau quá! Ơ? Đây là đâu?"
Sub1_Rephy_2_2_3,Thứ mùi ghê tởm... Là linh hồn u tối! Chúng rất đông!
Sub1_Rephy_2_2_4,"Ôi, cái lưng của ta. Ờ... Đây là... Mê cung ngầm! Thời đại nào đây nhỉ? Để coi... Xem ra thời gian không thay đổi gì."
Sub1_Rephy_2_2_5,"Tên đó bảo mình dùng thứ này khi nguy cấp, nhưng nó chỉ có tác dụng với không gian, còn thời không thì chịu!"
Sub1_Rephy_2_2_6,(Lầm bầm) Cậu ta lại lấy mình làm chuột bạch rồi. Bạn bè hay lắm. Có ngày biết tay tôi... Nyx ạ.
Sub1_Rephy_2_2_7,Này! Gấu đỏ! Giờ ta đi đâu?
Sub1_Rephy_2_2_8,"Đã bảo đừng có ăn nói trống không với ta cơ mà! Ta là Oddy, là Redpur chứ không phải gấu đỏ gấu đen gì nhé... Mà thôi, bỏ đi."
Sub1_Rephy_2_2_9,"Này Oddy! Mình ra khỏi đây thôi! Ở đây có quá nhiều linh hồn u tối, cứ rờn rợn sao ấy!"
Sub1_Rephy_2_2_10,"Rephy, cậu bao nhiêu tuổi hả? Có biết là phải thêm từ 'Ông' khi nói chuyện với đàn ông lớn tuổi hơn mình không?"
Sub1_Rephy_2_2_11,Tôi 14 rồi!
Sub1_Rephy_2_2_12,"Sao? Người Tamian 14 tuổi vẫn còn non lắm! Nghe này, ta sống được mấy trăm năm nay rồi..."
Sub1_Rephy_2_2_13,Hừ... Lên lớp tên nhóc này thì ích gì. Dẫu sao thì cậu cũng phải gọi ta là Ông. Ông Oddy!
Sub1_Rephy_2_2_14,"Được thôi, Chú Oddy!"
Sub1_Rephy_2_2_15,Sao? Chú Oddy á?
Sub1_Rephy_2_2_16,Tôi không thích gọi Ông. Chú hay hơn! Giờ thì mau chóng ra khỏi đây thôi!
Sub1_Rephy_2_2_17,Hừ... Đúng là nước đổ lá khoai. Chú Oddy đi luôn đây.
Sub1_Rephy_2_3_1,Này. Ta phải đến đâu để ra khỏi đây?
Sub1_Rephy_2_3_2,"Để xem nào. Nếu đây là Mê cung ngầm của hoàng gia, ta nên đi lối này."
Sub1_Rephy_2_3_3,Ta vừa đến đây 2 ngày trước nên vẫn nhớ đường. *E hèm*
Sub1_Rephy_2_3_4,"Hay lắm! Tôi tin ở chú, Chú Oddy."
Sub1_Rephy_2_4_1,Địa cung hoàng gia gì mà lắm ác quỷ quá vậy?
Sub1_Rephy_2_4_2,"Hỏi ít đi một chút cũng không mất tí thịt nào đâu, Rephy."
Sub1_Rephy_2_4_3,"Chà, một tên nhóc không biết chuyện đó cũng chả có gì lạ."
Sub1_Rephy_2_4_4,Chú Oddy! Chú có biết lối ra thật không?
Sub1_Rephy_2_4_5,"Đ-đương nhiên. Đã bảo ta từng đến đây rồi mà. Ờ... đây, đi thẳng theo lối này. Chắc là vậy..."
Sub1_Rephy_2_4_6,Chà... Lối đó có vẻ không đúng.
Sub1_Rephy_2_5_1,Ôi... Ác quỷ... Linh hồn u tối nhiều vô kể. Phen này tiêu rồi.
Sub1_Rephy_2_5_2,"Nói vớ vẩn gì vậy! Chẳng có ai bỏ mạng hết! Ta biết lối ra, chỉ không tìm được đường mà thôi... Ôi."
Sub1_Rephy_2_5_3,...................................
Sub1_Rephy_2_5_4,...................................
Sub1_Rephy_2_5_5,Đừng lo... Tôi sẽ dẫn linh hồn chú đến Ngôi sao xanh trước khi đi.
Sub1_Rephy_2_5_6,Thôi ngay! Chưa đánh đã hàng là sao hả?
Sub1_Rephy_2_5_7,Tada! Lời cầu nguyện của hai vị thành hiện thực rồi đây! Các vị đang lâm nguy hả?
Sub1_Rephy_2_5_8,Cứ để Requina cứu mạng hai vị. Tôi lấy thù lao rẻ thôi! Ha ha!
Sub1_Rephy_2_5_9,Hả? Thù... thù lao gì? Cô lấy bao nhiêu?
Sub1_Rephy_2_5_10,Là... *Thì thầm*
Sub1_Rephy_2_5_11,Sao? Thế thì đắt quá!
Sub1_Rephy_2_5_12,Không chịu à? Đừng có lo. Không có tiền thì hai vị làm gì đó cho tôi là được.
Sub1_Rephy_2_5_13,"Nhưng phải làm cho bằng được, dù đó là việc gì đi chăng nữa! Chịu không?"
Sub1_Rephy_2_5_14,Chịu luôn! Giờ cô giúp bọn tôi đánh lại chúng được chưa?
Sub1_Rephy_2_5_15,Sao cậu dễ tính quá vậy!
Sub1_Rephy_2_5_16,Nhưng... còn cách gì nữa đâu? Ta sắp chết đến nơi rồi. Được. Đồng ý!
Sub1_Rephy_2_5_17,Ha ha! Được lắm! Chốt rồi nhé!
Sub1_Rephy_2_5_18,"Nào, ra khỏi mê cung này thôi!"
Sub1_Rephy_2_6_1,"Mại zô! Mại zô! Nấm độc vô tiền khoáng hậu đây, không độc không lấy tiền!"
Sub1_Rephy_2_6_2,Nó độc đến nỗi có thể tiễn một con Manticore đến Ngôi sao xanh ngay tức thì!
Sub1_Rephy_2_6_3,Chào mừng...
Sub1_Rephy_2_6_4,Ông chào thế thì ai thèm mua? Phải thật năng nổ vào. Ta đã thỏa thuận thế rồi!
Sub1_Rephy_2_6_5,Nếu doanh số hôm nay không cao hơn bình thường 5 lần thì hai người phải làm thêm 5 ngày nữa đấy! Hừ!
Sub1_Rephy_2_6_6,"Độc gỉ độc gi, độc gì cũng có đây! Mời quý khách ghé tiệm!"
Sub1_Rephy_2_6_7,Redpur tôi đây sẽ tư vấn nhiệt tình! Kính mời quý khách!
Sub1_Rephy_2_6_8,Ôi! Chú Oddy giỏi quá!
Sub1_Rephy_2_6_9,"Rephy cũng sẽ cố hết sức! Ngọn đèn thần, sáng lên nào!"
Sub1_Rephy_2_6_10,Nhìn kìa... Có phải hai cậu dễ thương ở quảng trường kia không nhỉ?
Sub1_Rephy_2_6_11,Ôi! Chuẩn rồi! Chắc họ là linh vật cho tiệm hàng đó!
Sub1_Rephy_2_6_12,Độc? Có loại độc nào diệt được ma quỷ không?
Sub1_Rephy_2_6_13,Ồ! Có chứ! Mời vào! Ưu tiên phục vụ 50 khách xếp hàng trước!
Sub1_Rephy_2_6_14,Quý khách có thể vuốt ve linh vật của tiệm 1 phút!
Sub1_Rephy_2_6_15,Cái gì!?
Sub1_Rephy_2_6_16,Tôi! Tôi đến trước! Để tôi!
Sub1_Rephy_2_6_17,Rồi ai cũng có phần. Vui lòng xếp hàng lại nào!
Sub1_Rephy_2_6_18,..........................................................
Sub1_Rephy_2_6_19,Cứu... tôi với...
Sub1_Rephy_2_6_20,780... 890... 1.300... Tốt lắm! Hai người hôm nay làm rất tốt!
Sub1_Rephy_2_6_21,Doanh số hôm nay cao gấp 10 lần bình thường! Ha ha! Hai người có muốn làm thêm cho tôi không?
Sub1_Rephy_2_6_22,Ha ha... Vẫn chưa chết à?
Sub1_Rephy_2_6_23,"Phải... Chú Oddy, linh hồn chú chưa đến Cầu ánh sao."
Sub1_Rephy_2_6_24,"Ồ, không muốn thì thôi vậy! Đây, nhận lấy! Tiền hoa hồng của hai người đó!"
Sub1_Rephy_2_6_25,Hồ ly chúng tôi luôn báo ơn khi được giúp đỡ. Nhờ hai người mà hôm nay tôi kiếm được lắm.
Sub1_Rephy_2_6_26,"Chà, tôi phải đóng cửa đây. Đến giờ khách quen ghé thăm rồi."
Sub1_Rephy_2_6_27,"Lần sau chắc chúng ta sẽ còn gặp lại. À, khi nào muốn làm thêm cho tôi thì cứ nói nhé! Tạm biệt!"
Sub1_Rephy_2_6_28,"Hừ... Cô ta đi nhanh quá, mấy ngày làm công vừa qua cứ như thể một giấc mơ vậy."
Sub1_Rephy_2_6_29,Xem nào. Chà! Tiền công hậu hĩnh ra phết!
Sub1_Rephy_2_6_30,.........................................
Sub1_Rephy_2_6_31,"Ủa? Rephy, có chuyện gì sao?"
Sub1_Rephy_2_6_32,Tôi... phải hoàn thành nhiệm vụ đầu tiên của người dẫn hồn.
Sub1_Rephy_2_6_33,"Nhưng tôi vẫn chưa tìm thấy nhà hiền triết đó. Thủ lĩnh bảo rằng người đó ở Orvel, nhưng ở đây toàn là những người kỳ lạ."
Sub1_Rephy_2_6_34,Nhà hiền triết ở Orvel? Nhà hiền triết... à... Cậu đang nói đến Lorraine sao?
Sub1_Rephy_2_6_35,A! Đúng rồi! Lorraine! Đúng tên đó rồi!
Sub1_Rephy_2_6_36,"Cô ấy có ở Orvel đâu mà tìm? Cậu phải đến Rừng Elidora, khu rừng của Tiên ấy. Trời ạ!"
Sub1_Rephy_2_6_37,Nhà hiền triết không có ở Orvel sao? Tôi sẽ đến Elidora vậy.
Sub1_Rephy_2_6_38,Người Tamian nào cũng ngáo như cậu hả?
Sub1_Rephy_2_6_39,Hả? Không biết nữa. Nhưng thủ lĩnh của bọn tôi lúc nào cũng nhắc tôi phải tỉnh táo và tập trung.
Sub1_Rephy_2_6_40,Thủ lĩnh của cậu... chắc phải kiên nhẫn lắm.
Sub1_Rephy_2_6_41,Cho hỏi tiệm độc dược này đóng cửa rồi sao?
Sub1_Rephy_2_6_42,................................................................
Sub1_Rephy_2_6_43,"Lorraine, cô làm gì ở đây vậy?"
Sub1_Rephy_2_6_44,"Ô, Lorraine kia rồi! Ôi chao! Nhà hiền triết đang ở Orvel! Rephy đoán không sai tẹo nào!"
Sub1_Rephy_2_6_45,Oddy? Lâu lắm không gặp. Dạo này thế nào? Tôi ghé qua đây mua ít độc dược.
Sub1_Rephy_2_6_46,Độc dược của luyện hóa sư ở đây có tác dụng trừ tà ma khá tốt.
Sub1_Rephy_2_6_47,Cạnh cậu... có phải là... người Tamian?
Sub1_Rephy_2_6_48,Đúng! Tôi là Rephy! Tôi là Người dẫn hồn!
Sub1_Rephy_2_6_49,"Ra cậu là vị hiền giả được Nữ hoàng Ngôi sao xanh ban phước. Tôi là Lorraine, Nhà hiền triết của Tiên tộc. Rất vinh dự được gặp cậu."
Sub1_Rephy_2_6_50,Khoan đã! Tên nhóc này... giỏi thế cơ à?
Sub1_Rephy_2_6_51,"E hèm! Rephy lúc nào cũng giỏi! Phải rồi, Nhà hiền triết Lorraine! Đường nào dẫn đến Dải đồi mờ sương vậy?"
Sub1_Rephy_2_6_52,Tôi phải đến đó để thắp đèn cho những linh hồn lạc lối!
Sub1_Rephy_2_6_53,Dải đồi mờ sương... Còn sót lại hai nơi như vậy ở vương quốc này.
Sub1_Rephy_2_6_54,"Bình nguyên Galluah và Ngọn núi Ogria. Thế nhưng ở đấy tối như hũ nút, đến ánh sao cũng chẳng có... Lại còn bọn ma quỷ rình rập nữa chứ."
Sub1_Rephy_2_6_55,Tôi không biết... Dải đồi mờ sương giờ có an toàn không.
Sub1_Rephy_2_6_56,Không hề gì! Rephy sẽ đích thân kiểm tra! Dải đồi mờ sương nào gần hơn?
Sub1_Rephy_2_6_57,Từ Orvel à? Bình nguyên Galluah gần hơn.
Sub1_Rephy_2_6_58,Nhưng quả thực ở đó đầy rẫy những linh hồn u tối... Sẽ không có linh hồn ánh sáng nào trợ giúp cậu đâu.
Sub1_Rephy_2_6_59,Rephy mạnh lắm! Dù nơi đó có tối tăm đến đâu thì tôi vẫn sẽ thắp đèn dẫn lối họ.
Sub1_Rephy_2_6_60,"Lorraine... Tôi hiểu tên nhóc này, cô không thuyết phục được cậu ta đâu."
Sub1_Rephy_2_6_61,Vậy thì... Cầu mong Dải đồi mờ sương sẽ mau chóng sáng lên nhờ phước lành của Ngôi sao xanh.
Sub1_Rephy_2_6_62,"Hãy coi chừng bóng tối nhé, Người dẫn hồn."
Sub1_Rephy_2_6_63,Rõ rồi! Cảm ơn cô! Tạm biệt mọi người! Rephy đi đây!
Sub1_Rephy_2_6_64,Cứ thế mà đi à? Thú lai gì mà suy nghĩ nông cạn quá vậy. Lại đây một lát đã!
Sub1_Rephy_2_6_65,Au! Đau quá! Chú Oddy! Chú nhổ lông đuôi tôi làm gì?
Sub1_Rephy_2_6_66,Đợi ta một lát! Ta cần lông đuôi để luôn tìm được cậu bằng phép thuật thời gian!
Sub1_Rephy_2_6_67,"Hôm nay, vì phải vào mê cung với ta mà hành trình của cậu chậm lại."
Sub1_Rephy_2_6_68,"Ta không thích nợ nần gì ai. Khi nào cậu đi lạc, ta nhất định sẽ trả ơn."
Sub1_Rephy_2_6_69,"Whoa! Thế mình sẽ gặp lại, phải không?"
Sub1_Rephy_2_6_70,"Đúng vậy, Rephy. Vậy nên đừng để bị thương. Và nếu cậu gọi tên ta khi gặp nguy hiểm..."
Sub1_Rephy_2_6_71,"Thôi, tôi đi đây! Tạm biệt Chú Oddy với Nhà hiền triết nhé!"
Sub1_Rephy_2_6_72,Tên nhóc này... Nói trống không mãi thành quen phải không? Ha ha ha!
Sub1_Rephy_2_6_73,Nhưng... Chú Oddy là sao?
Sub1_Rephy_2_6_74,Làm ơn quên chuyện đó đi.
Sub1_Rephy_3_1_1,*Ngửi* Có mùi gì đó thật dơ bẩn... Chỉ có linh hồn u tối mới tồn tại nơi đây.
Sub1_Rephy_3_1_2,Chắc Dải đồi mờ sương ở đâu đó quanh đây... Nhưng mình không biết chính xác là chỗ nào!
