KEY,Thai
Sub1_Crow_1_3_12,นั่นเป็นเพราะนางพยายามหนีเขาตลอดไง! และดูเหมือน Jacks ก็เลิกพยายามที่จะบังคับนางแล้วเหมือนกัน
Sub1_Crow_1_3_13,ไหนๆ เจ้าก็พูดขึ้นมาแล้ว หยุดส่งข้าไปร่วมภารกิจกับเจ้าเด็กนั่นสักทีสิ
Sub1_Crow_1_3_14,ครั้งที่แล้วเจ้าบ้านั่นเสียสติขึ้นมาและพยายามสังหารทุกอย่างที่ขวางหน้า! แม้กระทั่งพันธมิตรของเรา!
Sub1_Crow_1_3_15,ไม่เอาหน่า เจ้าสนใจพันธมิตรขึ้นมาตั้งแต่เมื่อไหร่กัน
Sub1_Crow_1_3_16,เออ ข้าไม่ได้สนหรอก แต่ข้าเป็นห่วงชีวิตของข้าเองมากกว่า
Sub1_Crow_1_3_17,ฮืมม...
Sub1_Crow_1_3_18,งั้นข้าจะส่งเจ้าไปกับ Kibera...
Sub1_Crow_1_3_19,ไม่ ไม่เอา ข้าชอบ Pansirone จริงๆ นะ!
Sub1_Crow_1_3_20,หรือให้ข้าอยู่กับเจ้าก็ได้ตาแก่ เหมือนตอนนี้ไง
Sub1_Crow_1_3_21,น่าแปลก...
Sub1_Crow_1_3_22,ทหารทั่วไปไม่สามารถทำปฏิบัติการแบบนี้ได้สำเร็จแน่ แต่ข้ารู้สึกแปลกใจที่พวกเขาส่งเรามา
Sub1_Crow_1_3_23,แล้วไม่ดีเหรอไง คู่หูนักดวลปืนมาร่วมมือกันทำภารกิจแบบนี้ อ้ะ พูดถึงเรื่องนั้นแล้วก็...
Sub1_Crow_1_3_24,...
Sub1_Crow_1_3_25,เจ้าฟังอยู่มั้ยเนี่ย เฮ้ ตาแก่
Sub1_Crow_1_3_26,มันมาแล้ว
Sub1_Crow_1_3_27,ให้ตายสิ เสียอารมณ์จริงๆ
Sub1_Crow_1_4_1,กำลังระบุเป้าหมาย...
Sub1_Crow_1_4_2,ยืนยันเป้าหมายแล้ว
Sub1_Crow_1_4_3,เมื่อกี้สร้อยนั่นเรืองแสงใช่ไหมเนี่ย
Sub1_Crow_1_4_4,หา นี่มันอะไรกัน ยาน้ำเหรอ
Sub1_Crow_1_4_5,มันคือ... เลือด
Sub1_Crow_1_4_6,เลือดเหรอ แล้วทำไมเลือดถึงเข้าไปอยู่ในนั้นได้ มีคนสูบมันเข้าไปเหรอไง
Sub1_Crow_1_4_7,เอ๋ นี่มันบ้าอะไรเนี่ย เลือดมันเคลื่อนที่ได้ด้วย!
Sub1_Crow_1_4_8,...
Sub1_Crow_1_4_9,แหยะ น่าขนลุกสุดๆ!
Sub1_Crow_1_4_10,เป้าหมายปลอดภัย เคลื่อนพลออกไปติดต่อหน่วยขนส่ง
Sub1_Crow_1_4_11,เจ้าหญิงแดงต้องไม่พอใจแน่ๆ
Sub1_Crow_1_4_12,แต่ทำไม
Sub1_Crow_1_4_13,เจ้าถึงพยายามที่จะปลุก...
Sub1_Crow_1_4_14,??
Sub1_Crow_1_4_15,เฮ้ เจ้าได้ยินข้าไหมเนี่ย
Sub1_Crow_1_4_16,ไม่มีอะไร
Sub1_Crow_1_4_17,...
Sub1_Crow_2_1_1,พระจันทร์เต็มดวง
Sub1_Crow_2_1_2,ในคืนนั้นที่เรากลับมาจากภารกิจประจำวัน
Sub1_Crow_2_1_3,ในวันนั้น
Sub1_Crow_2_1_4,โลกทั้งใบได้หายสาญสูญไป
Sub1_Crow_2_1_5,มันสายไปแล้วล่ะ!
Sub1_Crow_2_1_6,ใครน่ะ
Sub1_Crow_2_1_7,เฮ้! ตรงนี้มันอันตรายนะ!
Sub1_Crow_2_1_8,เฮ้ เจ้าจะเข้าไปไม่ได้...
Sub1_Crow_2_1_9,จับเขาไว้!
Sub1_Crow_2_1_10,หยุดเขาไว้! อย่าปล่อยให้เขาเข้าไปได้!
Sub1_Crow_2_1_11,เจ้าอยากตายหรือไง
Sub1_Crow_2_1_12,มันมอดไหม้เป็นธุลีไปแล้ว!
Sub1_Crow_2_1_13,ข้างในนั้น ข้างใน...
Sub1_Crow_2_1_14,เปลวเพลิงทรงพลังเกินกว่าที่มนุษย์จะรับมือไหว
Sub1_Crow_2_1_15,ข้าได้แต่มอง
Sub1_Crow_2_1_16,เปลวเพลิงลุกโชนราวกับงูยักษ์ที่แผ่แม่เบี้ย...
Sub1_Crow_2_1_17,งูยักษ์ที่กลืนกินความหวังทั้งหมดของข้าด้วยการสวาปามเพียงครั้งเดียว
Sub1_Crow_2_1_18,ข้าได้แต่มอง
Sub1_Crow_2_1_19,ยืนนิ่งศิโรราบให้กับเปลวเพลิง
Sub1_Crow_2_1_20,ข้าก้าวขาไม่ออกแม้แต่ก้าวเดียว
Sub1_Crow_2_1_21,จนถึงยามที่เปลวเพลิงได้มอดไหม้เศษเสี้ยวสุดท้ายของชีวิตข้า
Sub1_Crow_2_1_22,ข้าจึงล้มลงไปสู่พื้นดินได้
Sub1_Crow_2_1_23,ข้าเดินผ่านที่ที่เคยเป็นประตูทางเข้า
Sub1_Crow_2_1_24,เพียงเพื่อที่จะได้ตระหนักว่าเปลวเพลิงไม่มีความปราณีต่อสิ่งใดเลย
Sub1_Crow_2_1_25,ไม่เหลือเลย...
Sub1_Crow_2_1_26,ไม่มีอะไรเหลือเลย
Sub1_Crow_2_1_27,ไม่มี...
Sub1_Crow_2_1_28,อะไรเหลือสักอย่าง
Sub1_Crow_2_1_29,น่าสงสารจริงๆ! ทั้งแม่และลูกอยู่ในบ้านหลังนั้น
Sub1_Crow_2_1_30,เขาคงใจสลาย...
Sub1_Crow_2_1_31,เขาเป็นสามีเหรอ
Sub1_Crow_2_1_32,ข้าไม่เคยเจอเขามาก่อนเลย...
Sub1_Crow_2_1_33,ข้าเคยได้ยินมาว่าเขาเป็นทหารและแทบไม่ค่อยจะกลับมาบ้าน
Sub1_Crow_2_1_34,เรื่องนี้คงจะไม่เกิดขึ้นหากเขาอยู่บ้าน...
Sub1_Crow_2_1_35,แม้ในตอนนี้...
Sub1_Crow_2_1_36,เขายังสั่งให้ทหารคนอื่นๆ สืบว่าเรื่องนี้เป็นฝีมือของใคร
Sub1_Crow_2_1_37,เขามีสติพอที่จะทำอย่างนั้นเหรอ
Sub1_Crow_2_1_38,ตามหาทุกคนที่พบเห็นว่าอยู่ใกล้ๆ ในตอนที่เกิดเหตุเพลิงไหม้
Sub1_Crow_2_1_39,น้ำดับไฟนี้ไม่ได้เลยสักนิด
Sub1_Crow_2_1_40,นี่ไม่ใช่อุบัติเหตุธรรมดาๆ แน่
Sub1_Crow_2_1_41,กลิ่นคงติดอยู่ที่นี่อีกนาน
Sub1_Crow_2_1_42,ใครก็ตามที่เป็นคนทำต้องการที่จะทำให้เป็นเหมือนการวางเพลิงธรรมดา
Sub1_Crow_2_1_43,ตามหาคนที่ซื้อเสื้อผ้า
Sub1_Crow_2_1_44,และเส้นทางการซื้อขายวัตถุดิบไวไฟที่ไม่ธรรมดา
Sub1_Crow_2_1_45,ใช้สุนัขทหารเพื่อดมกลิ่นใครก็ตามที่มีกลิ่นเหมือนดินระเบิด
Sub1_Crow_2_1_46,นี่มันอะไรกันเนี่ย
Sub1_Crow_2_1_47,ภรรยาและลูกสาวของเขาเพิ่งตายไปไม่ใช่เหรอ
Sub1_Crow_2_1_48,ทำไมเขาถึงเย็นชาได้ถึงเพียงนี้...
Sub1_Crow_2_1_49,เขาไม่ได้อยู่ที่นั่นในตอนที่ครอบครัวของเขาต้องการเขามากที่สุด
Sub1_Crow_2_1_50,แล้วเขาจะมาทำอะไรตอนนี้
Sub1_Crow_2_1_51,พวกเจ้ามันน่าสมเพช!
Sub1_Crow_2_1_52,เจ้าไม่รู้หรอกว่าเขาเศร้าโศกและหมดอาลัยตายอยากแค่ไหน!
Sub1_Crow_2_1_53,พวกเจ้างี่เง่ามากเลยที่พูดแบบนั้น!
Sub1_Crow_2_1_54,หา เจ้ากล้าดียังไง!?
Sub1_Crow_2_1_55,เราหวังดีนะ!
Sub1_Crow_2_1_56,ทำไมเจ้าต้องทำให้เป็นเรื่องใหญ่ด้วย
Sub1_Crow_2_1_57,เจ้ามาแล้ว...
Sub1_Crow_2_1_58,มันสายเกินไปแล้วที่จะหาตัวคนทำ
Sub1_Crow_2_1_59,ข้ารู้...
Sub1_Crow_2_1_60,ข้ารู้ว่าเจ้ารู้สึกยังไง...
Sub1_Crow_2_1_61,แต่ก่อนอื่นเจ้าควรปล่อยสองคนนั้นไปก่อน...
Sub1_Crow_2_1_62,...
Sub1_Crow_2_1_63,หลังจากเจ้าส่งพวกเขาไปแล้ว เจ้าจะจัดการกับ...
Sub1_Crow_2_1_64,...
Sub1_Crow_2_1_65,เฮ้! Crow Emrest! ลุกขึ้นสิ!
Sub1_Crow_2_1_66,เฮอะ...
Sub1_Crow_2_1_67,งั้น...
Sub1_Crow_2_1_68,นางเพียงคนเดียว
Sub1_Crow_2_1_69,ที่คอยอยู่เคียงข้างข้าเสมอ...
Sub1_Crow_2_1_70,ทุกสิ่งที่อย่างที่ข้าทำร่วมกับนาง...
Sub1_Crow_2_1_71,หายสาบสูญไปในพริบตา
Sub1_Crow_2_1_72,ข้าตามหาทุกแห่งหน
Sub1_Crow_2_1_73,ข้ามองขึ้นไปบนผืนฟ้า
Sub1_Crow_2_1_74,ข้าปิดและเปิดตาหลายครั้ง
Sub1_Crow_2_1_75,แต่ข้าไม่พบนางเลยสักแห่ง
Sub1_Crow_2_1_76,ข้าได้แต่จ้องมองสร้อย
Sub1_Crow_2_1_77,และเริ่มที่จะคุยกับมัน
Sub1_Crow_2_1_78,เล่าทุกสิ่งเล็กๆ ที่เกิดขึ้น
Sub1_Crow_2_1_79,อย่างช้าๆ และเงียบสงัด
Sub1_Crow_2_1_80,ราวกับว่า
Sub1_Crow_2_1_81,ทั้งสองกำลังรับฟังข้าอยู่
Sub1_Crow_2_1_82,อย่างว่างเปล่า...
Sub1_Crow_2_1_83,และเงียบสงัด...
Sub1_Crow_2_1_84,ข้าจ้องรูปภาพภายในสร้อย
Sub1_Crow_2_1_85,และข้าก็พูดอยู่คนเดียวเป็นเวลานาน
Sub1_Crow_2_1_86,ข้าไม่มีอะไรเหลือ
Sub1_Crow_2_1_87,ไม่มีใครคอยเคียงข้าง
Sub1_Crow_2_1_88,ข้าไม่รักอะไรทั้งสิ้น
Sub1_Crow_2_1_89,ข้าไม่มีทั้งฝันและเป้าหมายในชีวิต
Sub1_Crow_2_1_90,แต่เจ้าก็ยังมาหาข้า
Sub1_Crow_2_1_91,ทั้งๆ ที่ข้าพยายามขับไสไล่ส่งด้วยคำพูดที่เย็นชา
Sub1_Crow_2_1_92,หากข้าไม่ได้พบเจ้าในตอนนั้น
Sub1_Crow_2_1_93,และหากข้าไม่เปลี่ยนแปลงเพราะความรักของเจ้า
Sub1_Crow_2_1_94,ข้าจะไม่รู้สึกแบบตอนนี้ใช่ไหม
Sub1_Crow_2_1_95,คนสองคนที่ข้ารักที่สุดในโลก...
Sub1_Crow_2_1_96,เจ้าทั้งสองจะอยู่อย่างมีความสุข
Sub1_Crow_2_1_97,ไม่เจ็บปวด
Sub1_Crow_2_1_98,และไม่มีอะไรต้องกังวลไหม
Sub1_Crow_2_1_99,Rose...
Sub1_Crow_2_1_100,ขอบคุณนะ...
Sub1_Crow_2_1_101,ที่แต่งงานกับข้า...
Sub1_Crow_2_1_102,ที่เป็นแม่ให้แก่ลูกสาวของเรา
Sub1_Crow_2_1_103,เจ้าสมควรเจอคนอื่นที่ดีกว่าข้า
Sub1_Crow_2_1_104,Loah ลูกสาวสุดที่รักของข้า
Sub1_Crow_2_1_105,พ่อ... ขอโทษ
Sub1_Crow_2_1_106,ความกลัว... ความเจ็บปวดที่ลูกต้องเผชิญ...
Sub1_Crow_2_1_107,ขอโทษ...
Sub1_Crow_2_1_108,พ่อขอโทษอย่างสุดซึ้ง...
Sub1_Crow_2_1_109,พ่อ...
Sub1_Crow_2_1_110,รักลูกมาก...
Sub1_Crow_2_1_111,รักที่สุด... พ่อรักลูกที่สุดเลยนะ...
Sub1_Crow_2_1_112,รักมากกว่าทุกอย่างบนโลกใบนี้
Sub1_Crow_2_1_113,ข้า...
Sub1_Crow_2_1_114,พวกเจ้าจากไปแล้ว...
Sub1_Crow_2_1_115,และเหลือแต่ข้าทิ้งไว้เพียงคนเดียว...
Sub1_Crow_2_1_116,...
Sub1_Crow_2_1_117,ข้าควร...
Sub1_Crow_2_1_118,พ่อควรจะทำยังไงดี
Sub1_Crow_2_1_119,Rose ข้าควรจะ...
Sub1_Crow_2_1_120,ทำไมกัน...
Sub1_Crow_2_1_121,ทำไมเจ้าถึงไม่อยู่กับข้า
Sub1_Crow_2_1_122,ทำไม...
Sub1_Crow_2_1_123,ข้าไม่สามารถเอื้อนเอ่ยคำใดๆ ได้
Sub1_Crow_2_1_124,หัวใจของข้ามีเพียงแต่ความโศกเศร้า
Sub1_Crow_2_1_125,มันช่างทุกข์ทรมานและใจสลาย
Sub1_Crow_2_1_126,จนข้าไม่สามารถหายใจได้
Sub1_Crow_2_1_127,ข้านอนขดตัวอยู่บนพื้น
Sub1_Crow_2_1_128,และร้องไห้ตลอดทั้งคืน
Sub1_Crow_2_1_129,ร้องจนไม่มีน้ำ
Sub1_Crow_3_1_1,ข้ารู้สึกถึงสายตาของผู้คนที่จับตามองข้าในวันนี้เช่นกัน
Sub1_Crow_3_1_2,มันผ่านมาหนึ่งสัปดาห์แล้ว
Sub1_Crow_3_1_3,ตั้งแต่งานศพ และข้าก็ยังรู้สึกว่า
Sub1_Crow_3_1_4,พวกเขาจับตามองข้าไม่ขาดสาย
Sub1_Crow_3_1_5,หน่วยสุนัขล่าเนื้อถูกยุบในทันที
Sub1_Crow_3_1_6,ไม่สามารถปฏิบัติภารกิจได้เนื่องจากผู้บังคับบัญชามีจิตใจที่ไม่มั่นคง
Sub1_Crow_3_1_7,นั่นคือเหตุผลในการยุบ
Sub1_Crow_3_1_8,ข้าได้ยินมาว่าทีมของข้าแยกย้ายกันไปทั่วภูมิภาค
Sub1_Crow_3_1_9,ประเทศแห่งนี้ที่เรียกตัวเองว่าจักรวรรดิ
Sub1_Crow_3_1_10,กำลังพยายามซ่อนบางอย่างจากข้า และข้ารู้สึกได้
Sub1_Crow_3_1_11,ข้าไม่รู้ว่ามันคืออะไร
Sub1_Crow_3_1_12,แต่ข้าก็รู้ดีว่าข้าต้องทำอะไร
Sub1_Crow_3_1_13,ขั้นแรก ข้าต้องไปจากที่นี่และไปที่ Orvel
Sub1_Crow_3_1_14,ค่อยไปอ่านมันในภายหลัง
Sub1_Crow_3_1_15,ตอนนี้มีคนจำนวนมากคอยจับตามองข้า
Sub1_Crow_3_1_16,ข้อความที่ Valance ให้ข้า...
Sub1_Crow_3_1_17,ข้าต้องเผามันทิ้งทันทีหลังจากอ่านเสร็จ
Sub1_Crow_3_1_18,นี่ไม่ใช่การวางเพลิงทั่วไป มันมีสัญญาณบอกเหตุล่วงหน้า
Sub1_Crow_3_1_19,มันต้องมีเบื้องหลังขนาดใหญ่ที่คอยชักใยอยู่ ข้าไว้ใจกองทัพไม่ได้
Sub1_Crow_3_1_20,โครงการอัศวินปีศาจ
Sub1_Crow_3_1_21,ของที่เจ้าชิงมาจากภารกิจนั่นคือกุญแจสำคัญสำหรับโครงการนี้
Sub1_Crow_3_1_22,3 ปีที่แล้ว 
Sub1_Crow_3_1_23,Rose ลาออกจาก Magos Le'flamme ด้วยเหตุผลที่ว่านางคัดค้านโครงการนี้
Sub1_Crow_3_1_24,ทุกอย่างดูเหมือนจะเกี่ยวข้องกัน
Sub1_Crow_3_1_25,ตอนนี้ เจ้าของโกลด์บาร์กำลังมุ่งหน้าไปที่ Orvel เพื่อเจรจาต่อรอง
Sub1_Crow_3_1_26,เรากำลังติดต่อผู้ช่วยของเจ้า
Sub1_Crow_3_1_27,สุดท้ายนี้...
Sub1_Crow_3_1_28,เรากำลังอยู่ในขั้นตอนสุดท้ายของการเพิ่มประสิทธิภาพสิ่งที่นางทิ้งไว้ให้เจ้า
Sub1_Crow_3_1_29,ทำไมเขาถึงสำคัญนัก เราทำงานแทบตามเพื่อเขา เราแทบจะไม่ได้นอนด้วยซ้ำ...
Sub1_Crow_3_1_30,ข้าไม่เห็นว่าจะมีอะไรพิเศษที่น่ารายงานเลย
Sub1_Crow_3_1_31,ข้าได้ยินมาว่าข้าเขาเป็นทหารเรือ แค่นั้นเอง
Sub1_Crow_3_1_32,ยังไงก็ช่าง! เราก็แค่ทำตามคำสั่งก็พอ
Sub1_Crow_3_1_33,บางทีพวกเขาเป็นห่วงว่าเขาจะข้ามพรมแดนไปยัง Orvelia เพื่อก่ออาชญากรรมอะไรสักอย่าง
Sub1_Crow_3_1_34,ข้าก็ยังไม่เข้าใจอยู่ดีว่าทำไมเขาถึงมาที่ชายแดนนี้
Sub1_Crow_3_1_35,น่าสงสัย... เขาพยายามที่จะเนรเทศตัวเองรึเปล่า
Sub1_Crow_3_1_36,เขาจะได้ประโยชน์อะไรจากการหนีออกจากประเทศ
Sub1_Crow_3_1_37,ทำไมเหรอ
Sub1_Crow_3_1_38,เขาอยู่ที่ไหน...
Sub1_Crow_3_1_39,อะไรนะ หา อะไรกันเนี่ย!?
Sub1_Crow_3_1_40,หาตัวเขาให้เจอเดี๋ยวนี้!
Sub1_Crow_3_1_41,อุ้ยตาย เจ้าเป็นกังวลน่าดูเลยนะ
Sub1_Crow_3_1_42,เจ้าเป็นใคร... เฮอะ!
Sub1_Crow_3_1_43,เจ้าหมอนั่นเป็นปัญหาแน่ๆ ข้าจะปล่อยให้เขาเป็นอิสระแบบนี้ไม่ได้
Sub1_Crow_3_1_44,ข้าก็ไม่สามารถฆ่าเขาที่นี่และปล่อยให้ทักษะของเขาสูญเปล่าไปได้เช่นกัน
Sub1_Crow_3_1_45,บางทีอาจจะถึงเวลาแล้วก็ได้ นำเจ้าสิ่งนั้นมาทดสอบความสามารถกันดีกว่า
Sub1_Crow_3_1_46,ได้เลย
Sub1_Crow_3_2_1,ข้ามพื้นที่นี้ไปจะเป็นชายแดน
Sub1_Crow_3_2_2,แต่... มันน่าแปลก
Sub1_Crow_3_2_3,ข้าไม่เห็นทหารชายแดนเลยสักคน
Sub1_Crow_3_2_4,ย่าห์-
Sub1_Crow_3_2_5,!?
Sub1_Crow_3_3_1,ย้ากกกก!
Sub1_Crow_3_3_2,...
Sub1_Crow_3_4_1,ยะ-ย้ากก!!!
Sub1_Crow_3_4_2,!!
Sub1_Crow_3_4_3,ย้ากกกกกก!!!
Sub1_Crow_3_4_4,!?
Sub1_Crow_3_5_1,นั่นมัน... ประเภท. 0 เหรอ
Sub1_Crow_3_5_2,ข้าควรจะจัดการมันก่อน
Sub1_Crow_3_5_3,มีเสียงปืน!
Sub1_Crow_3_5_4,จากตรงนั้น!
Sub1_Crow_3_5_5,...
Sub1_Crow_3_5_6,ใครอยู่ตรงนั้น!?
Sub1_Crow_3_5_7,จับเขาไว้!
Sub1_Crow_3_5_8,ล้มเหลวแฮะ
Sub1_Crow_3_5_9,ข้าต้องขออภัย
Sub1_Crow_3_5_10,ไม่ เขาเก่งเกินไป ก็แค่นั้นเอง
Sub1_Crow_3_5_11,ความสามารถในการรับรู้ของมันยังไม่เข้าที่เข้าทาง
Sub1_Crow_3_5_12,แต่ความสามารถด้านกายภาพของมันเกินกว่าที่เราคาดการณ์เอาไว้
Sub1_Crow_3_5_13,จริงเหรอ ข้าเพิ่งเห็นมันโดนยิงกลางหัวใจเลย
Sub1_Crow_3_5_14,หากเราพามันไปที่ห้องทดลองตอนนี้ น่าจะชุบชีวิตมันได้ไม่มีปัญหา
Sub1_Crow_3_5_15,ความสามารถในการฟื้นฟูของมันเกินกว่า...
Sub1_Crow_3_5_16,นั่นยังไม่พอ
Sub1_Crow_3_5_17,เจ้าสิ่งนี้ยังแทบจะไม่ได้อยู่ในการควบคุมเลย
Sub1_Crow_3_5_18,ข้าขออภัย การปรับเปลี่ยนหลายครั้งเกินไปอาจทำให้มันคลุ้มคลั่งและหมดสติลงได้
Sub1_Crow_3_5_19,ชิ หากมันเป็นแบบที่เจ้าบอก เจ้าสามารถกำจัดมันและนำตัวใหม่มาแทนได้เสมอ
Sub1_Crow_3_5_20,นั่นคือจุดประสงค์เดียวของการมีอยู่ของพวกมัน
Sub1_Crow_3_5_21,ยังไงก็แล้วแต่ เราได้เห็นแล้วว่าเลือดใช้งานได้ ว่าแวมไพร์ให้เลือดแก่เราได้
Sub1_Crow_3_5_22,ถ้างั้น ปัญหาก็จะตกอยู่ที่ปริมาณมานาที่จำเป็นต้องใช้สำหรับการรวมร่าง...
Sub1_Crow_3_5_23,ข้ามีหนูทดลองที่เหมาะสำหรับการนี้พอดีเลย
Sub1_Crow_3_5_24,นายกรัฐมนตรีคของ Orvelia คนที่ข้าเคยกล่าวถึงก่อนหน้านี้ El Mori...
Sub1_Crow_3_5_25,ชู่วว! อย่าเสียงดังไปสิ
Sub1_Crow_3_5_26,เจ้าไม่ควรพูดชื่อนั้นให้โลกรู้ในจักรวรรดิแห่งนี้นะ
Sub1_Crow_3_5_27,เจ้าพูดถูก ข้าประมาทไปหน่อย
Sub1_Crow_3_5_28,ข้าจะได้ยินมันจากปากของเขาเอง
Sub1_Crow_3_5_29,เข้าใจแล้ว
Sub1_Crow_3_5_30,และพวกทหารที่เห็นสิ่งที่เกิดขึ้น...
Sub1_Crow_3_5_31,ได้ ข้าจะไม่ปล่อยให้เหลือพยานสักคนเลย
Sub1_Crow_3_5_32,เจ้า เจ้าเป็นใคร...
Sub1_Crow_3_5_33,อ๊ากก!!!
Sub1_Crow_3_5_34,ชะ-ช่วยด้วย!
Sub1_Crow_4_1_1,ข้าสงสัยอยู่พอดีว่าใครเป็นคนเรียกให้ข้าออกมาตอนกลางค่ำกลางคืนแบบนี้ ดูเหมือนว่าจะมีบางอย่างเกิดขึ้นที่นี่
Sub1_Crow_4_1_2,...
Sub1_Crow_4_1_3,เจ้าคือเจ้าของโกลด์บาร์เหรอ
Sub1_Crow_4_1_4,ข้าชื่อ Cassandra
Sub1_Crow_4_1_5,ข้า...
Sub1_Crow_4_1_6,ข้ารู้ว่าเจ้าเป็นใคร หัวหน้าของกลุ่มสุนัขล่าเนื้อ หน่วยรบพิเศษที่มีเพียงไม่กี่คนในกองทัพเรือรู้จัก
Sub1_Crow_4_1_7,รองผู้บัญชาการ Crow หรือเป็นที่รู้จักกันในชื่อ...
Sub1_Crow_4_1_8,หน่วยของข้าถูกยุบแล้ว
Sub1_Crow_4_1_9,อ้ะ ข้าไม่ได้ยินข่าวเลย ขอบคุณที่บอกนะ
Sub1_Crow_4_1_10,งั้นจ้าจะบอกข้าได้รึยังว่าทำไมเจ้าถึงเรียกหญิงสาวออกมากลางค่ำกลางคืนแบบนี้
Sub1_Crow_4_1_11,ที่จริงข้าค่อนข้างแปลกใจนะ
Sub1_Crow_4_1_12,ข้อความจาก Valance ผู้อำนวยการใหญ่ฝ่ายวิจัยของ Magos Le'flamme ที่มีชื่อเสียงได้ติดต่อข้ามาก่อนเจ้า
Sub1_Crow_4_1_13,พวกเขาไม่ชอบขี้หน้าเรา เจ้ารู้ใช่มั้ย เพราะว่าเราค้าขายอาวุธใหม่ๆ เหมือนกัน
Sub1_Crow_4_1_14,ที่คนอื่นไม่ชอบเจ้าก็เพราะเจ้าขโมยมันมาแบบผิดกฎหมายและขายมันแบบลับๆ
Sub1_Crow_4_1_15,ฮ่าฮ่าฮ่า! เจ้าพูดถูก สิ่งที่เราทำไม่ถูกกฎหมายเลยสักนิด
Sub1_Crow_4_1_16,เราไม่ลงรอยกับพวกเขา และมันยากที่จะได้รับข้อมูลเกี่ยวกับอาวุธใหม่ๆ ที่ Magos Le'flamme กำลังผลิตขึ้นมา
Sub1_Crow_4_1_17,แต่ผู้อำนวยการใหญ่ Valance ติดต่อข้ามาและบอกว่าจะให้ข้อมูลแลกกับการพบปะครั้งนี้
Sub1_Crow_4_1_18,ดูเหมือนว่าเจ้าทั้งคู่จะสนิทกันดีเลยนะ
Sub1_Crow_4_1_19,นางบอกอะไรเจ้าบ้าง
